#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.2000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.3000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.4000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.5000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.6000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.7000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.8000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.9000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          1.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          2.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          3.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          4.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          5.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          6.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          7.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          8.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          9.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         10.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         11.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         12.0000          1.00000000E+30          3.51649443E+02          3.51649443E+02
         13.0000          1.00000000E+30          3.76516814E+02          3.76516814E+02
         14.0000          1.00000000E+30          4.03847349E+02          4.03847349E+02
         15.0000          1.00000000E+30          4.32580905E+02          4.32580905E+02
         16.0000          1.00000000E+30          4.63385444E+02          4.63385444E+02
         17.0000          1.00000000E+30          4.51259678E+02          4.51259678E+02
         18.0000          1.00000000E+30          4.73800140E+02          4.73800140E+02
         19.0000          1.00000000E+30          4.95114173E+02          4.95114173E+02
         20.0000          1.00000000E+30          5.19838405E+02          5.19838405E+02
         21.0000          1.00000000E+30          5.43397135E+02          5.43397135E+02
         22.0000          1.00000000E+30          5.67690452E+02          5.67690452E+02
         23.0000          1.00000000E+30          5.96057392E+02          5.96057392E+02
         24.0000          1.00000000E+30          6.23887370E+02          6.23887370E+02
         25.0000          1.00000000E+30          6.53610078E+02          6.53610078E+02
         26.0000          1.00000000E+30          6.84266071E+02          6.84266071E+02
         27.0000          1.00000000E+30          7.18209828E+02          7.18209828E+02
         28.0000          1.00000000E+30          7.51786145E+02          7.51786145E+02
         29.0000          1.00000000E+30          7.87239878E+02          7.87239878E+02
         30.0000          1.00000000E+30          8.23644919E+02          8.23644919E+02
         31.0000          1.00000000E+30          8.63479424E+02          8.63479424E+02
         32.0000          1.00000000E+30          9.01442298E+02          9.01442298E+02
         33.0000          1.00000000E+30          9.44030190E+02          9.44030190E+02
         34.0000          1.00000000E+30          9.85034981E+02          9.85034981E+02
         35.0000          1.00000000E+30          1.03081024E+03          1.03081024E+03
         36.0000          1.00000000E+30          1.07874740E+03          1.07874740E+03
         37.0000          1.00000000E+30          1.12287506E+03          1.12287506E+03
         38.0000          1.00000000E+30          1.17361438E+03          1.17361438E+03
         39.0000          1.00000000E+30          1.22258143E+03          1.22258143E+03
         40.0000          1.00000000E+30          1.27403523E+03          1.27403523E+03
         41.0000          1.00000000E+30          1.32895198E+03          1.32895198E+03
         42.0000          1.00000000E+30          1.38605655E+03          1.38605655E+03
         43.0000          1.00000000E+30          1.43888579E+03          1.43888579E+03
         44.0000          1.00000000E+30          1.50064048E+03          1.50064048E+03
         45.0000          1.00000000E+30          1.55972454E+03          1.55972454E+03
         46.0000          1.00000000E+30          1.61890754E+03          1.61890754E+03
         47.0000          1.00000000E+30          1.68148878E+03          1.68148878E+03
         48.0000          1.00000000E+30          1.74575700E+03          1.74575700E+03
         49.0000          1.00000000E+30          1.81011960E+03          1.81011960E+03
         50.0000          1.00000000E+30          1.87707472E+03          1.87707472E+03
         51.0000          1.00000000E+30          1.94374515E+03          1.94374515E+03
         52.0000          1.00000000E+30          2.01353314E+03          2.01353314E+03
         53.0000          1.00000000E+30          2.08890313E+03          2.08890313E+03
         54.0000          1.00000000E+30          2.16122794E+03          2.16122794E+03
         55.0000          1.00000000E+30          2.23289055E+03          2.23289055E+03
         56.0000          1.00000000E+30          2.30903340E+03          2.30903340E+03
         57.0000          1.00000000E+30          2.38802029E+03          2.38802029E+03
         58.0000          1.00000000E+30          2.47126040E+03          2.47126040E+03
         59.0000          1.00000000E+30          2.54460920E+03          2.54460920E+03
         60.0000          1.00000000E+30          2.62676500E+03          2.62676500E+03
         61.0000          1.00000000E+30          2.71256743E+03          2.71256743E+03
         62.0000          1.00000000E+30          2.79847301E+03          2.79847301E+03
         63.0000          1.00000000E+30          2.88965760E+03          2.88965760E+03
         64.0000          1.00000000E+30          2.97366870E+03          2.97366870E+03
         65.0000          1.00000000E+30          3.06096941E+03          3.06096941E+03
         66.0000          1.00000000E+30          3.15698406E+03          3.15698406E+03
         67.0000          1.00000000E+30          3.25192544E+03          3.25192544E+03
         68.0000          1.00000000E+30          3.34748890E+03          3.34748890E+03
         69.0000          1.00000000E+30          3.44612722E+03          3.44612722E+03
         70.0000          1.00000000E+30          3.53665973E+03          3.53665973E+03
         71.0000          1.00000000E+30          3.63954759E+03          3.63954759E+03
         72.0000          1.00000000E+30          3.74191423E+03          3.74191423E+03
         73.0000          1.00000000E+30          3.84750600E+03          3.84750600E+03
         74.0000          1.00000000E+30          3.95503004E+03          3.95503004E+03
         75.0000          1.00000000E+30          4.05093132E+03          4.05093132E+03
         76.0000          1.00000000E+30          4.16063136E+03          4.16063136E+03
         77.0000          1.00000000E+30          4.27364113E+03          4.27364113E+03
         78.0000          1.00000000E+30          4.39412910E+03          4.39412910E+03
         79.0000          1.00000000E+30          4.50176554E+03          4.50176554E+03
         80.0000          1.00000000E+30          4.62490065E+03          4.62490065E+03
         81.0000          1.00000000E+30          4.74860389E+03          4.74860389E+03
         82.0000          1.00000000E+30          4.84873221E+03          4.84873221E+03
         83.0000          1.00000000E+30          4.97743181E+03          4.97743181E+03
         84.0000          1.00000000E+30          5.10573653E+03          5.10573653E+03
         85.0000          1.00000000E+30          5.22557250E+03          5.22557250E+03
         86.0000          1.00000000E+30          5.35305988E+03          5.35305988E+03
         87.0000          1.00000000E+30          5.48805427E+03          5.48805427E+03
         88.0000          1.00000000E+30          5.63314456E+03          5.63314456E+03
         89.0000          1.00000000E+30          5.73886544E+03          5.73886544E+03
         90.0000          1.00000000E+30          5.87886933E+03          5.87886933E+03
         91.0000          1.00000000E+30          6.01649991E+03          6.01649991E+03
         92.0000          1.00000000E+30          6.15678297E+03          6.15678297E+03
         93.0000          1.00000000E+30          6.31059716E+03          6.31059716E+03
         94.0000          1.00000000E+30          6.43348240E+03          6.43348240E+03
         95.0000          1.00000000E+30          6.58406557E+03          6.58406557E+03
         96.0000          1.00000000E+30          6.73898482E+03          6.73898482E+03
         97.0000          1.00000000E+30          6.86607533E+03          6.86607533E+03
         98.0000          1.00000000E+30          7.02229772E+03          7.02229772E+03
         99.0000          1.00000000E+30          7.16919763E+03          7.16919763E+03
        100.0000          1.00000000E+30          7.33311840E+03          7.33311840E+03
        110.0000          1.00000000E+30          8.99830215E+03          8.99830215E+03
        120.0000          1.00000000E+30          1.08640147E+04          1.08640147E+04
        130.0000          1.00000000E+30          1.29614949E+04          1.29614949E+04
        140.0000          1.00000000E+30          1.52676901E+04          1.52676901E+04
        150.0000          1.00000000E+30          1.78142288E+04          1.78142288E+04
        160.0000          1.00000000E+30          2.06671702E+04          2.06671702E+04
        170.0000          1.00000000E+30          2.36993304E+04          2.36993304E+04
        180.0000          1.00000000E+30          2.70810107E+04          2.70810107E+04
        190.0000          1.00000000E+30          3.05940585E+04          3.05940585E+04
        200.0000          1.00000000E+30          3.45241443E+04          3.45241443E+04
