#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.2000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.3000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.4000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.5000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.6000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.7000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.8000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.9000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          1.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          2.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          3.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          4.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          5.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          6.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          7.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          8.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          9.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         10.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         11.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         12.0000          1.00000000E+30          1.79186260E+02          1.79186260E+02
         13.0000          1.00000000E+30          1.91857662E+02          1.91857662E+02
         14.0000          1.00000000E+30          2.05784191E+02          2.05784191E+02
         15.0000          1.00000000E+30          2.20425643E+02          2.20425643E+02
         16.0000          1.00000000E+30          2.36122384E+02          2.36122384E+02
         17.0000          1.00000000E+30          2.29943587E+02          2.29943587E+02
         18.0000          1.00000000E+30          2.41429290E+02          2.41429290E+02
         19.0000          1.00000000E+30          2.52290054E+02          2.52290054E+02
         20.0000          1.00000000E+30          2.64888518E+02          2.64888518E+02
         21.0000          1.00000000E+30          2.76893089E+02          2.76893089E+02
         22.0000          1.00000000E+30          2.89271976E+02          2.89271976E+02
         23.0000          1.00000000E+30          3.03726615E+02          3.03726615E+02
         24.0000          1.00000000E+30          3.17907641E+02          3.17907641E+02
         25.0000          1.00000000E+30          3.33053124E+02          3.33053124E+02
         26.0000          1.00000000E+30          3.48674172E+02          3.48674172E+02
         27.0000          1.00000000E+30          3.65970531E+02          3.65970531E+02
         28.0000          1.00000000E+30          3.83079657E+02          3.83079657E+02
         29.0000          1.00000000E+30          4.01145438E+02          4.01145438E+02
         30.0000          1.00000000E+30          4.19695967E+02          4.19695967E+02
         31.0000          1.00000000E+30          4.39994011E+02          4.39994011E+02
         32.0000          1.00000000E+30          4.59338348E+02          4.59338348E+02
         33.0000          1.00000000E+30          4.81039407E+02          4.81039407E+02
         34.0000          1.00000000E+30          5.01933781E+02          5.01933781E+02
         35.0000          1.00000000E+30          5.25258992E+02          5.25258992E+02
         36.0000          1.00000000E+30          5.49685822E+02          5.49685822E+02
         37.0000          1.00000000E+30          5.72171484E+02          5.72171484E+02
         38.0000          1.00000000E+30          5.98026175E+02          5.98026175E+02
         39.0000          1.00000000E+30          6.22977796E+02          6.22977796E+02
         40.0000          1.00000000E+30          6.49196558E+02          6.49196558E+02
         41.0000          1.00000000E+30          6.77179904E+02          6.77179904E+02
         42.0000          1.00000000E+30          7.06278071E+02          7.06278071E+02
         43.0000          1.00000000E+30          7.33197702E+02          7.33197702E+02
         44.0000          1.00000000E+30          7.64665384E+02          7.64665384E+02
         45.0000          1.00000000E+30          7.94772216E+02          7.94772216E+02
         46.0000          1.00000000E+30          8.24929470E+02          8.24929470E+02
         47.0000          1.00000000E+30          8.56818322E+02          8.56818322E+02
         48.0000          1.00000000E+30          8.89566794E+02          8.89566794E+02
         49.0000          1.00000000E+30          9.22363358E+02          9.22363358E+02
         50.0000          1.00000000E+30          9.56480967E+02          9.56480967E+02
         51.0000          1.00000000E+30          9.90453507E+02          9.90453507E+02
         52.0000          1.00000000E+30          1.02601463E+03          1.02601463E+03
         53.0000          1.00000000E+30          1.06442011E+03          1.06442011E+03
         54.0000          1.00000000E+30          1.10127390E+03          1.10127390E+03
         55.0000          1.00000000E+30          1.13779025E+03          1.13779025E+03
         56.0000          1.00000000E+30          1.17658955E+03          1.17658955E+03
         57.0000          1.00000000E+30          1.21683806E+03          1.21683806E+03
         58.0000          1.00000000E+30          1.25925383E+03          1.25925383E+03
         59.0000          1.00000000E+30          1.29662940E+03          1.29662940E+03
         60.0000          1.00000000E+30          1.33849265E+03          1.33849265E+03
         61.0000          1.00000000E+30          1.38221409E+03          1.38221409E+03
         62.0000          1.00000000E+30          1.42598808E+03          1.42598808E+03
         63.0000          1.00000000E+30          1.47245204E+03          1.47245204E+03
         64.0000          1.00000000E+30          1.51526068E+03          1.51526068E+03
         65.0000          1.00000000E+30          1.55974557E+03          1.55974557E+03
         66.0000          1.00000000E+30          1.60867074E+03          1.60867074E+03
         67.0000          1.00000000E+30          1.65704900E+03          1.65704900E+03
         68.0000          1.00000000E+30          1.70574426E+03          1.70574426E+03
         69.0000          1.00000000E+30          1.75600633E+03          1.75600633E+03
         70.0000          1.00000000E+30          1.80213802E+03          1.80213802E+03
         71.0000          1.00000000E+30          1.85456549E+03          1.85456549E+03
         72.0000          1.00000000E+30          1.90672737E+03          1.90672737E+03
         73.0000          1.00000000E+30          1.96053264E+03          1.96053264E+03
         74.0000          1.00000000E+30          2.01532252E+03          2.01532252E+03
         75.0000          1.00000000E+30          2.06418992E+03          2.06418992E+03
         76.0000          1.00000000E+30          2.12008860E+03          2.12008860E+03
         77.0000          1.00000000E+30          2.17767378E+03          2.17767378E+03
         78.0000          1.00000000E+30          2.23906955E+03          2.23906955E+03
         79.0000          1.00000000E+30          2.29391671E+03          2.29391671E+03
         80.0000          1.00000000E+30          2.35666136E+03          2.35666136E+03
         81.0000          1.00000000E+30          2.41969550E+03          2.41969550E+03
         82.0000          1.00000000E+30          2.47071681E+03          2.47071681E+03
         83.0000          1.00000000E+30          2.53629690E+03          2.53629690E+03
         84.0000          1.00000000E+30          2.60167577E+03          2.60167577E+03
         85.0000          1.00000000E+30          2.66273931E+03          2.66273931E+03
         86.0000          1.00000000E+30          2.72770170E+03          2.72770170E+03
         87.0000          1.00000000E+30          2.79648935E+03          2.79648935E+03
         88.0000          1.00000000E+30          2.87042146E+03          2.87042146E+03
         89.0000          1.00000000E+30          2.92429252E+03          2.92429252E+03
         90.0000          1.00000000E+30          2.99563282E+03          2.99563282E+03
         91.0000          1.00000000E+30          3.06576376E+03          3.06576376E+03
         92.0000          1.00000000E+30          3.13724631E+03          3.13724631E+03
         93.0000          1.00000000E+30          3.21562376E+03          3.21562376E+03
         94.0000          1.00000000E+30          3.27824109E+03          3.27824109E+03
         95.0000          1.00000000E+30          3.35497215E+03          3.35497215E+03
         96.0000          1.00000000E+30          3.43391270E+03          3.43391270E+03
         97.0000          1.00000000E+30          3.49867286E+03          3.49867286E+03
         98.0000          1.00000000E+30          3.57827744E+03          3.57827744E+03
         99.0000          1.00000000E+30          3.65313166E+03          3.65313166E+03
        100.0000          1.00000000E+30          3.73665902E+03          3.73665902E+03
        110.0000          1.00000000E+30          4.58516896E+03          4.58516896E+03
        120.0000          1.00000000E+30          5.53586025E+03          5.53586025E+03
        130.0000          1.00000000E+30          6.60465089E+03          6.60465089E+03
        140.0000          1.00000000E+30          7.77979420E+03          7.77979420E+03
        150.0000          1.00000000E+30          9.07740678E+03          9.07740678E+03
        160.0000          1.00000000E+30          1.05311497E+04          1.05311497E+04
        170.0000          1.00000000E+30          1.20762153E+04          1.20762153E+04
        180.0000          1.00000000E+30          1.37993821E+04          1.37993821E+04
        190.0000          1.00000000E+30          1.55894885E+04          1.55894885E+04
        200.0000          1.00000000E+30          1.75921004E+04          1.75921004E+04
