#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          6.77159998E+02          6.77159998E+02
          0.2000          1.00000000E+30          4.26972456E+02          4.26972456E+02
          0.3000          1.00000000E+30          3.10703410E+02          3.10703410E+02
          0.4000          1.00000000E+30          2.46043758E+02          2.46043758E+02
          0.5000          1.00000000E+30          2.04048629E+02          2.04048629E+02
          0.6000          1.00000000E+30          1.74703982E+02          1.74703982E+02
          0.7000          1.00000000E+30          1.53080551E+02          1.53080551E+02
          0.8000          1.00000000E+30          1.36497979E+02          1.36497979E+02
          0.9000          1.00000000E+30          1.23411947E+02          1.23411947E+02
          1.0000          1.00000000E+30          1.12791898E+02          1.12791898E+02
          2.0000          1.00000000E+30          6.33861554E+01          6.33861554E+01
          3.0000          1.00000000E+30          4.60715775E+01          4.60715775E+01
          4.0000          1.00000000E+30          3.70902183E+01          3.70902183E+01
          5.0000          1.00000000E+30          3.15154699E+01          3.15154699E+01
          6.0000          1.00000000E+30          2.76758060E+01          2.76758060E+01
          7.0000          1.00000000E+30          2.48465195E+01          2.48465195E+01
          8.0000          1.00000000E+30          2.26597609E+01          2.26597609E+01
          9.0000          1.00000000E+30          2.09085294E+01          2.09085294E+01
         10.0000          1.00000000E+30          1.94668535E+01          1.94668535E+01
         11.0000          1.00000000E+30          1.82537350E+01          1.82537350E+01
         12.0000          1.00000000E+30          1.72145154E+01          1.72145154E+01
         13.0000          1.00000000E+30          1.63109926E+01          1.63109926E+01
         14.0000          1.00000000E+30          1.55154555E+01          1.55154555E+01
         15.0000          1.00000000E+30          1.48074151E+01          1.48074151E+01
         16.0000          1.00000000E+30          1.41714022E+01          1.41714022E+01
         17.0000          1.00000000E+30          1.35954369E+01          1.35954369E+01
         18.0000          1.00000000E+30          1.30701625E+01          1.30701625E+01
         19.0000          1.00000000E+30          1.25881381E+01          1.25881381E+01
         20.0000          1.00000000E+30          1.21433754E+01          1.21433754E+01
         21.0000          1.00000000E+30          1.17310071E+01          1.17310071E+01
         22.0000          1.00000000E+30          1.13470557E+01          1.13470557E+01
         23.0000          1.00000000E+30          1.09882311E+01          1.09882311E+01
         24.0000          1.00000000E+30          1.06517922E+01          1.06517922E+01
         25.0000          1.00000000E+30          1.03354508E+01          1.03354508E+01
         26.0000          1.00000000E+30          1.00372843E+01          1.00372843E+01
         27.0000          1.00000000E+30          9.75567152E+00          9.75567152E+00
         28.0000          1.00000000E+30          9.48924238E+00          9.48924238E+00
         29.0000          1.00000000E+30          9.23683353E+00          9.23683353E+00
         30.0000          1.00000000E+30          8.99745725E+00          8.99745725E+00
