#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.2000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.3000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.4000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.5000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.6000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.7000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.8000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.9000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          1.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          2.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          3.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          4.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          5.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          6.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          7.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          8.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          9.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         10.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         11.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         12.0000          1.00000000E+30          8.01748048E+01          8.01748048E+01
         13.0000          1.00000000E+30          8.58444757E+01          8.58444757E+01
         14.0000          1.00000000E+30          9.20757391E+01          9.20757391E+01
         15.0000          1.00000000E+30          9.86268864E+01          9.86268864E+01
         16.0000          1.00000000E+30          1.05650210E+02          1.05650210E+02
         17.0000          1.00000000E+30          1.02885579E+02          1.02885579E+02
         18.0000          1.00000000E+30          1.08024723E+02          1.08024723E+02
         19.0000          1.00000000E+30          1.12884246E+02          1.12884246E+02
         20.0000          1.00000000E+30          1.18521282E+02          1.18521282E+02
         21.0000          1.00000000E+30          1.23892587E+02          1.23892587E+02
         22.0000          1.00000000E+30          1.29431376E+02          1.29431376E+02
         23.0000          1.00000000E+30          1.35898936E+02          1.35898936E+02
         24.0000          1.00000000E+30          1.42244070E+02          1.42244070E+02
         25.0000          1.00000000E+30          1.49020741E+02          1.49020741E+02
         26.0000          1.00000000E+30          1.56010196E+02          1.56010196E+02
         27.0000          1.00000000E+30          1.63749251E+02          1.63749251E+02
         28.0000          1.00000000E+30          1.71404530E+02          1.71404530E+02
         29.0000          1.00000000E+30          1.79487853E+02          1.79487853E+02
         30.0000          1.00000000E+30          1.87788071E+02          1.87788071E+02
         31.0000          1.00000000E+30          1.96870195E+02          1.96870195E+02
         32.0000          1.00000000E+30          2.05525593E+02          2.05525593E+02
         33.0000          1.00000000E+30          2.15235479E+02          2.15235479E+02
         34.0000          1.00000000E+30          2.24584423E+02          2.24584423E+02
         35.0000          1.00000000E+30          2.35021017E+02          2.35021017E+02
         36.0000          1.00000000E+30          2.45950518E+02          2.45950518E+02
         37.0000          1.00000000E+30          2.56011465E+02          2.56011465E+02
         38.0000          1.00000000E+30          2.67579846E+02          2.67579846E+02
         39.0000          1.00000000E+30          2.78744158E+02          2.78744158E+02
         40.0000          1.00000000E+30          2.90475437E+02          2.90475437E+02
         41.0000          1.00000000E+30          3.02996259E+02          3.02996259E+02
         42.0000          1.00000000E+30          3.16015896E+02          3.16015896E+02
         43.0000          1.00000000E+30          3.28060771E+02          3.28060771E+02
         44.0000          1.00000000E+30          3.42140618E+02          3.42140618E+02
         45.0000          1.00000000E+30          3.55611570E+02          3.55611570E+02
         46.0000          1.00000000E+30          3.69105082E+02          3.69105082E+02
         47.0000          1.00000000E+30          3.83373377E+02          3.83373377E+02
         48.0000          1.00000000E+30          3.98026300E+02          3.98026300E+02
         49.0000          1.00000000E+30          4.12700740E+02          4.12700740E+02
         50.0000          1.00000000E+30          4.27966267E+02          4.27966267E+02
         51.0000          1.00000000E+30          4.43166884E+02          4.43166884E+02
         52.0000          1.00000000E+30          4.59078294E+02          4.59078294E+02
         53.0000          1.00000000E+30          4.76262380E+02          4.76262380E+02
         54.0000          1.00000000E+30          4.92752176E+02          4.92752176E+02
         55.0000          1.00000000E+30          5.09090992E+02          5.09090992E+02
         56.0000          1.00000000E+30          5.26451289E+02          5.26451289E+02
         57.0000          1.00000000E+30          5.44460014E+02          5.44460014E+02
         58.0000          1.00000000E+30          5.63438459E+02          5.63438459E+02
         59.0000          1.00000000E+30          5.80161720E+02          5.80161720E+02
         60.0000          1.00000000E+30          5.98892946E+02          5.98892946E+02
         61.0000          1.00000000E+30          6.18455593E+02          6.18455593E+02
         62.0000          1.00000000E+30          6.38041755E+02          6.38041755E+02
         63.0000          1.00000000E+30          6.58831512E+02          6.58831512E+02
         64.0000          1.00000000E+30          6.77985740E+02          6.77985740E+02
         65.0000          1.00000000E+30          6.97889986E+02          6.97889986E+02
         66.0000          1.00000000E+30          7.19780982E+02          7.19780982E+02
         67.0000          1.00000000E+30          7.41427274E+02          7.41427274E+02
         68.0000          1.00000000E+30          7.63215397E+02          7.63215397E+02
         69.0000          1.00000000E+30          7.85704577E+02          7.85704577E+02
         70.0000          1.00000000E+30          8.06345663E+02          8.06345663E+02
         71.0000          1.00000000E+30          8.29803726E+02          8.29803726E+02
         72.0000          1.00000000E+30          8.53142951E+02          8.53142951E+02
         73.0000          1.00000000E+30          8.77217492E+02          8.77217492E+02
         74.0000          1.00000000E+30          9.01732585E+02          9.01732585E+02
         75.0000          1.00000000E+30          9.23597732E+02          9.23597732E+02
         76.0000          1.00000000E+30          9.48608945E+02          9.48608945E+02
         77.0000          1.00000000E+30          9.74374765E+02          9.74374765E+02
         78.0000          1.00000000E+30          1.00184559E+03          1.00184559E+03
         79.0000          1.00000000E+30          1.02638631E+03          1.02638631E+03
         80.0000          1.00000000E+30          1.05446067E+03          1.05446067E+03
         81.0000          1.00000000E+30          1.08266456E+03          1.08266456E+03
         82.0000          1.00000000E+30          1.10549346E+03          1.10549346E+03
         83.0000          1.00000000E+30          1.13483650E+03          1.13483650E+03
         84.0000          1.00000000E+30          1.16408952E+03          1.16408952E+03
         85.0000          1.00000000E+30          1.19141169E+03          1.19141169E+03
         86.0000          1.00000000E+30          1.22047835E+03          1.22047835E+03
         87.0000          1.00000000E+30          1.25125658E+03          1.25125658E+03
         88.0000          1.00000000E+30          1.28433665E+03          1.28433665E+03
         89.0000          1.00000000E+30          1.30844062E+03          1.30844062E+03
         90.0000          1.00000000E+30          1.34036101E+03          1.34036101E+03
         91.0000          1.00000000E+30          1.37174028E+03          1.37174028E+03
         92.0000          1.00000000E+30          1.40372431E+03          1.40372431E+03
         93.0000          1.00000000E+30          1.43879339E+03          1.43879339E+03
         94.0000          1.00000000E+30          1.46681079E+03          1.46681079E+03
         95.0000          1.00000000E+30          1.50114321E+03          1.50114321E+03
         96.0000          1.00000000E+30          1.53646424E+03          1.53646424E+03
         97.0000          1.00000000E+30          1.56544041E+03          1.56544041E+03
         98.0000          1.00000000E+30          1.60105856E+03          1.60105856E+03
         99.0000          1.00000000E+30          1.63455121E+03          1.63455121E+03
        100.0000          1.00000000E+30          1.67192455E+03          1.67192455E+03
        110.0000          1.00000000E+30          2.05158044E+03          2.05158044E+03
        120.0000          1.00000000E+30          2.47695618E+03          2.47695618E+03
        130.0000          1.00000000E+30          2.95517410E+03          2.95517410E+03
        140.0000          1.00000000E+30          3.48097829E+03          3.48097829E+03
        150.0000          1.00000000E+30          4.06157992E+03          4.06157992E+03
        160.0000          1.00000000E+30          4.71204027E+03          4.71204027E+03
        170.0000          1.00000000E+30          5.40336187E+03          5.40336187E+03
        180.0000          1.00000000E+30          6.17437278E+03          6.17437278E+03
        190.0000          1.00000000E+30          6.97533501E+03          6.97533501E+03
        200.0000          1.00000000E+30          7.87138040E+03          7.87138040E+03
