#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          1.80411959E+03          1.80411959E+03
          0.2000          1.00000000E+30          1.13370605E+03          1.13370605E+03
          0.3000          1.00000000E+30          8.22268003E+02          8.22268003E+02
          0.4000          1.00000000E+30          6.49103989E+02          6.49103989E+02
          0.5000          1.00000000E+30          5.36703347E+02          5.36703347E+02
          0.6000          1.00000000E+30          4.58208346E+02          4.58208346E+02
          0.7000          1.00000000E+30          4.00402054E+02          4.00402054E+02
          0.8000          1.00000000E+30          3.56098443E+02          3.56098443E+02
          0.9000          1.00000000E+30          3.21165449E+02          3.21165449E+02
          1.0000          1.00000000E+30          2.92831687E+02          2.92831687E+02
          2.0000          1.00000000E+30          1.61483157E+02          1.61483157E+02
          3.0000          1.00000000E+30          1.15852700E+02          1.15852700E+02
          4.0000          1.00000000E+30          9.23808582E+01          9.23808582E+01
          5.0000          1.00000000E+30          7.79181233E+01          7.79181233E+01
          6.0000          1.00000000E+30          6.80176788E+01          6.80176788E+01
          7.0000          1.00000000E+30          6.07611604E+01          6.07611604E+01
          8.0000          1.00000000E+30          5.51782605E+01          5.51782605E+01
          9.0000          1.00000000E+30          5.07251856E+01          5.07251856E+01
         10.0000          1.00000000E+30          4.70719022E+01          4.70719022E+01
         11.0000          1.00000000E+30          4.40071710E+01          4.40071710E+01
         12.0000          1.00000000E+30          4.13888043E+01          4.13888043E+01
         13.0000          1.00000000E+30          3.91178377E+01          3.91178377E+01
         14.0000          1.00000000E+30          3.71223416E+01          3.71223416E+01
         15.0000          1.00000000E+30          3.53492763E+01          3.53492763E+01
         16.0000          1.00000000E+30          3.37587070E+01          3.37587070E+01
         17.0000          1.00000000E+30          3.23195886E+01          3.23195886E+01
         18.0000          1.00000000E+30          3.10077201E+01          3.10077201E+01
         19.0000          1.00000000E+30          2.98038001E+01          2.98038001E+01
         20.0000          1.00000000E+30          2.86922360E+01          2.86922360E+01
         21.0000          1.00000000E+30          2.76602930E+01          2.76602930E+01
         22.0000          1.00000000E+30          2.66975327E+01          2.66975327E+01
         23.0000          1.00000000E+30          2.57952469E+01          2.57952469E+01
         24.0000          1.00000000E+30          2.49460987E+01          2.49460987E+01
         25.0000          1.00000000E+30          2.41439013E+01          2.41439013E+01
         26.0000          1.00000000E+30          2.33833826E+01          2.33833826E+01
         27.0000          1.00000000E+30          2.26600240E+01          2.26600240E+01
         28.0000          1.00000000E+30          2.19699347E+01          2.19699347E+01
         29.0000          1.00000000E+30          2.13097357E+01          2.13097357E+01
         30.0000          1.00000000E+30          2.06764910E+01          2.06764910E+01
         31.0000          1.00000000E+30          2.00676287E+01          2.00676287E+01
         32.0000          1.00000000E+30          1.94809005E+01          1.94809005E+01
         33.0000          1.00000000E+30          1.89143215E+01          1.89143215E+01
         34.0000          1.00000000E+30          1.83661450E+01          1.83661450E+01
         35.0000          1.00000000E+30          1.78348283E+01          1.78348283E+01
         36.0000          1.00000000E+30          1.73190098E+01          1.73190098E+01
         37.0000          1.00000000E+30          1.68174881E+01          1.68174881E+01
         38.0000          1.00000000E+30          1.63292064E+01          1.63292064E+01
         39.0000          1.00000000E+30          1.58532392E+01          1.58532392E+01
         40.0000          1.00000000E+30          1.53887826E+01          1.53887826E+01
         41.0000          1.00000000E+30          1.49351458E+01          1.49351458E+01
         42.0000          1.00000000E+30          1.44917458E+01          1.44917458E+01
         43.0000          1.00000000E+30          1.40581037E+01          1.40581037E+01
         44.0000          1.00000000E+30          1.36338433E+01          1.36338433E+01
         45.0000          1.00000000E+30          1.32186887E+01          1.32186887E+01
         46.0000          1.00000000E+30          1.28124658E+01          1.28124658E+01
         47.0000          1.00000000E+30          1.24151027E+01          1.24151027E+01
         48.0000          1.00000000E+30          1.20266307E+01          1.20266307E+01
         49.0000          1.00000000E+30          1.16471840E+01          1.16471840E+01
         50.0000          1.00000000E+30          1.12769989E+01          1.12769989E+01
         51.0000          1.00000000E+30          1.09164087E+01          1.09164087E+01
         52.0000          1.00000000E+30          1.05658363E+01          1.05658363E+01
         53.0000          1.00000000E+30          1.02257811E+01          1.02257811E+01
         54.0000          1.00000000E+30          9.89680014E+00          9.89680014E+00
         55.0000          1.00000000E+30          9.57948385E+00          9.57948385E+00
         56.0000          1.00000000E+30          9.27442600E+00          9.27442600E+00
         57.0000          1.00000000E+30          8.98219084E+00          8.98219084E+00
         58.0000          1.00000000E+30          8.70327753E+00          8.70327753E+00
         59.0000          1.00000000E+30          8.43808861E+00          8.43808861E+00
         60.0000          1.00000000E+30          8.18690389E+00          8.18690389E+00
         61.0000          1.00000000E+30          7.94986100E+00          7.94986100E+00
         62.0000          1.00000000E+30          7.72694788E+00          7.72694788E+00
         63.0000          1.00000000E+30          7.51800459E+00          7.51800459E+00
         64.0000          1.00000000E+30          7.32273418E+00          7.32273418E+00
         65.0000          1.00000000E+30          7.14072057E+00          7.14072057E+00
         66.0000          1.00000000E+30          6.97145060E+00          6.97145060E+00
         67.0000          1.00000000E+30          6.81433783E+00          6.81433783E+00
         68.0000          1.00000000E+30          6.66874585E+00          6.66874585E+00
         69.0000          1.00000000E+30          6.53400952E+00          6.53400952E+00
         70.0000          1.00000000E+30          6.40945326E+00          6.40945326E+00
         71.0000          1.00000000E+30          6.29440605E+00          6.29440605E+00
         72.0000          1.00000000E+30          6.18821293E+00          6.18821293E+00
         73.0000          1.00000000E+30          6.09024356E+00          6.09024356E+00
         74.0000          1.00000000E+30          5.99989797E+00          5.99989797E+00
         75.0000          1.00000000E+30          5.91661021E+00          5.91661021E+00
         76.0000          1.00000000E+30          5.83985029E+00          5.83985029E+00
         77.0000          1.00000000E+30          5.76912454E+00          5.76912454E+00
         78.0000          1.00000000E+30          5.70397527E+00          5.70397527E+00
         79.0000          1.00000000E+30          5.64397958E+00          5.64397958E+00
         80.0000          1.00000000E+30          5.58874777E+00          5.58874777E+00
         81.0000          1.00000000E+30          5.53792143E+00          5.53792143E+00
         82.0000          1.00000000E+30          5.49117138E+00          5.49117138E+00
         83.0000          1.00000000E+30          5.44819563E+00          5.44819563E+00
         84.0000          1.00000000E+30          5.40871723E+00          5.40871723E+00
         85.0000          1.00000000E+30          5.37248232E+00          5.37248232E+00
         86.0000          1.00000000E+30          5.33925818E+00          5.33925818E+00
         87.0000          1.00000000E+30          5.30883143E+00          5.30883143E+00
         88.0000          1.00000000E+30          5.28100637E+00          5.28100637E+00
         89.0000          1.00000000E+30          5.25560338E+00          5.25560338E+00
         90.0000          1.00000000E+30          5.23245756E+00          5.23245756E+00
         91.0000          1.00000000E+30          5.21141735E+00          5.21141735E+00
         92.0000          1.00000000E+30          5.19234338E+00          5.19234338E+00
         93.0000          1.00000000E+30          5.17510737E+00          5.17510737E+00
         94.0000          1.00000000E+30          5.15959113E+00          5.15959113E+00
         95.0000          1.00000000E+30          5.14568568E+00          5.14568568E+00
         96.0000          1.00000000E+30          5.13329042E+00          5.13329042E+00
         97.0000          1.00000000E+30          5.12231242E+00          5.12231242E+00
         98.0000          1.00000000E+30          5.11266572E+00          5.11266572E+00
         99.0000          1.00000000E+30          5.10427075E+00          5.10427075E+00
        100.0000          1.00000000E+30          5.09705375E+00          5.09705375E+00
        110.0000          1.00000000E+30          5.07675178E+00          5.07675178E+00
        120.0000          1.00000000E+30          5.12204982E+00          5.12204982E+00
        130.0000          1.00000000E+30          5.20748471E+00          5.20748471E+00
        140.0000          1.00000000E+30          5.31884653E+00          5.31884653E+00
        150.0000          1.00000000E+30          5.44766499E+00          5.44766499E+00
        160.0000          1.00000000E+30          5.58861619E+00          5.58861619E+00
        170.0000          1.00000000E+30          5.73820689E+00          5.73820689E+00
        180.0000          1.00000000E+30          5.89183475E+00          5.89183475E+00
        190.0000          1.00000000E+30          6.04791147E+00          6.04791147E+00
        200.0000          1.00000000E+30          6.21334800E+00          6.21334800E+00
        210.0000          1.00000000E+30          6.37935898E+00          6.37935898E+00
        220.0000          1.00000000E+30          6.55246816E+00          6.55246816E+00
        230.0000          1.00000000E+30          6.71878259E+00          6.71878259E+00
        240.0000          1.00000000E+30          6.89136025E+00          6.89136025E+00
        250.0000          1.00000000E+30          7.06348663E+00          7.06348663E+00
        260.0000          1.00000000E+30          7.23515041E+00          7.23515041E+00
        270.0000          1.00000000E+30          7.40634711E+00          7.40634711E+00
        280.0000          1.00000000E+30          7.57707703E+00          7.57707703E+00
        287.9990          1.00000000E+30          7.71939943E+00          7.71939943E+00
        288.0010          1.56575823E+11          7.71943750E+00          7.71943750E+00
        290.0000          7.26184135E+06          7.75237292E+00          7.75236464E+00
        300.0000          4.86995897E+05          7.92198971E+00          7.92186085E+00
        310.0000          1.92210985E+05          8.09588260E+00          8.09554162E+00
        320.0000          1.07698641E+05          8.26904783E+00          8.26841299E+00
        330.0000          7.06488861E+04          8.44151022E+00          8.44050170E+00
        340.0000          5.07352832E+04          8.61329391E+00          8.61183188E+00
        350.0000          3.86543814E+04          8.78442227E+00          8.78242642E+00
        360.0000          3.07074731E+04          8.95491783E+00          8.95230716E+00
        370.0000          2.51671056E+04          9.12480218E+00          9.12149502E+00
        380.0000          2.11319299E+04          9.29810908E+00          9.29401969E+00
        390.0000          1.80901605E+04          9.46673321E+00          9.46178178E+00
        400.0000          1.57336117E+04          9.63867506E+00          9.63277386E+00
        410.0000          1.38659963E+04          9.80612281E+00          9.79919276E+00
        420.0000          1.23575186E+04          9.97678401E+00          9.96873579E+00
        430.0000          1.11196370E+04          1.01431318E+01          1.01338878E+01
        440.0000          1.00896002E+04          1.03125897E+01          1.03020599E+01
        450.0000          9.22230963E+03          1.04814503E+01          1.04695513E+01
        460.0000          8.48431990E+03          1.06462322E+01          1.06328899E+01
        470.0000          7.85064371E+03          1.08139937E+01          1.07991183E+01
        480.0000          7.30206096E+03          1.09812074E+01          1.09647181E+01
        490.0000          6.82371341E+03          1.11478881E+01          1.11297056E+01
        500.0000          6.40388671E+03          1.13140506E+01          1.12940968E+01
        510.0000          6.03327599E+03          1.14797089E+01          1.14579076E+01
        520.0000          5.70437715E+03          1.16448763E+01          1.16211530E+01
        530.0000          5.41111161E+03          1.18095658E+01          1.17838479E+01
        540.0000          5.14848344E+03          1.19737895E+01          1.19460068E+01
        550.0000          4.91235872E+03          1.21406672E+01          1.21107360E+01
        560.0000          4.69929433E+03          1.23039528E+01          1.22718221E+01
        570.0000          4.50640767E+03          1.24668074E+01          1.24324136E+01
        580.0000          4.33125208E+03          1.26292412E+01          1.25925234E+01
        590.0000          4.17174512E+03          1.27912643E+01          1.27521641E+01
        600.0000          4.02612119E+03          1.29558220E+01          1.29142647E+01
        610.0000          3.89284837E+03          1.31170128E+01          1.30729633E+01
        620.0000          3.77060763E+03          1.32778216E+01          1.32312292E+01
        630.0000          3.65825439E+03          1.34411037E+01          1.33918994E+01
        640.0000          3.55479059E+03          1.36011340E+01          1.35492924E+01
