#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.2000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.3000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.4000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.5000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.6000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.7000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.8000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.9000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          1.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          2.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          3.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          4.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          5.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          6.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          7.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          8.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          9.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         10.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         11.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         12.0000          1.00000000E+30          7.96034673E+01          7.96034673E+01
         13.0000          1.00000000E+30          8.52327353E+01          8.52327353E+01
         14.0000          1.00000000E+30          9.14195938E+01          9.14195938E+01
         15.0000          1.00000000E+30          9.79240566E+01          9.79240566E+01
         16.0000          1.00000000E+30          1.04897331E+02          1.04897331E+02
         17.0000          1.00000000E+30          1.02152401E+02          1.02152401E+02
         18.0000          1.00000000E+30          1.07254923E+02          1.07254923E+02
         19.0000          1.00000000E+30          1.12079816E+02          1.12079816E+02
         20.0000          1.00000000E+30          1.17676681E+02          1.17676681E+02
         21.0000          1.00000000E+30          1.23009710E+02          1.23009710E+02
         22.0000          1.00000000E+30          1.28509029E+02          1.28509029E+02
         23.0000          1.00000000E+30          1.34930500E+02          1.34930500E+02
         24.0000          1.00000000E+30          1.41230418E+02          1.41230418E+02
         25.0000          1.00000000E+30          1.47958797E+02          1.47958797E+02
         26.0000          1.00000000E+30          1.54898445E+02          1.54898445E+02
         27.0000          1.00000000E+30          1.62582349E+02          1.62582349E+02
         28.0000          1.00000000E+30          1.70183076E+02          1.70183076E+02
         29.0000          1.00000000E+30          1.78208796E+02          1.78208796E+02
         30.0000          1.00000000E+30          1.86449866E+02          1.86449866E+02
         31.0000          1.00000000E+30          1.95467269E+02          1.95467269E+02
         32.0000          1.00000000E+30          2.04060987E+02          2.04060987E+02
         33.0000          1.00000000E+30          2.13701679E+02          2.13701679E+02
         34.0000          1.00000000E+30          2.22984002E+02          2.22984002E+02
         35.0000          1.00000000E+30          2.33346223E+02          2.33346223E+02
         36.0000          1.00000000E+30          2.44197838E+02          2.44197838E+02
         37.0000          1.00000000E+30          2.54187090E+02          2.54187090E+02
         38.0000          1.00000000E+30          2.65673032E+02          2.65673032E+02
         39.0000          1.00000000E+30          2.76757786E+02          2.76757786E+02
         40.0000          1.00000000E+30          2.88405466E+02          2.88405466E+02
         41.0000          1.00000000E+30          3.00837063E+02          3.00837063E+02
         42.0000          1.00000000E+30          3.13763920E+02          3.13763920E+02
         43.0000          1.00000000E+30          3.25722961E+02          3.25722961E+02
         44.0000          1.00000000E+30          3.39702474E+02          3.39702474E+02
         45.0000          1.00000000E+30          3.53077429E+02          3.53077429E+02
         46.0000          1.00000000E+30          3.66474784E+02          3.66474784E+02
         47.0000          1.00000000E+30          3.80641402E+02          3.80641402E+02
         48.0000          1.00000000E+30          3.95189905E+02          3.95189905E+02
         49.0000          1.00000000E+30          4.09759774E+02          4.09759774E+02
         50.0000          1.00000000E+30          4.24916516E+02          4.24916516E+02
         51.0000          1.00000000E+30          4.40008811E+02          4.40008811E+02
         52.0000          1.00000000E+30          4.55806834E+02          4.55806834E+02
         53.0000          1.00000000E+30          4.72868464E+02          4.72868464E+02
         54.0000          1.00000000E+30          4.89240751E+02          4.89240751E+02
         55.0000          1.00000000E+30          5.05463134E+02          5.05463134E+02
         56.0000          1.00000000E+30          5.22699719E+02          5.22699719E+02
         57.0000          1.00000000E+30          5.40580111E+02          5.40580111E+02
         58.0000          1.00000000E+30          5.59423314E+02          5.59423314E+02
         59.0000          1.00000000E+30          5.76027402E+02          5.76027402E+02
         60.0000          1.00000000E+30          5.94625147E+02          5.94625147E+02
         61.0000          1.00000000E+30          6.14048387E+02          6.14048387E+02
         62.0000          1.00000000E+30          6.33494975E+02          6.33494975E+02
         63.0000          1.00000000E+30          6.54136582E+02          6.54136582E+02
         64.0000          1.00000000E+30          6.73154313E+02          6.73154313E+02
         65.0000          1.00000000E+30          6.92916719E+02          6.92916719E+02
         66.0000          1.00000000E+30          7.14651716E+02          7.14651716E+02
         67.0000          1.00000000E+30          7.36143753E+02          7.36143753E+02
         68.0000          1.00000000E+30          7.57776612E+02          7.57776612E+02
         69.0000          1.00000000E+30          7.80105530E+02          7.80105530E+02
         70.0000          1.00000000E+30          8.00599525E+02          8.00599525E+02
         71.0000          1.00000000E+30          8.23890422E+02          8.23890422E+02
         72.0000          1.00000000E+30          8.47063328E+02          8.47063328E+02
         73.0000          1.00000000E+30          8.70966311E+02          8.70966311E+02
         74.0000          1.00000000E+30          8.95306706E+02          8.95306706E+02
         75.0000          1.00000000E+30          9.17016038E+02          9.17016038E+02
         76.0000          1.00000000E+30          9.41849017E+02          9.41849017E+02
         77.0000          1.00000000E+30          9.67431227E+02          9.67431227E+02
         78.0000          1.00000000E+30          9.94706289E+02          9.94706289E+02
         79.0000          1.00000000E+30          1.01907213E+03          1.01907213E+03
         80.0000          1.00000000E+30          1.04694643E+03          1.04694643E+03
         81.0000          1.00000000E+30          1.07494934E+03          1.07494934E+03
         82.0000          1.00000000E+30          1.09761555E+03          1.09761555E+03
         83.0000          1.00000000E+30          1.12674949E+03          1.12674949E+03
         84.0000          1.00000000E+30          1.15579404E+03          1.15579404E+03
         85.0000          1.00000000E+30          1.18292151E+03          1.18292151E+03
         86.0000          1.00000000E+30          1.21178104E+03          1.21178104E+03
         87.0000          1.00000000E+30          1.24233994E+03          1.24233994E+03
         88.0000          1.00000000E+30          1.27518427E+03          1.27518427E+03
         89.0000          1.00000000E+30          1.29911648E+03          1.29911648E+03
         90.0000          1.00000000E+30          1.33080940E+03          1.33080940E+03
         91.0000          1.00000000E+30          1.36196506E+03          1.36196506E+03
         92.0000          1.00000000E+30          1.39372117E+03          1.39372117E+03
         93.0000          1.00000000E+30          1.42854034E+03          1.42854034E+03
         94.0000          1.00000000E+30          1.45635808E+03          1.45635808E+03
         95.0000          1.00000000E+30          1.49044584E+03          1.49044584E+03
         96.0000          1.00000000E+30          1.52551516E+03          1.52551516E+03
         97.0000          1.00000000E+30          1.55428486E+03          1.55428486E+03
         98.0000          1.00000000E+30          1.58964918E+03          1.58964918E+03
         99.0000          1.00000000E+30          1.62290315E+03          1.62290315E+03
        100.0000          1.00000000E+30          1.66001017E+03          1.66001017E+03
        110.0000          1.00000000E+30          2.03696057E+03          2.03696057E+03
        120.0000          1.00000000E+30          2.45930502E+03          2.45930502E+03
        130.0000          1.00000000E+30          2.93411509E+03          2.93411509E+03
        140.0000          1.00000000E+30          3.45617232E+03          3.45617232E+03
        150.0000          1.00000000E+30          4.03263650E+03          4.03263650E+03
        160.0000          1.00000000E+30          4.67846158E+03          4.67846158E+03
        170.0000          1.00000000E+30          5.36485672E+03          5.36485672E+03
        180.0000          1.00000000E+30          6.13037329E+03          6.13037329E+03
        190.0000          1.00000000E+30          6.92562774E+03          6.92562774E+03
        200.0000          1.00000000E+30          7.81528778E+03          7.81528778E+03
