#Energy      C  Total
         46.0000          1.94897400E+00          1.94897400E+00
         47.0000          1.97078057E+00          1.97078057E+00
         48.0000          1.99266280E+00          1.99266280E+00
         49.0000          2.01461570E+00          2.01461570E+00
         50.0000          2.03663465E+00          2.03663465E+00
         51.0000          2.05871541E+00          2.05871541E+00
         52.0000          2.08085404E+00          2.08085404E+00
         53.0000          2.10304692E+00          2.10304692E+00
         54.0000          2.12529069E+00          2.12529069E+00
         55.0000          2.14758221E+00          2.14758221E+00
         56.0000          2.16991859E+00          2.16991859E+00
         57.0000          2.19229715E+00          2.19229715E+00
         58.0000          2.21471537E+00          2.21471537E+00
         59.0000          2.23717091E+00          2.23717091E+00
         60.0000          2.25966161E+00          2.25966161E+00
         61.0000          2.28218542E+00          2.28218542E+00
         62.0000          2.30474044E+00          2.30474044E+00
         63.0000          2.32732489E+00          2.32732489E+00
         64.0000          2.34993711E+00          2.34993711E+00
         65.0000          2.37257553E+00          2.37257553E+00
         66.0000          2.39523869E+00          2.39523869E+00
         67.0000          2.41792521E+00          2.41792521E+00
         68.0000          2.44063381E+00          2.44063381E+00
         69.0000          2.46336326E+00          2.46336326E+00
         70.0000          2.48611242E+00          2.48611242E+00
         71.0000          2.50888021E+00          2.50888021E+00
         72.0000          2.53166562E+00          2.53166562E+00
         73.0000          2.55446769E+00          2.55446769E+00
         74.0000          2.57728552E+00          2.57728552E+00
         75.0000          2.60011825E+00          2.60011825E+00
         76.0000          2.62296508E+00          2.62296508E+00
         77.0000          2.64582524E+00          2.64582524E+00
         78.0000          2.66869801E+00          2.66869801E+00
         79.0000          2.69158272E+00          2.69158272E+00
         80.0000          2.71447870E+00          2.71447870E+00
         81.0000          2.73738536E+00          2.73738536E+00
         82.0000          2.76030210E+00          2.76030210E+00
         83.0000          2.78322838E+00          2.78322838E+00
         84.0000          2.80616368E+00          2.80616368E+00
         85.0000          2.82910750E+00          2.82910750E+00
         86.0000          2.85205936E+00          2.85205936E+00
         87.0000          2.87501882E+00          2.87501882E+00
         88.0000          2.89798545E+00          2.89798545E+00
         89.0000          2.92095885E+00          2.92095885E+00
         90.0000          2.94393862E+00          2.94393862E+00
         91.0000          2.96692442E+00          2.96692442E+00
         92.0000          2.98991587E+00          2.98991587E+00
         93.0000          3.01291266E+00          3.01291266E+00
         94.0000          3.03591445E+00          3.03591445E+00
         95.0000          3.05892096E+00          3.05892096E+00
         96.0000          3.08193189E+00          3.08193189E+00
         97.0000          3.10494697E+00          3.10494697E+00
         98.0000          3.12796593E+00          3.12796593E+00
         99.0000          3.15098853E+00          3.15098853E+00
        100.0000          3.17401451E+00          3.17401451E+00
        110.0000          3.40441542E+00          3.40441542E+00
        120.0000          3.63495798E+00          3.63495798E+00
        130.0000          3.86552382E+00          3.86552382E+00
        140.0000          4.09603528E+00          4.09603528E+00
        150.0000          4.32644102E+00          4.32644102E+00
        160.0000          4.55670716E+00          4.55670716E+00
        170.0000          4.78681155E+00          4.78681155E+00
        180.0000          5.01674013E+00          5.01674013E+00
        190.0000          5.24648445E+00          5.24648445E+00
        200.0000          5.47603998E+00          5.47603998E+00
        210.0000          5.70540495E+00          5.70540495E+00
        220.0000          5.93457953E+00          5.93457953E+00
        230.0000          6.16356529E+00          6.16356529E+00
        240.0000          6.39236472E+00          6.39236472E+00
        250.0000          6.62098099E+00          6.62098099E+00
        260.0000          6.84941770E+00          6.84941770E+00
        270.0000          7.07767874E+00          7.07767874E+00
        280.0000          7.30576815E+00          7.30576815E+00
        287.9990          7.48809609E+00          7.48809609E+00
        288.0010          7.48814167E+00          7.48814167E+00
        290.0000          7.53369006E+00          7.53369006E+00
        300.0000          7.76144862E+00          7.76144862E+00
        310.0000          7.98904794E+00          7.98904794E+00
        320.0000          8.21649208E+00          8.21649208E+00
        330.0000          8.44378503E+00          8.44378503E+00
        340.0000          8.67093066E+00          8.67093066E+00
        350.0000          8.89793273E+00          8.89793273E+00
        360.0000          9.12479492E+00          9.12479492E+00
        370.0000          9.35152075E+00          9.35152075E+00
        380.0000          9.57811363E+00          9.57811363E+00
        390.0000          9.80457687E+00          9.80457687E+00
        400.0000          1.00309136E+01          1.00309136E+01
        410.0000          1.02571270E+01          1.02571270E+01
        420.0000          1.04832199E+01          1.04832199E+01
        430.0000          1.07091952E+01          1.07091952E+01
        440.0000          1.09350556E+01          1.09350556E+01
        450.0000          1.11608038E+01          1.11608038E+01
        460.0000          1.13864422E+01          1.13864422E+01
        470.0000          1.16119733E+01          1.16119733E+01
        480.0000          1.18373995E+01          1.18373995E+01
        490.0000          1.20627230E+01          1.20627230E+01
        500.0000          1.22879460E+01          1.22879460E+01
        510.0000          1.25130706E+01          1.25130706E+01
        520.0000          1.27380988E+01          1.27380988E+01
        530.0000          1.29630325E+01          1.29630325E+01
        540.0000          1.31878737E+01          1.31878737E+01
        550.0000          1.34126241E+01          1.34126241E+01
        560.0000          1.36372855E+01          1.36372855E+01
        570.0000          1.38618596E+01          1.38618596E+01
        580.0000          1.40863480E+01          1.40863480E+01
        590.0000          1.43107522E+01          1.43107522E+01
        600.0000          1.45350739E+01          1.45350739E+01
        610.0000          1.47593144E+01          1.47593144E+01
        620.0000          1.49834752E+01          1.49834752E+01
        630.0000          1.52075577E+01          1.52075577E+01
        640.0000          1.54315631E+01          1.54315631E+01
        650.0000          1.56554928E+01          1.56554928E+01
        660.0000          1.58793481E+01          1.58793481E+01
        670.0000          1.61031300E+01          1.61031300E+01
        680.0000          1.63268399E+01          1.63268399E+01
        690.0000          1.65504788E+01          1.65504788E+01
        700.0000          1.67740478E+01          1.67740478E+01
        710.0000          1.69975480E+01          1.69975480E+01
        720.0000          1.72209804E+01          1.72209804E+01
        730.0000          1.74443461E+01          1.74443461E+01
        740.0000          1.76676460E+01          1.76676460E+01
        750.0000          1.78908810E+01          1.78908810E+01
        760.0000          1.81140520E+01          1.81140520E+01
        770.0000          1.83371601E+01          1.83371601E+01
        780.0000          1.85602060E+01          1.85602060E+01
        790.0000          1.87831905E+01          1.87831905E+01
        800.0000          1.90061145E+01          1.90061145E+01
        810.0000          1.92289789E+01          1.92289789E+01
        820.0000          1.94517842E+01          1.94517842E+01
        830.0000          1.96745315E+01          1.96745315E+01
        840.0000          1.98972212E+01          1.98972212E+01
        850.0000          2.01198543E+01          2.01198543E+01
        860.0000          2.03424313E+01          2.03424313E+01
        870.0000          2.05649530E+01          2.05649530E+01
        880.0000          2.07874200E+01          2.07874200E+01
        890.0000          2.10098329E+01          2.10098329E+01
        900.0000          2.12321925E+01          2.12321925E+01
        910.0000          2.14544992E+01          2.14544992E+01
        920.0000          2.16767538E+01          2.16767538E+01
        930.0000          2.18989568E+01          2.18989568E+01
        940.0000          2.21211087E+01          2.21211087E+01
        950.0000          2.23432102E+01          2.23432102E+01
        960.0000          2.25652617E+01          2.25652617E+01
        970.0000          2.27872638E+01          2.27872638E+01
        980.0000          2.30092170E+01          2.30092170E+01
        990.0000          2.32311219E+01          2.32311219E+01
       1000.0000          2.34529789E+01          2.34529789E+01
       1100.0000          2.56690168E+01          2.56690168E+01
       1200.0000          2.78807387E+01          2.78807387E+01
       1300.0000          3.00884953E+01          3.00884953E+01
       1400.0000          3.22925758E+01          3.22925758E+01
       1500.0000          3.44932217E+01          3.44932217E+01
       1600.0000          3.66906373E+01          3.66906373E+01
       1700.0000          3.88849973E+01          3.88849973E+01
       1800.0000          4.10764521E+01          4.10764521E+01
       1900.0000          4.32651330E+01          4.32651330E+01
       2000.0000          4.54511547E+01          4.54511547E+01
       2100.0000          4.76346187E+01          4.76346187E+01
       2200.0000          4.98156148E+01          4.98156148E+01
       2300.0000          5.19942235E+01          5.19942235E+01
       2400.0000          5.41705168E+01          5.41705168E+01
       2500.0000          5.63445598E+01          5.63445598E+01
       2600.0000          5.85164113E+01          5.85164113E+01
       2700.0000          6.06861248E+01          6.06861248E+01
       2800.0000          6.28537491E+01          6.28537491E+01
       2900.0000          6.50193289E+01          6.50193289E+01
       3000.0000          6.71829054E+01          6.71829054E+01
       3100.0000          6.93445162E+01          6.93445162E+01
       3200.0000          7.15041965E+01          7.15041965E+01
       3300.0000          7.36619786E+01          7.36619786E+01
       3400.0000          7.58178925E+01          7.58178925E+01
       3500.0000          7.79719663E+01          7.79719663E+01
       3600.0000          8.01242260E+01          8.01242260E+01
       3700.0000          8.22746962E+01          8.22746962E+01
       3800.0000          8.44233997E+01          8.44233997E+01
       3900.0000          8.65703579E+01          8.65703579E+01
       4000.0000          8.87155911E+01          8.87155911E+01
       4100.0000          9.08591183E+01          9.08591183E+01
       4200.0000          9.30009574E+01          9.30009574E+01
       4300.0000          9.51411254E+01          9.51411254E+01
       4400.0000          9.72796384E+01          9.72796384E+01
       4500.0000          9.94165115E+01          9.94165115E+01
       4600.0000          1.01551759E+02          1.01551759E+02
       4700.0000          1.03685395E+02          1.03685395E+02
       4800.0000          1.05817433E+02          1.05817433E+02
       4900.0000          1.07947884E+02          1.07947884E+02
       5000.0000          1.10076761E+02          1.10076761E+02
       5100.0000          1.12204075E+02          1.12204075E+02
       5200.0000          1.14329837E+02          1.14329837E+02
       5300.0000          1.16454056E+02          1.16454056E+02
       5400.0000          1.18576744E+02          1.18576744E+02
       5500.0000          1.20697910E+02          1.20697910E+02
       5600.0000          1.22817563E+02          1.22817563E+02
       5700.0000          1.24935711E+02          1.24935711E+02
       5800.0000          1.27052363E+02          1.27052363E+02
       5900.0000          1.29167527E+02          1.29167527E+02
       6000.0000          1.31281211E+02          1.31281211E+02
       6100.0000          1.33393422E+02          1.33393422E+02
       6200.0000          1.35504168E+02          1.35504168E+02
       6300.0000          1.37613456E+02          1.37613456E+02
       6400.0000          1.39721293E+02          1.39721293E+02
       6500.0000          1.41827684E+02          1.41827684E+02
       6600.0000          1.43932637E+02          1.43932637E+02
       6700.0000          1.46036157E+02          1.46036157E+02
       6800.0000          1.48138251E+02          1.48138251E+02
       6900.0000          1.50238925E+02          1.50238925E+02
       7000.0000          1.52338183E+02          1.52338183E+02
       7100.0000          1.54436031E+02          1.54436031E+02
       7200.0000          1.56532475E+02          1.56532475E+02
       7300.0000          1.58627519E+02          1.58627519E+02
       7400.0000          1.60721170E+02          1.60721170E+02
       7500.0000          1.62813430E+02          1.62813430E+02
       7600.0000          1.64904306E+02          1.64904306E+02
       7700.0000          1.66993802E+02          1.66993802E+02
       7800.0000          1.69081922E+02          1.69081922E+02
       7900.0000          1.71168670E+02          1.71168670E+02
       8000.0000          1.73254052E+02          1.73254052E+02
       8100.0000          1.75338070E+02          1.75338070E+02
       8200.0000          1.77420730E+02          1.77420730E+02
       8300.0000          1.79502034E+02          1.79502034E+02
       8400.0000          1.81581988E+02          1.81581988E+02
       8500.0000          1.83660594E+02          1.83660594E+02
       8600.0000          1.85737856E+02          1.85737856E+02
       8700.0000          1.87813778E+02          1.87813778E+02
       8800.0000          1.89888364E+02          1.89888364E+02
       8900.0000          1.91961617E+02          1.91961617E+02
       9000.0000          1.94033540E+02          1.94033540E+02
       9100.0000          1.96104137E+02          1.96104137E+02
       9200.0000          1.98173411E+02          1.98173411E+02
       9300.0000          2.00241364E+02          2.00241364E+02
       9400.0000          2.02308001E+02          2.02308001E+02
       9500.0000          2.04373324E+02          2.04373324E+02
       9600.0000          2.06437337E+02          2.06437337E+02
       9700.0000          2.08500042E+02          2.08500042E+02
       9800.0000          2.10561442E+02          2.10561442E+02
       9900.0000          2.12621540E+02          2.12621540E+02
      10000.0000          2.14680338E+02          2.14680338E+02
      11000.0000          2.35197454E+02          2.35197454E+02
      12000.0000          2.55587423E+02          2.55587423E+02
      13000.0000          2.75852438E+02          2.75852438E+02
      14000.0000          2.95994440E+02          2.95994440E+02
      15000.0000          3.16015175E+02          3.16015175E+02
      16000.0000          3.35916241E+02          3.35916241E+02
      17000.0000          3.55699113E+02          3.55699113E+02
      18000.0000          3.75365170E+02          3.75365170E+02
      19000.0000          3.94915711E+02          3.94915711E+02
      20000.0000          4.14351965E+02          4.14351965E+02
      21000.0000          4.33675108E+02          4.33675108E+02
      22000.0000          4.52886265E+02          4.52886265E+02
      23000.0000          4.71986520E+02          4.71986520E+02
      24000.0000          4.90976918E+02          4.90976918E+02
      25000.0000          5.09858474E+02          5.09858474E+02
      26000.0000          5.28632172E+02          5.28632172E+02
      27000.0000          5.47298970E+02          5.47298970E+02
      28000.0000          5.65859804E+02          5.65859804E+02
      29000.0000          5.84315586E+02          5.84315586E+02
      30000.0000          6.02667211E+02          6.02667211E+02
      31000.0000          6.20915553E+02          6.20915553E+02
      32000.0000          6.39061470E+02          6.39061470E+02
      33000.0000          6.57105807E+02          6.57105807E+02
      34000.0000          6.75049390E+02          6.75049390E+02
      35000.0000          6.92893034E+02          6.92893034E+02
      36000.0000          7.10637541E+02          7.10637541E+02
      37000.0000          7.28283697E+02          7.28283697E+02
      38000.0000          7.45832282E+02          7.45832282E+02
      39000.0000          7.63284060E+02          7.63284060E+02
      40000.0000          7.80639786E+02          7.80639786E+02
      41000.0000          7.97900206E+02          7.97900206E+02
      42000.0000          8.15066054E+02          8.15066054E+02
      43000.0000          8.32138056E+02          8.32138056E+02
      44000.0000          8.49116928E+02          8.49116928E+02
      45000.0000          8.66003378E+02          8.66003378E+02
      46000.0000          8.82798105E+02          8.82798105E+02
      47000.0000          8.99501799E+02          8.99501799E+02
      48000.0000          9.16115143E+02          9.16115143E+02
      49000.0000          9.32638812E+02          9.32638812E+02
      50000.0000          9.49073473E+02          9.49073473E+02
