#Energy      Ta-K-shell   Ta-L1-shell   Ta-L2-shell   Ta-L3-shell   Ta-M1-shell   Ta-M2-shell   Ta-M3-shell   Ta-M4-shell   Ta-M5-shell   Ta-N1-shell   Ta-N2-shell   Ta-N3-shell   Ta-N4-shell   Ta-N5-shell   Ta-N6-shell   Ta-N7-shell   Ta-O1-shell   Ta-O2-shell   Ta-O3-shell   Valence  Total
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99355569E+03          1.29692442E+03          2.55576625E+04          2.07789276E+03          2.16459011E+03          3.07307207E+03          3.87530247E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92849345E+03          1.25734097E+03          2.64086646E+04          2.18300101E+03          2.26282231E+03          3.22508103E+03          3.90348132E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86864487E+03          1.22130722E+03          2.73792997E+04          2.29361200E+03          2.37243441E+03          3.39405659E+03          3.93298185E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80525829E+03          1.18652182E+03          2.82451964E+04          2.40945774E+03          2.47422586E+03          3.56670349E+03          3.94989946E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75029445E+03          1.15008247E+03          2.91796412E+04          2.52508523E+03          2.57913468E+03          3.73728803E+03          3.95815023E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69959750E+03          1.11798536E+03          3.01924159E+04          2.66077841E+03          2.70008653E+03          3.91662083E+03          3.97223865E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65118087E+03          1.08882345E+03          3.07502267E+04          2.78410338E+03          2.80310014E+03          4.10689065E+03          3.97457394E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60544633E+03          1.06045258E+03          3.11721671E+04          2.91666667E+03          2.91321538E+03          4.31304371E+03          3.97467568E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55655846E+03          1.03352266E+03          3.14812292E+04          3.05092017E+03          3.04151001E+03          4.51985110E+03          3.96892677E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51418490E+03          1.00498687E+03          3.19350032E+04          3.18943588E+03          3.15405963E+03          4.74231226E+03          3.95534075E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47501170E+03          9.79909373E+02          3.19427118E+04          3.34792109E+03          3.29272891E+03          4.96280232E+03          3.94685847E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43722839E+03          9.56052926E+02          3.19550087E+04          3.48382949E+03          3.38803460E+03          5.18330419E+03          3.92438681E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40133242E+03          9.33330470E+02          3.20935039E+04          3.65239237E+03          3.52751903E+03          5.42257673E+03          3.90947219E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36282953E+03          9.11663025E+02          3.19461807E+04          3.80255254E+03          3.63784243E+03          5.66568119E+03          3.88147920E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32929387E+03          8.91329897E+02          3.19702328E+04          3.96423649E+03          3.78390964E+03          5.93244883E+03          3.86014833E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29736902E+03          8.71605320E+02          3.16832868E+04          4.12762270E+03          3.87910520E+03          6.19973025E+03          3.82992038E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26694164E+03          8.52734827E+02          3.16007525E+04          4.31738408E+03          4.02244191E+03          6.46743984E+03          3.80446238E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23857660E+03          8.34664121E+02          3.12767490E+04          4.48568941E+03          4.13727046E+03          6.75293944E+03          3.77336015E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21094543E+03          8.17407215E+02          3.11125400E+04          4.69207449E+03          4.28589952E+03          7.05035897E+03          3.74586801E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18452019E+03          8.00800755E+02          3.09500463E+04          4.84951859E+03          4.38416536E+03          7.38102791E+03          3.71048428E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15922363E+03          7.84855613E+02          3.05491406E+04          5.03154774E+03          4.52773726E+03          7.68855063E+03          3.67759202E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13498494E+03          7.69533058E+02          3.03288699E+04          5.22524551E+03          4.64674171E+03          8.00285429E+03          3.64289605E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11254385E+03          7.56193563E+02          3.01117529E+04          5.44063142E+03          4.79433327E+03          8.36681199E+03          3.61485206E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09035382E+03          7.42247744E+02          2.98977224E+04          5.63818080E+03          4.90378686E+03          8.72011461E+03          3.57934978E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06903165E+03          7.28806992E+02          2.96867131E+04          5.84165821E+03          5.03197239E+03          9.08020170E+03          3.54451594E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.02827012E+02          6.25289363E+02          2.71747120E+04          8.21941408E+03          6.34314751E+03          1.34586263E+04          3.22861243E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02062203E+02          5.61241667E+02          2.57758808E+04          1.11085165E+04          7.52619352E+03          1.92974488E+04          2.99216979E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32919874E+02          5.22446992E+02          2.52184347E+04          1.43042917E+04          8.66320996E+03          2.67630947E+04          2.82419374E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.92912636E+02          4.98432085E+02          2.50410538E+04          1.79383557E+04          9.64237604E+03          3.53829813E+04          2.71951466E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.61828469E+02          4.80461706E+02          2.52245646E+04          2.16602203E+04          1.05854518E+04          4.48104100E+04          2.63511982E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41646125E+02          4.69297755E+02          2.56229852E+04          2.55915681E+04          1.14484512E+04          5.40165997E+04          2.58177880E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.35627154E+02          4.63456207E+02          2.61710092E+04          2.94369601E+04          1.22373298E+04          6.18826904E+04          2.56343975E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31188233E+02          4.62187338E+02          2.68247341E+04          3.33493768E+04          1.30475918E+04          6.80010939E+04          2.55980275E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.32189183E+02          4.64898873E+02          2.75904877E+04          3.71382993E+04          1.37582351E+04          7.26014969E+04          2.57570066E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38061071E+02          4.71536654E+02          2.84751398E+04          4.05902527E+04          1.44902803E+04          7.52268600E+04          2.61094307E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.47450753E+02          4.80295172E+02          2.93661752E+04          4.39558109E+04          1.51705395E+04          7.69239638E+04          2.65795425E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55981985E+02          4.90669058E+02          3.04700992E+04          4.70879509E+04          1.58788510E+04          7.79547438E+04          2.70831963E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71337014E+02          5.00193304E+02          3.15912798E+04          5.00777748E+04          1.65486387E+04          7.85310064E+04          2.76734113E+02
        231.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.73787614E+02          5.05201633E+02          3.18154287E+04          5.05887795E+04          1.67042042E+04          7.86707457E+04          2.78758870E+02
        232.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.69313649E+03          6.73790074E+02          5.05204005E+02          3.18156545E+04          5.05893968E+04          1.67043613E+04          7.86708858E+04          2.67614320E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.26458010E+03          6.88096434E+02          5.14874137E+02          3.27783414E+04          5.27789941E+04          1.72242121E+04          7.87872230E+04          2.72083698E+02
        244.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17577274E+03          6.95803446E+02          5.21107761E+02          3.34044038E+04          5.42547253E+04          1.75501342E+04          7.88698358E+04          2.75017980E+02
        245.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02230305E+04          6.17575576E+03          6.95806564E+02          5.23347097E+02          3.34046591E+04          5.42553322E+04          1.75502773E+04          7.88698975E+04          2.68404047E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.40711254E+03          6.36616395E+03          7.07220254E+02          5.30570688E+02          3.40551127E+04          5.55858348E+04          1.79155429E+04          7.88712921E+04          2.71888125E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.99689211E+03          7.32255667E+03          7.26187742E+02          5.47821917E+02          3.51996314E+04          5.80527973E+04          1.85878630E+04          7.84575075E+04          2.80712921E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00259163E+04          8.52069758E+03          7.50672640E+02          5.65452264E+02          3.65278749E+04          6.06348025E+04          1.93533589E+04          7.80928151E+04          2.91878621E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15479808E+04          9.49181511E+03          7.76443632E+02          5.86477890E+02          3.77560194E+04          6.28081893E+04          1.99949167E+04          7.77042883E+04          3.03927708E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31588140E+04          1.00785089E+04          8.03091555E+02          6.07952303E+02          3.91441740E+04          6.51335194E+04          2.07270896E+04          7.72352194E+04          3.15720068E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43928737E+04          1.01911960E+04          8.32883040E+02          6.31519685E+02          4.06450624E+04          6.77835360E+04          2.14135867E+04          7.66142084E+04          3.27778446E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50506485E+04          9.78985491E+03          8.64906464E+02          6.55157623E+02          4.19461800E+04          6.94746730E+04          2.22063669E+04          7.61478232E+04          3.39266907E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49855891E+04          9.25705845E+03          8.95697993E+02          6.81378991E+02          4.34530618E+04          7.14973925E+04          2.28633265E+04          7.65735829E+04          3.50555717E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44680653E+04          8.63114920E+03          9.31908868E+02          7.07534370E+02          4.51022352E+04          7.38996615E+04          2.36189000E+04          7.74930909E+04          3.62010681E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37785963E+04          7.96966761E+03          9.66487094E+02          7.37055849E+02          4.64678633E+04          7.55355802E+04          2.44409245E+04          7.76073405E+04          3.73408011E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29652857E+04          7.39019514E+03          1.00685716E+03          7.66311132E+02          4.80765916E+04          7.74599411E+04          2.51417212E+04          7.84390730E+04          3.85086478E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21186628E+04          6.88274416E+03          1.04566774E+03          7.99189385E+02          4.98294854E+04          7.94218020E+04          2.59867842E+04          7.87574793E+04          3.96945019E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13730989E+04          6.46587482E+03          1.08994968E+03          8.34859260E+02          5.13300756E+04          8.15585564E+04          2.66605447E+04          7.96666828E+04          4.09891683E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07000887E+04          6.11760837E+03          1.13292018E+03          8.66900787E+02          5.31635047E+04          8.38134635E+04          2.74577998E+04          8.01181209E+04          4.21448128E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01103240E+04          5.82502306E+03          1.18142834E+03          9.05305588E+02          5.45928037E+04          8.55007538E+04          2.83150567E+04          8.11301415E+04          4.34920575E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.62288287E+03          5.57523996E+03          1.22899001E+03          9.41823683E+02          5.63302534E+04          8.77509752E+04          2.90675336E+04          8.17885177E+04          4.47525970E+02
        406.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.32994442E+03          5.41140114E+03          1.26533192E+03          9.70946460E+02          5.76613385E+04          8.87999093E+04          2.96769330E+04          8.25249897E+04          4.57326032E+02
        407.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32247421E+03          9.32985813E+03          5.41135570E+03          1.26534262E+03          9.70955040E+02          5.76617279E+04          8.88003347E+04          2.96771108E+04          8.25251519E+04          4.30445207E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.34353479E+03          9.20223988E+03          5.34406397E+03          1.28158126E+03          9.82763415E+02          5.79682515E+04          8.94428985E+04          2.99461264E+04          8.29337849E+04          4.34089175E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.41464407E+03          8.84141574E+03          5.17283990E+03          1.33621697E+03          1.02795048E+03          5.98438957E+04          9.13214503E+04          3.06811842E+04          8.38108339E+04          4.47494159E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.48714396E+03          8.53541577E+03          5.03583643E+03          1.38825793E+03          1.06717152E+03          6.14431170E+04          9.34476365E+04          3.15601586E+04          8.46171557E+04          4.59313650E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.56107565E+03          8.24102559E+03          4.88772761E+03          1.44820766E+03          1.11319856E+03          6.33559036E+04          9.52175072E+04          3.24144161E+04          8.61676780E+04          4.72643981E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.63648198E+03          8.03662621E+03          4.80029817E+03          1.51041553E+03          1.15800845E+03          6.52146842E+04          9.73381443E+04          3.33566015E+04          8.71828247E+04          4.86291740E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.71340750E+03          7.85995579E+03          4.72472727E+03          1.56881853E+03          1.20925437E+03          6.72933149E+04          9.95553927E+04          3.41301837E+04          8.86100463E+04          5.00402279E+02
        468.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.76013748E+03          7.68796615E+03          4.64352627E+03          1.63008751E+03          1.25570183E+03          6.87015049E+04          1.00936735E+05          3.49874293E+04          8.97197832E+04          5.13264681E+02
        469.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27001794E+04          7.76015186E+03          7.68792877E+03          4.64350853E+03          1.63010166E+03          1.25571304E+03          6.87019102E+04          1.00937156E+05          3.49876246E+04          8.97200329E+04          5.05335880E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27034160E+04          7.76734068E+03          7.66929902E+03          4.63466608E+03          1.63719980E+03          1.26133735E+03          6.89049348E+04          1.01147851E+05          3.50854535E+04          8.98449446E+04          5.06812309E+02
