#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          1.84597905E+03          1.84597905E+03
          0.2000          1.00000000E+30          1.15973996E+03          1.15973996E+03
          0.3000          1.00000000E+30          8.40958210E+02          8.40958210E+02
          0.4000          1.00000000E+30          6.63712921E+02          6.63712921E+02
          0.5000          1.00000000E+30          5.48667474E+02          5.48667474E+02
          0.6000          1.00000000E+30          4.68328525E+02          4.68328525E+02
          0.7000          1.00000000E+30          4.09166592E+02          4.09166592E+02
          0.8000          1.00000000E+30          3.63825766E+02          3.63825766E+02
          0.9000          1.00000000E+30          3.28076903E+02          3.28076903E+02
          1.0000          1.00000000E+30          2.99082475E+02          2.99082475E+02
          2.0000          1.00000000E+30          1.64703552E+02          1.64703552E+02
          3.0000          1.00000000E+30          1.18050159E+02          1.18050159E+02
          4.0000          1.00000000E+30          9.40684548E+01          9.40684548E+01
          5.0000          1.00000000E+30          7.93013513E+01          7.93013513E+01
          6.0000          1.00000000E+30          6.91988339E+01          6.91988339E+01
          7.0000          1.00000000E+30          6.17986631E+01          6.17986631E+01
          8.0000          1.00000000E+30          5.61085563E+01          5.61085563E+01
          9.0000          1.00000000E+30          5.15725637E+01          5.15725637E+01
         10.0000          1.00000000E+30          4.78533334E+01          4.78533334E+01
         11.0000          1.00000000E+30          4.47350255E+01          4.47350255E+01
         12.0000          1.00000000E+30          4.20723861E+01          4.20723861E+01
         13.0000          1.00000000E+30          3.97643610E+01          3.97643610E+01
         14.0000          1.00000000E+30          3.77374878E+01          3.77374878E+01
         15.0000          1.00000000E+30          3.59376150E+01          3.59376150E+01
         16.0000          1.00000000E+30          3.43239887E+01          3.43239887E+01
         17.0000          1.00000000E+30          3.28649189E+01          3.28649189E+01
         18.0000          1.00000000E+30          3.15357138E+01          3.15357138E+01
         19.0000          1.00000000E+30          3.03166808E+01          3.03166808E+01
         20.0000          1.00000000E+30          2.91919122E+01          2.91919122E+01
         21.0000          1.00000000E+30          2.81484156E+01          2.81484156E+01
         22.0000          1.00000000E+30          2.71755468E+01          2.71755468E+01
         23.0000          1.00000000E+30          2.62644246E+01          2.62644246E+01
         24.0000          1.00000000E+30          2.54075653E+01          2.54075653E+01
         25.0000          1.00000000E+30          2.45986596E+01          2.45986596E+01
         26.0000          1.00000000E+30          2.38323306E+01          2.38323306E+01
         27.0000          1.00000000E+30          2.31039695E+01          2.31039695E+01
         28.0000          1.00000000E+30          2.24096080E+01          2.24096080E+01
         29.0000          1.00000000E+30          2.17457980E+01          2.17457980E+01
         30.0000          1.00000000E+30          2.11095434E+01          2.11095434E+01
         31.0000          1.00000000E+30          2.04982171E+01          2.04982171E+01
         32.0000          1.00000000E+30          1.99095222E+01          1.99095222E+01
         33.0000          1.00000000E+30          1.93414281E+01          1.93414281E+01
         34.0000          1.00000000E+30          1.87921452E+01          1.87921452E+01
         35.0000          1.00000000E+30          1.82600901E+01          1.82600901E+01
         36.0000          1.00000000E+30          1.77438611E+01          1.77438611E+01
         37.0000          1.00000000E+30          1.72422171E+01          1.72422171E+01
         38.0000          1.00000000E+30          1.67540606E+01          1.67540606E+01
         39.0000          1.00000000E+30          1.62784233E+01          1.62784233E+01
         40.0000          1.00000000E+30          1.58144562E+01          1.58144562E+01
         41.0000          1.00000000E+30          1.53614193E+01          1.53614193E+01
         42.0000          1.00000000E+30          1.49186754E+01          1.49186754E+01
         43.0000          1.00000000E+30          1.44856855E+01          1.44856855E+01
         44.0000          1.00000000E+30          1.40620060E+01          1.40620060E+01
         45.0000          1.00000000E+30          1.36472853E+01          1.36472853E+01
         46.0000          1.00000000E+30          1.32412645E+01          1.32412645E+01
         47.0000          1.00000000E+30          1.28437769E+01          1.28437769E+01
         48.0000          1.00000000E+30          1.24547492E+01          1.24547492E+01
         49.0000          1.00000000E+30          1.20742019E+01          1.20742019E+01
         50.0000          1.00000000E+30          1.17022496E+01          1.17022496E+01
         51.0000          1.00000000E+30          1.13390998E+01          1.13390998E+01
         52.0000          1.00000000E+30          1.09850496E+01          1.09850496E+01
         53.0000          1.00000000E+30          1.06404792E+01          1.06404792E+01
         54.0000          1.00000000E+30          1.03058411E+01          1.03058411E+01
         55.0000          1.00000000E+30          9.98164471E+00          9.98164471E+00
         56.0000          1.00000000E+30          9.66843543E+00          9.66843543E+00
         57.0000          1.00000000E+30          9.36676994E+00          9.36676994E+00
         58.0000          1.00000000E+30          9.07718573E+00          9.07718573E+00
         59.0000          1.00000000E+30          8.80017117E+00          8.80017117E+00
         60.0000          1.00000000E+30          8.53613645E+00          8.53613645E+00
         61.0000          1.00000000E+30          8.28538640E+00          8.28538640E+00
         62.0000          1.00000000E+30          8.04810222E+00          8.04810222E+00
         63.0000          1.00000000E+30          7.82433036E+00          7.82433036E+00
         64.0000          1.00000000E+30          7.61398053E+00          7.61398053E+00
         65.0000          1.00000000E+30          7.41683220E+00          7.41683220E+00
         66.0000          1.00000000E+30          7.23254797E+00          7.23254797E+00
         67.0000          1.00000000E+30          7.06069178E+00          7.06069178E+00
         68.0000          1.00000000E+30          6.90074958E+00          6.90074958E+00
         69.0000          1.00000000E+30          6.75215053E+00          6.75215053E+00
         70.0000          1.00000000E+30          6.61428709E+00          6.61428709E+00
         71.0000          1.00000000E+30          6.48653290E+00          6.48653290E+00
         72.0000          1.00000000E+30          6.36825788E+00          6.36825788E+00
         73.0000          1.00000000E+30          6.25884036E+00          6.25884036E+00
         74.0000          1.00000000E+30          6.15767636E+00          6.15767636E+00
         75.0000          1.00000000E+30          6.06418628E+00          6.06418628E+00
         76.0000          1.00000000E+30          5.97781953E+00          5.97781953E+00
