#Energy      C  Total
         60.0000          2.76973426E+00          2.76973426E+00
         61.0000          2.79734236E+00          2.79734236E+00
         62.0000          2.82498871E+00          2.82498871E+00
         63.0000          2.85267115E+00          2.85267115E+00
         64.0000          2.88038761E+00          2.88038761E+00
         65.0000          2.90813620E+00          2.90813620E+00
         66.0000          2.93591511E+00          2.93591511E+00
         67.0000          2.96372265E+00          2.96372265E+00
         68.0000          2.99155725E+00          2.99155725E+00
         69.0000          3.01941741E+00          3.01941741E+00
         70.0000          3.04730173E+00          3.04730173E+00
         71.0000          3.07520889E+00          3.07520889E+00
         72.0000          3.10313765E+00          3.10313765E+00
         73.0000          3.13108682E+00          3.13108682E+00
         74.0000          3.15905531E+00          3.15905531E+00
         75.0000          3.18704207E+00          3.18704207E+00
         76.0000          3.21504610E+00          3.21504610E+00
         77.0000          3.24306648E+00          3.24306648E+00
         78.0000          3.27110231E+00          3.27110231E+00
         79.0000          3.29915277E+00          3.29915277E+00
         80.0000          3.32721706E+00          3.32721706E+00
         81.0000          3.35529443E+00          3.35529443E+00
         82.0000          3.38338416E+00          3.38338416E+00
         83.0000          3.41148559E+00          3.41148559E+00
         84.0000          3.43959806E+00          3.43959806E+00
         85.0000          3.46772098E+00          3.46772098E+00
         86.0000          3.49585375E+00          3.49585375E+00
         87.0000          3.52399584E+00          3.52399584E+00
         88.0000          3.55214672E+00          3.55214672E+00
         89.0000          3.58030590E+00          3.58030590E+00
         90.0000          3.60847289E+00          3.60847289E+00
         91.0000          3.63664726E+00          3.63664726E+00
         92.0000          3.66482857E+00          3.66482857E+00
         93.0000          3.69301641E+00          3.69301641E+00
         94.0000          3.72121040E+00          3.72121040E+00
         95.0000          3.74941016E+00          3.74941016E+00
         96.0000          3.77761534E+00          3.77761534E+00
         97.0000          3.80582560E+00          3.80582560E+00
         98.0000          3.83404062E+00          3.83404062E+00
         99.0000          3.86226010E+00          3.86226010E+00
        100.0000          3.89048374E+00          3.89048374E+00
        110.0000          4.17289296E+00          4.17289296E+00
        120.0000          4.45547582E+00          4.45547582E+00
        130.0000          4.73808721E+00          4.73808721E+00
        140.0000          5.02063194E+00          5.02063194E+00
        150.0000          5.30304709E+00          5.30304709E+00
        160.0000          5.58529112E+00          5.58529112E+00
        170.0000          5.86733690E+00          5.86733690E+00
        180.0000          6.14916718E+00          6.14916718E+00
        190.0000          6.43077161E+00          6.43077161E+00
        200.0000          6.71214463E+00          6.71214463E+00
        210.0000          6.99328407E+00          6.99328407E+00
        220.0000          7.27419016E+00          7.27419016E+00
        230.0000          7.55486480E+00          7.55486480E+00
        240.0000          7.83531105E+00          7.83531105E+00
        250.0000          8.11553279E+00          8.11553279E+00
        260.0000          8.39553445E+00          8.39553445E+00
        270.0000          8.67532077E+00          8.67532077E+00
        280.0000          8.95489673E+00          8.95489673E+00
        287.9990          9.17838149E+00          9.17838149E+00
        288.0010          9.17843735E+00          9.17843735E+00
        290.0000          9.23426737E+00          9.23426737E+00
        300.0000          9.51343779E+00          9.51343779E+00
        310.0000          9.79241303E+00          9.79241303E+00
        320.0000          1.00711981E+01          1.00711981E+01
        330.0000          1.03497978E+01          1.03497978E+01
        340.0000          1.06282169E+01          1.06282169E+01
        350.0000          1.09064601E+01          1.09064601E+01
        360.0000          1.11845318E+01          1.11845318E+01
        370.0000          1.14624364E+01          1.14624364E+01
        380.0000          1.17401780E+01          1.17401780E+01
        390.0000          1.20177607E+01          1.20177607E+01
        400.0000          1.22951884E+01          1.22951884E+01
        410.0000          1.25724648E+01          1.25724648E+01
        420.0000          1.28495936E+01          1.28495936E+01
        430.0000          1.31265782E+01          1.31265782E+01
        440.0000          1.34034220E+01          1.34034220E+01
        450.0000          1.36801282E+01          1.36801282E+01
        460.0000          1.39566999E+01          1.39566999E+01
        470.0000          1.42331401E+01          1.42331401E+01
        480.0000          1.45094517E+01          1.45094517E+01
        490.0000          1.47856374E+01          1.47856374E+01
        500.0000          1.50616999E+01          1.50616999E+01
        510.0000          1.53376418E+01          1.53376418E+01
        520.0000          1.56134655E+01          1.56134655E+01
        530.0000          1.58891735E+01          1.58891735E+01
        540.0000          1.61647680E+01          1.61647680E+01
        550.0000          1.64402512E+01          1.64402512E+01
        560.0000          1.67156254E+01          1.67156254E+01
        570.0000          1.69908925E+01          1.69908925E+01
        580.0000          1.72660545E+01          1.72660545E+01
        590.0000          1.75411135E+01          1.75411135E+01
        600.0000          1.78160712E+01          1.78160712E+01
        610.0000          1.80909294E+01          1.80909294E+01
        620.0000          1.83656900E+01          1.83656900E+01
        630.0000          1.86403545E+01          1.86403545E+01
        640.0000          1.89149246E+01          1.89149246E+01
        650.0000          1.91894019E+01          1.91894019E+01
        660.0000          1.94637879E+01          1.94637879E+01
        670.0000          1.97380841E+01          1.97380841E+01
        680.0000          2.00122919E+01          2.00122919E+01
        690.0000          2.02864127E+01          2.02864127E+01
        700.0000          2.05604479E+01          2.05604479E+01
        710.0000          2.08343988E+01          2.08343988E+01
        720.0000          2.11082665E+01          2.11082665E+01
        730.0000          2.13820524E+01          2.13820524E+01
        740.0000          2.16557577E+01          2.16557577E+01
        750.0000          2.19293835E+01          2.19293835E+01
        760.0000          2.22029309E+01          2.22029309E+01
        770.0000          2.24764010E+01          2.24764010E+01
        780.0000          2.27497950E+01          2.27497950E+01
        790.0000          2.30231137E+01          2.30231137E+01
        800.0000          2.32963583E+01          2.32963583E+01
        810.0000          2.35695297E+01          2.35695297E+01
        820.0000          2.38426289E+01          2.38426289E+01
        830.0000          2.41156568E+01          2.41156568E+01
        840.0000          2.43886142E+01          2.43886142E+01
        850.0000          2.46615022E+01          2.46615022E+01
        860.0000          2.49343214E+01          2.49343214E+01
        870.0000          2.52070729E+01          2.52070729E+01
        880.0000          2.54797573E+01          2.54797573E+01
        890.0000          2.57523754E+01          2.57523754E+01
        900.0000          2.60249281E+01          2.60249281E+01
        910.0000          2.62974161E+01          2.62974161E+01
        920.0000          2.65698401E+01          2.65698401E+01
        930.0000          2.68422009E+01          2.68422009E+01
        940.0000          2.71144991E+01          2.71144991E+01
        950.0000          2.73867354E+01          2.73867354E+01
        960.0000          2.76589106E+01          2.76589106E+01
        970.0000          2.79310251E+01          2.79310251E+01
        980.0000          2.82030798E+01          2.82030798E+01
        990.0000          2.84750752E+01          2.84750752E+01
       1000.0000          2.87470118E+01          2.87470118E+01
       1100.0000          3.14632753E+01          3.14632753E+01
       1200.0000          3.41742484E+01          3.41742484E+01
       1300.0000          3.68803612E+01          3.68803612E+01
       1400.0000          3.95819681E+01          3.95819681E+01
       1500.0000          4.22793650E+01          4.22793650E+01
       1600.0000          4.49728025E+01          4.49728025E+01
       1700.0000          4.76624945E+01          4.76624945E+01
       1800.0000          5.03486258E+01          5.03486258E+01
       1900.0000          5.30313568E+01          5.30313568E+01
       2000.0000          5.57108285E+01          5.57108285E+01
       2100.0000          5.83871650E+01          5.83871650E+01
       2200.0000          6.10604767E+01          6.10604767E+01
       2300.0000          6.37308620E+01          6.37308620E+01
       2400.0000          6.63984093E+01          6.63984093E+01
       2500.0000          6.90631982E+01          6.90631982E+01
       2600.0000          7.17253010E+01          7.17253010E+01
       2700.0000          7.43847832E+01          7.43847832E+01
       2800.0000          7.70417046E+01          7.70417046E+01
       2900.0000          7.96961200E+01          7.96961200E+01
       3000.0000          8.23480799E+01          8.23480799E+01
       3100.0000          8.49976304E+01          8.49976304E+01
       3200.0000          8.76448146E+01          8.76448146E+01
       3300.0000          9.02896721E+01          9.02896721E+01
       3400.0000          9.29322397E+01          9.29322397E+01
       3500.0000          9.55725518E+01          9.55725518E+01
       3600.0000          9.82106405E+01          9.82106405E+01
       3700.0000          1.00846536E+02          1.00846536E+02
       3800.0000          1.03480265E+02          1.03480265E+02
       3900.0000          1.06111855E+02          1.06111855E+02
       4000.0000          1.08741331E+02          1.08741331E+02
       4100.0000          1.11368716E+02          1.11368716E+02
       4200.0000          1.13994032E+02          1.13994032E+02
       4300.0000          1.16617299E+02          1.16617299E+02
       4400.0000          1.19238538E+02          1.19238538E+02
       4500.0000          1.21857767E+02          1.21857767E+02
       4600.0000          1.24475003E+02          1.24475003E+02
       4700.0000          1.27090264E+02          1.27090264E+02
       4800.0000          1.29703566E+02          1.29703566E+02
       4900.0000          1.32314923E+02          1.32314923E+02
       5000.0000          1.34924351E+02          1.34924351E+02
       5100.0000          1.37531863E+02          1.37531863E+02
       5200.0000          1.40137472E+02          1.40137472E+02
       5300.0000          1.42741191E+02          1.42741191E+02
       5400.0000          1.45343033E+02          1.45343033E+02
       5500.0000          1.47943009E+02          1.47943009E+02
       5600.0000          1.50541129E+02          1.50541129E+02
       5700.0000          1.53137406E+02          1.53137406E+02
       5800.0000          1.55731849E+02          1.55731849E+02
       5900.0000          1.58324469E+02          1.58324469E+02
       6000.0000          1.60915274E+02          1.60915274E+02
       6100.0000          1.63504274E+02          1.63504274E+02
       6200.0000          1.66091478E+02          1.66091478E+02
       6300.0000          1.68676895E+02          1.68676895E+02
       6400.0000          1.71260533E+02          1.71260533E+02
       6500.0000          1.73842399E+02          1.73842399E+02
       6600.0000          1.76422502E+02          1.76422502E+02
       6700.0000          1.79000850E+02          1.79000850E+02
       6800.0000          1.81577449E+02          1.81577449E+02
       6900.0000          1.84152306E+02          1.84152306E+02
       7000.0000          1.86725429E+02          1.86725429E+02
       7100.0000          1.89296824E+02          1.89296824E+02
       7200.0000          1.91866497E+02          1.91866497E+02
       7300.0000          1.94434456E+02          1.94434456E+02
       7400.0000          1.97000705E+02          1.97000705E+02
       7500.0000          1.99565251E+02          1.99565251E+02
       7600.0000          2.02128099E+02          2.02128099E+02
       7700.0000          2.04689256E+02          2.04689256E+02
       7800.0000          2.07248727E+02          2.07248727E+02
       7900.0000          2.09806516E+02          2.09806516E+02
       8000.0000          2.12362630E+02          2.12362630E+02
       8100.0000          2.14917073E+02          2.14917073E+02
       8200.0000          2.17469851E+02          2.17469851E+02
       8300.0000          2.20020968E+02          2.20020968E+02
       8400.0000          2.22570428E+02          2.22570428E+02
       8500.0000          2.25118237E+02          2.25118237E+02
       8600.0000          2.27664400E+02          2.27664400E+02
       8700.0000          2.30208919E+02          2.30208919E+02
       8800.0000          2.32751800E+02          2.32751800E+02
       8900.0000          2.35293048E+02          2.35293048E+02
       9000.0000          2.37832666E+02          2.37832666E+02
       9100.0000          2.40370657E+02          2.40370657E+02
       9200.0000          2.42907027E+02          2.42907027E+02
       9300.0000          2.45441780E+02          2.45441780E+02
       9400.0000          2.47974918E+02          2.47974918E+02
       9500.0000          2.50506446E+02          2.50506446E+02
       9600.0000          2.53036367E+02          2.53036367E+02
       9700.0000          2.55564686E+02          2.55564686E+02
       9800.0000          2.58091405E+02          2.58091405E+02
       9900.0000          2.60616528E+02          2.60616528E+02
      10000.0000          2.63140059E+02          2.63140059E+02
      11000.0000          2.88288496E+02          2.88288496E+02
      12000.0000          3.13281086E+02          3.13281086E+02
      13000.0000          3.38120516E+02          3.38120516E+02
      14000.0000          3.62809164E+02          3.62809164E+02
      15000.0000          3.87349174E+02          3.87349174E+02
      16000.0000          4.11742501E+02          4.11742501E+02
      17000.0000          4.35990954E+02          4.35990954E+02
      18000.0000          4.60096223E+02          4.60096223E+02
      19000.0000          4.84059901E+02          4.84059901E+02
      20000.0000          5.07883494E+02          5.07883494E+02
      21000.0000          5.31568444E+02          5.31568444E+02
      22000.0000          5.55116129E+02          5.55116129E+02
      23000.0000          5.78527878E+02          5.78527878E+02
      24000.0000          6.01804972E+02          6.01804972E+02
      25000.0000          6.24948655E+02          6.24948655E+02
      26000.0000          6.47960133E+02          6.47960133E+02
      27000.0000          6.70840582E+02          6.70840582E+02
      28000.0000          6.93591146E+02          6.93591146E+02
      29000.0000          7.16212946E+02          7.16212946E+02
      30000.0000          7.38707076E+02          7.38707076E+02
      31000.0000          7.61074610E+02          7.61074610E+02
      32000.0000          7.83316600E+02          7.83316600E+02
      33000.0000          8.05434079E+02          8.05434079E+02
      34000.0000          8.27428061E+02          8.27428061E+02
      35000.0000          8.49299545E+02          8.49299545E+02
      36000.0000          8.71049512E+02          8.71049512E+02
      37000.0000          8.92678930E+02          8.92678930E+02
      38000.0000          9.14188750E+02          9.14188750E+02
      39000.0000          9.35579912E+02          9.35579912E+02
      40000.0000          9.56853341E+02          9.56853341E+02
      41000.0000          9.78009949E+02          9.78009949E+02
      42000.0000          9.99050639E+02          9.99050639E+02
      43000.0000          1.01997630E+03          1.01997630E+03
      44000.0000          1.04078781E+03          1.04078781E+03
      45000.0000          1.06148603E+03          1.06148603E+03
      46000.0000          1.08207182E+03          1.08207182E+03
      47000.0000          1.10254604E+03          1.10254604E+03
      48000.0000          1.12290950E+03          1.12290950E+03
      49000.0000          1.14316306E+03          1.14316306E+03
      50000.0000          1.16330751E+03          1.16330751E+03
