#Energy      C  Total
       3100.0000          7.46654269E+01          7.46654269E+01
       3200.0000          7.69908228E+01          7.69908228E+01
       3300.0000          7.93141748E+01          7.93141748E+01
       3400.0000          8.16355152E+01          8.16355152E+01
       3500.0000          8.39548744E+01          8.39548744E+01
       3600.0000          8.62722803E+01          8.62722803E+01
       3700.0000          8.85877594E+01          8.85877594E+01
       3800.0000          9.09013361E+01          9.09013361E+01
       3900.0000          9.32130337E+01          9.32130337E+01
       4000.0000          9.55228740E+01          9.55228740E+01
       4100.0000          9.78308773E+01          9.78308773E+01
       4200.0000          1.00137063E+02          1.00137063E+02
       4300.0000          1.02441449E+02          1.02441449E+02
       4400.0000          1.04744054E+02          1.04744054E+02
       4500.0000          1.07044892E+02          1.07044892E+02
       4600.0000          1.09343981E+02          1.09343981E+02
       4700.0000          1.11641334E+02          1.11641334E+02
       4800.0000          1.13936966E+02          1.13936966E+02
       4900.0000          1.16230890E+02          1.16230890E+02
       5000.0000          1.18523119E+02          1.18523119E+02
       5100.0000          1.20813665E+02          1.20813665E+02
       5200.0000          1.23102540E+02          1.23102540E+02
       5300.0000          1.25389754E+02          1.25389754E+02
       5400.0000          1.27675319E+02          1.27675319E+02
       5500.0000          1.29959245E+02          1.29959245E+02
       5600.0000          1.32241542E+02          1.32241542E+02
       5700.0000          1.34522219E+02          1.34522219E+02
       5800.0000          1.36801285E+02          1.36801285E+02
       5900.0000          1.39078748E+02          1.39078748E+02
       6000.0000          1.41354619E+02          1.41354619E+02
       6100.0000          1.43628903E+02          1.43628903E+02
       6200.0000          1.45901610E+02          1.45901610E+02
       6300.0000          1.48172747E+02          1.48172747E+02
       6400.0000          1.50442321E+02          1.50442321E+02
       6500.0000          1.52710339E+02          1.52710339E+02
       6600.0000          1.54976808E+02          1.54976808E+02
       6700.0000          1.57241735E+02          1.57241735E+02
       6800.0000          1.59505126E+02          1.59505126E+02
       6900.0000          1.61766987E+02          1.61766987E+02
       7000.0000          1.64027324E+02          1.64027324E+02
       7100.0000          1.66286144E+02          1.66286144E+02
       7200.0000          1.68543451E+02          1.68543451E+02
       7300.0000          1.70799251E+02          1.70799251E+02
       7400.0000          1.73053551E+02          1.73053551E+02
       7500.0000          1.75306354E+02          1.75306354E+02
       7600.0000          1.77557666E+02          1.77557666E+02
       7700.0000          1.79807491E+02          1.79807491E+02
       7800.0000          1.82055836E+02          1.82055836E+02
       7900.0000          1.84302704E+02          1.84302704E+02
       8000.0000          1.86548100E+02          1.86548100E+02
       8100.0000          1.88792028E+02          1.88792028E+02
       8200.0000          1.91034493E+02          1.91034493E+02
       8300.0000          1.93275500E+02          1.93275500E+02
       8400.0000          1.95515051E+02          1.95515051E+02
       8500.0000          1.97753152E+02          1.97753152E+02
       8600.0000          1.99989806E+02          1.99989806E+02
       8700.0000          2.02225017E+02          2.02225017E+02
       8800.0000          2.04458789E+02          2.04458789E+02
       8900.0000          2.06691125E+02          2.06691125E+02
       9000.0000          2.08922030E+02          2.08922030E+02
       9100.0000          2.11151507E+02          2.11151507E+02
       9200.0000          2.13379559E+02          2.13379559E+02
       9300.0000          2.15606190E+02          2.15606190E+02
       9400.0000          2.17831403E+02          2.17831403E+02
       9500.0000          2.20055202E+02          2.20055202E+02
       9600.0000          2.22277589E+02          2.22277589E+02
       9700.0000          2.24498569E+02          2.24498569E+02
       9800.0000          2.26718143E+02          2.26718143E+02
       9900.0000          2.28936315E+02          2.28936315E+02
      10000.0000          2.31153089E+02          2.31153089E+02
      11000.0000          2.53244515E+02          2.53244515E+02
      12000.0000          2.75199037E+02          2.75199037E+02
      13000.0000          2.97019017E+02          2.97019017E+02
      14000.0000          3.18706545E+02          3.18706545E+02
      15000.0000          3.40263503E+02          3.40263503E+02
      16000.0000          3.61691608E+02          3.61691608E+02
      17000.0000          3.82992450E+02          3.82992450E+02
      18000.0000          4.04167514E+02          4.04167514E+02
      19000.0000          4.25218197E+02          4.25218197E+02
      20000.0000          4.46145825E+02          4.46145825E+02
      21000.0000          4.66951662E+02          4.66951662E+02
      22000.0000          4.87636921E+02          4.87636921E+02
      23000.0000          5.08202767E+02          5.08202767E+02
      24000.0000          5.28650328E+02          5.28650328E+02
      25000.0000          5.48980694E+02          5.48980694E+02
      26000.0000          5.69194926E+02          5.69194926E+02
      27000.0000          5.89294056E+02          5.89294056E+02
      28000.0000          6.09279091E+02          6.09279091E+02
      29000.0000          6.29151014E+02          6.29151014E+02
      30000.0000          6.48910787E+02          6.48910787E+02
      31000.0000          6.68559352E+02          6.68559352E+02
      32000.0000          6.88097634E+02          6.88097634E+02
      33000.0000          7.07526540E+02          7.07526540E+02
      34000.0000          7.26846962E+02          7.26846962E+02
      35000.0000          7.46059776E+02          7.46059776E+02
      36000.0000          7.65165845E+02          7.65165845E+02
      37000.0000          7.84166018E+02          7.84166018E+02
      38000.0000          8.03061132E+02          8.03061132E+02
      39000.0000          8.21852012E+02          8.21852012E+02
      40000.0000          8.40539470E+02          8.40539470E+02
      41000.0000          8.59124308E+02          8.59124308E+02
      42000.0000          8.77607318E+02          8.77607318E+02
      43000.0000          8.95989281E+02          8.95989281E+02
      44000.0000          9.14270968E+02          9.14270968E+02
      45000.0000          9.32453141E+02          9.32453141E+02
      46000.0000          9.50536553E+02          9.50536553E+02
      47000.0000          9.68521947E+02          9.68521947E+02
      48000.0000          9.86410058E+02          9.86410058E+02
      49000.0000          1.00420161E+03          1.00420161E+03
      50000.0000          1.02189733E+03          1.02189733E+03
