#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          7.05227365E+02          7.05227365E+02
          0.2000          1.00000000E+30          4.44431055E+02          4.44431055E+02
          0.3000          1.00000000E+30          3.23240037E+02          3.23240037E+02
          0.4000          1.00000000E+30          2.55845749E+02          2.55845749E+02
          0.5000          1.00000000E+30          2.12078984E+02          2.12078984E+02
          0.6000          1.00000000E+30          1.81499557E+02          1.81499557E+02
          0.7000          1.00000000E+30          1.58968649E+02          1.58968649E+02
          0.8000          1.00000000E+30          1.41692016E+02          1.41692016E+02
          0.9000          1.00000000E+30          1.28060217E+02          1.28060217E+02
          1.0000          1.00000000E+30          1.16998402E+02          1.16998402E+02
          2.0000          1.00000000E+30          6.55692237E+01          6.55692237E+01
          3.0000          1.00000000E+30          4.75729437E+01          4.75729437E+01
          4.0000          1.00000000E+30          3.82515506E+01          3.82515506E+01
          5.0000          1.00000000E+30          3.24733151E+01          3.24733151E+01
          6.0000          1.00000000E+30          2.84981371E+01          2.84981371E+01
          7.0000          1.00000000E+30          2.55721834E+01          2.55721834E+01
          8.0000          1.00000000E+30          2.33130402E+01          2.33130402E+01
          9.0000          1.00000000E+30          2.15056444E+01          2.15056444E+01
         10.0000          1.00000000E+30          2.00191731E+01          2.00191731E+01
         11.0000          1.00000000E+30          1.87695607E+01          1.87695607E+01
         12.0000          1.00000000E+30          1.77000984E+01          1.77000984E+01
         13.0000          1.00000000E+30          1.67711710E+01          1.67711710E+01
         14.0000          1.00000000E+30          1.59540351E+01          1.59540351E+01
         15.0000          1.00000000E+30          1.52274441E+01          1.52274441E+01
         16.0000          1.00000000E+30          1.45753611E+01          1.45753611E+01
         17.0000          1.00000000E+30          1.39853587E+01          1.39853587E+01
         18.0000          1.00000000E+30          1.34477317E+01          1.34477317E+01
         19.0000          1.00000000E+30          1.29547572E+01          1.29547572E+01
         20.0000          1.00000000E+30          1.25002153E+01          1.25002153E+01
         21.0000          1.00000000E+30          1.20790454E+01          1.20790454E+01
         22.0000          1.00000000E+30          1.16871080E+01          1.16871080E+01
         23.0000          1.00000000E+30          1.13209738E+01          1.13209738E+01
         24.0000          1.00000000E+30          1.09777791E+01          1.09777791E+01
         25.0000          1.00000000E+30          1.06551282E+01          1.06551282E+01
         26.0000          1.00000000E+30          1.03510028E+01          1.03510028E+01
