#Energy      C-K-shell   N-K-shell   O-K-shell   Valence  Total
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85694382E+00          5.85694382E+00
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81698712E+00          5.81698712E+00
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.78023652E+00          5.78023652E+00
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74652231E+00          5.74652231E+00
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71568192E+00          5.71568192E+00
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68756013E+00          5.68756013E+00
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66200902E+00          5.66200902E+00
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63888797E+00          5.63888797E+00
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61806357E+00          5.61806357E+00
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59940942E+00          5.59940942E+00
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58280599E+00          5.58280599E+00
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56814033E+00          5.56814033E+00
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55530587E+00          5.55530587E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54420210E+00          5.54420210E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53473434E+00          5.53473434E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52681339E+00          5.52681339E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52035540E+00          5.52035540E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51528135E+00          5.51528135E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51151699E+00          5.51151699E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50899243E+00          5.50899243E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50764198E+00          5.50764198E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50740386E+00          5.50740386E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50821992E+00          5.50821992E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51003553E+00          5.51003553E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51279923E+00          5.51279923E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51646264E+00          5.51646264E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52098019E+00          5.52098019E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52630900E+00          5.52630900E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53240867E+00          5.53240867E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53924115E+00          5.53924115E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54677056E+00          5.54677056E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55496308E+00          5.55496308E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56378681E+00          5.56378681E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57321165E+00          5.57321165E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58320917E+00          5.58320917E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59375254E+00          5.59375254E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60481639E+00          5.60481639E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61637674E+00          5.61637674E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62841094E+00          5.62841094E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64089751E+00          5.64089751E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65381616E+00          5.65381616E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80299027E+00          5.80299027E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97934425E+00          5.97934425E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17381207E+00          6.17381207E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38066148E+00          6.38066148E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59613395E+00          6.59613395E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.81768717E+00          6.81768717E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.04355544E+00          7.04355544E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.27248460E+00          7.27248460E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.50356674E+00          7.50356674E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73613397E+00          7.73613397E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.96968822E+00          7.96968822E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.20385388E+00          8.20385388E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43834499E+00          8.43834499E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.67175321E+00          8.67175321E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.90691950E+00          8.90691950E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.14091908E+00          9.14091908E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37381296E+00          9.37381296E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.60565816E+00          9.60565816E+00
        287.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.79143621E+00          9.79143621E+00
        288.0010          1.84492742E+11          1.00000000E+30          1.00000000E+30          9.79148651E+00          9.79148651E+00
        290.0000          8.55660213E+06          1.00000000E+30          1.00000000E+30          9.84173213E+00          9.84172081E+00
        300.0000          5.73825553E+05          1.00000000E+30          1.00000000E+30          1.00714557E+01          1.00712789E+01
        310.0000          2.26481528E+05          1.00000000E+30          1.00000000E+30          1.03052228E+01          1.03047540E+01
        320.0000          1.26900930E+05          1.00000000E+30          1.00000000E+30          1.05378614E+01          1.05369864E+01
        330.0000          8.32453340E+04          1.00000000E+30          1.00000000E+30          1.07694202E+01          1.07680271E+01
        340.0000          5.97812057E+04          1.00000000E+30          1.00000000E+30          1.09999454E+01          1.09979217E+01
        350.0000          4.55463217E+04          1.00000000E+30          1.00000000E+30          1.12294802E+01          1.12267123E+01
        360.0000          3.61825076E+04          1.00000000E+30          1.00000000E+30          1.14580653E+01          1.14544380E+01
        370.0000          2.96543120E+04          1.00000000E+30          1.00000000E+30          1.16857389E+01          1.16811358E+01
        380.0000          2.48996786E+04          1.00000000E+30          1.00000000E+30          1.19168218E+01          1.19111212E+01
        390.0000          2.13155724E+04          1.00000000E+30          1.00000000E+30          1.21426810E+01          1.21357678E+01
        400.0000          1.85388593E+04          1.00000000E+30          1.00000000E+30          1.23677318E+01          1.23594865E+01
        402.9990          1.78264292E+04          1.00000000E+30          1.00000000E+30          1.24387735E+01          1.24301001E+01
        403.0010          1.78259742E+04          4.94437869E+11          1.00000000E+30          1.24388209E+01          1.24301472E+01
        410.0000          1.63382547E+04          4.13295414E+06          1.00000000E+30          1.25960552E+01          1.25863134E+01
        420.0000          1.45608207E+04          1.07548411E+06          1.00000000E+30          1.28194838E+01          1.28080548E+01
        430.0000          1.31022291E+04          5.28910724E+05          1.00000000E+30          1.30461064E+01          1.30328080E+01
        440.0000          1.18885405E+04          3.25130202E+05          1.00000000E+30          1.32718985E+01          1.32565583E+01
        450.0000          1.08666150E+04          2.24364671E+05          1.00000000E+30          1.34968858E+01          1.34793329E+01
        460.0000          9.99704430E+03          1.66259808E+05          1.00000000E+30          1.37173043E+01          1.36973795E+01
        470.0000          9.25038587E+03          1.29328596E+05          1.00000000E+30          1.39407968E+01          1.39183209E+01
        480.0000          8.60399275E+03          1.04207242E+05          1.00000000E+30          1.41635544E+01          1.41383587E+01
        490.0000          8.04035752E+03          8.62521682E+04          1.00000000E+30          1.43855981E+01          1.43575154E+01
        500.0000          7.54567719E+03          7.29177115E+04          1.00000000E+30          1.46069482E+01          1.45758125E+01
        510.0000          7.10898788E+03          6.27058371E+04          1.00000000E+30          1.48276240E+01          1.47932708E+01
        520.0000          6.72144754E+03          5.46938555E+04          1.00000000E+30          1.50476440E+01          1.50099109E+01
        530.0000          6.37589378E+03          4.82767614E+04          1.00000000E+30          1.52670258E+01          1.52257529E+01
        537.9990          6.12572362E+03          4.40128380E+04          1.00000000E+30          1.54441264E+01          1.53998965E+01
        538.0010          6.12566384E+03          4.40118649E+04          1.16007177E+12          1.54441715E+01          1.53999409E+01
        540.0000          6.06643993E+03          4.30465686E+04          7.30706331E+07          1.54857864E+01          1.54408127E+01
        550.0000          5.78821500E+03          3.87210873E+04          4.97216255E+06          1.57039420E+01          1.56550698E+01
        560.0000          5.53716198E+03          3.50979160E+04          1.97854599E+06          1.59248652E+01          1.58718885E+01
        570.0000          5.30988431E+03          3.20288416E+04          1.11388192E+06          1.61418142E+01          1.60845784E+01
        580.0000          5.10349909E+03          2.94035599E+04          7.32404909E+05          1.63582031E+01          1.62965377E+01
        590.0000          4.91555260E+03          2.71379937E+04          5.26162361E+05          1.65740457E+01          1.65077837E+01
        600.0000          4.74396444E+03          2.51677015E+04          4.00413615E+05          1.67925816E+01          1.67215327E+01
        610.0000          4.58692955E+03          2.34423062E+04          3.17328275E+05          1.70073284E+01          1.69313595E+01
        620.0000          4.44289371E+03          2.19218315E+04          2.59169466E+05          1.72215672E+01          1.71405226E+01
        630.0000          4.31050828E+03          2.05742357E+04          2.16688103E+05          1.74384471E+01          1.73521440E+01
        640.0000          4.18859726E+03          1.93733503E+04          1.84578458E+05          1.76516628E+01          1.75599824E+01
        650.0000          4.07612733E+03          1.82986026E+04          1.59638443E+05          1.78674946E+01          1.77702591E+01
        660.0000          3.97219575E+03          1.73321498E+04          1.39838084E+05          1.80797314E+01          1.79768321E+01
        670.0000          3.87600296E+03          1.64598361E+04          1.23821620E+05          1.82945572E+01          1.81858211E+01
        680.0000          3.78684246E+03          1.56695157E+04          1.10655883E+05          1.85058562E+01          1.83911848E+01
        690.0000          3.70408404E+03          1.49510412E+04          9.96880907E+04          1.87197156E+01          1.85989405E+01
        700.0000          3.62717284E+03          1.42958292E+04          9.04423352E+04          1.89301153E+01          1.88031480E+01
        710.0000          3.55560616E+03          1.36965642E+04          8.25655598E+04          1.91430449E+01          1.90097220E+01
        720.0000          3.48894017E+03          1.31469837E+04          7.57949255E+04          1.93525814E+01          1.92128238E+01
        730.0000          3.42677298E+03          1.26416886E+04          6.99248089E+04          1.95646159E+01          1.94182651E+01
        740.0000          3.36874191E+03          1.21760096E+04          6.47995295E+04          1.97762113E+01          1.96231529E+01
        750.0000          3.31452524E+03          1.17459072E+04          6.02951268E+04          1.99844946E+01          1.98246639E+01
        760.0000          3.26382593E+03          1.13478204E+04          5.63115530E+04          2.01952428E+01          2.00284878E+01
        770.0000          3.21637920E+03          1.09786807E+04          5.27699281E+04          2.04055742E+01          2.02317909E+01
        780.0000          3.17194350E+03          1.06357400E+04          4.96055035E+04          2.06126737E+01          2.04318108E+01
        790.0000          3.13029897E+03          1.03166102E+04          4.67646946E+04          2.08222017E+01          2.06341136E+01
        800.0000          3.09124597E+03          1.00191569E+04          4.42040060E+04          2.10313335E+01          2.08359258E+01
        810.0000          3.05460177E+03          9.74146762E+03          4.18864754E+04          2.12373124E+01          2.10345462E+01
        820.0000          3.02020042E+03          9.48192262E+03          3.97819061E+04          2.14456810E+01          2.12354170E+01
        830.0000          2.98789019E+03          9.23891052E+03          3.78637335E+04          2.16536724E+01          2.14358249E+01
        840.0000          2.95752956E+03          9.01115697E+03          3.61105266E+04          2.18612926E+01          2.16357793E+01
        850.0000          2.92899175E+03          8.79742354E+03          3.45031396E+04          2.20685475E+01          2.18352886E+01
        860.0000          2.90215876E+03          8.59662499E+03          3.30257018E+04          2.22727585E+01          2.20317351E+01
        870.0000          2.87692265E+03          8.40776558E+03          3.16639730E+04          2.24793098E+01          2.22303909E+01
        880.0000          2.85318254E+03          8.22995556E+03          3.04061142E+04          2.26855122E+01          2.24286262E+01
        890.0000          2.83084703E+03          8.06238364E+03          2.92415204E+04          2.28913710E+01          2.26264487E+01
        900.0000          2.80983094E+03          7.90431151E+03          2.81610269E+04          2.30968913E+01          2.28238662E+01
        910.0000          2.79005528E+03          7.75506883E+03          2.71565980E+04          2.33020782E+01          2.30208861E+01
        920.0000          2.77144680E+03          7.61403992E+03          2.62210808E+04          2.35069365E+01          2.32175155E+01
        930.0000          2.75393948E+03          7.48066747E+03          2.53482756E+04          2.37114710E+01          2.34137616E+01
        940.0000          2.73746875E+03          7.35444083E+03          2.45326139E+04          2.39131146E+01          2.36071249E+01
        950.0000          2.72197685E+03          7.23488272E+03          2.37691153E+04          2.41170256E+01          2.38026359E+01
        960.0000          2.70741040E+03          7.12156716E+03          2.30534350E+04          2.43206262E+01          2.39977835E+01
        970.0000          2.69371766E+03          7.01409450E+03          2.23815955E+04          2.45239206E+01          2.41925739E+01
        980.0000          2.68085207E+03          6.91209885E+03          2.17500475E+04          2.47269130E+01          2.43870133E+01
        990.0000          2.66877030E+03          6.81524113E+03          2.11556505E+04          2.49296075E+01          2.45811078E+01
       1000.0000          2.65743055E+03          6.72320999E+03          2.05955353E+04          2.51320082E+01          2.47748632E+01
       1100.0000          2.57752161E+03          6.01404777E+03          1.64126044E+04          2.71430606E+01          2.66972761E+01
       1200.0000          2.54162148E+03          5.56923786E+03          1.38692821E+04          2.91283048E+01          2.85910521E+01
       1300.0000          2.53408951E+03          5.28402488E+03          1.22241934E+04          3.10927762E+01          3.04622788E+01
       1400.0000          2.54572559E+03          5.10095787E+03          1.11140467E+04          3.30363889E+01          3.23117590E+01
       1500.0000          2.57081196E+03          4.98642144E+03          1.03425815E+04          3.49652726E+01          3.41459850E+01
       1600.0000          2.60562950E+03          4.91967701E+03          9.79599874E+03          3.68745879E+01          3.59607719E+01
       1700.0000          2.64766583E+03          4.88735349E+03          9.40464406E+03          3.87698736E+01          3.77617059E+01
       1800.0000          2.69516941E+03          4.88050077E+03          9.12397139E+03          4.06502714E+01          3.95481789E+01
       1900.0000          2.74688538E+03          4.89293284E+03          8.92443612E+03          4.25187245E+01          4.13231221E+01
       2000.0000          2.80189414E+03          4.92025366E+03          8.78580936E+03          4.43742101E+01          4.30856656E+01
       2100.0000          2.85950772E+03          4.95926428E+03          8.69385877E+03          4.62175204E+01          4.48366286E+01
       2200.0000          2.91920277E+03          5.00758705E+03          8.63832661E+03          4.80493911E+01          4.65767537E+01
       2300.0000          2.98057476E+03          5.06342171E+03          8.61166299E+03          4.98723340E+01          4.83084334E+01
       2400.0000          3.04330700E+03          5.12538306E+03          8.60820245E+03          5.16832094E+01          5.00287436E+01
       2500.0000          3.10714842E+03          5.19238979E+03          8.62362261E+03          5.34862253E+01          5.17416466E+01
       2600.0000          3.17189796E+03          5.26358636E+03          8.65457389E+03          5.52800357E+01          5.34458908E+01
       2700.0000          3.23739300E+03          5.33828821E+03          8.69842694E+03          5.70650888E+01          5.51419030E+01
       2800.0000          3.30350092E+03          5.41594198E+03          8.75309090E+03          5.88435153E+01          5.68316772E+01
       2900.0000          3.37011273E+03          5.49609574E+03          8.81688503E+03          6.06121910E+01          5.85123017E+01
       3000.0000          3.43713822E+03          5.57837753E+03          8.88844427E+03          6.23749547E+01          6.01873583E+01
       3100.0000          3.50450231E+03          5.66247863E+03          8.96664991E+03          6.41303883E+01          6.18555259E+01
       3200.0000          3.57214212E+03          5.74814091E+03          9.05057696E+03          6.58770223E+01          6.35154404E+01
       3300.0000          3.63706588E+03          5.83514726E+03          9.13945495E+03          6.76186298E+01          6.51696687E+01
       3400.0000          3.70415980E+03          5.92331404E+03          9.23263731E+03          6.93537067E+01          6.68183775E+01
       3500.0000          3.77532830E+03          6.01248473E+03          9.32957807E+03          7.10824740E+01          6.84624383E+01
       3600.0000          3.84206475E+03          6.10252565E+03          9.42981318E+03          7.28067599E+01          7.01007712E+01
       3700.0000          3.91271594E+03          6.19332171E+03          9.53294629E+03          7.45237775E+01          7.17335586E+01
       3800.0000          3.97912125E+03          6.28477360E+03          9.63863655E+03          7.62348856E+01          7.33593376E+01
       3900.0000          4.04928754E+03          6.37679541E+03          9.74659011E+03          7.79406386E+01          7.49813326E+01
       4000.0000          4.11538762E+03          6.46931217E+03          9.85655172E+03          7.96427331E+01          7.65984459E+01
       4100.0000          4.18510051E+03          6.56225851E+03          9.96829965E+03          8.13380367E+01          7.82104298E+01
       4200.0000          4.25457262E+03          6.65557722E+03          1.00816395E+04          8.30298910E+01          7.98190549E+01
       4300.0000          4.32020917E+03          6.74921799E+03          1.01964009E+04          8.47168769E+01          8.14217352E+01
       4400.0000          4.38927261E+03          6.84313648E+03          1.03124339E+04          8.63978936E+01          8.30200256E+01
       4500.0000          4.45811741E+03          6.93729359E+03          1.04296058E+04          8.80755243E+01          8.46150299E+01
       4600.0000          4.52675053E+03          7.03121228E+03          1.05477992E+04          8.97491246E+01          8.62060905E+01
       4700.0000          4.59517874E+03          7.12566110E+03          1.06669097E+04          9.14178180E+01          8.77925228E+01
       4800.0000          4.66340850E+03          7.21993826E+03          1.07868441E+04          9.30825641E+01          8.93751146E+01
       4900.0000          4.73144607E+03          7.31404773E+03          1.09075193E+04          9.47433615E+01          9.09538720E+01
       5000.0000          4.79929747E+03          7.40799362E+03          1.10288608E+04          9.64001163E+01          9.25287151E+01
       5100.0000          4.86696847E+03          7.50178007E+03          1.11508018E+04          9.80529274E+01          9.40997421E+01
       5200.0000          4.93446462E+03          7.59541117E+03          1.12732820E+04          9.97018871E+01          9.56670443E+01
       5300.0000          5.00491051E+03          7.68889106E+03          1.13962474E+04          1.01347054E+02          9.72318603E+01
       5400.0000          5.07202682E+03          7.78972801E+03          1.15196487E+04          1.02988619E+02          9.87932117E+01
       5500.0000          5.13898413E+03          7.88278383E+03          1.16434417E+04          1.04627144E+02          1.00350382E+02
       5600.0000          5.20578715E+03          7.97570280E+03          1.17675864E+04          1.06261855E+02          1.01903884E+02
       5700.0000          5.27541845E+03          8.07570406E+03          1.18920460E+04          1.07892604E+02          1.03455921E+02
       5800.0000          5.34188161E+03          8.16823172E+03          1.20167875E+04          1.09522250E+02          1.05004436E+02
       5900.0000          5.40820405E+03          8.26063588E+03          1.21417807E+04          1.11146648E+02          1.06547981E+02
       6000.0000          5.47727309E+03          8.35985524E+03          1.22669980E+04          1.12768560E+02          1.08091383E+02
       6100.0000          5.54328209E+03          8.45189852E+03          1.23915455E+04          1.14388201E+02          1.09630181E+02
       6200.0000          5.61199549E+03          8.55061620E+03          1.25096929E+04          1.16003176E+02          1.11166299E+02
       6300.0000          5.67770725E+03          8.64231830E+03          1.26426590E+04          1.17615698E+02          1.12698903E+02
       6400.0000          5.74608054E+03          8.74055535E+03          1.27606572E+04          1.19226602E+02          1.14230927E+02
       6500.0000          5.81151016E+03          8.83193488E+03          1.28930829E+04          1.20833662E+02          1.15758181E+02
       6600.0000          5.87955789E+03          8.92971139E+03          1.30109390E+04          1.22438363E+02          1.17284172E+02
       6700.0000          5.94471946E+03          9.02078578E+03          1.31428422E+04          1.24039691E+02          1.18805846E+02
       6800.0000          6.01245533E+03          9.11812083E+03          1.32605637E+04          1.25638868E+02          1.20326445E+02
       6900.0000          6.07736196E+03          9.21522826E+03          1.33919624E+04          1.27234876E+02          1.21844041E+02
       7000.0000          6.14479882E+03          9.30581816E+03          1.35230753E+04          1.28828652E+02          1.23359397E+02
       7100.0000          6.21208656E+03          9.40251084E+03          1.36404688E+04          1.30419095E+02          1.24871520E+02
       7200.0000          6.27661269E+03          9.49283584E+03          1.37711044E+04          1.32007637E+02          1.26380720E+02
       7300.0000          6.34361915E+03          9.58913050E+03          1.39014680E+04          1.33592717E+02          1.27888746E+02
       7400.0000          6.41048473E+03          9.68521809E+03          1.40315641E+04          1.35177997E+02          1.29396805E+02
       7500.0000          6.47465598E+03          9.78110233E+03          1.41484738E+04          1.36759360E+02          1.30898978E+02
       7600.0000          6.54125649E+03          9.87082986E+03          1.42781276E+04          1.38336766E+02          1.32398460E+02
