#Energy      Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   Valence  Total
        510.0000          1.00000000E+30          1.00000000E+30          6.16241119E+05          2.42457005E+05          2.65409396E+02          1.41493757E+02          6.86514432E+01          1.59013636E+01          1.13256715E+01
        520.0000          1.00000000E+30          1.00000000E+30          4.51269314E+05          1.83561545E+05          2.67627192E+02          1.43149244E+02          6.94627869E+01          1.61398206E+01          1.14830765E+01
        530.0000          1.00000000E+30          1.00000000E+30          3.48035954E+05          1.44962708E+05          2.69875091E+02          1.44807564E+02          7.02753171E+01          1.63775881E+01          1.16401284E+01
        540.0000          1.00000000E+30          1.00000000E+30          2.78596347E+05          1.18112137E+05          2.72150536E+02          1.46468307E+02          7.10414900E+01          1.66146843E+01          1.17955253E+01
        550.0000          1.00000000E+30          1.00000000E+30          2.29345355E+05          9.85848882E+04          2.74451208E+02          1.48004868E+02          7.18369726E+01          1.68511267E+01          1.19505304E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.92990925E+05          8.38836688E+04          2.76775014E+02          1.49774942E+02          7.27017960E+01          1.70869318E+01          1.21086036E+01
        566.9990          1.00000000E+30          1.00000000E+30          1.72874829E+05          7.56352098E+04          2.78414179E+02          1.50817773E+02          7.32846018E+01          1.72528639E+01          1.22177519E+01
        567.0010          1.00000000E+30          2.11158627E+12          1.72869706E+05          7.56330931E+04          2.78414648E+02          1.50818155E+02          7.32847882E+01          1.72529122E+01          1.22177846E+01
        570.0000          1.00000000E+30          7.45244015E+07          1.65295604E+05          7.25029850E+04          2.79120048E+02          1.51391480E+02          7.34945177E+01          1.73252732E+01          1.22648913E+01
        580.0000          1.00000000E+30          8.23662984E+06          1.43648575E+05          6.34916939E+04          2.81484581E+02          1.53006917E+02          7.42865814E+01          1.75598120E+01          1.24191703E+01
        590.0000          1.00000000E+30          3.45843990E+06          1.26366656E+05          5.62179774E+04          2.83867038E+02          1.54764124E+02          7.51450076E+01          1.77937599E+01          1.25758808E+01
        600.0000          1.00000000E+30          1.98871979E+06          1.12322280E+05          5.02521574E+04          2.86265983E+02          1.56374555E+02          7.59344692E+01          1.80271308E+01          1.27293419E+01
        610.0000          1.00000000E+30          1.32235001E+06          1.00736156E+05          4.52895570E+04          2.88680102E+02          1.58123314E+02          7.67887109E+01          1.82629761E+01          1.28867110E+01
        620.0000          1.00000000E+30          9.56693057E+05          9.10507613E+04          4.11126780E+04          2.91108192E+02          1.59728958E+02          7.75756878E+01          1.84951946E+01          1.30393667E+01
        630.0000          1.00000000E+30          7.31532564E+05          8.28618308E+04          3.75591462E+04          2.93549154E+02          1.61469562E+02          7.84258945E+01          1.87268757E+01          1.31943801E+01
        640.0000          1.00000000E+30          5.81718702E+05          7.58687001E+04          3.45077324E+04          2.96001972E+02          1.63070636E+02          7.92105015E+01          1.89609873E+01          1.33477481E+01
        650.0000          1.00000000E+30          4.76379846E+05          6.98416991E+04          3.18657595E+04          2.98465720E+02          1.64803376E+02          8.00568197E+01          1.91915907E+01          1.35019479E+01
        660.0000          1.00000000E+30          3.99068579E+05          6.46075025E+04          2.95607117E+04          3.00939541E+02          1.66400092E+02          8.08391680E+01          1.94246045E+01          1.36545443E+01
        670.0000          1.00000000E+30          3.40449984E+05          6.00290034E+04          2.75366878E+04          3.03422648E+02          1.68125252E+02          8.16817403E+01          1.96541756E+01          1.38079585E+01
        680.0000          1.00000000E+30          2.94803968E+05          5.59976917E+04          2.57483296E+04          3.05914309E+02          1.69717813E+02          8.24619362E+01          1.98861347E+01          1.39598105E+01
        690.0000          1.00000000E+30          2.58477903E+05          5.24279177E+04          2.41594794E+04          3.08413854E+02          1.71435666E+02          8.33009003E+01          2.01147161E+01          1.41124656E+01
        700.0000          1.00000000E+30          2.29044379E+05          4.92496551E+04          2.27409765E+04          3.10920661E+02          1.73149620E+02          8.41379503E+01          2.03456612E+01          1.42661447E+01
        710.0000          1.00000000E+30          2.04811162E+05          4.64062666E+04          2.14682404E+04          3.13434154E+02          1.74735081E+02          8.49145340E+01          2.05732924E+01          1.44155203E+01
        720.0000          1.00000000E+30          1.84592085E+05          4.38514774E+04          2.03217828E+04          3.15953799E+02          1.76442127E+02          8.57481741E+01          2.08032616E+01          1.45684522E+01
        730.0000          1.00000000E+30          1.67521981E+05          4.15460263E+04          1.92849647E+04          3.18479104E+02          1.78145467E+02          8.65799965E+01          2.10327526E+01          1.47210119E+01
        740.0000          1.00000000E+30          1.52968866E+05          3.94578302E+04          1.83439983E+04          3.21009603E+02          1.79724323E+02          8.73532189E+01          2.12590085E+01          1.48693798E+01
        750.0000          1.00000000E+30          1.40443880E+05          3.75600988E+04          1.74870214E+04          3.23544876E+02          1.81421130E+02          8.81818177E+01          2.14875762E+01          1.50212277E+01
        760.0000          1.00000000E+30          1.29577213E+05          3.58293580E+04          1.67041802E+04          3.26084520E+02          1.83114416E+02          8.90086901E+01          2.17156903E+01          1.51727202E+01
        770.0000          1.00000000E+30          1.20081513E+05          3.42465332E+04          1.59870240E+04          3.28628168E+02          1.84687125E+02          8.97787826E+01          2.19406471E+01          1.53201317E+01
        780.0000          1.00000000E+30          1.11729481E+05          3.27948396E+04          1.53282320E+04          3.31175475E+02          1.86374229E+02          9.06026055E+01          2.21678859E+01          1.54709460E+01
        790.0000          1.00000000E+30          1.04339509E+05          3.14598586E+04          1.47215575E+04          3.33726117E+02          1.88057986E+02          9.14247876E+01          2.23946939E+01          1.56214209E+01
        800.0000          1.00000000E+30          9.77647102E+04          3.02292390E+04          1.41615225E+04          3.36279798E+02          1.89738451E+02          9.22453559E+01          2.26184209E+01          1.57702699E+01
        810.0000          1.00000000E+30          9.18872179E+04          2.90921540E+04          1.36434517E+04          3.38836235E+02          1.91415676E+02          9.30643369E+01          2.28443976E+01          1.59200873E+01
        820.0000          1.00000000E+30          8.66079137E+04          2.80393334E+04          1.31631796E+04          3.41395168E+02          1.92977590E+02          9.38289917E+01          2.30699641E+01          1.60672570E+01
        830.0000          1.00000000E+30          8.18470433E+04          2.70624951E+04          1.27171057E+04          3.43834881E+02          1.94649175E+02          9.46451903E+01          2.32951274E+01          1.62161723E+01
        840.0000          1.00000000E+30          7.75363835E+04          2.61544345E+04          1.23020214E+04          3.46443103E+02          1.96317678E+02          9.54598785E+01          2.35198941E+01          1.63651432E+01
        850.0000          1.00000000E+30          7.36198387E+04          2.53088384E+04          1.19151111E+04          3.49047777E+02          1.97983148E+02          9.62730805E+01          2.37416850E+01          1.65125431E+01
        860.0000          1.00000000E+30          7.00493300E+04          2.45200598E+04          1.15538802E+04          3.51648945E+02          1.99645633E+02          9.70848201E+01          2.39656850E+01          1.66608832E+01
        870.0000          1.00000000E+30          6.67839165E+04          2.37830907E+04          1.12161206E+04          3.53886786E+02          2.01305182E+02          9.78951206E+01          2.41893060E+01          1.68081017E+01
        880.0000          1.00000000E+30          6.37897690E+04          2.30935457E+04          1.08998257E+04          3.56484049E+02          2.02961840E+02          9.87040049E+01          2.44125541E+01          1.69558301E+01
        890.0000          1.00000000E+30          6.10360176E+04          2.24474092E+04          1.06032417E+04          3.59077913E+02          2.04615654E+02          9.95114953E+01          2.46354349E+01          1.71032581E+01
        900.0000          1.00000000E+30          5.84971383E+04          2.18411356E+04          1.03247812E+04          3.61668426E+02          2.06161395E+02          1.00268037E+02          2.48579539E+01          1.72481873E+01
        910.0000          1.00000000E+30          5.61511737E+04          2.12715834E+04          1.00629996E+04          3.64255628E+02          2.07810319E+02          1.01073115E+02          2.50801161E+01          1.73950402E+01
        920.0000          1.00000000E+30          5.39784969E+04          2.07358393E+04          9.81662147E+03          3.66839563E+02          2.09456530E+02          1.01876864E+02          2.52994342E+01          1.75404087E+01
        930.0000          1.00000000E+30          5.19618988E+04          2.02313022E+04          9.58449883E+03          3.69420277E+02          2.11100068E+02          1.02679302E+02          2.55209070E+01          1.76866987E+01
        940.0000          1.00000000E+30          5.00866178E+04          1.97556695E+04          9.36550937E+03          3.71997811E+02          2.12740974E+02          1.03480452E+02          2.57420380E+01          1.78327113E+01
        950.0000          1.00000000E+30          4.83394404E+04          1.93068418E+04          9.15877074E+03          3.74572209E+02          2.14379289E+02          1.04280332E+02          2.59628322E+01          1.79784511E+01
        960.0000          1.00000000E+30          4.67088445E+04          1.88827945E+04          8.96338410E+03          3.77143512E+02          2.16015053E+02          1.05078961E+02          2.61832942E+01          1.81239224E+01
        970.0000          1.00000000E+30          4.51843667E+04          1.84818644E+04          8.77856397E+03          3.79711765E+02          2.17648302E+02          1.05876359E+02          2.64034285E+01          1.82691294E+01
        980.0000          1.00000000E+30          4.37569614E+04          1.81024162E+04          8.60358188E+03          3.82277008E+02          2.19279076E+02          1.06672543E+02          2.66232397E+01          1.84140764E+01
        990.0000          1.00000000E+30          4.24184985E+04          1.77429991E+04          8.43777086E+03          3.84839284E+02          2.20907410E+02          1.07467532E+02          2.68427319E+01          1.85587675E+01
       1000.0000          1.00000000E+30          4.11614189E+04          1.74022697E+04          8.28052806E+03          3.87398632E+02          2.22533340E+02          1.08261343E+02          2.70619094E+01          1.87032066E+01
       1100.0000          1.00000000E+30          3.19063727E+04          1.47957779E+04          7.07614894E+03          4.13136528E+02          2.38760053E+02          1.16181774E+02          2.92372439E+01          2.01372501E+01
       1200.0000          1.00000000E+30          2.63879791E+04          1.31619142E+04          6.32023458E+03          4.38858758E+02          2.54857696E+02          1.24037566E+02          3.13895587E+01          2.15543759E+01
       1300.0000          1.00000000E+30          2.28564815E+04          1.20930840E+04          5.82589880E+03          4.64286039E+02          2.70755164E+02          1.31795623E+02          3.35170715E+01          2.29524380E+01
       1400.0000          1.00000000E+30          2.04848862E+04          1.13749732E+04          5.49442561E+03          4.89704203E+02          2.86555408E+02          1.39504887E+02          3.56222623E+01          2.43362013E+01
       1500.0000          1.00000000E+30          1.88371734E+04          1.08861526E+04          5.26969321E+03          5.15106578E+02          3.02188711E+02          1.47132733E+02          3.77091954E+01          2.57065696E+01
       1600.0000          1.00000000E+30          1.76647607E+04          1.05537060E+04          5.11791684E+03          5.40019590E+02          3.17670817E+02          1.54686818E+02          3.97794324E+01          2.70637849E+01
       1700.0000          1.00000000E+30          1.68173710E+04          1.03317259E+04          5.01777504E+03          5.65171563E+02          3.33161109E+02          1.62242660E+02          4.18324326E+01          2.84131492E+01
       1800.0000          1.00000000E+30          1.61998646E+04          1.01901333E+04          4.95527109E+03          5.89876845E+02          3.48444323E+02          1.69698703E+02          4.38694672E+01          2.97490394E+01
       1900.0000          1.00000000E+30          1.57496569E+04          1.01085378E+04          4.92089859E+03          6.14600389E+02          3.63675834E+02          1.77128527E+02          4.58935564E+01          3.10775401E+01
       2000.0000          1.00000000E+30          1.54242340E+04          1.00727000E+04          4.90800816E+03          6.39131097E+02          3.78791194E+02          1.84501787E+02          4.79018779E+01          3.23955144E+01
       2100.0000          1.00000000E+30          1.51938927E+04          1.00724227E+04          4.91182961E+03          6.63482788E+02          3.93798319E+02          1.91822331E+02          4.98990446E+01          3.37053536E+01
       2200.0000          1.00000000E+30          1.50373529E+04          1.01002297E+04          4.92886262E+03          6.87667828E+02          4.08704294E+02          1.99093603E+02          5.18857303E+01          3.50075981E+01
       2300.0000          1.00000000E+30          1.49390493E+04          1.01505344E+04          4.95648722E+03          7.11888399E+02          4.23579040E+02          2.06348761E+02          5.38590522E+01          3.63030357E+01
       2400.0000          1.00000000E+30          1.48873661E+04          1.02190878E+04          4.99270820E+03          7.35953851E+02          4.38361971E+02          2.13529644E+02          5.58232195E+01          3.75908716E+01
       2500.0000          1.00000000E+30          1.48734806E+04          1.03026055E+04          5.03598216E+03          7.59873180E+02          4.52996727E+02          2.20698396E+02          5.77770110E+01          3.88721016E+01
       2600.0000          1.00000000E+30          1.48905922E+04          1.03985135E+04          5.08509879E+03          7.83654586E+02          4.67672372E+02          2.27855806E+02          5.97209228E+01          4.01484055E+01
       2700.0000          1.00000000E+30          1.49333836E+04          1.05047697E+04          5.13909638E+03          8.07305564E+02          4.82208709E+02          2.34946215E+02          6.16554223E+01          4.14169710E+01
       2800.0000          1.00000000E+30          1.49976432E+04          1.06197347E+04          5.19720253E+03          8.31007242E+02          4.96671112E+02          2.42000612E+02          6.35827128E+01          4.26807202E+01
       2900.0000          1.00000000E+30          1.50799978E+04          1.07420790E+04          5.25879045E+03          8.54413527E+02          5.11120923E+02          2.49048094E+02          6.54996839E+01          4.39387036E+01
       3000.0000          1.00000000E+30          1.51777166E+04          1.08707142E+04          5.32334678E+03          8.77876733E+02          5.25444727E+02          2.56035018E+02          6.74101697E+01          4.51910761E+01
       3100.0000          1.00000000E+30          1.52885679E+04          1.10047415E+04          5.39044742E+03          9.01227915E+02          5.39760576E+02          2.63017294E+02          6.93110477E+01          4.64386051E+01
       3200.0000          1.00000000E+30          1.54107126E+04          1.11434138E+04          5.45973922E+03          9.24471930E+02          5.54013378E+02          2.69968863E+02          7.12061202E+01          4.76817954E+01
       3300.0000          1.00000000E+30          1.55426226E+04          1.12861043E+04          5.53092638E+03          9.47613310E+02          5.68205721E+02          2.76891009E+02          7.30938427E+01          4.89200262E+01
       3400.0000          1.00000000E+30          1.56830185E+04          1.14322845E+04          5.60375902E+03          9.70656310E+02          5.82340074E+02          2.83784933E+02          7.49746034E+01          5.01535402E+01
       3500.0000          1.00000000E+30          1.58308220E+04          1.15815062E+04          5.67802512E+03          9.93604904E+02          5.96418713E+02          2.90651735E+02          7.68486701E+01          5.13825203E+01
       3600.0000          1.00000000E+30          1.59851181E+04          1.17333862E+04          5.75354360E+03          1.01646281E+03          6.10443747E+02          2.97492446E+02          7.87162778E+01          5.26071304E+01
       3700.0000          1.00000000E+30          1.61451274E+04          1.18875966E+04          5.83015930E+03          1.03923349E+03          6.24469369E+02          3.04332805E+02          8.05789104E+01          5.38292509E+01
       3800.0000          1.00000000E+30          1.63101806E+04          1.20438541E+04          5.90773816E+03          1.06207253E+03          6.38392003E+02          3.11123639E+02          8.24343814E+01          5.50460166E+01
       3900.0000          1.00000000E+30          1.64797012E+04          1.22019136E+04          5.98616432E+03          1.08467600E+03          6.52266795E+02          3.17891144E+02          8.42836238E+01          5.62582580E+01
       4000.0000          1.00000000E+30          1.66531893E+04          1.23615624E+04          6.06533685E+03          1.10735078E+03          6.66145744E+02          3.24660144E+02          8.61287518E+01          5.74689072E+01
       4100.0000          1.00000000E+30          1.68302111E+04          1.25226141E+04          6.14516782E+03          1.12979841E+03          6.79928216E+02          3.31382675E+02          8.79668869E+01          5.86736275E+01
       4200.0000          1.00000000E+30          1.70103867E+04          1.26849062E+04          6.22558009E+03          1.15231958E+03          6.93717151E+02          3.38107858E+02          8.98013614E+01          5.98770188E+01
       4300.0000          1.00000000E+30          1.71933835E+04          1.28482954E+04          6.30650586E+03          1.17462170E+03          7.07463309E+02          3.44812114E+02          9.16290258E+01          6.10757856E+01
       4400.0000          1.00000000E+30          1.73789091E+04          1.30126554E+04          6.38788540E+03          1.19699868E+03          7.21117456E+02          3.51472231E+02          9.34528989E+01          6.22709686E+01
       4500.0000          1.00000000E+30          1.75667049E+04          1.31778747E+04          6.46966588E+03          1.21930661E+03          7.34781323E+02          3.58136494E+02          9.52723503E+01          6.34641725E+01
       4600.0000          1.00000000E+30          1.77565419E+04          1.33438543E+04          6.55180046E+03          1.24154726E+03          7.48405830E+02          3.64781543E+02          9.70863707E+01          6.46538556E+01
       4700.0000          1.00000000E+30          1.79482168E+04          1.35105061E+04          6.63424743E+03          1.26372248E+03          7.61991889E+02          3.71407851E+02          9.88963579E+01          6.58406651E+01
       4800.0000          1.00000000E+30          1.81415487E+04          1.36777517E+04          6.71696975E+03          1.28583416E+03          7.75540506E+02          3.78015901E+02          1.00700224E+02          6.70237038E+01
       4900.0000          1.00000000E+30          1.83363756E+04          1.38455212E+04          6.79993420E+03          1.30788415E+03          7.89052708E+02          3.84606242E+02          1.02500868E+02          6.82042864E+01
       4969.9990          1.00000000E+30          1.84735636E+04          1.39632360E+04          6.85813653E+03          1.32320102E+03          7.98461593E+02          3.89195868E+02          1.03759725E+02          6.90285337E+01
       4970.0010          1.37409468E+15          1.84735676E+04          1.39632394E+04          6.85813820E+03          1.32320147E+03          7.98461865E+02          3.89196000E+02          1.03759761E+02          6.90285573E+01
       5000.0000          4.52477004E+09          1.85325524E+04          1.40137518E+04          6.88311114E+03          1.32987412E+03          8.02529560E+02          3.91179405E+02          1.04297381E+02          6.93820389E+01
       5100.0000          4.98228440E+08          1.87299496E+04          1.41823873E+04          6.96647395E+03          1.35180564E+03          8.15972043E+02          3.97735844E+02          1.06089750E+02          7.05569742E+01
       5200.0000          2.08585568E+08          1.89284498E+04          1.43513770E+04          7.04611002E+03          1.37368023E+03          8.29381055E+02          4.04275984E+02          1.07878070E+02          7.17287586E+01
       5300.0000          1.19643034E+08          1.91279476E+04          1.45054769E+04          7.12780005E+03          1.39549934E+03          8.42757431E+02          4.10800246E+02          1.09662613E+02          7.28977485E+01
       5400.0000          7.94056097E+07          1.93283477E+04          1.46879308E+04          7.20942558E+03          1.41726440E+03          8.56101886E+02          4.17309021E+02          1.11444527E+02          7.40653494E+01
       5500.0000          5.73536090E+07          1.95295640E+04          1.48525948E+04          7.29920955E+03          1.43897678E+03          8.69414972E+02          4.23802581E+02          1.13220899E+02          7.52300018E+01
       5600.0000          4.38023562E+07          1.97315182E+04          1.50171530E+04          7.38054994E+03          1.46063776E+03          8.82697377E+02          4.30281125E+02          1.14993710E+02          7.63912861E+01
       5700.0000          3.47983627E+07          1.99341392E+04          1.51982074E+04          7.46183173E+03          1.48237817E+03          8.95994443E+02          4.36745115E+02          1.16763643E+02          7.75515352E+01
       5800.0000          2.84762775E+07          2.01373624E+04          1.53622355E+04          7.55093162E+03          1.50393803E+03          9.09218136E+02          4.43215912E+02          1.18528469E+02          7.87090570E+01
       5900.0000          2.38434002E+07          2.03411292E+04          1.55261685E+04          7.63194769E+03          1.52545022E+03          9.22414045E+02          4.49652310E+02          1.20292520E+02          7.98638842E+01
       6000.0000          2.03360062E+07          2.05453856E+04          1.57059015E+04          7.72060226E+03          1.54691608E+03          9.35580871E+02          4.56074759E+02          1.22051099E+02          8.10167238E+01
       6100.0000          1.76076579E+07          2.07500826E+04          1.58693411E+04          7.80136662E+03          1.56846185E+03          9.48763799E+02          4.62504150E+02          1.23806493E+02          8.21673741E+01
       6200.0000          1.54391863E+07          2.09551752E+04          1.60482122E+04          7.88959306E+03          1.58983492E+03          9.61878019E+02          4.68900577E+02          1.25560301E+02          8.33164951E+01
       6300.0000          1.36836032E+07          2.11606224E+04          1.62111849E+04          7.97011932E+03          1.61129089E+03          9.75007185E+02          4.75283940E+02          1.27309526E+02          8.44621975E+01
       6400.0000          1.22397224E+07          2.13564086E+04          1.63892277E+04          8.05793445E+03          1.63257536E+03          9.88068179E+02          4.81674681E+02          1.29055793E+02          8.56068749E+01
       6500.0000          1.10361969E+07          2.15478892E+04          1.65517590E+04          8.13823569E+03          1.65381877E+03          1.00110518E+03          4.88033953E+02          1.30798425E+02          8.67472787E+01
       6600.0000          1.00211604E+07          2.17650115E+04          1.67290058E+04          8.22565578E+03          1.67514401E+03          1.01415776E+03          4.94399873E+02          1.32538173E+02          8.78885515E+01
       6700.0000          9.15626671E+06          2.19816565E+04          1.69058300E+04          8.30574446E+03          1.69630406E+03          1.02714637E+03          5.00735318E+02          1.34276252E+02          8.90262992E+01
       6800.0000          8.41270807E+06          2.21727318E+04          1.70676024E+04          8.39278522E+03          1.71754724E+03          1.04015013E+03          5.07077617E+02          1.36010016E+02          9.01626307E+01
       6900.0000          7.76799925E+06          2.23885984E+04          1.72436774E+04          8.47962463E+03          1.73875063E+03          1.05309171E+03          5.13390182E+02          1.37742105E+02          9.12974592E+01
       7000.0000          7.20507018E+06          2.26040085E+04          1.74050707E+04          8.55934958E+03          1.75979128E+03          1.06604867E+03          5.19709648E+02          1.39470047E+02          9.24290713E+01
       7100.0000          6.71024286E+06          2.27947115E+04          1.75804260E+04          8.64583201E+03          1.78091693E+03          1.07898539E+03          5.26019502E+02          1.41197160E+02          9.35608286E+01
       7200.0000          6.27269746E+06          2.30093823E+04          1.77553957E+04          8.73212385E+03          1.80188197E+03          1.09185719E+03          5.32297660E+02          1.42921510E+02          9.46897777E+01
       7300.0000          5.88371922E+06          2.32236173E+04          1.79161252E+04          8.81151388E+03          1.82293264E+03          1.10474866E+03          5.38585547E+02          1.44641837E+02          9.58163953E+01
       7400.0000          5.53619051E+06          2.34139814E+04          1.80904172E+04          8.89746972E+03          1.84394540E+03          1.11757978E+03          5.44843902E+02          1.46359505E+02          9.69410756E+01
       7500.0000          5.22427831E+06          2.36275157E+04          1.82643440E+04          8.98324505E+03          1.86480292E+03          1.13042668E+03          5.51110146E+02          1.48075002E+02          9.80650790E+01
       7600.0000          4.94312296E+06          2.38406348E+04          1.84379119E+04          9.06232657E+03          1.88574545E+03          1.14325513E+03          5.57367316E+02          1.49788861E+02          9.91873284E+01
       7700.0000          4.68874982E+06          2.40533453E+04          1.85977507E+04          9.14778545E+03          1.90665157E+03          1.15602412E+03          5.63595104E+02          1.51498648E+02          1.00306642E+02
       7800.0000          4.45782066E+06          2.42431478E+04          1.87706930E+04          9.23307328E+03          1.92740659E+03          1.16880952E+03          5.69831546E+02          1.53206883E+02          1.01425189E+02
       7900.0000          4.24740506E+06          2.44552079E+04          1.89432951E+04          9.31819305E+03          1.94824645E+03          1.18157723E+03          5.76059020E+02          1.54912607E+02          1.02542786E+02
       8000.0000          4.05512227E+06          2.46668790E+04          1.91155629E+04          9.40314765E+03          1.96905236E+03          1.19432699E+03          5.82277507E+02          1.56614912E+02          1.03658310E+02
       8100.0000          3.87891890E+06          2.48781674E+04          1.92875021E+04          9.48168717E+03          1.98982371E+03          1.20701513E+03          5.88466279E+02          1.58317247E+02          1.04771523E+02
       8200.0000          3.71700238E+06          2.50890794E+04          1.94462899E+04          9.56635505E+03          2.01045069E+03          1.21972448E+03          5.94665530E+02          1.60014993E+02          1.05883144E+02
       8300.0000          3.56783277E+06          2.52996211E+04          1.96176621E+04          9.65086623E+03          2.03116102E+03          1.23241572E+03          6.00855876E+02          1.61711827E+02          1.06994502E+02
       8400.0000          3.43010172E+06          2.55097987E+04          1.97887223E+04          9.73522336E+03          2.05183975E+03          1.24509036E+03          6.07037912E+02          1.63406058E+02          1.08104187E+02
       8500.0000          3.30264590E+06          2.56984454E+04          1.99594760E+04          9.81942903E+03          2.07248600E+03          1.25774521E+03          6.13209924E+02          1.65097606E+02          1.09211702E+02
       8600.0000          3.18445292E+06          2.59080554E+04          2.01299281E+04          9.90348578E+03          2.09310231E+03          1.27034181E+03          6.19354601E+02          1.66788489E+02          1.10317866E+02
       8700.0000          3.07463985E+06          2.61173187E+04          2.03000839E+04          9.98739612E+03          2.11357909E+03          1.28296142E+03          6.25509821E+02          1.68475109E+02          1.11422230E+02
       8800.0000          2.97242592E+06          2.63262409E+04          2.04699481E+04          1.00652379E+04          2.13413827E+03          1.29556333E+03          6.31656483E+02          1.70161216E+02          1.12525402E+02
       8900.0000          2.87711484E+06          2.65348277E+04          2.06395257E+04          1.01488976E+04          2.15466870E+03          1.30814891E+03          6.37795734E+02          1.71844751E+02          1.13627700E+02
       9000.0000          2.78810131E+06          2.67430845E+04          2.08088213E+04          1.02324181E+04          2.17516992E+03          1.32071893E+03          6.43926529E+02          1.73526571E+02          1.14728729E+02
       9100.0000          2.70483588E+06          2.69510167E+04          2.09658377E+04          1.03158017E+04          2.19564194E+03          1.33327109E+03          6.50048230E+02          1.75204000E+02          1.15826918E+02
       9200.0000          2.62683926E+06          2.71586296E+04          2.11346560E+04          1.03990505E+04          2.21608603E+03          1.34580542E+03          6.56162208E+02          1.76881975E+02          1.16925206E+02
       9300.0000          2.55367286E+06          2.73659283E+04          2.13032058E+04          1.04821668E+04          2.23650334E+03          1.35832439E+03          6.62269295E+02          1.78558205E+02          1.18022272E+02
       9400.0000          2.48494879E+06          2.75729179E+04          2.14714916E+04          1.05651526E+04          2.25689422E+03          1.37082898E+03          6.68348862E+02          1.80232064E+02          1.19117199E+02
       9500.0000          2.42031403E+06          2.77796035E+04          2.16395175E+04          1.06480100E+04          2.27725873E+03          1.38327657E+03          6.74439917E+02          1.81904035E+02          1.20211113E+02
       9600.0000          2.35945754E+06          2.79859898E+04          2.18072876E+04          1.07307412E+04          2.29759703E+03          1.39574891E+03          6.80523238E+02          1.83573510E+02          1.21303760E+02
       9700.0000          2.30209115E+06          2.81920817E+04          2.19748061E+04          1.08133480E+04          2.31790944E+03          1.40820572E+03          6.86599004E+02          1.85240467E+02          1.22394830E+02
       9800.0000          2.24795647E+06          2.83978839E+04          2.21420767E+04          1.08958325E+04          2.33819630E+03          1.42064724E+03          6.92667424E+02          1.86905625E+02          1.23484651E+02
       9900.0000          2.19681758E+06          2.86034010E+04          2.23091035E+04          1.09781965E+04          2.35845795E+03          1.43307379E+03          6.98728644E+02          1.88569323E+02          1.24573377E+02
      10000.0000          2.14846696E+06          2.88086375E+04          2.24758902E+04          1.10604418E+04          2.37869466E+03          1.44548564E+03          7.04782742E+02          1.90231466E+02          1.25660974E+02
      11000.0000          1.78249024E+06          3.08642362E+04          2.41419577E+04          1.18819143E+04          2.57975634E+03          1.56886991E+03          7.64967114E+02          2.06760302E+02          1.36475113E+02
      12000.0000          1.55623176E+06          3.29106949E+04          2.57965484E+04          1.26976428E+04          2.77873782E+03          1.69096154E+03          8.24516984E+02          2.23131036E+02          1.47182080E+02
      13000.0000          1.40902704E+06          3.49326117E+04          2.74311743E+04          1.35035301E+04          2.97585530E+03          1.81191436E+03          8.83515890E+02          2.39354163E+02          1.57790004E+02
      14000.0000          1.30994947E+06          3.69483138E+04          2.90575021E+04          1.43052566E+04          3.17129713E+03          1.93185337E+03          9.42018017E+02          2.55451004E+02          1.68313078E+02
      15000.0000          1.24186113E+06          3.89433078E+04          3.06672275E+04          1.50988044E+04          3.36511144E+03          2.05082878E+03          1.00005076E+03          2.71427809E+02          1.78754430E+02
      16000.0000          1.19464717E+06          4.09340600E+04          3.22707744E+04          1.58892470E+04          3.55753788E+03          2.16890846E+03          1.05765045E+03          2.87294818E+02          1.89122373E+02
      17000.0000          1.16202787E+06          4.29068695E+04          3.38601025E+04          1.66726885E+04          3.74847076E+03          2.28620364E+03          1.11487474E+03          3.03054827E+02          1.99419491E+02
      18000.0000          1.13993673E+06          4.48632754E+04          3.54363987E+04          1.74497127E+04          3.93833519E+03          2.40276662E+03          1.17172209E+03          3.18727969E+02          2.09656262E+02
      19000.0000          1.12564523E+06          4.68178069E+04          3.70088346E+04          1.82247818E+04          4.12690096E+03          2.51864024E+03          1.22824828E+03          3.34310367E+02          2.19833804E+02
      20000.0000          1.11726504E+06          4.87576877E+04          3.85697457E+04          1.89941792E+04          4.31446027E+03          2.63380682E+03          1.28442799E+03          3.49811210E+02          2.29954933E+02
      21000.0000          1.11345370E+06          5.06839585E+04          4.01199322E+04          1.97582971E+04          4.50096431E+03          2.74840725E+03          1.34031878E+03          3.65231690E+02          2.40023078E+02
      22000.0000          1.11323481E+06          5.26099161E+04          4.16677818E+04          2.05174858E+04          4.68654232E+03          2.86236966E+03          1.39593408E+03          3.80582108E+02          2.50043614E+02
      23000.0000          1.11588273E+06          5.45113280E+04          4.31983926E+04          2.12756985E+04          4.87111856E+03          2.97583080E+03          1.45127976E+03          3.95862462E+02          2.60017084E+02
      24000.0000          1.12084847E+06          5.64134777E+04          4.47275760E+04          2.20294291E+04          5.05494984E+03          3.08879861E+03          1.50636318E+03          4.11075433E+02          2.69946314E+02
