#Energy      Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   O-K-shell   Valence  Total
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64780336E+02          1.16234715E+02          5.52994227E+01          1.00000000E+30          7.88023711E+00          6.35472978E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63553324E+02          1.17093480E+02          5.57379520E+01          1.00000000E+30          8.01088687E+00          6.44721613E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62607360E+02          1.17989983E+02          5.61929993E+01          1.00000000E+30          8.13635433E+00          6.53662095E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61910944E+02          1.18920307E+02          5.66628491E+01          1.00000000E+30          8.26619398E+00          6.62910213E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61436929E+02          1.19881017E+02          5.71459964E+01          1.00000000E+30          8.39560797E+00          6.72153436E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61161791E+02          1.20869089E+02          5.76411153E+01          1.00000000E+30          8.52014795E+00          6.81105934E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61065122E+02          1.21881859E+02          5.81470343E+01          1.00000000E+30          8.64881150E+00          6.90342025E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61129015E+02          1.22916963E+02          5.86627163E+01          1.00000000E+30          8.77708033E+00          6.99570724E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61337843E+02          1.23972301E+02          5.91872396E+01          1.00000000E+30          8.90496453E+00          7.08791435E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61677807E+02          1.25046005E+02          5.97197810E+01          1.00000000E+30          9.03247388E+00          7.18003635E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62136753E+02          1.26136404E+02          6.02596067E+01          1.00000000E+30          9.15961790E+00          7.27206870E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62703916E+02          1.27242001E+02          6.08060581E+01          1.00000000E+30          9.28640577E+00          7.36400747E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63369719E+02          1.28361451E+02          6.13585419E+01          1.00000000E+30          9.41284639E+00          7.45584921E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64125626E+02          1.29493544E+02          6.19165275E+01          1.00000000E+30          9.53894839E+00          7.54759104E+00
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64789995E+02          1.30407472E+02          6.23664956E+01          1.00000000E+30          9.63803718E+00          7.61993786E+00
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64790167E+02          1.30407701E+02          6.23666085E+01          9.26033870E+11          9.63806386E+00          7.61995714E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64964021E+02          1.30637191E+02          6.24795333E+01          5.83290474E+07          9.66472008E+00          7.63922943E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65878070E+02          1.31791403E+02          6.30471242E+01          3.96905696E+06          9.79016949E+00          7.73075021E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66861644E+02          1.32955288E+02          6.36189060E+01          1.57938556E+06          9.91530438E+00          7.82215502E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67909206E+02          1.34128032E+02          6.41945218E+01          8.89162560E+05          1.00438298E+01          7.91574082E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69015779E+02          1.35308897E+02          6.47736463E+01          5.84646373E+05          1.01683001E+01          8.00687351E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70176830E+02          1.36497213E+02          6.53559825E+01          4.20012089E+05          1.02924786E+01          8.09788970E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71388283E+02          1.37692365E+02          6.59412606E+01          3.19632439E+05          1.04199433E+01          8.19099589E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72646412E+02          1.38893792E+02          6.65292328E+01          2.53309096E+05          1.05435017E+01          8.28173918E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73947839E+02          1.40100983E+02          6.71196732E+01          2.06883496E+05          1.06667884E+01          8.37236503E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75289464E+02          1.41313465E+02          6.77123747E+01          1.72972508E+05          1.07932578E+01          8.46499439E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76668474E+02          1.42530807E+02          6.83071459E+01          1.47340801E+05          1.09159649E+01          8.55534835E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78082282E+02          1.43752613E+02          6.89038128E+01          1.27432293E+05          1.10384185E+01          8.64558498E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79528518E+02          1.44978515E+02          6.95022140E+01          1.11626544E+05          1.11639522E+01          8.73774315E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81005016E+02          1.46208179E+02          7.01022010E+01          9.88413102E+04          1.12858627E+01          8.82771073E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82509764E+02          1.47441294E+02          7.07036368E+01          8.83316866E+04          1.14107989E+01          8.91955558E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84040923E+02          1.48677571E+02          7.13063956E+01          7.95765839E+04          1.15321888E+01          9.00925695E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85596801E+02          1.49916747E+02          7.19103600E+01          7.21961071E+04          1.16565502E+01          9.10079276E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87175814E+02          1.51158575E+02          7.25154222E+01          6.59084265E+04          1.17806264E+01          9.19217096E+00
        712.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87653649E+02          1.51531481E+02          7.26970791E+01          6.42026623E+04          1.18155499E+01          9.21818616E+00
        713.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06679845E+12          2.87653969E+02          1.51531730E+02          7.26972003E+01          6.42015637E+04          1.18155753E+01          9.21820480E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18650230E+07          2.88776514E+02          1.52402828E+02          7.31214820E+01          6.05037293E+04          1.19012486E+01          9.28145528E+00
        725.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67621772E+06          2.89746617E+02          1.53150330E+02          7.34854972E+01          5.76152735E+04          1.19741329E+01          9.33533574E+00
        726.0010          1.00000000E+30          1.00000000E+30          2.25117799E+12          4.67496424E+06          2.89746942E+02          1.53150580E+02          7.34856186E+01          5.76143602E+04          1.19741582E+01          9.33535433E+00
        730.0000          1.00000000E+30          1.00000000E+30          5.84423398E+07          3.11614864E+06          2.90397555E+02          1.53649294E+02          7.37284463E+01          5.58178754E+04          1.20247815E+01          9.37250897E+00
        740.0000          1.00000000E+30          1.00000000E+30          8.90200306E+06          1.54178978E+06          2.92037692E+02          1.54897780E+02          7.43362297E+01          5.17265921E+04          1.21449341E+01          9.46150530E+00
        750.0000          1.00000000E+30          1.00000000E+30          3.92934211E+06          9.51658907E+05          2.93695762E+02          1.56148101E+02          7.49447515E+01          4.81309270E+04          1.22679433E+01          9.55223329E+00
        760.0000          1.00000000E+30          1.00000000E+30          2.30845466E+06          6.58707865E+05          2.95370687E+02          1.57400090E+02          7.55539378E+01          4.49510167E+04          1.23906907E+01          9.64279807E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.55364860E+06          4.88887323E+05          2.97061470E+02          1.58653588E+02          7.60909760E+01          4.21238945E+04          1.25101483E+01          9.73017808E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.13265445E+06          3.80561393E+05          2.98767175E+02          1.59908450E+02          7.67187813E+01          3.95978746E+04          1.26323996E+01          9.82071573E+00
        790.0000          1.00000000E+30          1.00000000E+30          8.70728267E+05          3.06598539E+05          3.00486928E+02          1.61164538E+02          7.73455749E+01          3.73301828E+04          1.27544015E+01          9.91107165E+00
        800.0000          1.00000000E+30          1.00000000E+30          6.95031245E+05          2.53567180E+05          3.02219917E+02          1.62256930E+02          7.79713684E+01          3.52860986E+04          1.28761588E+01          1.00006231E+01
        810.0000          1.00000000E+30          1.00000000E+30          5.70731544E+05          2.14033060E+05          3.03965381E+02          1.63544375E+02          7.85961748E+01          3.34361166E+04          1.29947340E+01          1.00889601E+01
        820.0000          1.00000000E+30          1.00000000E+30          4.79051488E+05          1.83698169E+05          3.05722612E+02          1.64829885E+02          7.91415177E+01          3.17561322E+04          1.31160279E+01          1.01775982E+01
        830.0000          1.00000000E+30          1.00000000E+30          4.09236091E+05          1.59834541E+05          3.07490945E+02          1.66113485E+02          7.97649991E+01          3.02249400E+04          1.32370888E+01          1.02673586E+01
        840.0000          1.00000000E+30          1.00000000E+30          3.54702041E+05          1.40670792E+05          3.09269752E+02          1.67395198E+02          8.03875283E+01          2.88254327E+04          1.33579212E+01          1.03569397E+01
        850.0000          1.00000000E+30          1.00000000E+30          3.11169124E+05          1.25029474E+05          3.11058455E+02          1.68675048E+02          8.10091181E+01          2.75423269E+04          1.34785287E+01          1.04463439E+01
        850.9990          1.00000000E+30          1.00000000E+30          3.07297118E+05          1.23621525E+05          3.11237666E+02          1.68819439E+02          8.10787650E+01          2.74201214E+04          1.34879956E+01          1.04539124E+01
        851.0010          1.00000000E+30          3.60933562E+12          3.07289706E+05          1.23618816E+05          3.11238025E+02          1.68819728E+02          8.10789045E+01          2.74198786E+04          1.34880203E+01          1.04539310E+01
        860.0000          1.00000000E+30          3.00747871E+07          2.75778463E+05          1.12066748E+05          3.12856501E+02          1.69953060E+02          8.16297814E+01          2.63629538E+04          1.35960725E+01          1.05338637E+01
        870.0000          1.00000000E+30          9.74988387E+06          2.46586280E+05          1.01191784E+05          3.14663375E+02          1.71229258E+02          8.22495311E+01          2.52759460E+04          1.37162518E+01          1.06229212E+01
        880.0000          1.00000000E+30          5.12890806E+06          2.22173984E+05          9.19673590E+04          3.16478590E+02          1.72503667E+02          8.28683795E+01          2.42718531E+04          1.38362164E+01          1.07118058E+01
        890.0000          1.00000000E+30          3.26161143E+06          2.01533250E+05          8.40665591E+04          3.18301696E+02          1.73616270E+02          8.34863396E+01          2.33422096E+04          1.39559696E+01          1.07999012E+01
        900.0000          1.00000000E+30          2.29751553E+06          1.83903344E+05          7.72423543E+04          3.20132259E+02          1.74888460E+02          8.41034243E+01          2.24796995E+04          1.40755141E+01          1.08884510E+01
        910.0000          1.00000000E+30          1.72547596E+06          1.68709300E+05          7.12992330E+04          3.21969875E+02          1.76158926E+02          8.47196454E+01          2.16779084E+04          1.41948525E+01          1.09768345E+01
        920.0000          1.00000000E+30          1.35439341E+06          1.55512638E+05          6.60900425E+04          3.23814166E+02          1.77427690E+02          8.53350155E+01          2.09311265E+04          1.43139876E+01          1.10650536E+01
        930.0000          1.00000000E+30          1.09806370E+06          1.43962519E+05          6.14952255E+04          3.25664768E+02          1.78694778E+02          8.59495474E+01          2.02344048E+04          1.44302090E+01          1.11514902E+01
        940.0000          1.00000000E+30          9.12483911E+05          1.33794663E+05          5.74188198E+04          3.27521346E+02          1.79960212E+02          8.65632524E+01          1.95832982E+04          1.45489613E+01          1.12393970E+01
        950.0000          1.00000000E+30          7.73134109E+05          1.24787064E+05          5.37843061E+04          3.29383575E+02          1.81224016E+02          8.71761427E+01          1.89738312E+04          1.46675197E+01          1.13271460E+01
        960.0000          1.00000000E+30          6.65560337E+05          1.16767486E+05          5.05268030E+04          3.31251153E+02          1.82486212E+02          8.77882302E+01          1.84025353E+04          1.47858869E+01          1.14147392E+01
        970.0000          1.00000000E+30          5.80467263E+05          1.09591820E+05          4.75956751E+04          3.33123797E+02          1.83746824E+02          8.83995267E+01          1.78662356E+04          1.49040654E+01          1.15021785E+01
        980.0000          1.00000000E+30          5.11867185E+05          1.03141338E+05          4.49473754E+04          3.35001229E+02          1.85005874E+02          8.90100435E+01          1.73620988E+04          1.50220576E+01          1.15894656E+01
        990.0000          1.00000000E+30          4.55651867E+05          9.73199731E+04          4.25450458E+04          3.36883198E+02          1.86263385E+02          8.96197917E+01          1.68876180E+04          1.51398660E+01          1.16766023E+01
       1000.0000          1.00000000E+30          4.08899741E+05          9.20450709E+04          4.03586259E+04          3.38769456E+02          1.87519378E+02          9.02287826E+01          1.64405029E+04          1.52574933E+01          1.17635905E+01
       1100.0000          1.00000000E+30          1.84746905E+05          5.83547671E+04          2.61501030E+04          3.57822671E+02          2.00135209E+02          9.63420702E+01          1.31014545E+04          1.64267813E+01          1.26287661E+01
       1200.0000          1.00000000E+30          1.11031171E+05          4.19666530E+04          1.90660845E+04          3.76746915E+02          2.12728722E+02          1.02381487E+02          1.10712331E+04          1.75800899E+01          1.34806037E+01
       1300.0000          1.00000000E+30          7.69834969E+04          3.26696059E+04          1.49886324E+04          3.96370342E+02          2.25175144E+02          1.08467680E+02          9.75803171E+03          1.87214601E+01          1.43244619E+01
       1400.0000          1.00000000E+30          5.82175774E+04          2.68655160E+04          1.24199850E+04          4.15829174E+02          2.37606264E+02          1.14484384E+02          8.87185083E+03          1.98498733E+01          1.51574681E+01
       1500.0000          1.00000000E+30          4.66896633E+04          2.30015755E+04          1.06999997E+04          4.35138337E+02          2.50020544E+02          1.20438740E+02          8.25602439E+03          2.09686812E+01          1.59819944E+01
       1600.0000          1.00000000E+30          3.90753940E+04          2.03094950E+04          9.49718845E+03          4.54652717E+02          2.62202790E+02          1.26386401E+02          7.81971157E+03          2.20786737E+01          1.67993399E+01
       1700.0000          1.00000000E+30          3.37814328E+04          1.83699780E+04          8.62864940E+03          4.74339200E+02          2.74486488E+02          1.32279064E+02          7.50731047E+03          2.31786232E+01          1.76095172E+01
       1800.0000          1.00000000E+30          2.99590220E+04          1.69367875E+04          7.98610135E+03          4.93536209E+02          2.86558979E+02          1.38121420E+02          7.28326192E+03          2.42692708E+01          1.84110547E+01
       1900.0000          1.00000000E+30          2.71187569E+04          1.58570371E+04          7.50190017E+03          5.12906501E+02          2.98633438E+02          1.43962426E+02          7.12398176E+03          2.53532454E+01          1.92083074E+01
       2000.0000          1.00000000E+30          2.49605768E+04          1.50315438E+04          7.13196453E+03          5.32131902E+02          3.10613780E+02          1.49757944E+02          7.01332216E+03          2.64290742E+01          1.99989540E+01
       2100.0000          1.00000000E+30          2.32913904E+04          1.43936502E+04          6.84657054E+03          5.51223215E+02          3.22506715E+02          1.55511203E+02          6.93992208E+03          2.74973111E+01          2.07835322E+01
       2200.0000          1.00000000E+30          2.19821192E+04          1.38972437E+04          6.62508430E+03          5.70468339E+02          3.34318244E+02          1.61266820E+02          6.89559322E+03          2.85584232E+01          2.15636399E+01
       2300.0000          1.00000000E+30          2.09436591E+04          1.35095967E+04          6.45283182E+03          5.89581748E+02          3.46141413E+02          1.66942705E+02          6.87430884E+03          2.96127987E+01          2.23380923E+01
       2400.0000          1.00000000E+30          2.01129057E+04          1.32069743E+04          6.31914502E+03          6.08571632E+02          3.57889100E+02          1.72623904E+02          6.87154644E+03          3.06626466E+01          2.31093765E+01
       2500.0000          1.00000000E+30          1.94441463E+04          1.29718307E+04          6.21611961E+03          6.27445481E+02          3.69565659E+02          1.78270784E+02          6.88385567E+03          3.17064388E+01          2.38759892E+01
       2600.0000          1.00000000E+30          1.89036255E+04          1.27909628E+04          6.13779714E+03          6.46210148E+02          3.81175061E+02          1.83885252E+02          6.90856270E+03          3.27444829E+01          2.46382043E+01
       2700.0000          1.00000000E+30          1.84659743E+04          1.26542792E+04          6.07961577E+03          6.64871909E+02          3.92720938E+02          1.89506900E+02          6.94356865E+03          3.37770313E+01          2.53969304E+01
       2800.0000          1.00000000E+30          1.81118467E+04          1.25539606E+04          6.03803341E+03          6.83679827E+02          4.04286684E+02          1.95060825E+02          6.98720446E+03          3.48060169E+01          2.61526519E+01
       2900.0000          1.00000000E+30          1.78262717E+04          1.24838670E+04          6.01026499E+03          7.02146292E+02          4.15713451E+02          2.00623804E+02          7.03812849E+03          3.58284949E+01          2.69037264E+01
       3000.0000          1.00000000E+30          1.75975196E+04          1.24391186E+04          5.99409365E+03          7.20759510E+02          4.27163302E+02          2.06123056E+02          7.09525106E+03          3.68477088E+01          2.76520847E+01
       3100.0000          1.00000000E+30          1.74163042E+04          1.24157950E+04          5.98773626E+03          7.39280659E+02          4.38558720E+02          2.11632727E+02          7.15767915E+03          3.78609276E+01          2.83968596E+01
       3200.0000          1.00000000E+30          1.72751675E+04          1.24107189E+04          5.98974515E+03          7.57713914E+02          4.49902043E+02          2.17117287E+02          7.22467440E+03          3.88711521E+01          2.91391265E+01
       3300.0000          1.00000000E+30          1.71680956E+04          1.24212886E+04          5.99893326E+03          7.76063174E+02          4.61195482E+02          2.22577797E+02          7.29562176E+03          3.98771512E+01          2.98782339E+01
       3400.0000          1.00000000E+30          1.70901675E+04          1.24453558E+04          6.01431995E+03          7.94332075E+02          4.72441100E+02          2.28015250E+02          7.37000511E+03          4.08792241E+01          3.06143878E+01
       3500.0000          1.00000000E+30          1.70373365E+04          1.24811341E+04          6.03508851E+03          8.12524018E+02          4.83640816E+02          2.33430570E+02          7.44738862E+03          4.18773632E+01          3.13476185E+01
       3600.0000          1.00000000E+30          1.70062450E+04          1.25271257E+04          6.06055354E+03          8.30642184E+02          4.94796429E+02          2.38824620E+02          7.52740186E+03          4.28718631E+01          3.20781230E+01
       3700.0000          1.00000000E+30          1.69940879E+04          1.25820682E+04          6.09013654E+03          8.48689554E+02          5.05909629E+02          2.44198213E+02          7.60972846E+03          4.38642824E+01          3.28068023E+01
       3800.0000          1.00000000E+30          1.69985033E+04          1.26448893E+04          6.12334588E+03          8.66876851E+02          5.17052137E+02          2.49584590E+02          7.69409631E+03          4.48513392E+01          3.35330400E+01
       3900.0000          1.00000000E+30          1.70174934E+04          1.27146735E+04          6.15976202E+03          8.84787213E+02          5.28083993E+02          2.54918963E+02          7.78027084E+03          4.58351875E+01          3.42556620E+01
       4000.0000          1.00000000E+30          1.70493563E+04          1.27906355E+04          6.19902355E+03          9.02837719E+02          5.39146774E+02          2.60266937E+02          7.86804833E+03          4.68174779E+01          3.49779960E+01
       4100.0000          1.00000000E+30          1.70926342E+04          1.28720975E+04          6.24081963E+03          9.20620965E+02          5.50102853E+02          2.65564758E+02          7.95725175E+03          4.77948073E+01          3.56958014E+01
       4200.0000          1.00000000E+30          1.71460722E+04          1.29584722E+04          6.28487988E+03          9.38543874E+02          5.61091009E+02          2.70876778E+02          8.04772593E+03          4.87706380E+01          3.64133694E+01
       4300.0000          1.00000000E+30          1.72085869E+04          1.30492484E+04          6.33096882E+03          9.56405428E+02          5.71976276E+02          2.76171515E+02          8.13933486E+03          4.97432489E+01          3.71283013E+01
       4400.0000          1.00000000E+30          1.72792339E+04          1.31439785E+04          6.37888080E+03          9.74012377E+02          5.82894421E+02          2.81418709E+02          8.23195884E+03          5.07117984E+01          3.78398629E+01
       4500.0000          1.00000000E+30          1.73571915E+04          1.32422707E+04          6.42843484E+03          9.91758345E+02          5.93778927E+02          2.86680785E+02          8.32549202E+03          5.16789767E+01          3.85509947E+01
       4600.0000          1.00000000E+30          1.74417390E+04          1.33437788E+04          6.47947181E+03          1.00944848E+03          6.04630684E+02          2.91927077E+02          8.41984059E+03          5.26430621E+01          3.92598940E+01
       4700.0000          1.00000000E+30          1.75322431E+04          1.34481977E+04          6.53185055E+03          1.02708442E+03          6.15450687E+02          2.97158054E+02          8.51492120E+03          5.36047394E+01          3.99669572E+01
       4800.0000          1.00000000E+30          1.76281437E+04          1.35552563E+04          6.58544622E+03          1.04466772E+03          6.26175932E+02          3.02374182E+02          8.61065952E+03          5.45642112E+01          4.06720420E+01
       4900.0000          1.00000000E+30          1.77289464E+04          1.36647135E+04          6.64014766E+03          1.06219986E+03          6.36935730E+02          3.07575877E+02          8.70698916E+03          5.55189972E+01          4.13743261E+01
       5000.0000          1.00000000E+30          1.78342107E+04          1.37763543E+04          6.69585526E+03          1.07968228E+03          6.47666339E+02          3.12763518E+02          8.80385073E+03          5.64728569E+01          4.20756383E+01
       5100.0000          1.00000000E+30          1.79435446E+04          1.38899861E+04          6.75248024E+03          1.09711634E+03          6.58368530E+02          3.17937463E+02          8.90119078E+03          5.74244042E+01          4.27752204E+01
       5200.0000          1.00000000E+30          1.80565978E+04          1.40054365E+04          6.80994287E+03          1.11450335E+03          6.69104919E+02          3.23098061E+02          8.99896132E+03          5.83737553E+01          4.34734093E+01
       5300.0000          1.00000000E+30          1.81730560E+04          1.41225503E+04          6.86817142E+03          1.13184456E+03          6.79751920E+02          3.28245652E+02          9.09711911E+03          5.93225281E+01          4.41705886E+01
       5400.0000          1.00000000E+30          1.82926373E+04          1.42411873E+04          6.92710114E+03          1.14914116E+03          6.90372618E+02          3.33380567E+02          9.19562491E+03          6.02671967E+01          4.48650771E+01
       5500.0000          1.00000000E+30          1.84150877E+04          1.43612214E+04          6.98667359E+03          1.16639429E+03          7.00967693E+02          3.38503138E+02          9.29444341E+03          6.12089509E+01          4.55575459E+01
       5600.0000          1.00000000E+30          1.85401773E+04          1.44825380E+04          7.04683573E+03          1.18378043E+03          7.11537821E+02          3.43613685E+02          9.39354256E+03          6.21495297E+01          4.62492364E+01
       5700.0000          1.00000000E+30          1.86676986E+04          1.46050331E+04          7.10753963E+03          1.20094811E+03          7.22083608E+02          3.48740317E+02          9.49289318E+03          6.30881620E+01          4.69396969E+01
       5800.0000          1.00000000E+30          1.87974636E+04          1.47286126E+04          7.16874156E+03          1.21807552E+03          7.32664754E+02          3.53827145E+02          9.59246883E+03          6.40249357E+01          4.76284874E+01
       5900.0000          1.00000000E+30          1.89293010E+04          1.48531904E+04          7.23040162E+03          1.23533568E+03          7.43162409E+02          3.58902747E+02          9.69224534E+03          6.49601231E+01          4.83160387E+01
       6000.0000          1.00000000E+30          1.90630549E+04          1.49786878E+04          7.29248362E+03          1.25238337E+03          7.53637511E+02          3.63967512E+02          9.79220077E+03          6.58918260E+01          4.90010374E+01
       6100.0000          1.00000000E+30          1.91985835E+04          1.51050334E+04          7.35495432E+03          1.26939361E+03          7.64149051E+02          3.69048643E+02          9.89162152E+03          6.68220194E+01          4.96855688E+01
       6200.0000          1.00000000E+30          1.93357566E+04          1.52321617E+04          7.41778332E+03          1.28653595E+03          7.74579077E+02          3.74091623E+02          9.98593333E+03          6.77527218E+01          5.03694051E+01
       6300.0000          1.00000000E+30          1.94744557E+04          1.53600121E+04          7.48094279E+03          1.30347172E+03          7.84988148E+02          3.79151662E+02          1.00920743E+04          6.86790293E+01          5.10510049E+01
       6400.0000          1.00000000E+30          1.96145717E+04          1.54885297E+04          7.54440714E+03          1.32037262E+03          7.95433878E+02          3.84173968E+02          1.01862670E+04          6.96042852E+01          5.17311232E+01
       6500.0000          1.00000000E+30          1.97560042E+04          1.56176637E+04          7.60815287E+03          1.33740425E+03          8.05800619E+02          3.89213437E+02          1.02919765E+04          7.05270207E+01          5.24103120E+01
       6600.0000          1.00000000E+30          1.98986614E+04          1.57473672E+04          7.67215825E+03          1.35423533E+03          8.16205037E+02          3.94216019E+02          1.03860558E+04          7.14496835E+01          5.30883296E+01
       6700.0000          1.00000000E+30          2.00424586E+04          1.58775972E+04          7.73640337E+03          1.37119702E+03          8.26531346E+02          3.99208998E+02          1.04913483E+04          7.23696785E+01          5.37648511E+01
       6800.0000          1.00000000E+30          2.01873176E+04          1.60083138E+04          7.80086978E+03          1.38796122E+03          8.36895783E+02          4.04219300E+02          1.05853202E+04          7.32885899E+01          5.44406372E+01
       6900.0000          1.00000000E+30          2.03331660E+04          1.61394803E+04          7.86554042E+03          1.40485556E+03          8.47183306E+02          4.09219990E+02          1.06902099E+04          7.42049358E+01          5.51149850E+01
       7000.0000          1.00000000E+30          2.04799371E+04          1.62710626E+04          7.93039958E+03          1.42171664E+03          8.57509174E+02          4.14185279E+02          1.07948716E+04          7.51204184E+01          5.57883094E+01
       7100.0000          1.00000000E+30          2.06275691E+04          1.64030292E+04          7.99543259E+03          1.43838506E+03          8.67815704E+02          4.19167831E+02          1.08885816E+04          7.60335646E+01          5.64599756E+01
       7116.9990          1.00000000E+30          2.06527465E+04          1.64254984E+04          8.00650388E+03          1.44126998E+03          8.69519215E+02          4.19992087E+02          1.09081341E+04          7.61905367E+01          5.65746728E+01
       7117.0010          2.06448020E+15          2.06527494E+04          1.64255010E+04          8.00650518E+03          1.44127032E+03          8.69519422E+02          4.19992187E+02          1.09081364E+04          7.61905552E+01          5.65746864E+01
       7200.0000          1.77041541E+09          2.07760045E+04          1.65353511E+04          8.06062605E+03          1.45518261E+03          8.78048029E+02          4.24115311E+02          1.09928622E+04          7.69475309E+01          5.71316129E+01
       7300.0000          5.36459069E+08          2.09251902E+04          1.66680009E+04          8.12596722E+03          1.47179034E+03          8.88318448E+02          4.29080384E+02          1.10969257E+04          7.78580456E+01          5.78015166E+01
       7400.0000          2.75942444E+08          2.10750769E+04          1.68009534E+04          8.19144459E+03          1.48852677E+03          8.98514974E+02          4.34036332E+02          1.12007757E+04          7.87671210E+01          5.84703294E+01
       7500.0000          1.73495227E+08          2.12256184E+04          1.69341852E+04          8.25704719E+03          1.50523257E+03          9.08750302E+02          4.38958794E+02          1.12940995E+04          7.96741109E+01          5.91372024E+01
       7600.0000          1.21307833E+08          2.13767721E+04          1.70676747E+04          8.32276504E+03          1.52175329E+03          9.18968015E+02          4.43898515E+02          1.13975964E+04          8.05812715E+01          5.98043882E+01
       7700.0000          9.06397373E+07          2.15284980E+04          1.72014012E+04          8.38858861E+03          1.53840140E+03          9.29113801E+02          4.48829463E+02          1.15008903E+04          8.14864690E+01          6.04702082E+01
       7800.0000          7.08773611E+07          2.16807588E+04          1.73353461E+04          8.45450920E+03          1.55502042E+03          9.39298383E+02          4.53727922E+02          1.16039846E+04          8.23888596E+01          6.11339951E+01
       7900.0000          5.72901084E+07          2.18335198E+04          1.74694916E+04          8.52051864E+03          1.57161157E+03          9.49466375E+02          4.58643628E+02          1.16969653E+04          8.32921392E+01          6.17981777E+01
       8000.0000          4.74961637E+07          2.19867487E+04          1.76038210E+04          8.58050224E+03          1.58802284E+03          9.59617095E+02          4.63551114E+02          1.17997327E+04          8.41915115E+01          6.24596456E+01
       8100.0000          4.01697346E+07          2.21404149E+04          1.77383192E+04          8.64827560E+03          1.60455961E+03          9.69699857E+02          4.68450801E+02          1.19023104E+04          8.50937025E+01          6.31228198E+01
       8200.0000          3.45269972E+07          2.22944900E+04          1.78524416E+04          8.71595162E+03          1.62106948E+03          9.79820438E+02          4.73319131E+02          1.20047015E+04          8.59896624E+01          6.37818278E+01
       8300.0000          3.00777508E+07          2.24489475E+04          1.79900213E+04          8.78353149E+03          1.63755346E+03          9.89925498E+02          4.78204536E+02          1.21069091E+04          8.68876449E+01          6.44424247E+01
