#Energy      Cr-K-shell   Cr-L1-shell   Cr-L2-shell   Cr-L3-shell   Cr-M1-shell   Cr-M2-shell   Cr-M3-shell   Valence  Total
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54505636E+02          1.30589889E+02          6.36539648E+01          1.11881858E+01          8.57069272E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56098140E+02          1.31930884E+02          6.43147956E+01          1.13389887E+01          8.67872580E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57730182E+02          1.33276629E+02          6.49777679E+01          1.14893894E+01          8.78657996E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59398654E+02          1.34626649E+02          6.56426622E+01          1.16393978E+01          8.89425607E+00
        579.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61100561E+02          1.35980376E+02          6.63092119E+01          1.17890081E+01          9.00174405E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.66723507E+11          2.61100733E+02          1.35980511E+02          6.63092786E+01          1.17890237E+01          9.00175516E+00
        580.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.66728499E+11          2.61100905E+02          1.35980647E+02          6.63093453E+01          1.17890392E+01          9.00176627E+00
        588.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27421596E+06          2.62659032E+02          1.37201813E+02          6.69104884E+01          1.19258664E+01          9.09979125E+00
        589.0010          1.00000000E+30          1.00000000E+30          1.60500797E+12          5.27277025E+06          2.62659381E+02          1.37202085E+02          6.69106222E+01          1.19258974E+01          9.09981343E+00
        590.0000          1.00000000E+30          1.00000000E+30          2.94426791E+08          4.49767175E+06          2.62833845E+02          1.37337825E+02          6.69774354E+01          1.19414186E+01          9.11088914E+00
        600.0000          1.00000000E+30          1.00000000E+30          8.21797193E+06          1.57252968E+06          2.64595666E+02          1.38698232E+02          6.76469662E+01          1.20902611E+01          9.21796320E+00
        610.0000          1.00000000E+30          1.00000000E+30          3.08118810E+06          8.46089408E+05          2.66384062E+02          1.40061404E+02          6.83177199E+01          1.22387477E+01          9.32484334E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.69791947E+06          5.43482098E+05          2.68197083E+02          1.41427041E+02          6.89895583E+01          1.23899329E+01          9.43329942E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.10421052E+06          3.84913999E+05          2.70032958E+02          1.42794873E+02          6.96623547E+01          1.25376886E+01          9.53977447E+00
        640.0000          1.00000000E+30          1.00000000E+30          7.87905755E+05          2.90105069E+05          2.71890051E+02          1.44164646E+02          7.03359927E+01          1.26881053E+01          9.64779445E+00
        650.0000          1.00000000E+30          1.00000000E+30          5.96893467E+05          2.28289684E+05          2.73766864E+02          1.45536131E+02          7.09569412E+01          1.28351621E+01          9.75286494E+00
        660.0000          1.00000000E+30          1.00000000E+30          4.71409009E+05          1.85466239E+05          2.75662018E+02          1.46775303E+02          7.16644087E+01          1.29819021E+01          9.85877096E+00
        670.0000          1.00000000E+30          1.00000000E+30          3.83998652E+05          1.54383023E+05          2.77574245E+02          1.48213822E+02          7.22971702E+01          1.31312289E+01          9.96563203E+00
        680.0000          1.00000000E+30          1.00000000E+30          3.20359028E+05          1.31038325E+05          2.79502379E+02          1.49649275E+02          7.30020338E+01          1.32773138E+01          1.00719623E+01
        690.0000          1.00000000E+30          1.00000000E+30          2.72359539E+05          1.12990075E+05          2.81445336E+02          1.50930952E+02          7.37053928E+01          1.34259463E+01          1.01790153E+01
        700.0000          1.00000000E+30          1.00000000E+30          2.35173288E+05          9.87117877E+04          2.83402120E+02          1.52361382E+02          7.43365882E+01          1.35742391E+01          1.02851495E+01
        701.9990          1.00000000E+30          1.00000000E+30          2.28737258E+05          9.62151257E+04          2.83794856E+02          1.52676686E+02          7.44908346E+01          1.36015709E+01          1.03057069E+01
        702.0010          1.00000000E+30          2.70075948E+12          2.28731142E+05          9.62127397E+04          2.83795250E+02          1.52677002E+02          7.44909889E+01          1.36016010E+01          1.03057290E+01
        710.0000          1.00000000E+30          2.43909677E+07          2.05695250E+05          8.72007595E+04          2.85371806E+02          1.53788867E+02          7.50374597E+01          1.37193673E+01          1.03907625E+01
        720.0000          1.00000000E+30          7.17640323E+06          1.81875611E+05          7.77622282E+04          2.87353537E+02          1.55067881E+02          7.57368897E+01          1.38670051E+01          1.04970842E+01
        730.0000          1.00000000E+30          3.66183222E+06          1.62326751E+05          6.99199744E+04          2.89346521E+02          1.56490570E+02          7.63666210E+01          1.40115418E+01          1.06009217E+01
        740.0000          1.00000000E+30          2.29373171E+06          1.46053919E+05          6.33208304E+04          2.91350016E+02          1.57910438E+02          7.70636809E+01          1.41585479E+01          1.07074326E+01
        750.0000          1.00000000E+30          1.60101813E+06          1.32344292E+05          5.77103617E+04          2.93363339E+02          1.59186966E+02          7.77593623E+01          1.43052427E+01          1.08130551E+01
        760.0000          1.00000000E+30          1.19475069E+06          1.20676738E+05          5.28933856E+04          2.95385849E+02          1.60602264E+02          7.84536860E+01          1.44489131E+01          1.09175400E+01
        770.0000          1.00000000E+30          9.33556532E+05          1.10652996E+05          4.87241490E+04          2.97416953E+02          1.62014863E+02          7.90811570E+01          1.45950103E+01          1.10220781E+01
        780.0000          1.00000000E+30          7.54338221E+05          1.01969514E+05          4.50888259E+04          2.99456095E+02          1.63424804E+02          7.97732664E+01          1.47408094E+01          1.11276630E+01
        790.0000          1.00000000E+30          6.25250413E+05          9.43909114E+04          4.18967503E+04          3.01502755E+02          1.64697330E+02          8.04640789E+01          1.48836626E+01          1.12308830E+01
        800.0000          1.00000000E+30          5.28737084E+05          8.77333406E+04          3.90768884E+04          3.03556449E+02          1.66103000E+02          8.11536147E+01          1.50288960E+01          1.13360282E+01
        810.0000          1.00000000E+30          4.54476804E+05          8.18487488E+04          3.65725059E+04          3.05616728E+02          1.67506130E+02          8.17790421E+01          1.51738454E+01          1.14397225E+01
        820.0000          1.00000000E+30          3.95933922E+05          7.66190230E+04          3.43362573E+04          3.07683164E+02          1.68906760E+02          8.24665112E+01          1.53185154E+01          1.15444332E+01
        830.0000          1.00000000E+30          3.48840953E+05          7.19469415E+04          3.23305772E+04          3.09755363E+02          1.70304927E+02          8.31527611E+01          1.54603359E+01          1.16474669E+01
        840.0000          1.00000000E+30          3.10331143E+05          6.77547501E+04          3.05239779E+04          3.11832952E+02          1.71700671E+02          8.38378110E+01          1.56044785E+01          1.17517602E+01
        850.0000          1.00000000E+30          2.78392401E+05          6.39766389E+04          2.88900427E+04          3.13915582E+02          1.72966565E+02          8.45216795E+01          1.57483543E+01          1.18552446E+01
        860.0000          1.00000000E+30          2.51562450E+05          6.05584928E+04          2.74069395E+04          3.16002924E+02          1.74358463E+02          8.52043849E+01          1.58919686E+01          1.19591239E+01
        870.0000          1.00000000E+30          2.28785843E+05          5.74547352E+04          2.60561227E+04          3.18094673E+02          1.75748046E+02          8.58859452E+01          1.60353277E+01          1.20628003E+01
        880.0000          1.00000000E+30          2.09254995E+05          5.46271151E+04          2.48220521E+04          3.20190537E+02          1.77135349E+02          8.65663782E+01          1.61784363E+01          1.21662771E+01
        890.0000          1.00000000E+30          1.92371589E+05          5.20422944E+04          2.36909152E+04          3.22290246E+02          1.78520407E+02          8.72457014E+01          1.63188142E+01          1.22681530E+01
        900.0000          1.00000000E+30          1.77663811E+05          4.96731157E+04          2.26517758E+04          3.24393541E+02          1.79903254E+02          8.78657117E+01          1.64614381E+01          1.23700888E+01
        910.0000          1.00000000E+30          1.64761617E+05          4.74954891E+04          2.16943156E+04          3.26500186E+02          1.81283924E+02          8.85432759E+01          1.66038200E+01          1.24729913E+01
        920.0000          1.00000000E+30          1.53375611E+05          4.54888105E+04          2.08101438E+04          3.28609948E+02          1.82662451E+02          8.92197793E+01          1.67459646E+01          1.25757036E+01
        930.0000          1.00000000E+30          1.43268188E+05          4.36350190E+04          1.99917788E+04          3.30722617E+02          1.84038867E+02          8.98952383E+01          1.68878758E+01          1.26782285E+01
        940.0000          1.00000000E+30          1.34249807E+05          4.19187714E+04          1.92325365E+04          3.32837988E+02          1.85413204E+02          9.05696688E+01          1.70295572E+01          1.27805685E+01
        950.0000          1.00000000E+30          1.26167441E+05          4.03266102E+04          1.85270275E+04          3.34955871E+02          1.86785494E+02          9.12430863E+01          1.71710115E+01          1.28827259E+01
        960.0000          1.00000000E+30          1.18889597E+05          3.88461316E+04          1.78699891E+04          3.37076086E+02          1.88155768E+02          9.19155061E+01          1.73122415E+01          1.29847026E+01
        970.0000          1.00000000E+30          1.12311413E+05          3.74672837E+04          1.72570341E+04          3.39198462E+02          1.89524056E+02          9.25869435E+01          1.74532502E+01          1.30865010E+01
        980.0000          1.00000000E+30          1.06343298E+05          3.61806561E+04          1.66842266E+04          3.41322840E+02          1.90890389E+02          9.32574129E+01          1.75940403E+01          1.31881230E+01
        990.0000          1.00000000E+30          1.00910552E+05          3.49781500E+04          1.61481191E+04          3.43449063E+02          1.92254794E+02          9.39269289E+01          1.77346147E+01          1.32895710E+01
       1000.0000          1.00000000E+30          9.59474693E+04          3.38523336E+04          1.56455493E+04          3.45576993E+02          1.93617301E+02          9.45955056E+01          1.78749763E+01          1.33908472E+01
       1100.0000          1.00000000E+30          6.32572061E+04          2.56677966E+04          1.19720518E+04          3.66886915E+02          2.07250120E+02          1.01282886E+02          1.92674889E+01          1.43961006E+01
       1200.0000          1.00000000E+30          4.66381566E+04          2.08739663E+04          9.80398157E+03          3.88015908E+02          2.20706564E+02          1.07931250E+02          2.06436377E+01          1.53880016E+01
       1300.0000          1.00000000E+30          3.69620732E+04          1.78374267E+04          8.42457369E+03          4.09608746E+02          2.34199066E+02          1.14497984E+02          2.20051868E+01          1.63691164E+01
       1400.0000          1.00000000E+30          3.08225082E+04          1.58093624E+04          7.50106200E+03          4.30978197E+02          2.47535163E+02          1.21035939E+02          2.33535747E+01          1.73396921E+01
       1500.0000          1.00000000E+30          2.66925014E+04          1.44032354E+04          6.86010373E+03          4.52146991E+02          2.60730719E+02          1.27504942E+02          2.46881470E+01          1.82989954E+01
       1600.0000          1.00000000E+30          2.37959785E+04          1.34018261E+04          6.40370081E+03          4.73407245E+02          2.73884812E+02          1.33952253E+02          2.60100593E+01          1.92498982E+01
       1700.0000          1.00000000E+30          2.17008553E+04          1.26751679E+04          6.07296552E+03          4.94478861E+02          2.86917015E+02          1.40339852E+02          2.73222109E+01          2.01925896E+01
       1800.0000          1.00000000E+30          2.01496636E+04          1.21416284E+04          5.83078456E+03          5.15631974E+02          2.99837522E+02          1.46672718E+02          2.86253581E+01          2.11282654E+01
       1900.0000          1.00000000E+30          1.89807806E+04          1.17478650E+04          5.65284292E+03          5.36609357E+02          3.12733235E+02          1.52992285E+02          2.99165887E+01          2.20563469E+01
       2000.0000          1.00000000E+30          1.80885028E+04          1.14578470E+04          5.52267693E+03          5.57424329E+02          3.25529266E+02          1.59263068E+02          3.12001890E+01          2.29781919E+01
       2100.0000          1.00000000E+30          1.74013270E+04          1.12465294E+04          5.42881818E+03          5.78088822E+02          3.38232557E+02          1.65488453E+02          3.24749444E+01          2.38933456E+01
       2200.0000          1.00000000E+30          1.68695231E+04          1.10960638E+04          5.36307781E+03          5.98613534E+02          3.50849316E+02          1.71706158E+02          3.37413761E+01          2.48029901E+01
       2300.0000          1.00000000E+30          1.64576211E+04          1.09934429E+04          5.31947832E+03          6.19227316E+02          3.63455993E+02          1.77848570E+02          3.50015920E+01          2.57076781E+01
       2400.0000          1.00000000E+30          1.61397998E+04          1.09290000E+04          5.29356962E+03          6.39707677E+02          3.75983472E+02          1.83986928E+02          3.62544696E+01          2.66076000E+01
       2500.0000          1.00000000E+30          1.58968919E+04          1.08954268E+04          5.28198066E+03          6.60062529E+02          3.88436231E+02          1.90088739E+02          3.75002368E+01          2.75022645E+01
       2600.0000          1.00000000E+30          1.57144241E+04          1.08871053E+04          5.28211846E+03          6.80299098E+02          4.00818349E+02          1.96155990E+02          3.87393649E+01          2.83920212E+01
       2700.0000          1.00000000E+30          1.55812941E+04          1.08996571E+04          5.29195837E+03          7.00423996E+02          4.13133558E+02          2.02190502E+02          3.99722170E+01          2.92771501E+01
       2800.0000          1.00000000E+30          1.54888788E+04          1.09296262E+04          5.30990016E+03          7.20641479E+02          4.25450443E+02          2.08224985E+02          4.11988325E+01          3.01590737E+01
       2900.0000          1.00000000E+30          1.54303792E+04          1.09742507E+04          5.33466404E+03          7.40555958E+02          4.37640485E+02          2.14198265E+02          4.24214450E+01          3.10363775E+01
       3000.0000          1.00000000E+30          1.54003780E+04          1.10313016E+04          5.36521590E+03          7.60566502E+02          4.49836175E+02          2.20173470E+02          4.36367300E+01          3.19099792E+01
       3100.0000          1.00000000E+30          1.53945177E+04          1.10989612E+04          5.40071161E+03          7.80479582E+02          4.61975055E+02          2.26120883E+02          4.48483657E+01          3.27805765E+01
       3200.0000          1.00000000E+30          1.54092523E+04          1.11757348E+04          5.44045638E+03          8.00299525E+02          4.73997731E+02          2.32041697E+02          4.60550461E+01          3.36472077E+01
       3300.0000          1.00000000E+30          1.54416726E+04          1.12603826E+04          5.48387357E+03          8.20030363E+02          4.86030702E+02          2.37936992E+02          4.72566791E+01          3.45104942E+01
       3400.0000          1.00000000E+30          1.54893724E+04          1.13518687E+04          5.53048083E+03          8.39675868E+02          4.98013645E+02          2.43807796E+02          4.84534901E+01          3.53702840E+01
       3500.0000          1.00000000E+30          1.55503457E+04          1.14493214E+04          5.57987214E+03          8.59239563E+02          5.09948522E+02          2.49655077E+02          4.96459347E+01          3.62268585E+01
       3600.0000          1.00000000E+30          1.56229079E+04          1.15520030E+04          5.63170367E+03          8.78724743E+02          5.21895902E+02          2.55479733E+02          5.08338403E+01          3.70804578E+01
       3700.0000          1.00000000E+30          1.57056366E+04          1.16592851E+04          5.68568204E+03          8.98308790E+02          5.33739248E+02          2.61282593E+02          5.20172579E+01          3.79308565E+01
       3800.0000          1.00000000E+30          1.57973210E+04          1.17706290E+04          5.74155602E+03          9.17643176E+02          5.45539634E+02          2.67091925E+02          5.31987771E+01          3.87797150E+01
       3900.0000          1.00000000E+30          1.58969269E+04          1.18855709E+04          5.79910909E+03          9.36907745E+02          5.57355479E+02          2.72853232E+02          5.43744157E+01          3.96243840E+01
       4000.0000          1.00000000E+30          1.60035648E+04          1.20037101E+04          5.85815403E+03          9.56272850E+02          5.69073851E+02          2.78621794E+02          5.55460102E+01          4.04667407E+01
       4100.0000          1.00000000E+30          1.61164667E+04          1.21246982E+04          5.91852797E+03          9.75402422E+02          5.80809079E+02          2.84344295E+02          5.67154839E+01          4.13066582E+01
       4200.0000          1.00000000E+30          1.62349655E+04          1.22482309E+04          5.98008867E+03          9.94633416E+02          5.92450774E+02          2.90074761E+02          5.78802596E+01          4.21439545E+01
       4300.0000          1.00000000E+30          1.63584801E+04          1.23740418E+04          6.04271161E+03          1.01379999E+03          6.04110604E+02          2.95760959E+02          5.90429275E+01          4.29791687E+01
       4400.0000          1.00000000E+30          1.64865022E+04          1.25018969E+04          6.10628718E+03          1.03290417E+03          6.15734251E+02          3.01455661E+02          6.02013969E+01          4.38120360E+01
       4500.0000          1.00000000E+30          1.66185844E+04          1.26315895E+04          6.17071872E+03          1.05178737E+03          6.27323061E+02          3.07133262E+02          6.13576337E+01          4.46427782E+01
       4600.0000          1.00000000E+30          1.67543330E+04          1.27629364E+04          6.23592065E+03          1.07077353E+03          6.38824264E+02          3.12794296E+02          6.25083630E+01          4.54699891E+01
       4700.0000          1.00000000E+30          1.68933992E+04          1.28957755E+04          6.30181679E+03          1.08970270E+03          6.50345950E+02          3.18439150E+02          6.36584508E+01          4.62965120E+01
       4800.0000          1.00000000E+30          1.70354738E+04          1.30299620E+04          6.36833954E+03          1.10857654E+03          6.61835507E+02          3.24042937E+02          6.48041563E+01          4.71195779E+01
       4900.0000          1.00000000E+30          1.71802812E+04          1.31653668E+04          6.43542839E+03          1.12739660E+03          6.73293813E+02          3.29656760E+02          6.59470587E+01          4.79411099E+01
       5000.0000          1.00000000E+30          1.73275751E+04          1.33018743E+04          6.50302915E+03          1.14616434E+03          6.84721648E+02          3.35255691E+02          6.70877037E+01          4.87608758E+01
       5100.0000          1.00000000E+30          1.74771358E+04          1.34393807E+04          6.57109327E+03          1.16488115E+03          6.96119771E+02          3.40840111E+02          6.82254442E+01          4.95785482E+01
       5200.0000          1.00000000E+30          1.76287653E+04          1.35777927E+04          6.63957697E+03          1.18354837E+03          7.07488928E+02          3.46410386E+02          6.93602087E+01          5.03941033E+01
       5300.0000          1.00000000E+30          1.77822860E+04          1.37170263E+04          6.70844093E+03          1.20216728E+03          7.18829847E+02          3.51991389E+02          7.04925257E+01          5.12083525E+01
       5400.0000          1.00000000E+30          1.79375372E+04          1.38570054E+04          6.77764951E+03          1.22073912E+03          7.30143251E+02          3.57534197E+02          7.16232937E+01          5.20207405E+01
       5500.0000          1.00000000E+30          1.80943740E+04          1.39976612E+04          6.84717044E+03          1.23926510E+03          7.41480515E+02          3.63063824E+02          7.27504180E+01          5.28309543E+01
       5600.0000          1.00000000E+30          1.82526651E+04          1.41389314E+04          6.91697459E+03          1.25789309E+03          7.52740402E+02          3.68580575E+02          7.38749906E+01          5.36393316E+01
       5700.0000          1.00000000E+30          1.84122913E+04          1.42807594E+04          6.98703536E+03          1.27632932E+03          7.63974520E+02          3.74084755E+02          7.49988654E+01          5.44465841E+01
       5800.0000          1.00000000E+30          1.85731442E+04          1.44230936E+04          7.05732860E+03          1.29472280E+03          7.75183491E+02          3.79600549E+02          7.61174904E+01          5.52510990E+01
       5900.0000          1.00000000E+30          1.87351249E+04          1.45658870E+04          7.12783235E+03          1.31307455E+03          7.86417576E+02          3.85080503E+02          7.72360482E+01          5.60548593E+01
       5994.9990          1.00000000E+30          1.88899677E+04          1.47019256E+04          7.19498683E+03          1.33059949E+03          7.97015621E+02          3.90272957E+02          7.82951690E+01          5.68160740E+01
       5995.0010          1.63654800E+15          1.88899710E+04          1.47019284E+04          7.19498825E+03          1.33059986E+03          7.97015846E+02          3.90273067E+02          7.82951909E+01          5.68160898E+01
       6000.0000          8.39013774E+10          1.88981437E+04          1.47090968E+04          7.19852649E+03          1.33152848E+03          7.97578143E+02          3.90548528E+02          7.83506541E+01          5.68560863E+01
       6100.0000          9.02778592E+08          1.90621177E+04          1.48526837E+04          7.26939266E+03          1.34979868E+03          8.08714806E+02          3.96028285E+02          7.94651113E+01          5.76570117E+01
       6200.0000          3.27117023E+08          1.92269718E+04          1.49966118E+04          7.34041411E+03          1.36817050E+03          8.19877085E+02          4.01473857E+02          8.05759017E+01          5.84555827E+01
       6300.0000          1.78027980E+08          1.93926368E+04          1.51408485E+04          7.41157539E+03          1.38636271E+03          8.30968575E+02          4.06907980E+02          8.16840593E+01          5.92518230E+01
       6400.0000          1.14992450E+08          1.95590493E+04          1.52853634E+04          7.48286239E+03          1.40451741E+03          8.42037318E+02          4.12354358E+02          8.27906729E+01          6.00473121E+01
       6500.0000          8.16964129E+07          1.97261506E+04          1.54301287E+04          7.55426215E+03          1.42277345E+03          8.53132950E+02          4.17767232E+02          8.38967729E+01          6.08421276E+01
       6600.0000          6.16924497E+07          1.98938872E+04          1.55560322E+04          7.62027248E+03          1.44085510E+03          8.64158732E+02          4.23192004E+02          8.49998422E+01          6.16342544E+01
       6700.0000          4.86044495E+07          2.00622093E+04          1.57088503E+04          7.69550712E+03          1.45903738E+03          8.75211435E+02          4.28584523E+02          8.61009657E+01          6.24259942E+01
       6800.0000          3.95149964E+07          2.02310713E+04          1.58613462E+04          7.76151302E+03          1.47704874E+03          8.86195968E+02          4.33988692E+02          8.71999622E+01          6.32155681E+01
       6900.0000          3.29091897E+07          2.04004310E+04          1.59948305E+04          7.83648612E+03          1.49516026E+03          8.97207623E+02          4.39361435E+02          8.82969108E+01          6.40039890E+01
       7000.0000          2.79398647E+07          2.05702490E+04          1.61468162E+04          7.91130307E+03          1.51323829E+03          9.08197723E+02          4.44745961E+02          8.93916296E+01          6.47915834E+01
       7100.0000          2.40951992E+07          2.07404894E+04          1.62984930E+04          7.97720703E+03          1.53114751E+03          9.19124543E+02          4.50099443E+02          9.04844337E+01          6.55762577E+01
       7200.0000          2.10508012E+07          2.09111184E+04          1.64318154E+04          8.05177501E+03          1.54915844E+03          9.30075632E+02          4.55465350E+02          9.15748914E+01          6.63605391E+01
       7300.0000          1.85942828E+07          2.10821049E+04          1.65830062E+04          8.12619369E+03          1.56700429E+03          9.40964526E+02          4.60821402E+02          9.26673854E+01          6.71453238E+01
       7400.0000          1.65803658E+07          2.12534198E+04          1.67339014E+04          8.19200513E+03          1.58495022E+03          9.51879162E+02          4.66147846E+02          9.37557883E+01          6.79270340E+01
       7500.0000          1.49056870E+07          2.14250365E+04          1.68845055E+04          8.26618743E+03          1.60286588E+03          9.62774886E+02          4.71485848E+02          9.48404636E+01          6.87074324E+01
       7600.0000          1.34962014E+07          2.15969296E+04          1.70175115E+04          8.34022726E+03          1.62061880E+03          9.73609912E+02          4.76815450E+02          9.59246417E+01          6.94864649E+01
       7700.0000          1.22975891E+07          2.17690760E+04          1.71676629E+04          8.41412689E+03          1.63847242E+03          9.84470118E+02          4.82115885E+02          9.70100796E+01          7.02661111E+01
       7800.0000          1.12686081E+07          2.19414539E+04          1.73175365E+04          8.48788853E+03          1.65629713E+03          9.95312984E+02          4.87427880E+02          9.80888850E+01          7.10423522E+01
       7900.0000          1.03778936E+07          2.21052662E+04          1.74671367E+04          8.55345112E+03          1.67409246E+03          1.00609636E+03          4.92731915E+02          9.91714240E+01          7.18193358E+01
       8000.0000          9.60104621E+06          2.22825180E+04          1.76164680E+04          8.62699740E+03          1.69172803E+03          1.01690619E+03          4.98007444E+02          1.00248611E+02          7.25934274E+01
       8100.0000          8.91898667E+06          2.24595059E+04          1.77490465E+04          8.70041222E+03          1.70946590E+03          1.02769782E+03          5.03295442E+02          1.01324513E+02          7.33668921E+01
       8200.0000          8.31650670E+06          2.26097321E+04          1.78979653E+04          8.77369771E+03          1.72717611E+03          1.03847455E+03          5.08574631E+02          1.02399676E+02          7.41396215E+01
       8300.0000          7.78137801E+06          2.27864123E+04          1.80466276E+04          8.84685596E+03          1.74485852E+03          1.04923573E+03          5.13846664E+02          1.03475472E+02          7.49126532E+01
       8400.0000          7.30358834E+06          2.29628377E+04          1.81950377E+04          8.91988904E+03          1.76238520E+03          1.05993836E+03          5.19111148E+02          1.04544947E+02          7.56815954E+01
       8500.0000          6.87518207E+06          2.31390120E+04          1.83431996E+04          8.98516957E+03          1.78001369E+03          1.07066623E+03          5.24347979E+02          1.05617133E+02          7.64511049E+01
       8600.0000          6.48920700E+06          2.33149387E+04          1.84911173E+04          9.05801071E+03          1.79761621E+03          1.08137968E+03          5.29596650E+02          1.06683643E+02          7.72182938E+01
       8700.0000          6.14021783E+06          2.34906212E+04          1.86387948E+04          9.13073264E+03          1.81519279E+03          1.09207853E+03          5.34837935E+02          1.07753038E+02          7.79866855E+01
       8800.0000          5.82346191E+06          2.36660632E+04          1.87862360E+04          9.20333726E+03          1.83274364E+03          1.10276271E+03          5.40072425E+02          1.08821282E+02          7.87541786E+01
       8900.0000          5.53500141E+06          2.38412680E+04          1.89334449E+04          9.27582649E+03          1.85026902E+03          1.11343266E+03          5.45299720E+02          1.09884738E+02          7.95188623E+01
       9000.0000          5.27150351E+06          2.40162393E+04          1.90804250E+04          9.34820219E+03          1.86776907E+03          1.12404590E+03          5.50520125E+02          1.10946465E+02          8.02821307E+01
       9100.0000          5.03002418E+06          2.41909805E+04          1.92120235E+04          9.42046624E+03          1.88512043E+03          1.13468526E+03          5.55733714E+02          1.12010892E+02          8.10462286E+01
       9200.0000          4.80818031E+06          2.43654950E+04          1.93586647E+04          9.49262040E+03          1.90257287E+03          1.14531071E+03          5.60940159E+02          1.13072403E+02          8.18090071E+01
       9300.0000          4.60384416E+06          2.45397862E+04          1.95050879E+04          9.56466649E+03          1.92000158E+03          1.15592290E+03          5.66119711E+02          1.14133403E+02          8.25708076E+01
       9400.0000          4.41515305E+06          2.47138576E+04          1.96512964E+04          9.63660625E+03          1.93740677E+03          1.16652166E+03          5.71312073E+02          1.15189285E+02          8.33300628E+01
       9500.0000          4.24053642E+06          2.48877125E+04          1.97972937E+04          9.70844135E+03          1.95478874E+03          1.17710683E+03          5.76497982E+02          1.16243811E+02          8.40883333E+01
       9600.0000          4.07855679E+06          2.50613542E+04          1.99430834E+04          9.78017351E+03          1.97214781E+03          1.18767857E+03          5.81677551E+02          1.17300361E+02          8.48473913E+01
       9700.0000          3.92804897E+06          2.52347859E+04          2.00886685E+04          9.85180437E+03          1.98948431E+03          1.19823715E+03          5.86850772E+02          1.18356039E+02          8.56057241E+01
       9800.0000          3.78790934E+06          2.54080109E+04          2.02340524E+04          9.92333553E+03          2.00679854E+03          1.20878279E+03          5.92017653E+02          1.19409908E+02          8.63628431E+01
       9900.0000          3.65718670E+06          2.55810323E+04          2.03935486E+04          9.99476858E+03          2.02409079E+03          1.21931563E+03          5.97178243E+02          1.20462090E+02          8.71190759E+01
      10000.0000          3.53504669E+06          2.57538533E+04          2.05384358E+04          1.00661051E+04          2.04136135E+03          1.22983580E+03          6.02332617E+02          1.21512962E+02          8.78741005E+01
      11000.0000          2.65433685E+06          2.74928114E+04          2.19772591E+04          1.07808559E+04          2.21304512E+03          1.33437229E+03          6.53570672E+02          1.31960320E+02          9.53799607E+01
      12000.0000          2.14488584E+06          2.92317169E+04          2.34246200E+04          1.14926752E+04          2.38282727E+03          1.43787282E+03          7.04263536E+02          1.42297889E+02          1.02807116E+02
      13000.0000          1.82486911E+06          3.09507569E+04          2.48547031E+04          1.21959798E+04          2.55101539E+03          1.54037356E+03          7.54483389E+02          1.52544324E+02          1.10166600E+02
      14000.0000          1.61236618E+06          3.26703681E+04          2.62810025E+04          1.28973150E+04          2.71766568E+03          1.64196307E+03          8.04279185E+02          1.62701200E+02          1.17462018E+02
      15000.0000          1.46561596E+06          3.43726335E+04          2.77038086E+04          1.35914484E+04          2.88311106E+03          1.74276264E+03          8.53669082E+02          1.72780273E+02          1.24700593E+02
      16000.0000          1.36137925E+06          3.60760142E+04          2.91018260E+04          1.42842642E+04          3.04715440E+03          1.84284108E+03          9.02683306E+02          1.82786313E+02          1.31885828E+02
      17000.0000          1.28586029E+06          3.77639937E+04          3.05087219E+04          1.49708286E+04          3.21011055E+03          1.94222128E+03          9.51369212E+02          1.92723262E+02          1.39021616E+02
      18000.0000          1.23044781E+06          3.94536377E+04          3.18931876E+04          1.56565707E+04          3.37195995E+03          2.04092272E+03          9.99747390E+02          2.02593456E+02          1.46109783E+02
      19000.0000          1.18954250E+06          4.11294483E+04          3.32768593E+04          1.63320098E+04          3.53288128E+03          2.13906512E+03          1.04783948E+03          2.12424530E+02          1.53165570E+02
      20000.0000          1.15937787E+06          4.27924747E+04          3.46501172E+04          1.70072298E+04          3.69281783E+03          2.23662417E+03          1.09564156E+03          2.22181410E+02          1.60171146E+02
      21000.0000          1.13734434E+06          4.44436524E+04          3.60137052E+04          1.76777031E+04          3.85185741E+03          2.33368691E+03          1.14319754E+03          2.31883589E+02          1.67137857E+02
      22000.0000          1.12158698E+06          4.60838175E+04          3.73682876E+04          1.83481830E+04          4.01004913E+03          2.43024377E+03          1.19048673E+03          2.41560774E+02          1.74081204E+02
      23000.0000          1.11075788E+06          4.77275602E+04          3.87234588E+04          1.90143429E+04          4.16752390E+03          2.52629893E+03          1.23757034E+03          2.51181913E+02          1.80986682E+02
