#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   As-K-shell   As-L1-shell   As-L2-shell   As-L3-shell   As-M1-shell   As-M2-shell   As-M3-shell   As-M4-shell   As-M5-shell   Valence  Total
         83.0000          1.00000000E+30          1.00000000E+30          4.74421837E+03          2.15541565E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17121931E+03          1.40082887E+03          1.07157303E+04          5.14804480E+02
         84.0000          1.00000000E+30          1.00000000E+30          4.00542305E+03          1.85682104E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12849368E+03          1.36863059E+03          1.08676921E+04          4.80606239E+02
         85.0000          1.00000000E+30          1.00000000E+30          3.52491244E+03          1.65559792E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07817983E+03          1.33787922E+03          1.10345213E+04          4.53109303E+02
         86.0000          1.00000000E+30          1.00000000E+30          3.19813560E+03          1.52159224E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04405788E+03          1.31901571E+03          1.11810280E+04          4.33521681E+02
         87.0000          1.00000000E+30          1.00000000E+30          2.96276954E+03          1.43100829E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00234719E+03          1.29382774E+03          1.13441827E+04          4.17223796E+02
         88.0000          1.00000000E+30          1.00000000E+30          2.81549289E+03          1.36224120E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97562300E+03          1.27810680E+03          1.14938820E+04          4.05705605E+02
         89.0000          1.00000000E+30          1.00000000E+30          2.69998143E+03          1.31413643E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94110639E+03          1.25731333E+03          1.16275966E+04          3.95593403E+02
         90.0000          1.00000000E+30          1.00000000E+30          2.61670915E+03          1.28157262E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90777516E+03          1.23718561E+03          1.17923235E+04          3.87640682E+02
         91.0000          1.00000000E+30          1.00000000E+30          2.56131895E+03          1.25936230E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89102211E+03          1.22719325E+03          1.19516514E+04          3.82873443E+02
         92.0000          1.00000000E+30          1.00000000E+30          2.52492589E+03          1.24419667E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86355549E+03          1.21058589E+03          1.21009670E+04          3.78061019E+02
         93.0000          1.00000000E+30          1.00000000E+30          2.49939455E+03          1.23357217E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83687535E+03          1.19442201E+03          1.22625224E+04          3.73981676E+02
         94.0000          1.00000000E+30          1.00000000E+30          2.48399222E+03          1.22715778E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82565080E+03          1.18771986E+03          1.24157893E+04          3.72063847E+02
         95.0000          1.00000000E+30          1.00000000E+30          2.46067304E+03          1.21736256E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80379481E+03          1.17446910E+03          1.25902926E+04          3.68581734E+02
         96.0000          1.00000000E+30          1.00000000E+30          2.45588075E+03          1.20772247E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78245593E+03          1.16151075E+03          1.27283063E+04          3.65533533E+02
         97.0000          1.00000000E+30          1.00000000E+30          2.44206228E+03          1.21120250E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77308416E+03          1.15591943E+03          1.28772678E+04          3.64714169E+02
         98.0000          1.00000000E+30          1.00000000E+30          2.42839844E+03          1.20597587E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75553556E+03          1.14526602E+03          1.30484631E+04          3.62263487E+02
         99.0000          1.00000000E+30          1.00000000E+30          2.43554556E+03          1.20079416E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73833091E+03          1.13480719E+03          1.32122205E+04          3.60291969E+02
        100.0000          1.00000000E+30          1.00000000E+30          2.42841018E+03          1.20531039E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72989492E+03          1.12453766E+03          1.33672051E+04          3.59248573E+02
        110.0000          1.00000000E+30          1.00000000E+30          2.43155641E+03          1.20917759E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63254805E+03          1.06616828E+03          1.50210959E+04          3.50223654E+02
        120.0000          1.00000000E+30          1.00000000E+30          2.53929204E+03          1.26707216E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59146584E+03          1.04538740E+03          1.67936754E+04          3.53667753E+02
        120.9990          1.00000000E+30          1.00000000E+30          2.55335527E+03          1.27456031E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58860810E+03          1.05016539E+03          1.69405222E+04          3.54991516E+02
        121.0010          1.00000000E+30          8.15974030E+03          2.55338358E+03          1.27457539E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58860239E+03          1.05016335E+03          1.69409119E+04          3.40192663E+02
        130.0000          1.00000000E+30          8.44655029E+03          2.76061773E+03          1.38168391E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60001351E+03          1.05949848E+03          1.85416685E+04          3.53712612E+02
        140.0000          1.00000000E+30          8.78987610E+03          3.09399673E+03          1.55104202E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64534668E+03          1.09450677E+03          2.04067317E+04          3.77054955E+02
        144.9990          1.00000000E+30          8.90792993E+03          3.28089188E+03          1.64536234E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68108126E+03          1.11414265E+03          2.14117923E+04          3.90025765E+02
        145.0010          1.00000000E+30          8.90799558E+03          3.28097136E+03          1.64540253E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45097155E+04          1.68109466E+03          1.11415064E+03          2.14122220E+04          3.79821260E+02
        150.0000          1.00000000E+30          9.07515956E+03          3.49389646E+03          1.75297708E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39529483E+04          1.71528405E+03          1.14499338E+03          2.23527652E+04          3.93758089E+02
        150.9990          1.00000000E+30          9.10932059E+03          3.53971846E+03          1.77614925E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38467677E+04          1.72228387E+03          1.15025666E+03          2.25653080E+04          3.96537094E+02
        151.0010          1.00000000E+30          9.10938924E+03          3.53981140E+03          1.77619625E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.85343467E+04          1.38465567E+04          1.72229794E+03          1.15026725E+03          2.25657376E+04          3.92503588E+02
        160.0000          1.00000000E+30          9.34110044E+03          3.94031490E+03          1.97898650E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17704375E+04          1.29582787E+04          1.81081675E+03          1.21007981E+03          2.43312631E+04          4.17619458E+02
        170.0000          1.00000000E+30          9.86245319E+03          4.42588429E+03          2.22397135E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91115067E+04          1.20959870E+04          1.92746238E+03          1.28725199E+03          2.64153048E+04          4.48927860E+02
        180.0000          1.00000000E+30          1.04268160E+04          4.96205597E+03          2.49485953E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68860239E+04          1.11408854E+04          2.05174974E+03          1.37390490E+03          2.85200474E+04          4.81807443E+02
        190.0000          1.00000000E+30          1.10286560E+04          5.56345685E+03          2.80055087E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50511550E+04          1.05553230E+04          2.19608106E+03          1.47095315E+03          3.06968557E+04          5.18158441E+02
        200.0000          1.00000000E+30          1.16298525E+04          6.22199904E+03          3.13379842E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33422047E+04          1.00092625E+04          2.35237914E+03          1.57686549E+03          3.28178186E+04          5.56081409E+02
        207.9990          1.00000000E+30          1.21479814E+04          6.82674390E+03          3.43082437E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23429595E+04          9.70756756E+03          2.48703395E+03          1.66766983E+03          3.46317015E+04          5.88704512E+02
        208.0010          1.00000000E+30          1.21481167E+04          6.82690981E+03          3.43090476E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11441842E+04          2.23427025E+04          9.70748429E+03          2.48707099E+03          1.66769421E+03          3.46321929E+04          5.72765799E+02
        210.0000          1.00000000E+30          1.22848950E+04          6.99686458E+03          3.51318223E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10556103E+04          2.22404479E+04          9.69701693E+03          2.52464590E+03          1.69242095E+03          3.50884039E+04          5.81392238E+02
        220.0000          1.00000000E+30          1.29445084E+04          7.74754516E+03          3.90718469E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06234319E+04          2.14246834E+04          9.47292144E+03          2.71224382E+03          1.82312605E+03          3.73515436E+04          6.22288394E+02
        230.0000          1.00000000E+30          1.37005936E+04          8.63255210E+03          4.33960855E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06138812E+04          2.08907732E+04          9.35648916E+03          2.92062285E+03          1.96433349E+03          3.97387637E+04          6.67041109E+02
        240.0000          1.00000000E+30          1.44421035E+04          9.52396791E+03          4.80130262E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08899521E+04          2.05731985E+04          9.31061775E+03          3.15750048E+03          2.12083899E+03          4.21930479E+04          7.15145700E+02
        250.0000          1.00000000E+30          1.52457098E+04          1.05104381E+04          5.28822988E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14889429E+04          2.03973603E+04          9.31053213E+03          3.39513780E+03          2.28328590E+03          4.46939829E+04          7.64712950E+02
        260.0000          1.00000000E+30          1.61255752E+04          1.15463347E+04          5.83839715E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22870136E+04          2.03292088E+04          9.29416534E+03          3.66697755E+03          2.46456220E+03          4.73276856E+04          8.18907172E+02
        270.0000          1.00000000E+30          1.70060824E+04          1.26854341E+04          6.37082517E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30156556E+04          2.03557375E+04          9.38197103E+03          3.91856693E+03          2.64543340E+03          4.99800281E+04          8.71859257E+02
        280.0000          1.00000000E+30          1.78929830E+04          1.38308205E+04          6.99599074E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37382432E+04          2.04742337E+04          9.50385405E+03          4.20410799E+03          2.84718489E+03          5.27366603E+04          9.29915572E+02
        290.0000          1.00000000E+30          1.88567528E+04          1.51483880E+04          7.62359004E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45438355E+04          2.05486926E+04          9.59259105E+03          4.52401152E+03          3.05005193E+03          5.56066350E+04          9.89352818E+02
        300.0000          1.00000000E+30          1.98088445E+04          1.64371506E+04          8.31272533E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51171931E+04          2.08523370E+04          9.79516616E+03          4.85604043E+03          3.27761413E+03          5.84679661E+04          1.05306274E+03
        310.0000          1.00000000E+30          2.08968498E+04          1.79016567E+04          9.03049963E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59108274E+04          2.12039304E+04          1.00079198E+04          5.19122490E+03          3.50667006E+03          6.15234959E+04          1.11833796E+03
        320.0000          1.00000000E+30          2.18196200E+04          1.94136821E+04          9.80577687E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65354615E+04          2.15891822E+04          1.01979043E+04          5.56370525E+03          3.75447888E+03          6.45276800E+04          1.18628541E+03
        330.0000          1.00000000E+30          2.29651747E+04          2.10415185E+04          1.06173395E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73403251E+04          2.19566551E+04          1.04573007E+04          5.94899524E+03          4.01627986E+03          6.75711725E+04          1.25804591E+03
        340.0000          1.00000000E+30          2.40482368E+04          2.27590111E+04          1.15226486E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82062543E+04          2.24372627E+04          1.06914676E+04          6.39045165E+03          4.30699552E+03          7.08837491E+04          1.33576766E+03
        350.0000          1.00000000E+30          2.51279173E+04          2.46009825E+04          1.23863535E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91446899E+04          2.28867897E+04          1.09685276E+04          6.82557644E+03          4.60225374E+03          7.41213903E+04          1.41315191E+03
        360.0000          1.00000000E+30          2.63539856E+04          2.64228647E+04          1.33665075E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00115096E+04          2.33546973E+04          1.12392447E+04          7.24449175E+03          4.90451024E+03          7.74944650E+04          1.49131033E+03
        370.0000          1.00000000E+30          2.75216155E+04          2.84244798E+04          1.43918892E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09769268E+04          2.39367715E+04          1.15236632E+04          7.72028693E+03          5.22613563E+03          8.10129613E+04          1.57466695E+03
        380.0000          1.00000000E+30          2.89031717E+04          3.05099417E+04          1.54553528E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19715702E+04          2.44809332E+04          1.18256979E+04          8.27389183E+03          5.56616149E+03          8.46196481E+04          1.66361336E+03
        390.0000          1.00000000E+30          3.00561294E+04          3.27579317E+04          1.65219444E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30518048E+04          2.50758570E+04          1.21418911E+04          8.74462770E+03          5.91779230E+03          8.82118733E+04          1.74980628E+03
        400.0000          1.00000000E+30          3.13726064E+04          3.50079325E+04          1.77209758E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39099339E+04          2.56836096E+04          1.24654621E+04          9.30448914E+03          6.29979379E+03          9.18343139E+04          1.84292185E+03
        410.0000          1.00000000E+30          3.27005136E+04          3.74420521E+04          1.89683928E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50167312E+04          2.63265217E+04          1.28186822E+04          9.87714627E+03          6.68649188E+03          9.55311543E+04          1.93863046E+03
        420.0000          1.00000000E+30          3.40172777E+04          3.99763126E+04          2.02094895E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58341479E+04          2.69993108E+04          1.31903897E+04          1.04648246E+04          7.13693261E+03          9.93940444E+04          2.03921058E+03
        430.0000          1.00000000E+30          3.55527813E+04          4.26494618E+04          2.15689064E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69385334E+04          2.77350219E+04          1.35204291E+04          1.11115062E+04          7.54034284E+03          1.03182471E+05          2.13979189E+03
        440.0000          1.00000000E+30          3.68583190E+04          4.54515625E+04          2.29982367E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79860960E+04          2.84139958E+04          1.39160870E+04          1.17574037E+04          7.97401034E+03          1.07219334E+05          2.24326172E+03
        450.0000          1.00000000E+30          3.83540629E+04          4.83983316E+04          2.45106548E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89605567E+04          2.91628974E+04          1.43301724E+04          1.25175390E+04          8.43907453E+03          1.11384573E+05          2.35496096E+03
        460.0000          1.00000000E+30          4.00466069E+04          5.17547388E+04          2.60697129E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00983563E+04          2.99815310E+04          1.46921574E+04          1.31851892E+04          8.91843194E+03          1.15572292E+05          2.46529989E+03
        470.0000          1.00000000E+30          4.14525491E+04          5.48745172E+04          2.76706150E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12782173E+04          3.08297047E+04          1.51196375E+04          1.39527109E+04          9.43507112E+03          1.19675559E+05          2.58196335E+03
        480.0000          1.00000000E+30          4.28881408E+04          5.80424878E+04          2.93120940E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25436210E+04          3.15302588E+04          1.55537808E+04          1.47436887E+04          9.97484281E+03          1.24064006E+05          2.70041878E+03
        490.0000          1.00000000E+30          4.46215726E+04          6.16243463E+04          3.12437710E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36040175E+04          3.23885905E+04          1.59430152E+04          1.55419521E+04          1.05247029E+04          1.28301550E+05          2.82224997E+03
        500.0000          1.00000000E+30          4.62764953E+04          6.52143542E+04          3.30494731E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49098264E+04          3.32501109E+04          1.63950766E+04          1.63545266E+04          1.11507744E+04          1.32660317E+05          2.95072398E+03
        510.0000          1.00000000E+30          4.79510545E+04          6.87302746E+04          3.47881255E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59352057E+04          3.41884065E+04          1.68453999E+04          1.72442181E+04          1.17273917E+04          1.37620622E+05          3.07635713E+03
        520.0000          1.00000000E+30          4.96184284E+04          7.25968867E+04          3.67408955E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71514874E+04          3.49359778E+04          1.73361773E+04          1.81659400E+04          1.23581583E+04          1.41897155E+05          3.20847415E+03
        530.0000          1.00000000E+30          5.15088246E+04          7.69635259E+04          3.89655995E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.84845596E+04          3.58756663E+04          1.78564096E+04          1.90981257E+04          1.30070462E+04          1.46776078E+05          3.34864654E+03
        540.0000          1.00000000E+30          5.31796211E+04          8.08617806E+04          4.09223286E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.98952024E+04          3.68187769E+04          1.82537488E+04          2.01700603E+04          1.36604974E+04          1.51382674E+05          3.48455330E+03
        550.0000          1.00000000E+30          5.51598215E+04          8.53140268E+04          4.31808327E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09455505E+04          3.78435050E+04          1.87771780E+04          2.11340427E+04          1.43315218E+04          1.56135357E+05          3.62559892E+03
        560.0000          1.00000000E+30          5.69920286E+04          8.98173957E+04          4.54654507E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23624424E+04          3.86880786E+04          1.92803332E+04          2.21965228E+04          1.51064332E+04          1.61306568E+05          3.77451195E+03
        570.0000          1.00000000E+30          5.88657776E+04          9.45248201E+04          4.78539128E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34143546E+04          3.97205203E+04          1.98466424E+04          2.32973289E+04          1.58536340E+04          1.66268371E+05          3.92522366E+03
        580.0000          1.00000000E+30          6.09697647E+04          9.97860823E+04          5.05240702E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48043304E+04          4.07441153E+04          2.02885229E+04          2.45555340E+04          1.66237652E+04          1.71452557E+05          4.08153203E+03
        590.0000          1.00000000E+30          6.28036960E+04          1.04619032E+05          5.29766162E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61461509E+04          4.18621828E+04          2.08554122E+04          2.56798888E+04          1.74347605E+04          1.76473093E+05          4.23783813E+03
        600.0000          1.00000000E+30          6.50011042E+04          1.09599550E+05          5.55043149E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76230738E+04          4.30433439E+04          2.13926429E+04          2.68246810E+04          1.82550153E+04          1.81704431E+05          4.39717569E+03
        610.0000          1.00000000E+30          6.68433815E+04          1.15449457E+05          5.82769888E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.88647906E+04          4.39163415E+04          2.19971195E+04          2.82184680E+04          1.90953903E+04          1.87260056E+05          4.56314012E+03
        620.0000          1.00000000E+30          6.90869940E+04          1.21076989E+05          6.11503059E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.03643409E+04          4.50419518E+04          2.26367499E+04          2.95105867E+04          2.00469175E+04          1.92667232E+05          4.73956492E+03
        630.0000          1.00000000E+30          7.11971086E+04          1.26556852E+05          6.43237746E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.19422889E+04          4.62490970E+04          2.31051607E+04          3.08337055E+04          2.09761521E+04          1.98508588E+05          4.90959659E+03
        640.0000          1.00000000E+30          7.35972951E+04          1.32989896E+05          6.72590513E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31005466E+04          4.73071435E+04          2.37031805E+04          3.22376690E+04          2.19255476E+04          2.03930793E+05          5.08436346E+03
        650.0000          1.00000000E+30          7.57367777E+04          1.38993260E+05          7.03331717E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46676090E+04          4.85438136E+04          2.43482055E+04          3.36527699E+04          2.30210504E+04          2.10258350E+05          5.27257964E+03
        660.0000          1.00000000E+30          7.82575655E+04          1.45257071E+05          7.35732366E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.60793055E+04          4.98468757E+04          2.50293180E+04          3.52913988E+04          2.39767507E+04          2.15848897E+05          5.46215473E+03
        670.0000          1.00000000E+30          8.03403935E+04          1.51849675E+05          7.68499848E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.77149871E+04          5.08467021E+04          2.55792372E+04          3.67414525E+04          2.49650140E+04          2.21678344E+05          5.63830964E+03
        680.0000          1.00000000E+30          8.29587528E+04          1.58516137E+05          8.05550045E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90905514E+04          5.21544136E+04          2.62756288E+04          3.83885595E+04          2.61385908E+04          2.27994780E+05          5.84196291E+03
        690.0000          1.00000000E+30          8.50274389E+04          1.66090428E+05          8.39409932E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.07407249E+04          5.33454390E+04          2.68197924E+04          3.99818610E+04          2.72368463E+04          2.34004942E+05          6.02909571E+03
        700.0000          1.00000000E+30          8.76902745E+04          1.72970577E+05          8.76587104E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.24716533E+04          5.47201271E+04          2.75180137E+04          4.18668310E+04          2.83867758E+04          2.39943722E+05          6.23882096E+03
        710.0000          1.00000000E+30          9.00209972E+04          1.80483257E+05          9.18654853E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.37242822E+04          5.61675396E+04          2.82535614E+04          4.35353448E+04          2.96905123E+04          2.46568988E+05          6.45150162E+03
        720.0000          1.00000000E+30          9.28065322E+04          1.88172545E+05          9.55382852E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.54492033E+04          5.71914294E+04          2.88858566E+04          4.53243628E+04          3.08477795E+04          2.53406378E+05          6.65153870E+03
        730.0000          1.00000000E+30          9.51858677E+04          1.96145691E+05          9.94067033E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67333399E+04          5.86112987E+04          2.96556168E+04          4.71224487E+04          3.22659118E+04          2.59477666E+05          6.87070425E+03
        740.0000          1.00000000E+30          9.77534049E+04          2.05120163E+05          1.03519846E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.84181663E+04          5.99847241E+04          3.04675258E+04          4.92181202E+04          3.34354714E+04          2.66153546E+05          7.09254096E+03
        750.0000          1.00000000E+30          1.00571747E+05          2.13099403E+05          1.08150438E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.01786408E+04          6.14963193E+04          3.09821116E+04          5.10489085E+04          3.49435245E+04          2.72762483E+05          7.31181186E+03
        760.0000          1.00000000E+30          1.03105101E+05          2.21440886E+05          1.12331638E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.17431218E+04          6.27548334E+04          3.17750933E+04          5.33119339E+04          3.62443893E+04          2.79726299E+05          7.53695822E+03
        770.0000          1.00000000E+30          1.06029327E+05          2.30272219E+05          1.16606605E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35616518E+04          6.42837123E+04          3.25087956E+04          5.53145700E+04          3.76194352E+04          2.86607304E+05          7.76496632E+03
        780.0000          1.00000000E+30          1.08584589E+05          2.39176844E+05          1.21626129E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54629361E+04          6.58889467E+04          3.33460114E+04          5.73734635E+04          3.90841210E+04          2.93878139E+05          8.00658272E+03
        790.0000          1.00000000E+30          1.11566408E+05          2.49226238E+05          1.26351034E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.67598614E+04          6.70930211E+04          3.40018294E+04          5.95724227E+04          4.07052499E+04          3.00410455E+05          8.23635010E+03
        800.0000          1.00000000E+30          1.14716617E+05          2.58363802E+05          1.31200730E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.86218987E+04          6.86831026E+04          3.48395206E+04          6.20383444E+04          4.21865363E+04          3.07973039E+05          8.48705878E+03
        810.0000          1.00000000E+30          1.17466566E+05          2.68253290E+05          1.36239374E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.05656150E+04          7.02101113E+04          3.57195303E+04          6.42599959E+04          4.39433923E+04          3.16038278E+05          8.74554151E+03
        820.0000          1.00000000E+30          1.20759177E+05          2.79302436E+05          1.41939453E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.25965051E+04          7.18939700E+04          3.63570242E+04          6.65452733E+04          4.54451927E+04          3.22128205E+05          8.98822172E+03
