#Energy      Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   O-K-shell   Valence  Total
        970.0000          1.00000000E+30          3.42529318E+02          1.78462936E+02          8.92314678E+01          1.99769908E+04          1.91443250E+01          1.38860867E+01
        980.0000          1.00000000E+30          3.44533452E+02          1.79722599E+02          8.98612997E+01          1.94132941E+04          1.93002221E+01          1.39939889E+01
        990.0000          1.00000000E+30          3.46541240E+02          1.80980571E+02          9.04902855E+01          1.88827572E+04          1.94558829E+01          1.41017234E+01
       1000.0000          1.00000000E+30          3.48552475E+02          1.82236876E+02          9.11184379E+01          1.83828189E+04          1.96113109E+01          1.42092927E+01
       1100.0000          1.00000000E+30          3.68814833E+02          1.94826754E+02          9.74133771E+01          1.46492883E+04          2.11534544E+01          1.52784772E+01
       1200.0000          1.00000000E+30          3.89022225E+02          2.07258452E+02          1.03629226E+02          1.23792122E+04          2.26793668E+01          1.63348112E+01
       1300.0000          1.00000000E+30          4.09745952E+02          2.19754020E+02          1.09877010E+02          1.09108664E+04          2.41869421E+01          1.73827071E+01
       1307.9990          1.00000000E+30          4.11227111E+02          2.20702263E+02          1.10351132E+02          1.08170210E+04          2.43060681E+01          1.74644558E+01
       1308.0010          1.45212888E+13          4.11227576E+02          2.20702526E+02          1.10351263E+02          1.08169979E+04          2.43060984E+01          1.74644771E+01
       1400.0000          4.40874674E+06          4.30279873E+02          2.32007921E+02          1.16003960E+02          9.91999019E+03          2.56779506E+01          1.84163375E+01
       1500.0000          1.40484850E+06          4.50642302E+02          2.44327707E+02          1.22163854E+02          9.23140870E+03          2.71558370E+01          1.94434586E+01
       1600.0000          7.31214954E+05          4.71176170E+02          2.56433198E+02          1.28216599E+02          8.74354896E+03          2.86217265E+01          2.04601351E+01
       1700.0000          4.64413421E+05          4.91537419E+02          2.68606275E+02          1.34303138E+02          8.39424013E+03          3.00747455E+01          2.14707606E+01
       1800.0000          3.29201449E+05          5.12043579E+02          2.80585553E+02          1.40292776E+02          8.14372201E+03          3.15160521E+01          2.24716177E+01
       1900.0000          2.50309101E+05          5.32382546E+02          2.92551799E+02          1.46275899E+02          7.96562414E+03          3.29463605E+01          2.34660019E+01
       2000.0000          1.99857623E+05          5.52567090E+02          3.04425118E+02          1.52212559E+02          7.84189099E+03          3.43681154E+01          2.44536830E+01
       2100.0000          1.65446725E+05          5.72608700E+02          3.16212051E+02          1.58106025E+02          7.75981927E+03          3.57801867E+01          2.54342648E+01
       2200.0000          1.40832661E+05          5.92517706E+02          3.27918442E+02          1.63959221E+02          7.71025330E+03          3.71846531E+01          2.64089556E+01
       2300.0000          1.22574689E+05          6.12562163E+02          3.39623913E+02          1.69811956E+02          7.68645433E+03          3.85790606E+01          2.73786263E+01
       2400.0000          1.08640128E+05          6.32476815E+02          3.51255287E+02          1.75627643E+02          7.68336558E+03          3.99670681E+01          2.83431948E+01
       2500.0000          9.77594345E+04          6.52269472E+02          3.62816800E+02          1.81408400E+02          7.69712905E+03          4.13472252E+01          2.93020439E+01
       2600.0000          8.91040951E+04          6.71947273E+02          3.74312305E+02          1.87156153E+02          7.72475502E+03          4.27201697E+01          3.02555994E+01
       2700.0000          8.21121215E+04          6.91755063E+02          3.85745323E+02          1.92872661E+02          7.76389664E+03          4.40863052E+01          3.12046450E+01
       2800.0000          7.63909554E+04          7.11216323E+02          3.97187291E+02          1.98593645E+02          7.81268769E+03          4.54455467E+01          3.21495882E+01
       2900.0000          7.16583294E+04          7.30810157E+02          4.08503302E+02          2.04251651E+02          7.86962799E+03          4.68002773E+01          3.30899600E+01
       3000.0000          6.77069177E+04          7.50077065E+02          4.19831752E+02          2.09915876E+02          7.93349914E+03          4.81471479E+01          3.40258784E+01
       3100.0000          6.43813149E+04          7.69477325E+02          4.31106909E+02          2.15553455E+02          8.00330262E+03          4.94898928E+01          3.49588731E+01
       3200.0000          6.15631158E+04          7.88785910E+02          4.42266654E+02          2.21133327E+02          8.07821283E+03          5.08271842E+01          3.58866010E+01
       3300.0000          5.91606703E+04          8.08006853E+02          4.53442789E+02          2.26721394E+02          8.15754206E+03          5.21590959E+01          3.68117174E+01
       3400.0000          5.71022500E+04          8.27143920E+02          4.64572081E+02          2.32286040E+02          8.24071322E+03          5.34856498E+01          3.77330015E+01
       3500.0000          5.53308742E+04          8.46200626E+02          4.75718417E+02          2.37859208E+02          8.32723898E+03          5.48073950E+01          3.86520062E+01
       3600.0000          5.38009566E+04          8.65386558E+02          4.86758620E+02          2.43379310E+02          8.41670516E+03          5.61239795E+01          3.95665621E+01
       3700.0000          5.24756192E+04          8.84288809E+02          4.97757171E+02          2.48878585E+02          8.50875799E+03          5.74360043E+01          4.04773874E+01
       3800.0000          5.13248045E+04          9.03119961E+02          5.08715618E+02          2.54357809E+02          8.60309324E+03          5.87453937E+01          4.13859161E+01
       3900.0000          5.03237748E+04          9.22081082E+02          5.19694720E+02          2.59847360E+02          8.69944862E+03          6.00491155E+01          4.22922772E+01
       4000.0000          4.94520501E+04          9.40774599E+02          5.30576258E+02          2.65288129E+02          8.79759632E+03          6.13496975E+01          4.31945452E+01
       4100.0000          4.86925631E+04          9.59598381E+02          5.41479911E+02          2.70739955E+02          8.89733843E+03          6.26447766E+01          4.40947682E+01
       4200.0000          4.80310007E+04          9.78163901E+02          5.52289655E+02          2.76144828E+02          8.99850142E+03          6.39377594E+01          4.49915100E+01
       4300.0000          4.74552693E+04          9.96859344E+02          5.63122662E+02          2.81561331E+02          9.10093323E+03          6.52248050E+01          4.58860233E+01
       4400.0000          4.69551043E+04          1.01549307E+03          5.73921584E+02          2.86960792E+02          9.20450000E+03          6.65089293E+01          4.67782579E+01
       4500.0000          4.65217578E+04          1.03406691E+03          5.84687619E+02          2.92343810E+02          9.30908338E+03          6.77918670E+01          4.76691009E+01
       4600.0000          4.61477186E+04          1.05239782E+03          5.95366326E+02          2.97683163E+02          9.41457849E+03          6.90682364E+01          4.85544168E+01
       4700.0000          4.58265131E+04          1.07085862E+03          6.06069884E+02          3.03034942E+02          9.52089214E+03          7.03425862E+01          4.94394869E+01
       4800.0000          4.55525563E+04          1.08926470E+03          6.16743208E+02          3.08371604E+02          9.62794118E+03          7.16139753E+01          5.03223561E+01
       4900.0000          4.53209848E+04          1.10761759E+03          6.27387182E+02          3.13693591E+02          9.73565141E+03          7.28809984E+01          5.12023528E+01
       5000.0000          4.51275495E+04          1.12591874E+03          6.38002624E+02          3.19001312E+02          9.84395641E+03          7.41453636E+01          5.20803410E+01
       5100.0000          4.49685253E+04          1.14416958E+03          6.48590284E+02          3.24295142E+02          9.95279642E+03          7.54070208E+01          5.29563148E+01
       5200.0000          4.48406485E+04          1.16237145E+03          6.59150874E+02          3.29575437E+02          1.00621178E+04          7.66659526E+01          5.38302835E+01
       5300.0000          4.47410350E+04          1.18052566E+03          6.69685089E+02          3.34842545E+02          1.01718721E+04          7.79227859E+01          5.47025733E+01
       5400.0000          4.46671482E+04          1.19880565E+03          6.80193600E+02          3.40096800E+02          1.02820156E+04          7.91762721E+01          5.55729557E+01
       5500.0000          4.46167039E+04          1.21686648E+03          6.90729024E+02          3.45364512E+02          1.03925088E+04          8.04265666E+01          5.64418213E+01
       5600.0000          4.45876920E+04          1.23488318E+03          7.01187174E+02          3.50593587E+02          1.05033157E+04          8.16734402E+01          5.73073470E+01
       5700.0000          4.45783135E+04          1.25285689E+03          7.11621322E+02          3.55810661E+02          1.06144038E+04          8.29199760E+01          5.81721205E+01
       5800.0000          4.45869526E+04          1.27095626E+03          7.22032158E+02          3.61016079E+02          1.07257435E+04          8.41597268E+01          5.90333468E+01
       5900.0000          4.46121667E+04          1.28884512E+03          7.32471535E+02          3.66235768E+02          1.08373079E+04          8.54021192E+01          5.98959801E+01
       6000.0000          4.46526461E+04          1.30669392E+03          7.42836486E+02          3.71418243E+02          1.09490722E+04          8.66382092E+01          6.07539226E+01
       6100.0000          4.47072192E+04          1.32466823E+03          7.53179475E+02          3.76589738E+02          1.10602388E+04          8.78733332E+01          6.16111862E+01
       6200.0000          4.47748201E+04          1.34243797E+03          7.63551926E+02          3.81775963E+02          1.11656928E+04          8.91073595E+01          6.24678646E+01
       6300.0000          4.48544883E+04          1.36017022E+03          7.73852064E+02          3.86926032E+02          1.12843735E+04          9.03374735E+01          6.33214861E+01
       6400.0000          4.49453464E+04          1.37802725E+03          7.84181679E+02          3.92090840E+02          1.13896943E+04          9.15628938E+01          6.41732296E+01
       6500.0000          4.50466002E+04          1.39568542E+03          7.94441089E+02          3.97220545E+02          1.15078926E+04          9.27891540E+01          6.50239395E+01
       6600.0000          4.51575210E+04          1.41346806E+03          8.04729416E+02          4.02364708E+02          1.16130866E+04          9.40129133E+01          6.58738443E+01
       6700.0000          4.52774482E+04          1.43105535E+03          8.14949787E+02          4.07474893E+02          1.17308186E+04          9.52352887E+01          6.67216702E+01
       6800.0000          4.54057747E+04          1.44876646E+03          8.25198687E+02          4.12599344E+02          1.18358924E+04          9.64538131E+01          6.75680271E+01
       6900.0000          4.55419434E+04          1.46628567E+03          8.35381253E+02          4.17690626E+02          1.19531741E+04          9.76714035E+01          6.84125603E+01
       7000.0000          4.56854442E+04          1.48392811E+03          8.45592510E+02          4.22796255E+02          1.20702007E+04          9.88848308E+01          6.92558796E+01
       7100.0000          4.58358073E+04          1.50153647E+03          8.55738335E+02          4.27869168E+02          1.21749818E+04          1.00098800E+02          7.00976599E+01
       7200.0000          4.59925999E+04          1.51895820E+03          8.65913754E+02          4.32956877E+02          1.22915823E+04          1.01312432E+02          7.09398452E+01
       7300.0000          4.61554230E+04          1.53650158E+03          8.76023713E+02          4.38011857E+02          1.24079401E+04          1.02522101E+02          7.17790180E+01
       7400.0000          4.63239087E+04          1.55386142E+03          8.86164496E+02          4.43082248E+02          1.25240592E+04          1.03728314E+02          7.26167013E+01
       7500.0000          4.64977153E+04          1.57134252E+03          8.96286781E+02          4.48143391E+02          1.26284084E+04          1.04930790E+02          7.34520404E+01
       7600.0000          4.66765266E+04          1.58879258E+03          9.06346723E+02          4.53173362E+02          1.27441327E+04          1.06139226E+02          7.42893521E+01
       7700.0000          4.68600502E+04          1.60606334E+03          9.16437003E+02          4.58218501E+02          1.28596300E+04          1.07339060E+02          7.51226533E+01
       7800.0000          4.70480143E+04          1.62345425E+03          9.26509542E+02          4.63254771E+02          1.29749041E+04          1.08536480E+02          7.59546640E+01
       7900.0000          4.72401653E+04          1.64081569E+03          9.36566520E+02          4.68283260E+02          1.30788697E+04          1.09738271E+02          7.67880408E+01
       8000.0000          4.74362675E+04          1.65814912E+03          9.46563413E+02          4.73281707E+02          1.31937783E+04          1.10931283E+02          7.76162151E+01
       8100.0000          4.76361034E+04          1.67530731E+03          9.56589659E+02          4.78294830E+02          1.33084747E+04          1.12129557E+02          7.84471600E+01
       8200.0000          4.78394666E+04          1.69258452E+03          9.66599388E+02          4.83299694E+02          1.34229625E+04          1.13319017E+02          7.92737050E+01
       8300.0000          4.80461663E+04          1.70983452E+03          9.76595133E+02          4.88297566E+02          1.35372451E+04          1.14513663E+02          8.01024331E+01
       8400.0000          4.82560242E+04          1.72705819E+03          9.86532159E+02          4.93266079E+02          1.36513261E+04          1.15700494E+02          8.09260817E+01
       8500.0000          4.84688733E+04          1.74425572E+03          9.96499225E+02          4.98249613E+02          1.37652087E+04          1.16891561E+02          8.17523393E+01
       8600.0000          4.86845563E+04          1.76128246E+03          1.00645056E+03          5.03225281E+02          1.38684438E+04          1.18080086E+02          8.25762772E+01
       8700.0000          4.89029265E+04          1.77842758E+03          1.01638764E+03          5.08193820E+02          1.39820076E+04          1.19259642E+02          8.33961611E+01
       8800.0000          4.91238467E+04          1.79554762E+03          1.02631156E+03          5.13155782E+02          1.40953828E+04          1.20445949E+02          8.42190128E+01
       8900.0000          4.93471869E+04          1.81264309E+03          1.03622187E+03          5.18110936E+02          1.42085723E+04          1.21629857E+02          8.50403512E+01
       9000.0000          4.95728267E+04          1.82971424E+03          1.04611885E+03          5.23059423E+02          1.43215793E+04          1.22808318E+02          8.58586921E+01
       9100.0000          4.98006501E+04          1.84676127E+03          1.05595965E+03          5.27979826E+02          1.44344067E+04          1.23986061E+02          8.66754828E+01
       9200.0000          5.00305500E+04          1.86378444E+03          1.06582996E+03          5.32914982E+02          1.45470575E+04          1.25166283E+02          8.74940178E+01
       9300.0000          5.02624258E+04          1.88078401E+03          1.07568658E+03          5.37843290E+02          1.46595345E+04          1.26341925E+02          8.83099742E+01
       9400.0000          5.04961803E+04          1.89776029E+03          1.08553017E+03          5.42765083E+02          1.47718405E+04          1.27517958E+02          8.91257967E+01
       9500.0000          5.07317248E+04          1.91471359E+03          1.09536131E+03          5.47680653E+02          1.48839783E+04          1.28690912E+02          8.99398014E+01
       9600.0000          5.09689724E+04          1.93164424E+03          1.10518023E+03          5.52590117E+02          1.49959506E+04          1.29860057E+02          9.07516388E+01
       9700.0000          5.12078436E+04          1.94855252E+03          1.11498700E+03          5.57493502E+02          1.51077600E+04          1.31028865E+02          9.15630059E+01
       9800.0000          5.14482618E+04          1.96529884E+03          1.12478166E+03          5.62390831E+02          1.52194092E+04          1.32198223E+02          9.23740290E+01
       9900.0000          5.16901549E+04          1.98216385E+03          1.13456431E+03          5.67282154E+02          1.53309006E+04          1.33365474E+02          9.31840324E+01
      10000.0000          5.19334552E+04          1.99900747E+03          1.14433508E+03          5.72167541E+02          1.54422368E+04          1.34532568E+02          9.39936619E+01
      11000.0000          5.44311096E+04          2.16645905E+03          1.24142286E+03          6.20711428E+02          1.65564358E+04          1.46131638E+02          1.02039973E+02
      12000.0000          5.70153163E+04          2.33202716E+03          1.33754926E+03          6.68774629E+02          1.76648259E+04          1.57608452E+02          1.10002461E+02
      13000.0000          5.96551196E+04          2.49604023E+03          1.43273636E+03          7.16368180E+02          1.87598687E+04          1.68984197E+02          1.17892395E+02
      14000.0000          6.23306947E+04          2.65864766E+03          1.52707443E+03          7.63537216E+02          1.98508694E+04          1.80260076E+02          1.25712933E+02
      15000.0000          6.49571832E+04          2.81986544E+03          1.62067940E+03          8.10339698E+02          2.09306634E+04          1.91458420E+02          1.33476774E+02
      16000.0000          6.76713120E+04          2.97992836E+03          1.71361130E+03          8.56805649E+02          2.20075995E+04          2.02567794E+02          1.41181075E+02
      17000.0000          7.04392430E+04          3.13880963E+03          1.80588310E+03          9.02941549E+02          2.30748624E+04          2.13613674E+02          1.48838066E+02
      18000.0000          7.31183883E+04          3.29659433E+03          1.89755520E+03          9.48777600E+02          2.41332759E+04          2.24587077E+02          1.56444235E+02
      19000.0000          7.58480490E+04          3.45336104E+03          1.98869425E+03          9.94347125E+02          2.51902022E+04          2.35494075E+02          1.64005028E+02
      20000.0000          7.86221611E+04          3.60928968E+03          2.07927336E+03          1.03963668E+03          2.62392501E+04          2.46334458E+02          1.71519942E+02
      21000.0000          8.13145169E+04          3.76432426E+03          2.16937995E+03          1.08468997E+03          2.72809750E+04          2.57129128E+02          1.79000211E+02
      22000.0000          8.40501595E+04          3.91862007E+03          2.25900560E+03          1.12950280E+03          2.83221132E+04          2.67860931E+02          1.86438601E+02
      23000.0000          8.67105209E+04          4.07201116E+03          2.34821864E+03          1.17410932E+03          2.93504667E+04          2.78552535E+02          1.93846018E+02
      24000.0000          8.94126946E+04          4.22477705E+03          2.43698394E+03          1.21849197E+03          3.03788163E+04          2.89192518E+02          2.01217987E+02
      25000.0000          9.20990249E+04          4.37679667E+03          2.52536242E+03          1.26268121E+03          3.14012800E+04          2.99782826E+02          2.08555891E+02
      26000.0000          9.48232926E+04          4.52815315E+03          2.61337436E+03          1.30668718E+03          3.24181810E+04          3.10336776E+02          2.15867077E+02
      27000.0000          9.74793521E+04          4.67886800E+03          2.70109028E+03          1.35054514E+03          3.34355449E+04          3.20846581E+02          2.23148994E+02
      28000.0000          1.00172898E+05          4.82905419E+03          2.78836428E+03          1.39418214E+03          3.44420767E+04          3.31327797E+02          2.30406488E+02
      29000.0000          1.02802060E+05          4.97852550E+03          2.87532546E+03          1.43766273E+03          3.54494273E+04          3.41758467E+02          2.37631147E+02
      30000.0000          1.05468008E+05          5.12758249E+03          2.96203415E+03          1.48101707E+03          3.64465826E+04          3.52147713E+02          2.44829353E+02
      31000.0000          1.08120798E+05          5.27595614E+03          3.04842917E+03          1.52421458E+03          3.74448288E+04          3.62490325E+02          2.51996969E+02
      32000.0000          1.10761051E+05          5.42390476E+03          3.13445823E+03          1.56722912E+03          3.84387991E+04          3.72833435E+02          2.59156053E+02
      33000.0000          1.13389346E+05          5.57132649E+03          3.22024615E+03          1.61012308E+03          3.94286667E+04          3.83156103E+02          2.66298818E+02
      34000.0000          1.16006226E+05          5.71829277E+03          3.30577971E+03          1.65288986E+03          4.04145961E+04          3.93422219E+02          2.73407727E+02
      35000.0000          1.18612195E+05          5.86480807E+03          3.39107115E+03          1.69553557E+03          4.13967428E+04          4.03639721E+02          2.80486893E+02
      36000.0000          1.21207728E+05          6.01091346E+03          3.47615281E+03          1.73807641E+03          4.23752514E+04          4.13858959E+02          2.87561399E+02
      37000.0000          1.23836712E+05          6.15655659E+03          3.56088123E+03          1.78044061E+03          4.33502571E+04          4.24018985E+02          2.94599007E+02
      38000.0000          1.26411877E+05          6.30183054E+03          3.64546486E+03          1.82273243E+03          4.43269169E+04          4.34138227E+02          3.01612859E+02
      39000.0000          1.28977861E+05          6.44658873E+03          3.72978531E+03          1.86489265E+03          4.52952430E+04          4.44323247E+02          3.08651405E+02
      40000.0000          1.31576596E+05          6.59104768E+03          3.81383553E+03          1.90691776E+03          4.62653306E+04          4.54387646E+02          3.15625751E+02
      41000.0000          1.34165770E+05          6.73504646E+03          3.89773115E+03          1.94886558E+03          4.72274323E+04          4.64483458E+02          3.22610574E+02
      42000.0000          1.36704739E+05          6.87884440E+03          3.98145741E+03          1.99072870E+03          4.81913885E+04          4.74517466E+02          3.29561415E+02
      43000.0000          1.39276042E+05          7.02216862E+03          4.06489948E+03          2.03244974E+03          4.91524363E+04          4.84548395E+02          3.36503875E+02
      44000.0000          1.41838696E+05          7.16501258E+03          4.14812542E+03          2.07406271E+03          5.01058767E+04          4.94533855E+02          3.43418434E+02
      45000.0000          1.44392974E+05          7.30782376E+03          4.23128857E+03          2.11564429E+03          5.10613226E+04          5.04523924E+02          3.50333877E+02
      46000.0000          1.46899957E+05          7.45001903E+03          4.31408172E+03          2.15704086E+03          5.20141106E+04          5.14516391E+02          3.57241029E+02
      47000.0000          1.49438584E+05          7.59211150E+03          4.39687839E+03          2.19843920E+03          5.29643076E+04          5.24473335E+02          3.64130935E+02
      48000.0000          1.51969580E+05          7.73384211E+03          4.47945103E+03          2.23972551E+03          5.39119724E+04          5.34343588E+02          3.70973433E+02
      49000.0000          1.54493169E+05          7.87518178E+03          4.56182114E+03          2.28091057E+03          5.48571686E+04          5.44241823E+02          3.77824178E+02
      50000.0000          1.57009563E+05          8.01614154E+03          4.64397851E+03          2.32198925E+03          5.57999617E+04          5.54114312E+02          3.84657092E+02
