#Energy      Ni-K-shell   Ni-L1-shell   Ni-L2-shell   Ni-L3-shell   Ni-M1-shell   Ni-M2-shell   Ni-M3-shell   Valence  Total
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26345740E+02          2.06584792E+02          9.93396168E+01          9.05328119E+00          7.83025211E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26557280E+02          2.08042270E+02          1.00066873E+02          9.17019208E+00          7.92434761E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26930841E+02          2.09524515E+02          1.00805204E+02          9.28270132E+00          8.01523561E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27453355E+02          2.11029592E+02          1.01553741E+02          9.39495877E+00          8.10601539E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28113107E+02          2.12555741E+02          1.02311694E+02          9.50697003E+00          8.19668653E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28899508E+02          2.14101364E+02          1.03078344E+02          9.62260290E+00          8.29011573E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.29802965E+02          2.15664998E+02          1.03853032E+02          9.73407390E+00          8.38051774E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.30814803E+02          2.17245303E+02          1.04635159E+02          9.84531553E+00          8.47081182E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31927113E+02          2.18841060E+02          1.05424172E+02          9.96005350E+00          8.56374888E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33132740E+02          2.20451147E+02          1.06219567E+02          1.00707892E+01          8.65377855E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.34425104E+02          2.22074528E+02          1.07020882E+02          1.01849550E+01          8.74638936E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35798234E+02          2.23710255E+02          1.07827687E+02          1.02952064E+01          8.83615878E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37246669E+02          2.25357459E+02          1.08639589E+02          1.04088220E+01          8.92844933E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38765367E+02          2.27015330E+02          1.09456226E+02          1.05186092E+01          9.01796308E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40349735E+02          2.28683122E+02          1.10277261E+02          1.06316954E+01          9.10993945E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41995530E+02          2.30360151E+02          1.11102387E+02          1.07410376E+01          9.19920238E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43698834E+02          2.32045774E+02          1.11931313E+02          1.08536138E+01          9.29087084E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45456063E+02          2.33739404E+02          1.12763776E+02          1.09625290E+01          9.37988788E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47263880E+02          2.35440490E+02          1.13599526E+02          1.10746138E+01          9.47125482E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49119208E+02          2.37148524E+02          1.14438335E+02          1.11864516E+01          9.56246651E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51019195E+02          2.38863029E+02          1.15279990E+02          1.12947297E+01          9.65110283E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52961202E+02          2.40583566E+02          1.16124291E+02          1.14061020E+01          9.74202267E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54942769E+02          2.42309726E+02          1.16971053E+02          1.15172401E+01          9.83279251E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56961613E+02          2.44041123E+02          1.17820105E+02          1.16249168E+01          9.92106067E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59015621E+02          2.45777397E+02          1.18671284E+02          1.17356132E+01          1.00115481E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61102799E+02          2.47518220E+02          1.19524439E+02          1.18460869E+01          1.01018905E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.63221310E+02          2.49263273E+02          1.20379432E+02          1.19563412E+01          1.01920892E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65369429E+02          2.51012266E+02          1.21236128E+02          1.20632492E+01          1.02798725E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67545542E+02          2.52764926E+02          1.22094406E+02          1.21730910E+01          1.03698015E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69748144E+02          2.54520995E+02          1.22954150E+02          1.22827238E+01          1.04595915E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71975828E+02          2.56280234E+02          1.23815252E+02          1.23921505E+01          1.05492438E+01
        859.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74227037E+02          2.58042238E+02          1.24677522E+02          1.25013630E+01          1.06387507E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18975782E+12          4.74227263E+02          2.58042415E+02          1.24677609E+02          1.25013742E+01          1.06387599E+01
        860.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18976746E+12          4.74227490E+02          2.58042591E+02          1.24677695E+02          1.25013854E+01          1.06387691E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56579840E+07          4.76501210E+02          2.59807326E+02          1.25541126E+02          1.26073846E+01          1.07259528E+01
        876.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.03909876E+06          4.78105513E+02          2.61044105E+02          1.26146144E+02          1.26856827E+01          1.07899496E+01
        877.0010          1.00000000E+30          1.00000000E+30          4.64208767E+12          7.03647521E+06          4.78105973E+02          2.61044459E+02          1.26146317E+02          1.26857051E+01          1.07899679E+01
        880.0000          1.00000000E+30          1.00000000E+30          2.02728968E+08          5.50340906E+06          4.78796512E+02          2.61574770E+02          1.26405715E+02          1.27162287E+01          1.08152003E+01
        890.0000          1.00000000E+30          1.00000000E+30          2.25837695E+07          2.97139939E+06          4.81112060E+02          2.63344557E+02          1.27271290E+02          1.28248789E+01          1.09043070E+01
        900.0000          1.00000000E+30          1.00000000E+30          9.53400012E+06          1.91421626E+06          4.83446835E+02          2.65116511E+02          1.28137772E+02          1.29333383E+01          1.09932764E+01
        910.0000          1.00000000E+30          1.00000000E+30          5.50265993E+06          1.35884991E+06          4.85799861E+02          2.66890468E+02          1.29005088E+02          1.30416097E+01          1.10821108E+01
        920.0000          1.00000000E+30          1.00000000E+30          3.66969125E+06          1.02580740E+06          4.88170226E+02          2.68666271E+02          1.29873166E+02          1.31496962E+01          1.11708120E+01
        930.0000          1.00000000E+30          1.00000000E+30          2.66109767E+06          8.08223320E+05          4.90557075E+02          2.70443770E+02          1.30699024E+02          1.32576005E+01          1.12590633E+01
        940.0000          1.00000000E+30          1.00000000E+30          2.03828561E+06          6.57067310E+05          4.92959586E+02          2.72222830E+02          1.31568391E+02          1.33653252E+01          1.13475018E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.62270222E+06          5.47195939E+05          4.95377004E+02          2.73848168E+02          1.32436941E+02          1.34728729E+01          1.14355308E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.32969268E+06          4.64455877E+05          4.97808592E+02          2.75624015E+02          1.33304681E+02          1.35802458E+01          1.15236817E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.11429374E+06          4.00400423E+05          5.00253675E+02          2.77398346E+02          1.34171621E+02          1.36846239E+01          1.16096607E+01
        980.0000          1.00000000E+30          1.00000000E+30          9.50512834E+05          3.49639844E+05          5.02711601E+02          2.79171174E+02          1.35037769E+02          1.37916698E+01          1.16975444E+01
        990.0000          1.00000000E+30          1.00000000E+30          8.22761127E+05          3.08618505E+05          5.05181760E+02          2.80942516E+02          1.35903134E+02          1.38985482E+01          1.17852912E+01
       1000.0000          1.00000000E+30          1.00000000E+30          7.20913154E+05          2.74956446E+05          5.07663568E+02          2.82712386E+02          1.36767725E+02          1.40052614E+01          1.18729029E+01
       1014.9990          1.00000000E+30          1.00000000E+30          6.02573429E+05          2.34643417E+05          5.11406678E+02          2.85507941E+02          1.38130270E+02          1.41663881E+01          1.20058097E+01
       1015.0010          1.00000000E+30          7.17159165E+12          6.02560300E+05          2.34638843E+05          5.11407179E+02          2.85508351E+02          1.38130470E+02          1.41664099E+01          1.20058278E+01
       1100.0000          1.00000000E+30          2.14418116E+06          2.85967479E+05          1.19241499E+05          5.33014210E+02          3.00600451E+02          1.45497931E+02          1.50663952E+01          1.27451897E+01
       1200.0000          1.00000000E+30          6.38995194E+05          1.62606790E+05          7.03757288E+04          5.59069180E+02          3.18566296E+02          1.54257918E+02          1.61129017E+01          1.36064802E+01
       1300.0000          1.00000000E+30          3.27259942E+05          1.09231400E+05          4.82834291E+04          5.85564940E+02          3.36345217E+02          1.62924815E+02          1.71488043E+01          1.44582395E+01
       1400.0000          1.00000000E+30          2.07367035E+05          8.08804368E+04          3.62549861E+04          6.12332998E+02          3.54181722E+02          1.71614033E+02          1.81751656E+01          1.53025848E+01
       1500.0000          1.00000000E+30          1.47558030E+05          6.38668281E+04          2.89232455E+04          6.39230007E+02          3.72060345E+02          1.80319041E+02          1.91906025E+01          1.61384834E+01
       1600.0000          1.00000000E+30          1.13015545E+05          5.28035235E+04          2.41057433E+04          6.66266266E+02          3.89763709E+02          1.88840972E+02          2.01960995E+01          1.69647368E+01
       1700.0000          1.00000000E+30          9.10983973E+04          4.51935446E+04          2.07682213E+04          6.93123416E+02          4.07307614E+02          1.97479506E+02          2.11945602E+01          1.77857203E+01
       1800.0000          1.00000000E+30          7.62563922E+04          3.97395371E+04          1.83643479E+04          7.19815918E+02          4.24705986E+02          2.05949503E+02          2.21844886E+01          1.85981999E+01
       1900.0000          1.00000000E+30          6.57188290E+04          3.57076216E+04          1.65811507E+04          7.46916949E+02          4.42156658E+02          2.14441545E+02          2.31684686E+01          1.94063987E+01
       2000.0000          1.00000000E+30          5.79662522E+04          3.26543996E+04          1.52276868E+04          7.73830219E+02          4.59471654E+02          2.22867475E+02          2.41450152E+01          2.02078912E+01
       2100.0000          1.00000000E+30          5.21033999E+04          3.02978878E+04          1.41815769E+04          8.01095816E+02          4.76660855E+02          2.31232099E+02          2.51145678E+01          2.10034980E+01
       2200.0000          1.00000000E+30          4.75719873E+04          2.84512275E+04          1.33612334E+04          8.27654150E+02          4.93904459E+02          2.39620377E+02          2.60775533E+01          2.17939219E+01
       2300.0000          1.00000000E+30          4.40075907E+04          2.69863671E+04          1.27104933E+04          8.54557016E+02          5.11030244E+02          2.47872322E+02          2.70362738E+01          2.25799065E+01
       2400.0000          1.00000000E+30          4.11633392E+04          2.58131131E+04          1.21896538E+04          8.81289588E+02          5.27880879E+02          2.56151175E+02          2.79872212E+01          2.33597513E+01
       2500.0000          1.00000000E+30          3.88667210E+04          2.48664605E+04          1.17699919E+04          9.07862314E+02          5.44795381E+02          2.64379438E+02          2.89345049E+01          2.41363992E+01
       2600.0000          1.00000000E+30          3.69940865E+04          2.40985785E+04          1.14303317E+04          9.34284790E+02          5.61769220E+02          2.72559989E+02          2.98765015E+01          2.49087839E+01
       2700.0000          1.00000000E+30          3.54548841E+04          2.34736739E+04          1.11547817E+04          9.61015482E+02          5.78489337E+02          2.80768008E+02          3.08151526E+01          2.56786307E+01
       2800.0000          1.00000000E+30          3.41815003E+04          2.29645164E+04          1.09312304E+04          9.87150911E+02          5.95121725E+02          2.88859167E+02          3.17474131E+01          2.64423293E+01
       2900.0000          1.00000000E+30          3.31226769E+04          2.25501196E+04          1.07503213E+04          1.01359142E+03          6.11819590E+02          2.96979946E+02          3.26750141E+01          2.72032810E+01
       3000.0000          1.00000000E+30          3.22389648E+04          2.22140734E+04          1.06047294E+04          1.03989433E+03          6.28433114E+02          3.04990596E+02          3.35999310E+01          2.79610912E+01
       3100.0000          1.00000000E+30          3.14996246E+04          2.19434133E+04          1.04886516E+04          1.06564883E+03          6.44821248E+02          3.13032262E+02          3.45206036E+01          2.87153018E+01
       3200.0000          1.00000000E+30          3.08803963E+04          2.17277839E+04          1.03974505E+04          1.09170244E+03          6.61279261E+02          3.21036598E+02          3.54372656E+01          2.94667144E+01
       3300.0000          1.00000000E+30          3.03619611E+04          2.15588174E+04          1.03273686E+04          1.11763672E+03          6.77663676E+02          3.29005214E+02          3.63485659E+01          3.02138341E+01
       3400.0000          1.00000000E+30          2.99287486E+04          2.14297122E+04          1.02753524E+04          1.14345692E+03          6.93977584E+02          3.36939604E+02          3.72576972E+01          3.09588999E+01
       3500.0000          1.00000000E+30          2.95681336E+04          2.13348688E+04          1.02388798E+04          1.16955780E+03          7.10223874E+02          3.44841165E+02          3.81631902E+01          3.17012119E+01
       3600.0000          1.00000000E+30          2.92697473E+04          2.12696606E+04          1.02158645E+04          1.19515747E+03          7.26540049E+02          3.52711205E+02          3.90666504E+01          3.24415953E+01
       3700.0000          1.00000000E+30          2.90250492E+04          2.12302241E+04          1.02045640E+04          1.22065696E+03          7.42656938E+02          3.60613585E+02          3.99654248E+01          3.31785242E+01
       3800.0000          1.00000000E+30          2.88269240E+04          2.12133157E+04          1.02035141E+04          1.24643402E+03          7.58713791E+02          3.68423203E+02          4.08607806E+01          3.39123763E+01
       3900.0000          1.00000000E+30          2.86694195E+04          2.12161942E+04          1.02114732E+04          1.27173820E+03          7.74842877E+02          3.76204737E+02          4.17548669E+01          3.46448921E+01
       4000.0000          1.00000000E+30          2.85475220E+04          2.12365311E+04          1.02273868E+04          1.29731794E+03          7.90784116E+02          3.84019578E+02          4.26441821E+01          3.53742195E+01
       4100.0000          1.00000000E+30          2.84569732E+04          2.12723312E+04          1.02503522E+04          1.32244127E+03          8.06798769E+02          3.91806952E+02          4.35321740E+01          3.61021986E+01
       4200.0000          1.00000000E+30          2.83941530E+04          2.13218846E+04          1.02795921E+04          1.34783718E+03          8.22632308E+02          3.99508167E+02          4.44157229E+01          3.68262198E+01
       4300.0000          1.00000000E+30          2.83559379E+04          2.13837116E+04          1.03144353E+04          1.37314442E+03          8.38539941E+02          4.07243617E+02          4.52980642E+01          3.75497753E+01
       4400.0000          1.00000000E+30          2.83396582E+04          2.14565293E+04          1.03542980E+04          1.39801670E+03          8.54396111E+02          4.14954190E+02          4.61775582E+01          3.82707263E+01
       4500.0000          1.00000000E+30          2.83429933E+04          2.15392187E+04          1.03986721E+04          1.42315773E+03          8.70202499E+02          4.22582711E+02          4.70533312E+01          3.89885180E+01
       4600.0000          1.00000000E+30          2.83639320E+04          2.16308023E+04          1.04471115E+04          1.44821815E+03          8.85838902E+02          4.30245989E+02          4.79276392E+01          3.97051922E+01
       4700.0000          1.00000000E+30          2.84007109E+04          2.17304205E+04          1.04992252E+04          1.47320036E+03          9.01550734E+02          4.37886515E+02          4.88000241E+01          4.04204404E+01
       4800.0000          1.00000000E+30          2.84517904E+04          2.18373152E+04          1.05546672E+04          1.49810666E+03          9.17216932E+02          4.45504921E+02          4.96695614E+01          4.11333930E+01
       4900.0000          1.00000000E+30          2.85158133E+04          2.19508160E+04          1.06131322E+04          1.52293926E+03          9.32838783E+02          4.53101801E+02          5.05366733E+01          4.18443499E+01
       5000.0000          1.00000000E+30          2.85915824E+04          2.20703287E+04          1.06743481E+04          1.54770025E+03          9.48417486E+02          4.60677734E+02          5.14017317E+01          4.25535757E+01
       5100.0000          1.00000000E+30          2.86780380E+04          2.21953226E+04          1.07380734E+04          1.57239163E+03          9.63954180E+02          4.68233278E+02          5.22645883E+01          4.32609778E+01
       5200.0000          1.00000000E+30          2.87742368E+04          2.23253259E+04          1.08040915E+04          1.59701532E+03          9.79449960E+02          4.75768967E+02          5.31252173E+01          4.39665472E+01
       5300.0000          1.00000000E+30          2.88793395E+04          2.24599139E+04          1.08722090E+04          1.62157314E+03          9.94905880E+02          4.83285311E+02          5.39838199E+01          4.46704301E+01
       5400.0000          1.00000000E+30          2.89925948E+04          2.25987071E+04          1.09422517E+04          1.64606686E+03          1.01043715E+03          4.90782794E+02          5.48407096E+01          4.53730791E+01
       5500.0000          1.00000000E+30          2.91133301E+04          2.27413629E+04          1.10140630E+04          1.67049816E+03          1.02581542E+03          4.98261881E+02          5.56953425E+01          4.60736671E+01
       5600.0000          1.00000000E+30          2.92409400E+04          2.28875727E+04          1.10875016E+04          1.69518034E+03          1.04115671E+03          5.05775937E+02          5.65473804E+01          4.67728919E+01
       5700.0000          1.00000000E+30          2.93748802E+04          2.30370575E+04          1.11624395E+04          1.71948825E+03          1.05646184E+03          5.13219221E+02          5.73983783E+01          4.74704394E+01
       5800.0000          1.00000000E+30          2.95146584E+04          2.31895636E+04          1.12387607E+04          1.74373833E+03          1.07184254E+03          5.20645402E+02          5.82483514E+01          4.81672450E+01
       5900.0000          1.00000000E+30          2.96598291E+04          2.33448616E+04          1.13163599E+04          1.76793202E+03          1.08707725E+03          5.28054797E+02          5.90954494E+01          4.88615998E+01
       6000.0000          1.00000000E+30          2.98099888E+04          2.35027423E+04          1.13951409E+04          1.79237271E+03          1.10227839E+03          5.35499213E+02          5.99400674E+01          4.95546772E+01
       6100.0000          1.00000000E+30          2.99647697E+04          2.36630151E+04          1.14750165E+04          1.81645439E+03          1.11755495E+03          5.42876058E+02          6.07856119E+01          5.02476842E+01
       6200.0000          1.00000000E+30          3.01238375E+04          2.38255059E+04          1.15559067E+04          1.84078203E+03          1.13268998E+03          5.50287920E+02          6.16266627E+01          5.09378196E+01
       6300.0000          1.00000000E+30          3.02868873E+04          2.39900549E+04          1.16377383E+04          1.86475678E+03          1.14779382E+03          5.57633253E+02          6.24661177E+01          5.16259586E+01
       6400.0000          1.00000000E+30          3.04536395E+04          2.41565164E+04          1.17204441E+04          1.88868139E+03          1.16297275E+03          5.64963909E+02          6.33060487E+01          5.23144071E+01
       6500.0000          1.00000000E+30          3.06238392E+04          2.43247565E+04          1.18039628E+04          1.91284858E+03          1.17801474E+03          5.72329333E+02          6.41430035E+01          5.30010269E+01
       6600.0000          1.00000000E+30          3.07972522E+04          2.44946515E+04          1.18882376E+04          1.93667318E+03          1.19313207E+03          5.79630562E+02          6.49797392E+01          5.36868327E+01
       6700.0000          1.00000000E+30          3.09736619E+04          2.46660881E+04          1.19732163E+04          1.96073864E+03          1.20811448E+03          5.86966700E+02          6.58130826E+01          5.43705310E+01
       6800.0000          1.00000000E+30          3.11528718E+04          2.48389613E+04          1.20588507E+04          1.98446737E+03          1.22317261E+03          5.94239638E+02          6.66465608E+01          5.50536699E+01
       6900.0000          1.00000000E+30          3.13346982E+04          2.50131751E+04          1.21450967E+04          2.00843513E+03          1.23809791E+03          6.01547557E+02          6.74766983E+01          5.57347409E+01
       7000.0000          1.00000000E+30          3.15189728E+04          2.51886400E+04          1.22319130E+04          2.03235569E+03          1.25309884E+03          6.08793403E+02          6.83069890E+01          5.64154971E+01
       7100.0000          1.00000000E+30          3.17055400E+04          2.53652729E+04          1.23192615E+04          2.05594566E+03          1.26796951E+03          6.16074029E+02          6.91339632E+01          5.70937674E+01
       7200.0000          1.00000000E+30          3.18942553E+04          2.55429974E+04          1.24071070E+04          2.07977392E+03          1.28291507E+03          6.23342000E+02          6.99606944E+01          5.77720953E+01
       7300.0000          1.00000000E+30          3.20849852E+04          2.57217423E+04          1.24954170E+04          2.10327742E+03          1.29783492E+03          6.30548197E+02          7.07865862E+01          5.84490138E+01
       7400.0000          1.00000000E+30          3.22776060E+04          2.59014416E+04          1.25841608E+04          2.12701663E+03          1.31262555E+03          6.37790222E+02          7.16109901E+01          5.91251416E+01
       7500.0000          1.00000000E+30          3.24720029E+04          2.60820338E+04          1.26733103E+04          2.15071285E+03          1.32749272E+03          6.45019884E+02          7.24341592E+01          5.98004397E+01
       7600.0000          1.00000000E+30          3.26680684E+04          2.62634619E+04          1.27628390E+04          2.17409049E+03          1.34233499E+03          6.52188873E+02          7.32545587E+01          6.04730280E+01
       7700.0000          1.00000000E+30          3.28657024E+04          2.64456721E+04          1.28527227E+04          2.19770222E+03          1.35705036E+03          6.59393987E+02          7.40751195E+01          6.11459562E+01
       7800.0000          1.00000000E+30          3.30648130E+04          2.66286152E+04          1.29429382E+04          2.22127304E+03          1.37184259E+03          6.66587225E+02          7.48942387E+01          6.18179204E+01
       7900.0000          1.00000000E+30          3.32653131E+04          2.68122443E+04          1.30334643E+04          2.24480305E+03          1.38661104E+03          6.73721058E+02          7.57110605E+01          6.24877248E+01
       8000.0000          1.00000000E+30          3.34671215E+04          2.69965166E+04          1.31242810E+04          2.26802234E+03          1.40135534E+03          6.80890882E+02          7.65278843E+01          6.31575461E+01
       8100.0000          1.00000000E+30          3.36701633E+04          2.71813909E+04          1.32153695E+04          2.29147395E+03          1.41597595E+03          6.88049494E+02          7.73416375E+01          6.38251043E+01
       8200.0000          1.00000000E+30          3.38743669E+04          2.73668296E+04          1.33067126E+04          2.31488691E+03          1.43067399E+03          6.95196800E+02          7.81577413E+01          6.44942892E+01
       8300.0000          1.00000000E+30          3.40796667E+04          2.75527970E+04          1.33982937E+04          2.33826150E+03          1.44534936E+03          7.02332727E+02          7.89691175E+01          6.51600769E+01
       8337.9990          1.00000000E+30          3.41579530E+04          2.76235944E+04          1.34331528E+04          2.34696880E+03          1.45085828E+03          7.05012854E+02          7.92773168E+01          6.54124460E+01
       8338.0010          3.90253562E+15          3.41579571E+04          2.76235981E+04          1.34331546E+04          2.34696928E+03          1.45085858E+03          7.05012998E+02          7.92773326E+01          6.54124591E+01
       8400.0000          5.60942510E+09          3.42860004E+04          2.77392597E+04          1.34900975E+04          2.36159835E+03          1.46000211E+03          7.09411624E+02          7.97818077E+01          6.58261881E+01
       8500.0000          1.32343721E+09          3.44933097E+04          2.79261865E+04          1.35821097E+04          2.38463475E+03          1.47463216E+03          7.16526494E+02          8.05915912E+01          6.64903444E+01
       8600.0000          6.37840725E+08          3.47015400E+04          2.81135478E+04          1.36743165E+04          2.40789985E+03          1.48914322E+03          7.23630776E+02          8.13999160E+01          6.71533471E+01
       8700.0000          3.89217721E+08          3.49106397E+04          2.83013163E+04          1.37667055E+04          2.43112906E+03          1.50373115E+03          7.30724607E+02          8.22100142E+01          6.78175898E+01
       8800.0000          2.67587826E+08          3.51205609E+04          2.84894656E+04          1.38592645E+04          2.45432280E+03          1.51829794E+03          7.37807964E+02          8.30169524E+01          6.84795157E+01
       8900.0000          1.97778894E+08          3.53312574E+04          2.86779715E+04          1.39519824E+04          2.47748165E+03          1.53284386E+03          7.44880961E+02          8.38214677E+01          6.91396289E+01
       9000.0000          1.53486877E+08          3.55426871E+04          2.88668111E+04          1.40448486E+04          2.50060630E+03          1.54736915E+03          7.51899430E+02          8.46275900E+01          6.98002917E+01
       9100.0000          1.23369201E+08          3.57548092E+04          2.90559626E+04          1.41378531E+04          2.52369738E+03          1.56187387E+03          7.58953374E+02          8.54314049E+01          7.04596169E+01
       9200.0000          1.01830014E+08          3.59675861E+04          2.92454054E+04          1.42309865E+04          2.54675544E+03          1.57635829E+03          7.65997615E+02          8.62337719E+01          7.11178013E+01
       9300.0000          8.58167398E+07          3.61809815E+04          2.94351204E+04          1.43242400E+04          2.56952682E+03          1.59082299E+03          7.73032292E+02          8.70341150E+01          7.17742575E+01
       9400.0000          7.35436486E+07          3.63949614E+04          2.96250894E+04          1.44176051E+04          2.59252096E+03          1.60526851E+03          7.80057572E+02          8.78355369E+01          7.24314956E+01
       9500.0000          6.39023474E+07          3.66094943E+04          2.98152950E+04          1.45110741E+04          2.61548321E+03          1.61960263E+03          7.87073579E+02          8.86363273E+01          7.30879671E+01
       9600.0000          5.61680370E+07          3.68245493E+04          3.00057214E+04          1.45899161E+04          2.63841402E+03          1.63401113E+03          7.94080405E+02          8.94356712E+01          7.37431213E+01
       9700.0000          4.98606376E+07          3.70400982E+04          3.01963529E+04          1.46829115E+04          2.66131383E+03          1.64840098E+03          8.01078153E+02          9.02340075E+01          7.43978014E+01
       9800.0000          4.46367959E+07          3.72561138E+04          3.03610635E+04          1.47758399E+04          2.68418310E+03          1.66277241E+03          8.08066950E+02          9.10312876E+01          7.50514557E+01
       9900.0000          4.02577024E+07          3.74725703E+04          3.05499245E+04          1.48687019E+04          2.70702225E+03          1.67712570E+03          8.15046934E+02          9.18273990E+01          7.57043152E+01
      10000.0000          3.65455208E+07          3.76894435E+04          3.07386653E+04          1.49790874E+04          2.72983170E+03          1.69146108E+03          8.22018245E+02          9.26224265E+01          7.63567497E+01
      11000.0000          1.76556751E+07          3.98765548E+04          3.26536499E+04          1.59183107E+04          2.95661335E+03          1.83396571E+03          8.91277725E+02          1.00519559E+02          8.28337912E+01
      12000.0000          1.09456864E+07          4.20704375E+04          3.45841944E+04          1.68645257E+04          3.18078555E+03          1.97490196E+03          9.59857442E+02          1.08340268E+02          8.92473558E+01
      13000.0000          7.73333355E+06          4.42668801E+04          3.65262838E+04          1.78013733E+04          3.40285644E+03          2.11451270E+03          1.02775368E+03          1.16085778E+02          9.55988127E+01
      14000.0000          5.92648319E+06          4.64911782E+04          3.84483744E+04          1.87435765E+04          3.62303813E+03          2.25293391E+03          1.09503145E+03          1.23761908E+02          1.01893568E+02
      15000.0000          4.80263510E+06          4.87378505E+04          4.03526008E+04          1.96769175E+04          3.84128821E+03          2.39018934E+03          1.16178352E+03          1.31376255E+02          1.08137264E+02
      16000.0000          4.05448607E+06          5.09642705E+04          4.22670847E+04          2.06147692E+04          4.05777041E+03          2.52637540E+03          1.22805475E+03          1.38932860E+02          1.14333824E+02
      17000.0000          3.53175125E+06          5.31723151E+04          4.41647799E+04          2.15564747E+04          4.27283690E+03          2.66165594E+03          1.29384907E+03          1.46438600E+02          1.20488417E+02
      18000.0000          3.15320253E+06          5.53996105E+04          4.60717223E+04          2.24780554E+04          4.48658724E+03          2.79610194E+03          1.35919294E+03          1.53894536E+02          1.26601902E+02
      19000.0000          2.87146118E+06          5.76089597E+04          4.79630177E+04          2.34040878E+04          4.69873758E+03          2.92960910E+03          1.42416238E+03          1.61304722E+02          1.32677678E+02
      20000.0000          2.65724843E+06          5.98017741E+04          4.98398820E+04          2.43230471E+04          4.90975427E+03          3.06240649E+03          1.48875123E+03          1.68676315E+02          1.38721055E+02
      21000.0000          2.49161223E+06          6.19793218E+04          5.17034032E+04          2.52354647E+04          5.11954329E+03          3.19444640E+03          1.55296574E+03          1.76002027E+02          1.44727042E+02
      22000.0000          2.36182379E+06          6.41746435E+04          5.35765281E+04          2.61522565E+04          5.32836507E+03          3.32584421E+03          1.61684232E+03          1.83293603E+02          1.50705088E+02
      23000.0000          2.25907448E+06          6.63238687E+04          5.54154829E+04          2.70526391E+04          5.53588093E+03          3.45650555E+03          1.68043271E+03          1.90551038E+02          1.56653811E+02
      24000.0000          2.17710757E+06          6.84910593E+04          5.72645733E+04          2.79576756E+04          5.74255381E+03          3.58663596E+03          1.74367153E+03          1.97767842E+02          1.62570471E+02
