#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          6.71559565E+02          6.71559565E+02
          0.2000          1.00000000E+30          4.23488788E+02          4.23488788E+02
          0.3000          1.00000000E+30          3.08201799E+02          3.08201799E+02
          0.4000          1.00000000E+30          2.44087759E+02          2.44087759E+02
          0.5000          1.00000000E+30          2.02446093E+02          2.02446093E+02
          0.6000          1.00000000E+30          1.73347791E+02          1.73347791E+02
          0.7000          1.00000000E+30          1.51905398E+02          1.51905398E+02
          0.8000          1.00000000E+30          1.35461284E+02          1.35461284E+02
          0.9000          1.00000000E+30          1.22484122E+02          1.22484122E+02
          1.0000          1.00000000E+30          1.11952193E+02          1.11952193E+02
          2.0000          1.00000000E+30          6.29500091E+01          6.29500091E+01
          3.0000          1.00000000E+30          4.57713636E+01          4.57713636E+01
          4.0000          1.00000000E+30          3.68578097E+01          3.68578097E+01
          5.0000          1.00000000E+30          3.13236429E+01          3.13236429E+01
          6.0000          1.00000000E+30          2.75110069E+01          2.75110069E+01
          7.0000          1.00000000E+30          2.47010005E+01          2.47010005E+01
          8.0000          1.00000000E+30          2.25286776E+01          2.25286776E+01
          9.0000          1.00000000E+30          2.07886445E+01          2.07886445E+01
         10.0000          1.00000000E+30          1.93558972E+01          1.93558972E+01
         11.0000          1.00000000E+30          1.81500496E+01          1.81500496E+01
         12.0000          1.00000000E+30          1.71168524E+01          1.71168524E+01
         13.0000          1.00000000E+30          1.62183858E+01          1.62183858E+01
         14.0000          1.00000000E+30          1.54271450E+01          1.54271450E+01
         15.0000          1.00000000E+30          1.47227927E+01          1.47227927E+01
         16.0000          1.00000000E+30          1.40899735E+01          1.40899735E+01
         17.0000          1.00000000E+30          1.35167970E+01          1.35167970E+01
         18.0000          1.00000000E+30          1.29939768E+01          1.29939768E+01
         19.0000          1.00000000E+30          1.25141286E+01          1.25141286E+01
         20.0000          1.00000000E+30          1.20713111E+01          1.20713111E+01
         21.0000          1.00000000E+30          1.16606961E+01          1.16606961E+01
         22.0000          1.00000000E+30          1.12783390E+01          1.12783390E+01
         23.0000          1.00000000E+30          1.09209782E+01          1.09209782E+01
         24.0000          1.00000000E+30          1.05858977E+01          1.05858977E+01
         25.0000          1.00000000E+30          1.02708314E+01          1.02708314E+01
         26.0000          1.00000000E+30          9.97387634E+00          9.97387634E+00
         27.0000          1.00000000E+30          9.69342943E+00          9.69342943E+00
         28.0000          1.00000000E+30          9.42813664E+00          9.42813664E+00
         29.0000          1.00000000E+30          9.17684938E+00          9.17684938E+00
         30.0000          1.00000000E+30          8.93859325E+00          8.93859325E+00
         31.0000          1.00000000E+30          8.71253776E+00          8.71253776E+00
         32.0000          1.00000000E+30          8.49797534E+00          8.49797534E+00
         33.0000          1.00000000E+30          8.29429818E+00          8.29429818E+00
         34.0000          1.00000000E+30          8.10098285E+00          8.10098285E+00
         35.0000          1.00000000E+30          7.91757440E+00          7.91757440E+00
         36.0000          1.00000000E+30          7.74367320E+00          7.74367320E+00
         37.0000          1.00000000E+30          7.57892315E+00          7.57892315E+00
         38.0000          1.00000000E+30          7.42300148E+00          7.42300148E+00
         39.0000          1.00000000E+30          7.27560976E+00          7.27560976E+00
         40.0000          1.00000000E+30          7.13646662E+00          7.13646662E+00
         41.0000          1.00000000E+30          7.00530125E+00          7.00530125E+00
         42.0000          1.00000000E+30          6.88184860E+00          6.88184860E+00
         43.0000          1.00000000E+30          6.76584564E+00          6.76584564E+00
         44.0000          1.00000000E+30          6.65702900E+00          6.65702900E+00
         45.0000          1.00000000E+30          6.55513305E+00          6.55513305E+00
         46.0000          1.00000000E+30          6.45988963E+00          6.45988963E+00
         47.0000          1.00000000E+30          6.37102802E+00          6.37102802E+00
         48.0000          1.00000000E+30          6.28827575E+00          6.28827575E+00
         49.0000          1.00000000E+30          6.21135970E+00          6.21135970E+00
         50.0000          1.00000000E+30          6.14000748E+00          6.14000748E+00
         51.0000          1.00000000E+30          6.07394895E+00          6.07394895E+00
         52.0000          1.00000000E+30          6.01291778E+00          6.01291778E+00
