#Energy      C  Total
         40.0000          3.33328651E+00          3.33328651E+00
         41.0000          3.37214729E+00          3.37214729E+00
         42.0000          3.41122210E+00          3.41122210E+00
         43.0000          3.45049536E+00          3.45049536E+00
         44.0000          3.48995286E+00          3.48995286E+00
         45.0000          3.52958163E+00          3.52958163E+00
         46.0000          3.56936983E+00          3.56936983E+00
         47.0000          3.60930658E+00          3.60930658E+00
         48.0000          3.64938191E+00          3.64938191E+00
         49.0000          3.68958666E+00          3.68958666E+00
         50.0000          3.72991239E+00          3.72991239E+00
         51.0000          3.77035130E+00          3.77035130E+00
         52.0000          3.81089621E+00          3.81089621E+00
         53.0000          3.85154047E+00          3.85154047E+00
         54.0000          3.89227790E+00          3.89227790E+00
         55.0000          3.93310281E+00          3.93310281E+00
         56.0000          3.97400988E+00          3.97400988E+00
         57.0000          4.01499419E+00          4.01499419E+00
         58.0000          4.05605113E+00          4.05605113E+00
         59.0000          4.09717644E+00          4.09717644E+00
         60.0000          4.13836611E+00          4.13836611E+00
         61.0000          4.17961643E+00          4.17961643E+00
         62.0000          4.22092391E+00          4.22092391E+00
         63.0000          4.26228530E+00          4.26228530E+00
         64.0000          4.30369753E+00          4.30369753E+00
         65.0000          4.34515776E+00          4.34515776E+00
         66.0000          4.38666329E+00          4.38666329E+00
         67.0000          4.42821161E+00          4.42821161E+00
         68.0000          4.46980035E+00          4.46980035E+00
         69.0000          4.51142728E+00          4.51142728E+00
         70.0000          4.55309031E+00          4.55309031E+00
         71.0000          4.59478747E+00          4.59478747E+00
         72.0000          4.63651689E+00          4.63651689E+00
         73.0000          4.67827683E+00          4.67827683E+00
         74.0000          4.72006562E+00          4.72006562E+00
         75.0000          4.76188170E+00          4.76188170E+00
         76.0000          4.80372360E+00          4.80372360E+00
         77.0000          4.84558992E+00          4.84558992E+00
         78.0000          4.88747934E+00          4.88747934E+00
         79.0000          4.92939060E+00          4.92939060E+00
         80.0000          4.97132253E+00          4.97132253E+00
         81.0000          5.01327400E+00          5.01327400E+00
         82.0000          5.05524395E+00          5.05524395E+00
         83.0000          5.09723137E+00          5.09723137E+00
         84.0000          5.13923529E+00          5.13923529E+00
         85.0000          5.18125482E+00          5.18125482E+00
         86.0000          5.22328908E+00          5.22328908E+00
         87.0000          5.26533725E+00          5.26533725E+00
         88.0000          5.30739857E+00          5.30739857E+00
         89.0000          5.34947227E+00          5.34947227E+00
         90.0000          5.39155765E+00          5.39155765E+00
         91.0000          5.43365406E+00          5.43365406E+00
         92.0000          5.47576083E+00          5.47576083E+00
         93.0000          5.51787736E+00          5.51787736E+00
         94.0000          5.56000308E+00          5.56000308E+00
         95.0000          5.60213742E+00          5.60213742E+00
         96.0000          5.64427986E+00          5.64427986E+00
         97.0000          5.68642990E+00          5.68642990E+00
         98.0000          5.72858704E+00          5.72858704E+00
         99.0000          5.77075084E+00          5.77075084E+00
        100.0000          5.81292086E+00          5.81292086E+00
        110.0000          6.23487931E+00          6.23487931E+00
        120.0000          6.65709719E+00          6.65709719E+00
        130.0000          7.07935769E+00          7.07935769E+00
        140.0000          7.50151860E+00          7.50151860E+00
        150.0000          7.92348591E+00          7.92348591E+00
        160.0000          8.34519754E+00          8.34519754E+00
        170.0000          8.76661294E+00          8.76661294E+00
        180.0000          9.18770637E+00          9.18770637E+00
        190.0000          9.60846234E+00          9.60846234E+00
        200.0000          1.00288726E+01          1.00288726E+01
        210.0000          1.04489338E+01          1.04489338E+01
        220.0000          1.08686463E+01          1.08686463E+01
        230.0000          1.12880130E+01          1.12880130E+01
        240.0000          1.17070385E+01          1.17070385E+01
        250.0000          1.21257286E+01          1.21257286E+01
        260.0000          1.25440898E+01          1.25440898E+01
        270.0000          1.29621293E+01          1.29621293E+01
        280.0000          1.33798544E+01          1.33798544E+01
        287.9990          1.37137716E+01          1.37137716E+01
        288.0010          1.37138550E+01          1.37138550E+01
        290.0000          1.37972728E+01          1.37972728E+01
        300.0000          1.42143920E+01          1.42143920E+01
        310.0000          1.46312196E+01          1.46312196E+01
        320.0000          1.50477630E+01          1.50477630E+01
        330.0000          1.54640295E+01          1.54640295E+01
        340.0000          1.58800262E+01          1.58800262E+01
        350.0000          1.62957600E+01          1.62957600E+01
        360.0000          1.67112376E+01          1.67112376E+01
        370.0000          1.71264655E+01          1.71264655E+01
        380.0000          1.75414499E+01          1.75414499E+01
        390.0000          1.79561969E+01          1.79561969E+01
        400.0000          1.83707122E+01          1.83707122E+01
        410.0000          1.87850016E+01          1.87850016E+01
        420.0000          1.91990703E+01          1.91990703E+01
        430.0000          1.96129236E+01          1.96129236E+01
        440.0000          2.00265666E+01          2.00265666E+01
        450.0000          2.04400039E+01          2.04400039E+01
        460.0000          2.08532403E+01          2.08532403E+01
        470.0000          2.12662802E+01          2.12662802E+01
        480.0000          2.16791279E+01          2.16791279E+01
        490.0000          2.20917875E+01          2.20917875E+01
        500.0000          2.25042631E+01          2.25042631E+01
        510.0000          2.29165584E+01          2.29165584E+01
        520.0000          2.33286772E+01          2.33286772E+01
        530.0000          2.37406231E+01          2.37406231E+01
        540.0000          2.41523994E+01          2.41523994E+01
        550.0000          2.45640095E+01          2.45640095E+01
        560.0000          2.49754565E+01          2.49754565E+01
        570.0000          2.53867437E+01          2.53867437E+01
        580.0000          2.57978738E+01          2.57978738E+01
        590.0000          2.62088500E+01          2.62088500E+01
        600.0000          2.66196748E+01          2.66196748E+01
        610.0000          2.70303511E+01          2.70303511E+01
        620.0000          2.74408813E+01          2.74408813E+01
        630.0000          2.78512681E+01          2.78512681E+01
        640.0000          2.82615138E+01          2.82615138E+01
        650.0000          2.86716209E+01          2.86716209E+01
        660.0000          2.90815915E+01          2.90815915E+01
        670.0000          2.94914280E+01          2.94914280E+01
        680.0000          2.99011324E+01          2.99011324E+01
        690.0000          3.03107068E+01          3.03107068E+01
        700.0000          3.07201533E+01          3.07201533E+01
        710.0000          3.11294737E+01          3.11294737E+01
        720.0000          3.15386700E+01          3.15386700E+01
        730.0000          3.19477440E+01          3.19477440E+01
        740.0000          3.23566976E+01          3.23566976E+01
        750.0000          3.27655323E+01          3.27655323E+01
        760.0000          3.31742500E+01          3.31742500E+01
        770.0000          3.35828522E+01          3.35828522E+01
        780.0000          3.39913406E+01          3.39913406E+01
        790.0000          3.43997166E+01          3.43997166E+01
        800.0000          3.48079819E+01          3.48079819E+01
        810.0000          3.52161377E+01          3.52161377E+01
        820.0000          3.56241857E+01          3.56241857E+01
        830.0000          3.60321271E+01          3.60321271E+01
        840.0000          3.64399633E+01          3.64399633E+01
        850.0000          3.68476956E+01          3.68476956E+01
        860.0000          3.72553253E+01          3.72553253E+01
        870.0000          3.76628537E+01          3.76628537E+01
        880.0000          3.80702819E+01          3.80702819E+01
        890.0000          3.84776111E+01          3.84776111E+01
        900.0000          3.88848426E+01          3.88848426E+01
        910.0000          3.92919773E+01          3.92919773E+01
        920.0000          3.96990165E+01          3.96990165E+01
        930.0000          4.01059611E+01          4.01059611E+01
        940.0000          4.05128123E+01          4.05128123E+01
        950.0000          4.09195711E+01          4.09195711E+01
        960.0000          4.13262384E+01          4.13262384E+01
        970.0000          4.17328152E+01          4.17328152E+01
        980.0000          4.21393025E+01          4.21393025E+01
        990.0000          4.25457012E+01          4.25457012E+01
       1000.0000          4.29520122E+01          4.29520122E+01
       1100.0000          4.70104855E+01          4.70104855E+01
       1200.0000          5.10610543E+01          5.10610543E+01
       1300.0000          5.51043612E+01          5.51043612E+01
       1400.0000          5.91409355E+01          5.91409355E+01
       1500.0000          6.31712197E+01          6.31712197E+01
       1600.0000          6.71955879E+01          6.71955879E+01
       1700.0000          7.12143599E+01          7.12143599E+01
       1800.0000          7.52278115E+01          7.52278115E+01
       1900.0000          7.92361828E+01          7.92361828E+01
       2000.0000          8.32396841E+01          8.32396841E+01
       2100.0000          8.72385011E+01          8.72385011E+01
       2200.0000          9.12327985E+01          9.12327985E+01
       2300.0000          9.52227235E+01          9.52227235E+01
       2400.0000          9.92084082E+01          9.92084082E+01
       2500.0000          1.03189972E+02          1.03189972E+02
       2600.0000          1.07167521E+02          1.07167521E+02
       2700.0000          1.11141156E+02          1.11141156E+02
       2800.0000          1.15110964E+02          1.15110964E+02
       2900.0000          1.19077027E+02          1.19077027E+02
       3000.0000          1.23039422E+02          1.23039422E+02
       3100.0000          1.26998217E+02          1.26998217E+02
       3200.0000          1.30953477E+02          1.30953477E+02
       3300.0000          1.34905260E+02          1.34905260E+02
       3400.0000          1.38853621E+02          1.38853621E+02
       3500.0000          1.42798613E+02          1.42798613E+02
       3600.0000          1.46740282E+02          1.46740282E+02
       3700.0000          1.50678674E+02          1.50678674E+02
       3800.0000          1.54613830E+02          1.54613830E+02
       3900.0000          1.58545790E+02          1.58545790E+02
       4000.0000          1.62474591E+02          1.62474591E+02
       4100.0000          1.66400267E+02          1.66400267E+02
       4200.0000          1.70322852E+02          1.70322852E+02
       4300.0000          1.74242377E+02          1.74242377E+02
       4400.0000          1.78158870E+02          1.78158870E+02
       4500.0000          1.82072360E+02          1.82072360E+02
       4600.0000          1.85982874E+02          1.85982874E+02
       4700.0000          1.89890435E+02          1.89890435E+02
       4800.0000          1.93795069E+02          1.93795069E+02
       4900.0000          1.97696798E+02          1.97696798E+02
       5000.0000          2.01595644E+02          2.01595644E+02
       5100.0000          2.05491627E+02          2.05491627E+02
       5200.0000          2.09384768E+02          2.09384768E+02
       5300.0000          2.13275085E+02          2.13275085E+02
       5400.0000          2.17162596E+02          2.17162596E+02
       5500.0000          2.21047319E+02          2.21047319E+02
       5600.0000          2.24929271E+02          2.24929271E+02
       5700.0000          2.28808468E+02          2.28808468E+02
       5800.0000          2.32684925E+02          2.32684925E+02
       5900.0000          2.36558657E+02          2.36558657E+02
       6000.0000          2.40429678E+02          2.40429678E+02
       6100.0000          2.44298003E+02          2.44298003E+02
       6200.0000          2.48163644E+02          2.48163644E+02
       6300.0000          2.52026614E+02          2.52026614E+02
       6400.0000          2.55886926E+02          2.55886926E+02
       6500.0000          2.59744592E+02          2.59744592E+02
       6600.0000          2.63599623E+02          2.63599623E+02
       6700.0000          2.67452030E+02          2.67452030E+02
       6800.0000          2.71301825E+02          2.71301825E+02
       6900.0000          2.75149019E+02          2.75149019E+02
       7000.0000          2.78993620E+02          2.78993620E+02
       7100.0000          2.82835640E+02          2.82835640E+02
       7200.0000          2.86675087E+02          2.86675087E+02
       7300.0000          2.90511972E+02          2.90511972E+02
       7400.0000          2.94346304E+02          2.94346304E+02
       7500.0000          2.98178090E+02          2.98178090E+02
       7600.0000          3.02007340E+02          3.02007340E+02
       7700.0000          3.05834063E+02          3.05834063E+02
       7800.0000          3.09658266E+02          3.09658266E+02
       7900.0000          3.13479957E+02          3.13479957E+02
       8000.0000          3.17299145E+02          3.17299145E+02
       8100.0000          3.21115837E+02          3.21115837E+02
       8200.0000          3.24930039E+02          3.24930039E+02
       8300.0000          3.28741761E+02          3.28741761E+02
       8400.0000          3.32551007E+02          3.32551007E+02
       8500.0000          3.36357787E+02          3.36357787E+02
       8600.0000          3.40162105E+02          3.40162105E+02
       8700.0000          3.43963969E+02          3.43963969E+02
       8800.0000          3.47763386E+02          3.47763386E+02
       8900.0000          3.51560361E+02          3.51560361E+02
       9000.0000          3.55354901E+02          3.55354901E+02
       9100.0000          3.59147012E+02          3.59147012E+02
       9200.0000          3.62936700E+02          3.62936700E+02
       9300.0000          3.66723970E+02          3.66723970E+02
       9400.0000          3.70508829E+02          3.70508829E+02
       9500.0000          3.74291282E+02          3.74291282E+02
       9600.0000          3.78071334E+02          3.78071334E+02
       9700.0000          3.81848992E+02          3.81848992E+02
       9800.0000          3.85624260E+02          3.85624260E+02
       9900.0000          3.89397143E+02          3.89397143E+02
      10000.0000          3.93167647E+02          3.93167647E+02
      11000.0000          4.30742892E+02          4.30742892E+02
      12000.0000          4.68085277E+02          4.68085277E+02
      13000.0000          5.05198822E+02          5.05198822E+02
      14000.0000          5.42087078E+02          5.42087078E+02
      15000.0000          5.78753247E+02          5.78753247E+02
      16000.0000          6.15200251E+02          6.15200251E+02
      17000.0000          6.51430795E+02          6.51430795E+02
      18000.0000          6.87447402E+02          6.87447402E+02
      19000.0000          7.23252450E+02          7.23252450E+02
      20000.0000          7.58848194E+02          7.58848194E+02
      21000.0000          7.94236785E+02          7.94236785E+02
      22000.0000          8.29420284E+02          8.29420284E+02
      23000.0000          8.64400675E+02          8.64400675E+02
      24000.0000          8.99179874E+02          8.99179874E+02
      25000.0000          9.33759738E+02          9.33759738E+02
      26000.0000          9.68142069E+02          9.68142069E+02
      27000.0000          1.00232862E+03          1.00232862E+03
      28000.0000          1.03632111E+03          1.03632111E+03
      29000.0000          1.07012121E+03          1.07012121E+03
      30000.0000          1.10373056E+03          1.10373056E+03
      31000.0000          1.13715074E+03          1.13715074E+03
      32000.0000          1.17038335E+03          1.17038335E+03
      33000.0000          1.20342993E+03          1.20342993E+03
      34000.0000          1.23629198E+03          1.23629198E+03
      35000.0000          1.26897100E+03          1.26897100E+03
      36000.0000          1.30146846E+03          1.30146846E+03
      37000.0000          1.33378580E+03          1.33378580E+03
      38000.0000          1.36592445E+03          1.36592445E+03
      39000.0000          1.39788580E+03          1.39788580E+03
      40000.0000          1.42967125E+03          1.42967125E+03
      41000.0000          1.46128215E+03          1.46128215E+03
      42000.0000          1.49271985E+03          1.49271985E+03
      43000.0000          1.52398568E+03          1.52398568E+03
      44000.0000          1.55508095E+03          1.55508095E+03
      45000.0000          1.58600696E+03          1.58600696E+03
      46000.0000          1.61676498E+03          1.61676498E+03
      47000.0000          1.64735629E+03          1.64735629E+03
      48000.0000          1.67778213E+03          1.67778213E+03
      49000.0000          1.70804374E+03          1.70804374E+03
      50000.0000          1.73814233E+03          1.73814233E+03
