#Energy      Ca-K-shell   Ca-L1-shell   Ca-L2-shell   Ca-L3-shell   Ca-M1-shell   Ca-M2-shell   Ca-M3-shell   Valence  Total
        510.0000          1.00000000E+30          1.82806099E+04          9.13706325E+03          4.63072202E+03          1.03050531E+05          1.07244829E+05          5.44453994E+04          1.31706475E+06          2.39090940E+03
        520.0000          1.00000000E+30          1.88030606E+04          9.53538476E+03          4.83227454E+03          1.06487289E+05          1.11907870E+05          5.67618653E+04          1.36788966E+06          2.48959050E+03
        530.0000          1.00000000E+30          1.92199153E+04          9.97624228E+03          5.05911507E+03          1.10502680E+05          1.17431645E+05          5.96268530E+04          1.41342933E+06          2.59757701E+03
        540.0000          1.00000000E+30          1.97441379E+04          1.04620140E+04          5.31324189E+03          1.14034579E+05          1.22126462E+05          6.19340195E+04          1.46286787E+06          2.71570762E+03
        550.0000          1.00000000E+30          2.02315551E+04          1.09110715E+04          5.53748377E+03          1.17785663E+05          1.27366370E+05          6.45758187E+04          1.51311794E+06          2.82363737E+03
        560.0000          1.00000000E+30          2.07855656E+04          1.13660836E+04          5.76513802E+03          1.21956598E+05          1.32758738E+05          6.73172112E+04          1.56801429E+06          2.93450790E+03
        570.0000          1.00000000E+30          2.12581025E+04          1.18689949E+04          6.02230085E+03          1.25648689E+05          1.38887967E+05          7.01737368E+04          1.61686763E+06          3.05463753E+03
        580.0000          1.00000000E+30          2.18234146E+04          1.24292670E+04          6.30939566E+03          1.30054867E+05          1.44284006E+05          7.33196625E+04          1.67476887E+06          3.18849858E+03
        590.0000          1.00000000E+30          2.22757762E+04          1.29241704E+04          6.56282888E+03          1.33699930E+05          1.49805149E+05          7.62328141E+04          1.72489593E+06          3.30587512E+03
        600.0000          1.00000000E+30          2.28462139E+04          1.35333995E+04          6.87532841E+03          1.37878996E+05          1.56322372E+05          7.91811386E+04          1.77837758E+06          3.44885688E+03
        610.0000          1.00000000E+30          2.32989859E+04          1.40290429E+04          7.12923535E+03          1.42506696E+05          1.62360483E+05          8.24275397E+04          1.83830404E+06          3.56734249E+03
        620.0000          1.00000000E+30          2.38627053E+04          1.46143796E+04          7.42510222E+03          1.46454971E+05          1.68646651E+05          8.60175064E+04          1.89094907E+06          3.70476840E+03
        630.0000          1.00000000E+30          2.44543794E+04          1.52151153E+04          7.76323177E+03          1.51278925E+05          1.75210311E+05          8.92137592E+04          1.95406275E+06          3.85404811E+03
        640.0000          1.00000000E+30          2.50474073E+04          1.58849377E+04          8.06877760E+03          1.55333718E+05          1.82341754E+05          9.25459573E+04          2.00602559E+06          3.99940137E+03
        650.0000          1.00000000E+30          2.56900245E+04          1.64900675E+04          8.39320643E+03          1.59707891E+05          1.88982908E+05          9.64077507E+04          2.06445167E+06          4.14727688E+03
        660.0000          1.00000000E+30          2.62216676E+04          1.72192082E+04          8.71865827E+03          1.64618563E+05          1.96732393E+05          9.96955424E+04          2.12395461E+06          4.29984207E+03
        670.0000          1.00000000E+30          2.68662805E+04          1.78266264E+04          9.05104250E+03          1.68909658E+05          2.03415806E+05          1.03795327E+05          2.18885984E+06          4.44979765E+03
        680.0000          1.00000000E+30          2.75433854E+04          1.84911613E+04          9.42533555E+03          1.74027312E+05          2.10622748E+05          1.07104685E+05          2.25785694E+06          4.61346382E+03
        690.0000          1.00000000E+30          2.80246157E+04          1.92655035E+04          9.77955603E+03          1.78286007E+05          2.18906506E+05          1.11033383E+05          2.31328392E+06          4.77420389E+03
        700.0000          1.00000000E+30          2.86946636E+04          1.99563040E+04          1.01896352E+04          1.83112110E+05          2.26324841E+05          1.15358170E+05          2.38436935E+06          4.94888495E+03
        710.0000          1.00000000E+30          2.93975370E+04          2.06944845E+04          1.05545054E+04          1.88370090E+05          2.34220052E+05          1.19220284E+05          2.44174651E+06          5.11612732E+03
        720.0000          1.00000000E+30          2.98531158E+04          2.15205887E+04          1.09953692E+04          1.93938958E+05          2.43003206E+05          1.23842733E+05          2.50484638E+06          5.30061746E+03
        730.0000          1.00000000E+30          3.05318161E+04          2.22607619E+04          1.13542506E+04          1.98357680E+05          2.50901831E+05          1.27844073E+05          2.57598182E+06          5.46493464E+03
        740.0000          1.00000000E+30          3.12420942E+04          2.31496584E+04          1.18224014E+04          2.04054944E+05          2.60301653E+05          1.32138980E+05          2.63782765E+06          5.66637440E+03
        750.0000          1.00000000E+30          3.18579667E+04          2.38925615E+04          1.21800498E+04          2.08664900E+05          2.68213046E+05          1.36445895E+05          2.71122408E+06          5.82875156E+03
        760.0000          1.00000000E+30          3.25925358E+04          2.48303392E+04          1.26655340E+04          2.13750859E+05          2.77235440E+05          1.41313689E+05          2.77334894E+06          6.03747964E+03
        770.0000          1.00000000E+30          3.33617792E+04          2.56707373E+04          1.30867292E+04          2.19400659E+05          2.87308596E+05          1.45685030E+05          2.84772261E+06          6.22679354E+03
        780.0000          1.00000000E+30          3.38899319E+04          2.65287674E+04          1.35261228E+04          2.24396836E+05          2.95941235E+05          1.50507732E+05          2.91700016E+06          6.41207858E+03
        790.0000          1.00000000E+30          3.46384201E+04          2.75317267E+04          1.39926493E+04          2.30191124E+05          3.06572805E+05          1.55725487E+05          2.99487540E+06          6.62168125E+03
        800.0000          1.00000000E+30          3.54207169E+04          2.83795978E+04          1.45073998E+04          2.36292579E+05          3.15531005E+05          1.61318011E+05          3.06477180E+06          6.83407821E+03
        810.0000          1.00000000E+30          3.61229438E+04          2.94312257E+04          1.49763068E+04          2.41107411E+05          3.25247767E+05          1.65937245E+05          3.14543300E+06          7.04228848E+03
        820.0000          1.00000000E+30          3.69386315E+04          3.02989601E+04          1.55276936E+04          2.47245245E+05          3.36291485E+05          1.70894187E+05          3.23045479E+06          7.26444673E+03
        830.0000          1.00000000E+30          3.76140009E+04          3.13774362E+04          1.60002136E+04          2.52813780E+05          3.45942634E+05          1.76604367E+05          3.29313759E+06          7.47567330E+03
        840.0000          1.00000000E+30          3.84348661E+04          3.23872776E+04          1.65275352E+04          2.58505318E+05          3.57609482E+05          1.81860538E+05          3.37898808E+06          7.70066832E+03
        850.0000          1.00000000E+30          3.92923587E+04          3.34331794E+04          1.71154944E+04          2.64810490E+05          3.67260953E+05          1.87923706E+05          3.44585891E+06          7.94294448E+03
        860.0000          1.00000000E+30          3.99154347E+04          3.45901669E+04          1.76217656E+04          2.71430929E+05          3.78344794E+05          1.93128631E+05          3.52152921E+06          8.16326185E+03
        870.0000          1.00000000E+30          4.07692317E+04          3.58301023E+04          1.82375849E+04          2.76666589E+05          3.90619907E+05          1.99509840E+05          3.60512751E+06          8.42220336E+03
        880.0000          1.00000000E+30          4.16603527E+04          3.68248016E+04          1.87730757E+04          2.83360125E+05          4.01189894E+05          2.04708899E+05          3.69279144E+06          8.65018441E+03
        890.0000          1.00000000E+30          4.22513277E+04          3.79051050E+04          1.94107224E+04          2.88923423E+05          4.13954154E+05          2.10726831E+05          3.76466263E+06          8.89241083E+03
        900.0000          1.00000000E+30          4.31206913E+04          3.91617072E+04          1.99861799E+04          2.95624517E+05          4.25104269E+05          2.17399833E+05          3.85349640E+06          9.14454578E+03
        910.0000          1.00000000E+30          4.39035346E+04          4.03142758E+04          2.06612063E+04          3.02643832E+05          4.38234882E+05          2.23129366E+05          3.94662387E+06          9.40703823E+03
        920.0000          1.00000000E+30          4.47988021E+04          4.16445901E+04          2.12303722E+04          3.10004588E+05          4.50153305E+05          2.30043611E+05          4.01551792E+06          9.66367155E+03
        930.0000          1.00000000E+30          4.57313418E+04          4.27873444E+04          2.19382781E+04          3.14782160E+05          4.63947950E+05          2.36119582E+05          4.10809246E+06          9.93725167E+03
        940.0000          1.00000000E+30          4.64132334E+04          4.41831105E+04          2.25109320E+04          3.22047453E+05          4.75726185E+05          2.43208327E+05          4.18989322E+06          1.01875450E+04
        950.0000          1.00000000E+30          4.73348147E+04          4.53348094E+04          2.31776671E+04          3.29656040E+05          4.90092695E+05          2.49698368E+05          4.28513739E+06          1.04557366E+04
        960.0000          1.00000000E+30          4.82937354E+04          4.66623561E+04          2.39114978E+04          3.34311209E+05          5.01966751E+05          2.57121380E+05          4.36790751E+06          1.07458016E+04
        970.0000          1.00000000E+30          4.89672215E+04          4.81136542E+04          2.45967326E+04          3.41653917E+05          5.16668472E+05          2.63546848E+05          4.46492812E+06          1.10201912E+04
        980.0000          1.00000000E+30          4.98963674E+04          4.94762822E+04          2.53778297E+04          3.48117490E+05          5.30418053E+05          2.71253186E+05          4.56635671E+06          1.13223098E+04
        990.0000          1.00000000E+30          5.08614562E+04          5.10185096E+04          2.60393984E+04          3.55583074E+05          5.46082878E+05          2.77784408E+05          4.64032651E+06          1.16111315E+04
       1000.0000          1.00000000E+30          5.17318314E+04          5.23372032E+04          2.68532757E+04          3.62257498E+05          5.58860232E+05          2.85648046E+05          4.74112646E+06          1.19135147E+04
       1100.0000          1.00000000E+30          6.14877676E+04          6.85007485E+04          3.50738690E+04          4.38195096E+05          7.19867436E+05          3.69320011E+05          5.71294871E+06          1.51682956E+04
       1200.0000          1.00000000E+30          7.23397924E+04          8.77312635E+04          4.51212515E+04          5.20461814E+05          9.12051068E+05          4.66458656E+05          6.82669060E+06          1.89779615E+04
       1300.0000          1.00000000E+30          8.41668815E+04          1.10987831E+05          5.70468001E+04          6.11764312E+05          1.13322882E+06          5.79500353E+05          8.03764354E+06          2.33711962E+04
       1400.0000          1.00000000E+30          9.72532814E+04          1.37137203E+05          7.06441474E+04          7.11197129E+05          1.38698853E+06          7.12847950E+05          9.34919111E+06          2.82751836E+04
       1500.0000          1.00000000E+30          1.11094074E+05          1.68946218E+05          8.66739658E+04          8.19270663E+05          1.68815760E+06          8.66568994E+05          1.07617098E+07          3.38778964E+04
       1600.0000          1.00000000E+30          1.26971761E+05          2.04093613E+05          1.04958948E+05          9.34977500E+05          2.02373455E+06          1.04390723E+06          1.23108178E+07          4.01511883E+04
       1700.0000          1.00000000E+30          1.43091163E+05          2.44834506E+05          1.26408615E+05          1.06477248E+06          2.41164580E+06          1.23991443E+06          1.40051281E+07          4.71352856E+04
       1800.0000          1.00000000E+30          1.60739288E+05          2.91329723E+05          1.49915106E+05          1.19890796E+06          2.84503835E+06          1.46497565E+06          1.57754875E+07          5.47770841E+04
       1900.0000          1.00000000E+30          1.80011298E+05          3.43932762E+05          1.77341021E+05          1.34723094E+06          3.33912864E+06          1.71646431E+06          1.77624906E+07          6.33623652E+04
       2000.0000          1.00000000E+30          2.00643111E+05          4.02546676E+05          2.07660544E+05          1.50396095E+06          3.88040746E+06          1.99699608E+06          1.98362337E+07          7.26876793E+04
       2100.0000          1.00000000E+30          2.22759240E+05          4.67458199E+05          2.42152809E+05          1.67187863E+06          4.48702572E+06          2.31635376E+06          2.20666154E+07          8.29460531E+04
       2200.0000          1.00000000E+30          2.45871747E+05          5.40789526E+05          2.80364872E+05          1.85076400E+06          5.15236887E+06          2.66105044E+06          2.44410329E+07          9.40362307E+04
       2300.0000          1.00000000E+30          2.71432358E+05          6.22106590E+05          3.21520744E+05          2.04885598E+06          5.89159904E+06          3.05114216E+06          2.68982931E+07          1.06105821E+05
       2400.0000          1.00000000E+30          2.96900632E+05          7.09438521E+05          3.67951647E+05          2.24796967E+06          6.73200345E+06          3.46977601E+06          2.95306791E+07          1.18893337E+05
       2500.0000          1.00000000E+30          3.24250751E+05          8.08482293E+05          4.18475324E+05          2.45458869E+06          7.60345679E+06          3.93427401E+06          3.23928486E+07          1.32722589E+05
       2600.0000          1.00000000E+30          3.53358848E+05          9.18694451E+05          4.74866192E+05          2.69418365E+06          8.62026254E+06          4.44484000E+06          3.53360958E+07          1.47824091E+05
       2700.0000          1.00000000E+30          3.84703055E+05          1.03238485E+06          5.36608781E+05          2.92245941E+06          9.65348665E+06          5.00032336E+06          3.84387723E+07          1.63844095E+05
       2800.0000          1.00000000E+30          4.17194854E+05          1.15908726E+06          6.02936249E+05          3.18409597E+06          1.08023853E+07          5.61848943E+06          4.17741199E+07          1.80936052E+05
       2900.0000          1.00000000E+30          4.52421665E+05          1.29847854E+06          6.73541444E+05          3.43409453E+06          1.20533285E+07          6.26783262E+06          4.52816794E+07          1.99165889E+05
       3000.0000          1.00000000E+30          4.87653148E+05          1.45073473E+06          7.51790671E+05          3.71400620E+06          1.34461648E+07          6.94702334E+06          4.88833203E+07          2.18429970E+05
       3100.0000          1.00000000E+30          5.25788380E+05          1.61110727E+06          8.36470298E+05          4.01029868E+06          1.48770618E+07          7.71468152E+06          5.28002230E+07          2.39049469E+05
       3200.0000          1.00000000E+30          5.68027024E+05          1.78566084E+06          9.26521807E+05          4.32366284E+06          1.64958916E+07          8.57778404E+06          5.67149297E+07          2.61375001E+05
       3300.0000          1.00000000E+30          6.06936651E+05          1.97179596E+06          1.02823749E+06          4.64467552E+06          1.81723234E+07          9.44020017E+06          6.09298153E+07          2.84092559E+05
       3400.0000          1.00000000E+30          6.51590611E+05          2.17439213E+06          1.13367089E+06          4.97355505E+06          1.99425673E+07          1.03809353E+07          6.53409831E+07          3.08686085E+05
       3500.0000          1.00000000E+30          6.97848105E+05          2.39983976E+06          1.24598998E+06          5.31971310E+06          2.18883903E+07          1.13803103E+07          6.99731330E+07          3.34663688E+05
       3600.0000          1.00000000E+30          7.42861125E+05          2.62552584E+06          1.36632261E+06          5.68795571E+06          2.40421445E+07          1.24677279E+07          7.48393471E+07          3.61025554E+05
       3700.0000          1.00000000E+30          7.92257525E+05          2.87069478E+06          1.49954836E+06          6.07349259E+06          2.61894242E+07          1.36445675E+07          7.99920840E+07          3.89703296E+05
       3800.0000          1.00000000E+30          8.43952604E+05          3.13929211E+06          1.63424529E+06          6.45518119E+06          2.86247146E+07          1.48591761E+07          8.53073020E+07          4.19424904E+05
       3900.0000          1.00000000E+30          8.98406479E+05          3.41745231E+06          1.78678795E+06          6.86515808E+06          3.10375837E+07          1.61945637E+07          9.04352575E+07          4.51253382E+05
       4000.0000          1.00000000E+30          9.54033081E+05          3.71723287E+06          1.94287563E+06          7.30271849E+06          3.37735791E+07          1.76161713E+07          9.62516062E+07          4.84120909E+05
       4040.9990          1.00000000E+30          9.80179366E+05          3.85257518E+06          2.00584591E+06          7.47783887E+06          3.48697455E+07          1.81834203E+07          9.89024519E+07          4.98543351E+05
       4041.0010          6.41230469E+04          9.80180676E+05          3.85258202E+06          2.00584939E+06          7.47784807E+06          3.48698048E+07          1.81834523E+07          9.89025847E+07          5.68154137E+04
       4100.0000          6.60419496E+04          1.01084206E+06          4.03803002E+06          2.11413356E+06          7.75950388E+06          3.65637494E+07          1.90626404E+07          1.02129418E+08          5.85813075E+04
       4200.0000          6.95706963E+04          1.07318011E+06          4.38258359E+06          2.28576237E+06          8.21771574E+06          3.96663482E+07          2.06260425E+07          1.08242009E+08          6.18201170E+04
       4300.0000          7.37783255E+04          1.13511059E+06          4.73195038E+06          2.47822232E+06          8.69557572E+06          4.29165301E+07          2.23022314E+07          1.14701995E+08          6.56090879E+04
       4400.0000          7.81709900E+04          1.19932525E+06          5.11363435E+06          2.66874357E+06          9.19810025E+06          4.61366010E+07          2.40915188E+07          1.21276955E+08          6.95570774E+04
       4500.0000          8.27229890E+04          1.26730024E+06          5.52595063E+06          2.88347096E+06          9.70776657E+06          4.97480690E+07          2.58953400E+07          1.27950450E+08          7.36652063E+04
       4600.0000          8.73444012E+04          1.33612231E+06          5.93779817E+06          3.10360803E+06          1.02283018E+07          5.35324143E+07          2.78608735E+07          1.34720948E+08          7.78346582E+04
       4700.0000          9.20740925E+04          1.40582895E+06          6.39747328E+06          3.33879728E+06          1.07896135E+07          5.73138074E+07          2.99748070E+07          1.42121132E+08          8.21119833E+04
       4800.0000          9.73192515E+04          1.48221977E+06          6.87333663E+06          3.58892993E+06          1.13711396E+07          6.15606484E+07          3.22053865E+07          1.49570865E+08          8.68344257E+04
       4900.0000          1.02719161E+05          1.55685961E+06          7.35070058E+06          3.85663666E+06          1.19508393E+07          6.60991804E+07          3.44362472E+07          1.57323271E+08          9.16830976E+04
       5000.0000          1.08324948E+05          1.63464247E+06          7.87389597E+06          4.13617617E+06          1.25547916E+07          7.03740232E+07          3.68496934E+07          1.66045161E+08          9.67208737E+04
       5100.0000          1.14149909E+05          1.71645437E+06          8.42134157E+06          4.42615452E+06          1.31859406E+07          7.52546233E+07          3.93982716E+07          1.73932953E+08          1.01958212E+05
       5200.0000          1.19880200E+05          1.79896795E+06          9.00799023E+06          4.71444563E+06          1.38243888E+07          8.03284719E+07          4.21211323E+07          1.82006805E+08          1.07127376E+05
       5300.0000          1.25792934E+05          1.89400086E+06          9.62513268E+06          5.03879399E+06          1.45507476E+07          8.55964250E+07          4.49420691E+07          1.90863303E+08          1.12513685E+05
       5400.0000          1.32660589E+05          1.97871769E+06          1.02435243E+07          5.38288960E+06          1.52102365E+07          9.12301247E+07          4.78487925E+07          2.00011533E+08          1.18632217E+05
       5500.0000          1.38917030E+05          2.06708759E+06          1.09079524E+07          5.73346776E+06          1.58883112E+07          9.71051019E+07          5.07528342E+07          2.09458841E+08          1.24283511E+05
       5600.0000          1.45478495E+05          2.16950168E+06          1.16077106E+07          6.08328090E+06          1.66705770E+07          1.02968796E+08          5.40045821E+07          2.19923101E+08          1.30240559E+05
       5700.0000          1.51910257E+05          2.26468859E+06          1.23231966E+07          6.46553915E+06          1.73962708E+07          1.09874432E+08          5.74409079E+07          2.29517387E+08          1.36081069E+05
       5800.0000          1.59425595E+05          2.36334802E+06          1.31625776E+07          6.86390860E+06          1.81554736E+07          1.16457282E+08          6.09356291E+07          2.39464482E+08          1.42825251E+05
       5900.0000          1.66425102E+05          2.47803408E+06          1.39196652E+07          7.31612161E+06          1.89502848E+07          1.22849837E+08          6.45905796E+07          2.49941269E+08          1.49227613E+05
       6000.0000          1.73697299E+05          2.57640480E+06          1.47539539E+07          7.72681639E+06          1.98297518E+07          1.30012010E+08          6.83026743E+07          2.60479589E+08          1.55785608E+05
       6100.0000          1.82104641E+05          2.67782723E+06          1.55767564E+07          8.18913814E+06          2.06408739E+07          1.37433723E+08          7.21417515E+07          2.71233605E+08          1.63282134E+05
       6200.0000          1.89367988E+05          2.79910661E+06          1.64925504E+07          8.67426754E+06          2.14648605E+07          1.45877999E+08          7.66489490E+07          2.83353319E+08          1.69954844E+05
       6300.0000          1.98524643E+05          2.90722797E+06          1.74251100E+07          9.16640025E+06          2.23525110E+07          1.54094101E+08          8.09449602E+07          2.95066591E+08          1.78107674E+05
       6400.0000          2.05779500E+05          3.03356406E+06          1.84044713E+07          9.68330611E+06          2.33379973E+07          1.62564294E+08          8.54228397E+07          3.06990150E+08          1.84816072E+05
       6500.0000          2.14641213E+05          3.15065200E+06          1.94335776E+07          1.02277779E+07          2.42628206E+07          1.70922406E+08          8.98416886E+07          3.19334370E+08          1.92793734E+05
       6600.0000          2.23215746E+05          3.27327667E+06          2.04888742E+07          1.07854341E+07          2.52225244E+07          1.80840213E+08          9.50905490E+07          3.33329446E+08          2.00573932E+05
       6700.0000          2.33327723E+05          3.40113901E+06          2.15781672E+07          1.13608918E+07          2.61646548E+07          1.90130817E+08          1.00006524E+08          3.45493369E+08          2.09618396E+05
       6800.0000          2.42109801E+05          3.53985454E+06          2.28207898E+07          1.20198612E+07          2.72668210E+07          1.99848505E+08          1.05150345E+08          3.58209785E+08          2.17682316E+05
       6900.0000          2.51471594E+05          3.66982992E+06          2.40067567E+07          1.26479240E+07          2.82465211E+07          2.10173124E+08          1.10617877E+08          3.71678070E+08          2.26157617E+05
       7000.0000          2.61250125E+05          3.80258756E+06          2.52277021E+07          1.32951344E+07          2.92907247E+07          2.20660720E+08          1.16172880E+08          3.86817702E+08          2.34992882E+05
       7100.0000          2.72037721E+05          3.95232517E+06          2.65109036E+07          1.39756021E+07          3.03382101E+07          2.31434219E+08          1.21880819E+08          4.00393772E+08          2.44724060E+05
       7200.0000          2.82276409E+05          4.09638086E+06          2.78544014E+07          1.46882982E+07          3.15308555E+07          2.43876471E+08          1.28478664E+08          4.14186523E+08          2.54017260E+05
       7300.0000          2.94115335E+05          4.24349663E+06          2.91893544E+07          1.53965185E+07          3.25942227E+07          2.55631246E+08          1.34711724E+08          4.29118423E+08          2.64603742E+05
       7400.0000          3.04031636E+05          4.40917153E+06          3.05968412E+07          1.61435064E+07          3.37484092E+07          2.67736647E+08          1.41132021E+08          4.45542112E+08          2.73728500E+05
       7500.0000          3.14581767E+05          4.55239928E+06          3.20779560E+07          1.69298639E+07          3.50314033E+07          2.80437410E+08          1.47870625E+08          4.60991518E+08          2.83304336E+05
       7600.0000          3.25832558E+05          4.72822185E+06          3.37228919E+07          1.78037652E+07          3.62196930E+07          2.93690441E+08          1.54904690E+08          4.78792122E+08          2.93604982E+05
       7700.0000          3.38241795E+05          4.87763963E+06          3.52645012E+07          1.86226062E+07          3.74544577E+07          3.06891663E+08          1.61911921E+08          4.93666652E+08          3.04720407E+05
       7800.0000          3.49537083E+05          5.03976341E+06          3.68416922E+07          1.94605316E+07          3.88441349E+07          3.22212472E+08          1.70051600E+08          5.09679807E+08          3.15003486E+05
       7900.0000          3.62829962E+05          5.22343685E+06          3.87020958E+07          2.04498642E+07          4.00464396E+07          3.36210488E+08          1.77485848E+08          5.27968995E+08          3.27035832E+05
       8000.0000          3.74245822E+05          5.38484715E+06          4.03908979E+07          2.13555895E+07          4.15179059E+07          3.51173228E+08          1.85436228E+08          5.44944201E+08          3.37439711E+05
       8100.0000          3.88218991E+05          5.57987836E+06          4.21458046E+07          2.22942227E+07          4.27676653E+07          3.66298906E+08          1.93474540E+08          5.64483079E+08          3.50052386E+05
       8200.0000          4.00900328E+05          5.74194320E+06          4.39974487E+07          2.32811405E+07          4.41208321E+07          3.83783202E+08          2.02774504E+08          5.81325694E+08          3.61513696E+05
       8300.0000          4.13904055E+05          5.92365760E+06          4.59276992E+07          2.43098054E+07          4.56567724E+07          3.99381529E+08          2.11067166E+08          6.02002302E+08          3.73336617E+05
       8400.0000          4.28705030E+05          6.12677896E+06          4.79282227E+07          2.54677245E+07          4.70039029E+07          4.16116266E+08          2.19978866E+08          6.18863026E+08          3.86728446E+05
       8500.0000          4.42288866E+05          6.31355211E+06          5.01138359E+07          2.64989430E+07          4.86317452E+07          4.35452903E+08          2.30280594E+08          6.37896310E+08          3.99071519E+05
       8600.0000          4.56479618E+05          6.50829013E+06          5.21470813E+07          2.75942170E+07          4.99804640E+07          4.52924583E+08          2.39584304E+08          6.59303326E+08          4.11920850E+05
       8700.0000          4.72222610E+05          6.72352876E+06          5.45512668E+07          2.87552851E+07          5.14843793E+07          4.71364572E+08          2.49407966E+08          6.78854291E+08          4.26164494E+05
       8800.0000          4.89090274E+05          6.95349083E+06          5.66924990E+07          3.00351322E+07          5.31765339E+07          4.90602210E+08          2.59660308E+08          6.99270329E+08          4.41406939E+05
       8900.0000          5.02552059E+05          7.13823770E+06          5.89916393E+07          3.12242963E+07          5.47167415E+07          5.12347041E+08          2.71258555E+08          7.21850921E+08          4.53676933E+05
       9000.0000          5.17214308E+05          7.33876729E+06          6.13112791E+07          3.26313148E+07          5.63271350E+07          5.31449078E+08          2.81440408E+08          7.45938505E+08          4.67031840E+05
       9100.0000          5.34272914E+05          7.57087102E+06          6.39977369E+07          3.38471109E+07          5.81046214E+07          5.51821977E+08          2.92305122E+08          7.65255542E+08          4.82460553E+05
       9200.0000          5.49926673E+05          7.78427670E+06          6.63781899E+07          3.51499603E+07          5.99979457E+07          5.75100971E+08          3.04730739E+08          7.86309669E+08          4.96681552E+05
       9300.0000          5.67967579E+05          8.02903302E+06          6.92863707E+07          3.66635522E+07          6.15200843E+07          5.96943586E+08          3.16386728E+08          8.10523190E+08          5.13019330E+05
       9400.0000          5.83491446E+05          8.24049606E+06          7.17764403E+07          3.80259094E+07          6.34833622E+07          6.18961871E+08          3.28138217E+08          8.32905524E+08          5.27142853E+05
       9500.0000          6.02400250E+05          8.49637013E+06          7.43989876E+07          3.96485120E+07          6.50830529E+07          6.44528960E+08          3.41797237E+08          8.58368388E+08          5.44249356E+05
       9600.0000          6.18081366E+05          8.70969244E+06          7.74724372E+07          4.10960151E+07          6.68513704E+07          6.67094254E+08          3.53844862E+08          8.80564140E+08          5.58539090E+05
       9700.0000          6.37543759E+05          8.97254044E+06          8.02605498E+07          4.26260223E+07          6.88405390E+07          6.94393947E+08          3.68438372E+08          9.07113061E+08          5.76145327E+05
       9800.0000          6.55188938E+05          9.20951652E+06          8.32155353E+07          4.42215237E+07          7.05965276E+07          7.18489934E+08          3.81304012E+08          9.29610208E+08          5.92155311E+05
       9900.0000          6.73472535E+05          9.48603985E+06          8.65100426E+07          4.60110629E+07          7.26655659E+07          7.47871734E+08          3.97017314E+08          9.56818509E+08          6.08933449E+05
      10000.0000          6.93922325E+05          9.72778596E+06          8.96195133E+07          4.75922945E+07          7.44556442E+07          7.72777695E+08          4.10325015E+08          9.81678530E+08          6.27261084E+05
      11000.0000          9.04175815E+05          1.25650416E+07          1.26755570E+08          6.76449206E+07          9.66207003E+07          1.08848177E+09          5.79347796E+08          1.26869740E+09          8.18316874E+05
      12000.0000          1.16090920E+06          1.59604125E+07          1.73493407E+08          9.27909217E+07          1.21909428E+08          1.48869866E+09          7.92238458E+08          1.60767260E+09          1.05113956E+06
      13000.0000          1.45783123E+06          1.98576657E+07          2.32488290E+08          1.24279095E+08          1.51841670E+08          1.99508695E+09          1.06141459E+09          2.00200896E+09          1.32068082E+06
      14000.0000          1.79960112E+06          2.43628140E+07          3.05436432E+08          1.64198346E+08          1.86586139E+08          2.61459622E+09          1.39789733E+09          2.46156204E+09          1.63144756E+06
      15000.0000          2.19439122E+06          2.95812305E+07          3.93386923E+08          2.11249388E+08          2.26027022E+08          3.35587796E+09          1.79882974E+09          2.97809478E+09          1.99043722E+06
      16000.0000          2.65440420E+06          3.54946712E+07          5.00265062E+08          2.69370669E+08          2.70970119E+08          4.25891275E+09          2.28405296E+09          3.57314715E+09          2.40813075E+06
      17000.0000          3.15242951E+06          4.20197183E+07          6.26622770E+08          3.38147356E+08          3.21264226E+08          5.31399757E+09          2.86540108E+09          4.22236136E+09          2.86160806E+06
      18000.0000          3.74327556E+06          4.93779841E+07          7.74613307E+08          4.18525297E+08          3.78282694E+08          6.56356322E+09          3.55601766E+09          4.96168465E+09          3.39723998E+06
      19000.0000          4.38148759E+06          5.77502081E+07          9.49244313E+08          5.15588551E+08          4.40236003E+08          8.02946998E+09          4.35190010E+09          5.80533003E+09          3.97867379E+06
      20000.0000          5.07880541E+06          6.68187171E+07          1.15254840E+09          6.24265681E+08          5.08388414E+08          9.70555922E+09          5.29012193E+09          6.70432799E+09          4.61381644E+06
      21000.0000          5.86699244E+06          7.67091626E+07          1.38360023E+09          7.51127667E+08          5.84809316E+08          1.16538490E+10          6.37782706E+09          7.70239330E+09          5.32998447E+06
      22000.0000          6.73638822E+06          8.79089165E+07          1.64952731E+09          8.96259561E+08          6.68812598E+08          1.38871877E+10          7.56103876E+09          8.82102344E+09          6.12153527E+06
      23000.0000          7.70176634E+06          1.00060619E+08          1.94936051E+09          1.06547417E+09          7.61691122E+08          1.63912610E+10          8.95507038E+09          1.00318406E+10          6.99931850E+06
      24000.0000          8.76514290E+06          1.12918531E+08          2.28801680E+09          1.25044144E+09          8.61871215E+08          1.92768054E+10          1.05368868E+10          1.13591807E+10          7.96330053E+06
      25000.0000          9.89969802E+06          1.27308036E+08          2.67517936E+09          1.46984799E+09          9.71343460E+08          2.24316442E+10          1.23385846E+10          1.27673394E+10          8.99638583E+06
      26000.0000          1.10984072E+07          1.42909706E+08          3.10753679E+09          1.70164307E+09          1.08619031E+09          2.60725618E+10          1.43066995E+10          1.43080158E+10          1.00899313E+07
