#Energy      Ca-K-shell   Ca-L1-shell   Ca-L2-shell   Ca-L3-shell   Ca-M1-shell   Ca-M2-shell   Ca-M3-shell   Valence  Total
        470.0000          1.00000000E+30          2.30871370E+06          1.23545779E+05          5.64771873E+04          3.77015777E+02          2.12763373E+02          1.06381687E+02          2.71686741E+01          1.86616221E+01
        480.0000          1.00000000E+30          1.46093055E+06          1.09203113E+05          5.01413457E+04          3.81199653E+02          2.15669289E+02          1.07834644E+02          2.76338500E+01          1.89570689E+01
        490.0000          1.00000000E+30          1.02549438E+06          9.75171030E+04          4.49481397E+04          3.85408613E+02          2.18568345E+02          1.09284173E+02          2.81000423E+01          1.92526338E+01
        500.0000          1.00000000E+30          7.68475532E+05          8.78555770E+04          4.06311427E+04          3.89640061E+02          2.21460716E+02          1.10730358E+02          2.85648943E+01          1.95472110E+01
        510.0000          1.00000000E+30          6.02386262E+05          7.97642666E+04          3.69989947E+04          3.93891673E+02          2.24346572E+02          1.12173286E+02          2.90284408E+01          1.98408228E+01
        520.0000          1.00000000E+30          4.88117281E+05          7.29119554E+04          3.39105021E+04          3.98161352E+02          2.27226080E+02          1.13613040E+02          2.94907154E+01          2.01334911E+01
        530.0000          1.00000000E+30          4.05708372E+05          6.70515440E+04          3.12594691E+04          4.02447212E+02          2.30099403E+02          1.15049702E+02          2.99540267E+01          2.04262953E+01
        540.0000          1.00000000E+30          3.44064135E+05          6.19950875E+04          2.89653075E+04          4.06747555E+02          2.32966700E+02          1.16483350E+02          3.04138326E+01          2.07171271E+01
        550.0000          1.00000000E+30          2.96590726E+05          5.75990604E+04          2.69646826E+04          4.11060834E+02          2.35988090E+02          1.17994045E+02          3.08724589E+01          2.10108821E+01
        560.0000          1.00000000E+30          2.59167576E+05          5.37504423E+04          2.52087738E+04          4.15385662E+02          2.38841050E+02          1.19420525E+02          3.13299329E+01          2.12999144E+01
        570.0000          1.00000000E+30          2.29069311E+05          5.03593750E+04          2.36582598E+04          4.19720768E+02          2.41688480E+02          1.20844240E+02          3.17862809E+01          2.15881011E+01
        580.0000          1.00000000E+30          2.04462887E+05          4.73553948E+04          2.22815771E+04          4.24065009E+02          2.44684524E+02          1.22342262E+02          3.22415288E+01          2.18791563E+01
        590.0000          1.00000000E+30          1.84050087E+05          4.46797274E+04          2.10531952E+04          4.28417334E+02          2.47518653E+02          1.23759327E+02          3.26978780E+01          2.21666533E+01
        600.0000          1.00000000E+30          1.66908639E+05          4.22856536E+04          1.99521903E+04          4.32776794E+02          2.50347703E+02          1.25173852E+02          3.31509876E+01          2.24523503E+01
        610.0000          1.00000000E+30          1.52355579E+05          4.01342610E+04          1.89612589E+04          4.37142519E+02          2.53320004E+02          1.26660002E+02          3.36030648E+01          2.27408546E+01
        620.0000          1.00000000E+30          1.39882882E+05          3.81933810E+04          1.80660168E+04          4.41513714E+02          2.56136703E+02          1.28068351E+02          3.40562644E+01          2.30259357E+01
        630.0000          1.00000000E+30          1.29101074E+05          3.64360035E+04          1.72544002E+04          4.45700972E+02          2.59093818E+02          1.29546909E+02          3.45063414E+01          2.33123045E+01
        640.0000          1.00000000E+30          1.19709024E+05          3.48395818E+04          1.65162318E+04          4.49843368E+02          2.61898766E+02          1.30949383E+02          3.49575432E+01          2.35951807E+01
        650.0000          1.00000000E+30          1.11472408E+05          3.33848368E+04          1.58428401E+04          4.54437738E+02          2.64841312E+02          1.32420656E+02          3.54056962E+01          2.38810836E+01
        660.0000          1.00000000E+30          1.04204086E+05          3.20554154E+04          1.52268592E+04          4.59021696E+02          2.67635074E+02          1.33817537E+02          3.58529179E+01          2.41627382E+01
        670.0000          1.00000000E+30          9.77537560E+04          3.08373387E+04          1.46619598E+04          4.63150807E+02          2.70563635E+02          1.35281818E+02          3.63012892E+01          2.44467808E+01
        680.0000          1.00000000E+30          9.19999053E+04          2.97185336E+04          1.41426714E+04          4.67717123E+02          2.73346740E+02          1.36673370E+02          3.67467015E+01          2.47269714E+01
        690.0000          1.00000000E+30          8.68438650E+04          2.86885498E+04          1.36642577E+04          4.71840921E+02          2.76261869E+02          1.38130935E+02          3.71932682E+01          2.50095275E+01
        700.0000          1.00000000E+30          8.22032490E+04          2.77383355E+04          1.32225785E+04          4.76390144E+02          2.79034813E+02          1.39517406E+02          3.76389550E+01          2.52892267E+01
        710.0000          1.00000000E+30          7.80099132E+04          2.68599267E+04          1.28140425E+04          4.80929691E+02          2.81937034E+02          1.40968517E+02          3.80817695E+01          2.55706394E+01
        720.0000          1.00000000E+30          7.42070379E+04          2.60464214E+04          1.24354222E+04          4.85041506E+02          2.84832688E+02          1.42416344E+02          3.85257459E+01          2.58510618E+01
        730.0000          1.00000000E+30          7.07465368E+04          2.52916911E+04          1.20839977E+04          4.89564797E+02          2.87590086E+02          1.43795043E+02          3.89669183E+01          2.61278298E+01
        740.0000          1.00000000E+30          6.75876558E+04          2.45903372E+04          1.17572761E+04          4.94078853E+02          2.90473563E+02          1.45236782E+02          3.94092469E+01          2.64080775E+01
        750.0000          1.00000000E+30          6.46957179E+04          2.39375701E+04          1.14530518E+04          4.98179516E+02          2.93350820E+02          1.46675410E+02          3.98507867E+01          2.66865041E+01
        760.0000          1.00000000E+30          6.20409400E+04          2.33291640E+04          1.11693887E+04          5.02678128E+02          2.96221965E+02          1.48110982E+02          4.02895795E+01          2.69645622E+01
        770.0000          1.00000000E+30          5.95978164E+04          2.27613037E+04          1.09045416E+04          5.07167930E+02          2.98959436E+02          1.49479718E+02          4.07295420E+01          2.72396722E+01
        780.0000          1.00000000E+30          5.73439508E+04          2.22306228E+04          1.06569463E+04          5.11649056E+02          3.01819288E+02          1.50909644E+02          4.11687590E+01          2.75173507E+01
        790.0000          1.00000000E+30          5.52602156E+04          2.17340700E+04          1.04252081E+04          5.16121643E+02          3.04673341E+02          1.52336670E+02          4.16052997E+01          2.77935530E+01
        800.0000          1.00000000E+30          5.33298200E+04          2.12689204E+04          1.02080647E+04          5.20200103E+02          3.07521691E+02          1.53760846E+02          4.20430131E+01          2.80688821E+01
        810.0000          1.00000000E+30          5.15379317E+04          2.08327060E+04          1.00043888E+04          5.24658562E+02          3.10240873E+02          1.55120437E+02          4.24800097E+01          2.83416569E+01
        820.0000          1.00000000E+30          4.98715260E+04          2.04232132E+04          9.81314457E+03          5.29108878E+02          3.13078727E+02          1.56539364E+02          4.29163043E+01          2.86169609E+01
        830.0000          1.00000000E+30          4.83191491E+04          2.00384259E+04          9.63340715E+03          5.33551178E+02          3.15911161E+02          1.57955581E+02          4.33499961E+01          2.88908514E+01
        840.0000          1.00000000E+30          4.68707138E+04          1.96765072E+04          9.46433044E+03          5.37985590E+02          3.18738263E+02          1.59369132E+02          4.37848727E+01          2.91650180E+01
        850.0000          1.00000000E+30          4.55171379E+04          1.93358133E+04          9.30514698E+03          5.42412236E+02          3.21560119E+02          1.60780060E+02          4.42190736E+01          2.94386392E+01
        860.0000          1.00000000E+30          4.42503385E+04          1.90148312E+04          9.15515486E+03          5.46465895E+02          3.24376814E+02          1.62188407E+02          4.46526130E+01          2.97106479E+01
        870.0000          1.00000000E+30          4.30632006E+04          1.87121713E+04          9.01371846E+03          5.50879849E+02          3.27070180E+02          1.63535090E+02          4.50854945E+01          2.99802350E+01
        880.0000          1.00000000E+30          4.19492415E+04          1.84265862E+04          8.88024908E+03          5.55286391E+02          3.29877428E+02          1.64938714E+02          4.55177238E+01          3.02522974E+01
        890.0000          1.00000000E+30          4.09025746E+04          1.81569167E+04          8.75421714E+03          5.59685639E+02          3.32679758E+02          1.66339879E+02          4.59474386E+01          3.05230257E+01
        900.0000          1.00000000E+30          3.99181641E+04          1.79021074E+04          8.63512463E+03          5.64077703E+02          3.35477245E+02          1.67738623E+02          4.63783706E+01          3.07940730E+01
        910.0000          1.00000000E+30          3.89911242E+04          1.76611775E+04          8.52252596E+03          5.68462697E+02          3.38269965E+02          1.69134982E+02          4.68086835E+01          3.10646331E+01
        920.0000          1.00000000E+30          3.81172607E+04          1.74332505E+04          8.41600567E+03          5.72840728E+02          3.41057989E+02          1.70528994E+02          4.72383855E+01          3.13347149E+01
        930.0000          1.00000000E+30          3.72926677E+04          1.72174970E+04          8.31517835E+03          5.77211904E+02          3.43841390E+02          1.71920695E+02          4.76674815E+01          3.16043251E+01
        940.0000          1.00000000E+30          3.65138471E+04          1.70131569E+04          8.21969107E+03          5.81576329E+02          3.46620236E+02          1.73310118E+02          4.80959784E+01          3.18734718E+01
        950.0000          1.00000000E+30          3.57775445E+04          1.68195267E+04          8.12922047E+03          5.85934107E+02          3.49394597E+02          1.74697299E+02          4.85238840E+01          3.21421627E+01
        960.0000          1.00000000E+30          3.50808887E+04          1.66359632E+04          8.04346472E+03          5.90285338E+02          3.52164538E+02          1.76082269E+02          4.89512053E+01          3.24104057E+01
        970.0000          1.00000000E+30          3.44211787E+04          1.64618698E+04          7.96214257E+03          5.94630121E+02          3.54930125E+02          1.77465063E+02          4.93779495E+01          3.26782082E+01
        980.0000          1.00000000E+30          3.37959257E+04          1.62966883E+04          7.88499783E+03          5.98968552E+02          3.57691422E+02          1.78845711E+02          4.98041234E+01          3.29455774E+01
        990.0000          1.00000000E+30          3.32029083E+04          1.61399052E+04          7.81178976E+03          6.03300729E+02          3.60448489E+02          1.80224245E+02          5.02297346E+01          3.32125207E+01
       1000.0000          1.00000000E+30          3.26400570E+04          1.59910380E+04          7.74229410E+03          6.07626742E+02          3.63201389E+02          1.81600694E+02          5.06547904E+01          3.34790454E+01
       1100.0000          1.00000000E+30          2.83153181E+04          1.48535794E+04          7.21218062E+03          6.50875318E+02          3.90513626E+02          1.95256813E+02          5.48762759E+01          3.61236589E+01
       1200.0000          1.00000000E+30          2.55942506E+04          1.41652928E+04          6.89325725E+03          6.93556878E+02          4.17662435E+02          2.08831218E+02          5.90508347E+01          3.87387076E+01
       1300.0000          1.00000000E+30          2.38194829E+04          1.37561118E+04          6.70586175E+03          7.36295896E+02          4.44474999E+02          2.22237500E+02          6.31833937E+01          4.13249955E+01
       1400.0000          1.00000000E+30          2.26392013E+04          1.35299458E+04          6.60487712E+03          7.78270393E+02          4.71078171E+02          2.35539085E+02          6.72780620E+01          4.38857476E+01
       1500.0000          1.00000000E+30          2.18515029E+04          1.34291123E+04          6.56316358E+03          8.20335382E+02          4.97403493E+02          2.48701746E+02          7.13366070E+01          4.64231504E+01
       1600.0000          1.00000000E+30          2.13338810E+04          1.34172181E+04          6.56356804E+03          8.61728740E+02          5.23562056E+02          2.61781028E+02          7.53620465E+01          4.89392957E+01
       1700.0000          1.00000000E+30          2.10084889E+04          1.34703209E+04          6.59478473E+03          9.03235709E+02          5.49484301E+02          2.74742150E+02          7.93585978E+01          5.14368988E+01
       1800.0000          1.00000000E+30          2.08239142E+04          1.35721051E+04          6.64909912E+03          9.44139784E+02          5.75189034E+02          2.87594517E+02          8.33280549E+01          5.39150391E+01
       1900.0000          1.00000000E+30          2.07450376E+04          1.37111125E+04          6.72108716E+03          9.84946552E+02          6.00771993E+02          3.00385996E+02          8.72697687E+01          5.63777194E+01
       2000.0000          1.00000000E+30          2.07471788E+04          1.38790869E+04          6.80683579E+03          1.02543895E+03          6.26164171E+02          3.13082085E+02          9.11884548E+01          5.88244645E+01
       2100.0000          1.00000000E+30          2.08125411E+04          1.40699431E+04          6.90345790E+03          1.06563875E+03          6.51378212E+02          3.25689106E+02          9.50835963E+01          6.12555135E+01
       2200.0000          1.00000000E+30          2.09280182E+04          1.42791089E+04          7.00878279E+03          1.10556542E+03          6.76425447E+02          3.38212724E+02          9.89571918E+01          6.36720992E+01
       2300.0000          1.00000000E+30          2.10837610E+04          1.45030887E+04          7.12114936E+03          1.14544412E+03          7.01389261E+02          3.50694631E+02          1.02811598E+02          6.60781926E+01
       2400.0000          1.00000000E+30          2.12722443E+04          1.47391694E+04          7.23926784E+03          1.18507349E+03          7.26130644E+02          3.63065322E+02          1.06645797E+02          6.84690287E+01
       2500.0000          1.00000000E+30          2.14876289E+04          1.49852169E+04          7.36212268E+03          1.22446753E+03          7.50803157E+02          3.75401578E+02          1.10462197E+02          7.08497560E+01
       2600.0000          1.00000000E+30          2.17253221E+04          1.52395319E+04          7.48890536E+03          1.26363906E+03          7.75340979E+02          3.87670489E+02          1.14260682E+02          7.32186286E+01
       2700.0000          1.00000000E+30          2.19816674E+04          1.55007471E+04          7.61896473E+03          1.30259979E+03          7.99819257E+02          3.99909628E+02          1.18042010E+02          7.55780203E+01
       2800.0000          1.00000000E+30          2.22537206E+04          1.57677513E+04          7.75177153E+03          1.34136044E+03          8.24106472E+02          4.12053236E+02          1.21808415E+02          7.79253697E+01
       2900.0000          1.00000000E+30          2.25390879E+04          1.60396332E+04          7.88689162E+03          1.38011803E+03          8.48344621E+02          4.24172310E+02          1.25559925E+02          8.02651663E+01
       3000.0000          1.00000000E+30          2.28358047E+04          1.63156405E+04          8.02396641E+03          1.41868877E+03          8.72403907E+02          4.36201953E+02          1.29295650E+02          8.25929492E+01
       3100.0000          1.00000000E+30          2.31422463E+04          1.65951463E+04          8.16269728E+03          1.45689701E+03          8.96422531E+02          4.48211265E+02          1.33017867E+02          8.49127704E+01
       3200.0000          1.00000000E+30          2.34570578E+04          1.68776258E+04          8.30283396E+03          1.49511956E+03          9.20338258E+02          4.60169129E+02          1.36727726E+02          8.72247084E+01
       3300.0000          1.00000000E+30          2.37791016E+04          1.71626367E+04          8.44416554E+03          1.53317811E+03          9.44154933E+02          4.72077466E+02          1.40424318E+02          8.95278948E+01
       3400.0000          1.00000000E+30          2.41074173E+04          1.74498038E+04          8.58651335E+03          1.57107916E+03          9.67876415E+02          4.83938208E+02          1.44108114E+02          9.18226518E+01
       3500.0000          1.00000000E+30          2.44411883E+04          1.77388079E+04          8.72972502E+03          1.60882883E+03          9.91506340E+02          4.95753170E+02          1.47779636E+02          9.41093131E+01
       3600.0000          1.00000000E+30          2.47797174E+04          1.80293754E+04          8.87367028E+03          1.64660528E+03          1.01504805E+03          5.07524023E+02          1.51438896E+02          9.63885883E+01
       3700.0000          1.00000000E+30          2.51224053E+04          1.83212716E+04          9.01823721E+03          1.68406709E+03          1.03850465E+03          5.19252323E+02          1.55089026E+02          9.86606625E+01
       3800.0000          1.00000000E+30          2.54687358E+04          1.86142936E+04          9.16332919E+03          1.72139382E+03          1.06194050E+03          5.30970251E+02          1.58726211E+02          1.00926353E+02
       3900.0000          1.00000000E+30          2.58182609E+04          1.89082661E+04          9.30886254E+03          1.75875640E+03          1.08523563E+03          5.42617816E+02          1.62354331E+02          1.03184571E+02
       4000.0000          1.00000000E+30          2.61705916E+04          1.92030366E+04          9.45421093E+03          1.79582474E+03          1.10851280E+03          5.54256401E+02          1.65971882E+02          1.05436831E+02
       4040.9990          1.00000000E+30          2.63157741E+04          1.93210920E+04          9.51347477E+03          1.81102460E+03          1.11802386E+03          5.59011931E+02          1.67452416E+02          1.06358129E+02
       4041.0010          1.68958292E+15          2.63157812E+04          1.93210990E+04          9.51347822E+03          1.81102535E+03          1.11802433E+03          5.59012164E+02          1.67452488E+02          1.06358174E+02
       4100.0000          1.82007052E+09          2.65253877E+04          1.94802439E+04          9.59240185E+03          1.83293436E+03          1.13165738E+03          5.65828688E+02          1.69579800E+02          1.07680128E+02
       4200.0000          4.04500000E+08          2.68823515E+04          1.97818312E+04          9.74159082E+03          1.86976103E+03          1.15478678E+03          5.77393390E+02          1.73177005E+02          1.09919652E+02
       4300.0000          1.91136059E+08          2.72412211E+04          2.00825849E+04          9.89036016E+03          1.90663318E+03          1.17778914E+03          5.88894571E+02          1.76765116E+02          1.12151981E+02
       4400.0000          1.15282676E+08          2.76017656E+04          2.03825274E+04          1.00387214E+04          1.94339270E+03          1.20078100E+03          6.00390500E+02          1.80347316E+02          1.14381026E+02
       4500.0000          7.86410390E+07          2.79637813E+04          2.06816811E+04          1.01866859E+04          1.97988290E+03          1.22370478E+03          6.11852391E+02          1.83917389E+02          1.16602188E+02
       4600.0000          5.78159604E+07          2.83270870E+04          2.09800685E+04          1.03342653E+04          2.01642480E+03          1.24656491E+03          6.23282454E+02          1.87480875E+02          1.18818933E+02
       4700.0000          4.47107343E+07          2.86915219E+04          2.12777118E+04          1.04814708E+04          2.05286309E+03          1.26930731E+03          6.34653654E+02          1.91032587E+02          1.21027174E+02
       4800.0000          3.58646547E+07          2.90569429E+04          2.15746330E+04          1.06283135E+04          2.08920038E+03          1.29204439E+03          6.46022194E+02          1.94579608E+02          1.23232834E+02
       4900.0000          2.95762737E+07          2.94232221E+04          2.18708532E+04          1.07748042E+04          2.12543910E+03          1.31472167E+03          6.57360834E+02          1.98118465E+02          1.25433049E+02
       5000.0000          2.49278451E+07          2.97732779E+04          2.21663936E+04          1.09209536E+04          2.16158176E+03          1.33734070E+03          6.68670352E+02          2.01649060E+02          1.27627526E+02
       5100.0000          2.13831604E+07          3.01351311E+04          2.24612744E+04          1.10667719E+04          2.19763082E+03          1.35990325E+03          6.79951625E+02          2.05171965E+02          1.29817068E+02
       5200.0000          1.86103070E+07          3.04965776E+04          2.27555155E+04          1.12122691E+04          2.23358863E+03          1.38241081E+03          6.91205406E+02          2.08687378E+02          1.32001591E+02
       5300.0000          1.63959506E+07          3.08923831E+04          2.30491357E+04          1.13574548E+04          2.26945745E+03          1.40486454E+03          7.02432269E+02          2.12194842E+02          1.34181613E+02
       5400.0000          1.45962107E+07          3.12523829E+04          2.33608969E+04          1.15114357E+04          2.30523945E+03          1.42731768E+03          7.13658842E+02          2.15695221E+02          1.36359549E+02
       5500.0000          1.31110496E+07          3.16120120E+04          2.36530213E+04          1.16558768E+04          2.34093675E+03          1.44966643E+03          7.24833214E+02          2.19193043E+02          1.38531191E+02
       5600.0000          1.18695413E+07          3.19712780E+04          2.39445834E+04          1.18000356E+04          2.37669986E+03          1.47196555E+03          7.35982774E+02          2.22680293E+02          1.40697304E+02
       5700.0000          1.08200154E+07          3.23628975E+04          2.42355997E+04          1.19439205E+04          2.41223372E+03          1.49421592E+03          7.47107959E+02          2.26160705E+02          1.42859014E+02
       5800.0000          9.92366497E+06          3.27208468E+04          2.45438674E+04          1.20961732E+04          2.44768764E+03          1.51642054E+03          7.58210272E+02          2.29635666E+02          1.45018066E+02
       5900.0000          9.15150089E+06          3.31104347E+04          2.48335437E+04          1.22393912E+04          2.48306397E+03          1.53862705E+03          7.69313523E+02          2.33104954E+02          1.47173221E+02
       6000.0000          8.48098214E+06          3.34671375E+04          2.51401593E+04          1.23908272E+04          2.51850977E+03          1.56073552E+03          7.80367761E+02          2.36566282E+02          1.49323807E+02
       6100.0000          7.89467346E+06          3.38235407E+04          2.54285682E+04          1.25334145E+04          2.55373744E+03          1.58280087E+03          7.91400434E+02          2.40023413E+02          1.51468750E+02
       6200.0000          7.37860310E+06          3.42102983E+04          2.57165146E+04          1.26757694E+04          2.58889092E+03          1.60487342E+03          8.02436711E+02          2.43474292E+02          1.53611611E+02
       6300.0000          6.92184466E+06          3.45655486E+04          2.60208136E+04          1.28260598E+04          2.62411657E+03          1.62684933E+03          8.13424664E+02          2.46914871E+02          1.55749006E+02
       6400.0000          6.51537804E+06          3.49504725E+04          2.63075909E+04          1.29678329E+04          2.65913015E+03          1.64883674E+03          8.24418370E+02          2.50355696E+02          1.57884712E+02
       6500.0000          6.15194426E+06          3.53046330E+04          2.66104119E+04          1.31173928E+04          2.69421334E+03          1.67072826E+03          8.35364131E+02          2.53791049E+02          1.60016881E+02
       6600.0000          5.82556221E+06          3.56877975E+04          2.69124886E+04          1.32586146E+04          2.72909402E+03          1.69263309E+03          8.46316547E+02          2.57218141E+02          1.62144676E+02
       6700.0000          5.53125803E+06          3.60700411E+04          2.71974872E+04          1.34074750E+04          2.76404156E+03          1.71444443E+03          8.57222213E+02          2.60640964E+02          1.64268875E+02
       6800.0000          5.26489606E+06          3.64224039E+04          2.74981776E+04          1.35559824E+04          2.79879305E+03          1.73626956E+03          8.68134779E+02          2.64057725E+02          1.66390190E+02
       6900.0000          5.02299505E+06          3.68029932E+04          2.77821561E+04          1.36963640E+04          2.83361099E+03          1.75800280E+03          8.79001398E+02          2.67470462E+02          1.68506298E+02
       7000.0000          4.80262101E+06          3.71827118E+04          2.80815177E+04          1.38442147E+04          2.86823694E+03          1.77975081E+03          8.89875407E+02          2.70875781E+02          1.70620806E+02
       7100.0000          4.60124483E+06          3.75334173E+04          2.83802047E+04          1.39841142E+04          2.90293140E+03          1.80140954E+03          9.00704770E+02          2.74275567E+02          1.72728995E+02
       7200.0000          4.41674061E+06          3.79115801E+04          2.86626151E+04          1.41313350E+04          2.93756705E+03          1.82308532E+03          9.11542662E+02          2.77672998E+02          1.74837548E+02
       7300.0000          4.24725423E+06          3.82889191E+04          2.89600529E+04          1.42782354E+04          2.97201303E+03          1.84467136E+03          9.22335680E+02          2.81068644E+02          1.76942683E+02
       7400.0000          4.09119572E+06          3.86380965E+04          2.92568534E+04          1.44173925E+04          3.00652720E+03          1.86627347E+03          9.33136735E+02          2.84454727E+02          1.79042844E+02
       7500.0000          3.94718618E+06          3.90139713E+04          2.95378078E+04          1.45637001E+04          3.04085933E+03          1.88783931E+03          9.43919655E+02          2.87834287E+02          1.81139799E+02
       7600.0000          3.81401140E+06          3.93890662E+04          2.98334325E+04          1.47097047E+04          3.07526212E+03          1.90932314E+03          9.54661569E+02          2.91215844E+02          1.83235969E+02
       7700.0000          3.69061987E+06          3.97368333E+04          3.01284541E+04          1.48554117E+04          3.10960803E+03          1.93082344E+03          9.65411720E+02          2.94588537E+02          1.85328174E+02
       7800.0000          3.57607968E+06          4.01105491E+04          3.04228834E+04          1.49936176E+04          3.14390340E+03          1.95228723E+03          9.76143616E+02          2.97952893E+02          1.87415215E+02
       7900.0000          3.46957598E+06          4.04835260E+04          3.07019676E+04          1.51387767E+04          3.17801539E+03          1.97372680E+03          9.86863398E+02          3.01322226E+02          1.89503343E+02
       8000.0000          3.37038146E+06          4.08557770E+04          3.09953096E+04          1.52836539E+04          3.21219804E+03          1.99507167E+03          9.97535836E+02          3.04679969E+02          1.91584958E+02
       8100.0000          3.27785666E+06          4.12273144E+04          3.12880902E+04          1.54282541E+04          3.24633317E+03          2.01644612E+03          1.00822306E+03          3.08039248E+02          1.93667706E+02
       8200.0000          3.19141800E+06          4.15726421E+04          3.15803191E+04          1.55725819E+04          3.28041936E+03          2.03777955E+03          1.01888978E+03          3.11385358E+02          1.95743256E+02
       8300.0000          3.11057380E+06          4.19429292E+04          3.18720054E+04          1.57096849E+04          3.31432519E+03          2.05909511E+03          1.02954756E+03          3.14736882E+02          1.97819153E+02
       8400.0000          3.03484875E+06          4.23125391E+04          3.21489183E+04          1.58535144E+04          3.34830410E+03          2.08031530E+03          1.04015765E+03          3.18075463E+02          1.99887996E+02
       8500.0000          2.96383569E+06          4.26814834E+04          3.24396153E+04          1.59970854E+04          3.38223825E+03          2.10156752E+03          1.05078376E+03          3.21421063E+02          2.01960776E+02
       8600.0000          2.89716496E+06          4.30497732E+04          3.27297972E+04          1.61404021E+04          3.41612452E+03          2.12278606E+03          1.06139303E+03          3.24757344E+02          2.04028659E+02
       8700.0000          2.83450071E+06          4.34174194E+04          3.30194724E+04          1.62834687E+04          3.44996565E+03          2.14397040E+03          1.07198520E+03          3.28081121E+02          2.06090391E+02
       8800.0000          2.77554108E+06          4.37844328E+04          3.33086491E+04          1.64262892E+04          3.48363402E+03          2.16513850E+03          1.08256925E+03          3.31414322E+02          2.08154666E+02
       8900.0000          2.72001295E+06          4.41508237E+04          3.35973355E+04          1.65688677E+04          3.51737455E+03          2.18627334E+03          1.09313667E+03          3.34738583E+02          2.10214643E+02
       9000.0000          2.66766460E+06          4.45166023E+04          3.38855394E+04          1.67112081E+04          3.55107182E+03          2.20732074E+03          1.10366037E+03          3.38057948E+02          2.12270004E+02
       9100.0000          2.61827118E+06          4.48817788E+04          3.41732686E+04          1.68533141E+04          3.58472633E+03          2.22839992E+03          1.11419996E+03          3.41369749E+02          2.14323010E+02
       9200.0000          2.57162582E+06          4.52225884E+04          3.44605305E+04          1.69951894E+04          3.61833611E+03          2.24945556E+03          1.12472778E+03          3.44688122E+02          2.16377148E+02
       9300.0000          2.52753875E+06          4.55867300E+04          3.47473326E+04          1.71303000E+04          3.65190209E+03          2.27048182E+03          1.13524091E+03          3.47994619E+02          2.18425018E+02
       9400.0000          2.48583762E+06          4.59502982E+04          3.50203115E+04          1.72717590E+04          3.68542609E+03          2.29147714E+03          1.14573857E+03          3.51302340E+02          2.20472799E+02
       9500.0000          2.44636501E+06          4.63133019E+04          3.53062860E+04          1.74129980E+04          3.71890839E+03          2.31244442E+03          1.15622221E+03          3.54605583E+02          2.22518324E+02
       9600.0000          2.40897321E+06          4.66757502E+04          3.55918219E+04          1.75540206E+04          3.75234850E+03          2.33338786E+03          1.16669393E+03          3.57901755E+02          2.24560156E+02
       9700.0000          2.37352998E+06          4.70376518E+04          3.58769259E+04          1.76948299E+04          3.78574632E+03          2.35430880E+03          1.17715440E+03          3.61192671E+02          2.26599051E+02
       9800.0000          2.33991216E+06          4.73990152E+04          3.61616046E+04          1.78354293E+04          3.81910241E+03          2.37520641E+03          1.18760321E+03          3.64482271E+02          2.28636539E+02
       9900.0000          2.30800597E+06          4.77598487E+04          3.64458643E+04          1.79758218E+04          3.85241760E+03          2.39607969E+03          1.19803984E+03          3.67770345E+02          2.30672515E+02
      10000.0000          2.27770599E+06          4.81201604E+04          3.67297114E+04          1.81160106E+04          3.88569274E+03          2.41692818E+03          1.20846409E+03          3.71055396E+02          2.32706379E+02
      11000.0000          2.04488737E+06          5.17175140E+04          3.95589887E+04          1.95132722E+04          4.21634610E+03          2.62413476E+03          1.31206738E+03          4.03737105E+02          2.52933002E+02
      12000.0000          1.89973134E+06          5.52884073E+04          4.23634412E+04          2.08982026E+04          4.54361673E+03          2.82926204E+03          1.41463102E+03          4.36119935E+02          2.72966514E+02
      13000.0000          1.80737609E+06          5.88162874E+04          4.51346500E+04          2.22667331E+04          4.86783769E+03          3.03249190E+03          1.51624595E+03          4.68235641E+02          2.92824603E+02
      14000.0000          1.74877927E+06          6.23248590E+04          4.78872287E+04          2.36259998E+04          5.18932035E+03          3.23397368E+03          1.61698684E+03          5.00116538E+02          3.12527914E+02
      15000.0000          1.71282657E+06          6.57977465E+04          5.06123970E+04          2.49717471E+04          5.50819108E+03          3.43389502E+03          1.71694751E+03          5.31776286E+02          3.32086185E+02
      16000.0000          1.69266938E+06          6.92560960E+04          5.33230942E+04          2.63052369E+04          5.82476929E+03          3.63240537E+03          1.81620268E+03          5.63233180E+02          3.51513370E+02
      17000.0000          1.68389447E+06          7.26839469E+04          5.60104937E+04          2.76324204E+04          6.13911029E+03          3.82957770E+03          1.91478885E+03          5.94501284E+02          3.70817600E+02
      18000.0000          1.68354735E+06          7.60838289E+04          5.86764820E+04          2.89538398E+04          6.45147350E+03          4.02543694E+03          2.01271847E+03          6.25596867E+02          3.90007196E+02
      19000.0000          1.68958548E+06          7.94743231E+04          6.13323525E+04          3.02652869E+04          6.76185415E+03          4.22021068E+03          2.11010534E+03          6.56522051E+02          4.09089678E+02
      20000.0000          1.70055641E+06          8.28401341E+04          6.39694367E+04          3.15628601E+04          7.07047589E+03          4.41385441E+03          2.20692720E+03          6.87294826E+02          4.28070155E+02
      21000.0000          1.71540254E+06          8.61829592E+04          6.65889890E+04          3.28610088E+04          7.37751626E+03          4.60644914E+03          2.30322457E+03          7.17931722E+02          4.46960770E+02
      22000.0000          1.73333711E+06          8.95197798E+04          6.91921362E+04          3.41464558E+04          7.68301673E+03          4.79821181E+03          2.39910591E+03          7.48426110E+02          4.65763335E+02
