#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09052626E+04          1.71699078E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10374421E+00          5.10186045E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58387762E+04          5.48617329E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07523720E+00          5.06892372E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58312417E+03          2.90238186E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11465221E+00          5.10221961E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67530551E+03          1.87791476E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19554336E+00          5.17547324E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27955572E+03          1.35599657E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30318982E+00          5.27403515E+00
        140.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18086676E+03          1.31819660E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31504277E+00          5.28490298E+00
        141.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39125401E+10          3.18067586E+03          1.31812329E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31506667E+00          5.28492491E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46757350E+05          2.48892705E+03          1.04951876E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.42883574E+00          5.38900625E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65671450E+04          1.99224226E+03          8.52321909E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56698746E+00          5.51489686E+00
        167.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71236107E+04          1.71514426E+03          7.40588484E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68403635E+00          5.62108795E+00
        168.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71206214E+04          1.71508433E+03          7.40564324E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62382505E+10          5.68406621E+00          5.62111499E+00
        169.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43081372E+04          1.65747210E+03          7.17169923E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29022911E+06          5.71403041E+00          5.64820396E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43066919E+04          1.65744431E+03          7.17158622E+02          1.00000000E+30          1.00000000E+30          7.49802708E+10          1.28945486E+06          5.71404547E+00          5.64821757E+00
        170.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43054432E+04          1.65741652E+03          7.17147322E+02          1.00000000E+30          1.00000000E+30          7.49819004E+10          1.28868144E+06          5.71406053E+00          5.64823118E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54728126E+04          1.42007799E+03          6.20175695E+02          1.00000000E+30          1.00000000E+30          2.34731612E+05          8.52639894E+04          5.86582855E+00          5.78448787E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09783295E+04          1.24535663E+03          5.48165758E+02          1.00000000E+30          1.00000000E+30          8.08588949E+04          3.35304552E+04          6.01962729E+00          5.92123211E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.34407964E+03          1.11301360E+03          4.93280244E+02          1.00000000E+30          1.00000000E+30          4.32557192E+04          1.88141472E+04          6.18298863E+00          6.06590341E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.65153497E+03          1.01050947E+03          4.50580149E+02          1.00000000E+30          1.00000000E+30          2.78033010E+04          1.23995911E+04          6.34699631E+00          6.20999372E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49135022E+03          9.29697455E+02          4.16813205E+02          1.00000000E+30          1.00000000E+30          1.97951190E+04          8.96693549E+03          6.51824251E+00          6.35992718E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65715483E+03          8.65070656E+02          3.89755976E+02          1.00000000E+30          1.00000000E+30          1.50494849E+04          6.89056339E+03          6.68266266E+00          6.50241855E+00
        231.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51846326E+03          8.53732420E+02          3.85005274E+02          1.00000000E+30          1.00000000E+30          1.43320906E+04          6.57371961E+03          6.71556029E+00          6.53083378E+00
        232.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51832894E+03          8.53721321E+02          3.85000623E+02          1.00000000E+30          1.84131919E+11          1.43314102E+04          6.57341839E+03          6.71559958E+00          6.53086823E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03489678E+03          8.12780173E+02          3.67839810E+02          1.00000000E+30          9.50196456E+05          1.19776558E+04          5.52745560E+03          6.85346055E+00          6.65009012E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55713632E+03          7.70062821E+02          3.49930406E+02          1.00000000E+30          2.74776322E+05          9.86088230E+03          4.57832219E+03          7.02383971E+00          6.79656388E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18168569E+03          7.34888018E+02          3.35189236E+02          1.00000000E+30          1.38874324E+05          8.33260110E+03          3.88761130E+03          7.19378568E+00          6.94194989E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88100120E+03          7.05735227E+02          3.22985390E+02          1.00000000E+30          8.65565535E+04          7.18865868E+03          3.36734504E+03          7.36329129E+00          7.08633636E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63637921E+03          6.81447417E+02          3.12836866E+02          1.00000000E+30          6.03307835E+04          6.30747432E+03          2.96456338E+03          7.53235458E+00          7.22980204E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43474510E+03          6.61131381E+02          3.04370374E+02          1.00000000E+30          4.51030098E+04          5.61272655E+03          2.64571549E+03          7.70605419E+00          7.37707090E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26668911E+03          6.44088830E+02          2.97293299E+02          1.00000000E+30          3.53844864E+04          5.05435458E+03          2.38859629E+03          7.87404443E+00          7.51869873E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12528982E+03          6.29768193E+02          2.91373963E+02          1.00000000E+30          2.87570679E+04          4.59834586E+03          2.17803082E+03          8.04637310E+00          7.66392783E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00534731E+03          6.17729013E+02          2.86426941E+02          1.00000000E+30          2.40102174E+04          4.22087258E+03          2.00332832E+03          8.21798760E+00          7.80817994E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90288685E+03          6.07616397E+02          2.82302407E+02          1.00000000E+30          2.04796387E+04          3.90478587E+03          1.85675301E+03          8.38891195E+00          7.95152350E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81482125E+03          5.99141733E+02          2.78878531E+02          1.00000000E+30          1.77734266E+04          3.63746858E+03          1.73259872E+03          8.55916957E+00          8.09402175E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73872060E+03          5.92069022E+02          2.76055191E+02          1.00000000E+30          1.56476057E+04          3.40945062E+03          1.62655353E+03          8.72878318E+00          8.23573276E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67264946E+03          5.86203114E+02          2.73749823E+02          1.00000000E+30          1.39434907E+04          3.21349688E+03          1.53531938E+03          8.89777473E+00          8.37671042E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61504814E+03          5.81382016E+02          2.71893478E+02          1.00000000E+30          1.25538992E+04          3.04398957E+03          1.45632752E+03          9.06616526E+00          8.51700423E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56464823E+03          5.77470374E+02          2.70428477E+02          1.00000000E+30          1.14043679E+04          2.89650830E+03          1.38754886E+03          9.23802041E+00          8.66021524E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52041131E+03          5.74354136E+02          2.69306234E+02          1.00000000E+30          1.04413967E+04          2.76753420E+03          1.32736393E+03          9.40516836E+00          8.79917295E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48147756E+03          5.71936461E+02          2.68485475E+02          1.00000000E+30          9.62593448E+03          2.65422567E+03          1.27446514E+03          9.57177585E+00          8.93757667E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44713278E+03          5.70135298E+02          2.67931046E+02          1.00000000E+30          8.92884116E+03          2.55427542E+03          1.22778544E+03          9.74166102E+00          9.07876294E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41677819E+03          5.68880315E+02          2.67612834E+02          1.00000000E+30          8.32797293E+03          2.46578461E+03          1.18644729E+03          9.91089887E+00          9.21931664E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38990960E+03          5.68111006E+02          2.67504915E+02          1.00000000E+30          7.80623851E+03          2.38718205E+03          1.14972281E+03          1.00758016E+01          9.35607669E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36610011E+03          5.67775179E+02          2.67584833E+02          1.00000000E+30          7.35024433E+03          2.31715770E+03          1.11700424E+03          1.02438488E+01          9.49551941E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34498580E+03          5.67827431E+02          2.67833097E+02          1.00000000E+30          6.94938555E+03          2.25461174E+03          1.08778062E+03          1.04113043E+01          9.63442649E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32625587E+03          5.68228311E+02          2.68232719E+02          1.00000000E+30          6.59515121E+03          2.19861406E+03          1.06161953E+03          1.05746612E+01          9.76981747E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30964263E+03          5.68943253E+02          2.68768787E+02          1.00000000E+30          6.28065794E+03          2.14837546E+03          1.03815382E+03          1.07410290E+01          9.90778162E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29491508E+03          5.69941918E+02          2.69428219E+02          1.00000000E+30          6.00022028E+03          2.10322060E+03          1.01706926E+03          1.09068539E+01          1.00452855E+01
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28187371E+03          5.71197587E+02          2.70199465E+02          1.00000000E+30          5.74922412E+03          2.06257197E+03          9.98096288E+02          1.10721511E+01          1.01823509E+01
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27034418E+03          5.72686632E+02          2.71072311E+02          1.00000000E+30          5.52377607E+03          2.02592976E+03          9.81002012E+02          1.12369347E+01          1.03189975E+01
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26017435E+03          5.74388090E+02          2.72037676E+02          1.00000000E+30          5.32062984E+03          1.99286311E+03          9.65585182E+02          1.14012189E+01          1.04552437E+01
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25123124E+03          5.76283303E+02          2.73087477E+02          1.00000000E+30          5.13704247E+03          1.96299691E+03          9.51670654E+02          1.15650167E+01          1.05911066E+01
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24339732E+03          5.78355653E+02          2.74214506E+02          1.00000000E+30          4.97068662E+03          1.93600352E+03          9.39105367E+02          1.17283409E+01          1.07266017E+01
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23656975E+03          5.80590243E+02          2.75412293E+02          1.00000000E+30          4.81957019E+03          1.91159718E+03          9.27755699E+02          1.18912038E+01          1.08617437E+01
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23065679E+03          5.82973710E+02          2.76675037E+02          1.00000000E+30          4.68198886E+03          1.88952634E+03          9.17503955E+02          1.20536171E+01          1.09965459E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22557700E+03          5.85494047E+02          2.77997515E+02          1.00000000E+30          4.55646474E+03          1.86956895E+03          9.08246402E+02          1.22186781E+01          1.11335832E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22125816E+03          5.88140434E+02          2.79375013E+02          1.00000000E+30          4.44172008E+03          1.85153031E+03          8.99891379E+02          1.23801836E+01          1.12677017E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21763637E+03          5.90903081E+02          2.80803271E+02          1.00000000E+30          4.33664408E+03          1.83523627E+03          8.92357704E+02          1.25412723E+01          1.14015158E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21465321E+03          5.93773110E+02          2.82278425E+02          1.00000000E+30          4.24026344E+03          1.82053268E+03          8.85573093E+02          1.27019541E+01          1.15350355E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21225723E+03          5.96742498E+02          2.83796964E+02          1.00000000E+30          4.15172475E+03          1.80728225E+03          8.79473047E+02          1.28651930E+01          1.16707014E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21040165E+03          5.99803922E+02          2.85355702E+02          1.00000000E+30          4.07027609E+03          1.79536273E+03          8.74000014E+02          1.30250494E+01          1.18036215E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20904460E+03          6.02950717E+02          2.86951724E+02          1.00000000E+30          3.99525560E+03          1.78466331E+03          8.69102631E+02          1.31845274E+01          1.19362743E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20814805E+03          6.06176806E+02          2.88582375E+02          1.00000000E+30          3.92607600E+03          1.77508573E+03          8.64734061E+02          1.33465000E+01          1.20710102E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20767773E+03          6.09476611E+02          2.90245217E+02          1.00000000E+30          3.86221390E+03          1.76654120E+03          8.60853330E+02          1.35052060E+01          1.22031127E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20760245E+03          6.12845054E+02          2.91938031E+02          1.00000000E+30          3.80320465E+03          1.75894978E+03          8.57422114E+02          1.36663774E+01          1.23372668E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20789390E+03          6.16277450E+02          2.93658761E+02          1.00000000E+30          3.74863341E+03          1.75223858E+03          8.54406602E+02          1.38243433E+01          1.24688469E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20852620E+03          6.19769494E+02          2.95405527E+02          1.00000000E+30          3.69812793E+03          1.74634243E+03          8.51776095E+02          1.39847453E+01          1.26024468E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20947590E+03          6.23317240E+02          2.97176599E+02          1.00000000E+30          3.65135492E+03          1.74120222E+03          8.49502445E+02          1.41420027E+01          1.27335305E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21072140E+03          6.26917034E+02          2.98970375E+02          1.00000000E+30          3.60801355E+03          1.73676298E+03          8.47560426E+02          1.43016640E+01          1.28666001E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21224302E+03          6.30565518E+02          3.00785390E+02          1.00000000E+30          3.56783469E+03          1.73297620E+03          8.45926548E+02          1.44582423E+01          1.29972107E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21402267E+03          6.34259581E+02          3.02620270E+02          1.00000000E+30          3.53057275E+03          1.72979631E+03          8.44579907E+02          1.46171907E+01          1.31297723E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21604375E+03          6.37996334E+02          3.04473751E+02          1.00000000E+30          3.49600706E+03          1.72718275E+03          8.43500958E+02          1.47731166E+01          1.32599302E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21829097E+03          6.41773124E+02          3.06344670E+02          1.00000000E+30          3.46393745E+03          1.72509748E+03          8.42672046E+02          1.49313788E+01          1.33920045E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22075023E+03          6.45587464E+02          3.08231934E+02          1.00000000E+30          3.43418168E+03          1.72350647E+03          8.42076874E+02          1.50892986E+01          1.35238335E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22340855E+03          6.49437066E+02          3.10134535E+02          1.00000000E+30          3.40657405E+03          1.72237755E+03          8.41700491E+02          1.52442782E+01          1.36533333E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22625392E+03          6.53319775E+02          3.12051536E+02          1.00000000E+30          3.38096304E+03          1.72168176E+03          8.41529178E+02          1.54015495E+01          1.37847032E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22927523E+03          6.57233614E+02          3.13982060E+02          1.00000000E+30          3.35721154E+03          1.72139226E+03          8.41550229E+02          1.55584969E+01          1.39158417E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23246213E+03          6.61176725E+02          3.15925291E+02          1.00000000E+30          3.33519305E+03          1.72148418E+03          8.41752001E+02          1.57125814E+01          1.40447198E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23580515E+03          6.65147375E+02          3.17880471E+02          1.00000000E+30          3.31479179E+03          1.72193473E+03          8.42123612E+02          1.58689136E+01          1.41754229E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23929534E+03          6.69143953E+02          3.19846891E+02          1.00000000E+30          3.29590296E+03          1.72272264E+03          8.42655068E+02          1.60249390E+01          1.43059071E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24292449E+03          6.73164939E+02          3.21823883E+02          1.00000000E+30          3.27842778E+03          1.72382829E+03          8.43337168E+02          1.61806679E+01          1.44361798E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24668488E+03          6.77208926E+02          3.23810824E+02          1.00000000E+30          3.26227719E+03          1.72523360E+03          8.44161233E+02          1.63336166E+01          1.45642660E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25056940E+03          6.81274587E+02          3.25807138E+02          1.00000000E+30          3.24736949E+03          1.72692153E+03          8.45119297E+02          1.64887650E+01          1.46941269E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25457131E+03          6.85360689E+02          3.27812274E+02          1.00000000E+30          3.23362747E+03          1.72887639E+03          8.46203988E+02          1.66436294E+01          1.48237849E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25868442E+03          6.89466065E+02          3.29825724E+02          1.00000000E+30          3.22098118E+03          1.73108368E+03          8.47408313E+02          1.67982156E+01          1.49532441E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26290284E+03          6.93589619E+02          3.31847004E+02          1.00000000E+30          3.20936577E+03          1.73352964E+03          8.48725868E+02          1.69525260E+01          1.50825058E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26722115E+03          6.97730326E+02          3.33875666E+02          1.00000000E+30          3.19872067E+03          1.73620161E+03          8.50150632E+02          1.71041460E+01          1.52096604E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27163420E+03          7.01887229E+02          3.35911284E+02          1.00000000E+30          3.18899148E+03          1.73908771E+03          8.51676981E+02          1.72579186E+01          1.53385388E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27613720E+03          7.06059407E+02          3.37953458E+02          1.00000000E+30          3.18012398E+03          1.74217688E+03          8.53299659E+02          1.74114291E+01          1.54672289E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28072566E+03          7.10246019E+02          3.40001815E+02          1.00000000E+30          3.17207276E+03          1.74545867E+03          8.55013777E+02          1.75646807E+01          1.55957332E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28539536E+03          7.14446251E+02          3.42055996E+02          1.00000000E+30          3.16479125E+03          1.74892343E+03          8.56814726E+02          1.77176761E+01          1.57240529E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29014227E+03          7.18659346E+02          3.44115671E+02          1.00000000E+30          3.15823790E+03          1.75256204E+03          8.58698154E+02          1.78704179E+01          1.58521898E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29496269E+03          7.22884594E+02          3.46180521E+02          1.00000000E+30          3.15237428E+03          1.75636592E+03          8.60660056E+02          1.80229089E+01          1.59801456E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29985310E+03          7.27121306E+02          3.48250251E+02          1.00000000E+30          3.14716336E+03          1.76032700E+03          8.62696608E+02          1.81751524E+01          1.61079224E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30481015E+03          7.31368856E+02          3.50324582E+02          1.00000000E+30          3.14257265E+03          1.76443783E+03          8.64804222E+02          1.83271519E+01          1.62355226E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30983073E+03          7.35626630E+02          3.52403244E+02          1.00000000E+30          3.13856963E+03          1.76869126E+03          8.66979553E+02          1.84766112E+01          1.63611452E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31491189E+03          7.39894063E+02          3.54485990E+02          1.00000000E+30          3.13512424E+03          1.77308062E+03          8.69219432E+02          1.86281475E+01          1.64884117E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32005080E+03          7.44170618E+02          3.56572577E+02          1.00000000E+30          3.13220944E+03          1.77759957E+03          8.71520852E+02          1.87794515E+01          1.66155093E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32524487E+03          7.48455772E+02          3.58662787E+02          1.00000000E+30          3.12979912E+03          1.78224222E+03          8.73880993E+02          1.89305261E+01          1.67424400E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33049155E+03          7.52749054E+02          3.60756399E+02          1.00000000E+30          3.12786829E+03          1.78700295E+03          8.76297222E+02          1.90813741E+01          1.68692055E+01
       1023.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34328396E+03          7.63082928E+02          3.65793573E+02          1.00000000E+30          3.12505816E+03          1.79887884E+03          8.82309970E+02          1.94433820E+01          1.71734653E+01
       1024.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.34930294E+12          1.34328504E+03          7.63083791E+02          3.65793993E+02          1.00000000E+30          3.12505803E+03          1.79887986E+03          8.82310483E+02          1.94434125E+01          1.71734909E+01
       1046.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63431325E+07          1.35578819E+03          7.73022715E+02          3.70636041E+02          1.00000000E+30          3.12457183E+03          1.81080886E+03          8.88332921E+02          1.97889342E+01          1.74640132E+01
       1047.0010          1.00000000E+30          1.00000000E+30          1.57039772E+13          1.63413197E+07          1.35578929E+03          7.73023580E+02          3.70636463E+02          1.00000000E+30          3.12457188E+03          1.81080992E+03          8.88333455E+02          1.97889645E+01          1.74640387E+01
       1100.0000          1.00000000E+30          1.00000000E+30          9.89474302E+06          2.62557570E+06          1.38538986E+03          7.96038203E+02          3.81840187E+02          1.00000000E+30          3.13051417E+03          1.84006990E+03          9.03052788E+02          2.05801544E+01          1.81296814E+01
       1197.9990          1.00000000E+30          1.00000000E+30          1.95354756E+06          7.23967565E+05          1.44239431E+03          8.38406299E+02          4.02331830E+02          1.00000000E+30          3.16178622E+03          1.89930890E+03          9.32709032E+02          2.20292461E+01          1.93488852E+01
       1198.0010          1.00000000E+30          2.34629702E+13          1.95348338E+06          7.23955011E+05          1.44239550E+03          8.38407318E+02          4.02332321E+02          1.00000000E+30          3.16178708E+03          1.89931017E+03          9.32709663E+02          2.20292759E+01          1.93489104E+01
       1200.0000          1.00000000E+30          2.17183445E+09          1.91382974E+06          7.11189107E+05          1.44358300E+03          8.39425436E+02          4.02823215E+02          1.00000000E+30          3.16264598E+03          1.90057488E+03          9.33341356E+02          2.20590167E+01          1.93741669E+01
       1300.0000          1.00000000E+30          5.78815268E+06          8.75264632E+05          3.53960040E+05          1.50395155E+03          8.82933219E+02          4.24366714E+02          1.00000000E+30          3.21431400E+03          1.96606969E+03          9.65999249E+02          2.35221179E+01          2.06074202E+01
       1400.0000          1.00000000E+30          1.99740046E+06          5.25460440E+05          2.21126068E+05          1.56578083E+03          9.26944911E+02          4.45710301E+02          1.00000000E+30          3.27945391E+03          2.03500834E+03          1.00029095E+03          2.49710817E+01          2.18291201E+01
       1500.0000          1.00000000E+30          1.06945854E+06          3.61993813E+05          1.55989508E+05          1.62859729E+03          9.71354840E+02          4.66873390E+02          1.00000000E+30          3.35418146E+03          2.10637297E+03          1.03573185E+03          2.64052884E+01          2.30387571E+01
       1600.0000          1.00000000E+30          6.90254842E+05          2.71206637E+05          1.18760838E+05          1.69207762E+03          1.01536360E+03          4.88206452E+02          1.00000000E+30          3.43590585E+03          2.17947030E+03          1.07199175E+03          2.78260226E+01          2.42377085E+01
       1700.0000          1.00000000E+30          4.94907036E+05          2.15071705E+05          9.53024271E+04          1.75517582E+03          1.05900687E+03          5.09359156E+02          1.00000000E+30          3.52284002E+03          2.25381472E+03          1.10883933E+03          2.92361928E+01          2.54271657E+01
