#Energy      Cr-K-shell   Cr-L1-shell   Cr-L2-shell   Cr-L3-shell   Cr-M1-shell   Cr-M2-shell   Cr-M3-shell   Valence  Total
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19776155E+02          1.19776155E+02
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20532944E+02          1.20532944E+02
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22194799E+02          1.22194799E+02
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23294561E+02          1.23294561E+02
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25089143E+02          1.25089143E+02
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26514269E+02          1.26514269E+02
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28190701E+02          1.28190701E+02
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30233589E+02          1.30233589E+02
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32031070E+02          1.32031070E+02
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34404128E+02          1.34404128E+02
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36506232E+02          1.36506232E+02
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38678063E+02          1.38678063E+02
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41388171E+02          1.41388171E+02
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43873592E+02          1.43873592E+02
         47.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46445337E+02          1.46445337E+02
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46528886E+02          1.46528886E+02
         48.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32382643E+02          1.46531539E+02          1.09442290E+02
         48.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.68964768E+02          1.49222558E+02          1.13202131E+02
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69004528E+02          1.49369407E+02          1.13288941E+02
         49.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.91832655E+02          4.69044295E+02          1.49372206E+02          1.00523049E+02
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.62378694E+02          5.07944410E+02          1.52221063E+02          1.04414603E+02
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03692652E+03          5.46823244E+02          1.55261309E+02          1.08296747E+02
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11157362E+03          6.01780706E+02          1.58403944E+02          1.12684505E+02
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21412348E+03          6.64741201E+02          1.61359848E+02          1.17297748E+02
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34138467E+03          7.38086162E+02          1.64638454E+02          1.22335101E+02
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48607732E+03          8.16489281E+02          1.68029615E+02          1.27404762E+02
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64477935E+03          9.07797436E+02          1.71539049E+02          1.32641333E+02
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81972682E+03          1.00105842E+03          1.74813474E+02          1.37573181E+02
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01025161E+03          1.10425114E+03          1.78463226E+02          1.42725905E+02
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21215698E+03          1.21983145E+03          1.82058099E+02          1.47828730E+02
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44410327E+03          1.33726125E+03          1.85910581E+02          1.53001701E+02
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67971377E+03          1.45118516E+03          1.89481643E+02          1.57733130E+02
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93154664E+03          1.58057859E+03          1.93472169E+02          1.62800199E+02
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17814991E+03          1.70625099E+03          1.97611832E+02          1.67752741E+02
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45487811E+03          1.82474635E+03          2.01555639E+02          1.72447201E+02
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70568077E+03          1.94270102E+03          2.05916257E+02          1.77275220E+02
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96091923E+03          2.05251854E+03          2.09655087E+02          1.81507581E+02
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20112012E+03          2.15080766E+03          2.14008722E+02          1.86022973E+02
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42399107E+03          2.23697371E+03          2.18444923E+02          1.90444060E+02
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62730769E+03          2.31078154E+03          2.23186882E+02          1.94954101E+02
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80433766E+03          2.37010323E+03          2.26924028E+02          1.98537612E+02
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.99545197E+03          2.43255096E+03          2.31611661E+02          2.02887286E+02
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10552485E+03          2.45960772E+03          2.36497048E+02          2.07004291E+02
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18565117E+03          2.47188741E+03          2.41062972E+02          2.10717840E+02
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23529729E+03          2.47332397E+03          2.46194897E+02          2.14723692E+02
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25748083E+03          2.46739382E+03          2.50943845E+02          2.18319334E+02
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25510454E+03          2.45130913E+03          2.55317595E+02          2.21487525E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26949234E+03          2.44078793E+03          2.60526155E+02          2.25333752E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21999904E+03          2.40861611E+03          2.65959558E+02          2.29004982E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16101419E+03          2.37426270E+03          2.70980274E+02          2.32274588E+02
         79.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12089051E+03          2.34659150E+03          2.76665802E+02          2.36077468E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12085065E+03          2.34656413E+03          2.76671613E+02          2.36081338E+02
         80.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40817732E+03          5.12081080E+03          2.34653675E+03          2.76677424E+02          2.20790967E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35164204E+03          5.04043255E+03          2.31950438E+03          2.82603236E+02          2.23893294E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29689794E+03          4.98223027E+03          2.27194160E+03          2.86760572E+02          2.25661776E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24391342E+03          4.92535679E+03          2.23976664E+03          2.92566270E+02          2.28529394E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22510329E+03          4.82098062E+03          2.20849027E+03          2.98611907E+02          2.31528614E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18715658E+03          4.75299352E+03          2.17807537E+03          3.04043468E+02          2.34067200E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18152033E+03          4.68689732E+03          2.14848683E+03          3.10318928E+02          2.37213543E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15560681E+03          4.62261420E+03          2.11969141E+03          3.16872353E+02          2.40336331E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15833627E+03          4.56007057E+03          2.09165765E+03          3.21414685E+02          2.42409405E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14253599E+03          4.49919677E+03          2.06435574E+03          3.27835512E+02          2.45386787E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12689301E+03          4.43992680E+03          2.03775736E+03          3.34512676E+02          2.48435224E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14129163E+03          4.38219811E+03          2.01183569E+03          3.40548973E+02          2.51254383E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13375601E+03          4.32595135E+03          1.93979931E+03          3.47518685E+02          2.53592822E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12625647E+03          4.27113018E+03          1.91206064E+03          3.54779644E+02          2.56696675E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14542516E+03          4.10553795E+03          1.88510409E+03          3.60756048E+02          2.58804097E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14484114E+03          4.04630864E+03          1.85889706E+03          3.66745899E+02          2.61113183E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14425733E+03          3.98876399E+03          1.84353882E+03          3.74058772E+02          2.64231785E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14367374E+03          3.93283314E+03          1.82053464E+03          3.81014123E+02          2.66934839E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14309036E+03          3.89765282E+03          1.79809749E+03          3.88277652E+02          2.69807745E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16950944E+03          3.84825107E+03          1.77620666E+03          3.95062538E+02          2.72508752E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17437063E+03          3.80008596E+03          1.76689392E+03          4.02831135E+02          2.75742665E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26421151E+03          3.49439944E+03          1.63923982E+03          4.83412586E+02          3.05699141E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38445601E+03          3.30512918E+03          1.57933530E+03          5.77016438E+02          3.37352422E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52445730E+03          3.24915663E+03          1.55120192E+03          6.84903412E+02          3.70888916E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68729208E+03          3.25983839E+03          1.56863557E+03          8.07370835E+02          4.07489607E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87849810E+03          3.30243988E+03          1.60649224E+03          9.43322566E+02          4.45792685E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09744645E+03          3.40485220E+03          1.65686489E+03          1.09737261E+03          4.87194112E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.34186044E+03          3.52431828E+03          1.72184193E+03          1.26878725E+03          5.31071271E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59655489E+03          3.66877639E+03          1.79839983E+03          1.45761765E+03          5.77292037E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88584905E+03          3.83222446E+03          1.88056413E+03          1.66742555E+03          6.26134861E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16412204E+03          4.00887841E+03          1.97864056E+03          1.90160839E+03          6.78261217E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47520216E+03          4.20830485E+03          2.07479594E+03          2.16149743E+03          7.32662797E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76716480E+03          4.41021582E+03          2.18203697E+03          2.44390245E+03          7.88885729E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10316674E+03          4.64264168E+03          2.29933544E+03          2.75295908E+03          8.49330654E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.40024739E+03          4.87151362E+03          2.41626487E+03          3.08604939E+03          9.09570694E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.75568988E+03          5.11689542E+03          2.55090671E+03          3.46202937E+03          9.76257638E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.11463233E+03          5.39002795E+03          2.68146738E+03          3.85400916E+03          1.04331489E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.45073571E+03          5.66218997E+03          2.82173665E+03          4.27549139E+03          1.11221347E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.84187181E+03          5.96587183E+03          2.97783530E+03          4.74185431E+03          1.18786989E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.22435756E+03          6.26446140E+03          3.14361339E+03          5.24197298E+03          1.26567246E+03
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.60587806E+03          6.59307042E+03          3.29694366E+03          5.77416191E+03          1.34341689E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.03057753E+03          6.91505409E+03          3.47222309E+03          6.35009057E+03          1.42688991E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.43947487E+03          7.28152863E+03          3.64075894E+03          6.97734151E+03          1.51226226E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.91561678E+03          7.64543907E+03          3.83208583E+03          7.64219201E+03          1.60396514E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03177727E+04          7.99521958E+03          4.02041190E+03          8.32821654E+03          1.69262206E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07743919E+04          8.39365902E+03          4.20993418E+03          9.09277500E+03          1.78743454E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12331934E+04          8.79137853E+03          4.42915343E+03          9.89391177E+03          1.88815077E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16863147E+04          9.19423628E+03          4.64440829E+03          1.07345796E+04          1.98884839E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22155207E+04          9.63449604E+03          4.84718510E+03          1.16267333E+04          2.09217821E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26607686E+04          1.01190394E+04          5.08186175E+03          1.25630207E+04          2.20174732E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31706925E+04          1.05684673E+04          5.31297294E+03          1.35522317E+04          2.31184808E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36538410E+04          1.10174732E+04          5.54729926E+03          1.46373149E+04          2.42370879E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42229573E+04          1.15327371E+04          5.80325886E+03          1.57825616E+04          2.54649522E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46992532E+04          1.20309533E+04          6.08398169E+03          1.69816401E+04          2.67092041E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52895190E+04          1.25329953E+04          6.34076344E+03          1.82181489E+04          2.79490666E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58433853E+04          1.30828646E+04          6.60190292E+03          1.94638423E+04          2.92053960E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63997933E+04          1.36432538E+04          6.90349901E+03          2.08684882E+04          3.05767481E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69505123E+04          1.42627303E+04          7.20254750E+03          2.23306522E+04          3.19765338E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75877078E+04          1.48296660E+04          7.48828619E+03          2.38261037E+04          3.33552397E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81320492E+04          1.53987910E+04          7.82713951E+03          2.53837553E+04          3.48132448E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87960613E+04          1.60305145E+04          8.11245091E+03          2.70587088E+04          3.62571519E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93927311E+04          1.66707840E+04          8.44119727E+03          2.88227087E+04          3.77768524E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99991652E+04          1.73804733E+04          8.77828886E+03          3.07429796E+04          3.93727001E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06926202E+04          1.80225158E+04          9.14738569E+03          3.25323595E+04          4.10051117E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12794087E+04          1.86718357E+04          9.48548310E+03          3.45445015E+04          4.25671737E+03
