#Energy      Cr-K-shell   Cr-L1-shell   Cr-L2-shell   Cr-L3-shell   Cr-M1-shell   Cr-M2-shell   Cr-M3-shell   Valence  Total
         26.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54898895E+01          2.54898895E+01
         27.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47404138E+01          2.47404138E+01
         28.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40276858E+01          2.40276858E+01
         29.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33479997E+01          2.33479997E+01
         30.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26981347E+01          2.26981347E+01
         31.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20752626E+01          2.20752626E+01
         32.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14769093E+01          2.14769093E+01
         33.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09008806E+01          2.09008806E+01
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03452383E+01          2.03452383E+01
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98082601E+01          1.98082601E+01
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92884131E+01          1.92884131E+01
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87843298E+01          1.87843298E+01
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82947887E+01          1.82947887E+01
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78186967E+01          1.78186967E+01
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73550780E+01          1.73550780E+01
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69030594E+01          1.69030594E+01
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64618626E+01          1.64618626E+01
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60307963E+01          1.60307963E+01
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56092507E+01          1.56092507E+01
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51966901E+01          1.51966901E+01
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47926511E+01          1.47926511E+01
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43967395E+01          1.43967395E+01
         47.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40090124E+01          1.40090124E+01
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21958934E+08          1.40086281E+01          1.40086278E+01
         48.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22003552E+08          1.40082438E+01          1.40082435E+01
         48.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39686031E+04          1.36284330E+01          1.36229674E+01
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31315901E+09          3.39067925E+04          1.36280561E+01          1.36225807E+01
         49.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31325146E+09          3.38601335E+04          1.36276793E+01          1.36221966E+01
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.22885778E+04          1.19752280E+04          1.32548286E+01          1.32377490E+01
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55332840E+04          6.50141853E+03          1.28888164E+01          1.28568382E+01
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38602245E+04          4.21310962E+03          1.25299571E+01          1.24815528E+01
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.98043770E+03          3.00885407E+03          1.21782553E+01          1.21128031E+01
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41229745E+03          2.28603285E+03          1.18337829E+01          1.17512650E+01
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87113384E+03          1.81290666E+03          1.14966784E+01          1.13975003E+01
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.86203863E+03          1.48356175E+03          1.11671454E+01          1.10519972E+01
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15980344E+03          1.24371469E+03          1.08454502E+01          1.07152331E+01
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64841790E+03          1.06278660E+03          1.05319141E+01          1.03876668E+01
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26256353E+03          9.22299059E+02          1.02269061E+01          1.00697322E+01
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96314521E+03          8.10741265E+02          9.93083275E+00          9.76187700E+00
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72524680E+03          7.20408959E+02          9.64412140E+00          9.46451329E+00
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53269884E+03          6.46087101E+02          9.36720415E+00          9.17804522E+00
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37431000E+03          5.84064344E+02          9.10049828E+00          8.90282707E+00
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24206305E+03          5.31678914E+02          8.84438594E+00          8.63915801E+00
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13041086E+03          4.86960782E+02          8.59919451E+00          8.38728107E+00
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03511598E+03          4.48427412E+02          8.36517924E+00          8.14735267E+00
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.52996294E+02          4.14949813E+02          8.14250957E+00          7.91944269E+00
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.81657927E+02          3.85646761E+02          7.93126034E+00          7.70352881E+00
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.19227259E+02          3.59827023E+02          7.73140831E+00          7.49949470E+00
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64212824E+02          3.36931615E+02          7.54283416E+00          7.30712877E+00
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15437536E+02          3.16522297E+02          7.36532903E+00          7.12614426E+00
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71963056E+02          2.98234043E+02          7.19860478E+00          6.95618027E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.33012635E+02          2.81773269E+02          7.04230667E+00          6.79681995E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97957060E+02          2.66892203E+02          6.89602719E+00          6.64760041E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66268840E+02          2.53390782E+02          6.75931988E+00          6.50803133E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37513514E+02          2.41090073E+02          6.63171269E+00          6.37759757E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11326239E+02          2.29850391E+02          6.51271942E+00          6.25578484E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87397072E+02          2.19547901E+02          6.40185005E+00          6.14207696E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65459384E+02          2.10072880E+02          6.29861895E+00          6.03596359E+00
         79.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45311012E+02          2.01347720E+02          6.20264410E+00          5.93705343E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91614946E+09          4.45291373E+02          2.01339057E+02          6.20255146E+00          5.93695752E+00
         80.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91636923E+09          4.45271540E+02          2.01330504E+02          6.20245882E+00          5.93686169E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43331207E+05          4.26700628E+02          1.93266261E+02          6.11318881E+00          5.84448640E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21271813E+05          4.09517362E+02          1.85787333E+02          6.03009164E+00          5.75812638E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57713086E+04          3.93599828E+02          1.78842894E+02          5.95284233E+00          5.67748476E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25403593E+04          3.78820745E+02          1.72380620E+02          5.88104634E+00          5.60217300E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03148343E+04          3.65068739E+02          1.66355991E+02          5.81433280E+00          5.53182459E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29704481E+04          3.52247353E+02          1.60728046E+02          5.75235449E+00          5.46609390E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81635597E+04          3.40272377E+02          1.55461919E+02          5.69478740E+00          5.40466040E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48180296E+04          3.29066312E+02          1.50525842E+02          5.64132994E+00          5.34722388E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23813263E+04          3.18563989E+02          1.45891934E+02          5.59170196E+00          5.29350727E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05427140E+04          3.08704447E+02          1.41535392E+02          5.54564362E+00          5.24325318E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.11655866E+03          2.99435163E+02          1.37433748E+02          5.50291420E+00          5.19622395E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.98431920E+03          2.90708232E+02          1.33566499E+02          5.46329088E+00          5.15219883E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.06811352E+03          2.82480649E+02          1.29916231E+02          5.42656750E+00          5.11097549E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31425542E+03          2.74714259E+02          1.26466346E+02          5.39255340E+00          5.07236572E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68582615E+03          2.67374230E+02          1.23201942E+02          5.36107223E+00          5.03619621E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.15553894E+03          2.60429281E+02          1.20109860E+02          5.33196091E+00          5.00230724E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70318088E+03          2.53850611E+02          1.17177979E+02          5.30506857E+00          4.97055071E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31373552E+03          2.47612654E+02          1.14395403E+02          5.28025557E+00          4.94079041E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97582261E+03          2.41691757E+02          1.11751459E+02          5.25739267E+00          4.91289912E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68031826E+03          2.36066774E+02          1.09237580E+02          5.23636013E+00          4.88676118E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01456430E+03          1.92467967E+02          8.96834937E+01          5.10581096E+00          4.70150935E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33081666E+03          1.64283571E+02          7.69831026E+01          5.07439047E+00          4.61049774E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.75793835E+02          1.45163871E+02          6.83483563E+01          5.10215197E+00          4.57581648E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64820213E+02          1.31762052E+02          6.22926914E+01          5.16743688E+00          4.57729333E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28061373E+02          1.22151408E+02          5.79534708E+01          5.25766767E+00          4.60336512E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33937256E+02          1.15150826E+02          5.47990903E+01          5.36511120E+00          4.64694712E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.66309716E+02          1.10002196E+02          5.24871177E+01          5.48478437E+00          4.70344558E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16146184E+02          1.06201478E+02          5.07893490E+01          5.61334931E+00          4.76974087E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78024091E+02          1.03403806E+02          4.95493764E+01          5.74849694E+00          4.84363386E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48502730E+02          1.01367287E+02          4.86572880E+01          5.88467450E+00          4.92079070E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25298774E+02          9.99186076E+01          4.80342573E+01          6.02797062E+00          5.00515460E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06842709E+02          9.89311027E+01          4.76225535E+01          6.17245540E+00          5.09228290E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92023250E+02          9.83105211E+01          4.73791939E+01          6.32505978E+00          5.18661924E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80035137E+02          9.79856077E+01          4.72716251E+01          6.47768504E+00          5.28242377E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70283262E+02          9.79016677E+01          4.72748322E+01          6.63026154E+00          5.37950614E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62320029E+02          9.80161672E+01          4.73693386E+01          6.78273713E+00          5.47770088E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55804087E+02          9.82955880E+01          4.75397786E+01          6.93507266E+00          5.57686382E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50471475E+02          9.87132398E+01          4.77739035E+01          7.08723875E+00          5.67686933E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46115626E+02          9.92476333E+01          4.80618399E+01          7.24480424E+00          5.78116821E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42573181E+02          9.98812942E+01          4.83955580E+01          7.39634157E+00          5.88237433E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39713818E+02          1.00599908E+02          4.87684651E+01          7.55288862E+00          5.98742389E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37432125E+02          1.01391628E+02          4.91751066E+01          7.70886865E+00          6.09270573E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35642549E+02          1.02246592E+02          4.96109394E+01          7.86429643E+00          6.19817573E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34274854E+02          1.03156530E+02          5.00721443E+01          8.01918719E+00          6.30379510E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33271029E+02          1.04114457E+02          5.05554997E+01          8.17355621E+00          6.40952995E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32582768E+02          1.05114440E+02          5.10582672E+01          8.32741873E+00          6.51535056E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32169600E+02          1.06151413E+02          5.15781054E+01          8.48078974E+00          6.62123088E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31997397E+02          1.07221029E+02          5.21130033E+01          8.63368387E+00          6.72714806E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32037225E+02          1.08319539E+02          5.26612275E+01          8.79038585E+00          6.83566481E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32264383E+02          1.09443689E+02          5.32212734E+01          8.94225710E+00          6.94152197E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32657709E+02          1.10590651E+02          5.37918318E+01          9.09780041E+00          7.04983077E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33198979E+02          1.11757954E+02          5.43717588E+01          9.24871272E+00          7.15557626E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33872396E+02          1.12943433E+02          5.49600503E+01          9.40316511E+00          7.26363952E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34664245E+02          1.14145177E+02          5.55558236E+01          9.55706938E+00          7.37155000E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35562546E+02          1.15361504E+02          5.61582979E+01          9.70660159E+00          7.47702481E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36556793E+02          1.16590923E+02          5.67667826E+01          9.85950787E+00          7.58465298E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37637769E+02          1.17832108E+02          5.73806632E+01          1.00119107E+01          7.69211571E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38797311E+02          1.19083881E+02          5.79993934E+01          1.01638241E+01          7.79941050E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40028201E+02          1.20345187E+02          5.86224847E+01          1.03152614E+01          7.90653545E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41324033E+02          1.21615083E+02          5.92495000E+01          1.04662355E+01          8.01348912E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42679080E+02          1.22892724E+02          5.98800467E+01          1.06167586E+01          8.12027047E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44088246E+02          1.24177348E+02          6.05137719E+01          1.07668427E+01          8.22687888E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45546948E+02          1.25468268E+02          6.11503584E+01          1.09164991E+01          8.33331407E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47051079E+02          1.26764867E+02          6.17895184E+01          1.10657388E+01          8.43957602E+00
