#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          7.36111795E+02          7.36111795E+02
          0.2000          1.00000000E+30          4.63641410E+02          4.63641410E+02
          0.3000          1.00000000E+30          3.37033972E+02          3.37033972E+02
          0.4000          1.00000000E+30          2.66630176E+02          2.66630176E+02
          0.5000          1.00000000E+30          2.20913595E+02          2.20913595E+02
          0.6000          1.00000000E+30          1.88975120E+02          1.88975120E+02
          0.7000          1.00000000E+30          1.65445343E+02          1.65445343E+02
          0.8000          1.00000000E+30          1.47404698E+02          1.47404698E+02
          0.9000          1.00000000E+30          1.33172090E+02          1.33172090E+02
          1.0000          1.00000000E+30          1.21623921E+02          1.21623921E+02
          2.0000          1.00000000E+30          6.79665080E+01          6.79665080E+01
          3.0000          1.00000000E+30          4.92192582E+01          4.92192582E+01
          4.0000          1.00000000E+30          3.95232906E+01          3.95232906E+01
          5.0000          1.00000000E+30          3.35209400E+01          3.35209400E+01
          6.0000          1.00000000E+30          2.93965317E+01          2.93965317E+01
          7.0000          1.00000000E+30          2.63641314E+01          2.63641314E+01
          8.0000          1.00000000E+30          2.40252711E+01          2.40252711E+01
          9.0000          1.00000000E+30          2.21560033E+01          2.21560033E+01
         10.0000          1.00000000E+30          2.06201593E+01          2.06201593E+01
         11.0000          1.00000000E+30          1.93302974E+01          1.93302974E+01
         12.0000          1.00000000E+30          1.82274536E+01          1.82274536E+01
         13.0000          1.00000000E+30          1.72704609E+01          1.72704609E+01
         14.0000          1.00000000E+30          1.64294421E+01          1.64294421E+01
         15.0000          1.00000000E+30          1.56823204E+01          1.56823204E+01
         16.0000          1.00000000E+30          1.50124379E+01          1.50124379E+01
         17.0000          1.00000000E+30          1.44068791E+01          1.44068791E+01
         18.0000          1.00000000E+30          1.38555591E+01          1.38555591E+01
         19.0000          1.00000000E+30          1.33504494E+01          1.33504494E+01
         20.0000          1.00000000E+30          1.28850796E+01          1.28850796E+01
         21.0000          1.00000000E+30          1.24541811E+01          1.24541811E+01
         22.0000          1.00000000E+30          1.20534416E+01          1.20534416E+01
         23.0000          1.00000000E+30          1.16792835E+01          1.16792835E+01
         24.0000          1.00000000E+30          1.13287138E+01          1.13287138E+01
         25.0000          1.00000000E+30          1.09992241E+01          1.09992241E+01
         26.0000          1.00000000E+30          1.06886959E+01          1.06886959E+01
         27.0000          1.00000000E+30          1.03953322E+01          1.03953322E+01
         28.0000          1.00000000E+30          1.01176038E+01          1.01176038E+01
