#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.2000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.3000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.4000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.5000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.6000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.7000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.8000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.9000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          1.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          2.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          3.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          4.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          5.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          6.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          7.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          8.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          9.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         10.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         11.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         12.0000          1.00000000E+30          1.21015287E+02          1.21015287E+02
         13.0000          1.00000000E+30          1.29573049E+02          1.29573049E+02
         14.0000          1.00000000E+30          1.38978474E+02          1.38978474E+02
         15.0000          1.00000000E+30          1.48866729E+02          1.48866729E+02
         16.0000          1.00000000E+30          1.59467685E+02          1.59467685E+02
         17.0000          1.00000000E+30          1.55294771E+02          1.55294771E+02
         18.0000          1.00000000E+30          1.63051759E+02          1.63051759E+02
         19.0000          1.00000000E+30          1.70386688E+02          1.70386688E+02
         20.0000          1.00000000E+30          1.78895190E+02          1.78895190E+02
         21.0000          1.00000000E+30          1.87002601E+02          1.87002601E+02
         22.0000          1.00000000E+30          1.95362810E+02          1.95362810E+02
         23.0000          1.00000000E+30          2.05124899E+02          2.05124899E+02
         24.0000          1.00000000E+30          2.14702201E+02          2.14702201E+02
         25.0000          1.00000000E+30          2.24930859E+02          2.24930859E+02
         26.0000          1.00000000E+30          2.35480695E+02          2.35480695E+02
         27.0000          1.00000000E+30          2.47161969E+02          2.47161969E+02
         28.0000          1.00000000E+30          2.58716794E+02          2.58716794E+02
         29.0000          1.00000000E+30          2.70917705E+02          2.70917705E+02
         30.0000          1.00000000E+30          2.83445996E+02          2.83445996E+02
         31.0000          1.00000000E+30          2.97154489E+02          2.97154489E+02
         32.0000          1.00000000E+30          3.10218886E+02          3.10218886E+02
         33.0000          1.00000000E+30          3.24874920E+02          3.24874920E+02
         34.0000          1.00000000E+30          3.38986151E+02          3.38986151E+02
         35.0000          1.00000000E+30          3.54739072E+02          3.54739072E+02
         36.0000          1.00000000E+30          3.71235984E+02          3.71235984E+02
         37.0000          1.00000000E+30          3.86421907E+02          3.86421907E+02
         38.0000          1.00000000E+30          4.03883140E+02          4.03883140E+02
         39.0000          1.00000000E+30          4.20734474E+02          4.20734474E+02
         40.0000          1.00000000E+30          4.38441585E+02          4.38441585E+02
         41.0000          1.00000000E+30          4.57340425E+02          4.57340425E+02
         42.0000          1.00000000E+30          4.76992173E+02          4.76992173E+02
         43.0000          1.00000000E+30          4.95172623E+02          4.95172623E+02
         44.0000          1.00000000E+30          5.16424646E+02          5.16424646E+02
         45.0000          1.00000000E+30          5.36757605E+02          5.36757605E+02
         46.0000          1.00000000E+30          5.57124617E+02          5.57124617E+02
         47.0000          1.00000000E+30          5.78661082E+02          5.78661082E+02
         48.0000          1.00000000E+30          6.00778101E+02          6.00778101E+02
         49.0000          1.00000000E+30          6.22927598E+02          6.22927598E+02
         50.0000          1.00000000E+30          6.45969277E+02          6.45969277E+02
         51.0000          1.00000000E+30          6.68912982E+02          6.68912982E+02
         52.0000          1.00000000E+30          6.92929552E+02          6.92929552E+02
         53.0000          1.00000000E+30          7.18867092E+02          7.18867092E+02
         54.0000          1.00000000E+30          7.43756673E+02          7.43756673E+02
         55.0000          1.00000000E+30          7.68418367E+02          7.68418367E+02
         56.0000          1.00000000E+30          7.94621877E+02          7.94621877E+02
         57.0000          1.00000000E+30          8.21804121E+02          8.21804121E+02
         58.0000          1.00000000E+30          8.50450053E+02          8.50450053E+02
         59.0000          1.00000000E+30          8.75692025E+02          8.75692025E+02
         60.0000          1.00000000E+30          9.03964806E+02          9.03964806E+02
         61.0000          1.00000000E+30          9.33492527E+02          9.33492527E+02
         62.0000          1.00000000E+30          9.63055743E+02          9.63055743E+02
         63.0000          1.00000000E+30          9.94435657E+02          9.94435657E+02
         64.0000          1.00000000E+30          1.02334691E+03          1.02334691E+03
         65.0000          1.00000000E+30          1.05339024E+03          1.05339024E+03
         66.0000          1.00000000E+30          1.08643236E+03          1.08643236E+03
         67.0000          1.00000000E+30          1.11910512E+03          1.11910512E+03
         68.0000          1.00000000E+30          1.15199196E+03          1.15199196E+03
         69.0000          1.00000000E+30          1.18593697E+03          1.18593697E+03
         70.0000          1.00000000E+30          1.21709248E+03          1.21709248E+03
         71.0000          1.00000000E+30          1.25249991E+03          1.25249991E+03
         72.0000          1.00000000E+30          1.28772798E+03          1.28772798E+03
         73.0000          1.00000000E+30          1.32406592E+03          1.32406592E+03
         74.0000          1.00000000E+30          1.36106883E+03          1.36106883E+03
         75.0000          1.00000000E+30          1.39407193E+03          1.39407193E+03
         76.0000          1.00000000E+30          1.43182368E+03          1.43182368E+03
         77.0000          1.00000000E+30          1.47071443E+03          1.47071443E+03
         78.0000          1.00000000E+30          1.51217869E+03          1.51217869E+03
         79.0000          1.00000000E+30          1.54922028E+03          1.54922028E+03
         80.0000          1.00000000E+30          1.59159553E+03          1.59159553E+03
         81.0000          1.00000000E+30          1.63416629E+03          1.63416629E+03
         82.0000          1.00000000E+30          1.66862406E+03          1.66862406E+03
         83.0000          1.00000000E+30          1.71291424E+03          1.71291424E+03
         84.0000          1.00000000E+30          1.75706854E+03          1.75706854E+03
         85.0000          1.00000000E+30          1.79830843E+03          1.79830843E+03
         86.0000          1.00000000E+30          1.84218145E+03          1.84218145E+03
         87.0000          1.00000000E+30          1.88863790E+03          1.88863790E+03
         88.0000          1.00000000E+30          1.93856871E+03          1.93856871E+03
         89.0000          1.00000000E+30          1.97495109E+03          1.97495109E+03
         90.0000          1.00000000E+30          2.02313149E+03          2.02313149E+03
         91.0000          1.00000000E+30          2.07049515E+03          2.07049515E+03
         92.0000          1.00000000E+30          2.11877162E+03          2.11877162E+03
         93.0000          1.00000000E+30          2.17170464E+03          2.17170464E+03
         94.0000          1.00000000E+30          2.21399390E+03          2.21399390E+03
         95.0000          1.00000000E+30          2.26581501E+03          2.26581501E+03
         96.0000          1.00000000E+30          2.31912832E+03          2.31912832E+03
         97.0000          1.00000000E+30          2.36286477E+03          2.36286477E+03
         98.0000          1.00000000E+30          2.41662654E+03          2.41662654E+03
         99.0000          1.00000000E+30          2.46718011E+03          2.46718011E+03
        100.0000          1.00000000E+30          2.52359117E+03          2.52359117E+03
        110.0000          1.00000000E+30          3.09664110E+03          3.09664110E+03
        120.0000          1.00000000E+30          3.73870026E+03          3.73870026E+03
        130.0000          1.00000000E+30          4.46051903E+03          4.46051903E+03
        140.0000          1.00000000E+30          5.25416418E+03          5.25416418E+03
        150.0000          1.00000000E+30          6.13052020E+03          6.13052020E+03
        160.0000          1.00000000E+30          7.11232049E+03          7.11232049E+03
        170.0000          1.00000000E+30          8.15579645E+03          8.15579645E+03
        180.0000          1.00000000E+30          9.31955490E+03          9.31955490E+03
        190.0000          1.00000000E+30          1.05285217E+04          1.05285217E+04
        200.0000          1.00000000E+30          1.18810063E+04          1.18810063E+04
