#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          2.26314050E+03          2.26314050E+03
          0.2000          1.00000000E+30          1.41917708E+03          1.41917708E+03
          0.3000          1.00000000E+30          1.02720065E+03          1.02720065E+03
          0.4000          1.00000000E+30          8.09273880E+02          8.09273880E+02
          0.5000          1.00000000E+30          6.67863115E+02          6.67863115E+02
          0.6000          1.00000000E+30          5.69140468E+02          5.69140468E+02
          0.7000          1.00000000E+30          4.96461590E+02          4.96461590E+02
          0.8000          1.00000000E+30          4.40777506E+02          4.40777506E+02
          0.9000          1.00000000E+30          3.96891711E+02          3.96891711E+02
          1.0000          1.00000000E+30          3.61307298E+02          3.61307298E+02
          2.0000          1.00000000E+30          1.96682513E+02          1.96682513E+02
          3.0000          1.00000000E+30          1.39806158E+02          1.39806158E+02
          4.0000          1.00000000E+30          1.10725179E+02          1.10725179E+02
          5.0000          1.00000000E+30          9.29129322E+01          9.29129322E+01
          6.0000          1.00000000E+30          8.07881963E+01          8.07881963E+01
          7.0000          1.00000000E+30          7.19500707E+01          7.19500707E+01
          8.0000          1.00000000E+30          6.51863280E+01          6.51863280E+01
          9.0000          1.00000000E+30          5.98193082E+01          5.98193082E+01
         10.0000          1.00000000E+30          5.54382906E+01          5.54382906E+01
         11.0000          1.00000000E+30          5.17813783E+01          5.17813783E+01
         12.0000          1.00000000E+30          4.86726119E+01          4.86726119E+01
         13.0000          1.00000000E+30          4.59900891E+01          4.59900891E+01
         14.0000          1.00000000E+30          4.36449788E+01          4.36449788E+01
         15.0000          1.00000000E+30          4.15720208E+01          4.15720208E+01
         16.0000          1.00000000E+30          3.97223094E+01          3.97223094E+01
         17.0000          1.00000000E+30          3.80577053E+01          3.80577053E+01
         18.0000          1.00000000E+30          3.65486392E+01          3.65486392E+01
         19.0000          1.00000000E+30          3.51715304E+01          3.51715304E+01
         20.0000          1.00000000E+30          3.39073333E+01          3.39073333E+01
         21.0000          1.00000000E+30          3.27404958E+01          3.27404958E+01
         22.0000          1.00000000E+30          3.16583388E+01          3.16583388E+01
         23.0000          1.00000000E+30          3.06502753E+01          3.06502753E+01
         24.0000          1.00000000E+30          2.97073671E+01          2.97073671E+01
         25.0000          1.00000000E+30          2.88220983E+01          2.88220983E+01
         26.0000          1.00000000E+30          2.79880642E+01          2.79880642E+01
         27.0000          1.00000000E+30          2.71997764E+01          2.71997764E+01
         28.0000          1.00000000E+30          2.64525138E+01          2.64525138E+01
         29.0000          1.00000000E+30          2.57421657E+01          2.57421657E+01
         30.0000          1.00000000E+30          2.50651627E+01          2.50651627E+01
         31.0000          1.00000000E+30          2.44183658E+01          2.44183658E+01
         32.0000          1.00000000E+30          2.37990332E+01          2.37990332E+01
         33.0000          1.00000000E+30          2.32047260E+01          2.32047260E+01
         34.0000          1.00000000E+30          2.26332890E+01          2.26332890E+01
         35.0000          1.00000000E+30          2.20828034E+01          2.20828034E+01
         36.0000          1.00000000E+30          2.15515573E+01          2.15515573E+01
         37.0000          1.00000000E+30          2.10380179E+01          2.10380179E+01
         38.0000          1.00000000E+30          2.05408099E+01          2.05408099E+01
         39.0000          1.00000000E+30          2.00586946E+01          2.00586946E+01
         40.0000          1.00000000E+30          1.95905580E+01          1.95905580E+01
         41.0000          1.00000000E+30          1.91353913E+01          1.91353913E+01
         42.0000          1.00000000E+30          1.86922830E+01          1.86922830E+01
         43.0000          1.00000000E+30          1.82604076E+01          1.82604076E+01
         44.0000          1.00000000E+30          1.78390194E+01          1.78390194E+01
         45.0000          1.00000000E+30          1.74274404E+01          1.74274404E+01
         46.0000          1.00000000E+30          1.70250581E+01          1.70250581E+01
         47.0000          1.00000000E+30          1.66313187E+01          1.66313187E+01
         48.0000          1.00000000E+30          1.62457232E+01          1.62457232E+01
         49.0000          1.00000000E+30          1.58678235E+01          1.58678235E+01
         50.0000          1.00000000E+30          1.54972192E+01          1.54972192E+01
         51.0000          1.00000000E+30          1.51335553E+01          1.51335553E+01
         52.0000          1.00000000E+30          1.47765207E+01          1.47765207E+01
         53.0000          1.00000000E+30          1.44258460E+01          1.44258460E+01
         54.0000          1.00000000E+30          1.40813035E+01          1.40813035E+01
         55.0000          1.00000000E+30          1.37427058E+01          1.37427058E+01
         56.0000          1.00000000E+30          1.34099059E+01          1.34099059E+01
         57.0000          1.00000000E+30          1.30827992E+01          1.30827992E+01
         58.0000          1.00000000E+30          1.27613193E+01          1.27613193E+01
         59.0000          1.00000000E+30          1.24454413E+01          1.24454413E+01
         60.0000          1.00000000E+30          1.21351836E+01          1.21351836E+01
         61.0000          1.00000000E+30          1.18306038E+01          1.18306038E+01
         62.0000          1.00000000E+30          1.15318011E+01          1.15318011E+01
         63.0000          1.00000000E+30          1.12389150E+01          1.12389150E+01
         64.0000          1.00000000E+30          1.09521231E+01          1.09521231E+01
         65.0000          1.00000000E+30          1.06716387E+01          1.06716387E+01
         66.0000          1.00000000E+30          1.03977060E+01          1.03977060E+01
         67.0000          1.00000000E+30          1.01305955E+01          1.01305955E+01
         68.0000          1.00000000E+30          9.87059619E+00          9.87059619E+00
         69.0000          1.00000000E+30          9.61800725E+00          9.61800725E+00
         70.0000          1.00000000E+30          9.37312838E+00          9.37312838E+00
         71.0000          1.00000000E+30          9.13624896E+00          9.13624896E+00
         72.0000          1.00000000E+30          8.90763704E+00          8.90763704E+00
         73.0000          1.00000000E+30          8.68752856E+00          8.68752856E+00
         74.0000          1.00000000E+30          8.47611754E+00          8.47611754E+00
         75.0000          1.00000000E+30          8.27354780E+00          8.27354780E+00
         76.0000          1.00000000E+30          8.07990739E+00          8.07990739E+00
         77.0000          1.00000000E+30          7.89522454E+00          7.89522454E+00
         78.0000          1.00000000E+30          7.71946721E+00          7.71946721E+00
         79.0000          1.00000000E+30          7.55254470E+00          7.55254470E+00
         80.0000          1.00000000E+30          7.39431155E+00          7.39431155E+00
         81.0000          1.00000000E+30          7.24457315E+00          7.24457315E+00
         82.0000          1.00000000E+30          7.10309254E+00          7.10309254E+00
         83.0000          1.00000000E+30          6.96959792E+00          6.96959792E+00
         84.0000          1.00000000E+30          6.84379020E+00          6.84379020E+00
         85.0000          1.00000000E+30          6.72535049E+00          6.72535049E+00
         86.0000          1.00000000E+30          6.61394691E+00          6.61394691E+00
         87.0000          1.00000000E+30          6.50924074E+00          6.50924074E+00
         88.0000          1.00000000E+30          6.41089172E+00          6.41089172E+00
         89.0000          1.00000000E+30          6.31856249E+00          6.31856249E+00
         90.0000          1.00000000E+30          6.23192215E+00          6.23192215E+00
         91.0000          1.00000000E+30          6.15064909E+00          6.15064909E+00
         92.0000          1.00000000E+30          6.07443303E+00          6.07443303E+00
         93.0000          1.00000000E+30          6.00297658E+00          6.00297658E+00
         94.0000          1.00000000E+30          5.93599617E+00          5.93599617E+00
         95.0000          1.00000000E+30          5.87322259E+00          5.87322259E+00
         96.0000          1.00000000E+30          5.81440123E+00          5.81440123E+00
         97.0000          1.00000000E+30          5.75929201E+00          5.75929201E+00
         98.0000          1.00000000E+30          5.70766910E+00          5.70766910E+00
