#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   O-K-shell   Valence  Total
        970.0000          1.00000000E+30          8.09699725E+04          2.21625273E+05          1.12358703E+05          1.14548555E+04          1.72438867E+05          8.41320079E+03
        980.0000          1.00000000E+30          8.29362319E+04          2.28235941E+05          1.15904777E+05          1.17458986E+04          1.76705087E+05          8.63096452E+03
        990.0000          1.00000000E+30          8.44540202E+04          2.36243101E+05          1.19944002E+05          1.20772777E+04          1.81457782E+05          8.87138628E+03
       1000.0000          1.00000000E+30          8.64357775E+04          2.43195492E+05          1.23491752E+05          1.23655880E+04          1.86453480E+05          9.08993697E+03
       1100.0000          1.00000000E+30          1.06191872E+05          3.28259160E+05          1.67393723E+05          1.58942132E+04          2.38965106E+05          1.16907213E+04
       1200.0000          1.00000000E+30          1.28378308E+05          4.34717368E+05          2.20101813E+05          2.00558677E+04          3.01213396E+05          1.47462610E+04
       1300.0000          1.00000000E+30          1.53801903E+05          5.61747726E+05          2.85729684E+05          2.48646858E+04          3.70901171E+05          1.82829873E+04
       1400.0000          1.00000000E+30          1.82163939E+05          7.14806714E+05          3.63268917E+05          3.03569901E+04          4.51981784E+05          2.23238490E+04
       1500.0000          1.00000000E+30          2.13484919E+05          8.98102326E+05          4.57065975E+05          3.66431732E+04          5.43293929E+05          2.69423148E+04
       1563.9990          1.00000000E+30          2.35212777E+05          1.02742345E+06          5.22795126E+05          4.12892139E+04          6.07664697E+05          3.03006263E+04
       1564.0010          1.25657521E+04          2.35213544E+05          1.02742808E+06          5.22797430E+05          4.12893778E+04          6.07666879E+05          8.88226645E+03
       1600.0000          1.31180566E+04          2.47918336E+05          1.10821890E+06          5.64893206E+05          4.39559838E+04          6.47095492E+05          9.32554113E+03
       1700.0000          1.52570122E+04          2.85602294E+05          1.35518661E+06          6.92744052E+05          5.18938048E+04          7.62052272E+05          1.08922004E+04
       1800.0000          1.77096414E+04          3.27993171E+05          1.64287424E+06          8.36182535E+05          6.08297502E+04          8.90106263E+05          1.26770593E+04
       1900.0000          2.03292455E+04          3.72516759E+05          1.97215122E+06          1.00502419E+06          7.09687204E+04          1.03383330E+06          1.46124678E+04
       2000.0000          2.30773590E+04          4.21359608E+05          2.35128358E+06          1.19641578E+06          8.19097958E+04          1.18732390E+06          1.66617525E+04
       2100.0000          2.61516200E+04          4.75948186E+05          2.76288175E+06          1.41208911E+06          9.43081352E+04          1.35839925E+06          1.89575511E+04
       2200.0000          2.93850392E+04          5.33445842E+05          3.25059803E+06          1.65608372E+06          1.07222188E+05          1.54488988E+06          2.13717590E+04
       2300.0000          3.30324114E+04          5.95774923E+05          3.78429630E+06          1.93680419E+06          1.21765993E+05          1.74951873E+06          2.40868629E+04
       2400.0000          3.66046849E+04          6.60844638E+05          4.37504045E+06          2.23610797E+06          1.37815801E+05          1.97036249E+06          2.68301660E+04
       2500.0000          4.07919906E+04          7.34487528E+05          5.04404910E+06          2.57580362E+06          1.55157954E+05          2.21093189E+06          2.99760780E+04
       2600.0000          4.51242511E+04          8.08518268E+05          5.77523386E+06          2.95314121E+06          1.73843877E+05          2.46423997E+06          3.32582461E+04
       2700.0000          4.98330521E+04          8.90514636E+05          6.59563759E+06          3.37390955E+06          1.93636815E+05          2.74046219E+06          3.68091399E+04
       2800.0000          5.48087015E+04          9.77407086E+05          7.50426207E+06          3.83238640E+06          2.15170409E+05          3.03165009E+06          4.05845516E+04
       2900.0000          6.01042178E+04          1.06661777E+06          8.49103755E+06          4.33885807E+06          2.38541982E+05          3.34647687E+06          4.46139517E+04
       3000.0000          6.59067188E+04          1.16672378E+06          9.53391575E+06          4.90360988E+06          2.62827920E+05          3.69118933E+06          4.89846293E+04
       3100.0000          7.18437967E+04          1.26529274E+06          1.07717663E+07          5.48137702E+06          2.89108704E+05          4.04721157E+06          5.35026053E+04
       3200.0000          7.84418402E+04          1.37791497E+06          1.19761928E+07          6.12909253E+06          3.17867187E+05          4.41740332E+06          5.85033667E+04
       3300.0000          8.50578355E+04          1.48918922E+06          1.34043348E+07          6.86226313E+06          3.49324671E+05          4.83294689E+06          6.36208421E+04
       3400.0000          9.19860848E+04          1.61176689E+06          1.48695605E+07          7.62466475E+06          3.80362229E+05          5.25600937E+06          6.89209199E+04
       3500.0000          9.97054778E+04          1.74337087E+06          1.64765551E+07          8.46395305E+06          4.14289045E+05          5.72738943E+06          7.47923334E+04
       3600.0000          1.07583393E+05          1.86831893E+06          1.82310889E+07          9.34498337E+06          4.51302468E+05          6.19939431E+06          8.08451162E+04
       3700.0000          1.16210931E+05          2.01182480E+06          2.01616104E+07          1.03044402E+07          4.88392281E+05          6.70912135E+06          8.73718524E+04
       3800.0000          1.25195186E+05          2.15669374E+06          2.21557392E+07          1.13632129E+07          5.29944954E+05          7.25787946E+06          9.42586288E+04
       3900.0000          1.34674895E+05          2.31066546E+06          2.42691609E+07          1.25280622E+07          5.70163117E+05          7.80198619E+06          1.01408086E+05
       4000.0000          1.44372017E+05          2.47289944E+06          2.66423568E+07          1.36815577E+07          6.15484884E+05          8.40588891E+06          1.08870100E+05
       4100.0000          1.54281535E+05          2.64501130E+06          2.92055107E+07          1.49555037E+07          6.63546926E+05          9.01899677E+06          1.16566937E+05
       4200.0000          1.65186070E+05          2.82276816E+06          3.17991773E+07          1.63524184E+07          7.12120642E+05          9.67996513E+06          1.24871938E+05
       4300.0000          1.75710194E+05          3.00531124E+06          3.45651688E+07          1.77721663E+07          7.64110361E+05          1.03515726E+07          1.33076984E+05
       4400.0000          1.87607682E+05          3.18876359E+06          3.76274454E+07          1.93634170E+07          8.19104151E+05          1.10709355E+07          1.42181456E+05
       4500.0000          1.99682413E+05          3.39202803E+06          4.07599229E+07          2.10559560E+07          8.77654045E+05          1.18258132E+07          1.51543865E+05
       4600.0000          2.12336929E+05          3.59766922E+06          4.41836295E+07          2.27165994E+07          9.38306568E+05          1.26160401E+07          1.61313178E+05
       4700.0000          2.25746596E+05          3.81268606E+06          4.78536799E+07          2.46188424E+07          1.00086221E+06          1.34374611E+07          1.71611904E+05
       4800.0000          2.39460575E+05          4.03944579E+06          5.17460829E+07          2.65624071E+07          1.06661552E+06          1.43061814E+07          1.82214793E+05
       4900.0000          2.53501745E+05          4.27073663E+06          5.56727704E+07          2.86622456E+07          1.13483190E+06          1.51705475E+07          1.93092917E+05
       5000.0000          2.68523481E+05          4.50743773E+06          6.00705747E+07          3.09012713E+07          1.20676083E+06          1.61778632E+07          2.04691097E+05
       5100.0000          2.84071575E+05          4.76053866E+06          6.46351812E+07          3.31611348E+07          1.27814377E+06          1.70787246E+07          2.16597238E+05
       5200.0000          3.00344275E+05          5.02243164E+06          6.92278848E+07          3.56239031E+07          1.36243745E+06          1.80733144E+07          2.29334438E+05
       5300.0000          3.17394627E+05          5.29563996E+06          7.42745833E+07          3.82354795E+07          1.44203755E+06          1.91347614E+07          2.42434355E+05
       5400.0000          3.34368725E+05          5.56766267E+06          7.95706799E+07          4.09939776E+07          1.51978455E+06          2.02074724E+07          2.55443839E+05
       5500.0000          3.52034247E+05          5.85226370E+06          8.51745584E+07          4.39126186E+07          1.61369105E+06          2.13229211E+07          2.69351922E+05
       5600.0000          3.70735547E+05          6.15081948E+06          9.10683289E+07          4.70063618E+07          1.70382244E+06          2.25755422E+07          2.83817873E+05
       5700.0000          3.89695697E+05          6.45342729E+06          9.72988681E+07          5.02997383E+07          1.79103578E+06          2.37729555E+07          2.98363144E+05
       5800.0000          4.09039231E+05          6.79752244E+06          1.03890921E+08          5.36492891E+07          1.89597495E+06          2.49690075E+07          3.13714316E+05
       5900.0000          4.29484009E+05          7.11157580E+06          1.10889704E+08          5.69680379E+07          1.99560609E+06          2.62819362E+07          3.29520482E+05
       6000.0000          4.50646316E+05          7.44873809E+06          1.17979143E+08          6.06408955E+07          2.09826785E+06          2.77023122E+07          3.45908934E+05
       6100.0000          4.72624219E+05          7.79590743E+06          1.25020353E+08          6.44733463E+07          2.20620727E+06          2.90678654E+07          3.62937399E+05
       6200.0000          4.95387960E+05          8.15683038E+06          1.33411654E+08          6.88630833E+07          2.31880639E+06          3.04886923E+07          3.80620462E+05
       6300.0000          5.20587752E+05          8.53079123E+06          1.41618059E+08          7.30835576E+07          2.43591697E+06          3.20063174E+07          3.99897749E+05
       6400.0000          5.43748558E+05          8.95068015E+06          1.50029281E+08          7.74600680E+07          2.56783002E+06          3.35202707E+07          4.18471236E+05
       6500.0000          5.67981815E+05          9.32731473E+06          1.58888813E+08          8.20952448E+07          2.68690937E+06          3.50613829E+07          4.37253538E+05
       6600.0000          5.93527055E+05          9.71984049E+06          1.68099571E+08          8.67180727E+07          2.81159047E+06          3.67109975E+07          4.57014088E+05
       6700.0000          6.19333675E+05          1.01353674E+07          1.77825051E+08          9.21480758E+07          2.94406006E+06          3.85651185E+07          4.77241392E+05
       6800.0000          6.48506271E+05          1.05538835E+07          1.88048168E+08          9.73051895E+07          3.07791485E+06          4.02389615E+07          4.99475917E+05
       6900.0000          6.75110979E+05          1.10331693E+07          1.98789057E+08          1.02714008E+08          3.23245783E+06          4.19737677E+07          5.20880407E+05
       7000.0000          7.03396935E+05          1.14614485E+07          2.09573867E+08          1.08484379E+08          3.37041948E+06          4.37989410E+07          5.42758082E+05
       7100.0000          7.35646760E+05          1.19200843E+07          2.20932160E+08          1.14371558E+08          3.52179693E+06          4.58592087E+07          5.67452633E+05
       7200.0000          7.65057612E+05          1.24474629E+07          2.32931002E+08          1.20425138E+08          3.67865592E+06          4.77614813E+07          5.90736688E+05
       7300.0000          7.95915319E+05          1.29205422E+07          2.45188790E+08          1.27562325E+08          3.83248531E+06          4.97465601E+07          6.14719516E+05
       7400.0000          8.27973261E+05          1.34172852E+07          2.59243005E+08          1.34086610E+08          4.01397396E+06          5.18185764E+07          6.40187564E+05
       7500.0000          8.64131792E+05          1.39333972E+07          2.71463552E+08          1.40843429E+08          4.17264810E+06          5.39410189E+07          6.67565904E+05
       7600.0000          8.95804229E+05          1.45191184E+07          2.86427800E+08          1.48005808E+08          4.34201960E+06          5.62525580E+07          6.92749921E+05
       7700.0000          9.29348776E+05          1.50260894E+07          3.00544735E+08          1.55523232E+08          4.51934473E+06          5.84029612E+07          7.19050015E+05
       7800.0000          9.64831774E+05          1.55620620E+07          3.15210698E+08          1.63380460E+08          4.71637017E+06          6.06606018E+07          7.47096741E+05
       7900.0000          1.00372013E+06          1.61299309E+07          3.32294293E+08          1.72337895E+08          4.90349740E+06          6.31503150E+07          7.77077191E+05
       8000.0000          1.03965712E+06          1.67547717E+07          3.48023788E+08          1.80345804E+08          5.08745908E+06          6.54251644E+07          8.05279571E+05
       8100.0000          1.08177971E+06          1.73280934E+07          3.64621015E+08          1.88761504E+08          5.30405656E+06          6.81147358E+07          8.37963998E+05
       8200.0000          1.11822735E+06          1.80017671E+07          3.82014838E+08          1.97760335E+08          5.49770129E+06          7.06438403E+07          8.66891667E+05
       8300.0000          1.16302345E+06          1.85813877E+07          3.99264903E+08          2.06884410E+08          5.70526091E+06          7.34905980E+07          9.01008528E+05
       8400.0000          1.20169150E+06          1.92947742E+07          4.19743310E+08          2.17489107E+08          5.93818284E+06          7.61029999E+07          9.32392282E+05
       8500.0000          1.24227100E+06          1.99216514E+07          4.38049458E+08          2.26957089E+08          6.14775094E+06          7.86946512E+07          9.64105021E+05
       8600.0000          1.28918475E+06          2.05698902E+07          4.57777301E+08          2.37440327E+08          6.39971542E+06          8.17795768E+07          1.00082092E+06
       8700.0000          1.33184827E+06          2.13242987E+07          4.77723639E+08          2.47792245E+08          6.61149083E+06          8.45155771E+07          1.03418606E+06
       8800.0000          1.37669759E+06          2.20037144E+07          5.01134675E+08          2.60033762E+08          6.84755180E+06          8.76737688E+07          1.06939582E+06
       8900.0000          1.42659188E+06          2.27147348E+07          5.21699595E+08          2.70812690E+08          7.09122743E+06          9.06880682E+07          1.10784772E+06
       9000.0000          1.47342694E+06          2.35225443E+07          5.44491075E+08          2.82361262E+08          7.34206486E+06          9.37025106E+07          1.14487998E+06
       9100.0000          1.52736921E+06          2.42122045E+07          5.68135205E+08          2.94496865E+08          7.61872024E+06          9.69650107E+07          1.18659654E+06
       9200.0000          1.57269572E+06          2.50615827E+07          5.91406417E+08          3.08009810E+08          7.86498823E+06          1.00333460E+08          1.22278884E+06
       9300.0000          1.62126198E+06          2.57856309E+07          6.18676388E+08          3.20193656E+08          8.15944778E+06          1.03610636E+08          1.26177704E+06
       9400.0000          1.67692376E+06          2.65730415E+07          6.42939222E+08          3.34402418E+08          8.41393180E+06          1.07212030E+08          1.30431539E+06
       9500.0000          1.72856306E+06          2.74514348E+07          6.72324374E+08          3.47764991E+08          8.72104968E+06          1.10493662E+08          1.34585619E+06
       9600.0000          1.78801477E+06          2.82379058E+07          6.98256156E+08          3.61839071E+08          8.99187303E+06          1.14415566E+08          1.39112959E+06
       9700.0000          1.83949839E+06          2.91634448E+07          7.25801560E+08          3.77498082E+08          9.28030657E+06          1.17710453E+08          1.43226821E+06
       9800.0000          1.89267912E+06          2.99626788E+07          7.54633227E+08          3.91761030E+08          9.60101752E+06          1.21713817E+08          1.47497895E+06
       9900.0000          1.95410837E+06          3.09211254E+07          7.84587121E+08          4.08661419E+08          9.90201160E+06          1.25216610E+08          1.52257985E+06
      10000.0000          2.01965890E+06          3.19429158E+07          8.18010922E+08          4.23440828E+08          1.02453639E+07          1.29451053E+08          1.57392797E+06
      11000.0000          2.68878802E+06          4.20299507E+07          1.17814062E+09          6.14503772E+08          1.38113890E+07          1.73161861E+08          2.09924201E+06
      12000.0000          3.47899972E+06          5.44555586E+07          1.65198148E+09          8.67918903E+08          1.81462022E+07          2.26928823E+08          2.72424134E+06
      13000.0000          4.43971288E+06          6.88630043E+07          2.26084361E+09          1.18186295E+09          2.34404919E+07          2.90837684E+08          3.48250801E+06
      14000.0000          5.55889990E+06          8.58260711E+07          3.01912446E+09          1.58487326E+09          2.95658874E+07          3.65913461E+08          4.36564901E+06
      15000.0000          6.85531290E+06          1.05696041E+08          3.97111529E+09          2.08050330E+09          3.69514814E+07          4.53475290E+08          5.39567767E+06
      16000.0000          8.34038441E+06          1.28019201E+08          5.12157864E+09          2.69222844E+09          4.54232778E+07          5.55122868E+08          6.57491948E+06
      17000.0000          1.00574490E+07          1.53835688E+08          6.48931063E+09          3.40959402E+09          5.51721927E+07          6.72525330E+08          7.93722427E+06
      18000.0000          1.19955413E+07          1.83003174E+08          8.14232270E+09          4.28930608E+09          6.60694074E+07          8.04457053E+08          9.47298744E+06
      19000.0000          1.41541749E+07          2.15564493E+08          1.00700325E+10          5.33167427E+09          7.87109657E+07          9.53355109E+08          1.11944456E+07
      20000.0000          1.66111496E+07          2.51766111E+08          1.23318389E+10          6.51968560E+09          9.31617002E+07          1.12243320E+09          1.31523762E+07
      21000.0000          1.93171808E+07          2.93077617E+08          1.49888583E+10          7.92587531E+09          1.08621762E+08          1.30774004E+09          1.53037936E+07
      22000.0000          2.23932786E+07          3.37849117E+08          1.80014158E+10          9.55268752E+09          1.26379366E+08          1.52119280E+09          1.77473455E+07
      23000.0000          2.56661339E+07          3.87697392E+08          2.14618977E+10          1.14301084E+10          1.46027451E+08          1.74649018E+09          2.03683137E+07
      24000.0000          2.92788538E+07          4.41177024E+08          2.54535313E+10          1.35402651E+10          1.67556615E+08          2.00372111E+09          2.32550834E+07
      25000.0000          3.34124822E+07          5.00221708E+08          2.99963265E+10          1.59381801E+10          1.92213137E+08          2.27890041E+09          2.65494989E+07
      26000.0000          3.77599835E+07          5.65154960E+08          3.51525965E+10          1.86862971E+10          2.18190170E+08          2.58332825E+09          3.00257862E+07
      27000.0000          4.23680396E+07          6.35621313E+08          4.06976470E+10          2.17879538E+10          2.45797725E+08          2.91968076E+09          3.37184904E+07
      28000.0000          4.74494358E+07          7.14200854E+08          4.69740167E+10          2.51496761E+10          2.77033529E+08          3.27240462E+09          3.78049824E+07
      29000.0000          5.29822390E+07          7.94865896E+08          5.41360654E+10          2.89577525E+10          3.10187595E+08          3.66695392E+09          4.22263597E+07
      30000.0000          5.91463526E+07          8.83058144E+08          6.19111363E+10          3.32789519E+10          3.47582334E+08          4.08535790E+09          4.71528284E+07
      31000.0000          6.53981875E+07          9.77219635E+08          7.05394266E+10          3.78127446E+10          3.85855987E+08          4.53855853E+09          5.21734075E+07
      32000.0000          7.23744861E+07          1.07829816E+09          8.01526644E+10          4.29756473E+10          4.27675215E+08          5.04106256E+09          5.77475561E+07
      33000.0000          8.00135707E+07          1.19101563E+09          9.04265301E+10          4.86803866E+10          4.72938171E+08          5.55664287E+09          6.38426654E+07
      34000.0000          8.76683795E+07          1.30517846E+09          1.01792178E+11          5.48616320E+10          5.21633351E+08          6.10815973E+09          7.00200561E+07
      35000.0000          9.60644626E+07          1.42706159E+09          1.14265685E+11          6.19674741E+10          5.73949241E+08          6.72170300E+09          7.67672245E+07
      36000.0000          1.05155973E+08          1.56099306E+09          1.27923957E+11          6.92918792E+10          6.30845872E+08          7.37212920E+09          8.40804633E+07
      37000.0000          1.14526341E+08          1.70462535E+09          1.42909366E+11          7.73035017E+10          6.88220949E+08          8.04231565E+09          9.16124045E+07
      38000.0000          1.24801177E+08          1.85028533E+09          1.58534619E+11          8.60340178E+10          7.50880811E+08          8.75177881E+09          9.98286443E+07
      39000.0000          1.35720484E+08          2.01421755E+09          1.76416412E+11          9.55204319E+10          8.18054914E+08          9.51689127E+09          1.08599084E+08
      40000.0000          1.46801505E+08          2.17331983E+09          1.94484710E+11          1.05806300E+11          8.90345451E+08          1.03425481E+10          1.17557364E+08
      41000.0000          1.59178868E+08          2.35385448E+09          2.15159398E+11          1.16622360E+11          9.63650668E+08          1.12163536E+10          1.27434404E+08
      42000.0000          1.71677148E+08          2.54438017E+09          2.36171459E+11          1.28583183E+11          1.04387947E+09          1.21128611E+10          1.37543196E+08
      43000.0000          1.85641986E+08          2.73174813E+09          2.59648932E+11          1.42030634E+11          1.12906223E+09          1.30827083E+10          1.48681240E+08
      44000.0000          1.99983530E+08          2.94385901E+09          2.85169825E+11          1.55123730E+11          1.21893584E+09          1.41059901E+10          1.60222139E+08
      45000.0000          2.13707567E+08          3.15813881E+09          3.11020157E+11          1.70114409E+11          1.31420406E+09          1.51470365E+10          1.71468832E+08
      46000.0000          2.29445913E+08          3.38651758E+09          3.39170812E+11          1.86345220E+11          1.40784288E+09          1.62839824E+10          1.84038505E+08
      47000.0000          2.45550664E+08          3.62580669E+09          3.70346280E+11          2.02570487E+11          1.51311618E+09          1.74358151E+10          1.97077043E+08
      48000.0000          2.64002043E+08          3.87833219E+09          4.02602033E+11          2.20259100E+11          1.61952216E+09          1.86715750E+10          2.11696680E+08
      49000.0000          2.80640236E+08          4.14488796E+09          4.37678361E+11          2.39277726E+11          1.73584148E+09          1.99728058E+10          2.25369201E+08
      50000.0000          2.99771219E+08          4.41240969E+09          4.74871411E+11          2.60211471E+11          1.85982913E+09          2.13324330E+10          2.40788604E+08
