#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   C-K-shell   Valence  Total
        940.0000          1.00000000E+30          7.75022314E+02          4.32434968E+02          2.16217484E+02          2.66051008E+03          1.93141366E+01          1.65620058E+01
        950.0000          1.00000000E+30          7.77481615E+02          4.34790203E+02          2.17395101E+02          2.64545370E+03          1.94766341E+01          1.66923550E+01
        960.0000          1.00000000E+30          7.79989053E+02          4.37154068E+02          2.18577034E+02          2.63129676E+03          1.96388769E+01          1.68225308E+01
        970.0000          1.00000000E+30          7.82542410E+02          4.39526120E+02          2.19763060E+02          2.61798896E+03          1.98008694E+01          1.69525360E+01
        980.0000          1.00000000E+30          7.85139556E+02          4.41905936E+02          2.20952968E+02          2.60548506E+03          1.99626154E+01          1.70823730E+01
        990.0000          1.00000000E+30          7.87778502E+02          4.44293130E+02          2.22146565E+02          2.59374295E+03          2.01241185E+01          1.72120441E+01
       1000.0000          1.00000000E+30          7.90457368E+02          4.46687318E+02          2.23343659E+02          2.58272199E+03          2.02853821E+01          1.73415513E+01
       1100.0000          1.00000000E+30          8.19092370E+02          4.70944079E+02          2.35472039E+02          2.50505954E+03          2.18854900E+01          1.86280053E+01
       1200.0000          1.00000000E+30          8.50239911E+02          4.95602643E+02          2.47801322E+02          2.47016867E+03          2.34666488E+01          1.99013393E+01
       1300.0000          1.00000000E+30          8.83063994E+02          5.20267562E+02          2.60133781E+02          2.46284845E+03          2.50309043E+01          2.11616329E+01
       1400.0000          1.00000000E+30          9.17033076E+02          5.45248127E+02          2.72624064E+02          2.47415740E+03          2.65800033E+01          2.24119764E+01
       1500.0000          1.00000000E+30          9.51795629E+02          5.70570181E+02          2.85285090E+02          2.49853851E+03          2.81134707E+01          2.36524519E+01
       1600.0000          1.00000000E+30          9.87111649E+02          5.95190702E+02          2.97595351E+02          2.53237723E+03          2.96326562E+01          2.48787802E+01
       1700.0000          1.00000000E+30          1.02281295E+03          6.20598015E+02          3.10299007E+02          2.57323179E+03          3.11404983E+01          2.61008808E+01
       1800.0000          1.00000000E+30          1.05877911E+03          6.45338688E+02          3.22669344E+02          2.61939990E+03          3.26377597E+01          2.73117106E+01
       1843.9990          1.00000000E+30          1.07406539E+03          6.56454469E+02          3.28227235E+02          2.64106935E+03          3.32916533E+01          2.78417828E+01
       1844.0010          4.40890338E+13          1.07406624E+03          6.56455014E+02          3.28227507E+02          2.64107035E+03          3.32916832E+01          2.78418073E+01
       1900.0000          3.43907130E+07          1.09406929E+03          6.70347906E+02          3.35173953E+02          2.66966197E+03          3.41221015E+01          2.85140470E+01
       2000.0000          7.12556612E+06          1.13010145E+03          6.95173573E+02          3.47586786E+02          2.72312427E+03          3.55972645E+01          2.97090676E+01
       2100.0000          3.29527615E+06          1.16708756E+03          7.20235417E+02          3.60117709E+02          2.77911815E+03          3.70626090E+01          3.08988737E+01
       2200.0000          1.97005265E+06          1.20384163E+03          7.44719224E+02          3.72359612E+02          2.83713499E+03          3.85188288E+01          3.20786897E+01
       2300.0000          1.34137959E+06          1.23932822E+03          7.69439415E+02          3.84719707E+02          2.89678163E+03          3.99674474E+01          3.32533597E+01
       2400.0000          9.88782828E+05          1.27569055E+03          7.94000539E+02          3.97000270E+02          2.95775027E+03          4.14078600E+01          3.44218265E+01
       2500.0000          7.69162039E+05          1.31185945E+03          8.18412287E+02          4.09206143E+02          3.01979691E+03          4.28403062E+01          3.55835636E+01
       2600.0000          6.22093813E+05          1.34880293E+03          8.42683534E+02          4.21341767E+02          3.08272614E+03          4.42652311E+01          3.67396591E+01
       2700.0000          5.18262832E+05          1.38458942E+03          8.66822414E+02          4.33411207E+02          3.14637991E+03          4.56830291E+01          3.78890145E+01
       2800.0000          4.41934971E+05          1.42112618E+03          8.91177505E+02          4.45588752E+02          3.21062934E+03          4.70938223E+01          3.90351513E+01
       2900.0000          3.84011679E+05          1.45657266E+03          9.15064436E+02          4.57532218E+02          3.27536848E+03          4.84995591E+01          4.01741014E+01
       3000.0000          3.38915755E+05          1.49274341E+03          9.39167031E+02          4.69583515E+02          3.34050968E+03          4.98977787E+01          4.13095015E+01
       3100.0000          3.03060140E+05          1.52873668E+03          9.63150032E+02          4.81575016E+02          3.40597996E+03          5.12917094E+01          4.24409604E+01
       3200.0000          2.74047261E+05          1.56456084E+03          9.87018896E+02          4.93509448E+02          3.47171821E+03          5.26790679E+01          4.35669570E+01
       3300.0000          2.50222812E+05          1.60022376E+03          1.01077872E+03          5.05389358E+02          3.53481675E+03          5.40616911E+01          4.46883347E+01
       3400.0000          2.30411666E+05          1.63573281E+03          1.03443424E+03          5.17217122E+02          3.60002446E+03          5.54388238E+01          4.58053741E+01
       3500.0000          2.13759402E+05          1.67109489E+03          1.05798992E+03          5.28994962E+02          3.66919219E+03          5.68104237E+01          4.69184061E+01
       3600.0000          1.99630463E+05          1.70709725E+03          1.08144992E+03          5.40724959E+02          3.73405248E+03          5.81770095E+01          4.80270979E+01
       3700.0000          1.87544560E+05          1.74216867E+03          1.10511365E+03          5.52556824E+02          3.80271745E+03          5.95398893E+01          4.91342184E+01
       3800.0000          1.77131212E+05          1.77711152E+03          1.12838854E+03          5.64194269E+02          3.86725590E+03          6.08967053E+01          5.02339747E+01
       3900.0000          1.68102551E+05          1.81267464E+03          1.15186734E+03          5.75933670E+02          3.93544960E+03          6.22512960E+01          5.13344137E+01
       4000.0000          1.60230157E+05          1.84736069E+03          1.17497086E+03          5.87485430E+02          3.99969140E+03          6.36003571E+01          5.24273603E+01
       4100.0000          1.53331237E+05          1.88265532E+03          1.19827748E+03          5.99138739E+02          4.06744445E+03          6.49463821E+01          5.35204369E+01
       4200.0000          1.47258230E+05          1.91781955E+03          1.22122186E+03          6.10610930E+02          4.13496348E+03          6.62865121E+01          5.46070976E+01
       4300.0000          1.41890590E+05          1.95214871E+03          1.24436771E+03          6.22183855E+02          4.19875478E+03          6.76236926E+01          5.56915385E+01
       4400.0000          1.37129077E+05          1.98707140E+03          1.26743603E+03          6.33718015E+02          4.26587664E+03          6.89591454E+01          5.67753192E+01
       4500.0000          1.32891402E+05          2.02187603E+03          1.29042923E+03          6.45214617E+02          4.33278600E+03          7.02873511E+01          5.78535223E+01
       4600.0000          1.29108820E+05          2.05656632E+03          1.31308171E+03          6.56540855E+02          4.39948964E+03          7.16146634E+01          5.89288584E+01
       4700.0000          1.25723549E+05          2.09114577E+03          1.33593354E+03          6.67966772E+02          4.46599411E+03          7.29364545E+01          6.00014615E+01
       4800.0000          1.22686595E+05          2.12561774E+03          1.35871678E+03          6.79358388E+02          4.53230572E+03          7.42572315E+01          6.10727745E+01
       4900.0000          1.19956448E+05          2.15998545E+03          1.38143337E+03          6.90716685E+02          4.59843055E+03          7.55742177E+01          6.21409374E+01
       5000.0000          1.17497503E+05          2.19425197E+03          1.40408519E+03          7.02042595E+02          4.66437444E+03          7.68875199E+01          6.32060414E+01
       5100.0000          1.15279234E+05          2.22842021E+03          1.42667402E+03          7.13337011E+02          4.73014300E+03          7.81975016E+01          6.42683503E+01
       5200.0000          1.13275301E+05          2.26249298E+03          1.44920156E+03          7.24600782E+02          4.79574162E+03          7.95042643E+01          6.53279498E+01
       5300.0000          1.11462874E+05          2.29647297E+03          1.47166945E+03          7.35834727E+02          4.86420706E+03          8.08075273E+01          6.63852317E+01
       5400.0000          1.09822096E+05          2.33036274E+03          1.49432843E+03          7.47164214E+02          4.92943653E+03          8.21073363E+01          6.74406298E+01
       5500.0000          1.08335660E+05          2.36416474E+03          1.51667922E+03          7.58339612E+02          4.99451146E+03          8.34050027E+01          6.84925558E+01
       5600.0000          1.06988334E+05          2.39849992E+03          1.53897487E+03          7.69487435E+02          5.05943645E+03          8.47017531E+01          6.95439058E+01
       5700.0000          1.05766815E+05          2.43212623E+03          1.56121672E+03          7.80608362E+02          5.12711019E+03          8.59934915E+01          7.05914351E+01
       5800.0000          1.04659306E+05          2.46567154E+03          1.58364787E+03          7.91823936E+02          5.19170487E+03          8.72856751E+01          7.16397401E+01
       5900.0000          1.03655378E+05          2.49974230E+03          1.60578351E+03          8.02891757E+02          5.25616277E+03          8.85701889E+01          7.26814495E+01
       6000.0000          1.02745823E+05          2.53312463E+03          1.62786928E+03          8.13934640E+02          5.32329008E+03          8.98572839E+01          7.37244886E+01
       6100.0000          1.01922405E+05          2.56643198E+03          1.65014303E+03          8.25071517E+02          5.38744336E+03          9.11384415E+01          7.47640251E+01
       6200.0000          1.01177784E+05          2.60025587E+03          1.67212956E+03          8.36064782E+02          5.45422502E+03          9.24172131E+01          7.58011059E+01
       6300.0000          1.00505395E+05          2.63341155E+03          1.69406974E+03          8.47034871E+02          5.51808941E+03          9.36964474E+01          7.68370545E+01
       6400.0000          9.98993634E+04          2.66707955E+03          1.71619592E+03          8.58097958E+02          5.58454052E+03          9.49721448E+01          7.78726858E+01
       6500.0000          9.93543877E+04          2.70009040E+03          1.73804324E+03          8.69021618E+02          5.64813071E+03          9.62453687E+01          7.89037924E+01
       6600.0000          9.88657578E+04          2.73360900E+03          1.76007627E+03          8.80038136E+02          5.71426541E+03          9.75150761E+01          7.99345925E+01
       6700.0000          9.84290921E+04          2.76648138E+03          1.78183464E+03          8.90917318E+02          5.77759509E+03          9.87818074E+01          8.09605715E+01
       6800.0000          9.80405547E+04          2.79985661E+03          1.80377807E+03          9.01889035E+02          5.84342669E+03          1.00048985E+02          8.19888986E+01
       6900.0000          9.76965916E+04          2.83259647E+03          1.82545117E+03          9.12725587E+02          5.90650860E+03          1.01313400E+02          8.30125897E+01
       7000.0000          9.73940098E+04          2.86583393E+03          1.84730834E+03          9.23654171E+02          5.97204960E+03          1.02576239E+02          8.40372597E+01
       7100.0000          9.71298760E+04          2.89844687E+03          1.86912316E+03          9.34561582E+02          6.03744567E+03          1.03834739E+02          8.50581730E+01
       7200.0000          9.69015627E+04          2.93155180E+03          1.89067364E+03          9.45336820E+02          6.10015778E+03          1.05091817E+02          8.60763652E+01
       7300.0000          9.67065948E+04          2.96459194E+03          1.91240710E+03          9.56203549E+02          6.16528048E+03          1.06346458E+02          8.70944685E+01
       7400.0000          9.65427878E+04          2.99702038E+03          1.93388012E+03          9.66940060E+02          6.23026626E+03          1.07598940E+02          8.81089340E+01
       7500.0000          9.64080677E+04          3.02993530E+03          1.95553511E+03          9.77767553E+02          6.29263346E+03          1.08854769E+02          8.91266584E+01
       7600.0000          9.63005943E+04          3.06278863E+03          1.97715114E+03          9.88575570E+02          6.35736163E+03          1.10102657E+02          9.01392233E+01
       7700.0000          9.62186217E+04          3.09504335E+03          1.99872889E+03          9.99364445E+02          6.42196024E+03          1.11348217E+02          9.11494340E+01
       7800.0000          9.61605890E+04          3.12777820E+03          2.02005450E+03          1.01002725E+03          6.48400513E+03          1.12597867E+02          9.21606995E+01
       7900.0000          9.61250196E+04          3.16045453E+03          2.04155936E+03          1.02077968E+03          6.54836059E+03          1.13839328E+02          9.31680025E+01
       8000.0000          9.61105680E+04          3.19307328E+03          2.06302775E+03          1.03151387E+03          6.61259325E+03          1.15085589E+02          9.41782064E+01
       8100.0000          9.61159846E+04          3.22510915E+03          2.08424924E+03          1.04212462E+03          6.67670521E+03          1.16322685E+02          9.51801872E+01
       8200.0000          9.61401082E+04          3.25761753E+03          2.10564868E+03          1.05282434E+03          6.74069849E+03          1.17565082E+02          9.61872072E+01
       8300.0000          9.61818797E+04          3.29007108E+03          2.12701332E+03          1.06350666E+03          6.80222541E+03          1.18798621E+02          9.71875196E+01
       8400.0000          9.62402955E+04          3.32247077E+03          2.14834391E+03          1.07417195E+03          6.86599700E+03          1.20036883E+02          9.81911807E+01
       8500.0000          9.63144310E+04          3.35481762E+03          2.16964153E+03          1.08482077E+03          6.92965585E+03          1.21268679E+02          9.91902310E+01
       8600.0000          9.64034309E+04          3.38711252E+03          2.19090685E+03          1.09545342E+03          6.99320380E+03          1.22501497E+02          1.00189686E+02
       8700.0000          9.65064904E+04          3.41884458E+03          2.21193368E+03          1.10596684E+03          7.05664264E+03          1.23734635E+02          1.01187334E+02
       8800.0000          9.66228609E+04          3.45103904E+03          2.23313517E+03          1.11656759E+03          7.11997411E+03          1.24960027E+02          1.02181273E+02
       8900.0000          9.67518481E+04          3.48318372E+03          2.25430517E+03          1.12715259E+03          7.18319991E+03          1.26189644E+02          1.03177765E+02
       9000.0000          9.68927959E+04          3.51527945E+03          2.27544441E+03          1.13772220E+03          7.24632171E+03          1.27415680E+02          1.04171598E+02
       9100.0000          9.70450959E+04          3.54732701E+03          2.29655348E+03          1.14827674E+03          7.30709954E+03          1.28641760E+02          1.05164736E+02
       9200.0000          9.72081806E+04          3.57932709E+03          2.31763283E+03          1.15881642E+03          7.37002854E+03          1.29861279E+02          1.06153698E+02
       9300.0000          9.73815101E+04          3.61128034E+03          2.33868280E+03          1.16934140E+03          7.43285837E+03          1.31081470E+02          1.07142856E+02
       9400.0000          9.75645840E+04          3.64318739E+03          2.35970371E+03          1.17985186E+03          7.49559056E+03          1.32303190E+02          1.08132785E+02
       9500.0000          9.77569300E+04          3.67504888E+03          2.38069593E+03          1.19034797E+03          7.55822657E+03          1.33523120E+02          1.09121269E+02
       9600.0000          9.79581046E+04          3.70686543E+03          2.40165981E+03          1.20082991E+03          7.62076784E+03          1.34740424E+02          1.10107756E+02
       9700.0000          9.81676889E+04          3.73863765E+03          2.42259572E+03          1.21129786E+03          7.68321578E+03          1.35957390E+02          1.11093775E+02
       9800.0000          9.83852950E+04          3.77036616E+03          2.44350402E+03          1.22175201E+03          7.74557178E+03          1.37172652E+02          1.12078419E+02
       9900.0000          9.86105500E+04          3.80205156E+03          2.46438509E+03          1.23219255E+03          7.80783717E+03          1.38385714E+02          1.13061358E+02
      10000.0000          9.88431055E+04          3.83369445E+03          2.48523929E+03          1.24261964E+03          7.87001327E+03          1.39597022E+02          1.14042895E+02
      11000.0000          1.01506002E+05          4.14790508E+03          2.69237643E+03          1.34618821E+03          8.48916936E+03          1.51634916E+02          1.23796408E+02
      12000.0000          1.04628264E+05          4.45931800E+03          2.89735365E+03          1.44867683E+03          9.10044818E+03          1.63561571E+02          1.33457448E+02
      13000.0000          1.08059016E+05          4.76738156E+03          3.10040647E+03          1.55020323E+03          9.70855319E+03          1.75376186E+02          1.43027582E+02
      14000.0000          1.11703374E+05          5.07242932E+03          3.30172781E+03          1.65086390E+03          1.03083303E+04          1.87095552E+02          1.52518467E+02
      15000.0000          1.15499029E+05          5.37515897E+03          3.50130306E+03          1.75065153E+03          1.09041583E+04          1.98718807E+02          1.61931062E+02
      16000.0000          1.19403607E+05          5.67578047E+03          3.69944297E+03          1.84972149E+03          1.14964028E+04          2.10266946E+02          1.71281620E+02
      17000.0000          1.23387451E+05          5.97406682E+03          3.89611210E+03          1.94805605E+03          1.20836875E+04          2.21738641E+02          1.80568543E+02
      18000.0000          1.27429294E+05          6.27019178E+03          4.09141121E+03          2.04570561E+03          1.26664066E+04          2.33131286E+02          1.89791021E+02
      19000.0000          1.31513578E+05          6.56470166E+03          4.28560446E+03          2.14280223E+03          1.32465244E+04          2.44454885E+02          1.98958356E+02
      20000.0000          1.35628723E+05          6.85731888E+03          4.47843575E+03          2.23921787E+03          1.38226469E+04          2.55732389E+02          2.08083540E+02
      21000.0000          1.39707791E+05          7.14818009E+03          4.67046777E+03          2.33523388E+03          1.43950349E+04          2.66946715E+02          2.17158952E+02
      22000.0000          1.43912570E+05          7.43739507E+03          4.86129361E+03          2.43064680E+03          1.49654641E+04          2.78093983E+02          2.26180318E+02
      23000.0000          1.47939028E+05          7.72538503E+03          5.05111419E+03          2.52555710E+03          1.55310434E+04          2.89195495E+02          2.35162040E+02
      24000.0000          1.52107695E+05          8.01190943E+03          5.24014484E+03          2.62007242E+03          1.60950062E+04          3.00239498E+02          2.44099077E+02
      25000.0000          1.56404346E+05          8.29668158E+03          5.42829809E+03          2.71414905E+03          1.66559985E+04          3.11266050E+02          2.53016758E+02
      26000.0000          1.60531265E+05          8.58080154E+03          5.61558633E+03          2.80779316E+03          1.72141694E+04          3.22231081E+02          2.61886329E+02
      27000.0000          1.64641483E+05          8.86329523E+03          5.80205318E+03          2.90102659E+03          1.77696599E+04          3.33143600E+02          2.70713562E+02
      28000.0000          1.68870851E+05          9.14458107E+03          5.98792402E+03          2.99396201E+03          1.83240364E+04          3.44007258E+02          2.79503482E+02
      29000.0000          1.73078329E+05          9.42506343E+03          6.17289602E+03          3.08644801E+03          1.88745095E+04          3.54872393E+02          2.88286693E+02
      30000.0000          1.77135362E+05          9.70406799E+03          6.35728577E+03          3.17864288E+03          1.94240764E+04          3.65637514E+02          2.96997995E+02
      31000.0000          1.81304818E+05          9.98235782E+03          6.54100424E+03          3.27050212E+03          1.99713686E+04          3.76448481E+02          3.05734184E+02
      32000.0000          1.85455411E+05          1.02596322E+04          6.72393774E+03          3.36196887E+03          2.05151263E+04          3.87154813E+02          3.14394302E+02
      33000.0000          1.89588037E+05          1.05358908E+04          6.90639671E+03          3.45319836E+03          2.10582019E+04          3.97853465E+02          3.23045014E+02
      34000.0000          1.93822920E+05          1.08112112E+04          7.08823186E+03          3.54411593E+03          2.15992774E+04          4.08514306E+02          3.31665589E+02
      35000.0000          1.97919596E+05          1.10856290E+04          7.26947456E+03          3.63473728E+03          2.21384286E+04          4.19133099E+02          3.40252796E+02
      36000.0000          2.02000717E+05          1.13591793E+04          7.45023741E+03          3.72511870E+03          2.26770262E+04          4.29765973E+02          3.48845077E+02
      37000.0000          2.06066982E+05          1.16318122E+04          7.63046594E+03          3.81523297E+03          2.32125553E+04          4.40368030E+02          3.57411845E+02
      38000.0000          2.10230092E+05          1.19040495E+04          7.80997841E+03          3.90498920E+03          2.37463465E+04          4.50901322E+02          3.65928059E+02
      39000.0000          2.14266175E+05          1.21750649E+04          7.98924872E+03          3.99462436E+03          2.42797013E+04          4.61397683E+02          3.74416673E+02
      40000.0000          2.18396960E+05          1.24453079E+04          8.16790595E+03          4.08395297E+03          2.48102397E+04          4.71904542E+02          3.82907007E+02
      41000.0000          2.22511966E+05          1.27151641E+04          8.34613983E+03          4.17306992E+03          2.53403860E+04          4.82340522E+02          3.91347340E+02
      42000.0000          2.26506065E+05          1.29843345E+04          8.52379146E+03          4.26189573E+03          2.58678517E+04          4.92851767E+02          3.99831672E+02
      43000.0000          2.30592120E+05          1.32524332E+04          8.70109088E+03          4.35054544E+03          2.63949775E+04          5.03200631E+02          4.08205958E+02
      44000.0000          2.34663942E+05          1.35200846E+04          8.87797908E+03          4.43898954E+03          2.69207268E+04          5.13634264E+02          4.16632485E+02
      45000.0000          2.38721994E+05          1.37872303E+04          9.05436562E+03          4.52718281E+03          2.74439060E+04          5.24051837E+02          4.25043951E+02
      46000.0000          2.42766716E+05          1.40532343E+04          9.23056198E+03          4.61528099E+03          2.79668394E+04          5.34348781E+02          4.33373587E+02
      47000.0000          2.46699370E+05          1.43190917E+04          9.40606695E+03          4.70303348E+03          2.84884929E+04          5.44653573E+02          4.41702986E+02
      48000.0000          2.50719735E+05          1.45842144E+04          9.58136479E+03          4.79068240E+03          2.90088691E+04          5.55010686E+02          4.50064667E+02
      49000.0000          2.54727985E+05          1.48486990E+04          9.75628811E+03          4.87814406E+03          2.95279893E+04          5.65314933E+02          4.58388124E+02
      50000.0000          2.58724484E+05          1.51126453E+04          9.93080931E+03          4.96540465E+03          3.00458918E+04          5.75594607E+02          4.66691889E+02
