#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          2.29554923E+03          2.29554923E+03
          0.2000          1.00000000E+30          1.43933178E+03          1.43933178E+03
          0.3000          1.00000000E+30          1.04166840E+03          1.04166840E+03
          0.4000          1.00000000E+30          8.20580629E+02          8.20580629E+02
          0.5000          1.00000000E+30          6.77121104E+02          6.77121104E+02
          0.6000          1.00000000E+30          5.76969804E+02          5.76969804E+02
          0.7000          1.00000000E+30          5.03240387E+02          5.03240387E+02
          0.8000          1.00000000E+30          4.46752343E+02          4.46752343E+02
          0.9000          1.00000000E+30          4.02234022E+02          4.02234022E+02
          1.0000          1.00000000E+30          3.66137273E+02          3.66137273E+02
          2.0000          1.00000000E+30          1.99159854E+02          1.99159854E+02
          3.0000          1.00000000E+30          1.41487426E+02          1.41487426E+02
          4.0000          1.00000000E+30          1.12009078E+02          1.12009078E+02
          5.0000          1.00000000E+30          9.39594448E+01          9.39594448E+01
          6.0000          1.00000000E+30          8.16770270E+01          8.16770270E+01
          7.0000          1.00000000E+30          7.27267573E+01          7.27267573E+01
          8.0000          1.00000000E+30          6.58792606E+01          6.58792606E+01
          9.0000          1.00000000E+30          6.04473836E+01          6.04473836E+01
         10.0000          1.00000000E+30          5.60146754E+01          5.60146754E+01
         11.0000          1.00000000E+30          5.23156460E+01          5.23156460E+01
         12.0000          1.00000000E+30          4.91719393E+01          4.91719393E+01
         13.0000          1.00000000E+30          4.64600311E+01          4.64600311E+01
         14.0000          1.00000000E+30          4.40898893E+01          4.40898893E+01
         15.0000          1.00000000E+30          4.19953874E+01          4.19953874E+01
         16.0000          1.00000000E+30          4.01269869E+01          4.01269869E+01
         17.0000          1.00000000E+30          3.84460454E+01          3.84460454E+01
         18.0000          1.00000000E+30          3.69226150E+01          3.69226150E+01
         19.0000          1.00000000E+30          3.55328132E+01          3.55328132E+01
         20.0000          1.00000000E+30          3.42573508E+01          3.42573508E+01
         21.0000          1.00000000E+30          3.30804765E+01          3.30804765E+01
         22.0000          1.00000000E+30          3.19893544E+01          3.19893544E+01
         23.0000          1.00000000E+30          3.09732657E+01          3.09732657E+01
         24.0000          1.00000000E+30          3.00231594E+01          3.00231594E+01
         25.0000          1.00000000E+30          2.91314265E+01          2.91314265E+01
         26.0000          1.00000000E+30          2.82915834E+01          2.82915834E+01
         27.0000          1.00000000E+30          2.74980739E+01          2.74980739E+01
         28.0000          1.00000000E+30          2.67461194E+01          2.67461194E+01
         29.0000          1.00000000E+30          2.60315584E+01          2.60315584E+01
         30.0000          1.00000000E+30          2.53507784E+01          2.53507784E+01
         31.0000          1.00000000E+30          2.47006015E+01          2.47006015E+01
         32.0000          1.00000000E+30          2.40782528E+01          2.40782528E+01
         33.0000          1.00000000E+30          2.34812634E+01          2.34812634E+01
         34.0000          1.00000000E+30          2.29074516E+01          2.29074516E+01
         35.0000          1.00000000E+30          2.23548747E+01          2.23548747E+01
         36.0000          1.00000000E+30          2.18217994E+01          2.18217994E+01
         37.0000          1.00000000E+30          2.13066735E+01          2.13066735E+01
         38.0000          1.00000000E+30          2.08081039E+01          2.08081039E+01
         39.0000          1.00000000E+30          2.03248357E+01          2.03248357E+01
         40.0000          1.00000000E+30          1.98557394E+01          1.98557394E+01
         41.0000          1.00000000E+30          1.93997922E+01          1.93997922E+01
         42.0000          1.00000000E+30          1.89560688E+01          1.89560688E+01
         43.0000          1.00000000E+30          1.85237308E+01          1.85237308E+01
         44.0000          1.00000000E+30          1.81020197E+01          1.81020197E+01
         45.0000          1.00000000E+30          1.76902451E+01          1.76902451E+01
         46.0000          1.00000000E+30          1.72877818E+01          1.72877818E+01
         47.0000          1.00000000E+30          1.68940634E+01          1.68940634E+01
         48.0000          1.00000000E+30          1.65085776E+01          1.65085776E+01
         49.0000          1.00000000E+30          1.61308624E+01          1.61308624E+01
         50.0000          1.00000000E+30          1.57605032E+01          1.57605032E+01
