#Energy      C  Total
         74.0000          1.59558537E+00          1.59558537E+00
         75.0000          1.60972101E+00          1.60972101E+00
         76.0000          1.62386537E+00          1.62386537E+00
         77.0000          1.63801799E+00          1.63801799E+00
         78.0000          1.65217841E+00          1.65217841E+00
         79.0000          1.66634623E+00          1.66634623E+00
         80.0000          1.68052102E+00          1.68052102E+00
         81.0000          1.69470243E+00          1.69470243E+00
         82.0000          1.70889007E+00          1.70889007E+00
         83.0000          1.72308363E+00          1.72308363E+00
         84.0000          1.73728276E+00          1.73728276E+00
         85.0000          1.75148717E+00          1.75148717E+00
         86.0000          1.76569656E+00          1.76569656E+00
         87.0000          1.77991065E+00          1.77991065E+00
         88.0000          1.79412919E+00          1.79412919E+00
         89.0000          1.80835191E+00          1.80835191E+00
         90.0000          1.82257858E+00          1.82257858E+00
         91.0000          1.83680898E+00          1.83680898E+00
         92.0000          1.85104288E+00          1.85104288E+00
         93.0000          1.86528008E+00          1.86528008E+00
         94.0000          1.87952039E+00          1.87952039E+00
         95.0000          1.89376361E+00          1.89376361E+00
         96.0000          1.90800957E+00          1.90800957E+00
         97.0000          1.92225809E+00          1.92225809E+00
         98.0000          1.93650903E+00          1.93650903E+00
         99.0000          1.95076221E+00          1.95076221E+00
        100.0000          1.96501749E+00          1.96501749E+00
        110.0000          2.10765761E+00          2.10765761E+00
        120.0000          2.25038543E+00          2.25038543E+00
        130.0000          2.39312765E+00          2.39312765E+00
        140.0000          2.53583621E+00          2.53583621E+00
        150.0000          2.67847933E+00          2.67847933E+00
        160.0000          2.82103601E+00          2.82103601E+00
        170.0000          2.96349256E+00          2.96349256E+00
        180.0000          3.10584027E+00          3.10584027E+00
        190.0000          3.24807390E+00          3.24807390E+00
        200.0000          3.39019065E+00          3.39019065E+00
        210.0000          3.53218942E+00          3.53218942E+00
        220.0000          3.67407033E+00          3.67407033E+00
        230.0000          3.81583434E+00          3.81583434E+00
        240.0000          3.95748299E+00          3.95748299E+00
        250.0000          4.09901825E+00          4.09901825E+00
        260.0000          4.24044235E+00          4.24044235E+00
        270.0000          4.38175769E+00          4.38175769E+00
        280.0000          4.52296677E+00          4.52296677E+00
        287.9990          4.63584514E+00          4.63584514E+00
        288.0010          4.63587336E+00          4.63587336E+00
        290.0000          4.66407215E+00          4.66407215E+00
        300.0000          4.80507641E+00          4.80507641E+00
        310.0000          4.94598208E+00          4.94598208E+00
        320.0000          5.08679168E+00          5.08679168E+00
        330.0000          5.22750768E+00          5.22750768E+00
        340.0000          5.36813247E+00          5.36813247E+00
        350.0000          5.50866839E+00          5.50866839E+00
        360.0000          5.64911770E+00          5.64911770E+00
        370.0000          5.78948260E+00          5.78948260E+00
        380.0000          5.92976519E+00          5.92976519E+00
        390.0000          6.06996752E+00          6.06996752E+00
        400.0000          6.21009155E+00          6.21009155E+00
        410.0000          6.35013919E+00          6.35013919E+00
        420.0000          6.49011225E+00          6.49011225E+00
        430.0000          6.63001249E+00          6.63001249E+00
        440.0000          6.76984161E+00          6.76984161E+00
        450.0000          6.90960122E+00          6.90960122E+00
        460.0000          7.04929291E+00          7.04929291E+00
        470.0000          7.18891818E+00          7.18891818E+00
        480.0000          7.32847847E+00          7.32847847E+00
        490.0000          7.46797520E+00          7.46797520E+00
        500.0000          7.60740970E+00          7.60740970E+00
        510.0000          7.74678327E+00          7.74678327E+00
        520.0000          7.88609716E+00          7.88609716E+00
        530.0000          8.02535259E+00          8.02535259E+00
        540.0000          8.16455070E+00          8.16455070E+00
        550.0000          8.30369263E+00          8.30369263E+00
        560.0000          8.44277945E+00          8.44277945E+00
        570.0000          8.58181221E+00          8.58181221E+00
        580.0000          8.72079191E+00          8.72079191E+00
        590.0000          8.85971953E+00          8.85971953E+00
        600.0000          8.99859601E+00          8.99859601E+00
        610.0000          9.13742226E+00          9.13742226E+00
        620.0000          9.27619916E+00          9.27619916E+00
        630.0000          9.41492756E+00          9.41492756E+00
        640.0000          9.55360828E+00          9.55360828E+00
        650.0000          9.69224212E+00          9.69224212E+00
        660.0000          9.83082985E+00          9.83082985E+00
        670.0000          9.96937221E+00          9.96937221E+00
        680.0000          1.01078699E+01          1.01078699E+01
        690.0000          1.02463237E+01          1.02463237E+01
        700.0000          1.03847342E+01          1.03847342E+01
        710.0000          1.05231022E+01          1.05231022E+01
        720.0000          1.06614281E+01          1.06614281E+01
        730.0000          1.07997128E+01          1.07997128E+01
        740.0000          1.09379567E+01          1.09379567E+01
        750.0000          1.10761604E+01          1.10761604E+01
        760.0000          1.12143246E+01          1.12143246E+01
        770.0000          1.13524497E+01          1.13524497E+01
        780.0000          1.14905364E+01          1.14905364E+01
        790.0000          1.16285851E+01          1.16285851E+01
        800.0000          1.17665963E+01          1.17665963E+01
        810.0000          1.19045705E+01          1.19045705E+01
        820.0000          1.20425083E+01          1.20425083E+01
        830.0000          1.21804101E+01          1.21804101E+01
        840.0000          1.23182763E+01          1.23182763E+01
        850.0000          1.24561073E+01          1.24561073E+01
        860.0000          1.25939037E+01          1.25939037E+01
        870.0000          1.27316659E+01          1.27316659E+01
        880.0000          1.28693941E+01          1.28693941E+01
        890.0000          1.30070889E+01          1.30070889E+01
        900.0000          1.31447507E+01          1.31447507E+01
        910.0000          1.32823798E+01          1.32823798E+01
        920.0000          1.34199765E+01          1.34199765E+01
        930.0000          1.35575414E+01          1.35575414E+01
        940.0000          1.36950746E+01          1.36950746E+01
        950.0000          1.38325765E+01          1.38325765E+01
        960.0000          1.39700476E+01          1.39700476E+01
        970.0000          1.41074881E+01          1.41074881E+01
        980.0000          1.42448983E+01          1.42448983E+01
        990.0000          1.43822785E+01          1.43822785E+01
       1000.0000          1.45196291E+01          1.45196291E+01
       1100.0000          1.58915678E+01          1.58915678E+01
       1200.0000          1.72608344E+01          1.72608344E+01
       1300.0000          1.86276462E+01          1.86276462E+01
       1400.0000          1.99921821E+01          1.99921821E+01
       1500.0000          2.13545917E+01          2.13545917E+01
       1600.0000          2.27150014E+01          2.27150014E+01
       1700.0000          2.40735193E+01          2.40735193E+01
       1800.0000          2.54302387E+01          2.54302387E+01
       1900.0000          2.67852408E+01          2.67852408E+01
       2000.0000          2.81385965E+01          2.81385965E+01
       2100.0000          2.94903688E+01          2.94903688E+01
       2200.0000          3.08406133E+01          3.08406133E+01
       2300.0000          3.21893797E+01          3.21893797E+01
       2400.0000          3.35367127E+01          3.35367127E+01
       2500.0000          3.48826525E+01          3.48826525E+01
       2600.0000          3.62272356E+01          3.62272356E+01
       2700.0000          3.75704950E+01          3.75704950E+01
       2800.0000          3.89124610E+01          3.89124610E+01
       2900.0000          4.02531613E+01          4.02531613E+01
       3000.0000          4.15926214E+01          4.15926214E+01
       3100.0000          4.29308645E+01          4.29308645E+01
       3200.0000          4.42679124E+01          4.42679124E+01
       3300.0000          4.56037852E+01          4.56037852E+01
       3400.0000          4.69385014E+01          4.69385014E+01
       3500.0000          4.82720783E+01          4.82720783E+01
       3600.0000          4.96045322E+01          4.96045322E+01
       3700.0000          5.09358782E+01          5.09358782E+01
       3800.0000          5.22661304E+01          5.22661304E+01
       3900.0000          5.35953022E+01          5.35953022E+01
       4000.0000          5.49234060E+01          5.49234060E+01
       4100.0000          5.62504536E+01          5.62504536E+01
       4200.0000          5.75764562E+01          5.75764562E+01
       4300.0000          5.89014242E+01          5.89014242E+01
       4400.0000          6.02253675E+01          6.02253675E+01
       4500.0000          6.15482956E+01          6.15482956E+01
       4600.0000          6.28702175E+01          6.28702175E+01
       4700.0000          6.41911415E+01          6.41911415E+01
       4800.0000          6.55110759E+01          6.55110759E+01
       4900.0000          6.68300282E+01          6.68300282E+01
       5000.0000          6.81480059E+01          6.81480059E+01
       5100.0000          6.94650160E+01          6.94650160E+01
       5200.0000          7.07810651E+01          7.07810651E+01
       5300.0000          7.20961597E+01          7.20961597E+01
       5400.0000          7.34103059E+01          7.34103059E+01
       5500.0000          7.47235096E+01          7.47235096E+01
       5600.0000          7.60357765E+01          7.60357765E+01
       5700.0000          7.73471120E+01          7.73471120E+01
       5800.0000          7.86575213E+01          7.86575213E+01
       5900.0000          7.99670095E+01          7.99670095E+01
       6000.0000          8.12755813E+01          8.12755813E+01
       6100.0000          8.25832415E+01          8.25832415E+01
       6200.0000          8.38899945E+01          8.38899945E+01
       6300.0000          8.51958447E+01          8.51958447E+01
       6400.0000          8.65007964E+01          8.65007964E+01
       6500.0000          8.78048535E+01          8.78048535E+01
       6600.0000          8.91080199E+01          8.91080199E+01
       6700.0000          9.04102995E+01          9.04102995E+01
       6800.0000          9.17116960E+01          9.17116960E+01
       6900.0000          9.30122130E+01          9.30122130E+01
       7000.0000          9.43118538E+01          9.43118538E+01
       7100.0000          9.56106218E+01          9.56106218E+01
       7200.0000          9.69085204E+01          9.69085204E+01
       7300.0000          9.82055526E+01          9.82055526E+01
       7400.0000          9.95017217E+01          9.95017217E+01
       7500.0000          1.00797030E+02          1.00797030E+02
       7600.0000          1.02091482E+02          1.02091482E+02
       7700.0000          1.03385079E+02          1.03385079E+02
       7800.0000          1.04677824E+02          1.04677824E+02
       7900.0000          1.05969720E+02          1.05969720E+02
       8000.0000          1.07260770E+02          1.07260770E+02
       8100.0000          1.08550976E+02          1.08550976E+02
       8200.0000          1.09840341E+02          1.09840341E+02
       8300.0000          1.11128867E+02          1.11128867E+02
       8400.0000          1.12416556E+02          1.12416556E+02
       8500.0000          1.13703411E+02          1.13703411E+02
       8600.0000          1.14989435E+02          1.14989435E+02
       8700.0000          1.16274629E+02          1.16274629E+02
       8800.0000          1.17558995E+02          1.17558995E+02
       8900.0000          1.18842536E+02          1.18842536E+02
       9000.0000          1.20125254E+02          1.20125254E+02
       9100.0000          1.21407151E+02          1.21407151E+02
       9200.0000          1.22688228E+02          1.22688228E+02
       9300.0000          1.23968489E+02          1.23968489E+02
       9400.0000          1.25247934E+02          1.25247934E+02
       9500.0000          1.26526566E+02          1.26526566E+02
       9600.0000          1.27804386E+02          1.27804386E+02
       9700.0000          1.29081397E+02          1.29081397E+02
       9800.0000          1.30357600E+02          1.30357600E+02
       9900.0000          1.31632997E+02          1.31632997E+02
      10000.0000          1.32907590E+02          1.32907590E+02
      11000.0000          1.45609640E+02          1.45609640E+02
      12000.0000          1.58232974E+02          1.58232974E+02
      13000.0000          1.70778950E+02          1.70778950E+02
      14000.0000          1.83248768E+02          1.83248768E+02
      15000.0000          1.95643512E+02          1.95643512E+02
      16000.0000          2.07964168E+02          2.07964168E+02
      17000.0000          2.20211651E+02          2.20211651E+02
      18000.0000          2.32386815E+02          2.32386815E+02
      19000.0000          2.44490463E+02          2.44490463E+02
      20000.0000          2.56523357E+02          2.56523357E+02
      21000.0000          2.68486224E+02          2.68486224E+02
      22000.0000          2.80379761E+02          2.80379761E+02
      23000.0000          2.92204639E+02          2.92204639E+02
      24000.0000          3.03961505E+02          3.03961505E+02
      25000.0000          3.15650988E+02          3.15650988E+02
      26000.0000          3.27273696E+02          3.27273696E+02
      27000.0000          3.38830223E+02          3.38830223E+02
      28000.0000          3.50321148E+02          3.50321148E+02
      29000.0000          3.61747037E+02          3.61747037E+02
      30000.0000          3.73108441E+02          3.73108441E+02
      31000.0000          3.84405904E+02          3.84405904E+02
      32000.0000          3.95639957E+02          3.95639957E+02
      33000.0000          4.06811121E+02          4.06811121E+02
      34000.0000          4.17919909E+02          4.17919909E+02
      35000.0000          4.28966825E+02          4.28966825E+02
      36000.0000          4.39952366E+02          4.39952366E+02
      37000.0000          4.50877018E+02          4.50877018E+02
      38000.0000          4.61741265E+02          4.61741265E+02
      39000.0000          4.72545578E+02          4.72545578E+02
      40000.0000          4.83290427E+02          4.83290427E+02
      41000.0000          4.93976272E+02          4.93976272E+02
      42000.0000          5.04603568E+02          5.04603568E+02
      43000.0000          5.15172764E+02          5.15172764E+02
      44000.0000          5.25684304E+02          5.25684304E+02
      45000.0000          5.36138626E+02          5.36138626E+02
      46000.0000          5.46536163E+02          5.46536163E+02
      47000.0000          5.56877342E+02          5.56877342E+02
      48000.0000          5.67162585E+02          5.67162585E+02
      49000.0000          5.77392311E+02          5.77392311E+02
      50000.0000          5.87566932E+02          5.87566932E+02
