#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.2000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.3000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.4000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.5000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.6000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.7000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.8000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.9000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          1.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          2.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          3.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          4.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          5.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          6.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          7.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          8.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          9.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         10.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         11.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         12.0000          1.00000000E+30          4.92821330E+01          4.92821330E+01
         13.0000          1.00000000E+30          5.27671864E+01          5.27671864E+01
         14.0000          1.00000000E+30          5.65974414E+01          5.65974414E+01
         15.0000          1.00000000E+30          6.06243238E+01          6.06243238E+01
         16.0000          1.00000000E+30          6.49414453E+01          6.49414453E+01
         17.0000          1.00000000E+30          6.32420722E+01          6.32420722E+01
         18.0000          1.00000000E+30          6.64010195E+01          6.64010195E+01
         19.0000          1.00000000E+30          6.93880880E+01          6.93880880E+01
         20.0000          1.00000000E+30          7.28530811E+01          7.28530811E+01
         21.0000          1.00000000E+30          7.61547342E+01          7.61547342E+01
         22.0000          1.00000000E+30          7.95593365E+01          7.95593365E+01
         23.0000          1.00000000E+30          8.35348391E+01          8.35348391E+01
         24.0000          1.00000000E+30          8.74350890E+01          8.74350890E+01
         25.0000          1.00000000E+30          9.16005966E+01          9.16005966E+01
         26.0000          1.00000000E+30          9.58969001E+01          9.58969001E+01
         27.0000          1.00000000E+30          1.00653969E+02          1.00653969E+02
         28.0000          1.00000000E+30          1.05359543E+02          1.05359543E+02
         29.0000          1.00000000E+30          1.10328229E+02          1.10328229E+02
         30.0000          1.00000000E+30          1.15430237E+02          1.15430237E+02
         31.0000          1.00000000E+30          1.21012868E+02          1.21012868E+02
         32.0000          1.00000000E+30          1.26333199E+02          1.26333199E+02
         33.0000          1.00000000E+30          1.32301706E+02          1.32301706E+02
         34.0000          1.00000000E+30          1.38048349E+02          1.38048349E+02
         35.0000          1.00000000E+30          1.44463551E+02          1.44463551E+02
         36.0000          1.00000000E+30          1.51181735E+02          1.51181735E+02
         37.0000          1.00000000E+30          1.57366034E+02          1.57366034E+02
         38.0000          1.00000000E+30          1.64476927E+02          1.64476927E+02
         39.0000          1.00000000E+30          1.71339446E+02          1.71339446E+02
         40.0000          1.00000000E+30          1.78550470E+02          1.78550470E+02
         41.0000          1.00000000E+30          1.86246814E+02          1.86246814E+02
         42.0000          1.00000000E+30          1.94249770E+02          1.94249770E+02
         43.0000          1.00000000E+30          2.01653556E+02          2.01653556E+02
         44.0000          1.00000000E+30          2.10308207E+02          2.10308207E+02
         45.0000          1.00000000E+30          2.18588579E+02          2.18588579E+02
         46.0000          1.00000000E+30          2.26882819E+02          2.26882819E+02
         47.0000          1.00000000E+30          2.35653305E+02          2.35653305E+02
         48.0000          1.00000000E+30          2.44660215E+02          2.44660215E+02
         49.0000          1.00000000E+30          2.53680352E+02          2.53680352E+02
         50.0000          1.00000000E+30          2.63063820E+02          2.63063820E+02
         51.0000          1.00000000E+30          2.72407390E+02          2.72407390E+02
         52.0000          1.00000000E+30          2.82187872E+02          2.82187872E+02
         53.0000          1.00000000E+30          2.92750647E+02          2.92750647E+02
         54.0000          1.00000000E+30          3.02886653E+02          3.02886653E+02
         55.0000          1.00000000E+30          3.12929854E+02          3.12929854E+02
         56.0000          1.00000000E+30          3.23600943E+02          3.23600943E+02
         57.0000          1.00000000E+30          3.34670610E+02          3.34670610E+02
         58.0000          1.00000000E+30          3.46336348E+02          3.46336348E+02
         59.0000          1.00000000E+30          3.56615861E+02          3.56615861E+02
         60.0000          1.00000000E+30          3.68129637E+02          3.68129637E+02
         61.0000          1.00000000E+30          3.80154474E+02          3.80154474E+02
         62.0000          1.00000000E+30          3.92193765E+02          3.92193765E+02
         63.0000          1.00000000E+30          4.04972887E+02          4.04972887E+02
         64.0000          1.00000000E+30          4.16746676E+02          4.16746676E+02
         65.0000          1.00000000E+30          4.28981488E+02          4.28981488E+02
         66.0000          1.00000000E+30          4.42437523E+02          4.42437523E+02
         67.0000          1.00000000E+30          4.55743142E+02          4.55743142E+02
         68.0000          1.00000000E+30          4.69135943E+02          4.69135943E+02
         69.0000          1.00000000E+30          4.82959672E+02          4.82959672E+02
         70.0000          1.00000000E+30          4.95647408E+02          4.95647408E+02
         71.0000          1.00000000E+30          5.10066693E+02          5.10066693E+02
         72.0000          1.00000000E+30          5.24412931E+02          5.24412931E+02
         73.0000          1.00000000E+30          5.39211155E+02          5.39211155E+02
         74.0000          1.00000000E+30          5.54280179E+02          5.54280179E+02
         75.0000          1.00000000E+30          5.67720325E+02          5.67720325E+02
         76.0000          1.00000000E+30          5.83094306E+02          5.83094306E+02
         77.0000          1.00000000E+30          5.98932131E+02          5.98932131E+02
         78.0000          1.00000000E+30          6.15817994E+02          6.15817994E+02
         79.0000          1.00000000E+30          6.30902771E+02          6.30902771E+02
         80.0000          1.00000000E+30          6.48159619E+02          6.48159619E+02
         81.0000          1.00000000E+30          6.65496088E+02          6.65496088E+02
         82.0000          1.00000000E+30          6.79528633E+02          6.79528633E+02
         83.0000          1.00000000E+30          6.97565320E+02          6.97565320E+02
         84.0000          1.00000000E+30          7.15546666E+02          7.15546666E+02
         85.0000          1.00000000E+30          7.32341155E+02          7.32341155E+02
         86.0000          1.00000000E+30          7.50207953E+02          7.50207953E+02
         87.0000          1.00000000E+30          7.69126827E+02          7.69126827E+02
         88.0000          1.00000000E+30          7.89460598E+02          7.89460598E+02
         89.0000          1.00000000E+30          8.04276917E+02          8.04276917E+02
         90.0000          1.00000000E+30          8.23897851E+02          8.23897851E+02
         91.0000          1.00000000E+30          8.43186175E+02          8.43186175E+02
         92.0000          1.00000000E+30          8.62846232E+02          8.62846232E+02
         93.0000          1.00000000E+30          8.84402619E+02          8.84402619E+02
         94.0000          1.00000000E+30          9.01624449E+02          9.01624449E+02
         95.0000          1.00000000E+30          9.22728022E+02          9.22728022E+02
         96.0000          1.00000000E+30          9.44439278E+02          9.44439278E+02
         97.0000          1.00000000E+30          9.62250458E+02          9.62250458E+02
         98.0000          1.00000000E+30          9.84144343E+02          9.84144343E+02
         99.0000          1.00000000E+30          1.00473172E+03          1.00473172E+03
        100.0000          1.00000000E+30          1.02770450E+03          1.02770450E+03
        110.0000          1.00000000E+30          1.26107273E+03          1.26107273E+03
        120.0000          1.00000000E+30          1.52254420E+03          1.52254420E+03
        130.0000          1.00000000E+30          1.81649688E+03          1.81649688E+03
        140.0000          1.00000000E+30          2.13970006E+03          2.13970006E+03
        150.0000          1.00000000E+30          2.49658633E+03          2.49658633E+03
        160.0000          1.00000000E+30          2.89641360E+03          2.89641360E+03
        170.0000          1.00000000E+30          3.32135761E+03          3.32135761E+03
        180.0000          1.00000000E+30          3.79528533E+03          3.79528533E+03
        190.0000          1.00000000E+30          4.28762363E+03          4.28762363E+03
        200.0000          1.00000000E+30          4.83840798E+03          4.83840798E+03
