#Energy      Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   Valence  Total
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22384729E+02          2.94510474E+02          1.41885645E+02          9.46382024E+00          8.49504416E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21543544E+02          2.96304792E+02          1.42789842E+02          9.58350574E+00          8.59600954E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20995025E+02          2.98143806E+02          1.43714223E+02          9.70674355E+00          8.69990223E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20715114E+02          3.00024059E+02          1.44657223E+02          9.82580192E+00          8.80050302E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20682229E+02          3.01942398E+02          1.45617416E+02          9.94458813E+00          8.90095169E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20876907E+02          3.03895977E+02          1.46593515E+02          1.00631084E+01          9.00124984E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21281633E+02          3.05882181E+02          1.47584337E+02          1.01850128E+01          9.10431100E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21880531E+02          3.07898639E+02          1.48588803E+02          1.03029601E+01          9.20426251E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22659207E+02          3.09943170E+02          1.49605930E+02          1.04206597E+01          9.30406919E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.23604630E+02          3.12013776E+02          1.50634812E+02          1.05416319E+01          9.40653145E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.24704890E+02          3.14108629E+02          1.51674619E+02          1.06587951E+01          9.50600495E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.25949161E+02          3.16226044E+02          1.52724588E+02          1.07791721E+01          9.60807640E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.27327537E+02          3.18364474E+02          1.53784017E+02          1.08958219E+01          9.70722594E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28830971E+02          3.20522489E+02          1.54852258E+02          1.10156264E+01          9.80891675E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30451171E+02          3.22698771E+02          1.55928711E+02          1.11317843E+01          9.90775125E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.32180499E+02          3.24892102E+02          1.57012825E+02          1.12510378E+01          1.00090715E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34011960E+02          3.27101353E+02          1.58104087E+02          1.13667237E+01          1.01075996E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.35939097E+02          3.29325475E+02          1.59202022E+02          1.14854468E+01          1.02085589E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.37955957E+02          3.31563504E+02          1.60306192E+02          1.16039053E+01          1.03093352E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.40057052E+02          3.33814535E+02          1.61416185E+02          1.17188914E+01          1.04073970E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.42237290E+02          3.36077735E+02          1.62531623E+02          1.18368478E+01          1.05078265E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.44491963E+02          3.38352318E+02          1.63652151E+02          1.19545530E+01          1.06080798E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46816707E+02          3.40637566E+02          1.64777440E+02          1.20688793E+01          1.07056947E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.49207479E+02          3.42932796E+02          1.65907183E+02          1.21861086E+01          1.08056148E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.51660489E+02          3.45237377E+02          1.67041091E+02          1.23030987E+01          1.09053648E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54172266E+02          3.47550719E+02          1.68178896E+02          1.24168022E+01          1.10025514E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56739514E+02          3.49872270E+02          1.69320349E+02          1.25333406E+01          1.11019814E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59359202E+02          3.52201510E+02          1.70465213E+02          1.26496512E+01          1.12012475E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62028466E+02          3.54537961E+02          1.71613270E+02          1.27657374E+01          1.13003518E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.64744675E+02          3.56881162E+02          1.72764313E+02          1.28816033E+01          1.13992967E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67505322E+02          3.59230693E+02          1.73918149E+02          1.29943107E+01          1.14957818E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.70308103E+02          3.61586151E+02          1.75074597E+02          1.31097608E+01          1.15944264E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.73150800E+02          3.63947161E+02          1.76233485E+02          1.32250003E+01          1.16929171E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76031396E+02          3.66313371E+02          1.77394653E+02          1.33400331E+01          1.17912562E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.78947951E+02          3.68684447E+02          1.78557951E+02          1.34548623E+01          1.18894457E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.81898662E+02          3.71060079E+02          1.79723237E+02          1.35694911E+01          1.19874874E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.84881840E+02          3.73439971E+02          1.80890378E+02          1.36811001E+01          1.20831816E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.87895878E+02          3.75823843E+02          1.82059246E+02          1.37953494E+01          1.21809440E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90939265E+02          3.78211438E+02          1.83229725E+02          1.39094066E+01          1.22785635E+01
        937.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.93393841E+02          3.80123787E+02          1.84167073E+02          1.39999526E+01          1.23561177E+01
        938.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54113635E+12          6.93394457E+02          3.80124266E+02          1.84167308E+02          1.39999759E+01          1.23561376E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91725280E+08          6.94010583E+02          3.80602507E+02          1.84401700E+02          1.40232746E+01          1.23760415E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00986296E+07          6.97108497E+02          3.82996814E+02          1.85575067E+02          1.41369562E+01          1.24733734E+01
        957.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30464154E+06          6.99604810E+02          3.84914206E+02          1.86514579E+02          1.42272106E+01          1.25507008E+01
        958.0010          1.00000000E+30          1.00000000E+30          7.54129185E+12          9.30346042E+06          6.99605436E+02          3.84914685E+02          1.86514814E+02          1.42272338E+01          1.25507207E+01
        960.0000          1.00000000E+30          1.00000000E+30          6.28154963E+08          8.05272187E+06          7.00231737E+02          3.85394143E+02          1.86749727E+02          1.42504539E+01          1.25705627E+01
        970.0000          1.00000000E+30          1.00000000E+30          4.32655124E+07          4.55607265E+06          7.03379111E+02          3.87794283E+02          1.87925583E+02          1.43637703E+01          1.26676087E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.73344587E+07          3.00737143E+06          7.06549484E+02          3.90197038E+02          1.89102549E+02          1.44769076E+01          1.27645145E+01
        990.0000          1.00000000E+30          1.00000000E+30          9.81005197E+06          2.16695165E+06          7.09741793E+02          3.92602222E+02          1.90280537E+02          1.45898683E+01          1.28612820E+01
       1000.0000          1.00000000E+30          1.00000000E+30          6.47733194E+06          1.65248501E+06          7.12955015E+02          3.95009660E+02          1.91459471E+02          1.47026548E+01          1.29579130E+01
       1100.0000          1.00000000E+30          1.00000000E+30          9.82964156E+05          3.71517559E+05          7.46049522E+02          4.19115690E+02          2.03265773E+02          1.58214320E+01          1.39168870E+01
       1102.9990          1.00000000E+30          1.00000000E+30          9.51454681E+05          3.61049647E+05          7.47064782E+02          4.19526480E+02          2.03473106E+02          1.58554979E+01          1.39449996E+01
       1103.0010          1.00000000E+30          1.14750224E+13          9.51434980E+05          3.61043039E+05          7.47065460E+02          4.19527037E+02          2.03473376E+02          1.58555206E+01          1.39450192E+01
       1200.0000          1.00000000E+30          2.92520107E+06          4.29263128E+05          1.76400910E+05          7.80434551E+02          4.43039668E+02          2.14971835E+02          1.69298960E+01          1.48664195E+01
       1300.0000          1.00000000E+30          9.70484396E+05          2.53188492E+05          1.08058044E+05          8.15652306E+02          4.67527902E+02          2.26934881E+02          1.80244802E+01          1.58063260E+01
       1400.0000          1.00000000E+30          5.13536118E+05          1.73087559E+05          7.55280422E+04          8.51409888E+02          4.91766761E+02          2.38774164E+02          1.91065830E+01          1.67349980E+01
       1500.0000          1.00000000E+30          3.30072085E+05          1.29298986E+05          5.72696557E+04          8.87513324E+02          5.15781475E+02          2.50502277E+02          2.01795649E+01          1.76551066E+01
       1600.0000          1.00000000E+30          2.36450027E+05          1.02516023E+05          4.59090316E+04          9.23780115E+02          5.39914496E+02          2.62281061E+02          2.12441765E+01          1.85684308E+01
       1700.0000          1.00000000E+30          1.81606164E+05          8.48504978E+04          3.83280452E+04          9.59893508E+02          5.63834904E+02          2.73955335E+02          2.22990970E+01          1.94727447E+01
       1800.0000          1.00000000E+30          1.46457230E+05          7.25576196E+04          3.30091232E+04          9.96731610E+02          5.87859460E+02          2.85674761E+02          2.33450478E+01          2.03701699E+01
       1900.0000          1.00000000E+30          1.22465591E+05          6.36577154E+04          2.91356349E+04          1.03243795E+03          6.11684879E+02          2.97296827E+02          2.43846739E+01          2.12609379E+01
       2000.0000          1.00000000E+30          1.05316041E+05          5.70165374E+04          2.62329423E+04          1.06965979E+03          6.35326276E+02          3.08828913E+02          2.54144901E+01          2.21436390E+01
       2100.0000          1.00000000E+30          9.26203078E+04          5.19423305E+04          2.40085476E+04          1.10578578E+03          6.58797196E+02          3.20277629E+02          2.64389719E+01          2.30206832E+01
       2200.0000          1.00000000E+30          8.29616812E+04          4.79915304E+04          2.22730734E+04          1.14249630E+03          6.82375856E+02          3.31648902E+02          2.74584613E+01          2.38934832E+01
       2300.0000          1.00000000E+30          7.54523766E+04          4.48680928E+04          2.08992790E+04          1.17819810E+03          7.05532296E+02          3.43069523E+02          2.84695426E+01          2.47588299E+01
       2400.0000          1.00000000E+30          6.95105389E+04          4.23677964E+04          1.97988806E+04          1.21446175E+03          7.28803126E+02          3.54416225E+02          2.94763476E+01          2.56206167E+01
       2500.0000          1.00000000E+30          6.47404689E+04          4.03458713E+04          1.89090169E+04          1.25051291E+03          7.51931301E+02          3.65693391E+02          3.04773097E+01          2.64770741E+01
       2600.0000          1.00000000E+30          6.08647433E+04          3.86973386E+04          1.81839247E+04          1.28707073E+03          7.74925055E+02          3.76905025E+02          3.14727279E+01          2.73288263E+01
       2700.0000          1.00000000E+30          5.76838110E+04          3.73445448E+04          1.75896652E+04          1.32271459E+03          7.98029940E+02          3.88054791E+02          3.24628647E+01          2.81757951E+01
       2800.0000          1.00000000E+30          5.50509728E+04          3.62290427E+04          1.71006098E+04          1.35885774E+03          8.20771183E+02          3.99255850E+02          3.34496252E+01          2.90200925E+01
       2900.0000          1.00000000E+30          5.28563670E+04          3.53062145E+04          1.66971493E+04          1.39413888E+03          8.43628295E+02          4.10289037E+02          3.44299739E+01          2.98582828E+01
       3000.0000          1.00000000E+30          5.10163703E+04          3.45414860E+04          1.63640546E+04          1.42990887E+03          8.66142495E+02          4.21375447E+02          3.54073567E+01          3.06941950E+01
       3100.0000          1.00000000E+30          4.94664248E+04          3.39077504E+04          1.60893723E+04          1.46550061E+03          8.88775177E+02          4.32407859E+02          3.63788568E+01          3.15253635E+01
       3200.0000          1.00000000E+30          4.81560342E+04          3.33835214E+04          1.58635972E+04          1.50092242E+03          9.11301812E+02          4.43388670E+02          3.73474531E+01          3.23537779E+01
       3300.0000          1.00000000E+30          4.70452929E+04          3.29515855E+04          1.56791070E+04          1.53618205E+03          9.33727000E+02          4.54320116E+02          3.83121492E+01          3.31787246E+01
       3400.0000          1.00000000E+30          4.61023112E+04          3.25980174E+04          1.55297228E+04          1.57128676E+03          9.56055040E+02          4.65204283E+02          3.92729825E+01          3.40002633E+01
       3500.0000          1.00000000E+30          4.53013286E+04          3.23114576E+04          1.54103961E+04          1.60624334E+03          9.78289952E+02          4.76043126E+02          4.02299901E+01          3.48184506E+01
       3600.0000          1.00000000E+30          4.46214134E+04          3.20825525E+04          1.53169626E+04          1.64105814E+03          1.00043550E+03          4.86838469E+02          4.11833666E+01          3.56334586E+01
       3700.0000          1.00000000E+30          4.40453671E+04          3.19035637E+04          1.52459762E+04          1.67631439E+03          1.02269928E+03          4.97688588E+02          4.21349925E+01          3.64477684E+01
       3800.0000          1.00000000E+30          4.35589930E+04          3.17680113E+04          1.51945433E+04          1.71085224E+03          1.04467312E+03          5.08400387E+02          4.30813511E+01          3.72566536E+01
       3900.0000          1.00000000E+30          4.31504398E+04          3.16704550E+04          1.51602347E+04          1.74526517E+03          1.06676731E+03          5.19073505E+02          4.40246826E+01          3.80631311E+01
       4000.0000          1.00000000E+30          4.28098062E+04          3.16062969E+04          1.51409911E+04          1.78010968E+03          1.08858180E+03          5.29802324E+02          4.49664300E+01          3.88685480E+01
       4100.0000          1.00000000E+30          4.25287141E+04          3.15716275E+04          1.51350568E+04          1.81482389E+03          1.11051783E+03          5.40400650E+02          4.59033965E+01          3.96697619E+01
       4200.0000          1.00000000E+30          4.23000723E+04          3.15630919E+04          1.51409327E+04          1.84886901E+03          1.13218399E+03          5.51055166E+02          4.68390205E+01          4.04695928E+01
       4300.0000          1.00000000E+30          4.21178196E+04          3.15778144E+04          1.51573246E+04          1.88333971E+03          1.15397212E+03          5.61673994E+02          4.77699528E+01          4.12660722E+01
       4400.0000          1.00000000E+30          4.19767636E+04          3.16133060E+04          1.51831158E+04          1.91769249E+03          1.17568909E+03          5.72258251E+02          4.86997265E+01          4.20613394E+01
       4500.0000          1.00000000E+30          4.18724390E+04          3.16674111E+04          1.52173329E+04          1.95193102E+03          1.19714922E+03          5.82720078E+02          4.96271871E+01          4.28538229E+01
       4600.0000          1.00000000E+30          4.18009621E+04          3.17382448E+04          1.52591301E+04          1.98554016E+03          1.21873181E+03          5.93238952E+02          5.05512333E+01          4.36439105E+01
       4700.0000          1.00000000E+30          4.17589788E+04          3.18241617E+04          1.53077642E+04          2.01956525E+03          1.24024941E+03          6.03726248E+02          5.14718968E+01          4.44314136E+01
       4800.0000          1.00000000E+30          4.17435365E+04          3.19237139E+04          1.53625822E+04          2.05348621E+03          1.26170393E+03          6.14182891E+02          5.23913439E+01          4.52177045E+01
       4900.0000          1.00000000E+30          4.17520606E+04          3.20356257E+04          1.54230082E+04          2.08730608E+03          1.28309714E+03          6.24609740E+02          5.33080179E+01          4.60016327E+01
       5000.0000          1.00000000E+30          4.17822914E+04          3.21587689E+04          1.54885315E+04          2.12102775E+03          1.30443074E+03          6.35007601E+02          5.42224377E+01          4.67835937E+01
       5100.0000          1.00000000E+30          4.18322210E+04          3.22921395E+04          1.55586999E+04          2.15465399E+03          1.32570634E+03          6.45377246E+02          5.51346224E+01          4.75636100E+01
       5200.0000          1.00000000E+30          4.19000801E+04          3.24348477E+04          1.56331083E+04          2.18818745E+03          1.34692546E+03          6.55719416E+02          5.60445684E+01          4.83416872E+01
       5300.0000          1.00000000E+30          4.19842925E+04          3.25860944E+04          1.57113966E+04          2.22163067E+03          1.36808957E+03          6.66034823E+02          5.69524677E+01          4.91179756E+01
       5400.0000          1.00000000E+30          4.20834560E+04          3.27451673E+04          1.57932411E+04          2.25546568E+03          1.38920010E+03          6.76324151E+02          5.78599638E+01          4.98939395E+01
       5500.0000          1.00000000E+30          4.21963137E+04          3.29114254E+04          1.58783514E+04          2.28873054E+03          1.41043152E+03          6.86588066E+02          5.87632361E+01          5.06664962E+01
       5600.0000          1.00000000E+30          4.23217440E+04          3.30842904E+04          1.59664655E+04          2.32191213E+03          1.43143718E+03          6.96908502E+02          5.96638739E+01          5.14370659E+01
       5700.0000          1.00000000E+30          4.24587345E+04          3.32632435E+04          1.60573473E+04          2.35501259E+03          1.45239302E+03          7.07122698E+02          6.05640849E+01          5.22066311E+01
       5800.0000          1.00000000E+30          4.26063754E+04          3.34478128E+04          1.61507827E+04          2.38849869E+03          1.47330025E+03          7.17313207E+02          6.14607988E+01          5.29735913E+01
       5900.0000          1.00000000E+30          4.27638453E+04          3.36375730E+04          1.62465783E+04          2.42143772E+03          1.49432866E+03          7.27480603E+02          6.23584923E+01          5.37410366E+01
       6000.0000          1.00000000E+30          4.29304013E+04          3.38321345E+04          1.63445572E+04          2.45430153E+03          1.51514078E+03          7.37704600E+02          6.32508953E+01          5.45045407E+01
       6100.0000          1.00000000E+30          4.31053659E+04          3.40311462E+04          1.64445597E+04          2.48754651E+03          1.53590733E+03          7.47826810E+02          6.41434200E+01          5.52677050E+01
       6200.0000          1.00000000E+30          4.32881289E+04          3.42342850E+04          1.65464387E+04          2.52026003E+03          1.55679475E+03          7.58005322E+02          6.50349478E+01          5.60303271E+01
       6300.0000          1.00000000E+30          4.34781295E+04          3.44412580E+04          1.66500608E+04          2.55290352E+03          1.57747256E+03          7.68084325E+02          6.59219839E+01          5.67887617E+01
       6400.0000          1.00000000E+30          4.36748594E+04          3.46517953E+04          1.67553034E+04          2.58592275E+03          1.59827041E+03          7.78142545E+02          6.68085466E+01          5.75470694E+01
       6500.0000          1.00000000E+30          4.38778531E+04          3.48656512E+04          1.68620541E+04          2.61842585E+03          1.61886306E+03          7.88256909E+02          6.76949038E+01          5.83050065E+01
       6600.0000          1.00000000E+30          4.40866835E+04          3.50825985E+04          1.69702095E+04          2.65130216E+03          1.63957541E+03          7.98274655E+02          6.85781210E+01          5.90604223E+01
       6700.0000          1.00000000E+30          4.43009586E+04          3.53024294E+04          1.70796754E+04          2.68367097E+03          1.66008608E+03          8.08348155E+02          6.94611182E+01          5.98154631E+01
       6800.0000          1.00000000E+30          4.45203198E+04          3.55249518E+04          1.71903636E+04          2.71641001E+03          1.68071639E+03          8.18326962E+02          7.03406358E+01          6.05677407E+01
       6900.0000          1.00000000E+30          4.47444364E+04          3.57499887E+04          1.73021936E+04          2.74908203E+03          1.70114838E+03          8.28361259E+02          7.12202019E+01          6.13200640E+01
       7000.0000          1.00000000E+30          4.49730022E+04          3.59773768E+04          1.74150909E+04          2.78125727E+03          1.72169959E+03          8.38376999E+02          7.20963928E+01          6.20696880E+01
       7100.0000          1.00000000E+30          4.52057377E+04          3.62069654E+04          1.75289865E+04          2.81379984E+03          1.74205617E+03          8.48299215E+02          7.29722763E+01          6.28184979E+01
       7200.0000          1.00000000E+30          4.54423808E+04          3.64386137E+04          1.76438166E+04          2.84585417E+03          1.76253101E+03          8.58277779E+02          7.38466041E+01          6.35663708E+01
       7300.0000          1.00000000E+30          4.56826921E+04          3.66721925E+04          1.77595219E+04          2.87827209E+03          1.78297000E+03          8.68164891E+02          7.47197069E+01          6.43129655E+01
       7400.0000          1.00000000E+30          4.59264484E+04          3.69075808E+04          1.78760473E+04          2.91062947E+03          1.80321653E+03          8.78107446E+02          7.55925106E+01          6.50593585E+01
       7500.0000          1.00000000E+30          4.61734420E+04          3.71446671E+04          1.79933416E+04          2.94250818E+03          1.82358267E+03          8.88033230E+02          7.64617334E+01          6.58029199E+01
       7600.0000          1.00000000E+30          4.64234816E+04          3.73833471E+04          1.81113575E+04          2.97474731E+03          1.84391457E+03          8.97868852E+02          7.73288430E+01          6.65445534E+01
       7700.0000          1.00000000E+30          4.66763877E+04          3.76235233E+04          1.82300504E+04          3.00692912E+03          1.86405735E+03          9.07760266E+02          7.81985966E+01          6.72881725E+01
       7800.0000          1.00000000E+30          4.69319939E+04          3.78651062E+04          1.83493791E+04          3.03864205E+03          1.88431992E+03          9.17635662E+02          7.90633897E+01          6.80279482E+01
       7900.0000          1.00000000E+30          4.71901446E+04          3.81080101E+04          1.84693049E+04          3.07071152E+03          1.90454980E+03          9.27494778E+02          7.99276134E+01          6.87673455E+01
       8000.0000          1.00000000E+30          4.74506963E+04          3.83521570E+04          1.85897919E+04          3.10272650E+03          1.92459496E+03          9.37265385E+02          8.07915232E+01          6.95057519E+01
       8100.0000          1.00000000E+30          4.77135123E+04          3.85974728E+04          1.87108062E+04          3.13468754E+03          1.94475843E+03          9.47092668E+02          8.16533063E+01          7.02430196E+01
       8200.0000          1.00000000E+30          4.79784664E+04          3.88438884E+04          1.88323163E+04          3.16619101E+03          1.96489090E+03          9.56904626E+02          8.25146132E+01          7.09795765E+01
       8300.0000          1.00000000E+30          4.82454414E+04          3.90913397E+04          1.89542926E+04          3.19804710E+03          1.98499228E+03          9.66701185E+02          8.33732880E+01          7.17142339E+01
       8400.0000          1.00000000E+30          4.85143249E+04          3.93397650E+04          1.90767075E+04          3.22985204E+03          2.00506251E+03          9.76411464E+02          8.42316262E+01          7.24480973E+01
       8500.0000          1.00000000E+30          4.87850141E+04          3.95891084E+04          1.91995350E+04          3.26160634E+03          2.02495250E+03          9.86178148E+02          8.50906360E+01          7.31825033E+01
       8600.0000          1.00000000E+30          4.90574106E+04          3.98393157E+04          1.93227505E+04          3.29331050E+03          2.04496209E+03          9.95930445E+02          8.59440410E+01          7.39128114E+01
       8700.0000          1.00000000E+30          4.93314233E+04          4.00903374E+04          1.94463311E+04          3.32496516E+03          2.06494256E+03          1.00566837E+03          8.68001702E+01          7.46449887E+01
       8800.0000          1.00000000E+30          4.96069660E+04          4.03421258E+04          1.95702554E+04          3.35617822E+03          2.08489400E+03          1.01539204E+03          8.76539663E+01          7.53750974E+01
       8900.0000          1.00000000E+30          4.98839577E+04          4.05946368E+04          1.96945029E+04          3.38773832E+03          2.10481661E+03          1.02510159E+03          8.85044432E+01          7.61028075E+01
       8985.9990          1.00000000E+30          5.01232687E+04          4.08123394E+04          1.98015985E+04          3.41478750E+03          2.12190646E+03          1.03343105E+03          8.92371247E+01          7.67293571E+01
       8986.0010          6.10036417E+15          5.01232743E+04          4.08123445E+04          1.98016010E+04          3.41478814E+03          2.12190686E+03          1.03343125E+03          8.92371413E+01          7.67293713E+01
       9000.0000          8.36776121E+10          5.01623223E+04          4.08478283E+04          1.98190546E+04          3.41925150E+03          2.12471075E+03          1.03479712E+03          8.93566258E+01          7.68316367E+01
       9100.0000          3.64909503E+09          5.04419876E+04          4.11016608E+04          1.99438923E+04          3.45071834E+03          2.14457668E+03          1.04441027E+03          9.02080789E+01          7.75594066E+01
       9200.0000          1.41007402E+09          5.07228863E+04          4.13560974E+04          2.00689991E+04          3.48213942E+03          2.16441470E+03          1.05407942E+03          9.10581849E+01          7.82864246E+01
       9300.0000          7.86805235E+08          5.10049543E+04          4.16111028E+04          2.01943591E+04          3.51351535E+03          2.18408122E+03          1.06373541E+03          9.19049172E+01          7.90106244E+01
       9400.0000          5.15338351E+08          5.12881318E+04          4.18666441E+04          2.03199568E+04          3.54484678E+03          2.20386641E+03          1.07337839E+03          9.27502741E+01          7.97338640E+01
       9500.0000          3.69557553E+08          5.15723608E+04          4.21226899E+04          2.04457782E+04          3.57613439E+03          2.22362527E+03          1.08300849E+03          9.35968662E+01          8.04578841E+01
       9600.0000          2.80893878E+08          5.18575882E+04          4.23792103E+04          2.05718097E+04          3.60737883E+03          2.24335812E+03          1.09262591E+03          9.44427746E+01          8.11812683E+01
       9700.0000          2.22336817E+08          5.21437633E+04          4.26361776E+04          2.06980385E+04          3.63858072E+03          2.26306524E+03          1.10223082E+03          9.52870944E+01          8.19033496E+01
       9800.0000          1.81411673E+08          5.24308371E+04          4.28935654E+04          2.08244526E+04          3.66974068E+03          2.28274696E+03          1.11182340E+03          9.61301263E+01          8.26243520E+01
       9900.0000          1.51481489E+08          5.27187643E+04          4.31513486E+04          2.09510403E+04          3.70085927E+03          2.30240363E+03          1.12140380E+03          9.69721475E+01          8.33444818E+01
      10000.0000          1.28850033E+08          5.30075022E+04          4.34095034E+04          2.10777911E+04          3.73193705E+03          2.32203556E+03          1.13097217E+03          9.78131594E+01          8.40637419E+01
      11000.0000          4.41638051E+07          5.59313701E+04          4.60024206E+04          2.23482216E+04          4.04058355E+03          2.51719599E+03          1.22608986E+03          1.06170941E+02          9.12116118E+01
      12000.0000          2.37549709E+07          5.89018847E+04          4.86223345E+04          2.36326979E+04          4.34636576E+03          2.71019087E+03          1.32015400E+03          1.14439853E+02          9.82834071E+01
      13000.0000          1.54846141E+07          6.18614450E+04          5.12203600E+04          2.49059772E+04          4.64892913E+03          2.90136866E+03          1.41333499E+03          1.22632357E+02          1.05288943E+02
      14000.0000          1.12478571E+07          6.48678333E+04          5.38442733E+04          2.61907370E+04          4.94858663E+03          3.09091561E+03          1.50566398E+03          1.30752967E+02          1.12233019E+02
      15000.0000          8.76330163E+06          6.79165692E+04          5.64889696E+04          2.74847052E+04          5.24593698E+03          3.27885530E+03          1.59732542E+03          1.38808715E+02          1.19122243E+02
      16000.0000          7.17285132E+06          7.09395217E+04          5.90673402E+04          2.87468050E+04          5.54118529E+03          3.46532072E+03          1.68821010E+03          1.46806159E+02          1.25959825E+02
      17000.0000          6.09106192E+06          7.39390338E+04          6.17069767E+04          3.00374042E+04          5.83418187E+03          3.65054827E+03          1.77849243E+03          1.54749450E+02          1.32751813E+02
      18000.0000          5.32208482E+06          7.69732993E+04          6.42846172E+04          3.12982723E+04          6.12510237E+03          3.83463433E+03          1.86816160E+03          1.62637039E+02          1.39495773E+02
      19000.0000          4.75706422E+06          7.99294671E+04          6.68809789E+04          3.25676295E+04          6.41437959E+03          4.01741632E+03          1.95731658E+03          1.70479032E+02          1.46200497E+02
      20000.0000          4.33112014E+06          8.29720312E+04          6.94577090E+04          3.38273621E+04          6.70185435E+03          4.19922877E+03          2.04592598E+03          1.78276395E+02          1.52866924E+02
      21000.0000          4.00345852E+06          8.59400814E+04          7.20516054E+04          3.50949264E+04          6.98762981E+03          4.37999723E+03          2.13403842E+03          1.86032739E+02          1.59497961E+02
      22000.0000          3.74728646E+06          8.88893516E+04          7.45922473E+04          3.63369855E+04          7.27181031E+03          4.55977589E+03          2.22168113E+03          1.93753329E+02          1.66096932E+02
      23000.0000          3.54437993E+06          9.18688994E+04          7.71507524E+04          3.75872539E+04          7.55476635E+03          4.73876573E+03          2.30892663E+03          2.01430815E+02          1.72660544E+02
      24000.0000          3.38198356E+06          9.48294572E+04          7.96929128E+04          3.88295399E+04          7.83629798E+03          4.91690731E+03          2.39573946E+03          2.09072984E+02          1.79193478E+02
