#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
         15.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43902897E+01          1.43902897E+01
         16.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37698720E+01          1.37698720E+01
         17.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32075236E+01          1.32075236E+01
         18.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26942333E+01          1.26942333E+01
         19.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22228403E+01          1.22228403E+01
         20.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17875876E+01          1.17875876E+01
         21.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13838021E+01          1.13838021E+01
         22.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10076695E+01          1.10076695E+01
         23.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06560419E+01          1.06560419E+01
         24.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03263033E+01          1.03263033E+01
         25.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00162761E+01          1.00162761E+01
         26.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.72413689E+00          9.72413689E+00
         27.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.44835435E+00          9.44835435E+00
         28.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18763936E+00          9.18763936E+00
         29.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.94090230E+00          8.94090230E+00
         30.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70722172E+00          8.70722172E+00
         31.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48581424E+00          8.48581424E+00
         32.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.27601314E+00          8.27601314E+00
         33.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.07724519E+00          8.07724519E+00
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.88901467E+00          7.88901467E+00
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.71088716E+00          7.71088716E+00
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.54247614E+00          7.54247614E+00
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.38343107E+00          7.38343107E+00
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.23342727E+00          7.23342727E+00
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09215734E+00          7.09215734E+00
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.95932442E+00          6.95932442E+00
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.83463654E+00          6.83463654E+00
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71780292E+00          6.71780292E+00
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.60853133E+00          6.60853133E+00
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50652695E+00          6.50652695E+00
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41149175E+00          6.41149175E+00
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.32312524E+00          6.32312524E+00
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.24112553E+00          6.24112553E+00
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.16519088E+00          6.16519088E+00
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.09502144E+00          6.09502144E+00
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.03032106E+00          6.03032106E+00
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97079907E+00          5.97079907E+00
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91617186E+00          5.91617186E+00
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86616429E+00          5.86616429E+00
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.82051086E+00          5.82051086E+00
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77895660E+00          5.77895660E+00
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74125767E+00          5.74125767E+00
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70718205E+00          5.70718205E+00
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67650929E+00          5.67650929E+00
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64903084E+00          5.64903084E+00
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62455010E+00          5.62455010E+00
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60288174E+00          5.60288174E+00
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58385169E+00          5.58385169E+00
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56729666E+00          5.56729666E+00
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55306365E+00          5.55306365E+00
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54100951E+00          5.54100951E+00
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53100038E+00          5.53100038E+00
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52291121E+00          5.52291121E+00
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51662521E+00          5.51662521E+00
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51203337E+00          5.51203337E+00
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50903398E+00          5.50903398E+00
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50753210E+00          5.50753210E+00
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50743916E+00          5.50743916E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50867250E+00          5.50867250E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51115496E+00          5.51115496E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51481451E+00          5.51481451E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51958392E+00          5.51958392E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52540034E+00          5.52540034E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53220505E+00          5.53220505E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53994315E+00          5.53994315E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54856329E+00          5.54856329E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55801742E+00          5.55801742E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56826053E+00          5.56826053E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57925047E+00          5.57925047E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59094772E+00          5.59094772E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60331524E+00          5.60331524E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61631824E+00          5.61631824E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62992406E+00          5.62992406E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64410203E+00          5.64410203E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65882332E+00          5.65882332E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67406078E+00          5.67406078E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68978890E+00          5.68978890E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70598363E+00          5.70598363E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72262231E+00          5.72262231E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73968358E+00          5.73968358E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75714729E+00          5.75714729E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77499442E+00          5.77499442E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79320700E+00          5.79320700E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81176806E+00          5.81176806E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83066154E+00          5.83066154E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.84987227E+00          5.84987227E+00
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92959071E+00          5.92959071E+00
        104.0010          1.00000000E+30          1.00000000E+30          1.63636867E+10          8.18184333E+09          5.92963166E+00          5.92963165E+00
        110.0000          1.00000000E+30          1.00000000E+30          8.70862586E+04          4.35431293E+04          6.05660734E+00          6.05534394E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.94178617E+04          9.70893087E+03          6.28310332E+00          6.27701010E+00
        130.0000          1.00000000E+30          1.00000000E+30          9.26207859E+03          4.63103929E+03          6.52259748E+00          6.50884638E+00
        140.0000          1.00000000E+30          1.00000000E+30          5.68511164E+03          2.84255582E+03          6.77081117E+00          6.74670575E+00
        150.0000          1.00000000E+30          1.00000000E+30          3.96917178E+03          1.98458589E+03          7.02493766E+00          6.98783488E+00
        153.9990          1.00000000E+30          1.00000000E+30          3.52065988E+03          1.76032994E+03          7.12777090E+00          7.08474055E+00
        154.0010          1.00000000E+30          4.97368685E+10          3.52045987E+03          1.76022994E+03          7.12782247E+00          7.08478907E+00
        160.0000          1.00000000E+30          3.22667482E+05          2.99788724E+03          1.49894362E+03          7.28307954E+00          7.23022096E+00
        170.0000          1.00000000E+30          7.18998412E+04          2.38799951E+03          1.19399975E+03          7.54392174E+00          7.47232037E+00
        180.0000          1.00000000E+30          3.40220449E+04          1.97689341E+03          9.88446704E+02          7.80653380E+00          7.71338599E+00
        190.0000          1.00000000E+30          2.06441269E+04          1.68522720E+03          8.42613600E+02          8.07024608E+00          7.95288241E+00
        200.0000          1.00000000E+30          1.42236217E+04          1.47021697E+03          7.35108483E+02          8.33456994E+00          8.19047666E+00
        210.0000          1.00000000E+30          1.05920855E+04          1.30697896E+03          6.53489480E+02          8.59914485E+00          8.42599022E+00
        220.0000          1.00000000E+30          8.31413014E+03          1.18015101E+03          5.90075504E+02          8.85865435E+00          8.65454036E+00
        230.0000          1.00000000E+30          6.77965846E+03          1.07977533E+03          5.39887667E+02          9.12583740E+00          8.88850642E+00
        240.0000          1.00000000E+30          5.69058064E+03          9.99136769E+02          4.99568385E+02          9.39139925E+00          9.11920130E+00
        250.0000          1.00000000E+30          4.88630190E+03          9.33551684E+02          4.66775842E+02          9.65007387E+00          9.34192339E+00
        260.0000          1.00000000E+30          4.27349514E+03          8.79660889E+02          4.39830445E+02          9.91801718E+00          9.57203337E+00
        270.0000          1.00000000E+30          3.79474133E+03          8.34998452E+02          4.17499226E+02          1.01792364E+01          9.79474720E+00
        280.0000          1.00000000E+30          3.41300853E+03          7.97716499E+02          3.98858250E+02          1.04391612E+01          1.00153367E+01
        290.0000          1.00000000E+30          3.10344240E+03          7.66407380E+02          3.83203690E+02          1.07026261E+01          1.02383904E+01
        300.0000          1.00000000E+30          2.84882169E+03          7.39982828E+02          3.69991414E+02          1.09600035E+01          1.04552184E+01
        310.0000          1.00000000E+30          2.63687375E+03          7.17590661E+02          3.58795330E+02          1.12207991E+01          1.06746250E+01
        320.0000          1.00000000E+30          2.45863478E+03          6.98555878E+02          3.49277939E+02          1.14803057E+01          1.08924158E+01
        330.0000          1.00000000E+30          2.30742336E+03          6.82338714E+02          3.41169357E+02          1.17385793E+01          1.11087397E+01
        340.0000          1.00000000E+30          2.17815945E+03          6.68503375E+02          3.34251687E+02          1.19956725E+01          1.13237285E+01
        350.0000          1.00000000E+30          2.06692102E+03          6.56695016E+02          3.28347508E+02          1.22516347E+01          1.15374982E+01
        360.0000          1.00000000E+30          1.97063414E+03          6.46622328E+02          3.23311164E+02          1.25065122E+01          1.17501512E+01
        370.0000          1.00000000E+30          1.88685891E+03          6.38045166E+02          3.19022583E+02          1.27603482E+01          1.19617782E+01
        380.0000          1.00000000E+30          1.81363721E+03          6.30763062E+02          3.15381531E+02          1.30131835E+01          1.21724590E+01
        390.0000          1.00000000E+30          1.74938073E+03          6.24608273E+02          3.12304136E+02          1.32689296E+01          1.23856386E+01
        400.0000          1.00000000E+30          1.69278948E+03          6.19440010E+02          3.09720005E+02          1.35197925E+01          1.25945445E+01
        410.0000          1.00000000E+30          1.64279141E+03          6.15138407E+02          3.07569204E+02          1.37735178E+01          1.28059395E+01
        420.0000          1.00000000E+30          1.59849422E+03          6.11601669E+02          3.05800834E+02          1.40225479E+01          1.30133001E+01
        430.0000          1.00000000E+30          1.55915210E+03          6.08742824E+02          3.04371412E+02          1.42743851E+01          1.32231194E+01
        440.0000          1.00000000E+30          1.52413688E+03          6.06486485E+02          3.03243243E+02          1.45253055E+01          1.34321941E+01
        450.0000          1.00000000E+30          1.49291655E+03          6.04768129E+02          3.02384064E+02          1.47717758E+01          1.36375272E+01
        460.0000          1.00000000E+30          1.46503884E+03          6.03531473E+02          3.01765737E+02          1.50209827E+01          1.38452649E+01
        470.0000          1.00000000E+30          1.44011599E+03          6.02727595E+02          3.01363798E+02          1.52693533E+01          1.40523609E+01
        480.0000          1.00000000E+30          1.41781525E+03          6.02313598E+02          3.01156799E+02          1.55169120E+01          1.42588431E+01
        490.0000          1.00000000E+30          1.39784961E+03          6.02251928E+02          3.01125964E+02          1.57636818E+01          1.44647371E+01
        500.0000          1.00000000E+30          1.37996990E+03          6.02509438E+02          3.01254719E+02          1.60096850E+01          1.46700659E+01
        510.0000          1.00000000E+30          1.36396034E+03          6.03056820E+02          3.01528410E+02          1.62549427E+01          1.48748510E+01
        520.0000          1.00000000E+30          1.34963111E+03          6.03868147E+02          3.01934074E+02          1.64994750E+01          1.50791117E+01
        530.0000          1.00000000E+30          1.33681705E+03          6.04920292E+02          3.02460146E+02          1.67433015E+01          1.52828658E+01
        540.0000          1.00000000E+30          1.32537254E+03          6.06192678E+02          3.03096339E+02          1.69864405E+01          1.54861301E+01
        550.0000          1.00000000E+30          1.31516912E+03          6.07666854E+02          3.03833427E+02          1.72289099E+01          1.56889197E+01
        560.0000          1.00000000E+30          1.30609327E+03          6.09326298E+02          3.04663149E+02          1.74707267E+01          1.58912489E+01
        570.0000          1.00000000E+30          1.29804438E+03          6.11156158E+02          3.05578079E+02          1.77150115E+01          1.60956937E+01
        580.0000          1.00000000E+30          1.29093248E+03          6.13143023E+02          3.06571511E+02          1.79555333E+01          1.62971041E+01
        590.0000          1.00000000E+30          1.28467801E+03          6.15274811E+02          3.07637406E+02          1.81954496E+01          1.64980916E+01
        600.0000          1.00000000E+30          1.27920936E+03          6.17540544E+02          3.08770272E+02          1.84378009E+01          1.67011500E+01
        610.0000          1.00000000E+30          1.27446217E+03          6.19930281E+02          3.09965141E+02          1.86765108E+01          1.69012875E+01
        620.0000          1.00000000E+30          1.27037917E+03          6.22434996E+02          3.11217498E+02          1.89146572E+01          1.71010331E+01
        630.0000          1.00000000E+30          1.26690805E+03          6.25046440E+02          3.12523220E+02          1.91551994E+01          1.73028002E+01
        640.0000          1.00000000E+30          1.26400211E+03          6.27757118E+02          3.13878559E+02          1.93922185E+01          1.75017535E+01
        650.0000          1.00000000E+30          1.26161908E+03          6.30560148E+02          3.15280074E+02          1.96287115E+01          1.77003412E+01
        660.0000          1.00000000E+30          1.25972034E+03          6.33449217E+02          3.16724609E+02          1.98675561E+01          1.79008979E+01
        670.0000          1.00000000E+30          1.25827105E+03          6.36418584E+02          3.18209292E+02          2.01029927E+01          1.80987425E+01
        680.0000          1.00000000E+30          1.25723931E+03          6.39462915E+02          3.19731457E+02          2.03407604E+01          1.82985291E+01
        690.0000          1.00000000E+30          1.25659621E+03          6.42577346E+02          3.21288673E+02          2.05751841E+01          1.84956601E+01
        700.0000          1.00000000E+30          1.25631523E+03          6.45757355E+02          3.22878678E+02          2.08119161E+01          1.86947049E+01
        710.0000          1.00000000E+30          1.25637211E+03          6.48998815E+02          3.24499408E+02          2.10481417E+01          1.88933844E+01
        720.0000          1.00000000E+30          1.25674467E+03          6.52297877E+02          3.26148938E+02          2.12811026E+01          1.90894781E+01
        730.0000          1.00000000E+30          1.25741250E+03          6.55650976E+02          3.27825488E+02          2.15163496E+01          1.92874542E+01
        740.0000          1.00000000E+30          1.25835685E+03          6.59054820E+02          3.29527410E+02          2.17483939E+01          1.94828976E+01
        750.0000          1.00000000E+30          1.25956044E+03          6.62506369E+02          3.31253185E+02          2.19826978E+01          1.96801937E+01
        760.0000          1.00000000E+30          1.26100727E+03          6.66002766E+02          3.33001383E+02          2.22165386E+01          1.98771533E+01
        770.0000          1.00000000E+30          1.26268278E+03          6.69541386E+02          3.34770693E+02          2.24472536E+01          2.00716464E+01
        780.0000          1.00000000E+30          1.26457324E+03          6.73119761E+02          3.36559880E+02          2.26802003E+01          2.02679581E+01
        790.0000          1.00000000E+30          1.26666606E+03          6.76735604E+02          3.38367802E+02          2.29127070E+01          2.04639486E+01
        800.0000          1.00000000E+30          1.26894960E+03          6.80386781E+02          3.40193391E+02          2.31447815E+01          2.06596229E+01
        810.0000          1.00000000E+30          1.27141298E+03          6.84071289E+02          3.42035644E+02          2.33738208E+01          2.08529085E+01
        820.0000          1.00000000E+30          1.27404611E+03          6.87787260E+02          3.43893630E+02          2.36050595E+01          2.10479727E+01
        830.0000          1.00000000E+30          1.27683970E+03          6.91532957E+02          3.45766479E+02          2.38358863E+01          2.12427341E+01
        840.0000          1.00000000E+30          1.27978491E+03          6.95306734E+02          3.47653367E+02          2.40663082E+01          2.14371971E+01
        850.0000          1.00000000E+30          1.28287363E+03          6.99107066E+02          3.49553533E+02          2.42963314E+01          2.16313661E+01
        860.0000          1.00000000E+30          1.28609823E+03          7.02932507E+02          3.51466254E+02          2.45234222E+01          2.18232335E+01
        870.0000          1.00000000E+30          1.28945164E+03          7.06781711E+02          3.53390855E+02          2.47526736E+01          2.20168337E+01
        880.0000          1.00000000E+30          1.29292717E+03          7.10653408E+02          3.55326704E+02          2.49815441E+01          2.22101512E+01
        890.0000          1.00000000E+30          1.29651861E+03          7.14546398E+02          3.57273199E+02          2.52100395E+01          2.24031898E+01
        900.0000          1.00000000E+30          1.30022009E+03          7.18459564E+02          3.59229782E+02          2.54381654E+01          2.25959533E+01
        910.0000          1.00000000E+30          1.30402619E+03          7.22391840E+02          3.61195920E+02          2.56659270E+01          2.27884450E+01
        920.0000          1.00000000E+30          1.30793172E+03          7.26342229E+02          3.63171115E+02          2.58933294E+01          2.29806682E+01
        930.0000          1.00000000E+30          1.31193186E+03          7.30309796E+02          3.65154898E+02          2.61179294E+01          2.31706994E+01
        940.0000          1.00000000E+30          1.31602207E+03          7.34293646E+02          3.67146823E+02          2.63446372E+01          2.33624040E+01
        950.0000          1.00000000E+30          1.32019807E+03          7.38292939E+02          3.69146470E+02          2.65710009E+01          2.35538500E+01
        960.0000          1.00000000E+30          1.32445581E+03          7.42306887E+02          3.71153443E+02          2.67970252E+01          2.37450406E+01
        970.0000          1.00000000E+30          1.32879152E+03          7.46334736E+02          3.73167368E+02          2.70227149E+01          2.39359789E+01
        980.0000          1.00000000E+30          1.33320159E+03          7.50375767E+02          3.75187884E+02          2.72480745E+01          2.41266677E+01
        990.0000          1.00000000E+30          1.33768264E+03          7.54429329E+02          3.77214665E+02          2.74731083E+01          2.43171102E+01
       1000.0000          1.00000000E+30          1.34223147E+03          7.58494765E+02          3.79247383E+02          2.76978206E+01          2.45073090E+01
       1100.0000          1.00000000E+30          1.39085497E+03          7.99683815E+02          3.99841907E+02          2.99304230E+01          2.63982592E+01
       1200.0000          1.00000000E+30          1.44374487E+03          8.41555145E+02          4.20777573E+02          3.21347982E+01          2.82674443E+01
       1300.0000          1.00000000E+30          1.49948161E+03          8.83437265E+02          4.41718632E+02          3.43161146E+01          3.01172596E+01
       1400.0000          1.00000000E+30          1.55716260E+03          9.25855366E+02          4.62927683E+02          3.64746243E+01          3.19501461E+01
       1500.0000          1.00000000E+30          1.61619095E+03          9.68853330E+02          4.84426665E+02          3.86144115E+01          3.37698085E+01
       1600.0000          1.00000000E+30          1.67615911E+03          1.01066006E+03          5.05330030E+02          4.07370731E+01          3.55712087E+01
       1700.0000          1.00000000E+30          1.73678150E+03          1.05380280E+03          5.26901399E+02          4.28421241E+01          3.73634508E+01
       1800.0000          1.00000000E+30          1.79785362E+03          1.09581355E+03          5.47906776E+02          4.49308681E+01          3.91384458E+01
       1843.9990          1.00000000E+30          1.82381040E+03          1.11468864E+03          5.57344319E+02          4.58462363E+01          3.99174851E+01
       1844.0010          7.48651238E+13          1.82381185E+03          1.11468956E+03          5.57344782E+02          4.58462780E+01          3.99175210E+01
       1900.0000          5.83969473E+07          1.85777791E+03          1.13828031E+03          5.69140154E+02          4.70063168E+01          4.09038343E+01
       2000.0000          1.20995255E+07          1.91896210E+03          1.18043538E+03          5.90217692E+02          4.90675502E+01          4.26572013E+01
       2100.0000          5.59552422E+06          1.98176615E+03          1.22299150E+03          6.11495751E+02          5.11154581E+01          4.44023429E+01
       2200.0000          3.34523629E+06          2.04417617E+03          1.26456608E+03          6.32283042E+02          5.31508393E+01          4.61334896E+01
       2300.0000          2.27772171E+06          2.10443397E+03          1.30654206E+03          6.53271030E+02          5.51744272E+01          4.78558152E+01
       2400.0000          1.67899685E+06          2.16617881E+03          1.34824793E+03          6.74123966E+02          5.71885859E+01          4.95703372E+01
       2500.0000          1.30607106E+06          2.22759521E+03          1.38970016E+03          6.94850078E+02          5.91921502E+01          5.12753425E+01
       2600.0000          1.05634273E+06          2.29032687E+03          1.43091380E+03          7.15456902E+02          6.11856176E+01          5.29721675E+01
       2700.0000          8.80033144E+05          2.35109389E+03          1.47190269E+03          7.35951344E+02          6.31694713E+01          5.46595037E+01
       2800.0000          7.50425070E+05          2.41313493E+03          1.51325870E+03          7.56629352E+02          6.51459062E+01          5.63432129E+01
       2900.0000          6.52068767E+05          2.47332462E+03          1.55381977E+03          7.76909884E+02          6.71118492E+01          5.80144938E+01
       3000.0000          5.75493899E+05          2.53474414E+03          1.59474704E+03          7.97373518E+02          6.90710950E+01          5.96827252E+01
       3100.0000          5.14609482E+05          2.59586229E+03          1.63547123E+03          8.17735615E+02          7.10205736E+01          6.13424212E+01
       3200.0000          4.65344335E+05          2.65669331E+03          1.67600161E+03          8.38000807E+02          7.29641004E+01          6.29964862E+01
       3300.0000          4.24889369E+05          2.71725052E+03          1.71634684E+03          8.58173418E+02          7.49001317E+01          6.46438216E+01
       3400.0000          3.91249171E+05          2.77754645E+03          1.75651497E+03          8.78257483E+02          7.68290125E+01          6.62847357E+01
       3500.0000          3.62972892E+05          2.83759282E+03          1.79651355E+03          8.98256775E+02          7.87510573E+01          6.79195111E+01
       3600.0000          3.38981331E+05          2.89872641E+03          1.83634965E+03          9.18174827E+02          8.06663982E+01          6.95490560E+01
