#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.2000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.3000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.4000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.5000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.6000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.7000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.8000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.9000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          1.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          2.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          3.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          4.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          5.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          6.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          7.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          8.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          9.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         10.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         11.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         12.0000          1.00000000E+30          7.62163207E+01          7.62163207E+01
         13.0000          1.00000000E+30          8.16060620E+01          8.16060620E+01
         14.0000          1.00000000E+30          8.75296681E+01          8.75296681E+01
         15.0000          1.00000000E+30          9.37573645E+01          9.37573645E+01
         16.0000          1.00000000E+30          1.00433924E+02          1.00433924E+02
         17.0000          1.00000000E+30          9.78057922E+01          9.78057922E+01
         18.0000          1.00000000E+30          1.02691200E+02          1.02691200E+02
         19.0000          1.00000000E+30          1.07310793E+02          1.07310793E+02
         20.0000          1.00000000E+30          1.12669510E+02          1.12669510E+02
         21.0000          1.00000000E+30          1.17775617E+02          1.17775617E+02
         22.0000          1.00000000E+30          1.23040939E+02          1.23040939E+02
         23.0000          1.00000000E+30          1.29189175E+02          1.29189175E+02
         24.0000          1.00000000E+30          1.35221030E+02          1.35221030E+02
         25.0000          1.00000000E+30          1.41663114E+02          1.41663114E+02
         26.0000          1.00000000E+30          1.48307479E+02          1.48307479E+02
         27.0000          1.00000000E+30          1.55664431E+02          1.55664431E+02
         28.0000          1.00000000E+30          1.62941745E+02          1.62941745E+02
         29.0000          1.00000000E+30          1.70625969E+02          1.70625969E+02
         30.0000          1.00000000E+30          1.78516379E+02          1.78516379E+02
         31.0000          1.00000000E+30          1.87150089E+02          1.87150089E+02
         32.0000          1.00000000E+30          1.95378143E+02          1.95378143E+02
         33.0000          1.00000000E+30          2.04608621E+02          2.04608621E+02
         34.0000          1.00000000E+30          2.13495979E+02          2.13495979E+02
         35.0000          1.00000000E+30          2.23417285E+02          2.23417285E+02
         36.0000          1.00000000E+30          2.33807161E+02          2.33807161E+02
         37.0000          1.00000000E+30          2.43371368E+02          2.43371368E+02
         38.0000          1.00000000E+30          2.54368581E+02          2.54368581E+02
         39.0000          1.00000000E+30          2.64981675E+02          2.64981675E+02
         40.0000          1.00000000E+30          2.76133745E+02          2.76133745E+02
         41.0000          1.00000000E+30          2.88036374E+02          2.88036374E+02
         42.0000          1.00000000E+30          3.00413190E+02          3.00413190E+02
         43.0000          1.00000000E+30          3.11863371E+02          3.11863371E+02
         44.0000          1.00000000E+30          3.25248052E+02          3.25248052E+02
         45.0000          1.00000000E+30          3.38053900E+02          3.38053900E+02
         46.0000          1.00000000E+30          3.50881194E+02          3.50881194E+02
         47.0000          1.00000000E+30          3.64445019E+02          3.64445019E+02
         48.0000          1.00000000E+30          3.78374480E+02          3.78374480E+02
         49.0000          1.00000000E+30          3.92324397E+02          3.92324397E+02
         50.0000          1.00000000E+30          4.06836216E+02          4.06836216E+02
         51.0000          1.00000000E+30          4.21286331E+02          4.21286331E+02
         52.0000          1.00000000E+30          4.36412144E+02          4.36412144E+02
         53.0000          1.00000000E+30          4.52747798E+02          4.52747798E+02
         54.0000          1.00000000E+30          4.68423440E+02          4.68423440E+02
         55.0000          1.00000000E+30          4.83955557E+02          4.83955557E+02
         56.0000          1.00000000E+30          5.00458721E+02          5.00458721E+02
         57.0000          1.00000000E+30          5.17578298E+02          5.17578298E+02
         58.0000          1.00000000E+30          5.35619717E+02          5.35619717E+02
         59.0000          1.00000000E+30          5.51517298E+02          5.51517298E+02
         60.0000          1.00000000E+30          5.69323704E+02          5.69323704E+02
         61.0000          1.00000000E+30          5.87920481E+02          5.87920481E+02
         62.0000          1.00000000E+30          6.06539612E+02          6.06539612E+02
         63.0000          1.00000000E+30          6.26302913E+02          6.26302913E+02
         64.0000          1.00000000E+30          6.44511436E+02          6.44511436E+02
         65.0000          1.00000000E+30          6.63432946E+02          6.63432946E+02
         66.0000          1.00000000E+30          6.84243114E+02          6.84243114E+02
         67.0000          1.00000000E+30          7.04820660E+02          7.04820660E+02
         68.0000          1.00000000E+30          7.25533035E+02          7.25533035E+02
         69.0000          1.00000000E+30          7.46911853E+02          7.46911853E+02
         70.0000          1.00000000E+30          7.66533823E+02          7.66533823E+02
         71.0000          1.00000000E+30          7.88833687E+02          7.88833687E+02
         72.0000          1.00000000E+30          8.11020580E+02          8.11020580E+02
         73.0000          1.00000000E+30          8.33906485E+02          8.33906485E+02
         74.0000          1.00000000E+30          8.57211190E+02          8.57211190E+02
         75.0000          1.00000000E+30          8.77996785E+02          8.77996785E+02
         76.0000          1.00000000E+30          9.01773116E+02          9.01773116E+02
         77.0000          1.00000000E+30          9.26266796E+02          9.26266796E+02
         78.0000          1.00000000E+30          9.52381298E+02          9.52381298E+02
         79.0000          1.00000000E+30          9.75710365E+02          9.75710365E+02
         80.0000          1.00000000E+30          1.00239861E+03          1.00239861E+03
         81.0000          1.00000000E+30          1.02920998E+03          1.02920998E+03
         82.0000          1.00000000E+30          1.05091174E+03          1.05091174E+03
         83.0000          1.00000000E+30          1.07880603E+03          1.07880603E+03
         84.0000          1.00000000E+30          1.10661473E+03          1.10661473E+03
         85.0000          1.00000000E+30          1.13258792E+03          1.13258792E+03
         86.0000          1.00000000E+30          1.16021947E+03          1.16021947E+03
         87.0000          1.00000000E+30          1.18947808E+03          1.18947808E+03
         88.0000          1.00000000E+30          1.22092488E+03          1.22092488E+03
         89.0000          1.00000000E+30          1.24383876E+03          1.24383876E+03
         90.0000          1.00000000E+30          1.27418314E+03          1.27418314E+03
         91.0000          1.00000000E+30          1.30401312E+03          1.30401312E+03
         92.0000          1.00000000E+30          1.33441800E+03          1.33441800E+03
         93.0000          1.00000000E+30          1.36775561E+03          1.36775561E+03
         94.0000          1.00000000E+30          1.39438969E+03          1.39438969E+03
         95.0000          1.00000000E+30          1.42702701E+03          1.42702701E+03
         96.0000          1.00000000E+30          1.46060413E+03          1.46060413E+03
         97.0000          1.00000000E+30          1.48814966E+03          1.48814966E+03
         98.0000          1.00000000E+30          1.52200922E+03          1.52200922E+03
         99.0000          1.00000000E+30          1.55384823E+03          1.55384823E+03
        100.0000          1.00000000E+30          1.58937634E+03          1.58937634E+03
        110.0000          1.00000000E+30          1.95028741E+03          1.95028741E+03
        120.0000          1.00000000E+30          2.35466101E+03          2.35466101E+03
        130.0000          1.00000000E+30          2.80926779E+03          2.80926779E+03
        140.0000          1.00000000E+30          3.30911136E+03          3.30911136E+03
        150.0000          1.00000000E+30          3.86104685E+03          3.86104685E+03
        160.0000          1.00000000E+30          4.47939191E+03          4.47939191E+03
        170.0000          1.00000000E+30          5.13658078E+03          5.13658078E+03
        180.0000          1.00000000E+30          5.86952443E+03          5.86952443E+03
        190.0000          1.00000000E+30          6.63094062E+03          6.63094062E+03
        200.0000          1.00000000E+30          7.48274541E+03          7.48274541E+03
