#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   O-K-shell   Valence  Total
         12.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53441109E+01          4.53441109E+01
         13.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28539266E+01          4.28539266E+01
         14.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06724738E+01          4.06724738E+01
         15.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87401767E+01          3.87401767E+01
         16.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70122921E+01          3.70122921E+01
         17.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54539821E+01          3.54539821E+01
         18.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40381670E+01          3.40381670E+01
         19.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27432515E+01          3.27432515E+01
         20.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15517926E+01          3.15517926E+01
         21.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04495459E+01          3.04495459E+01
         22.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94248681E+01          2.94248681E+01
         23.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84680411E+01          2.84680411E+01
         24.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75708684E+01          2.75708684E+01
         25.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67264481E+01          2.67264481E+01
         26.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59288980E+01          2.59288980E+01
         27.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51731762E+01          2.51731762E+01
         28.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44549427E+01          2.44549427E+01
         29.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37704219E+01          2.37704219E+01
         30.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31163330E+01          2.31163330E+01
         31.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24897938E+01          2.24897938E+01
         32.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18882836E+01          2.18882836E+01
         33.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13095656E+01          2.13095656E+01
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07516631E+01          2.07516631E+01
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02128190E+01          2.02128190E+01
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96914680E+01          1.96914680E+01
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91862124E+01          1.91862124E+01
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86958018E+01          1.86958018E+01
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82191156E+01          1.82191156E+01
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77551505E+01          1.77551505E+01
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73030063E+01          1.73030063E+01
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68618768E+01          1.68618768E+01
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64310419E+01          1.64310419E+01
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60098615E+01          1.60098615E+01
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55977674E+01          1.55977674E+01
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51942611E+01          1.51942611E+01
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47989098E+01          1.47989098E+01
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44113438E+01          1.44113438E+01
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40312551E+01          1.40312551E+01
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36583965E+01          1.36583965E+01
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32925810E+01          1.32925810E+01
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29336821E+01          1.29336821E+01
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25816342E+01          1.25816342E+01
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22364332E+01          1.22364332E+01
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18981364E+01          1.18981364E+01
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15668625E+01          1.15668625E+01
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12427911E+01          1.12427911E+01
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09261582E+01          1.09261582E+01
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06172524E+01          1.06172524E+01
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03164099E+01          1.03164099E+01
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00240018E+01          1.00240018E+01
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74042418E+00          9.74042418E+00
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.46608229E+00          9.46608229E+00
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.20137411E+00          9.20137411E+00
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.94667209E+00          8.94667209E+00
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70230524E+00          8.70230524E+00
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46854251E+00          8.46854251E+00
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.24557907E+00          8.24557907E+00
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.03352634E+00          8.03352634E+00
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83240674E+00          7.83240674E+00
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64215310E+00          7.64215310E+00
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.46261262E+00          7.46261262E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29355449E+00          7.29355449E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.13468017E+00          7.13468017E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.98563534E+00          6.98563534E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.84602262E+00          6.84602262E+00
         76.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71553979E+00          6.71553979E+00
         77.0000          1.00000000E+30          1.00000000E+30          3.38970845E+09          1.69485423E+09          1.00000000E+30          6.71541353E+00          6.71541349E+00
         77.0010          1.00000000E+30          1.00000000E+30          3.38986552E+09          1.69493276E+09          1.00000000E+30          6.71528728E+00          6.71528724E+00
         78.0000          1.00000000E+30          1.00000000E+30          2.32416380E+05          1.16208190E+05          1.00000000E+30          6.59336008E+00          6.59279899E+00
         79.0000          1.00000000E+30          1.00000000E+30          8.20728401E+04          4.10364201E+04          1.00000000E+30          6.47940475E+00          6.47787053E+00
         80.0000          1.00000000E+30          1.00000000E+30          4.45038350E+04          2.22519175E+04          1.00000000E+30          6.37308908E+00          6.37035232E+00
         81.0000          1.00000000E+30          1.00000000E+30          2.87811886E+04          1.43905943E+04          1.00000000E+30          6.27396055E+00          6.26986028E+00
         82.0000          1.00000000E+30          1.00000000E+30          2.05156495E+04          1.02578248E+04          1.00000000E+30          6.18157806E+00          6.17599539E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.55454764E+04          7.77273819E+03          1.00000000E+30          6.09551602E+00          6.08835413E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.22930998E+04          6.14654992E+03          1.00000000E+30          6.01536720E+00          6.00654967E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00303233E+04          5.01516166E+03          1.00000000E+30          5.94074461E+00          5.93020761E+00
         86.0000          1.00000000E+30          1.00000000E+30          8.38163655E+03          4.19081828E+03          1.00000000E+30          5.87128258E+00          5.85897007E+00
         87.0000          1.00000000E+30          1.00000000E+30          7.13794626E+03          3.56897313E+03          1.00000000E+30          5.80663716E+00          5.79250076E+00
         88.0000          1.00000000E+30          1.00000000E+30          6.17339018E+03          3.08669509E+03          1.00000000E+30          5.74648603E+00          5.73048341E+00
         89.0000          1.00000000E+30          1.00000000E+30          5.40744435E+03          2.70372217E+03          1.00000000E+30          5.69052808E+00          5.67261932E+00
         90.0000          1.00000000E+30          1.00000000E+30          4.78765873E+03          2.39382937E+03          1.00000000E+30          5.63848264E+00          5.61863126E+00
         91.0000          1.00000000E+30          1.00000000E+30          4.27790274E+03          2.13895137E+03          1.00000000E+30          5.59008864E+00          5.56825990E+00
         92.0000          1.00000000E+30          1.00000000E+30          3.85290289E+03          1.92645145E+03          1.00000000E+30          5.54510353E+00          5.52126490E+00
         93.0000          1.00000000E+30          1.00000000E+30          3.49417078E+03          1.74708539E+03          1.00000000E+30          5.50330229E+00          5.47742155E+00
         94.0000          1.00000000E+30          1.00000000E+30          3.18824999E+03          1.59412500E+03          1.00000000E+30          5.46447624E+00          5.43652259E+00
         95.0000          1.00000000E+30          1.00000000E+30          2.92485153E+03          1.46242576E+03          1.00000000E+30          5.42843202E+00          5.39837438E+00
         96.0000          1.00000000E+30          1.00000000E+30          2.69625132E+03          1.34812566E+03          1.00000000E+30          5.39499046E+00          5.36279882E+00
         97.0000          1.00000000E+30          1.00000000E+30          2.49641640E+03          1.24820820E+03          1.00000000E+30          5.36398560E+00          5.32963068E+00
         98.0000          1.00000000E+30          1.00000000E+30          2.32050365E+03          1.16025182E+03          1.00000000E+30          5.33526368E+00          5.29871552E+00
         99.0000          1.00000000E+30          1.00000000E+30          2.16471731E+03          1.08235865E+03          1.00000000E+30          5.30868222E+00          5.26991095E+00
        100.0000          1.00000000E+30          1.00000000E+30          2.02590846E+03          1.01295423E+03          1.00000000E+30          5.28410916E+00          5.24308309E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.19279779E+03          5.96398897E+02          1.00000000E+30          5.12577511E+00          5.06053563E+00
        120.0000          1.00000000E+30          1.00000000E+30          8.19528992E+02          4.09764496E+02          1.00000000E+30          5.07567632E+00          4.98308943E+00
        120.9990          1.00000000E+30          1.00000000E+30          7.93822005E+02          3.96911002E+02          1.00000000E+30          5.07470524E+00          4.97921266E+00
        121.0010          1.00000000E+30          1.19418757E+10          7.93772293E+02          3.96886146E+02          1.00000000E+30          5.07470391E+00          4.97920551E+00
        130.0000          1.00000000E+30          3.69246972E+04          6.16183849E+02          3.08091924E+02          1.00000000E+30          5.08985566E+00          4.96610670E+00
        140.0000          1.00000000E+30          1.17283299E+04          4.91659586E+02          2.45829793E+02          1.00000000E+30          5.14460777E+00          4.98590672E+00
        150.0000          1.00000000E+30          6.14194296E+03          4.09306270E+02          2.04653135E+02          1.00000000E+30          5.22624210E+00          5.02931175E+00
        160.0000          1.00000000E+30          3.92722814E+03          3.51845840E+02          1.75922920E+02          1.00000000E+30          5.32638227E+00          5.08839079E+00
        170.0000          1.00000000E+30          2.80053141E+03          3.10172123E+02          1.55086061E+02          1.00000000E+30          5.43965303E+00          5.15824520E+00
        180.0000          1.00000000E+30          2.14000857E+03          2.79064231E+02          1.39532115E+02          1.00000000E+30          5.56246621E+00          5.23577002E+00
        190.0000          1.00000000E+30          1.71544222E+03          2.55326744E+02          1.27663372E+02          1.00000000E+30          5.69234654E+00          5.31894898E+00
        200.0000          1.00000000E+30          1.42435005E+03          2.36900413E+02          1.18450207E+02          1.00000000E+30          5.82177983E+00          5.40148129E+00
        210.0000          1.00000000E+30          1.21507944E+03          2.22402138E+02          1.11201069E+02          1.00000000E+30          5.96057175E+00          5.49205486E+00
        220.0000          1.00000000E+30          1.05907946E+03          2.10871535E+02          1.05435768E+02          1.00000000E+30          6.10854642E+00          5.59046633E+00
        230.0000          1.00000000E+30          9.39459655E+02          2.01624029E+02          1.00812014E+02          1.00000000E+30          6.24931989E+00          5.68307642E+00
        240.0000          1.00000000E+30          8.45644272E+02          1.94160596E+02          9.70802980E+01          1.00000000E+30          6.39803312E+00          5.78263007E+00
        250.0000          1.00000000E+30          7.70713035E+02          1.88110647E+02          9.40553236E+01          1.00000000E+30          6.54678575E+00          5.88262034E+00
        260.0000          1.00000000E+30          7.09961266E+02          1.83194693E+02          9.15973463E+01          1.00000000E+30          6.69551609E+00          5.98307152E+00
        270.0000          1.00000000E+30          6.60090156E+02          1.79198645E+02          8.95993224E+01          1.00000000E+30          6.84417693E+00          6.08399259E+00
        280.0000          1.00000000E+30          6.18720499E+02          1.75956607E+02          8.79783035E+01          1.00000000E+30          6.99273207E+00          6.18538136E+00
        290.0000          1.00000000E+30          5.84097727E+02          1.73338465E+02          8.66692324E+01          1.00000000E+30          7.14685197E+00          6.29164411E+00
        300.0000          1.00000000E+30          5.54901267E+02          1.71241075E+02          8.56205374E+01          1.00000000E+30          7.29488145E+00          6.39371050E+00
        310.0000          1.00000000E+30          5.30119934E+02          1.69581780E+02          8.47908899E+01          1.00000000E+30          7.44806464E+00          6.50025950E+00
        320.0000          1.00000000E+30          5.08968812E+02          1.68293775E+02          8.41468876E+01          1.00000000E+30          7.60071472E+00          6.60688306E+00
        330.0000          1.00000000E+30          4.90828921E+02          1.67322678E+02          8.36613392E+01          1.00000000E+30          7.75284422E+00          6.71358481E+00
        340.0000          1.00000000E+30          4.75208150E+02          1.66623720E+02          8.33118599E+01          1.00000000E+30          7.90446633E+00          6.82036425E+00
        350.0000          1.00000000E+30          4.61710396E+02          1.66159848E+02          8.30799242E+01          1.00000000E+30          8.05559455E+00          6.92721812E+00
        360.0000          1.00000000E+30          4.50014479E+02          1.65900160E+02          8.29500798E+01          1.00000000E+30          8.20624248E+00          7.03414111E+00
        370.0000          1.00000000E+30          4.39857329E+02          1.65818728E+02          8.29093641E+01          1.00000000E+30          8.35642364E+00          7.14112652E+00
        380.0000          1.00000000E+30          4.31022080E+02          1.65893631E+02          8.29468155E+01          1.00000000E+30          8.51060531E+00          7.25140029E+00
        390.0000          1.00000000E+30          4.23328813E+02          1.66106272E+02          8.30531359E+01          1.00000000E+30          8.65977471E+00          7.35838411E+00
        400.0000          1.00000000E+30          4.16627138E+02          1.66440724E+02          8.32203619E+01          1.00000000E+30          8.80851984E+00          7.46541010E+00
        410.0000          1.00000000E+30          4.10790760E+02          1.66883339E+02          8.34416695E+01          1.00000000E+30          8.96101821E+00          7.57544650E+00
        420.0000          1.00000000E+30          4.05712736E+02          1.67422347E+02          8.37111735E+01          1.00000000E+30          9.11295056E+00          7.68536152E+00
        430.0000          1.00000000E+30          4.01302443E+02          1.68047520E+02          8.40237602E+01          1.00000000E+30          9.26027939E+00          7.79228378E+00
        440.0000          1.00000000E+30          3.97482268E+02          1.68749974E+02          8.43749871E+01          1.00000000E+30          9.41118319E+00          7.90200370E+00
        450.0000          1.00000000E+30          3.94185737E+02          1.69521932E+02          8.47609662E+01          1.00000000E+30          9.56156770E+00          8.01159693E+00
        460.0000          1.00000000E+30          3.91355509E+02          1.70356581E+02          8.51782905E+01          1.00000000E+30          9.70760763E+00          8.11837668E+00
        470.0000          1.00000000E+30          3.88941902E+02          1.71247909E+02          8.56239547E+01          1.00000000E+30          9.85704964E+00          8.22775919E+00
        480.0000          1.00000000E+30          3.86901912E+02          1.72190611E+02          8.60953055E+01          1.00000000E+30          1.00060140E+01          8.33700970E+00
        490.0000          1.00000000E+30          3.85197733E+02          1.73179985E+02          8.65899926E+01          1.00000000E+30          1.01545136E+01          8.44612696E+00
        500.0000          1.00000000E+30          3.83796634E+02          1.74211843E+02          8.71059217E+01          1.00000000E+30          1.03025611E+01          8.55510999E+00
        510.0000          1.00000000E+30          3.82669419E+02          1.75282456E+02          8.76412282E+01          1.00000000E+30          1.04501683E+01          8.66395772E+00
        520.0000          1.00000000E+30          3.81790609E+02          1.76388485E+02          8.81942425E+01          1.00000000E+30          1.05973470E+01          8.77266934E+00
        530.0000          1.00000000E+30          3.81137697E+02          1.77526935E+02          8.87634674E+01          1.00000000E+30          1.07441081E+01          8.88124420E+00
        537.9990          1.00000000E+30          3.80764408E+02          1.78459103E+02          8.92295517E+01          1.00000000E+30          1.08632670E+01          8.96939747E+00
        538.0010          1.00000000E+30          3.80764330E+02          1.78459339E+02          8.92296694E+01          9.12543746E+11          1.08632976E+01          8.96942008E+00
        540.0000          1.00000000E+30          3.80690523E+02          1.78695118E+02          8.93475588E+01          5.74793311E+07          1.08904623E+01          8.98968029E+00
        550.0000          1.00000000E+30          3.80431266E+02          1.79890605E+02          8.99453024E+01          3.91123719E+06          1.10364198E+01          9.09796024E+00
        560.0000          1.00000000E+30          3.80343990E+02          1.81111206E+02          9.05556028E+01          1.55637765E+06          1.11853233E+01          9.20834735E+00
        570.0000          1.00000000E+30          3.80414437E+02          1.82354938E+02          9.11774688E+01          8.76209564E+05          1.13304690E+01          9.31628821E+00
        580.0000          1.00000000E+30          3.80629818E+02          1.83620003E+02          9.18100014E+01          5.76129458E+05          1.14752471E+01          9.42408101E+00
        590.0000          1.00000000E+30          3.80978626E+02          1.84904761E+02          9.24523804E+01          4.13893506E+05          1.16196666E+01          9.53172605E+00
        600.0000          1.00000000E+30          3.81450466E+02          1.86207729E+02          9.31038646E+01          3.14976151E+05          1.17669186E+01          9.64136043E+00
        610.0000          1.00000000E+30          3.82035982E+02          1.87527543E+02          9.37637714E+01          2.49618981E+05          1.19105990E+01          9.74867484E+00
        620.0000          1.00000000E+30          3.82726675E+02          1.88862962E+02          9.44314810E+01          2.03869693E+05          1.20539457E+01          9.85584294E+00
        630.0000          1.00000000E+30          3.83514839E+02          1.90212847E+02          9.51064236E+01          1.70452707E+05          1.22000490E+01          9.96492178E+00
        640.0000          1.00000000E+30          3.84393454E+02          1.91576160E+02          9.57880800E+01          1.45194394E+05          1.23427052E+01          1.00717641E+01
        650.0000          1.00000000E+30          3.85356145E+02          1.92951939E+02          9.64759695E+01          1.25575906E+05          1.24880782E+01          1.01804743E+01
        660.0000          1.00000000E+30          3.86397076E+02          1.94339303E+02          9.71696514E+01          1.10000409E+05          1.26300743E+01          1.02869949E+01
        670.0000          1.00000000E+30          3.87510926E+02          1.95737443E+02          9.78687213E+01          9.74014261E+04          1.27747456E+01          1.03953412E+01
        680.0000          1.00000000E+30          3.88692800E+02          1.97145607E+02          9.85728037E+01          8.70449028E+04          1.29161092E+01          1.05015444E+01
        690.0000          1.00000000E+30          3.89938221E+02          1.98563107E+02          9.92815537E+01          7.84173412E+04          1.30601064E+01          1.06095322E+01
        700.0000          1.00000000E+30          3.91243068E+02          1.99989304E+02          9.99946518E+01          7.11443806E+04          1.32008634E+01          1.07154221E+01
        710.0000          1.00000000E+30          3.92603555E+02          2.01423602E+02          1.00711801E+02          6.49482966E+04          1.33442121E+01          1.08230570E+01
        720.0000          1.00000000E+30          3.94016185E+02          2.02865458E+02          1.01432729E+02          5.96223330E+04          1.34843868E+01          1.09286383E+01
        730.0000          1.00000000E+30          3.95477735E+02          2.04314358E+02          1.02157179E+02          5.50047409E+04          1.36271109E+01          1.10359258E+01
        740.0000          1.00000000E+30          3.96985213E+02          2.05769832E+02          1.02884916E+02          5.09730579E+04          1.37695284E+01          1.11430385E+01
        750.0000          1.00000000E+30          3.98535877E+02          2.07231439E+02          1.03615720E+02          4.74297732E+04          1.39088484E+01          1.12481493E+01
        760.0000          1.00000000E+30          4.00127146E+02          2.08698771E+02          1.04349385E+02          4.42961866E+04          1.40506741E+01          1.13549229E+01
        770.0000          1.00000000E+30          4.01756660E+02          2.10171444E+02          1.05085722E+02          4.15102489E+04          1.41922077E+01          1.14615255E+01
        780.0000          1.00000000E+30          4.03422208E+02          2.11649105E+02          1.05824552E+02          3.90210272E+04          1.43307214E+01          1.15661783E+01
        790.0000          1.00000000E+30          4.05121733E+02          2.13131422E+02          1.06565711E+02          3.67863703E+04          1.44716942E+01          1.16724510E+01
        800.0000          1.00000000E+30          4.06853330E+02          2.14618082E+02          1.07309041E+02          3.47720636E+04          1.46123884E+01          1.17785564E+01
        810.0000          1.00000000E+30          4.08615213E+02          2.16108797E+02          1.08054398E+02          3.29490314E+04          1.47528064E+01          1.18844946E+01
        820.0000          1.00000000E+30          4.10405724E+02          2.17603296E+02          1.08801648E+02          3.12935205E+04          1.48903013E+01          1.19885486E+01
        830.0000          1.00000000E+30          4.12223302E+02          2.19101323E+02          1.09550661E+02          2.97846341E+04          1.50301980E+01          1.20941707E+01
        840.0000          1.00000000E+30          4.14066495E+02          2.20602640E+02          1.10301320E+02          2.84055143E+04          1.51698318E+01          1.21996304E+01
        850.0000          1.00000000E+30          4.15933947E+02          2.22107025E+02          1.11053512E+02          2.71411003E+04          1.53092069E+01          1.23049293E+01
        860.0000          1.00000000E+30          4.17824383E+02          2.23614267E+02          1.11807133E+02          2.59789079E+04          1.54483289E+01          1.24100699E+01
        870.0000          1.00000000E+30          4.19736600E+02          2.25124169E+02          1.12562084E+02          2.49077353E+04          1.55846397E+01          1.25134022E+01
        880.0000          1.00000000E+30          4.21669486E+02          2.26636546E+02          1.13318273E+02          2.39182696E+04          1.57232808E+01          1.26182414E+01
        890.0000          1.00000000E+30          4.23621980E+02          2.28151223E+02          1.14075611E+02          2.30021688E+04          1.58616786E+01          1.27229259E+01
        900.0000          1.00000000E+30          4.25593088E+02          2.29668039E+02          1.14834019E+02          2.21522234E+04          1.59998374E+01          1.28274576E+01
        910.0000          1.00000000E+30          4.27581892E+02          2.31186836E+02          1.15593418E+02          2.13621126E+04          1.61377618E+01          1.29318386E+01
        920.0000          1.00000000E+30          4.29587497E+02          2.32707471E+02          1.16353735E+02          2.06262095E+04          1.62754560E+01          1.30360710E+01
        930.0000          1.00000000E+30          4.31609085E+02          2.34229806E+02          1.17114903E+02          1.99396373E+04          1.64129233E+01          1.31401563E+01
        940.0000          1.00000000E+30          4.33645871E+02          2.35753713E+02          1.17876857E+02          1.92980159E+04          1.65501669E+01          1.32440957E+01
        950.0000          1.00000000E+30          4.35697118E+02          2.37279068E+02          1.18639534E+02          1.86974273E+04          1.66871892E+01          1.33478904E+01
        960.0000          1.00000000E+30          4.37762139E+02          2.38805759E+02          1.19402880E+02          1.81344539E+04          1.68239933E+01          1.34515417E+01
