#Energy      Sc-K-shell   Sc-L1-shell   Sc-L2-shell   Sc-L3-shell   Sc-M1-shell   Sc-M2-shell   Sc-M3-shell   Valence  Total
        510.0000          1.00000000E+30          1.85091742E+07          1.46741174E+05          6.53209028E+04          2.89108456E+02          1.56468248E+02          7.82341240E+01          1.99079618E+01          1.37201566E+01
        520.0000          1.00000000E+30          4.83405600E+06          1.27117151E+05          5.69747918E+04          2.91897650E+02          1.58529961E+02          7.92649803E+01          2.02148919E+01          1.39190793E+01
        530.0000          1.00000000E+30          2.38328781E+06          1.11551111E+05          5.02900811E+04          2.94708165E+02          1.60443246E+02          8.02216230E+01          2.05209538E+01          1.41140601E+01
        540.0000          1.00000000E+30          1.46732406E+06          9.89710562E+04          4.48417700E+04          2.97538074E+02          1.62353504E+02          8.11767519E+01          2.08261699E+01          1.43084632E+01
        550.0000          1.00000000E+30          1.01338560E+06          8.86387260E+04          4.03359001E+04          3.00385632E+02          1.64260796E+02          8.21303982E+01          2.11305614E+01          1.45023013E+01
        560.0000          1.00000000E+30          7.51171446E+05          8.00380382E+04          3.65616291E+04          3.03249262E+02          1.66299619E+02          8.31498095E+01          2.14341489E+01          1.46987393E+01
        570.0000          1.00000000E+30          5.84259967E+05          7.27908009E+04          3.33645629E+04          3.06127527E+02          1.68198703E+02          8.40993517E+01          2.17396741E+01          1.48927135E+01
        580.0000          1.00000000E+30          4.70527260E+05          6.66212465E+04          3.06297972E+04          3.09019123E+02          1.70095060E+02          8.50475298E+01          2.20416813E+01          1.50848639E+01
        590.0000          1.00000000E+30          3.89138481E+05          6.13190018E+04          2.82697485E+04          3.11922864E+02          1.72117758E+02          8.60588790E+01          2.23429410E+01          1.52795474E+01
        600.0000          1.00000000E+30          3.28619725E+05          5.67256486E+04          2.62172878E+04          3.14837660E+02          1.74006466E+02          8.70032329E+01          2.26434706E+01          1.54706238E+01
        610.0000          1.00000000E+30          2.82240795E+05          5.27165731E+04          2.44199372E+04          3.17762523E+02          1.75892666E+02          8.79463332E+01          2.29459158E+01          1.56624275E+01
        620.0000          1.00000000E+30          2.45815599E+05          4.91942481E+04          2.28360531E+04          3.20696543E+02          1.77900198E+02          8.89500990E+01          2.32450042E+01          1.58554534E+01
        630.0000          1.00000000E+30          2.16604771E+05          4.60810387E+04          2.14322575E+04          3.23638893E+02          1.79779274E+02          8.98896372E+01          2.35434108E+01          1.60450035E+01
        640.0000          1.00000000E+30          1.92795302E+05          4.33141240E+04          2.01812908E+04          3.26588806E+02          1.81777017E+02          9.08885083E+01          2.38437155E+01          1.62381716E+01
        650.0000          1.00000000E+30          1.73089040E+05          4.08430762E+04          1.90617221E+04          3.29545582E+02          1.83649312E+02          9.18246562E+01          2.41407724E+01          1.64267320E+01
        660.0000          1.00000000E+30          1.56573340E+05          3.86258724E+04          1.80549646E+04          3.32508577E+02          1.85637647E+02          9.28188234E+01          2.44397216E+01          1.66188555E+01
        670.0000          1.00000000E+30          1.42577714E+05          3.66284288E+04          1.71462722E+04          3.35477198E+02          1.87503488E+02          9.37517438E+01          2.47354837E+01          1.68064629E+01
        680.0000          1.00000000E+30          1.30600074E+05          3.48218912E+04          1.63229925E+04          3.38450895E+02          1.89482778E+02          9.47413891E+01          2.50331305E+01          1.69975781E+01
        690.0000          1.00000000E+30          1.20261259E+05          3.31822785E+04          1.55745550E+04          3.41429167E+02          1.91457400E+02          9.57286999E+01          2.53276496E+01          1.71870479E+01
        700.0000          1.00000000E+30          1.11266725E+05          3.16892624E+04          1.48920183E+04          3.44411544E+02          1.93313065E+02          9.66565326E+01          2.56240434E+01          1.73744096E+01
        710.0000          1.00000000E+30          1.03387330E+05          3.03255667E+04          1.42677616E+04          3.47397597E+02          1.95279158E+02          9.76395790E+01          2.59173683E+01          1.75629419E+01
        720.0000          1.00000000E+30          9.64409294E+04          2.90765550E+04          1.36952616E+04          3.50386925E+02          1.97240828E+02          9.86204140E+01          2.62125548E+01          1.77521335E+01
        730.0000          1.00000000E+30          9.02819185E+04          2.79294865E+04          1.31688938E+04          3.53243467E+02          1.99087013E+02          9.95435067E+01          2.65071545E+01          1.79378060E+01
        740.0000          1.00000000E+30          8.47926945E+04          2.68735260E+04          1.26837943E+04          3.56341775E+02          2.01040633E+02          1.00520317E+02          2.67987539E+01          1.81252461E+01
        750.0000          1.00000000E+30          7.98761685E+04          2.58992129E+04          1.22357550E+04          3.59064668E+02          2.02990059E+02          1.01495030E+02          2.70922099E+01          1.83123687E+01
        760.0000          1.00000000E+30          7.54543135E+04          2.49982530E+04          1.18210665E+04          3.62154570E+02          2.04827403E+02          1.02413701E+02          2.73851079E+01          1.84973570E+01
        770.0000          1.00000000E+30          7.14605029E+04          2.41635153E+04          1.14365323E+04          3.65239015E+02          2.06769223E+02          1.03384611E+02          2.76750756E+01          1.86834603E+01
        780.0000          1.00000000E+30          6.78399610E+04          2.33886487E+04          1.10792897E+04          3.68318074E+02          2.08707062E+02          1.04353531E+02          2.79668886E+01          1.88702092E+01
        790.0000          1.00000000E+30          6.45470172E+04          2.26681119E+04          1.07468511E+04          3.71038142E+02          2.10640989E+02          1.05320494E+02          2.82581708E+01          1.90555913E+01
        800.0000          1.00000000E+30          6.15410219E+04          2.19969635E+04          1.04369928E+04          3.74109262E+02          2.12466792E+02          1.06233396E+02          2.85465920E+01          1.92378562E+01
        810.0000          1.00000000E+30          5.87899530E+04          2.13708336E+04          1.01477229E+04          3.77175208E+02          2.14393655E+02          1.07196828E+02          2.88368420E+01          1.94233416E+01
        820.0000          1.00000000E+30          5.62648903E+04          2.07858318E+04          9.87735391E+03          3.80236049E+02          2.16316799E+02          1.08158400E+02          2.91265874E+01          1.96084157E+01
        830.0000          1.00000000E+30          5.39409806E+04          2.02386023E+04          9.62420731E+03          3.83291863E+02          2.18236285E+02          1.09118143E+02          2.94158338E+01          1.97930843E+01
        840.0000          1.00000000E+30          5.17971222E+04          1.97258369E+04          9.38695559E+03          3.86342718E+02          2.20152173E+02          1.10076086E+02          2.97045876E+01          1.99773541E+01
        850.0000          1.00000000E+30          4.98149171E+04          1.92449082E+04          9.16430869E+03          3.89388688E+02          2.22064520E+02          1.11032260E+02          2.99905805E+01          2.01602038E+01
        860.0000          1.00000000E+30          4.79781352E+04          1.87932625E+04          8.95513610E+03          3.92099119E+02          2.23873858E+02          1.11936929E+02          3.02783854E+01          2.03403510E+01
        870.0000          1.00000000E+30          4.62725921E+04          1.83686440E+04          8.75840055E+03          3.95138017E+02          2.25779863E+02          1.12889932E+02          3.05657221E+01          2.05234906E+01
        880.0000          1.00000000E+30          4.46860260E+04          1.79690120E+04          8.57317519E+03          3.98172229E+02          2.27682496E+02          1.13841248E+02          3.08525963E+01          2.07062593E+01
        890.0000          1.00000000E+30          4.32074541E+04          1.75925050E+04          8.39861490E+03          4.01201826E+02          2.29581810E+02          1.14790905E+02          3.11390143E+01          2.08886637E+01
        900.0000          1.00000000E+30          4.18272120E+04          1.72374585E+04          8.23395058E+03          4.04226876E+02          2.31477857E+02          1.15738928E+02          3.14249833E+01          2.10707100E+01
        910.0000          1.00000000E+30          4.05366587E+04          1.69023291E+04          8.07848392E+03          4.07247446E+02          2.33370687E+02          1.16685344E+02          3.17083009E+01          2.12514126E+01
        920.0000          1.00000000E+30          3.93281903E+04          1.65857328E+04          7.93157358E+03          4.10263601E+02          2.35260351E+02          1.17630176E+02          3.19934037E+01          2.14327683E+01
        930.0000          1.00000000E+30          3.81949368E+04          1.62863868E+04          7.79263901E+03          4.13275410E+02          2.37146897E+02          1.18573449E+02          3.22780775E+01          2.16137850E+01
        940.0000          1.00000000E+30          3.71308105E+04          1.60031344E+04          7.66114825E+03          4.16282934E+02          2.39030372E+02          1.19515186E+02          3.25623279E+01          2.17944685E+01
        950.0000          1.00000000E+30          3.61302098E+04          1.57349007E+04          7.53660412E+03          4.19286238E+02          2.40910823E+02          1.20455412E+02          3.28461607E+01          2.19748242E+01
        960.0000          1.00000000E+30          3.51883036E+04          1.54807085E+04          7.41856289E+03          4.22285384E+02          2.42788295E+02          1.21394147E+02          3.31295815E+01          2.21548579E+01
        970.0000          1.00000000E+30          3.43005625E+04          1.52396620E+04          7.30660822E+03          4.25280435E+02          2.44662833E+02          1.22331416E+02          3.34125957E+01          2.23345751E+01
        980.0000          1.00000000E+30          3.34629323E+04          1.50109247E+04          7.20035897E+03          4.28271450E+02          2.46534479E+02          1.23267240E+02          3.36952091E+01          2.25139811E+01
        990.0000          1.00000000E+30          3.26717929E+04          1.47937306E+04          7.09946193E+03          4.31258489E+02          2.48403277E+02          1.24201639E+02          3.39774269E+01          2.26930813E+01
       1000.0000          1.00000000E+30          3.19237620E+04          1.45873752E+04          7.00359275E+03          4.34241611E+02          2.50269268E+02          1.25134634E+02          3.42592544E+01          2.28718809E+01
       1100.0000          1.00000000E+30          2.62615151E+04          1.29973265E+04          6.26485584E+03          4.64144196E+02          2.68783323E+02          1.34391661E+02          3.70571318E+01          2.46451672E+01
       1200.0000          1.00000000E+30          2.27563530E+04          1.19987820E+04          5.80149571E+03          4.93934058E+02          2.87218038E+02          1.43609019E+02          3.98248318E+01          2.63997094E+01
       1300.0000          1.00000000E+30          2.04697550E+04          1.13562993E+04          5.50438829E+03          5.23365987E+02          3.05423475E+02          1.52711737E+02          4.25618203E+01          2.81318049E+01
       1400.0000          1.00000000E+30          1.89243202E+04          1.09411505E+04          5.31368671E+03          5.52716812E+02          3.23499467E+02          1.61749733E+02          4.52710786E+01          2.98468069E+01
       1500.0000          1.00000000E+30          1.78556300E+04          1.06782054E+04          5.19437368E+03          5.81760864E+02          3.41385349E+02          1.70692675E+02          4.79569553E+01          3.15449007E+01
       1600.0000          1.00000000E+30          1.71076205E+04          1.05212172E+04          5.12484576E+03          6.10746762E+02          3.59169157E+02          1.79584578E+02          5.06214706E+01          3.32302740E+01
       1700.0000          1.00000000E+30          1.65834401E+04          1.04404218E+04          5.09117423E+03          6.39464121E+02          3.76790788E+02          1.88395394E+02          5.32645608E+01          3.49009714E+01
       1800.0000          1.00000000E+30          1.62204325E+04          1.04159380E+04          5.08403573E+03          6.67935659E+02          3.94263285E+02          1.97131643E+02          5.58878042E+01          3.65582304E+01
       1900.0000          1.00000000E+30          1.59765976E+04          1.04340399E+04          5.09698626E+03          6.96379882E+02          4.11663034E+02          2.05831517E+02          5.84943385E+01          3.82061317E+01
       2000.0000          1.00000000E+30          1.58229187E+04          1.04849915E+04          5.12544646E+03          7.24603124E+02          4.28931550E+02          2.14465775E+02          6.10818246E+01          3.98416696E+01
       2100.0000          1.00000000E+30          1.57388013E+04          1.05617151E+04          5.16608397E+03          7.52620949E+02          4.46077691E+02          2.23038846E+02          6.36548658E+01          4.14671352E+01
       2200.0000          1.00000000E+30          1.57092910E+04          1.06589571E+04          5.21642198E+03          7.80632456E+02          4.63109357E+02          2.31554678E+02          6.62143521E+01          4.30837507E+01
       2300.0000          1.00000000E+30          1.57232913E+04          1.07727431E+04          5.27458515E+03          8.08274450E+02          4.80093272E+02          2.40046636E+02          6.87577263E+01          4.46910906E+01
       2400.0000          1.00000000E+30          1.57724260E+04          1.09000181E+04          5.33913052E+03          8.35925322E+02          4.96973729E+02          2.48486865E+02          7.12891247E+01          4.62906349E+01
       2500.0000          1.00000000E+30          1.58502636E+04          1.10383985E+04          5.40893168E+03          8.63409944E+02          5.13756330E+02          2.56878165E+02          7.38076215E+01          4.78816180E+01
       2600.0000          1.00000000E+30          1.59517928E+04          1.11860006E+04          5.48309740E+03          8.90737505E+02          5.30446303E+02          2.65223151E+02          7.63137959E+01          4.94644590E+01
       2700.0000          1.00000000E+30          1.60730600E+04          1.13413179E+04          5.56091460E+03          9.18084782E+02          5.47048409E+02          2.73524205E+02          7.88083133E+01          5.10401168E+01
       2800.0000          1.00000000E+30          1.62109060E+04          1.15031330E+04          5.64180682E+03          9.45119161E+02          5.63566931E+02          2.81783466E+02          8.12930445E+01          5.26084663E+01
       2900.0000          1.00000000E+30          1.63627808E+04          1.16704523E+04          5.72530328E+03          9.72182795E+02          5.80060162E+02          2.90030081E+02          8.37658762E+01          5.41712104E+01
       3000.0000          1.00000000E+30          1.65266052E+04          1.18424584E+04          5.81101654E+03          9.98952229E+02          5.96422304E+02          2.98211152E+02          8.62296397E+01          5.57257678E+01
       3100.0000          1.00000000E+30          1.67006684E+04          1.20184730E+04          5.89862496E+03          1.02575801E+03          6.12764542E+02          3.06382271E+02          8.86824640E+01          5.72752972E+01
       3200.0000          1.00000000E+30          1.68835524E+04          1.21979293E+04          5.98785968E+03          1.05244235E+03          6.29035668E+02          3.14517834E+02          9.11271536E+01          5.88191414E+01
       3300.0000          1.00000000E+30          1.70740720E+04          1.23803508E+04          6.07849451E+03          1.07901041E+03          6.45238764E+02          3.22619382E+02          9.35630563E+01          6.03571262E+01
       3400.0000          1.00000000E+30          1.72712301E+04          1.25653341E+04          6.17033817E+03          1.10546695E+03          6.61376486E+02          3.30688243E+02          9.59900619E+01          6.18892917E+01
       3500.0000          1.00000000E+30          1.74741822E+04          1.27525358E+04          6.26322761E+03          1.13181637E+03          6.77451301E+02          3.38725650E+02          9.84084951E+01          6.34158532E+01
       3600.0000          1.00000000E+30          1.76822098E+04          1.29416624E+04          6.35702358E+03          1.15806285E+03          6.93465593E+02          3.46732797E+02          1.00818625E+02          6.49369998E+01
       3700.0000          1.00000000E+30          1.78946973E+04          1.31324617E+04          6.45160617E+03          1.18435770E+03          7.09471505E+02          3.54735752E+02          1.03222915E+02          6.64556022E+01
       3800.0000          1.00000000E+30          1.81111148E+04          1.33247156E+04          6.54687194E+03          1.21040744E+03          7.25370245E+02          3.62685122E+02          1.05617706E+02          6.79666216E+01
       3900.0000          1.00000000E+30          1.83310040E+04          1.35182354E+04          6.64273139E+03          1.23636508E+03          7.41214560E+02          3.70607280E+02          1.08005582E+02          6.94729989E+01
       4000.0000          1.00000000E+30          1.85539677E+04          1.37128569E+04          6.73910644E+03          1.26237666E+03          7.57055251E+02          3.78527625E+02          1.10387592E+02          7.09769695E+01
       4100.0000          1.00000000E+30          1.87796587E+04          1.39084367E+04          6.83592899E+03          1.28815746E+03          7.72795309E+02          3.86397655E+02          1.12761575E+02          7.24741838E+01
       4200.0000          1.00000000E+30          1.90077733E+04          1.41048490E+04          6.93313944E+03          1.31399525E+03          7.88534425E+02          3.94267213E+02          1.15129645E+02          7.39690556E+01
       4300.0000          1.00000000E+30          1.92380451E+04          1.43019835E+04          7.03068538E+03          1.33974933E+03          8.04224463E+02          4.02112232E+02          1.17490150E+02          7.54591902E+01
       4400.0000          1.00000000E+30          1.94702392E+04          1.44997430E+04          7.12852062E+03          1.36528534E+03          8.19820293E+02          4.09910147E+02          1.19846721E+02          7.69444663E+01
       4493.9990          1.00000000E+30          1.96900656E+04          1.46861279E+04          7.22071210E+03          1.38933142E+03          8.34477602E+02          4.17238801E+02          1.22054613E+02          7.83376323E+01
       4494.0010          1.35882003E+15          1.96900703E+04          1.46861318E+04          7.22071406E+03          1.38933193E+03          8.34477915E+02          4.17238958E+02          1.22054660E+02          7.83376619E+01
       4500.0000          4.65162869E+10          1.97041474E+04          1.46980415E+04          7.22660442E+03          1.39088162E+03          8.35418045E+02          4.17709023E+02          1.22195384E+02          7.84266682E+01
       4600.0000          6.37675652E+08          1.99395858E+04          1.48968029E+04          7.32443988E+03          1.41640155E+03          8.50971125E+02          4.25485563E+02          1.24539516E+02          7.99054611E+01
       4700.0000          2.31502391E+08          2.01763906E+04          1.50928022E+04          7.42282756E+03          1.44184756E+03          8.66480455E+02          4.33240228E+02          1.26875379E+02          8.13793452E+01
       4800.0000          1.25874548E+08          2.04144157E+04          1.52914281E+04          7.52103643E+03          1.46722190E+03          8.81947621E+02          4.40973811E+02          1.29207679E+02          8.28503827E+01
       4900.0000          8.12050605E+07          2.06535307E+04          1.54897143E+04          7.61907061E+03          1.49252649E+03          8.97374069E+02          4.48687035E+02          1.31534815E+02          8.43178779E+01
       5000.0000          5.76402556E+07          2.08936185E+04          1.56876689E+04          7.71693439E+03          1.51776310E+03          9.12760760E+02          4.56380380E+02          1.33856323E+02          8.57816749E+01
       5100.0000          4.35015040E+07          2.11345746E+04          1.58852999E+04          7.81463209E+03          1.54293345E+03          9.28108606E+02          4.64054303E+02          1.36172376E+02          8.72418790E+01
       5200.0000          3.42688905E+07          2.13763045E+04          1.60826153E+04          7.91216794E+03          1.56803922E+03          9.43418554E+02          4.71709277E+02          1.38483087E+02          8.86985707E+01
       5300.0000          2.78657203E+07          2.16187230E+04          1.62960564E+04          8.00954630E+03          1.59308203E+03          9.58691567E+02          4.79345784E+02          1.40788485E+02          9.01523002E+01
       5400.0000          2.32210901E+07          2.18617536E+04          1.64924700E+04          8.11458852E+03          1.61806349E+03          9.73928688E+02          4.86964344E+02          1.43090400E+02          9.16038390E+01
       5500.0000          1.97315754E+07          2.21053266E+04          1.66885978E+04          8.21152511E+03          1.64298517E+03          9.89131023E+02          4.94565512E+02          1.45387757E+02          9.30512878E+01
       5600.0000          1.70357393E+07          2.23493793E+04          1.68844473E+04          8.30831915E+03          1.66784870E+03          1.00429897E+03          5.02149485E+02          1.47679033E+02          9.44950483E+01
       5700.0000          1.49034895E+07          2.25872972E+04          1.70955381E+04          8.41249083E+03          1.69278058E+03          1.01947418E+03          5.09737089E+02          1.49965825E+02          9.59386409E+01
       5800.0000          1.31857608E+07          2.28215165E+04          1.72905748E+04          8.50887724E+03          1.71752951E+03          1.03457429E+03          5.17287144E+02          1.52249213E+02          9.73766065E+01
       5900.0000          1.17783366E+07          2.30826129E+04          1.74853604E+04          8.60513499E+03          1.74222389E+03          1.04964279E+03          5.24821396E+02          1.54527912E+02          9.88120326E+01
       6000.0000          1.06091597E+07          2.33162995E+04          1.76948075E+04          8.70849216E+03          1.76698972E+03          1.06468129E+03          5.32340646E+02          1.56802044E+02          1.00245866E+02
       6100.0000          9.62625363E+06          2.35499993E+04          1.78888432E+04          8.80437399E+03          1.79157781E+03          1.07972733E+03          5.39863667E+02          1.59073079E+02          1.01676516E+02
       6200.0000          8.79090392E+06          2.38093712E+04          1.80972346E+04          8.90720856E+03          1.81611439E+03          1.09470290E+03          5.47351452E+02          1.61338517E+02          1.03104653E+02
       6300.0000          8.07428915E+06          2.40425695E+04          1.82905614E+04          9.00273498E+03          1.84072404E+03          1.10969141E+03          5.54845705E+02          1.63599754E+02          1.04529640E+02
       6400.0000          7.45437149E+06          2.43007997E+04          1.84979412E+04          9.10506888E+03          1.86516092E+03          1.12460711E+03          5.62303555E+02          1.65858283E+02          1.05952824E+02
       6500.0000          6.91415110E+06          2.45584086E+04          1.86905976E+04          9.20025927E+03          1.88967061E+03          1.13949707E+03          5.69748533E+02          1.68113558E+02          1.07372718E+02
       6600.0000          6.44008370E+06          2.47906529E+04          1.88970079E+04          9.30211342E+03          1.91401239E+03          1.15439693E+03          5.77198465E+02          1.70364176E+02          1.08791262E+02
       6700.0000          6.02160931E+06          2.50471826E+04          1.90890304E+04          9.39698596E+03          1.93842605E+03          1.16923080E+03          5.84615399E+02          1.72611351E+02          1.10205861E+02
       6800.0000          5.65012161E+06          2.52789974E+04          1.92945111E+04          9.49838024E+03          1.96267633E+03          1.18407667E+03          5.92038333E+02          1.74854433E+02          1.11619404E+02
       6900.0000          5.31865999E+06          2.55344883E+04          1.94995117E+04          9.59953741E+03          1.98699832E+03          1.19885738E+03          5.99428689E+02          1.77094117E+02          1.13030429E+02
       7000.0000          5.02155764E+06          2.57894092E+04          1.96905231E+04          9.69390525E+03          2.01115986E+03          1.21365022E+03          6.06825112E+02          1.79329670E+02          1.14438111E+02
       7100.0000          4.75412750E+06          2.60203891E+04          1.98946503E+04          9.79463036E+03          2.03539438E+03          1.22841984E+03          6.14209921E+02          1.81562216E+02          1.15844998E+02
       7200.0000          4.51245543E+06          2.62743302E+04          2.00983237E+04          9.88872225E+03          2.05946953E+03          1.24312185E+03          6.21560927E+02          1.83790874E+02          1.17247454E+02
       7300.0000          4.29327979E+06          2.65277303E+04          2.02884007E+04          9.98903275E+03          2.08361998E+03          1.25784152E+03          6.28920759E+02          1.86018170E+02          1.18650431E+02
       7400.0000          4.09381222E+06          2.67579441E+04          2.04912528E+04          1.00891276E+04          2.10772544E+03          1.27249481E+03          6.36247405E+02          1.88241417E+02          1.20049748E+02
       7500.0000          3.91173184E+06          2.70104202E+04          2.06936757E+04          1.01890105E+04          2.13167984E+03          1.28716441E+03          6.43582204E+02          1.90460755E+02          1.21447789E+02
       7600.0000          3.74504653E+06          2.72623831E+04          2.08828881E+04          1.02824800E+04          2.15570759E+03          1.30181299E+03          6.50906497E+02          1.92675184E+02          1.22842098E+02
       7700.0000          3.59203787E+06          2.75138416E+04          2.10845377E+04          1.03819805E+04          2.17969241E+03          1.31639563E+03          6.58197815E+02          1.94890474E+02          1.24236101E+02
       7800.0000          3.45123793E+06          2.77429858E+04          2.12857811E+04          1.04812804E+04          2.20353053E+03          1.33099579E+03          6.65497895E+02          1.97099595E+02          1.25627057E+02
       7900.0000          3.32135981E+06          2.79935900E+04          2.14866253E+04          1.05803833E+04          2.22744244E+03          1.34557616E+03          6.72788078E+02          1.99307970E+02          1.27017787E+02
       8000.0000          3.20129443E+06          2.82437155E+04          2.16870772E+04          1.06732890E+04          2.25131331E+03          1.36013099E+03          6.80065495E+02          2.01510899E+02          1.28404541E+02
       8100.0000          3.09007123E+06          2.84933704E+04          2.18748363E+04          1.07720383E+04          2.27514836E+03          1.37462662E+03          6.87313308E+02          2.03712949E+02          1.29789596E+02
       8200.0000          2.98684210E+06          2.87425626E+04          2.20745871E+04          1.08706008E+04          2.29884014E+03          1.38913880E+03          6.94569398E+02          2.05911021E+02          1.31173369E+02
       8300.0000          2.89085163E+06          2.89913000E+04          2.22739660E+04          1.09689797E+04          2.32260546E+03          1.40363352E+03          7.01816761E+02          2.08107254E+02          1.32556092E+02
       8400.0000          2.80144710E+06          2.92188403E+04          2.24729791E+04          1.10671780E+04          2.34633217E+03          1.41810304E+03          7.09051522E+02          2.10296940E+02          1.33934847E+02
       8500.0000          2.71803741E+06          2.94668183E+04          2.26716327E+04          1.11651989E+04          2.37002458E+03          1.43255600E+03          7.16278001E+02          2.12488782E+02          1.35314286E+02
       8600.0000          2.64009954E+06          2.97143641E+04          2.28699327E+04          1.12630453E+04          2.39368455E+03          1.44694623E+03          7.23473113E+02          2.14675177E+02          1.36689657E+02
       8700.0000          2.56717094E+06          2.99614849E+04          2.30678850E+04          1.13550073E+04          2.41720502E+03          1.46135597E+03          7.30677984E+02          2.16859769E+02          1.38063449E+02
       8800.0000          2.49883773E+06          3.02081877E+04          2.32537918E+04          1.14525442E+04          2.44079956E+03          1.47574964E+03          7.37874819E+02          2.19041806E+02          1.39436372E+02
       8900.0000          2.43472081E+06          3.04544795E+04          2.34511300E+04          1.15499151E+04          2.46435940E+03          1.49012276E+03          7.45061382E+02          2.21221879E+02          1.40808189E+02
       9000.0000          2.37449520E+06          3.07003670E+04          2.36481375E+04          1.16471229E+04          2.48788518E+03          1.50447321E+03          7.52236603E+02          2.23394858E+02          1.42176345E+02
       9100.0000          2.31785614E+06          3.09458568E+04          2.38448199E+04          1.17441701E+04          2.51137986E+03          1.51880724E+03          7.59403620E+02          2.25570989E+02          1.43545170E+02
       9200.0000          2.26452141E+06          3.11909555E+04          2.40411822E+04          1.18410594E+04          2.53484434E+03          1.53312619E+03          7.66563093E+02          2.27743125E+02          1.44911808E+02
       9300.0000          2.21425674E+06          3.14356694E+04          2.42372295E+04          1.19377932E+04          2.55827817E+03          1.54742583E+03          7.73712915E+02          2.29913062E+02          1.46276873E+02
       9400.0000          2.16683174E+06          3.16800047E+04          2.44329670E+04          1.20343740E+04          2.58168138E+03          1.56166262E+03          7.80831309E+02          2.32079537E+02          1.47638688E+02
       9500.0000          2.12204506E+06          3.19239676E+04          2.46283994E+04          1.21308043E+04          2.60505460E+03          1.57592305E+03          7.87961523E+02          2.34240922E+02          1.48998916E+02
       9600.0000          2.07971035E+06          3.21675640E+04          2.48235315E+04          1.22270864E+04          2.62839832E+03          1.59016643E+03          7.95083214E+02          2.36401758E+02          1.50358307E+02
       9700.0000          2.03965829E+06          3.24107997E+04          2.50183681E+04          1.23232226E+04          2.65171283E+03          1.60439332E+03          8.02196661E+02          2.38562297E+02          1.51716980E+02
       9800.0000          2.00173513E+06          3.26536805E+04          2.52129136E+04          1.24192151E+04          2.67499831E+03          1.61860362E+03          8.09301810E+02          2.40720526E+02          1.53074118E+02
       9900.0000          1.96579749E+06          3.28962119E+04          2.54071726E+04          1.25150662E+04          2.69825505E+03          1.63279711E+03          8.16398555E+02          2.42875935E+02          1.54429511E+02
      10000.0000          1.93171677E+06          3.31383994E+04          2.56011494E+04          1.26107780E+04          2.72148338E+03          1.64697374E+03          8.23486871E+02          2.45028694E+02          1.55783231E+02
      11000.0000          1.67079719E+06          3.55599777E+04          2.75365712E+04          1.35656697E+04          2.95228125E+03          1.78790446E+03          8.93952231E+02          2.66433986E+02          1.69242283E+02
      12000.0000          1.50750224E+06          3.79502445E+04          2.94467818E+04          1.45081251E+04          3.18070233E+03          1.92734670E+03          9.63673352E+02          2.87635104E+02          1.82566131E+02
      13000.0000          1.40134893E+06          4.03449065E+04          3.13537172E+04          1.54488268E+04          3.40699158E+03          2.06552440E+03          1.03276220E+03          3.08659156E+02          1.95776197E+02
      14000.0000          1.33088650E+06          4.26971133E+04          3.32303013E+04          1.63746333E+04          3.63136236E+03          2.20252840E+03          1.10126420E+03          3.29517924E+02          2.08876358E+02
      15000.0000          1.28389465E+06          4.50558059E+04          3.51061524E+04          1.72999566E+04          3.85388521E+03          2.33844309E+03          1.16922155E+03          3.50229628E+02          2.21881261E+02
      16000.0000          1.25299975E+06          4.73772202E+04          3.69555979E+04          1.82123269E+04          4.07481071E+03          2.47336157E+03          1.23668079E+03          3.70802206E+02          2.34793452E+02
      17000.0000          1.23353693E+06          4.96925694E+04          3.87976493E+04          1.91209972E+04          4.29405089E+03          2.60740073E+03          1.30370036E+03          3.91242867E+02          2.47621822E+02
      18000.0000          1.22243419E+06          5.20023279E+04          4.06329362E+04          2.00262844E+04          4.51208022E+03          2.74052072E+03          1.37026036E+03          4.11574919E+02          2.60376394E+02
      19000.0000          1.21759876E+06          5.42937943E+04          4.24540819E+04          2.09207191E+04          4.72862200E+03          2.87291198E+03          1.43645599E+03          4.31783229E+02          2.73053523E+02
      20000.0000          1.21756248E+06          5.65683015E+04          4.42542679E+04          2.18126517E+04          4.94396733E+03          3.00456281E+03          1.50228141E+03          4.51896153E+02          2.85666410E+02
      21000.0000          1.22126874E+06          5.88270382E+04          4.60578640E+04          2.26985596E+04          5.15816883E+03          3.13547346E+03          1.56773673E+03          4.71906012E+02          2.98212645E+02
      22000.0000          1.22793976E+06          6.10710652E+04          4.78422067E+04          2.35824717E+04          5.37127417E+03          3.26577776E+03          1.63288888E+03          4.91813514E+02          3.10696112E+02
      23000.0000          1.23699199E+06          6.33134638E+04          4.96232049E+04          2.44573883E+04          5.58326738E+03          3.39542593E+03          1.69771296E+03          5.11646708E+02          3.23126421E+02
      24000.0000          1.24797987E+06          6.55424475E+04          5.13865864E+04          2.53308377E+04          5.79441875E+03          3.52441142E+03          1.76220571E+03          5.31395866E+02          3.35500831E+02
      25000.0000          1.26055786E+06          6.77587732E+04          5.31475576E+04          2.61994748E+04          6.00447587E+03          3.65295659E+03          1.82647829E+03          5.51072975E+02          3.47829416E+02
      26000.0000          1.27445434E+06          6.99631379E+04          5.49063362E+04          2.70635560E+04          6.21371865E+03          3.78089918E+03          1.89044959E+03          5.70665711E+02          3.60103883E+02
