#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
         19.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84627279E+01          2.84627279E+01
         20.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73840312E+01          2.73840312E+01
         21.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63806853E+01          2.63806853E+01
         22.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54427823E+01          2.54427823E+01
         23.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45620583E+01          2.45620583E+01
         24.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37315545E+01          2.37315545E+01
         25.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29454003E+01          2.29454003E+01
         26.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21985951E+01          2.21985951E+01
         27.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14868540E+01          2.14868540E+01
         28.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08064896E+01          2.08064896E+01
         29.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01543041E+01          2.01543041E+01
         30.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95275223E+01          1.95275223E+01
         31.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89237194E+01          1.89237194E+01
         32.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83407815E+01          1.83407815E+01
         33.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77768523E+01          1.77768523E+01
         34.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72303078E+01          1.72303078E+01
         35.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66997268E+01          1.66997268E+01
         36.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61838703E+01          1.61838703E+01
         37.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56816645E+01          1.56816645E+01
         38.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51921873E+01          1.51921873E+01
         39.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47146591E+01          1.47146591E+01
         40.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42484369E+01          1.42484369E+01
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37930088E+01          1.37930088E+01
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33479928E+01          1.33479928E+01
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29131371E+01          1.29131371E+01
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24883206E+01          1.24883206E+01
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20735535E+01          1.20735535E+01
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16689788E+01          1.16689788E+01
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12748696E+01          1.12748696E+01
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08916246E+01          1.08916246E+01
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05197565E+01          1.05197565E+01
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01598746E+01          1.01598746E+01
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.81265824E+00          9.81265824E+00
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.47882224E+00          9.47882224E+00
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.15907483E+00          9.15907483E+00
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.85407143E+00          8.85407143E+00
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.56436825E+00          8.56436825E+00
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29038124E+00          8.29038124E+00
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.03235528E+00          8.03235528E+00
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79034592E+00          7.79034592E+00
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.56421717E+00          7.56421717E+00
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.35365300E+00          7.35365300E+00
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15817866E+00          7.15817866E+00
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.97719034E+00          6.97719034E+00
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.80998731E+00          6.80998731E+00
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.65580371E+00          6.65580371E+00
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.51383752E+00          6.51383752E+00
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38327520E+00          6.38327520E+00
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.26331154E+00          6.26331154E+00
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.15316458E+00          6.15316458E+00
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05208621E+00          6.05208621E+00
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95936917E+00          5.95936917E+00
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87435092E+00          5.87435092E+00
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79641541E+00          5.79641541E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72499301E+00          5.72499301E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65955934E+00          5.65955934E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59963323E+00          5.59963323E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54477437E+00          5.54477437E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49458037E+00          5.49458037E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44868407E+00          5.44868407E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40675061E+00          5.40675061E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.36847475E+00          5.36847475E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33357819E+00          5.33357819E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30180720E+00          5.30180720E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27293030E+00          5.27293030E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.24673619E+00          5.24673619E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22303187E+00          5.22303187E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20164087E+00          5.20164087E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18240173E+00          5.18240173E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16516652E+00          5.16516652E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14979962E+00          5.14979962E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.13617652E+00          5.13617652E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12418280E+00          5.12418280E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11371322E+00          5.11371322E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10467081E+00          5.10467081E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09696618E+00          5.09696618E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09051681E+00          5.09051681E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08524643E+00          5.08524643E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08108447E+00          5.08108447E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07796558E+00          5.07796558E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07582915E+00          5.07582915E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07461894E+00          5.07461894E+00
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07804531E+00          5.07804531E+00
        104.0010          1.00000000E+30          1.00000000E+30          1.27008451E+10          6.35042255E+09          1.00000000E+30          5.07805003E+00          5.07805002E+00
        110.0000          1.00000000E+30          1.00000000E+30          6.75929028E+04          3.37964514E+04          1.00000000E+30          5.10354969E+00          5.10239393E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.50713748E+04          7.53568738E+03          1.00000000E+30          5.18487319E+00          5.17952759E+00
        130.0000          1.00000000E+30          1.00000000E+30          7.18885835E+03          3.59442917E+03          1.00000000E+30          5.29863221E+00          5.28694181E+00
        140.0000          1.00000000E+30          1.00000000E+30          4.41255836E+03          2.20627918E+03          1.00000000E+30          5.43350519E+00          5.41350705E+00
        150.0000          1.00000000E+30          1.00000000E+30          3.08071384E+03          1.54035692E+03          1.00000000E+30          5.58265126E+00          5.55246590E+00
        153.9990          1.00000000E+30          1.00000000E+30          2.73259668E+03          1.36629834E+03          1.00000000E+30          5.64525970E+00          5.61048765E+00
        154.0010          1.00000000E+30          3.86037863E+10          2.73244144E+03          1.36622072E+03          1.00000000E+30          5.64529137E+00          5.61051697E+00
        160.0000          1.00000000E+30          2.50441712E+05          2.32684127E+03          1.16342064E+03          1.00000000E+30          5.74172351E+00          5.69940124E+00
        170.0000          1.00000000E+30          5.58058074E+04          1.85347058E+03          9.26735292E+02          1.00000000E+30          5.90122911E+00          5.84478376E+00
        180.0000          1.00000000E+30          2.64065630E+04          1.53438632E+03          7.67193160E+02          1.00000000E+30          6.07881219E+00          6.00604673E+00
        190.0000          1.00000000E+30          1.60231532E+04          1.30800657E+03          6.54003284E+02          1.00000000E+30          6.24951279E+00          6.15883198E+00
        200.0000          1.00000000E+30          1.10398115E+04          1.14112414E+03          5.70562072E+02          1.00000000E+30          6.42844772E+00          6.31799278E+00
        210.0000          1.00000000E+30          8.22115699E+03          1.01442527E+03          5.07212637E+02          1.00000000E+30          6.60754069E+00          6.47579412E+00
        220.0000          1.00000000E+30          6.45309833E+03          9.15986444E+02          4.57993222E+02          1.00000000E+30          6.78667746E+00          6.63228366E+00
        230.0000          1.00000000E+30          5.26210222E+03          8.38078823E+02          4.19039411E+02          1.00000000E+30          6.97170707E+00          6.79317614E+00
        240.0000          1.00000000E+30          4.41680318E+03          7.75490365E+02          3.87745182E+02          1.00000000E+30          7.15608903E+00          6.95235938E+00
        250.0000          1.00000000E+30          3.79255390E+03          7.24585821E+02          3.62292910E+02          1.00000000E+30          7.33982415E+00          7.10999793E+00
        260.0000          1.00000000E+30          3.31691757E+03          6.82757922E+02          3.41378961E+02          1.00000000E+30          7.52291952E+00          7.26625131E+00
        270.0000          1.00000000E+30          2.94532784E+03          6.48092708E+02          3.24046354E+02          1.00000000E+30          7.70538639E+00          7.42126961E+00
        280.0000          1.00000000E+30          2.64904196E+03          6.19155934E+02          3.09577967E+02          1.00000000E+30          7.88723867E+00          7.57519023E+00
        290.0000          1.00000000E+30          2.40876901E+03          5.94855036E+02          2.97427518E+02          1.00000000E+30          8.07326266E+00          7.73251353E+00
        300.0000          1.00000000E+30          2.21114250E+03          5.74345346E+02          2.87172673E+02          1.00000000E+30          8.25375646E+00          7.88441149E+00
        310.0000          1.00000000E+30          2.04663691E+03          5.56965433E+02          2.78482717E+02          1.00000000E+30          8.43817745E+00          8.03962308E+00
        320.0000          1.00000000E+30          1.90829488E+03          5.42191389E+02          2.71095694E+02          1.00000000E+30          8.62178566E+00          8.19387470E+00
        330.0000          1.00000000E+30          1.79093057E+03          5.29604269E+02          2.64802135E+02          1.00000000E+30          8.80461085E+00          8.34725727E+00
        340.0000          1.00000000E+30          1.69060104E+03          5.18865827E+02          2.59432913E+02          1.00000000E+30          8.98668164E+00          8.49985064E+00
        350.0000          1.00000000E+30          1.60426218E+03          5.09700647E+02          2.54850323E+02          1.00000000E+30          9.16802544E+00          8.65172487E+00
        360.0000          1.00000000E+30          1.52952813E+03          5.01882626E+02          2.50941313E+02          1.00000000E+30          9.34866843E+00          8.80294128E+00
        370.0000          1.00000000E+30          1.46450511E+03          4.95225373E+02          2.47612686E+02          1.00000000E+30          9.52863556E+00          8.95355405E+00
        380.0000          1.00000000E+30          1.40767333E+03          4.89573292E+02          2.44786646E+02          1.00000000E+30          9.70795057E+00          9.10361025E+00
        390.0000          1.00000000E+30          1.35780000E+03          4.84796188E+02          2.42398094E+02          1.00000000E+30          9.89038419E+00          9.25643434E+00
        400.0000          1.00000000E+30          1.31387611E+03          4.80784788E+02          2.40392394E+02          1.00000000E+30          1.00683720E+01          9.40540640E+00
        410.0000          1.00000000E+30          1.27506959E+03          4.77446054E+02          2.38723027E+02          1.00000000E+30          1.02493904E+01          9.55707898E+00
        420.0000          1.00000000E+30          1.24068787E+03          4.74700978E+02          2.37350489E+02          1.00000000E+30          1.04261396E+01          9.70510558E+00
        430.0000          1.00000000E+30          1.21015207E+03          4.72482056E+02          2.36241028E+02          1.00000000E+30          1.06058308E+01          9.85575633E+00
        440.0000          1.00000000E+30          1.18297465E+03          4.70730775E+02          2.35365388E+02          1.00000000E+30          1.07848678E+01          1.00059130E+01
        450.0000          1.00000000E+30          1.15874266E+03          4.69397055E+02          2.34698527E+02          1.00000000E+30          1.09598653E+01          1.01526781E+01
        460.0000          1.00000000E+30          1.13710509E+03          4.68437212E+02          2.34218606E+02          1.00000000E+30          1.11376927E+01          1.03019605E+01
        470.0000          1.00000000E+30          1.11776096E+03          4.67813274E+02          2.33906637E+02          1.00000000E+30          1.13149212E+01          1.04508131E+01
        480.0000          1.00000000E+30          1.10045201E+03          4.67491945E+02          2.33745973E+02          1.00000000E+30          1.14915678E+01          1.05992534E+01
        490.0000          1.00000000E+30          1.08495547E+03          4.67444080E+02          2.33722040E+02          1.00000000E+30          1.16676490E+01          1.07472976E+01
        500.0000          1.00000000E+30          1.07107795E+03          4.67643949E+02          2.33821974E+02          1.00000000E+30          1.18431801E+01          1.08949603E+01
        510.0000          1.00000000E+30          1.05865196E+03          4.68068805E+02          2.34034403E+02          1.00000000E+30          1.20181759E+01          1.10422548E+01
        520.0000          1.00000000E+30          1.04753018E+03          4.68698525E+02          2.34349263E+02          1.00000000E+30          1.21926507E+01          1.11891931E+01
        530.0000          1.00000000E+30          1.03758442E+03          4.69515158E+02          2.34757579E+02          1.00000000E+30          1.23666181E+01          1.13357866E+01
        537.9990          1.00000000E+30          1.03039895E+03          4.70292154E+02          2.35146077E+02          1.00000000E+30          1.25042089E+01          1.14517913E+01
        538.0010          1.00000000E+30          1.03039724E+03          4.70292361E+02          2.35146181E+02          1.48593915E+12          1.25042448E+01          1.14518215E+01
        540.0000          1.00000000E+30          1.02870164E+03          4.70502734E+02          2.35251367E+02          9.35963769E+07          1.25400912E+01          1.14820443E+01
        550.0000          1.00000000E+30          1.02078215E+03          4.71646930E+02          2.35823465E+02          6.36885682E+06          1.27130826E+01          1.16279588E+01
        560.0000          1.00000000E+30          1.01373784E+03          4.72934925E+02          2.36467463E+02          2.53432506E+06          1.28856044E+01          1.17735439E+01
        570.0000          1.00000000E+30          1.00749061E+03          4.74355190E+02          2.37177595E+02          1.42677444E+06          1.30605870E+01          1.19212419E+01
        580.0000          1.00000000E+30          1.00197063E+03          4.75897316E+02          2.37948658E+02          9.38139482E+05          1.32321653E+01          1.20661610E+01
        590.0000          1.00000000E+30          9.97116157E+02          4.77551925E+02          2.38775963E+02          6.73962829E+05          1.34033081E+01          1.22107783E+01
        600.0000          1.00000000E+30          9.92871608E+02          4.79310498E+02          2.39655249E+02          5.12890911E+05          1.35768627E+01          1.23574508E+01
        610.0000          1.00000000E+30          9.89187029E+02          4.81165317E+02          2.40582658E+02          4.06466669E+05          1.37471250E+01          1.25014474E+01
        620.0000          1.00000000E+30          9.86017966E+02          4.83109377E+02          2.41554689E+02          3.31970889E+05          1.39169819E+01          1.26451623E+01
        630.0000          1.00000000E+30          9.83323821E+02          4.85136276E+02          2.42568138E+02          2.77556393E+05          1.40891997E+01          1.27908735E+01
        640.0000          1.00000000E+30          9.81068345E+02          4.87240198E+02          2.43620099E+02          2.36427060E+05          1.42582340E+01          1.29340059E+01
        650.0000          1.00000000E+30          9.79218732E+02          4.89415798E+02          2.44707899E+02          2.04481326E+05          1.44268897E+01          1.30768733E+01
        660.0000          1.00000000E+30          9.77745003E+02          4.91658179E+02          2.45829090E+02          1.79118990E+05          1.45978516E+01          1.32216762E+01
        670.0000          1.00000000E+30          9.76620125E+02          4.93962884E+02          2.46981442E+02          1.58603456E+05          1.47657359E+01          1.33639931E+01
        680.0000          1.00000000E+30          9.75819329E+02          4.96325773E+02          2.48162886E+02          1.41739428E+05          1.49358998E+01          1.35082141E+01
        690.0000          1.00000000E+30          9.75320180E+02          4.98743071E+02          2.49371535E+02          1.27690752E+05          1.51030455E+01          1.36500009E+01
        700.0000          1.00000000E+30          9.75102098E+02          5.01211268E+02          2.50605634E+02          1.15847838E+05          1.52724413E+01          1.37936586E+01
        710.0000          1.00000000E+30          9.75146246E+02          5.03727161E+02          2.51863580E+02          1.05758455E+05          1.54414546E+01          1.39370324E+01
        720.0000          1.00000000E+30          9.75435406E+02          5.06287762E+02          2.53143881E+02          9.70859306E+04          1.56075349E+01          1.40780461E+01
        730.0000          1.00000000E+30          9.75953749E+02          5.08890304E+02          2.54445152E+02          8.95668820E+04          1.57758224E+01          1.42208830E+01
        740.0000          1.00000000E+30          9.76686718E+02          5.11532234E+02          2.55766117E+02          8.30018974E+04          1.59412348E+01          1.43614095E+01
        750.0000          1.00000000E+30          9.77620898E+02          5.14211189E+02          2.57105595E+02          7.72321954E+04          1.61088242E+01          1.45037270E+01
        760.0000          1.00000000E+30          9.78743869E+02          5.16924953E+02          2.58462477E+02          7.21296247E+04          1.62760680E+01          1.46457845E+01
        770.0000          1.00000000E+30          9.80044332E+02          5.19671490E+02          2.59835745E+02          6.75931475E+04          1.64405096E+01          1.47855942E+01
        780.0000          1.00000000E+30          9.81511638E+02          5.22448883E+02          2.61224441E+02          6.35398273E+04          1.66070890E+01          1.49271528E+01
        790.0000          1.00000000E+30          9.83135997E+02          5.25255357E+02          2.62627679E+02          5.99010273E+04          1.67733437E+01          1.50684650E+01
        800.0000          1.00000000E+30          9.84908391E+02          5.28089256E+02          2.64044628E+02          5.66210341E+04          1.69392819E+01          1.52095368E+01
        810.0000          1.00000000E+30          9.86820367E+02          5.30949025E+02          2.65474513E+02          5.36525026E+04          1.71024875E+01          1.53484213E+01
        820.0000          1.00000000E+30          9.88864103E+02          5.33833215E+02          2.66916607E+02          5.09567540E+04          1.72677994E+01          1.54890168E+01
        830.0000          1.00000000E+30          9.91032371E+02          5.36740476E+02          2.68370238E+02          4.84997614E+04          1.74328101E+01          1.56293813E+01
        840.0000          1.00000000E+30          9.93318328E+02          5.39669532E+02          2.69834766E+02          4.62540738E+04          1.75975212E+01          1.57695155E+01
        850.0000          1.00000000E+30          9.95715673E+02          5.42619199E+02          2.71309600E+02          4.41951673E+04          1.77619332E+01          1.59094190E+01
        860.0000          1.00000000E+30          9.98218481E+02          5.45588355E+02          2.72794178E+02          4.23027132E+04          1.79237011E+01          1.60472113E+01
        870.0000          1.00000000E+30          1.00082126E+03          5.48575955E+02          2.74287977E+02          4.05584709E+04          1.80875408E+01          1.61866736E+01
        880.0000          1.00000000E+30          1.00351883E+03          5.51581012E+02          2.75790506E+02          3.89472761E+04          1.82510993E+01          1.63259174E+01
        890.0000          1.00000000E+30          1.00630636E+03          5.54602597E+02          2.77301298E+02          3.74555448E+04          1.84143784E+01          1.64649436E+01
        900.0000          1.00000000E+30          1.00917930E+03          5.57639842E+02          2.78819921E+02          3.60715376E+04          1.85773804E+01          1.66037534E+01
        910.0000          1.00000000E+30          1.01213345E+03          5.60691919E+02          2.80345959E+02          3.47849618E+04          1.87401083E+01          1.67423486E+01
        920.0000          1.00000000E+30          1.01516477E+03          5.63758054E+02          2.81879027E+02          3.35866553E+04          1.89025665E+01          1.68807323E+01
        930.0000          1.00000000E+30          1.01826952E+03          5.66837522E+02          2.83418761E+02          3.24686766E+04          1.90625091E+01          1.70171141E+01
        940.0000          1.00000000E+30          1.02144418E+03          5.69929628E+02          2.84964814E+02          3.14238933E+04          1.92244591E+01          1.71550995E+01
        950.0000          1.00000000E+30          1.02468542E+03          5.73033721E+02          2.86516861E+02          3.04459259E+04          1.93861534E+01          1.72928831E+01
        960.0000          1.00000000E+30          1.02799011E+03          5.76149188E+02          2.88074594E+02          2.95292089E+04          1.95475951E+01          1.74304669E+01
