#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
        130.0000          1.00000000E+30          1.00000000E+30          1.17778005E+03          5.99518161E+02          9.95989241E+03          3.82049212E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.25257860E+03          6.24855790E+02          1.13072150E+04          4.02064769E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.31779663E+03          6.58312800E+02          1.27688973E+04          4.24413549E+02
        153.9990          1.00000000E+30          1.00000000E+30          1.35493087E+03          6.74612960E+02          1.33864648E+04          4.35714887E+02
        154.0010          1.00000000E+30          4.17105542E+03          1.35494907E+03          6.77619066E+02          1.33867990E+04          3.95532311E+02
        160.0000          1.00000000E+30          4.22803785E+03          1.42309614E+03          7.12728347E+02          1.43237036E+04          4.14579432E+02
        170.0000          1.00000000E+30          4.32656579E+03          1.56961819E+03          7.86995456E+02          1.59756671E+04          4.54240211E+02
        180.0000          1.00000000E+30          4.41542398E+03          1.73583434E+03          8.71221027E+02          1.76430860E+04          4.98240106E+02
        190.0000          1.00000000E+30          4.55378865E+03          1.91933220E+03          9.64298122E+02          1.94513232E+04          5.46733108E+02
        200.0000          1.00000000E+30          4.76823476E+03          2.11302623E+03          1.06172827E+03          2.13276870E+04          5.98184832E+02
        210.0000          1.00000000E+30          5.03190661E+03          2.32835423E+03          1.17096720E+03          2.33424687E+04          6.55714058E+02
        220.0000          1.00000000E+30          5.29174920E+03          2.57824264E+03          1.29760214E+03          2.54391563E+04          7.21086466E+02
        230.0000          1.00000000E+30          5.54504208E+03          2.83612529E+03          1.42705158E+03          2.76054103E+04          7.87460284E+02
        240.0000          1.00000000E+30          5.79738416E+03          3.12702753E+03          1.57283974E+03          2.99390824E+04          8.60972011E+02
        250.0000          1.00000000E+30          6.07630533E+03          3.44394909E+03          1.73161705E+03          3.23559466E+04          9.40433734E+02
        260.0000          1.00000000E+30          6.35695304E+03          3.76533295E+03          1.90598619E+03          3.49678719E+04          1.02443347E+03
        270.0000          1.00000000E+30          6.67900589E+03          4.13257438E+03          2.08242537E+03          3.76199799E+04          1.11297385E+03
        280.0000          1.00000000E+30          6.99608218E+03          4.49876014E+03          2.26720636E+03          4.04385250E+04          1.20333909E+03
        290.0000          1.00000000E+30          7.35843410E+03          4.88082658E+03          2.46993783E+03          4.31089680E+04          1.30064834E+03
        300.0000          1.00000000E+30          7.70065814E+03          5.31274304E+03          2.68139383E+03          4.61389905E+04          1.40311546E+03
        310.0000          1.00000000E+30          8.08199605E+03          5.77704668E+03          2.92071011E+03          4.92470760E+04          1.51625677E+03
        320.0000          1.00000000E+30          8.44679828E+03          6.21810339E+03          3.13835712E+03          5.25065974E+04          1.62102910E+03
        330.0000          1.00000000E+30          8.87022459E+03          6.73090358E+03          3.39719509E+03          5.58265841E+04          1.74344119E+03
        340.0000          1.00000000E+30          9.22894701E+03          7.27943639E+03          3.67293288E+03          5.92957504E+04          1.86966702E+03
        350.0000          1.00000000E+30          9.67856755E+03          7.85097373E+03          3.95785599E+03          6.29128411E+04          2.00300104E+03
        360.0000          1.00000000E+30          1.00866299E+04          8.40850849E+03          4.25180692E+03          6.65880079E+04          2.13547387E+03
        370.0000          1.00000000E+30          1.04789115E+04          9.05425955E+03          4.56245042E+03          7.03555938E+04          2.27650945E+03
        380.0000          1.00000000E+30          1.09394327E+04          9.66967690E+03          4.89445882E+03          7.42198501E+04          2.42356879E+03
        390.0000          1.00000000E+30          1.13932049E+04          1.03618544E+04          5.22924891E+03          7.85223253E+04          2.57568177E+03
        400.0000          1.00000000E+30          1.19033743E+04          1.10813241E+04          5.58912753E+03          8.24944577E+04          2.73753192E+03
        410.0000          1.00000000E+30          1.23575799E+04          1.18248447E+04          5.96370333E+03          8.68446258E+04          2.90119492E+03
        420.0000          1.00000000E+30          1.28636024E+04          1.26193602E+04          6.36269985E+03          9.13019657E+04          3.07597005E+03
        430.0000          1.00000000E+30          1.33721981E+04          1.33951170E+04          6.78010276E+03          9.57414044E+04          3.25339437E+03
        440.0000          1.00000000E+30          1.39423017E+04          1.42449949E+04          7.22184296E+03          1.00365450E+05          3.44404015E+03
        450.0000          1.00000000E+30          1.44445221E+04          1.51238574E+04          7.67636011E+03          1.05130350E+05          3.63460357E+03
        460.0000          1.00000000E+30          1.49506437E+04          1.60882197E+04          8.12439185E+03          1.10256912E+05          3.82848545E+03
        470.0000          1.00000000E+30          1.55099904E+04          1.70615592E+04          8.66293069E+03          1.15175450E+05          4.04526416E+03
        480.0000          1.00000000E+30          1.61221164E+04          1.80763746E+04          9.13078281E+03          1.20226363E+05          4.25197725E+03
        490.0000          1.00000000E+30          1.66641702E+04          1.91513554E+04          9.67048917E+03          1.25761755E+05          4.47260111E+03
        500.0000          1.00000000E+30          1.73109915E+04          2.02498154E+04          1.02234446E+04          1.31090131E+05          4.70383122E+03
        510.0000          1.00000000E+30          1.78489861E+04          2.13147826E+04          1.07919670E+04          1.36578299E+05          4.92793610E+03
        520.0000          1.00000000E+30          1.85158645E+04          2.25171220E+04          1.14039130E+04          1.42253685E+05          5.17766421E+03
        530.0000          1.00000000E+30          1.91531287E+04          2.37339590E+04          1.20392365E+04          1.48489172E+05          5.43062832E+03
        540.0000          1.00000000E+30          1.98850859E+04          2.50051088E+04          1.26751300E+04          1.54332327E+05          5.69297930E+03
        550.0000          1.00000000E+30          2.04671703E+04          2.64333548E+04          1.33396171E+04          1.60273104E+05          5.95614808E+03
        560.0000          1.00000000E+30          2.12303433E+04          2.77389784E+04          1.40369779E+04          1.66879248E+05          6.23497717E+03
        570.0000          1.00000000E+30          2.18008278E+04          2.90798800E+04          1.47451119E+04          1.73240542E+05          6.49986872E+03
        580.0000          1.00000000E+30          2.25766617E+04          3.05714835E+04          1.54726356E+04          1.80226585E+05          6.79428366E+03
        590.0000          1.00000000E+30          2.32535302E+04          3.22361502E+04          1.62561244E+04          1.86935327E+05          7.09773491E+03
        600.0000          1.00000000E+30          2.39522011E+04          3.37659549E+04          1.71231925E+04          1.94357673E+05          7.41229824E+03
        610.0000          1.00000000E+30          2.47593727E+04          3.53576692E+04          1.79282437E+04          2.00844946E+05          7.72630165E+03
        620.0000          1.00000000E+30          2.54392470E+04          3.70441155E+04          1.87672694E+04          2.08670053E+05          8.03983308E+03
        630.0000          1.00000000E+30          2.62755476E+04          3.87466527E+04          1.96531156E+04          2.15336131E+05          8.37567942E+03
        640.0000          1.00000000E+30          2.69565372E+04          4.04874992E+04          2.05483071E+04          2.23296244E+05          8.70019899E+03
        650.0000          1.00000000E+30          2.78040630E+04          4.23550640E+04          2.14662320E+04          2.30842541E+05          9.05037611E+03
        660.0000          1.00000000E+30          2.85915892E+04          4.42830501E+04          2.25024732E+04          2.38575974E+05          9.41722262E+03
        670.0000          1.00000000E+30          2.94906899E+04          4.64039243E+04          2.35166974E+04          2.46965142E+05          9.80093897E+03
        680.0000          1.00000000E+30          3.02879652E+04          4.83449555E+04          2.45571308E+04          2.55911850E+05          1.01698300E+04
        690.0000          1.00000000E+30          3.12253050E+04          5.06763338E+04          2.55820206E+04          2.63390994E+05          1.05658012E+04
        700.0000          1.00000000E+30          3.20012268E+04          5.27098960E+04          2.67947049E+04          2.72754205E+05          1.09639887E+04
        710.0000          1.00000000E+30          3.29681537E+04          5.49024803E+04          2.78684812E+04          2.80425326E+05          1.13642487E+04
        720.0000          1.00000000E+30          3.37437646E+04          5.71061682E+04          2.90200243E+04          2.89826265E+05          1.17570077E+04
        730.0000          1.00000000E+30          3.47212327E+04          5.96793221E+04          3.01775831E+04          2.98641341E+05          1.21887717E+04
        740.0000          1.00000000E+30          3.56033432E+04          6.19246876E+04          3.15273231E+04          3.08638557E+05          1.26271470E+04
        750.0000          1.00000000E+30          3.66252533E+04          6.44368110E+04          3.27063457E+04          3.17157619E+05          1.30632280E+04
        760.0000          1.00000000E+30          3.75254921E+04          6.72789653E+04          3.40164450E+04          3.27410720E+05          1.35201180E+04
        770.0000          1.00000000E+30          3.85703260E+04          6.97389831E+04          3.53601605E+04          3.36504686E+05          1.39824957E+04
        780.0000          1.00000000E+30          3.96750097E+04          7.23461235E+04          3.68805779E+04          3.47038075E+05          1.44878626E+04
        790.0000          1.00000000E+30          4.05126593E+04          7.51135012E+04          3.82075471E+04          3.56617753E+05          1.49312140E+04
        800.0000          1.00000000E+30          4.16276707E+04          7.81668228E+04          3.96094819E+04          3.67337904E+05          1.54358140E+04
        810.0000          1.00000000E+30          4.28057951E+04          8.09678208E+04          4.10942722E+04          3.77085193E+05          1.59494414E+04
        820.0000          1.00000000E+30          4.35995816E+04          8.42757269E+04          4.27310798E+04          3.88289736E+05          1.64529485E+04
        830.0000          1.00000000E+30          4.47606233E+04          8.71136477E+04          4.42350016E+04          3.99931894E+05          1.69700686E+04
        840.0000          1.00000000E+30          4.57596983E+04          9.02522207E+04          4.60076027E+04          4.09668019E+05          1.75101021E+04
        850.0000          1.00000000E+30          4.69532117E+04          9.38032640E+04          4.75301140E+04          4.21303775E+05          1.80599024E+04
        860.0000          1.00000000E+30          4.79900686E+04          9.70488319E+04          4.92045160E+04          4.33753166E+05          1.85975470E+04
        870.0000          1.00000000E+30          4.92057326E+04          1.00438219E+05          5.11059339E+04          4.43875290E+05          1.91941199E+04
        880.0000          1.00000000E+30          5.04845866E+04          1.04305491E+05          5.28300910E+04          4.56832005E+05          1.97969452E+04
        890.0000          1.00000000E+30          5.14542406E+04          1.07607934E+05          5.46362492E+04          4.67223510E+05          2.03372281E+04
        900.0000          1.00000000E+30          5.27421571E+04          1.11147040E+05          5.66866488E+04          4.80219393E+05          2.09729452E+04
        910.0000          1.00000000E+30          5.40962027E+04          1.15167170E+05          5.84446461E+04          4.91612086E+05          2.15922342E+04
        920.0000          1.00000000E+30          5.50215199E+04          1.18927382E+05          6.06107368E+04          5.04814111E+05          2.21912267E+04
        930.0000          1.00000000E+30          5.63560789E+04          1.23245586E+05          6.24628501E+04          5.16401506E+05          2.28288667E+04
        940.0000          1.00000000E+30          5.77569871E+04          1.27003930E+05          6.44794048E+04          5.29786892E+05          2.34829575E+04
        950.0000          1.00000000E+30          5.88257053E+04          1.30885515E+05          6.67322267E+04          5.43901665E+05          2.41176165E+04
        960.0000          1.00000000E+30          6.02428796E+04          1.35376334E+05          6.87510918E+04          5.55121442E+05          2.47936433E+04
        970.0000          1.00000000E+30          6.13807985E+04          1.39642539E+05          7.11358837E+04          5.69433440E+05          2.54669260E+04
        980.0000          1.00000000E+30          6.27849935E+04          1.44042609E+05          7.31920243E+04          5.82648683E+05          2.61446425E+04
        990.0000          1.00000000E+30          6.40410723E+04          1.48865472E+05          7.56715488E+04          5.97329661E+05          2.68661372E+04
       1000.0000          1.00000000E+30          6.54657248E+04          1.53446522E+05          7.79564680E+04          6.12711677E+05          2.75847928E+04
       1100.0000          1.00000000E+30          8.01637293E+04          2.06401805E+05          1.04895143E+05          7.61510310E+05          3.55039273E+04
       1200.0000          1.00000000E+30          9.63414188E+04          2.70299851E+05          1.37797954E+05          9.36323587E+05          4.46341786E+04
       1300.0000          1.00000000E+30          1.14910698E+05          3.48637665E+05          1.77930274E+05          1.12959674E+06          5.53214594E+04
       1400.0000          1.00000000E+30          1.35492542E+05          4.41257953E+05          2.25132189E+05          1.34847477E+06          6.74302397E+04
       1500.0000          1.00000000E+30          1.58144814E+05          5.51103647E+05          2.81154322E+05          1.59340201E+06          8.11542567E+04
       1600.0000          1.00000000E+30          1.83004218E+05          6.79337439E+05          3.46801686E+05          1.86565955E+06          9.65635613E+04
       1700.0000          1.00000000E+30          2.10075790E+05          8.29150957E+05          4.22754758E+05          2.16503796E+06          1.13719546E+05
       1800.0000          1.00000000E+30          2.39887889E+05          1.00000395E+06          5.10824139E+05          2.48435622E+06          1.32824180E+05
       1843.9990          1.00000000E+30          2.54361103E+05          1.08569478E+06          5.53114880E+05          2.63630296E+06          1.42050506E+05
       1844.0010          1.45310100E+04          2.54361818E+05          1.08569903E+06          5.53116956E+05          2.63631053E+06          1.31825135E+04
       1900.0000          1.51380199E+04          2.73192546E+05          1.19688428E+06          6.12248424E+05          2.84100200E+06          1.37854834E+04
       2000.0000          1.70757499E+04          3.07252337E+05          1.42351176E+06          7.26411006E+05          3.21830696E+06          1.55746071E+04
       2100.0000          1.93598744E+04          3.45424428E+05          1.67366748E+06          8.55291007E+05          3.64371121E+06          1.76711711E+04
       2200.0000          2.17725835E+04          3.86080481E+05          1.96194046E+06          9.99657779E+05          4.09385002E+06          1.98910898E+04
       2300.0000          2.43953828E+04          4.29870586E+05          2.27821041E+06          1.16513165E+06          4.58214204E+06          2.23049505E+04
       2400.0000          2.71656317E+04          4.76744638E+05          2.62740774E+06          1.34998971E+06          5.10371835E+06          2.48595049E+04
       2500.0000          3.01598597E+04          5.28677737E+05          3.02701393E+06          1.55019366E+06          5.66280733E+06          2.76241610E+04
       2600.0000          3.34358597E+04          5.81568510E+05          3.46769388E+06          1.76862342E+06          6.25584848E+06          3.06361895E+04
       2700.0000          3.67614864E+04          6.36846583E+05          3.93937043E+06          2.01350686E+06          6.87666584E+06          3.37057460E+04
       2800.0000          4.02401515E+04          6.98045091E+05          4.46451506E+06          2.28589379E+06          7.55966871E+06          3.69315655E+04
       2900.0000          4.42081620E+04          7.64140614E+05          5.04633977E+06          2.58753808E+06          8.29029644E+06          4.05940186E+04
       3000.0000          4.81735109E+04          8.29427629E+05          5.67339705E+06          2.90858376E+06          9.03926396E+06          4.42582718E+04
       3100.0000          5.25413591E+04          9.00986388E+05          6.36370347E+06          3.26243837E+06          9.85851199E+06          4.82914122E+04
       3200.0000          5.70574905E+04          9.79573508E+05          7.10859372E+06          3.64191795E+06          1.06894905E+07          5.24773499E+04
       3300.0000          6.20431550E+04          1.05724205E+06          7.91395169E+06          4.05847161E+06          1.16191552E+07          5.70695057E+04
       3400.0000          6.71376473E+04          1.14262305E+06          8.77176896E+06          4.50551231E+06          1.25863611E+07          6.17842467E+04
       3500.0000          7.26431529E+04          1.23413093E+06          9.74827976E+06          4.99021243E+06          1.35447066E+07          6.68761532E+04
       3600.0000          7.84852268E+04          1.32101688E+06          1.07491094E+07          5.52413753E+06          1.46017791E+07          7.22502455E+04
