#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
         41.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54985622E+00          6.54985622E+00
         42.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.44593217E+00          6.44593217E+00
         43.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34966341E+00          6.34966341E+00
         44.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.26068829E+00          6.26068829E+00
         45.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17864456E+00          6.17864456E+00
         46.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10317187E+00          6.10317187E+00
         47.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.03391416E+00          6.03391416E+00
         48.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97052209E+00          5.97052209E+00
         49.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91265519E+00          5.91265519E+00
         50.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85998383E+00          5.85998383E+00
         51.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81219069E+00          5.81219069E+00
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76897203E+00          5.76897203E+00
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73003845E+00          5.73003845E+00
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69511547E+00          5.69511547E+00
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66394368E+00          5.66394368E+00
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63627875E+00          5.63627875E+00
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61189131E+00          5.61189131E+00
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59056629E+00          5.59056629E+00
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57210261E+00          5.57210261E+00
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55631270E+00          5.55631270E+00
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54302155E+00          5.54302155E+00
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53206623E+00          5.53206623E+00
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52329515E+00          5.52329515E+00
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51656734E+00          5.51656734E+00
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51175179E+00          5.51175179E+00
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50872675E+00          5.50872675E+00
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50737910E+00          5.50737910E+00
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50760376E+00          5.50760376E+00
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50930309E+00          5.50930309E+00
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51238632E+00          5.51238632E+00
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51676908E+00          5.51676908E+00
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52237292E+00          5.52237292E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52912484E+00          5.52912484E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53695688E+00          5.53695688E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54580576E+00          5.54580576E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55561255E+00          5.55561255E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56632226E+00          5.56632226E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57788361E+00          5.57788361E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59024873E+00          5.59024873E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60337291E+00          5.60337291E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61721436E+00          5.61721436E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63173399E+00          5.63173399E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64689523E+00          5.64689523E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66266382E+00          5.66266382E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67900766E+00          5.67900766E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69589664E+00          5.69589664E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71330250E+00          5.71330250E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73119874E+00          5.73119874E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74956041E+00          5.74956041E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76836409E+00          5.76836409E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.78758773E+00          5.78758773E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80721056E+00          5.80721056E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.82721302E+00          5.82721302E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.84757670E+00          5.84757670E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86828420E+00          5.86828420E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.88931910E+00          5.88931910E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91066592E+00          5.91066592E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93231000E+00          5.93231000E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95423751E+00          5.95423751E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97643535E+00          5.97643535E+00
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.06766837E+00          6.06766837E+00
        104.0010          1.00000000E+30          1.00000000E+30          1.84756365E+10          9.23781824E+09          6.06771492E+00          6.06771491E+00
        110.0000          1.00000000E+30          1.00000000E+30          9.83258901E+04          4.91629451E+04          6.21084944E+00          6.20967272E+00
        120.0000          1.00000000E+30          1.00000000E+30          2.19239932E+04          1.09619966E+04          6.46197795E+00          6.45626910E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.04574721E+04          5.22873606E+03          6.72398548E+00          6.71104021E+00
        140.0000          1.00000000E+30          1.00000000E+30          6.41885036E+03          3.20942518E+03          6.99317920E+00          6.97039698E+00
        150.0000          1.00000000E+30          1.00000000E+30          4.48144581E+03          2.24072290E+03          7.26713777E+00          7.23195563E+00
        153.9990          1.00000000E+30          1.00000000E+30          3.97504752E+03          1.98752376E+03          7.37764235E+00          7.33679135E+00
        154.0010          1.00000000E+30          5.61560681E+10          3.97482170E+03          1.98741085E+03          7.37769772E+00          7.33684380E+00
        160.0000          1.00000000E+30          3.64311981E+05          3.38480417E+03          1.69240209E+03          7.54422661E+00          7.49396263E+00
        170.0000          1.00000000E+30          8.11794650E+04          2.69620237E+03          1.34810119E+03          7.82331571E+00          7.75506195E+00
        180.0000          1.00000000E+30          3.84130390E+04          2.23203760E+03          1.11601880E+03          8.10360854E+00          8.01462439E+00
        190.0000          1.00000000E+30          2.33085241E+04          1.90272802E+03          9.51364010E+02          8.38453489E+00          8.27220269E+00
        200.0000          1.00000000E+30          1.60593679E+04          1.65996788E+03          8.29983938E+02          8.66369772E+00          8.52560788E+00
        210.0000          1.00000000E+30          1.19591340E+04          1.47566185E+03          7.37830926E+02          8.94425016E+00          8.77806871E+00
        220.0000          1.00000000E+30          9.38717841E+03          1.33246508E+03          6.66232539E+02          9.22324301E+00          9.02692229E+00
        230.0000          1.00000000E+30          7.65466290E+03          1.21913460E+03          6.09567298E+02          9.50620902E+00          9.27765943E+00
        240.0000          1.00000000E+30          6.42502520E+03          1.12808856E+03          5.64044280E+02          9.78212878E+00          9.51997938E+00
        250.0000          1.00000000E+30          5.51694368E+03          1.05403885E+03          5.27019427E+02          1.00618074E+01          9.76436851E+00
        260.0000          1.00000000E+30          4.82504611E+03          9.93192742E+02          4.96596371E+02          1.03399027E+01          1.00059513E+01
        270.0000          1.00000000E+30          4.28450280E+03          9.42766027E+02          4.71383013E+02          1.06213015E+01          1.02494779E+01
        280.0000          1.00000000E+30          3.85350234E+03          9.00672346E+02          4.50336173E+02          1.08963328E+01          1.04860994E+01
        290.0000          1.00000000E+30          3.50398262E+03          8.65322372E+02          4.32661186E+02          1.11700239E+01          1.07206842E+01
        300.0000          1.00000000E+30          3.21649974E+03          8.35487382E+02          4.17743691E+02          1.14468641E+01          1.09574888E+01
        310.0000          1.00000000E+30          2.97719712E+03          8.10205210E+02          4.05102605E+02          1.17222704E+01          1.11923980E+01
        320.0000          1.00000000E+30          2.77595406E+03          7.88713737E+02          3.94356869E+02          1.19963066E+01          1.14255828E+01
        330.0000          1.00000000E+30          2.60522681E+03          7.70403534E+02          3.85201767E+02          1.22648620E+01          1.16534306E+01
        340.0000          1.00000000E+30          2.45927968E+03          7.54782561E+02          3.77391281E+02          1.25364158E+01          1.18836975E+01
        350.0000          1.00000000E+30          2.33368446E+03          7.41450178E+02          3.70725089E+02          1.28107721E+01          1.21162277E+01
        360.0000          1.00000000E+30          2.22497050E+03          7.30077477E+02          3.65038738E+02          1.30798874E+01          1.23438725E+01
        370.0000          1.00000000E+30          2.13038297E+03          7.20393319E+02          3.60196660E+02          1.33478952E+01          1.25703990E+01
        380.0000          1.00000000E+30          2.04771104E+03          7.12171363E+02          3.56085681E+02          1.36148388E+01          1.27958903E+01
        390.0000          1.00000000E+30          1.97516142E+03          7.05222217E+02          3.52611109E+02          1.38844906E+01          1.30237036E+01
        400.0000          1.00000000E+30          1.91126632E+03          6.99386922E+02          3.49693461E+02          1.41493459E+01          1.32472563E+01
        410.0000          1.00000000E+30          1.85481533E+03          6.94530140E+02          3.47265070E+02          1.44168728E+01          1.34731352E+01
        420.0000          1.00000000E+30          1.80480101E+03          6.90536939E+02          3.45268470E+02          1.46797868E+01          1.36949901E+01
        430.0000          1.00000000E+30          1.76038127E+03          6.87309123E+02          3.43654562E+02          1.49453279E+01          1.39191534E+01
        440.0000          1.00000000E+30          1.72084687E+03          6.84761574E+02          3.42380787E+02          1.52099066E+01          1.41425073E+01
        450.0000          1.00000000E+30          1.68559714E+03          6.82821441E+02          3.41410720E+02          1.54701124E+01          1.43621273E+01
        460.0000          1.00000000E+30          1.65412145E+03          6.81425179E+02          3.40712589E+02          1.57328882E+01          1.45840182E+01
        470.0000          1.00000000E+30          1.62598198E+03          6.80517550E+02          3.40258775E+02          1.59947861E+01          1.48052088E+01
        480.0000          1.00000000E+30          1.60080303E+03          6.80050120E+02          3.40025060E+02          1.62558314E+01          1.50257289E+01
        490.0000          1.00000000E+30          1.57826056E+03          6.79980491E+02          3.39990246E+02          1.65160485E+01          1.52456058E+01
        500.0000          1.00000000E+30          1.55807323E+03          6.80271236E+02          3.40135618E+02          1.67754603E+01          1.54648645E+01
        510.0000          1.00000000E+30          1.53999743E+03          6.80889266E+02          3.40444633E+02          1.70340892E+01          1.56835279E+01
        520.0000          1.00000000E+30          1.52381882E+03          6.81805305E+02          3.40902652E+02          1.72919561E+01          1.59016170E+01
        530.0000          1.00000000E+30          1.50935094E+03          6.82993242E+02          3.41496621E+02          1.75490814E+01          1.61191512E+01
        540.0000          1.00000000E+30          1.49642937E+03          6.84429847E+02          3.42214924E+02          1.78054844E+01          1.63361486E+01
        550.0000          1.00000000E+30          1.48490906E+03          6.86094285E+02          3.43047142E+02          1.80611837E+01          1.65526258E+01
        560.0000          1.00000000E+30          1.47466185E+03          6.87967902E+02          3.43983951E+02          1.83161970E+01          1.67685983E+01
        570.0000          1.00000000E+30          1.46557415E+03          6.90033930E+02          3.45016965E+02          1.85735505E+01          1.69865977E+01
        580.0000          1.00000000E+30          1.45754436E+03          6.92277225E+02          3.46138613E+02          1.88272063E+01          1.72015682E+01
        590.0000          1.00000000E+30          1.45048266E+03          6.94684149E+02          3.47342075E+02          1.90802253E+01          1.74160753E+01
        600.0000          1.00000000E+30          1.44430821E+03          6.97242305E+02          3.48621153E+02          1.93326227E+01          1.76301307E+01
        610.0000          1.00000000E+30          1.43894834E+03          6.99940469E+02          3.49970235E+02          1.95873120E+01          1.78461521E+01
        620.0000          1.00000000E+30          1.43433837E+03          7.02768451E+02          3.51384225E+02          1.98384730E+01          1.80593031E+01
        630.0000          1.00000000E+30          1.43041926E+03          7.05716935E+02          3.52858468E+02          2.00919144E+01          1.82744005E+01
        640.0000          1.00000000E+30          1.42713827E+03          7.08777463E+02          3.54388731E+02          2.03418931E+01          1.84866885E+01
        650.0000          1.00000000E+30          1.42444768E+03          7.11942261E+02          3.55971130E+02          2.05913177E+01          1.86985757E+01
        660.0000          1.00000000E+30          1.42230388E+03          7.15204203E+02          3.57602101E+02          2.08429842E+01          1.89123630E+01
        670.0000          1.00000000E+30          1.42066754E+03          7.18556805E+02          3.59278403E+02          2.10913004E+01          1.91234415E+01
        680.0000          1.00000000E+30          1.41950264E+03          7.21994047E+02          3.60997024E+02          2.13418409E+01          1.93363961E+01
        690.0000          1.00000000E+30          1.41877654E+03          7.25510437E+02          3.62755218E+02          2.15890940E+01          1.95466980E+01
        700.0000          1.00000000E+30          1.41845930E+03          7.29100868E+02          3.64550434E+02          2.18385515E+01          1.97588511E+01
        710.0000          1.00000000E+30          1.41852352E+03          7.32760681E+02          3.66380341E+02          2.20847836E+01          1.99684061E+01
        720.0000          1.00000000E+30          1.41894416E+03          7.36485530E+02          3.68242765E+02          2.23331988E+01          2.01797864E+01
        730.0000          1.00000000E+30          1.41969818E+03          7.40271391E+02          3.70135696E+02          2.25811035E+01          2.03907860E+01
        740.0000          1.00000000E+30          1.42076441E+03          7.44114547E+02          3.72057273E+02          2.28258601E+01          2.05992558E+01
        750.0000          1.00000000E+30          1.42212335E+03          7.48011563E+02          3.74005782E+02          2.30727782E+01          2.08095216E+01
        760.0000          1.00000000E+30          1.42375691E+03          7.51959216E+02          3.75979608E+02          2.33192128E+01          2.10194256E+01
        770.0000          1.00000000E+30          1.42564866E+03          7.55954542E+02          3.77977271E+02          2.35625744E+01          2.12268652E+01
        780.0000          1.00000000E+30          1.42778312E+03          7.59994753E+02          3.79997377E+02          2.38080731E+01          2.14360704E+01
        790.0000          1.00000000E+30          1.43014604E+03          7.64077269E+02          3.82038634E+02          2.40531125E+01          2.16449304E+01
        800.0000          1.00000000E+30          1.43272430E+03          7.68199679E+02          3.84099839E+02          2.42977007E+01          2.18534510E+01
        810.0000          1.00000000E+30          1.43550561E+03          7.72359721E+02          3.86179860E+02          2.45393032E+01          2.20595830E+01
        820.0000          1.00000000E+30          1.43847859E+03          7.76555287E+02          3.88277644E+02          2.47830159E+01          2.22674459E+01
        830.0000          1.00000000E+30          1.44163272E+03          7.80784416E+02          3.90392208E+02          2.50262988E+01          2.24749839E+01
        840.0000          1.00000000E+30          1.44495805E+03          7.85045248E+02          3.92522624E+02          2.52691585E+01          2.26822017E+01
        850.0000          1.00000000E+30          1.44844541E+03          7.89336063E+02          3.94668032E+02          2.55091193E+01          2.28871054E+01
        860.0000          1.00000000E+30          1.45208619E+03          7.93655228E+02          3.96827614E+02          2.57511579E+01          2.30937024E+01
        870.0000          1.00000000E+30          1.45587240E+03          7.98001222E+02          3.99000611E+02          2.59927925E+01          2.32999921E+01
        880.0000          1.00000000E+30          1.45979649E+03          8.02372613E+02          4.01186306E+02          2.62340293E+01          2.35059788E+01
        890.0000          1.00000000E+30          1.46385145E+03          8.06768045E+02          4.03384022E+02          2.64748739E+01          2.37116665E+01
        900.0000          1.00000000E+30          1.46803066E+03          8.11186257E+02          4.05593129E+02          2.67153319E+01          2.39170586E+01
        910.0000          1.00000000E+30          1.47232798E+03          8.15626045E+02          4.07813023E+02          2.69554084E+01          2.41221590E+01
        920.0000          1.00000000E+30          1.47673758E+03          8.20086284E+02          4.10043142E+02          2.71927127E+01          2.43250537E+01
        930.0000          1.00000000E+30          1.48125399E+03          8.24565917E+02          4.12282959E+02          2.74320512E+01          2.45295898E+01
        940.0000          1.00000000E+30          1.48587209E+03          8.29063936E+02          4.14531968E+02          2.76710248E+01          2.47338454E+01
        950.0000          1.00000000E+30          1.49058706E+03          8.33579391E+02          4.16789695E+02          2.79096387E+01          2.49378240E+01
        960.0000          1.00000000E+30          1.49539432E+03          8.38111392E+02          4.19055696E+02          2.81478978E+01          2.51415291E+01
        970.0000          1.00000000E+30          1.50028961E+03          8.42659088E+02          4.21329544E+02          2.83858067E+01          2.53449638E+01
        980.0000          1.00000000E+30          1.50526886E+03          8.47221668E+02          4.23610834E+02          2.86233702E+01          2.55481313E+01
        990.0000          1.00000000E+30          1.51032824E+03          8.51798395E+02          4.25899198E+02          2.88605928E+01          2.57510348E+01
       1000.0000          1.00000000E+30          1.51546416E+03          8.56388529E+02          4.28194265E+02          2.90974790E+01          2.59536775E+01
       1100.0000          1.00000000E+30          1.57036316E+03          9.02893570E+02          4.51446785E+02          3.14487600E+01          2.79663939E+01
       1200.0000          1.00000000E+30          1.63007920E+03          9.50168948E+02          4.75084474E+02          3.37749522E+01          2.99593689E+01
       1300.0000          1.00000000E+30          1.69300951E+03          9.97456508E+02          4.98728254E+02          3.60746431E+01          3.19298911E+01
       1400.0000          1.00000000E+30          1.75813500E+03          1.04534923E+03          5.22674613E+02          3.83504784E+01          3.38823024E+01
       1500.0000          1.00000000E+30          1.82478174E+03          1.09389664E+03          5.46948322E+02          4.06065712E+01          3.58203957E+01
       1600.0000          1.00000000E+30          1.89248958E+03          1.14109908E+03          5.70549542E+02          4.28446099E+01          3.77392561E+01
       1700.0000          1.00000000E+30          1.96093608E+03          1.18980996E+03          5.94904981E+02          4.50642311E+01          3.96480522E+01
       1800.0000          1.00000000E+30          2.02989037E+03          1.23724276E+03          6.18621380E+02          4.72667733E+01          4.15387710E+01
       1843.9990          1.00000000E+30          2.05919722E+03          1.25855393E+03          6.29276963E+02          4.82319752E+01          4.23684863E+01
       1844.0010          8.45274565E+13          2.05919884E+03          1.25855497E+03          6.29277485E+02          4.82320192E+01          4.23685245E+01
       1900.0000          6.59338444E+07          2.09754868E+03          1.28519041E+03          6.42595205E+02          4.94552928E+01          4.34191179E+01
       2000.0000          1.36611290E+07          2.16662949E+03          1.33278616E+03          6.66393078E+02          5.16271108E+01          4.52853196E+01
       2100.0000          6.31770050E+06          2.23753923E+03          1.38083470E+03          6.90417351E+02          5.37886097E+01          4.71454082E+01
       2200.0000          3.77698320E+06          2.30800410E+03          1.42777503E+03          7.13887517E+02          5.59351857E+01          4.89894804E+01
       2300.0000          2.57169177E+06          2.37603896E+03          1.47516856E+03          7.37584281E+02          5.80693922E+01          5.08241147E+01
       2400.0000          1.89569356E+06          2.44575279E+03          1.52225713E+03          7.61128565E+02          6.01936548E+01          5.26504111E+01
       2500.0000          1.47463678E+06          2.51509578E+03          1.56905931E+03          7.84529655E+02          6.23067992E+01          5.44666353E+01
       2600.0000          1.19267771E+06          2.58592379E+03          1.61559212E+03          8.07796061E+02          6.44093806E+01          5.62741749E+01
       2700.0000          9.93613040E+05          2.65453360E+03          1.66187116E+03          8.30935582E+02          6.65018927E+01          5.80717378E+01
       2800.0000          8.47277333E+05          2.72458186E+03          1.70856472E+03          8.54282360E+02          6.85865078E+01          5.98651984E+01
       2900.0000          7.36226851E+05          2.79253982E+03          1.75436072E+03          8.77180362E+02          7.06602449E+01          6.16457847E+01
       3000.0000          6.49768985E+05          2.86188634E+03          1.80057020E+03          9.00285099E+02          7.27269064E+01          6.34229344E+01
       3100.0000          5.81026631E+05          2.93089260E+03          1.84655039E+03          9.23275193E+02          7.47834558E+01          6.51911448E+01
       3200.0000          5.25403166E+05          2.99957465E+03          1.89231175E+03          9.46155876E+02          7.68335610E+01          6.69532615E+01
       3300.0000          4.79726952E+05          3.06794758E+03          1.93786406E+03          9.68932029E+02          7.88758259E+01          6.87082772E+01
       3400.0000          4.41745042E+05          3.13602549E+03          1.98321641E+03          9.91608207E+02          8.09106621E+01          7.04565554E+01
       3500.0000          4.09819337E+05          3.20382163E+03          2.02837734E+03          1.01418867E+03          8.29383021E+01          7.21983215E+01
       3600.0000          3.82731347E+05          3.27284533E+03          2.07335482E+03          1.03667741E+03          8.49591189E+01          7.39346685E+01
