#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
        330.0000          1.00000000E+30          9.92912773E+02          3.38482142E+02          1.69241071E+02          1.00000000E+30          1.73890033E+04          3.31550450E+03          1.57654559E+03          1.08538894E+01          9.70906543E+00
        340.0000          1.00000000E+30          9.61313038E+02          3.37068197E+02          1.68534099E+02          1.00000000E+30          1.50911926E+04          3.08852876E+03          1.47112775E+03          1.10867261E+01          9.88061587E+00
        350.0000          1.00000000E+30          9.34008022E+02          3.36129818E+02          1.68064909E+02          1.00000000E+30          1.32861849E+04          2.89492157E+03          1.38108611E+03          1.13185597E+01          1.00511596E+01
        360.0000          1.00000000E+30          9.10347994E+02          3.35604485E+02          1.67802243E+02          1.00000000E+30          1.18392423E+04          2.72853972E+03          1.30362035E+03          1.15494314E+01          1.02207707E+01
        370.0000          1.00000000E+30          8.89800787E+02          3.35439755E+02          1.67719878E+02          1.00000000E+30          1.06593577E+04          2.58461321E+03          1.23654935E+03          1.17793799E+01          1.03895171E+01
        380.0000          1.00000000E+30          8.71927693E+02          3.35591279E+02          1.67795639E+02          1.00000000E+30          9.68330515E+03          2.45938871E+03          1.17815026E+03          1.20084415E+01          1.05574607E+01
        390.0000          1.00000000E+30          8.56364749E+02          3.36021436E+02          1.68010718E+02          1.00000000E+30          8.86565839E+03          2.34987843E+03          1.12704800E+03          1.22408130E+01          1.07278559E+01
        400.0000          1.00000000E+30          8.42807725E+02          3.36698009E+02          1.68349005E+02          1.00000000E+30          8.17325972E+03          2.25366959E+03          1.08213230E+03          1.24681072E+01          1.08942691E+01
        410.0000          1.00000000E+30          8.31001140E+02          3.37593389E+02          1.68796694E+02          1.00000000E+30          7.58136656E+03          2.16880308E+03          1.04249715E+03          1.26986400E+01          1.10630961E+01
        420.0000          1.00000000E+30          8.20728650E+02          3.38683764E+02          1.69341882E+02          1.00000000E+30          7.07117692E+03          2.09366665E+03          1.00739745E+03          1.29242932E+01          1.12281802E+01
        430.0000          1.00000000E+30          8.11806935E+02          3.39948447E+02          1.69974224E+02          1.00000000E+30          6.62817879E+03          2.02692621E+03          9.76215156E+02          1.31531083E+01          1.13956300E+01
        440.0000          1.00000000E+30          8.04078986E+02          3.41369462E+02          1.70684731E+02          1.00000000E+30          6.24099988E+03          1.96746942E+03          9.48434234E+02          1.33810853E+01          1.15624297E+01
        450.0000          1.00000000E+30          7.97410331E+02          3.42931080E+02          1.71465540E+02          1.00000000E+30          5.90063574E+03          1.91436243E+03          9.23620819E+02          1.36044404E+01          1.17257872E+01
        460.0000          1.00000000E+30          7.91684979E+02          3.44619516E+02          1.72309758E+02          1.00000000E+30          5.59985983E+03          1.86681551E+03          9.01407769E+02          1.38308596E+01          1.18914420E+01
        470.0000          1.00000000E+30          7.86802419E+02          3.46422611E+02          1.73211306E+02          1.00000000E+30          5.33282755E+03          1.82415854E+03          8.81483329E+02          1.40565146E+01          1.20565499E+01
        480.0000          1.00000000E+30          7.82675661E+02          3.48329631E+02          1.74164816E+02          1.00000000E+30          5.09471146E+03          1.78581812E+03          8.63580700E+02          1.42814278E+01          1.22211397E+01
        490.0000          1.00000000E+30          7.79228226E+02          3.50331066E+02          1.75165533E+02          1.00000000E+30          4.88159379E+03          1.75130388E+03          8.47470987E+02          1.45056205E+01          1.23852383E+01
        500.0000          1.00000000E+30          7.76393899E+02          3.52418444E+02          1.76209222E+02          1.00000000E+30          4.69016869E+03          1.72019144E+03          8.32956452E+02          1.47291130E+01          1.25488700E+01
        510.0000          1.00000000E+30          7.74113622E+02          3.54584219E+02          1.77292110E+02          1.00000000E+30          4.51767978E+03          1.69211496E+03          8.19866216E+02          1.49519250E+01          1.27120571E+01
        520.0000          1.00000000E+30          7.72335850E+02          3.56821638E+02          1.78410819E+02          1.00000000E+30          4.36179806E+03          1.66675596E+03          8.08051565E+02          1.51740749E+01          1.28748203E+01
        530.0000          1.00000000E+30          7.71015055E+02          3.59124643E+02          1.79562321E+02          1.00000000E+30          4.22054740E+03          1.64383620E+03          7.97382538E+02          1.53955806E+01          1.30371783E+01
        540.0000          1.00000000E+30          7.70110454E+02          3.61487796E+02          1.80743898E+02          1.00000000E+30          4.09223634E+03          1.62311309E+03          7.87745678E+02          1.56164592E+01          1.31991485E+01
        550.0000          1.00000000E+30          7.69585994E+02          3.63906183E+02          1.81953092E+02          1.00000000E+30          3.97541777E+03          1.60437302E+03          7.79041051E+02          1.58367271E+01          1.33607470E+01
        560.0000          1.00000000E+30          7.69409441E+02          3.66375374E+02          1.83187687E+02          1.00000000E+30          3.86883682E+03          1.58742745E+03          7.71180580E+02          1.60563999E+01          1.35219882E+01
        570.0000          1.00000000E+30          7.69551950E+02          3.68891357E+02          1.84445679E+02          1.00000000E+30          3.77140857E+03          1.57211106E+03          7.64086435E+02          1.62787908E+01          1.36852167E+01
        580.0000          1.00000000E+30          7.69987650E+02          3.71450496E+02          1.85725248E+02          1.00000000E+30          3.68218987E+03          1.55827600E+03          7.57689687E+02          1.64972760E+01          1.38457459E+01
        590.0000          1.00000000E+30          7.70693265E+02          3.74049472E+02          1.87024736E+02          1.00000000E+30          3.60035428E+03          1.54579137E+03          7.51928959E+02          1.67152096E+01          1.40059560E+01
        600.0000          1.00000000E+30          7.71647764E+02          3.76685286E+02          1.88342643E+02          1.00000000E+30          3.52517719E+03          1.53454059E+03          7.46749486E+02          1.69358157E+01          1.41681048E+01
        610.0000          1.00000000E+30          7.72832223E+02          3.79355178E+02          1.89677589E+02          1.00000000E+30          3.45602016E+03          1.52441988E+03          7.42102404E+02          1.71526437E+01          1.43276720E+01
        620.0000          1.00000000E+30          7.74229447E+02          3.82056638E+02          1.91028319E+02          1.00000000E+30          3.39232121E+03          1.51533514E+03          7.37944097E+02          1.73689588E+01          1.44869504E+01
        630.0000          1.00000000E+30          7.75823847E+02          3.84787361E+02          1.92393681E+02          1.00000000E+30          3.33358168E+03          1.50720294E+03          7.34234799E+02          1.75878954E+01          1.46481143E+01
        640.0000          1.00000000E+30          7.77601225E+02          3.87545249E+02          1.93772624E+02          1.00000000E+30          3.27935718E+03          1.49994788E+03          7.30939720E+02          1.78031782E+01          1.48068052E+01
        650.0000          1.00000000E+30          7.79548682E+02          3.90328354E+02          1.95164177E+02          1.00000000E+30          3.22925316E+03          1.49350210E+03          7.28026318E+02          1.80179826E+01          1.49652315E+01
        660.0000          1.00000000E+30          7.81654413E+02          3.93134894E+02          1.96567447E+02          1.00000000E+30          3.18291741E+03          1.48780370E+03          7.25465884E+02          1.82353531E+01          1.51254874E+01
        670.0000          1.00000000E+30          7.83907653E+02          3.95963234E+02          1.97981617E+02          1.00000000E+30          3.14003384E+03          1.48279736E+03          7.23232354E+02          1.84491908E+01          1.52833710E+01
        680.0000          1.00000000E+30          7.86298504E+02          3.98811853E+02          1.99405927E+02          1.00000000E+30          3.10031947E+03          1.47843288E+03          7.21301826E+02          1.86655676E+01          1.54430542E+01
        690.0000          1.00000000E+30          7.88817903E+02          4.01679357E+02          2.00839679E+02          1.00000000E+30          3.06351886E+03          1.47466357E+03          7.19652882E+02          1.88784787E+01          1.56004208E+01
        700.0000          1.00000000E+30          7.91457517E+02          4.04564453E+02          2.02282227E+02          1.00000000E+30          3.02940350E+03          1.47144827E+03          7.18265577E+02          1.90939001E+01          1.57595560E+01
        710.0000          1.00000000E+30          7.94209688E+02          4.07465940E+02          2.03732970E+02          1.00000000E+30          2.99776485E+03          1.46874826E+03          7.17122161E+02          1.93088540E+01          1.59184211E+01
        720.0000          1.00000000E+30          7.97067341E+02          4.10382712E+02          2.05191356E+02          1.00000000E+30          2.96841556E+03          1.46652912E+03          7.16206039E+02          1.95204240E+01          1.60750376E+01
        730.0000          1.00000000E+30          8.00023954E+02          4.13313736E+02          2.06656868E+02          1.00000000E+30          2.94118566E+03          1.46475854E+03          7.15502221E+02          1.97344755E+01          1.62333870E+01
        740.0000          1.00000000E+30          8.03073477E+02          4.16258059E+02          2.08129030E+02          1.00000000E+30          2.91592041E+03          1.46340764E+03          7.14996867E+02          1.99452082E+01          1.63895391E+01
        750.0000          1.00000000E+30          8.06210362E+02          4.19214790E+02          2.09607395E+02          1.00000000E+30          2.89247912E+03          1.46244909E+03          7.14677286E+02          2.01583899E+01          1.65473916E+01
        760.0000          1.00000000E+30          8.09429390E+02          4.22183099E+02          2.11091550E+02          1.00000000E+30          2.87073313E+03          1.46185830E+03          7.14531825E+02          2.03711443E+01          1.67049975E+01
        770.0000          1.00000000E+30          8.12725784E+02          4.25162215E+02          2.12581108E+02          1.00000000E+30          2.85056603E+03          1.46161248E+03          7.14549700E+02          2.05806599E+01          1.68604691E+01
        780.0000          1.00000000E+30          8.16095070E+02          4.28151420E+02          2.14075710E+02          1.00000000E+30          2.83187041E+03          1.46169053E+03          7.14721021E+02          2.07925900E+01          1.70176034E+01
        790.0000          1.00000000E+30          8.19533093E+02          4.31150044E+02          2.15575022E+02          1.00000000E+30          2.81454796E+03          1.46207309E+03          7.15036552E+02          2.10041142E+01          1.71745027E+01
        800.0000          1.00000000E+30          8.23035993E+02          4.34157455E+02          2.17078727E+02          1.00000000E+30          2.79850969E+03          1.46274209E+03          7.15487804E+02          2.12152390E+01          1.73311707E+01
        810.0000          1.00000000E+30          8.26600158E+02          4.37173067E+02          2.18586533E+02          1.00000000E+30          2.78367173E+03          1.46368089E+03          7.16066967E+02          2.14232195E+01          1.74857778E+01
        820.0000          1.00000000E+30          8.30222238E+02          4.40196334E+02          2.20098167E+02          1.00000000E+30          2.76995847E+03          1.46487412E+03          7.16766670E+02          2.16335747E+01          1.76420030E+01
        830.0000          1.00000000E+30          8.33899073E+02          4.43226738E+02          2.21613369E+02          1.00000000E+30          2.75730054E+03          1.46630732E+03          7.17580150E+02          2.18435497E+01          1.77980067E+01
        840.0000          1.00000000E+30          8.37627724E+02          4.46263799E+02          2.23131900E+02          1.00000000E+30          2.74563235E+03          1.46796716E+03          7.18501148E+02          2.20531504E+01          1.79537922E+01
        850.0000          1.00000000E+30          8.41405450E+02          4.49307065E+02          2.24653532E+02          1.00000000E+30          2.73489455E+03          1.46984135E+03          7.19523725E+02          2.22623829E+01          1.81093624E+01
        860.0000          1.00000000E+30          8.45229669E+02          4.52356110E+02          2.26178055E+02          1.00000000E+30          2.72503205E+03          1.47191818E+03          7.20642444E+02          2.24685799E+01          1.82629543E+01
        870.0000          1.00000000E+30          8.49097951E+02          4.55410537E+02          2.27705268E+02          1.00000000E+30          2.71599343E+03          1.47418692E+03          7.21852193E+02          2.26771027E+01          1.84181119E+01
        880.0000          1.00000000E+30          8.53008045E+02          4.58469971E+02          2.29234986E+02          1.00000000E+30          2.70773250E+03          1.47663747E+03          7.23148198E+02          2.28852739E+01          1.85730625E+01
        890.0000          1.00000000E+30          8.56957804E+02          4.61534057E+02          2.30767028E+02          1.00000000E+30          2.70020322E+03          1.47926045E+03          7.24525992E+02          2.30930987E+01          1.87278088E+01
        900.0000          1.00000000E+30          8.60945219E+02          4.64602470E+02          2.32301235E+02          1.00000000E+30          2.69336703E+03          1.48204698E+03          7.25981429E+02          2.33005823E+01          1.88823534E+01
        910.0000          1.00000000E+30          8.64968431E+02          4.67674891E+02          2.33837446E+02          1.00000000E+30          2.68718439E+03          1.48498886E+03          7.27510592E+02          2.35077299E+01          1.90366988E+01
        920.0000          1.00000000E+30          8.69025631E+02          4.70751030E+02          2.35375515E+02          1.00000000E+30          2.68162002E+03          1.48807835E+03          7.29109787E+02          2.37145462E+01          1.91908474E+01
        930.0000          1.00000000E+30          8.73115163E+02          4.73830609E+02          2.36915304E+02          1.00000000E+30          2.67664129E+03          1.49130818E+03          7.30775613E+02          2.39184639E+01          1.93431194E+01
        940.0000          1.00000000E+30          8.77235438E+02          4.76913367E+02          2.38456683E+02          1.00000000E+30          2.67221677E+03          1.49467149E+03          7.32504824E+02          2.41246421E+01          1.94968902E+01
        950.0000          1.00000000E+30          8.81384970E+02          4.79999054E+02          2.39999527E+02          1.00000000E+30          2.66831885E+03          1.49816194E+03          7.34294372E+02          2.43305029E+01          1.96504709E+01
        960.0000          1.00000000E+30          8.85562363E+02          4.83087443E+02          2.41543722E+02          1.00000000E+30          2.66491994E+03          1.50177347E+03          7.36141418E+02          2.45360507E+01          1.98038637E+01
        970.0000          1.00000000E+30          8.89766269E+02          4.85791426E+02          2.42895713E+02          1.00000000E+30          2.66199450E+03          1.50550042E+03          7.38043271E+02          2.47412898E+01          1.99551136E+01
        980.0000          1.00000000E+30          8.93995432E+02          4.88863958E+02          2.44431979E+02          1.00000000E+30          2.65951959E+03          1.50933741E+03          7.39997378E+02          2.49462245E+01          2.01080271E+01
        990.0000          1.00000000E+30          8.98248664E+02          4.91934131E+02          2.45967065E+02          1.00000000E+30          2.65747301E+03          1.51327942E+03          7.42001344E+02          2.51508589E+01          2.02607359E+01
       1000.0000          1.00000000E+30          9.02524849E+02          4.95001965E+02          2.47500983E+02          1.00000000E+30          2.65583357E+03          1.51732169E+03          7.44052933E+02          2.53551971E+01          2.04132429E+01
       1100.0000          1.00000000E+30          9.46338441E+02          5.26039383E+02          2.63019691E+02          1.00000000E+30          2.65808015E+03          1.56238018E+03          7.66770748E+02          2.73854888E+01          2.19318350E+01
       1200.0000          1.00000000E+30          9.91552182E+02          5.57242557E+02          2.78621278E+02          1.00000000E+30          2.68536287E+03          1.61375419E+03          7.92488389E+02          2.93897594E+01          2.34348237E+01
       1300.0000          1.00000000E+30          1.03765479E+03          5.88559499E+02          2.94279750E+02          1.00000000E+30          2.72923353E+03          1.66936501E+03          8.20217795E+02          3.13730573E+01          2.49252195E+01
       1400.0000          1.00000000E+30          1.08431919E+03          6.19545555E+02          3.09772778E+02          1.00000000E+30          2.78454301E+03          1.72789995E+03          8.49334449E+02          3.33353276E+01          2.64005792E+01
       1500.0000          1.00000000E+30          1.13017790E+03          6.50234632E+02          3.25117316E+02          1.00000000E+30          2.84799323E+03          1.78849476E+03          8.79426868E+02          3.52806056E+01          2.78628536E+01
       1563.9990          1.00000000E+30          1.16149741E+03          6.69915464E+02          3.34957732E+02          1.00000000E+30          2.89182536E+03          1.82807585E+03          8.99064444E+02          3.65172427E+01          2.87947513E+01
       1564.0010          4.41377778E+13          1.16149850E+03          6.69916125E+02          3.34958063E+02          1.00000000E+30          2.89182676E+03          1.82807709E+03          8.99065061E+02          3.65172814E+01          2.87947809E+01
       1600.0000          6.18555060E+07          1.17746434E+03          6.81029947E+02          3.40514973E+02          1.00000000E+30          2.91738438E+03          1.85056078E+03          9.10214693E+02          3.72103525E+01          2.93165511E+01
       1700.0000          8.06387780E+06          1.22558839E+03          7.11549427E+02          3.55774713E+02          1.00000000E+30          2.99119909E+03          1.91368569E+03          9.41501510E+02          3.91238476E+01          3.07587565E+01
       1800.0000          3.41758799E+06          1.27224718E+03          7.42165787E+02          3.71082894E+02          1.00000000E+30          3.06836088E+03          1.97757394E+03          9.73146526E+02          4.10223278E+01          3.21909132E+01
       1900.0000          1.97076441E+06          1.31969328E+03          7.72188613E+02          3.86094307E+02          1.00000000E+30          3.14808768E+03          2.04200949E+03          1.00504685E+03          4.29087575E+01          3.36123929E+01
       2000.0000          1.31741819E+06          1.36681830E+03          8.02324287E+02          4.01162143E+02          1.00000000E+30          3.22979952E+03          2.10549124E+03          1.03651363E+03          4.47821039E+01          3.50247872E+01
       2100.0000          9.61487741E+05          1.41461870E+03          8.32559659E+02          4.16279830E+02          1.00000000E+30          3.31305864E+03          2.17190062E+03          1.06819749E+03          4.66431731E+01          3.64311028E+01
       2200.0000          7.43991547E+05          1.46113311E+03          8.62263661E+02          4.31131831E+02          1.00000000E+30          3.39752965E+03          2.23561993E+03          1.10089066E+03          4.84927042E+01          3.78263359E+01
       2300.0000          6.00342811E+05          1.50830409E+03          8.92080594E+02          4.46040297E+02          1.00000000E+30          3.48295210E+03          2.30137947E+03          1.13340606E+03          5.03314016E+01          3.92159475E+01
       2400.0000          4.99979434E+05          1.55517862E+03          9.21704721E+02          4.60852360E+02          1.00000000E+30          3.56912129E+03          2.36680481E+03          1.16575374E+03          5.21615773E+01          4.05983274E+01
       2475.9990          4.42462618E+05          1.59065079E+03          9.44108567E+02          4.72054283E+02          1.00000000E+30          3.63500723E+03          2.41639978E+03          1.19027222E+03          5.35460178E+01          4.16438585E+01
       2476.0010          4.42461274E+05          1.59065179E+03          9.44109178E+02          4.72054589E+02          1.74236629E+14          3.63500897E+03          2.41640125E+03          1.19027294E+03          5.35460543E+01          4.16438863E+01
       2500.0000          4.26817790E+05          1.60177491E+03          9.51147439E+02          4.75573720E+02          5.67395373E+08          3.65587479E+03          2.43191510E+03          1.19794339E+03          5.39820008E+01          4.19728494E+01
       2600.0000          3.71688196E+05          1.64810972E+03          9.80419154E+02          4.90209577E+02          4.70831605E+07          3.74308249E+03          2.49876205E+03          1.22998422E+03          5.57931381E+01          4.33404939E+01
       2700.0000          3.29036116E+05          1.69502729E+03          1.00952938E+03          5.04764690E+02          1.88809242E+07          3.83047531E+03          2.56322976E+03          1.26283932E+03          5.75954412E+01          4.47021603E+01
       2800.0000          2.95320269E+05          1.74086112E+03          1.03876033E+03          5.19380164E+02          1.06260263E+07          3.91550479E+03          2.62743589E+03          1.29457698E+03          5.93910565E+01          4.60575524E+01
       2900.0000          2.68192015E+05          1.78726989E+03          1.06756654E+03          5.33783268E+02          6.98205482E+06          4.00472593E+03          2.69326226E+03          1.32709701E+03          6.11768572E+01          4.74066418E+01
       3000.0000          2.46038935E+05          1.83343703E+03          1.09649904E+03          5.48249521E+02          5.01978019E+06          4.09358987E+03          2.75875823E+03          1.35945327E+03          6.29566672E+01          4.87520329E+01
       3100.0000          2.27719743E+05          1.87860578E+03          1.12529104E+03          5.62645519E+02          3.82885556E+06          4.18211149E+03          2.82393960E+03          1.39165361E+03          6.47273633E+01          5.00897753E+01
       3200.0000          2.12408318E+05          1.92433603E+03          1.15394875E+03          5.76974375E+02          3.04582205E+06          4.27030546E+03          2.88882128E+03          1.42370541E+03          6.64926683E+01          5.14232763E+01
       3300.0000          1.99492653E+05          1.96985681E+03          1.18247799E+03          5.91238995E+02          2.50036123E+06          4.35818605E+03          2.95341726E+03          1.45561562E+03          6.82511562E+01          5.27512021E+01
       3400.0000          1.88509894E+05          2.01517742E+03          1.21088417E+03          6.05442086E+02          2.10346148E+06          4.44576705E+03          3.01774071E+03          1.48739075E+03          7.00030472E+01          5.40737534E+01
       3500.0000          1.79105349E+05          2.06102335E+03          1.23917235E+03          6.19586173E+02          1.80463108E+06          4.53306168E+03          3.08180399E+03          1.51903693E+03          7.17485991E+01          5.53916671E+01
       3600.0000          1.71002662E+05          2.10595628E+03          1.26734724E+03          6.33673622E+02          1.57337338E+06          4.62373787E+03          3.14725875E+03          1.55055990E+03          7.34879922E+01          5.67051518E+01
       3700.0000          1.63983605E+05          2.15071355E+03          1.29541330E+03          6.47706652E+02          1.39033300E+06          4.71040676E+03          3.21080118E+03          1.58274495E+03          7.52232025E+01          5.80148314E+01
       3800.0000          1.57874182E+05          2.19598901E+03          1.32361183E+03          6.61805913E+02          1.24269515E+06          4.80035355E+03          3.27411664E+03          1.61402086E+03          7.69509651E+01          5.93202730E+01
       3900.0000          1.52533926E+05          2.24040314E+03          1.35146857E+03          6.75734284E+02          1.12171154E+06          4.88644889E+03          3.33877246E+03          1.64594584E+03          7.86733605E+01          6.06203957E+01
       4000.0000          1.47848613E+05          2.28533098E+03          1.37946021E+03          6.89730104E+02          1.02120250E+06          4.97571866E+03          3.40162855E+03          1.67699439E+03          8.03919969E+01          6.19180214E+01
       4100.0000          1.43724452E+05          2.32942751E+03          1.40712236E+03          7.03561178E+02          9.36717467E+05          5.06128771E+03          3.46579546E+03          1.70867794E+03          8.21037609E+01          6.32095423E+01
       4200.0000          1.40083891E+05          2.37403156E+03          1.43492077E+03          7.17460383E+02          8.64966147E+05          5.14992834E+03          3.52972373E+03          1.74024373E+03          8.38121307E+01          6.45003501E+01
       4300.0000          1.36862341E+05          2.41847931E+03          1.46240135E+03          7.31200675E+02          8.03479587E+05          5.23825161E+03          3.59193970E+03          1.77097558E+03          8.55153018E+01          6.57841364E+01
       4400.0000          1.34005710E+05          2.46213488E+03          1.49001884E+03          7.45009420E+02          7.50368027E+05          5.32626799E+03          3.65542860E+03          1.80232438E+03          8.72126409E+01          6.70658190E+01
       4500.0000          1.31468344E+05          2.50628999E+03          1.51754917E+03          7.58774584E+02          7.04165783E+05          5.41082703E+03          3.71870162E+03          1.83356663E+03          8.89068840E+01          6.83446269E+01
       4600.0000          1.29211559E+05          2.55030305E+03          1.54499507E+03          7.72497534E+02          6.63720536E+05          5.49829808E+03          3.78176558E+03          1.86470570E+03          9.05964073E+01          6.96201672E+01
       4700.0000          1.27202378E+05          2.59417833E+03          1.57235901E+03          7.86179505E+02          6.28114346E+05          5.58549110E+03          3.84462697E+03          1.89574480E+03          9.22814585E+01          7.08921105E+01
       4800.0000          1.25412537E+05          2.63791987E+03          1.59964325E+03          7.99821625E+02          5.96609284E+05          5.67241486E+03          3.90729202E+03          1.92668699E+03          9.39626042E+01          7.21608209E+01
       4900.0000          1.23817798E+05          2.68153155E+03          1.62684996E+03          8.13424980E+02          5.68604052E+05          5.75907778E+03          3.96976667E+03          1.95753519E+03          9.56382206E+01          7.34253695E+01
       5000.0000          1.22397101E+05          2.72501710E+03          1.65398125E+03          8.26990625E+02          5.43605590E+05          5.84548792E+03          4.03205657E+03          1.98829220E+03          9.73110239E+01          7.46873853E+01
       5100.0000          1.21132286E+05          2.76838006E+03          1.68103916E+03          8.40519579E+02          5.21207633E+05          5.93165301E+03          4.09416715E+03          2.01896070E+03          9.89799431E+01          7.59462630E+01
       5200.0000          1.20007440E+05          2.81162381E+03          1.70802563E+03          8.54012813E+02          5.01068889E+05          6.02047146E+03          4.15610360E+03          2.04954323E+03          1.00645093E+02          7.72025706E+01
       5300.0000          1.19008699E+05          2.85475159E+03          1.73494250E+03          8.67471252E+02          4.82904312E+05          6.10613038E+03          4.21787087E+03          2.08004224E+03          1.02307688E+02          7.84560912E+01
       5400.0000          1.18123872E+05          2.89776650E+03          1.76179154E+03          8.80895771E+02          4.66472761E+05          6.19156571E+03          4.27947371E+03          2.11046007E+03          1.03965181E+02          7.97058296E+01
       5500.0000          1.17342238E+05          2.94067153E+03          1.78857441E+03          8.94287203E+02          4.51568809E+05          6.27678395E+03          4.34221654E+03          2.14079896E+03          1.05619217E+02          8.09532264E+01
       5600.0000          1.16654338E+05          2.98404078E+03          1.81529269E+03          9.07646347E+02          4.38017161E+05          6.36179134E+03          4.40348862E+03          2.17168582E+03          1.07270409E+02          8.21990840E+01
       5700.0000          1.16051753E+05          3.02672829E+03          1.84214906E+03          9.21074532E+02          4.25666866E+05          6.44933228E+03          4.46460938E+03          2.20186577E+03          1.08917094E+02          8.34419283E+01
       5800.0000          1.15527035E+05          3.06931407E+03          1.86874150E+03          9.34370749E+02          4.14387915E+05          6.53389839E+03          4.52558282E+03          2.23197297E+03          1.10562435E+02          8.46815717E+01
       5900.0000          1.15073538E+05          3.11236014E+03          1.89527378E+03          9.47636890E+02          4.04066802E+05          6.61827116E+03          4.58766636E+03          2.26261911E+03          1.12202710E+02          8.59193016E+01
       6000.0000          1.14685288E+05          3.15474382E+03          1.92174704E+03          9.60873522E+02          3.94605620E+05          6.70511664E+03          4.64834114E+03          2.29257896E+03          1.13840799E+02          8.71537658E+01
       6100.0000          1.14357037E+05          3.19703291E+03          1.94835838E+03          9.74179189E+02          3.85918052E+05          6.78908142E+03          4.70887977E+03          2.32247156E+03          1.15474283E+02          8.83856307E+01
       6200.0000          1.14083905E+05          3.23977680E+03          1.97471708E+03          9.87358541E+02          3.77928728E+05          6.87548820E+03          4.77050762E+03          2.35289309E+03          1.17106766E+02          8.96172171E+01
       6300.0000          1.13861639E+05          3.28187752E+03          2.00121296E+03          1.00060648E+03          3.70570957E+05          6.95906522E+03          4.83076857E+03          2.38264869E+03          1.18735502E+02          9.08449934E+01
       6400.0000          1.13686319E+05          3.32443036E+03          2.02746137E+03          1.01373068E+03          3.63786083E+05          7.04505231E+03          4.89210873E+03          2.41292839E+03          1.20361803E+02          9.20716746E+01
       6500.0000          1.13554444E+05          3.36635087E+03          2.05384757E+03          1.02692379E+03          3.57521828E+05          7.12826041E+03          4.95210478E+03          2.44255328E+03          1.21984222E+02          9.32945102E+01
       6600.0000          1.13462831E+05          3.40818714E+03          2.07998965E+03          1.03999483E+03          3.51732251E+05          7.21384564E+03          5.01316912E+03          2.47269702E+03          1.23604438E+02          9.45159882E+01
       6700.0000          1.13408574E+05          3.45046852E+03          2.10627061E+03          1.05313531E+03          3.46375734E+05          7.29670234E+03          5.07291218E+03          2.50219706E+03          1.25221143E+02          9.57347020E+01
       6800.0000          1.13389042E+05          3.49266263E+03          2.13231076E+03          1.06615538E+03          3.41415635E+05          7.38190239E+03          5.13371188E+03          2.53221035E+03          1.26836144E+02          9.69523590E+01
       6900.0000          1.13401826E+05          3.53424497E+03          2.15849015E+03          1.07924507E+03          3.36818939E+05          7.46442405E+03          5.19321300E+03          2.56159099E+03          1.28447736E+02          9.81665312E+01
       7000.0000          1.13444733E+05          3.57627007E+03          2.18443269E+03          1.09221635E+03          3.32556003E+05          7.54925455E+03          5.25375854E+03          2.59147899E+03          1.30057567E+02          9.93800342E+01
       7100.0000          1.13515749E+05          3.61769376E+03          2.21051384E+03          1.10525692E+03          3.28600234E+05          7.63145642E+03          5.31417965E+03          2.62074531E+03          1.31664073E+02          1.00590549E+02
       7200.0000          1.13613036E+05          3.65955605E+03          2.23636305E+03          1.11818153E+03          3.24927476E+05          7.71593204E+03          5.37332926E+03          2.65051286E+03          1.33268127E+02          1.01799180E+02
       7300.0000          1.13734903E+05          3.70133962E+03          2.26234903E+03          1.13117451E+03          3.21516088E+05          7.80023214E+03          5.43351059E+03          2.68022139E+03          1.34868627E+02          1.03006755E+02
       7400.0000          1.13879791E+05          3.74253293E+03          2.28829068E+03          1.14414534E+03          3.18346362E+05          7.88196291E+03          5.49244295E+03          2.70932128E+03          1.36468163E+02          1.04211215E+02
       7500.0000          1.14046265E+05          3.78416232E+03          2.31400306E+03          1.15700153E+03          3.15400511E+05          7.96592837E+03          5.55239341E+03          2.73891597E+03          1.38066150E+02          1.05415145E+02
       7600.0000          1.14233010E+05          3.82571669E+03          2.33985420E+03          1.16992710E+03          3.12662371E+05          8.04972769E+03          5.61223049E+03          2.76845481E+03          1.39659583E+02          1.06617054E+02
       7700.0000          1.14438798E+05          3.86669279E+03          2.36566263E+03          1.18283132E+03          3.10117135E+05          8.13336382E+03          5.67195613E+03          2.79739799E+03          1.41251365E+02          1.07816311E+02
       7800.0000          1.14662504E+05          3.90810108E+03          2.39124626E+03          1.19562313E+03          3.07751327E+05          8.21450003E+03          5.73046382E+03          2.82682903E+03          1.42842450E+02          1.09013920E+02
       7900.0000          1.14903082E+05          3.94943798E+03          2.41696846E+03          1.20848423E+03          3.05552762E+05          8.29782573E+03          5.78997473E+03          2.85620708E+03          1.44428202E+02          1.10209881E+02
       8000.0000          1.15159556E+05          3.99020874E+03          2.44265005E+03          1.22132502E+03          3.03510097E+05          8.38099665E+03          5.84937980E+03          2.88553289E+03          1.46015225E+02          1.11405726E+02
       8100.0000          1.15431032E+05          4.03140667E+03          2.46829047E+03          1.23414524E+03          3.01613009E+05          8.46401540E+03          5.90868053E+03          2.91427826E+03          1.47597477E+02          1.12597922E+02
       8200.0000          1.15716666E+05          4.07253691E+03          2.49371129E+03          1.24685564E+03          2.99852129E+05          8.54460359E+03          5.96679502E+03          2.94350365E+03          1.49179507E+02          1.13788400E+02
