#Energy      C-K-shell   F-K-shell   Valence  Total
         43.0000          1.00000000E+30          1.00000000E+30          1.32930158E+01          1.32930158E+01
         44.0000          1.00000000E+30          1.00000000E+30          1.28681374E+01          1.28681374E+01
         45.0000          1.00000000E+30          1.00000000E+30          1.24528886E+01          1.24528886E+01
         46.0000          1.00000000E+30          1.00000000E+30          1.20472912E+01          1.20472912E+01
         47.0000          1.00000000E+30          1.00000000E+30          1.16514885E+01          1.16514885E+01
         48.0000          1.00000000E+30          1.00000000E+30          1.12657442E+01          1.12657442E+01
         49.0000          1.00000000E+30          1.00000000E+30          1.08904367E+01          1.08904367E+01
         50.0000          1.00000000E+30          1.00000000E+30          1.05260497E+01          1.05260497E+01
         51.0000          1.00000000E+30          1.00000000E+30          1.01731555E+01          1.01731555E+01
         52.0000          1.00000000E+30          1.00000000E+30          9.83239164E+00          9.83239164E+00
         53.0000          1.00000000E+30          1.00000000E+30          9.50442964E+00          9.50442964E+00
         54.0000          1.00000000E+30          1.00000000E+30          9.18993737E+00          9.18993737E+00
         55.0000          1.00000000E+30          1.00000000E+30          8.88953740E+00          8.88953740E+00
         56.0000          1.00000000E+30          1.00000000E+30          8.60376500E+00          8.60376500E+00
         57.0000          1.00000000E+30          1.00000000E+30          8.33303064E+00          8.33303064E+00
         58.0000          1.00000000E+30          1.00000000E+30          8.07758965E+00          8.07758965E+00
         59.0000          1.00000000E+30          1.00000000E+30          7.83752498E+00          7.83752498E+00
         60.0000          1.00000000E+30          1.00000000E+30          7.61274294E+00          7.61274294E+00
         61.0000          1.00000000E+30          1.00000000E+30          7.40298013E+00          7.40298013E+00
         62.0000          1.00000000E+30          1.00000000E+30          7.20782224E+00          7.20782224E+00
         63.0000          1.00000000E+30          1.00000000E+30          7.02672911E+00          7.02672911E+00
         64.0000          1.00000000E+30          1.00000000E+30          6.85906346E+00          6.85906346E+00
         65.0000          1.00000000E+30          1.00000000E+30          6.70411994E+00          6.70411994E+00
         66.0000          1.00000000E+30          1.00000000E+30          6.56115226E+00          6.56115226E+00
         67.0000          1.00000000E+30          1.00000000E+30          6.42939673E+00          6.42939673E+00
         68.0000          1.00000000E+30          1.00000000E+30          6.30809160E+00          6.30809160E+00
         69.0000          1.00000000E+30          1.00000000E+30          6.19649206E+00          6.19649206E+00
         70.0000          1.00000000E+30          1.00000000E+30          6.09388122E+00          6.09388122E+00
         71.0000          1.00000000E+30          1.00000000E+30          5.99957759E+00          5.99957759E+00
         72.0000          1.00000000E+30          1.00000000E+30          5.91293965E+00          5.91293965E+00
         73.0000          1.00000000E+30          1.00000000E+30          5.83336825E+00          5.83336825E+00
         74.0000          1.00000000E+30          1.00000000E+30          5.76030717E+00          5.76030717E+00
         75.0000          1.00000000E+30          1.00000000E+30          5.69324249E+00          5.69324249E+00
         76.0000          1.00000000E+30          1.00000000E+30          5.63170121E+00          5.63170121E+00
         77.0000          1.00000000E+30          1.00000000E+30          5.57524904E+00          5.57524904E+00
         78.0000          1.00000000E+30          1.00000000E+30          5.52348815E+00          5.52348815E+00
         79.0000          1.00000000E+30          1.00000000E+30          5.47605459E+00          5.47605459E+00
         80.0000          1.00000000E+30          1.00000000E+30          5.43261572E+00          5.43261572E+00
         81.0000          1.00000000E+30          1.00000000E+30          5.39286769E+00          5.39286769E+00
         82.0000          1.00000000E+30          1.00000000E+30          5.35653295E+00          5.35653295E+00
         83.0000          1.00000000E+30          1.00000000E+30          5.32335804E+00          5.32335804E+00
         84.0000          1.00000000E+30          1.00000000E+30          5.29311133E+00          5.29311133E+00
         85.0000          1.00000000E+30          1.00000000E+30          5.26558113E+00          5.26558113E+00
         86.0000          1.00000000E+30          1.00000000E+30          5.24057379E+00          5.24057379E+00
         87.0000          1.00000000E+30          1.00000000E+30          5.21791205E+00          5.21791205E+00
         88.0000          1.00000000E+30          1.00000000E+30          5.19743354E+00          5.19743354E+00
         89.0000          1.00000000E+30          1.00000000E+30          5.17898935E+00          5.17898935E+00
         90.0000          1.00000000E+30          1.00000000E+30          5.16244281E+00          5.16244281E+00
         91.0000          1.00000000E+30          1.00000000E+30          5.14766837E+00          5.14766837E+00
         92.0000          1.00000000E+30          1.00000000E+30          5.13455054E+00          5.13455054E+00
         93.0000          1.00000000E+30          1.00000000E+30          5.12298299E+00          5.12298299E+00
         94.0000          1.00000000E+30          1.00000000E+30          5.11286773E+00          5.11286773E+00
         95.0000          1.00000000E+30          1.00000000E+30          5.10411433E+00          5.10411433E+00
         96.0000          1.00000000E+30          1.00000000E+30          5.09663927E+00          5.09663927E+00
         97.0000          1.00000000E+30          1.00000000E+30          5.09036532E+00          5.09036532E+00
         98.0000          1.00000000E+30          1.00000000E+30          5.08522097E+00          5.08522097E+00
         99.0000          1.00000000E+30          1.00000000E+30          5.08113997E+00          5.08113997E+00
        100.0000          1.00000000E+30          1.00000000E+30          5.07806086E+00          5.07806086E+00
        110.0000          1.00000000E+30          1.00000000E+30          5.09156700E+00          5.09156700E+00
        120.0000          1.00000000E+30          1.00000000E+30          5.16146269E+00          5.16146269E+00
        130.0000          1.00000000E+30          1.00000000E+30          5.26614098E+00          5.26614098E+00
        140.0000          1.00000000E+30          1.00000000E+30          5.39340964E+00          5.39340964E+00
        150.0000          1.00000000E+30          1.00000000E+30          5.53593371E+00          5.53593371E+00
        160.0000          1.00000000E+30          1.00000000E+30          5.68906840E+00          5.68906840E+00
        170.0000          1.00000000E+30          1.00000000E+30          5.84237655E+00          5.84237655E+00
        180.0000          1.00000000E+30          1.00000000E+30          6.01510524E+00          6.01510524E+00
        190.0000          1.00000000E+30          1.00000000E+30          6.18095249E+00          6.18095249E+00
        200.0000          1.00000000E+30          1.00000000E+30          6.35539214E+00          6.35539214E+00
        210.0000          1.00000000E+30          1.00000000E+30          6.53012210E+00          6.53012210E+00
        220.0000          1.00000000E+30          1.00000000E+30          6.70501084E+00          6.70501084E+00
        230.0000          1.00000000E+30          1.00000000E+30          6.88601684E+00          6.88601684E+00
        240.0000          1.00000000E+30          1.00000000E+30          7.06644499E+00          7.06644499E+00
        250.0000          1.00000000E+30          1.00000000E+30          7.24628926E+00          7.24628926E+00
        260.0000          1.00000000E+30          1.00000000E+30          7.42555091E+00          7.42555091E+00
        270.0000          1.00000000E+30          1.00000000E+30          7.60423624E+00          7.60423624E+00
        280.0000          1.00000000E+30          1.00000000E+30          7.78235483E+00          7.78235483E+00
        287.9990          1.00000000E+30          1.00000000E+30          7.92540272E+00          7.92540272E+00
        288.0010          1.70101588E+11          1.00000000E+30          7.92544209E+00          7.92544209E+00
        290.0000          7.88915378E+06          1.00000000E+30          7.96477286E+00          7.96476482E+00
        300.0000          5.29064921E+05          1.00000000E+30          8.14161269E+00          8.14148740E+00
        310.0000          2.08815085E+05          1.00000000E+30          8.32249296E+00          8.32216127E+00
        320.0000          1.17002162E+05          1.00000000E+30          8.50258832E+00          8.50197048E+00
        330.0000          7.67518732E+04          1.00000000E+30          8.68192693E+00          8.68094497E+00
        340.0000          5.51180385E+04          1.00000000E+30          8.86053597E+00          8.85911182E+00
        350.0000          4.19935309E+04          1.00000000E+30          9.03844155E+00          9.03649659E+00
        360.0000          3.33601308E+04          1.00000000E+30          9.21566865E+00          9.21312355E+00
        370.0000          2.73411600E+04          1.00000000E+30          9.39224117E+00          9.38901585E+00
        380.0000          2.29574066E+04          1.00000000E+30          9.57207817E+00          9.56808876E+00
        390.0000          1.96528746E+04          1.00000000E+30          9.74731459E+00          9.74248257E+00
        400.0000          1.70927560E+04          1.00000000E+30          9.92196375E+00          9.91620761E+00
        410.0000          1.50638071E+04          1.00000000E+30          1.00997120E+01          1.00929451E+01
        420.0000          1.34250199E+04          1.00000000E+30          1.02731555E+01          1.02653002E+01
        430.0000          1.20802041E+04          1.00000000E+30          1.04496048E+01          1.04405735E+01
        440.0000          1.09611879E+04          1.00000000E+30          1.06254131E+01          1.06151232E+01
        450.0000          1.00189766E+04          1.00000000E+30          1.08005989E+01          1.07889682E+01
        460.0000          9.21723584E+03          1.00000000E+30          1.09717731E+01          1.09587283E+01
        470.0000          8.52881969E+03          1.00000000E+30          1.11458100E+01          1.11312633E+01
        480.0000          7.93284775E+03          1.00000000E+30          1.13192763E+01          1.13031480E+01
        490.0000          7.41317826E+03          1.00000000E+30          1.14921880E+01          1.14743999E+01
        500.0000          6.95708493E+03          1.00000000E+30          1.16645602E+01          1.16450356E+01
        510.0000          6.55445909E+03          1.00000000E+30          1.18364075E+01          1.18150712E+01
        520.0000          6.19714841E+03          1.00000000E+30          1.20077439E+01          1.19845224E+01
        530.0000          5.87854920E+03          1.00000000E+30          1.21785827E+01          1.21534045E+01
        540.0000          5.59323395E+03          1.00000000E+30          1.23489367E+01          1.23217324E+01
        550.0000          5.33671165E+03          1.00000000E+30          1.25188183E+01          1.24895205E+01
        560.0000          5.10524175E+03          1.00000000E+30          1.26912327E+01          1.26597615E+01
        570.0000          4.89569262E+03          1.00000000E+30          1.28601648E+01          1.28264718E+01
        580.0000          4.70540625E+03          1.00000000E+30          1.30286592E+01          1.29926842E+01
        590.0000          4.53212032E+03          1.00000000E+30          1.31967264E+01          1.31584114E+01
        600.0000          4.37391671E+03          1.00000000E+30          1.33672448E+01          1.33265173E+01
        610.0000          4.22913115E+03          1.00000000E+30          1.35344473E+01          1.34912713E+01
        620.0000          4.09633067E+03          1.00000000E+30          1.37012528E+01          1.36555781E+01
        630.0000          3.97427182E+03          1.00000000E+30          1.38704556E+01          1.38222152E+01
        640.0000          3.86187033E+03          1.00000000E+30          1.40364522E+01          1.39856197E+01
        650.0000          3.75817350E+03          1.00000000E+30          1.42048213E+01          1.41513333E+01
        660.0000          3.66234898E+03          1.00000000E+30          1.43700452E+01          1.43138815E+01
        670.0000          3.57365961E+03          1.00000000E+30          1.45376111E+01          1.44787118E+01
        680.0000          3.49145398E+03          1.00000000E+30          1.47020958E+01          1.46404466E+01
        690.0000          3.41515103E+03          1.00000000E+30          1.48688894E+01          1.48044338E+01
        693.9990          3.38617334E+03          1.00000000E+30          1.49338937E+01          1.48683206E+01
        694.0010          3.38615907E+03          2.27448016E+12          1.49339275E+01          1.48683538E+01
        700.0000          3.34423921E+03          3.14502604E+07          1.50326648E+01          1.49653868E+01
        710.0000          3.27825501E+03          7.18082563E+06          1.51987160E+01          1.51285447E+01
        720.0000          3.21678923E+03          3.43355505E+06          1.53618096E+01          1.52887297E+01
        730.0000          3.15947132E+03          2.08613497E+06          1.55271470E+01          1.54510980E+01
        740.0000          3.10596690E+03          1.43074306E+06          1.56921317E+01          1.56130793E+01
        750.0000          3.05597934E+03          1.05572306E+06          1.58542347E+01          1.57721727E+01
        760.0000          3.00923477E+03          8.18470270E+05          1.60185418E+01          1.59334144E+01
        770.0000          2.96548907E+03          6.57323363E+05          1.61825198E+01          1.60942978E+01
        780.0000          2.92451953E+03          5.42327165E+05          1.63436829E+01          1.62523667E+01
        790.0000          2.88612344E+03          4.56939009E+05          1.65070150E+01          1.64125515E+01
        800.0000          2.85011672E+03          3.91573203E+05          1.66700352E+01          1.65723995E+01
        810.0000          2.81633091E+03          3.40283039E+05          1.68303109E+01          1.67295084E+01
        820.0000          2.78461300E+03          2.99192099E+05          1.69927157E+01          1.68886955E+01
        830.0000          2.75482310E+03          2.65691222E+05          1.71548223E+01          1.70475631E+01
        840.0000          2.72683072E+03          2.37972214E+05          1.73166358E+01          1.72061170E+01
        850.0000          2.70051897E+03          2.14748153E+05          1.74781573E+01          1.73643593E+01
        860.0000          2.67577906E+03          1.95074413E+05          1.76370180E+01          1.75199537E+01
        870.0000          2.65251146E+03          1.78238043E+05          1.77979721E+01          1.76775928E+01
        880.0000          2.63062317E+03          1.63705057E+05          1.79586502E+01          1.78349388E+01
        890.0000          2.61002992E+03          1.51065548E+05          1.81190548E+01          1.79919949E+01
        900.0000          2.59065316E+03          1.39991607E+05          1.82791881E+01          1.81487639E+01
        910.0000          2.57242009E+03          1.30229303E+05          1.84390525E+01          1.83052491E+01
        920.0000          2.55526314E+03          1.21573795E+05          1.85986514E+01          1.84614542E+01
        930.0000          2.53912146E+03          1.13859880E+05          1.87579889E+01          1.86173842E+01
        940.0000          2.52393551E+03          1.06951110E+05          1.89148063E+01          1.87708148E+01
        950.0000          2.50965204E+03          1.00737072E+05          1.90736500E+01          1.89262250E+01
        960.0000          2.49622183E+03          9.51242265E+04          1.92322455E+01          1.90813744E+01
        970.0000          2.48359718E+03          9.00356075E+04          1.93905958E+01          1.92362665E+01
        980.0000          2.47173515E+03          8.54067310E+04          1.95487041E+01          1.93909050E+01
        990.0000          2.46059581E+03          8.11803184E+04          1.97065734E+01          1.95452932E+01
       1000.0000          2.45014060E+03          7.73120756E+04          1.98642069E+01          1.96994347E+01
       1100.0000          2.37646487E+03          5.15895287E+04          2.14303067E+01          2.12300410E+01
       1200.0000          2.34336509E+03          3.83364121E+04          2.29757276E+01          2.27391516E+01
       1300.0000          2.33642064E+03          3.05586331E+04          2.45046630E+01          2.42310937E+01
       1400.0000          2.34714906E+03          2.55989890E+04          2.60168425E+01          2.57057828E+01
       1500.0000          2.37027859E+03          2.22522212E+04          2.75175507E+01          2.71685426E+01
       1600.0000          2.40238023E+03          1.99003845E+04          2.90023720E+01          2.86152160E+01
       1700.0000          2.44113757E+03          1.81973601E+04          3.04760949E+01          3.00506043E+01
       1800.0000          2.48493569E+03          1.69359137E+04          3.19378225E+01          3.14739476E+01
       1900.0000          2.53261760E+03          1.59855265E+04          3.33900321E+01          3.28877452E+01
       2000.0000          2.58333547E+03          1.52606226E+04          3.48319584E+01          3.42913282E+01
       2100.0000          2.63645496E+03          1.47031795E+04          3.62640787E+01          3.56852190E+01
       2200.0000          2.69149357E+03          1.42727783E+04          3.76869487E+01          3.70700030E+01
       2300.0000          2.74807830E+03          1.39405520E+04          3.91029159E+01          3.84479867E+01
       2400.0000          2.80591719E+03          1.36854482E+04          4.05089464E+01          3.98162639E+01
       2500.0000          2.86477872E+03          1.34918225E+04          4.19088885E+01          4.11785758E+01
       2600.0000          2.92447754E+03          1.33478486E+04          4.33014270E+01          4.25336676E+01
       2700.0000          2.98486372E+03          1.32444463E+04          4.46868671E+01          4.38818473E+01
       2800.0000          3.04581496E+03          1.31745464E+04          4.60674193E+01          4.52252561E+01
       2900.0000          3.10723079E+03          1.31325775E+04          4.74397860E+01          4.65607233E+01
       3000.0000          3.16902803E+03          1.31140983E+04          4.88076337E+01          4.78917885E+01
       3100.0000          3.23113746E+03          1.31155263E+04          5.01692618E+01          4.92168183E+01
       3200.0000          3.29350110E+03          1.31339478E+04          5.15242156E+01          5.05353803E+01
       3300.0000          3.35336055E+03          1.31669693E+04          5.28747296E+01          5.18489808E+01
       3400.0000          3.41522088E+03          1.32126114E+04          5.42202302E+01          5.31581451E+01
       3500.0000          3.48083796E+03          1.32692196E+04          5.55608822E+01          5.44634904E+01
       3600.0000          3.54236871E+03          1.33354073E+04          5.68985952E+01          5.57649478E+01
       3700.0000          3.60750883E+03          1.34099999E+04          5.82289146E+01          5.70601385E+01
       3800.0000          3.66873427E+03          1.34919996E+04          5.95560088E+01          5.83511986E+01
       3900.0000          3.73342731E+03          1.35805518E+04          6.08775560E+01          5.96377598E+01
       4000.0000          3.79437133E+03          1.36749216E+04          6.21964618E+01          6.09207816E+01
       4100.0000          3.85864634E+03          1.37744747E+04          6.35103006E+01          6.21997554E+01
       4200.0000          3.92269936E+03          1.38786594E+04          6.48214725E+01          6.34760782E+01
       4300.0000          3.98321600E+03          1.39869954E+04          6.61297576E+01          6.47486654E+01
       4400.0000          4.04689222E+03          1.40990616E+04          6.74315011E+01          6.60157773E+01
       4500.0000          4.11036686E+03          1.42144884E+04          6.87306807E+01          6.72803481E+01
       4600.0000          4.17364633E+03          1.43329493E+04          7.00278364E+01          6.85428978E+01
       4700.0000          4.23673687E+03          1.44541559E+04          7.13209450E+01          6.98014908E+01
       4800.0000          4.29964444E+03          1.45778514E+04          7.26089423E+01          7.10551114E+01
       4900.0000          4.36237482E+03          1.47038080E+04          7.38952770E+01          7.23070653E+01
       5000.0000          4.42493354E+03          1.48318217E+04          7.51785994E+01          7.35560625E+01
       5100.0000          4.48732594E+03          1.49617100E+04          7.64585443E+01          7.48017559E+01
       5200.0000          4.54955713E+03          1.50933088E+04          7.77351617E+01          7.60441958E+01
       5300.0000          4.61450796E+03          1.52264709E+04          7.90085521E+01          7.72842881E+01
       5400.0000          4.67638894E+03          1.53610631E+04          8.02804327E+01          7.85220558E+01
       5500.0000          4.73812332E+03          1.54969651E+04          8.15498609E+01          7.97574137E+01
       5600.0000          4.79971545E+03          1.56340680E+04          8.28136957E+01          8.09873596E+01
       5700.0000          4.86391523E+03          1.57722729E+04          8.40768713E+01          8.22174000E+01
       5800.0000          4.92519401E+03          1.59114899E+04          8.53377724E+01          8.34444133E+01
       5900.0000          4.98634303E+03          1.60516370E+04          8.65960988E+01          8.46689074E+01
       6000.0000          5.05002442E+03          1.61926394E+04          8.78497417E+01          8.58896377E+01
       6100.0000          5.11088446E+03          1.63344287E+04          8.91043575E+01          8.71104654E+01
       6200.0000          5.17423795E+03          1.64769423E+04          9.03541142E+01          8.83273570E+01
       6300.0000          5.23482393E+03          1.66201230E+04          9.15999810E+01          8.95397093E+01
       6400.0000          5.29786384E+03          1.67639178E+04          9.28474634E+01          9.07543076E+01
       6500.0000          5.35818969E+03          1.69082784E+04          9.40910556E+01          9.19643771E+01
       6600.0000          5.42092944E+03          1.70531602E+04          9.53330074E+01          9.31735754E+01
       6700.0000          5.48100815E+03          1.71985219E+04          9.65720093E+01          9.43791548E+01
       6800.0000          5.54346036E+03          1.73443255E+04          9.78090518E+01          9.55835516E+01
       6900.0000          5.60330402E+03          1.74905361E+04          9.90433681E+01          9.67845549E+01
       7000.0000          5.66548054E+03          1.76371213E+04          1.00276223E+02          9.79848443E+01
       7100.0000          5.72751957E+03          1.77840507E+04          1.01505565E+02          9.91817267E+01
       7200.0000          5.78701242E+03          1.79312966E+04          1.02733344E+02          1.00376339E+02
       7300.0000          5.84879211E+03          1.80788331E+04          1.03960908E+02          1.01571422E+02
       7400.0000          5.91044191E+03          1.82266364E+04          1.05188403E+02          1.02766386E+02
       7500.0000          5.96960755E+03          1.83746838E+04          1.06409682E+02          1.03954653E+02
       7600.0000          6.03101297E+03          1.85229547E+04          1.07627916E+02          1.05140681E+02
       7700.0000          6.09229547E+03          1.86714298E+04          1.08851736E+02          1.06331990E+02
       7800.0000          6.15115536E+03          1.88094810E+04          1.10066789E+02          1.07513837E+02
       7900.0000          6.21220719E+03          1.89624880E+04          1.11283707E+02          1.08698600E+02
       8000.0000          6.27314254E+03          1.91152606E+04          1.12496633E+02          1.09879497E+02
       8100.0000          6.33396337E+03          1.92452456E+04          1.13707965E+02          1.11058068E+02
       8200.0000          6.39467163E+03          1.93977347E+04          1.14919341E+02          1.12237375E+02
       8300.0000          6.45304012E+03          1.95499977E+04          1.16129375E+02          1.13414660E+02
       8400.0000          6.51353806E+03          1.97020377E+04          1.17333527E+02          1.14586969E+02
       8500.0000          6.57392905E+03          1.98538578E+04          1.18541550E+02          1.15762918E+02
       8600.0000          6.63421483E+03          2.00054611E+04          1.19741200E+02          1.16930830E+02
       8700.0000          6.69439710E+03          2.01568508E+04          1.20946964E+02          1.18104521E+02
       8800.0000          6.75447751E+03          2.03080299E+04          1.22148559E+02          1.19274185E+02
       8900.0000          6.81445769E+03          2.04590018E+04          1.23345415E+02          1.20439281E+02
       9000.0000          6.87433920E+03          2.06097693E+04          1.24540774E+02          1.21602900E+02
       9100.0000          6.93199706E+03          2.07603356E+04          1.25739548E+02          1.22769061E+02
       9200.0000          6.99169566E+03          2.09107037E+04          1.26935889E+02          1.23933523E+02
       9300.0000          7.05130019E+03          2.10608767E+04          1.28130067E+02          1.25095876E+02
       9400.0000          7.11081208E+03          2.12108575E+04          1.29317655E+02          1.26251901E+02
       9500.0000          7.17023273E+03          2.13606491E+04          1.30507096E+02          1.27409649E+02
       9600.0000          7.22956351E+03          2.15102544E+04          1.31698016E+02          1.28568760E+02
       9700.0000          7.28880576E+03          2.16596763E+04          1.32886462E+02          1.29725469E+02
       9800.0000          7.34796077E+03          2.18089175E+04          1.34072495E+02          1.30879836E+02
       9900.0000          7.40702983E+03          2.19579810E+04          1.35256905E+02          1.32032613E+02
      10000.0000          7.46601418E+03          2.21068693E+04          1.36440083E+02          1.33184175E+02
      11000.0000          8.05338653E+03          2.36045611E+04          1.48207144E+02          1.44637232E+02
      12000.0000          8.63328598E+03          2.51017699E+04          1.59851217E+02          1.55970087E+02
      13000.0000          9.21017454E+03          2.65817997E+04          1.71393479E+02          1.67203865E+02
      14000.0000          9.77916267E+03          2.80619981E+04          1.82837078E+02          1.78340739E+02
      15000.0000          1.03444045E+04          2.95272357E+04          1.94192052E+02          1.89391106E+02
      16000.0000          1.09062467E+04          3.09931783E+04          2.05472708E+02          2.00369395E+02
      17000.0000          1.14633837E+04          3.24458605E+04          2.16669224E+02          2.11265300E+02
      18000.0000          1.20161895E+04          3.38997628E+04          2.27795550E+02          2.22092857E+02
      19000.0000          1.25665276E+04          3.53287933E+04          2.38876152E+02          2.32874865E+02
      20000.0000          1.31130754E+04          3.67601461E+04          2.49874230E+02          2.43577088E+02
      21000.0000          1.36560805E+04          3.81936014E+04          2.60818537E+02          2.54226958E+02
      22000.0000          1.41972273E+04          3.96049489E+04          2.71729015E+02          2.64842948E+02
      23000.0000          1.47337732E+04          4.10192049E+04          2.82558833E+02          2.75380737E+02
      24000.0000          1.52687855E+04          4.24246486E+04          2.93366432E+02          2.85896396E+02
      25000.0000          1.58009798E+04          4.38217972E+04          3.04105425E+02          2.96345448E+02
      26000.0000          1.63304976E+04          4.52111224E+04          3.14806271E+02          3.06756900E+02
      27000.0000          1.68574726E+04          4.65930554E+04          3.25484423E+02          3.17145493E+02
      28000.0000          1.73833907E+04          4.79787445E+04          3.36105857E+02          3.27479972E+02
      29000.0000          1.79056058E+04          4.93468144E+04          3.46665284E+02          3.37753393E+02
      30000.0000          1.84269613E+04          5.07189898E+04          3.57247042E+02          3.48047843E+02
      31000.0000          1.89461589E+04          5.20848201E+04          3.67755278E+02          3.58271389E+02
      32000.0000          1.94620033E+04          5.34344112E+04          3.78218457E+02          3.68450155E+02
      33000.0000          1.99772006E+04          5.47884877E+04          3.88653508E+02          3.78602165E+02
      34000.0000          2.04905006E+04          5.61469115E+04          3.99072960E+02          3.88738860E+02
      35000.0000          2.10019750E+04          5.74899532E+04          4.09477179E+02          3.98859668E+02
      36000.0000          2.15129242E+04          5.88278669E+04          4.19812381E+02          4.08914518E+02
      37000.0000          2.20209625E+04          6.01608510E+04          4.30138727E+02          4.18959644E+02
      38000.0000          2.25273521E+04          6.14985525E+04          4.40490068E+02          4.29028079E+02
      39000.0000          2.30333276E+04          6.28220753E+04          4.50741231E+02          4.39000609E+02
      40000.0000          2.35366314E+04          6.41504907E+04          4.60990226E+02          4.48970325E+02
      41000.0000          2.40395632E+04          6.54652022E+04          4.71231938E+02          4.58932298E+02
      42000.0000          2.45399520E+04          6.67849288E+04          4.81386952E+02          4.68811333E+02
      43000.0000          2.50400183E+04          6.80914171E+04          4.91593563E+02          4.78738511E+02
      44000.0000          2.55387789E+04          6.94029893E+04          5.01777483E+02          4.88643916E+02
      45000.0000          2.60351012E+04          7.07106536E+04          5.11852069E+02          4.98444529E+02
      46000.0000          2.65311903E+04          7.20145056E+04          5.21966720E+02          5.08282842E+02
