#Energy      C-K-shell   O-K-shell   Valence  Total
         22.0000          1.00000000E+30          1.00000000E+30          1.18166026E+01          1.18166026E+01
         23.0000          1.00000000E+30          1.00000000E+30          1.14476513E+01          1.14476513E+01
         24.0000          1.00000000E+30          1.00000000E+30          1.11018633E+01          1.11018633E+01
         25.0000          1.00000000E+30          1.00000000E+30          1.07768026E+01          1.07768026E+01
         26.0000          1.00000000E+30          1.00000000E+30          1.04704151E+01          1.04704151E+01
         27.0000          1.00000000E+30          1.00000000E+30          1.01809613E+01          1.01809613E+01
         28.0000          1.00000000E+30          1.00000000E+30          9.90696395E+00          9.90696395E+00
         29.0000          1.00000000E+30          1.00000000E+30          9.64716186E+00          9.64716186E+00
         30.0000          1.00000000E+30          1.00000000E+30          9.40047855E+00          9.40047855E+00
         31.0000          1.00000000E+30          1.00000000E+30          9.16599062E+00          9.16599062E+00
         32.0000          1.00000000E+30          1.00000000E+30          8.94290752E+00          8.94290752E+00
         33.0000          1.00000000E+30          1.00000000E+30          8.73054764E+00          8.73054764E+00
         34.0000          1.00000000E+30          1.00000000E+30          8.52832389E+00          8.52832389E+00
         35.0000          1.00000000E+30          1.00000000E+30          8.33572823E+00          8.33572823E+00
         36.0000          1.00000000E+30          1.00000000E+30          8.15231901E+00          8.15231901E+00
         37.0000          1.00000000E+30          1.00000000E+30          7.97770974E+00          7.97770974E+00
         38.0000          1.00000000E+30          1.00000000E+30          7.81155916E+00          7.81155916E+00
         39.0000          1.00000000E+30          1.00000000E+30          7.65356232E+00          7.65356232E+00
         40.0000          1.00000000E+30          1.00000000E+30          7.50344317E+00          7.50344317E+00
         41.0000          1.00000000E+30          1.00000000E+30          7.36094725E+00          7.36094725E+00
         42.0000          1.00000000E+30          1.00000000E+30          7.22583606E+00          7.22583606E+00
         43.0000          1.00000000E+30          1.00000000E+30          7.09788201E+00          7.09788201E+00
         44.0000          1.00000000E+30          1.00000000E+30          6.97686444E+00          6.97686444E+00
         45.0000          1.00000000E+30          1.00000000E+30          6.86256595E+00          6.86256595E+00
         46.0000          1.00000000E+30          1.00000000E+30          6.75477028E+00          6.75477028E+00
         47.0000          1.00000000E+30          1.00000000E+30          6.65326051E+00          6.65326051E+00
         48.0000          1.00000000E+30          1.00000000E+30          6.55781807E+00          6.55781807E+00
         49.0000          1.00000000E+30          1.00000000E+30          6.46822234E+00          6.46822234E+00
         50.0000          1.00000000E+30          1.00000000E+30          6.38425074E+00          6.38425074E+00
         51.0000          1.00000000E+30          1.00000000E+30          6.30567924E+00          6.30567924E+00
         52.0000          1.00000000E+30          1.00000000E+30          6.23228317E+00          6.23228317E+00
         53.0000          1.00000000E+30          1.00000000E+30          6.16383817E+00          6.16383817E+00
         54.0000          1.00000000E+30          1.00000000E+30          6.10012131E+00          6.10012131E+00
         55.0000          1.00000000E+30          1.00000000E+30          6.04091213E+00          6.04091213E+00
         56.0000          1.00000000E+30          1.00000000E+30          5.98599380E+00          5.98599380E+00
         57.0000          1.00000000E+30          1.00000000E+30          5.93515428E+00          5.93515428E+00
         58.0000          1.00000000E+30          1.00000000E+30          5.88818675E+00          5.88818675E+00
         59.0000          1.00000000E+30          1.00000000E+30          5.84489061E+00          5.84489061E+00
         60.0000          1.00000000E+30          1.00000000E+30          5.80507244E+00          5.80507244E+00
         61.0000          1.00000000E+30          1.00000000E+30          5.76854582E+00          5.76854582E+00
         62.0000          1.00000000E+30          1.00000000E+30          5.73513211E+00          5.73513211E+00
         63.0000          1.00000000E+30          1.00000000E+30          5.70466055E+00          5.70466055E+00
         64.0000          1.00000000E+30          1.00000000E+30          5.67696835E+00          5.67696835E+00
         65.0000          1.00000000E+30          1.00000000E+30          5.65190073E+00          5.65190073E+00
         66.0000          1.00000000E+30          1.00000000E+30          5.62931080E+00          5.62931080E+00
         67.0000          1.00000000E+30          1.00000000E+30          5.60905949E+00          5.60905949E+00
         68.0000          1.00000000E+30          1.00000000E+30          5.59101529E+00          5.59101529E+00
         69.0000          1.00000000E+30          1.00000000E+30          5.57505401E+00          5.57505401E+00
         70.0000          1.00000000E+30          1.00000000E+30          5.56105858E+00          5.56105858E+00
         71.0000          1.00000000E+30          1.00000000E+30          5.54891867E+00          5.54891867E+00
         72.0000          1.00000000E+30          1.00000000E+30          5.53853046E+00          5.53853046E+00
         73.0000          1.00000000E+30          1.00000000E+30          5.52979628E+00          5.52979628E+00
         74.0000          1.00000000E+30          1.00000000E+30          5.52262429E+00          5.52262429E+00
         75.0000          1.00000000E+30          1.00000000E+30          5.51692818E+00          5.51692818E+00
         76.0000          1.00000000E+30          1.00000000E+30          5.51262691E+00          5.51262691E+00
         77.0000          1.00000000E+30          1.00000000E+30          5.50964432E+00          5.50964432E+00
         78.0000          1.00000000E+30          1.00000000E+30          5.50790887E+00          5.50790887E+00
         79.0000          1.00000000E+30          1.00000000E+30          5.50735338E+00          5.50735338E+00
         80.0000          1.00000000E+30          1.00000000E+30          5.50791477E+00          5.50791477E+00
         81.0000          1.00000000E+30          1.00000000E+30          5.50953376E+00          5.50953376E+00
         82.0000          1.00000000E+30          1.00000000E+30          5.51215467E+00          5.51215467E+00
         83.0000          1.00000000E+30          1.00000000E+30          5.51572517E+00          5.51572517E+00
         84.0000          1.00000000E+30          1.00000000E+30          5.52019608E+00          5.52019608E+00
         85.0000          1.00000000E+30          1.00000000E+30          5.52552116E+00          5.52552116E+00
         86.0000          1.00000000E+30          1.00000000E+30          5.53165691E+00          5.53165691E+00
         87.0000          1.00000000E+30          1.00000000E+30          5.53856240E+00          5.53856240E+00
         88.0000          1.00000000E+30          1.00000000E+30          5.54619912E+00          5.54619912E+00
         89.0000          1.00000000E+30          1.00000000E+30          5.55453081E+00          5.55453081E+00
         90.0000          1.00000000E+30          1.00000000E+30          5.56352328E+00          5.56352328E+00
         91.0000          1.00000000E+30          1.00000000E+30          5.57314435E+00          5.57314435E+00
         92.0000          1.00000000E+30          1.00000000E+30          5.58336366E+00          5.58336366E+00
         93.0000          1.00000000E+30          1.00000000E+30          5.59415257E+00          5.59415257E+00
         94.0000          1.00000000E+30          1.00000000E+30          5.60548404E+00          5.60548404E+00
         95.0000          1.00000000E+30          1.00000000E+30          5.61733258E+00          5.61733258E+00
         96.0000          1.00000000E+30          1.00000000E+30          5.62967407E+00          5.62967407E+00
         97.0000          1.00000000E+30          1.00000000E+30          5.64248573E+00          5.64248573E+00
         98.0000          1.00000000E+30          1.00000000E+30          5.65574604E+00          5.65574604E+00
         99.0000          1.00000000E+30          1.00000000E+30          5.66943460E+00          5.66943460E+00
        100.0000          1.00000000E+30          1.00000000E+30          5.68353214E+00          5.68353214E+00
        110.0000          1.00000000E+30          1.00000000E+30          5.84341711E+00          5.84341711E+00
        120.0000          1.00000000E+30          1.00000000E+30          6.02899100E+00          6.02899100E+00
        130.0000          1.00000000E+30          1.00000000E+30          6.23165402E+00          6.23165402E+00
        140.0000          1.00000000E+30          1.00000000E+30          6.44596851E+00          6.44596851E+00
        150.0000          1.00000000E+30          1.00000000E+30          6.66836858E+00          6.66836858E+00
        160.0000          1.00000000E+30          1.00000000E+30          6.89644212E+00          6.89644212E+00
        170.0000          1.00000000E+30          1.00000000E+30          7.12851410E+00          7.12851410E+00
        180.0000          1.00000000E+30          1.00000000E+30          7.36339524E+00          7.36339524E+00
        190.0000          1.00000000E+30          1.00000000E+30          7.60022525E+00          7.60022525E+00
        200.0000          1.00000000E+30          1.00000000E+30          7.83837188E+00          7.83837188E+00
        210.0000          1.00000000E+30          1.00000000E+30          8.07736434E+00          8.07736434E+00
        220.0000          1.00000000E+30          1.00000000E+30          8.31684819E+00          8.31684819E+00
        230.0000          1.00000000E+30          1.00000000E+30          8.55655426E+00          8.55655426E+00
        240.0000          1.00000000E+30          1.00000000E+30          8.79617887E+00          8.79617887E+00
        250.0000          1.00000000E+30          1.00000000E+30          9.03051755E+00          9.03051755E+00
        260.0000          1.00000000E+30          1.00000000E+30          9.26965809E+00          9.26965809E+00
        270.0000          1.00000000E+30          1.00000000E+30          9.51307853E+00          9.51307853E+00
        280.0000          1.00000000E+30          1.00000000E+30          9.74977742E+00          9.74977742E+00
        287.9990          1.00000000E+30          1.00000000E+30          9.93939247E+00          9.93939247E+00
        288.0010          1.87458029E+11          1.00000000E+30          9.93944366E+00          9.93944366E+00
        290.0000          8.69412937E+06          1.00000000E+30          9.98543886E+00          9.98542739E+00
        300.0000          5.83048449E+05          1.00000000E+30          1.02250875E+01          1.02249081E+01
        310.0000          2.30121686E+05          1.00000000E+30          1.04635249E+01          1.04630492E+01
        320.0000          1.28940564E+05          1.00000000E+30          1.07008049E+01          1.06999169E+01
        330.0000          8.45833069E+04          1.00000000E+30          1.09369777E+01          1.09355637E+01
        340.0000          6.07420480E+04          1.00000000E+30          1.11720906E+01          1.11700361E+01
        350.0000          4.62783717E+04          1.00000000E+30          1.14061880E+01          1.14033774E+01
        360.0000          3.67640563E+04          1.00000000E+30          1.16393116E+01          1.16356278E+01
        370.0000          3.01309353E+04          1.00000000E+30          1.18715005E+01          1.18668250E+01
        380.0000          2.52998824E+04          1.00000000E+30          1.21027916E+01          1.20970047E+01
        390.0000          2.16581701E+04          1.00000000E+30          1.23373560E+01          1.23303322E+01
        400.0000          1.88368279E+04          1.00000000E+30          1.25668599E+01          1.25584816E+01
        410.0000          1.66008537E+04          1.00000000E+30          1.27995680E+01          1.27897069E+01
        420.0000          1.47948517E+04          1.00000000E+30          1.30274125E+01          1.30159514E+01
        430.0000          1.33128166E+04          1.00000000E+30          1.32583866E+01          1.32451955E+01
        440.0000          1.20796208E+04          1.00000000E+30          1.34885150E+01          1.34734700E+01
        450.0000          1.10412703E+04          1.00000000E+30          1.37140361E+01          1.36970234E+01
        460.0000          1.01577233E+04          1.00000000E+30          1.39425917E+01          1.39234802E+01
        470.0000          9.39906406E+03          1.00000000E+30          1.41703762E+01          1.41490446E+01
        480.0000          8.74228169E+03          1.00000000E+30          1.43974122E+01          1.43737405E+01
        490.0000          8.16958735E+03          1.00000000E+30          1.46237211E+01          1.45975912E+01
        500.0000          7.66695619E+03          1.00000000E+30          1.48493235E+01          1.48206190E+01
        510.0000          7.22324813E+03          1.00000000E+30          1.50742391E+01          1.50428461E+01
        520.0000          6.82947899E+03          1.00000000E+30          1.52984866E+01          1.52642936E+01
        530.0000          6.47837128E+03          1.00000000E+30          1.55220841E+01          1.54849823E+01
        537.9990          6.22418021E+03          1.00000000E+30          1.56991279E+01          1.56596299E+01
        538.0010          6.22411947E+03          1.17871719E+12          1.56991738E+01          1.56596752E+01
        540.0000          6.16394368E+03          7.42450716E+07          1.57450486E+01          1.57049290E+01
        550.0000          5.88124694E+03          5.05207836E+06          1.59673968E+01          1.59241130E+01
        560.0000          5.62615883E+03          2.01034647E+06          1.61891445E+01          1.61425646E+01
        570.0000          5.39522821E+03          1.13178495E+06          1.64135879E+01          1.63635686E+01
        580.0000          5.18552583E+03          7.44176595E+05          1.66341376E+01          1.65805798E+01
        590.0000          4.99455855E+03          5.34619183E+05          1.68541307E+01          1.67969200E+01
        600.0000          4.82021251E+03          4.06849321E+05          1.70735804E+01          1.70126065E+01
        610.0000          4.66065365E+03          3.22428581E+05          1.72956529E+01          1.72307853E+01
        620.0000          4.51430277E+03          2.63335005E+05          1.75140131E+01          1.74451713E+01
        630.0000          4.37978956E+03          2.20170855E+05          1.77349747E+01          1.76620335E+01
        640.0000          4.25591910E+03          1.87545122E+05          1.79522934E+01          1.78751814E+01
        650.0000          4.14164149E+03          1.62204256E+05          1.81691293E+01          1.80877533E+01
        660.0000          4.03603945E+03          1.42085652E+05          1.83885123E+01          1.83027548E+01
        670.0000          3.93830059E+03          1.25811761E+05          1.86043729E+01          1.85141749E+01
        680.0000          3.84770705E+03          1.12434416E+05          1.88227542E+01          1.87280027E+01
        690.0000          3.76361847E+03          1.01290342E+05          1.90376800E+01          1.89383240E+01
        700.0000          3.68547111E+03          9.18959829E+04          1.92550984E+01          1.91510292E+01
        710.0000          3.61275417E+03          8.38926070E+04          1.94720455E+01          1.93631874E+01
        720.0000          3.54501668E+03          7.70131506E+04          1.96856187E+01          1.95719321E+01
        730.0000          3.48185029E+03          7.10486857E+04          1.99016561E+01          1.97830382E+01
        740.0000          3.42288651E+03          6.58410295E+04          2.01143845E+01          1.99908026E+01
        750.0000          3.36779843E+03          6.12642291E+04          2.03295452E+01          2.02009002E+01
        760.0000          3.31628425E+03          5.72166288E+04          2.05442752E+01          2.04105042E+01
        770.0000          3.26807493E+03          5.36180805E+04          2.07557758E+01          2.06168558E+01
        780.0000          3.22292503E+03          5.04027953E+04          2.09696749E+01          2.08255113E+01
        790.0000          3.18061116E+03          4.75163271E+04          2.11831648E+01          2.10337014E+01
        800.0000          3.14093047E+03          4.49144814E+04          2.13962522E+01          2.12414350E+01
        810.0000          3.10369731E+03          4.25597019E+04          2.16062045E+01          2.14460218E+01
        820.0000          3.06874303E+03          4.04213066E+04          2.18185160E+01          2.16528781E+01
        830.0000          3.03591349E+03          3.84723039E+04          2.20304443E+01          2.18593025E+01
        840.0000          3.00506489E+03          3.66909183E+04          2.22419954E+01          2.20653030E+01
        850.0000          2.97606840E+03          3.50576963E+04          2.24505040E+01          2.22682591E+01
        860.0000          2.94880413E+03          3.35565123E+04          2.26613285E+01          2.24734451E+01
        870.0000          2.92316242E+03          3.21728968E+04          2.28717930E+01          2.26782290E+01
        880.0000          2.89904074E+03          3.08948209E+04          2.30819029E+01          2.28826177E+01
        890.0000          2.87634624E+03          2.97115091E+04          2.32916639E+01          2.30866181E+01
        900.0000          2.85499236E+03          2.86136492E+04          2.35010810E+01          2.32902369E+01
        910.0000          2.83489886E+03          2.75930764E+04          2.37101595E+01          2.34934803E+01
        920.0000          2.81599129E+03          2.66425230E+04          2.39163321E+01          2.36938300E+01
        930.0000          2.79820258E+03          2.57556894E+04          2.41247576E+01          2.38963516E+01
        940.0000          2.78146712E+03          2.49269180E+04          2.43328585E+01          2.40985154E+01
        950.0000          2.76572623E+03          2.41511479E+04          2.45406395E+01          2.43003274E+01
        960.0000          2.75092566E+03          2.34239647E+04          2.47481051E+01          2.45017931E+01
        970.0000          2.73701284E+03          2.27413270E+04          2.49552595E+01          2.47029179E+01
        980.0000          2.72394046E+03          2.20996283E+04          2.51621071E+01          2.49037070E+01
        990.0000          2.71166451E+03          2.14956778E+04          2.53686520E+01          2.51041657E+01
       1000.0000          2.70014249E+03          2.09265601E+04          2.55748982E+01          2.53042988E+01
       1100.0000          2.61894920E+03          1.66763984E+04          2.76241368E+01          2.72910691E+01
       1200.0000          2.58247206E+03          1.40921981E+04          2.96471454E+01          2.92498177E+01
       1300.0000          2.57481903E+03          1.24206685E+04          3.16489843E+01          3.11861869E+01
       1400.0000          2.58664213E+03          1.12926789E+04          3.36296302E+01          3.31007050E+01
       1500.0000          2.61213171E+03          1.05088142E+04          3.55931197E+01          3.49977017E+01
       1600.0000          2.64750886E+03          9.95344638E+03          3.75409247E+01          3.68788981E+01
       1700.0000          2.69022083E+03          9.55580159E+03          3.94723555E+01          3.87438451E+01
       1800.0000          2.73848792E+03          9.27061777E+03          4.13886446E+01          4.05938900E+01
       1900.0000          2.79103510E+03          9.06787543E+03          4.32927768E+01          4.24320149E+01
       2000.0000          2.84692800E+03          8.92702057E+03          4.51818376E+01          4.42554980E+01
       2100.0000          2.90546758E+03          8.83359210E+03          4.70622713E+01          4.60705800E+01
       2200.0000          2.96612209E+03          8.77716739E+03          4.89291996E+01          4.78726213E+01
       2300.0000          3.02848049E+03          8.75007521E+03          5.07851902E+01          4.96641137E+01
       2400.0000          3.09222100E+03          8.74655905E+03          5.26325985E+01          5.14473297E+01
       2500.0000          3.15708852E+03          8.76222706E+03          5.44701686E+01          5.32210822E+01
       2600.0000          3.22287876E+03          8.79367580E+03          5.62983723E+01          5.49858333E+01
       2700.0000          3.28942648E+03          8.83823368E+03          5.81176617E+01          5.67420233E+01
       2800.0000          3.35659693E+03          8.89377624E+03          5.99302124E+01          5.84917311E+01
       2900.0000          3.42427937E+03          8.95859571E+03          6.17328740E+01          6.02319599E+01
       3000.0000          3.49238213E+03          9.03130509E+03          6.35294838E+01          6.19663675E+01
       3100.0000          3.56082894E+03          9.11076771E+03          6.53168921E+01          6.36919594E+01
       3200.0000          3.62955590E+03          9.19604369E+03          6.70988977E+01          6.54123513E+01
       3300.0000          3.69552315E+03          9.28635019E+03          6.88739794E+01          6.71251132E+01
       3400.0000          3.76369545E+03          9.38103023E+03          7.06424247E+01          6.88321541E+01
       3500.0000          3.83600782E+03          9.47952909E+03          7.24045105E+01          7.05344346E+01
       3600.0000          3.90381690E+03          9.58137524E+03          7.41603996E+01          7.22292106E+01
       3700.0000          3.97560364E+03          9.68616598E+03          7.59118947E+01          7.39210833E+01
       3800.0000          4.04307626E+03          9.79355496E+03          7.76561792E+01          7.56045355E+01
       3900.0000          4.11437031E+03          9.90324361E+03          7.93948585E+01          7.72839238E+01
       4000.0000          4.18153279E+03          1.00149726E+04          8.11297122E+01          7.89581461E+01
       4100.0000          4.25236615E+03          1.01285166E+04          8.28577187E+01          8.06271114E+01
       4200.0000          4.32295487E+03          1.02436781E+04          8.45823532E+01          8.22927312E+01
       4300.0000          4.38964637E+03          1.03602841E+04          8.63016743E+01          8.39518349E+01
       4400.0000          4.45981984E+03          1.04781820E+04          8.80150033E+01          8.56064706E+01
       4500.0000          4.52977115E+03          1.05972372E+04          8.97254886E+01          8.72582759E+01
       4600.0000          4.59950740E+03          1.07173303E+04          9.14307947E+01          8.89050463E+01
       4700.0000          4.66903543E+03          1.08383552E+04          9.31320911E+01          9.05478926E+01
       4800.0000          4.73836182E+03          1.09602173E+04          9.48278603E+01          9.21853847E+01
       4900.0000          4.80749294E+03          1.10828320E+04          9.65205499E+01          9.38198405E+01
       5000.0000          4.87643488E+03          1.12061238E+04          9.82091979E+01          9.54503548E+01
       5100.0000          4.94519354E+03          1.13300247E+04          9.98939681E+01          9.70770860E+01
       5200.0000          5.01377453E+03          1.14544735E+04          1.01574973E+02          9.87001444E+01
       5300.0000          5.08535267E+03          1.15794152E+04          1.03252294E+02          1.00320845E+02
       5400.0000          5.15354772E+03          1.17047999E+04          1.04926960E+02          1.01937681E+02
       5500.0000          5.22158121E+03          1.18305827E+04          1.06596546E+02          1.03549613E+02
       5600.0000          5.28945793E+03          1.19567226E+04          1.08263256E+02          1.05158725E+02
       5700.0000          5.36020839E+03          1.20831827E+04          1.09926175E+02          1.06765358E+02
       5800.0000          5.42773979E+03          1.22099291E+04          1.11585305E+02          1.08367102E+02
       5900.0000          5.49512820E+03          1.23369313E+04          1.13242957E+02          1.09967352E+02
       6000.0000          5.56530737E+03          1.24641612E+04          1.14896296E+02          1.11564616E+02
       6100.0000          5.63237731E+03          1.25907105E+04          1.16545427E+02          1.13156557E+02
       6200.0000          5.70219512E+03          1.27107568E+04          1.18193779E+02          1.14748291E+02
       6300.0000          5.76896303E+03          1.28458600E+04          1.19838009E+02          1.16336083E+02
       6400.0000          5.83843526E+03          1.29657547E+04          1.21479405E+02          1.17921010E+02
       6500.0000          5.90491651E+03          1.31003089E+04          1.23116975E+02          1.19502279E+02
       6600.0000          5.97405795E+03          1.32200592E+04          1.24751588E+02          1.21080575E+02
       6700.0000          6.04026684E+03          1.33540824E+04          1.26384964E+02          1.22657657E+02
       6800.0000          6.10909140E+03          1.34736960E+04          1.28014180E+02          1.24230643E+02
       6900.0000          6.17504125E+03          1.36072067E+04          1.29642142E+02          1.25802401E+02
       7000.0000          6.24356200E+03          1.37404270E+04          1.31267418E+02          1.27372641E+02
       7100.0000          6.31193123E+03          1.38597072E+04          1.32889489E+02          1.28938568E+02
       7200.0000          6.37749448E+03          1.39924425E+04          1.34509316E+02          1.30502340E+02
       7300.0000          6.44557791E+03          1.41249014E+04          1.36125449E+02          1.32063638E+02
       7400.0000          6.51351819E+03          1.42570885E+04          1.37739632E+02          1.33622993E+02
       7500.0000          6.57872084E+03          1.43758772E+04          1.39352529E+02          1.35178775E+02
       7600.0000          6.64639180E+03          1.45076149E+04          1.40962131E+02          1.36733610E+02
       7700.0000          6.71392731E+03          1.46390943E+04          1.42568680E+02          1.38285472E+02
       7800.0000          6.77879301E+03          1.47703195E+04          1.44174783E+02          1.39835734E+02
       7900.0000          6.84607431E+03          1.48886715E+04          1.45776487E+02          1.41381701E+02
       8000.0000          6.91322724E+03          1.50194807E+04          1.47377213E+02          1.42927792E+02
       8100.0000          6.98025397E+03          1.51500483E+04          1.48975839E+02          1.44471811E+02
       8200.0000          7.04715664E+03          1.52803785E+04          1.50571971E+02          1.46013391E+02
       8300.0000          7.11148080E+03          1.54104751E+04          1.52165133E+02          1.47551028E+02
       8400.0000          7.17815170E+03          1.55403422E+04          1.53758168E+02          1.49089515E+02
       8500.0000          7.24470473E+03          1.56699834E+04          1.55346456E+02          1.50623449E+02
       8600.0000          7.31114181E+03          1.57875037E+04          1.56935365E+02          1.52156773E+02
       8700.0000          7.37746482E+03          1.59167821E+04          1.58521162E+02          1.53688193E+02
       8800.0000          7.44367558E+03          1.60458456E+04          1.60103993E+02          1.55216739E+02
       8900.0000          7.50977587E+03          1.61746979E+04          1.61685867E+02          1.56744303E+02
       9000.0000          7.57576744E+03          1.63033423E+04          1.63266588E+02          1.58270700E+02
       9100.0000          7.63930847E+03          1.64317824E+04          1.64843428E+02          1.59792344E+02
       9200.0000          7.70509845E+03          1.65600213E+04          1.66418496E+02          1.61313270E+02
       9300.0000          7.77078477E+03          1.66880624E+04          1.67993457E+02          1.62834015E+02
       9400.0000          7.83636901E+03          1.68159088E+04          1.69566213E+02          1.64352613E+02
       9500.0000          7.90185269E+03          1.69435638E+04          1.71136992E+02          1.65869276E+02
       9600.0000          7.96723733E+03          1.70710304E+04          1.72705934E+02          1.67384137E+02
       9700.0000          8.03252440E+03          1.71983116E+04          1.74272734E+02          1.68896911E+02
       9800.0000          8.09771534E+03          1.73254103E+04          1.75837444E+02          1.70407650E+02
       9900.0000          8.16281155E+03          1.74523295E+04          1.77400397E+02          1.71916666E+02
      10000.0000          8.22781442E+03          1.75790719E+04          1.78961795E+02          1.73424151E+02
      11000.0000          8.87511974E+03          1.88474494E+04          1.94487769E+02          1.88414625E+02
      12000.0000          9.51418965E+03          2.01092140E+04          2.09866885E+02          2.03261957E+02
      13000.0000          1.01499415E+04          2.13557844E+04          2.25107419E+02          2.17975476E+02
      14000.0000          1.07769867E+04          2.25977535E+04          2.40225547E+02          2.32569113E+02
      15000.0000          1.13999034E+04          2.38269651E+04          2.55229932E+02          2.47052353E+02
      16000.0000          1.20190736E+04          2.50529233E+04          2.70131214E+02          2.61436456E+02
      17000.0000          1.26330585E+04          2.62678698E+04          2.84936252E+02          2.75726400E+02
      18000.0000          1.32422703E+04          2.74727423E+04          2.99652805E+02          2.89929782E+02
      19000.0000          1.38487624E+04          2.86759219E+04          3.14282646E+02          3.04050223E+02
      20000.0000          1.44510777E+04          2.98701328E+04          3.28839012E+02          3.18098639E+02
      21000.0000          1.50494887E+04          3.10560074E+04          3.43320571E+02          3.32074002E+02
      22000.0000          1.56458518E+04          3.22412142E+04          3.57734662E+02          3.45984985E+02
      23000.0000          1.62371445E+04          3.34118672E+04          3.72080701E+02          3.59827987E+02
      24000.0000          1.68267473E+04          3.45825157E+04          3.86363824E+02          3.73611160E+02
      25000.0000          1.74132444E+04          3.57464638E+04          4.00585437E+02          3.87334366E+02
      26000.0000          1.79967919E+04          3.69040795E+04          4.14758340E+02          4.01009699E+02
      27000.0000          1.85775372E+04          3.80622222E+04          4.28863507E+02          4.14620269E+02
      28000.0000          1.91571178E+04          3.92080338E+04          4.42938177E+02          4.28200184E+02
      29000.0000          1.97326175E+04          4.03547776E+04          4.56954828E+02          4.41723849E+02
      30000.0000          2.03071698E+04          4.14899152E+04          4.70913338E+02          4.55191225E+02
      31000.0000          2.08793441E+04          4.26262948E+04          4.84844959E+02          4.68632346E+02
      32000.0000          2.14478231E+04          4.37578067E+04          4.98721200E+02          4.82019199E+02
      33000.0000          2.20155889E+04          4.48846483E+04          5.12561808E+02          4.95371763E+02
      34000.0000          2.25812639E+04          4.60070067E+04          5.26357738E+02          5.08680920E+02
      35000.0000          2.31449269E+04          4.71250589E+04          5.40115553E+02          5.21952865E+02
      36000.0000          2.37080112E+04          4.82389696E+04          5.53837723E+02          5.35190658E+02
      37000.0000          2.42678875E+04          4.93488928E+04          5.67519229E+02          5.48388295E+02
      38000.0000          2.48259470E+04          5.04606988E+04          5.81166005E+02          5.61552752E+02
      39000.0000          2.53835501E+04          5.15630180E+04          5.94766919E+02          5.74672933E+02
      40000.0000          2.59382088E+04          5.26673424E+04          6.08349250E+02          5.87774455E+02
      41000.0000          2.64924577E+04          5.37625759E+04          6.21894099E+02          6.00839599E+02
      42000.0000          2.70439040E+04          5.48599206E+04          6.35431258E+02          6.13896339E+02
      43000.0000          2.75949949E+04          5.59539543E+04          6.48917798E+02          6.26905193E+02
      44000.0000          2.81446469E+04          5.70393280E+04          6.62372858E+02          6.39882796E+02
      45000.0000          2.86916118E+04          5.81269847E+04          6.75805630E+02          6.52838456E+02
      46000.0000          2.92383198E+04          5.92116157E+04          6.89200902E+02          6.65758570E+02
