#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          7.06181663E+02          7.06181663E+02
          0.2000          1.00000000E+30          4.45024644E+02          4.45024644E+02
          0.3000          1.00000000E+30          3.23666270E+02          3.23666270E+02
          0.4000          1.00000000E+30          2.56178998E+02          2.56178998E+02
          0.5000          1.00000000E+30          2.12351991E+02          2.12351991E+02
          0.6000          1.00000000E+30          1.81730576E+02          1.81730576E+02
          0.7000          1.00000000E+30          1.59168808E+02          1.59168808E+02
          0.8000          1.00000000E+30          1.41868573E+02          1.41868573E+02
          0.9000          1.00000000E+30          1.28218213E+02          1.28218213E+02
          1.0000          1.00000000E+30          1.17141374E+02          1.17141374E+02
          2.0000          1.00000000E+30          6.56433715E+01          6.56433715E+01
          3.0000          1.00000000E+30          4.76239003E+01          4.76239003E+01
          4.0000          1.00000000E+30          3.82909397E+01          3.82909397E+01
          5.0000          1.00000000E+30          3.25057825E+01          3.25057825E+01
          6.0000          1.00000000E+30          2.85259952E+01          2.85259952E+01
          7.0000          1.00000000E+30          2.55967535E+01          2.55967535E+01
          8.0000          1.00000000E+30          2.33351482E+01          2.33351482E+01
          9.0000          1.00000000E+30          2.15258417E+01          2.15258417E+01
         10.0000          1.00000000E+30          2.00378460E+01          2.00378460E+01
         11.0000          1.00000000E+30          1.87869913E+01          1.87869913E+01
         12.0000          1.00000000E+30          1.77164991E+01          1.77164991E+01
         13.0000          1.00000000E+30          1.67867062E+01          1.67867062E+01
         14.0000          1.00000000E+30          1.59688340E+01          1.59688340E+01
         15.0000          1.00000000E+30          1.52416104E+01          1.52416104E+01
         16.0000          1.00000000E+30          1.45889792E+01          1.45889792E+01
         17.0000          1.00000000E+30          1.39984978E+01          1.39984978E+01
         18.0000          1.00000000E+30          1.34604493E+01          1.34604493E+01
         19.0000          1.00000000E+30          1.29671012E+01          1.29671012E+01
         20.0000          1.00000000E+30          1.25122258E+01          1.25122258E+01
         21.0000          1.00000000E+30          1.20907561E+01          1.20907561E+01
         22.0000          1.00000000E+30          1.16985471E+01          1.16985471E+01
         23.0000          1.00000000E+30          1.13321648E+01          1.13321648E+01
         24.0000          1.00000000E+30          1.09887416E+01          1.09887416E+01
         25.0000          1.00000000E+30          1.06658781E+01          1.06658781E+01
         26.0000          1.00000000E+30          1.03615527E+01          1.03615527E+01
         27.0000          1.00000000E+30          1.00740553E+01          1.00740553E+01
         28.0000          1.00000000E+30          9.80193473E+00          9.80193473E+00
         29.0000          1.00000000E+30          9.54395412E+00          9.54395412E+00
         30.0000          1.00000000E+30          9.29905886E+00          9.29905886E+00
         31.0000          1.00000000E+30          9.06634564E+00          9.06634564E+00
         32.0000          1.00000000E+30          8.84504203E+00          8.84504203E+00
         33.0000          1.00000000E+30          8.63448282E+00          8.63448282E+00
         34.0000          1.00000000E+30          8.43409543E+00          8.43409543E+00
         35.0000          1.00000000E+30          8.24338432E+00          8.24338432E+00
         36.0000          1.00000000E+30          8.06191832E+00          8.06191832E+00
         37.0000          1.00000000E+30          7.88931922E+00          7.88931922E+00
         38.0000          1.00000000E+30          7.72525176E+00          7.72525176E+00
         39.0000          1.00000000E+30          7.56941470E+00          7.56941470E+00
         40.0000          1.00000000E+30          7.42153330E+00          7.42153330E+00
         41.0000          1.00000000E+30          7.28135209E+00          7.28135209E+00
         42.0000          1.00000000E+30          7.14862940E+00          7.14862940E+00
         43.0000          1.00000000E+30          7.02313243E+00          7.02313243E+00
         44.0000          1.00000000E+30          6.90463351E+00          6.90463351E+00
         45.0000          1.00000000E+30          6.79290679E+00          6.79290679E+00
         46.0000          1.00000000E+30          6.68772638E+00          6.68772638E+00
         47.0000          1.00000000E+30          6.58886495E+00          6.58886495E+00
         48.0000          1.00000000E+30          6.49609309E+00          6.49609309E+00
         49.0000          1.00000000E+30          6.40917923E+00          6.40917923E+00
         50.0000          1.00000000E+30          6.32789007E+00          6.32789007E+00
         51.0000          1.00000000E+30          6.25199133E+00          6.25199133E+00
         52.0000          1.00000000E+30          6.18124876E+00          6.18124876E+00
         53.0000          1.00000000E+30          6.11542927E+00          6.11542927E+00
         54.0000          1.00000000E+30          6.05430217E+00          6.05430217E+00
         55.0000          1.00000000E+30          5.99764024E+00          5.99764024E+00
         56.0000          1.00000000E+30          5.94522092E+00          5.94522092E+00
         57.0000          1.00000000E+30          5.89682743E+00          5.89682743E+00
         58.0000          1.00000000E+30          5.85224919E+00          5.85224919E+00
         59.0000          1.00000000E+30          5.81128275E+00          5.81128275E+00
         60.0000          1.00000000E+30          5.77373263E+00          5.77373263E+00
         61.0000          1.00000000E+30          5.73941111E+00          5.73941111E+00
         62.0000          1.00000000E+30          5.70813889E+00          5.70813889E+00
         63.0000          1.00000000E+30          5.67974509E+00          5.67974509E+00
