#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.2000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.3000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.4000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.5000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.6000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.7000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.8000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.9000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          1.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          2.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          3.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          4.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          5.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          6.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          7.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          8.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          9.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         10.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         11.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         12.0000          1.00000000E+30          1.97468178E+02          1.97468178E+02
         13.0000          1.00000000E+30          2.11432410E+02          2.11432410E+02
         14.0000          1.00000000E+30          2.26779828E+02          2.26779828E+02
         15.0000          1.00000000E+30          2.42915110E+02          2.42915110E+02
         16.0000          1.00000000E+30          2.60213349E+02          2.60213349E+02
         17.0000          1.00000000E+30          2.53404145E+02          2.53404145E+02
         18.0000          1.00000000E+30          2.66061705E+02          2.66061705E+02
         19.0000          1.00000000E+30          2.78030565E+02          2.78030565E+02
         20.0000          1.00000000E+30          2.91914418E+02          2.91914418E+02
         21.0000          1.00000000E+30          3.05143785E+02          3.05143785E+02
         22.0000          1.00000000E+30          3.18785658E+02          3.18785658E+02
         23.0000          1.00000000E+30          3.34715068E+02          3.34715068E+02
         24.0000          1.00000000E+30          3.50342947E+02          3.50342947E+02
         25.0000          1.00000000E+30          3.67033685E+02          3.67033685E+02
         26.0000          1.00000000E+30          3.84248509E+02          3.84248509E+02
         27.0000          1.00000000E+30          4.03309571E+02          4.03309571E+02
         28.0000          1.00000000E+30          4.22164298E+02          4.22164298E+02
         29.0000          1.00000000E+30          4.42073284E+02          4.42073284E+02
         30.0000          1.00000000E+30          4.62516476E+02          4.62516476E+02
         31.0000          1.00000000E+30          4.84885478E+02          4.84885478E+02
         32.0000          1.00000000E+30          5.06203469E+02          5.06203469E+02
         33.0000          1.00000000E+30          5.30118631E+02          5.30118631E+02
         34.0000          1.00000000E+30          5.53144806E+02          5.53144806E+02
         35.0000          1.00000000E+30          5.78849828E+02          5.78849828E+02
         36.0000          1.00000000E+30          6.05768866E+02          6.05768866E+02
         37.0000          1.00000000E+30          6.30548682E+02          6.30548682E+02
         38.0000          1.00000000E+30          6.59041262E+02          6.59041262E+02
         39.0000          1.00000000E+30          6.86538632E+02          6.86538632E+02
         40.0000          1.00000000E+30          7.15432428E+02          7.15432428E+02
         41.0000          1.00000000E+30          7.46270843E+02          7.46270843E+02
         42.0000          1.00000000E+30          7.78337823E+02          7.78337823E+02
         43.0000          1.00000000E+30          8.08003995E+02          8.08003995E+02
         44.0000          1.00000000E+30          8.42682244E+02          8.42682244E+02
         45.0000          1.00000000E+30          8.75860799E+02          8.75860799E+02
         46.0000          1.00000000E+30          9.09094921E+02          9.09094921E+02
         47.0000          1.00000000E+30          9.44237311E+02          9.44237311E+02
         48.0000          1.00000000E+30          9.80327027E+02          9.80327027E+02
         49.0000          1.00000000E+30          1.01646974E+03          1.01646974E+03
         50.0000          1.00000000E+30          1.05406828E+03          1.05406828E+03
         51.0000          1.00000000E+30          1.09150695E+03          1.09150695E+03
         52.0000          1.00000000E+30          1.13069629E+03          1.13069629E+03
         53.0000          1.00000000E+30          1.17302018E+03          1.17302018E+03
         54.0000          1.00000000E+30          1.21363407E+03          1.21363407E+03
         55.0000          1.00000000E+30          1.25387609E+03          1.25387609E+03
         56.0000          1.00000000E+30          1.29663398E+03          1.29663398E+03
         57.0000          1.00000000E+30          1.34098894E+03          1.34098894E+03
         58.0000          1.00000000E+30          1.38773229E+03          1.38773229E+03
         59.0000          1.00000000E+30          1.42892119E+03          1.42892119E+03
         60.0000          1.00000000E+30          1.47505565E+03          1.47505565E+03
         61.0000          1.00000000E+30          1.52323787E+03          1.52323787E+03
         62.0000          1.00000000E+30          1.57147801E+03          1.57147801E+03
         63.0000          1.00000000E+30          1.62268257E+03          1.62268257E+03
         64.0000          1.00000000E+30          1.66985886E+03          1.66985886E+03
         65.0000          1.00000000E+30          1.71888244E+03          1.71888244E+03
         66.0000          1.00000000E+30          1.77279931E+03          1.77279931E+03
         67.0000          1.00000000E+30          1.82611349E+03          1.82611349E+03
         68.0000          1.00000000E+30          1.87977700E+03          1.87977700E+03
         69.0000          1.00000000E+30          1.93516718E+03          1.93516718E+03
         70.0000          1.00000000E+30          1.98600557E+03          1.98600557E+03
         71.0000          1.00000000E+30          2.04378208E+03          2.04378208E+03
         72.0000          1.00000000E+30          2.10126591E+03          2.10126591E+03
         73.0000          1.00000000E+30          2.16056079E+03          2.16056079E+03
         74.0000          1.00000000E+30          2.22094074E+03          2.22094074E+03
         75.0000          1.00000000E+30          2.27479395E+03          2.27479395E+03
         76.0000          1.00000000E+30          2.33639583E+03          2.33639583E+03
         77.0000          1.00000000E+30          2.39985629E+03          2.39985629E+03
         78.0000          1.00000000E+30          2.46751611E+03          2.46751611E+03
         79.0000          1.00000000E+30          2.52795918E+03          2.52795918E+03
         80.0000          1.00000000E+30          2.59710551E+03          2.59710551E+03
         81.0000          1.00000000E+30          2.66657086E+03          2.66657086E+03
         82.0000          1.00000000E+30          2.72279775E+03          2.72279775E+03
         83.0000          1.00000000E+30          2.79506881E+03          2.79506881E+03
         84.0000          1.00000000E+30          2.86711811E+03          2.86711811E+03
         85.0000          1.00000000E+30          2.93441182E+03          2.93441182E+03
         86.0000          1.00000000E+30          3.00600215E+03          3.00600215E+03
         87.0000          1.00000000E+30          3.08180803E+03          3.08180803E+03
         88.0000          1.00000000E+30          3.16328325E+03          3.16328325E+03
         89.0000          1.00000000E+30          3.22265064E+03          3.22265064E+03
         90.0000          1.00000000E+30          3.30126960E+03          3.30126960E+03
         91.0000          1.00000000E+30          3.37855583E+03          3.37855583E+03
         92.0000          1.00000000E+30          3.45733155E+03          3.45733155E+03
         93.0000          1.00000000E+30          3.54370566E+03          3.54370566E+03
         94.0000          1.00000000E+30          3.61271167E+03          3.61271167E+03
         95.0000          1.00000000E+30          3.69727140E+03          3.69727140E+03
         96.0000          1.00000000E+30          3.78426606E+03          3.78426606E+03
         97.0000          1.00000000E+30          3.85563353E+03          3.85563353E+03
         98.0000          1.00000000E+30          3.94335996E+03          3.94335996E+03
         99.0000          1.00000000E+30          4.02585137E+03          4.02585137E+03
        100.0000          1.00000000E+30          4.11790082E+03          4.11790082E+03
        110.0000          1.00000000E+30          5.05298207E+03          5.05298207E+03
        120.0000          1.00000000E+30          6.10066996E+03          6.10066996E+03
        130.0000          1.00000000E+30          7.27850658E+03          7.27850658E+03
        140.0000          1.00000000E+30          8.57354678E+03          8.57354678E+03
        150.0000          1.00000000E+30          1.00035515E+04          1.00035515E+04
        160.0000          1.00000000E+30          1.16056161E+04          1.16056161E+04
        170.0000          1.00000000E+30          1.33083208E+04          1.33083208E+04
        180.0000          1.00000000E+30          1.52072979E+04          1.52072979E+04
        190.0000          1.00000000E+30          1.71800442E+04          1.71800442E+04
        200.0000          1.00000000E+30          1.93869776E+04          1.93869776E+04
