#Energy      Ca-K-shell   Ca-L1-shell   Ca-L2-shell   Ca-L3-shell   Ca-M1-shell   Ca-M2-shell   Ca-M3-shell   F-K-shell   Valence  Total
        380.0000          1.00000000E+30          1.00000000E+30          5.25668856E+03          2.67506842E+03          6.75645078E+04          6.14977395E+04          3.11586884E+04          1.00000000E+30          1.63435161E+04          1.45264889E+03
        390.0000          1.00000000E+30          1.00000000E+30          5.53242164E+03          2.81972419E+03          7.05401547E+04          6.48137882E+04          3.28402098E+04          1.00000000E+30          1.74318139E+04          1.53181751E+03
        400.0000          1.00000000E+30          1.00000000E+30          5.84169392E+03          2.96655025E+03          7.36381269E+04          6.84145321E+04          3.45722432E+04          1.00000000E+30          1.85545225E+04          1.61474727E+03
        410.0000          1.00000000E+30          1.00000000E+30          6.15528236E+03          3.09536530E+03          7.67245991E+04          7.21472575E+04          3.64244167E+04          1.00000000E+30          1.97096103E+04          1.69316274E+03
        420.0000          1.00000000E+30          1.00000000E+30          6.47615252E+03          3.26939821E+03          8.02385332E+04          7.59186901E+04          3.85244079E+04          1.00000000E+30          2.09331519E+04          1.78685382E+03
        430.0000          1.00000000E+30          1.00000000E+30          6.83754429E+03          3.44695788E+03          8.33290908E+04          8.02103143E+04          4.04412558E+04          1.00000000E+30          2.21914697E+04          1.88458911E+03
        440.0000          1.00000000E+30          1.00000000E+30          7.20034005E+03          3.62742776E+03          8.66453881E+04          8.40986025E+04          4.25601455E+04          1.00000000E+30          2.35010361E+04          1.98397211E+03
        440.9990          1.00000000E+30          1.00000000E+30          7.24078414E+03          3.64701882E+03          8.70126673E+04          8.45555824E+04          4.27952949E+04          1.00000000E+30          2.36432162E+04          1.99487417E+03
        441.0010          1.00000000E+30          1.67333271E+04          7.24086557E+03          3.64705826E+03          8.70134057E+04          8.45565023E+04          4.27957682E+04          1.00000000E+30          2.36435025E+04          1.78240343E+03
        450.0000          1.00000000E+30          1.70903401E+04          7.55841084E+03          3.80852481E+03          9.04678451E+04          8.84221296E+04          4.47142449E+04          1.00000000E+30          2.48535310E+04          1.85753663E+03
        460.0000          1.00000000E+30          1.75053693E+04          7.90578750E+03          3.99301982E+03          9.35679389E+04          9.28251559E+04          4.68707676E+04          1.00000000E+30          2.63565623E+04          1.94254419E+03
        470.0000          1.00000000E+30          1.78994332E+04          8.27071517E+03          4.18066135E+03          9.73645886E+04          9.72360423E+04          4.94023784E+04          1.00000000E+30          2.77597139E+04          2.02924912E+03
        480.0000          1.00000000E+30          1.83256161E+04          8.68671083E+03          4.38713108E+03          1.00883488E+05          1.01725692E+05          5.15862500E+04          1.00000000E+30          2.92472005E+04          2.12338890E+03
        490.0000          1.00000000E+30          1.89213605E+04          9.11488003E+03          4.59917762E+03          1.04446448E+05          1.06923006E+05          5.40276807E+04          1.00000000E+30          3.08346330E+04          2.22292310E+03
        500.0000          1.00000000E+30          1.94773685E+04          9.54121879E+03          4.83430431E+03          1.08475732E+05          1.11906500E+05          5.65495852E+04          1.00000000E+30          3.24013238E+04          2.32717111E+03
        510.0000          1.00000000E+30          1.99429551E+04          9.96794108E+03          5.05181621E+03          1.12421420E+05          1.16997125E+05          5.93963857E+04          1.00000000E+30          3.40653718E+04          2.42690798E+03
        520.0000          1.00000000E+30          2.05129148E+04          1.04024839E+04          5.27169688E+03          1.16170699E+05          1.22084200E+05          6.19234992E+04          1.00000000E+30          3.58941278E+04          2.52920816E+03
        530.0000          1.00000000E+30          2.09676761E+04          1.08834308E+04          5.51916514E+03          1.20551228E+05          1.28110278E+05          6.50490142E+04          1.00000000E+30          3.75388529E+04          2.63939178E+03
        540.0000          1.00000000E+30          2.15395689E+04          1.14133760E+04          5.79640095E+03          1.24404301E+05          1.33232018E+05          6.75659826E+04          1.00000000E+30          3.94804550E+04          2.76062454E+03
        550.0000          1.00000000E+30          2.20713093E+04          1.19032685E+04          6.04103423E+03          1.28496489E+05          1.38948416E+05          7.04480135E+04          1.00000000E+30          4.12463685E+04          2.87132352E+03
        560.0000          1.00000000E+30          2.26756987E+04          1.23996571E+04          6.28939021E+03          1.33046708E+05          1.44831139E+05          7.34386943E+04          1.00000000E+30          4.31458087E+04          2.98542963E+03
        570.0000          1.00000000E+30          2.31912057E+04          1.29483006E+04          6.56993811E+03          1.37074539E+05          1.51517729E+05          7.65549777E+04          1.00000000E+30          4.52365012E+04          3.10923830E+03
        580.0000          1.00000000E+30          2.38079244E+04          1.35595210E+04          6.88313984E+03          1.41881392E+05          1.57404456E+05          7.99869778E+04          1.00000000E+30          4.72367464E+04          3.24562077E+03
        590.0000          1.00000000E+30          2.43014214E+04          1.40994284E+04          7.15961899E+03          1.45857918E+05          1.63427664E+05          8.31650366E+04          1.00000000E+30          4.95180566E+04          3.36767470E+03
        600.0000          1.00000000E+30          2.49237318E+04          1.47640577E+04          7.50053563E+03          1.50417007E+05          1.70537529E+05          8.63814666E+04          1.00000000E+30          5.15521338E+04          3.51290527E+03
        610.0000          1.00000000E+30          2.54176766E+04          1.53047723E+04          7.77753157E+03          1.55465527E+05          1.77124715E+05          8.99230788E+04          1.00000000E+30          5.36684401E+04          3.63518890E+03
        620.0000          1.00000000E+30          2.60326577E+04          1.59433366E+04          8.10030306E+03          1.59772837E+05          1.83982515E+05          9.38394988E+04          1.00000000E+30          5.60203301E+04          3.77659294E+03
        630.0000          1.00000000E+30          2.66781357E+04          1.65987001E+04          8.46918038E+03          1.65035457E+05          1.91143041E+05          9.73264024E+04          1.00000000E+30          5.84130390E+04          3.92942906E+03
        640.0000          1.00000000E+30          2.73250905E+04          1.73294327E+04          8.80251099E+03          1.69458972E+05          1.98922981E+05          1.00961614E+05          1.00000000E+30          6.08969969E+04          4.07897260E+03
        650.0000          1.00000000E+30          2.80261440E+04          1.79895899E+04          9.15644172E+03          1.74230910E+05          2.06168047E+05          1.05174579E+05          1.00000000E+30          6.32970664E+04          4.23051488E+03
        660.0000          1.00000000E+30          2.86061320E+04          1.87850350E+04          9.51148849E+03          1.79588134E+05          2.14622231E+05          1.08761345E+05          1.00000000E+30          6.60470301E+04          4.38807744E+03
        670.0000          1.00000000E+30          2.93093627E+04          1.94476887E+04          9.87409804E+03          1.84269439E+05          2.21913400E+05          1.13233943E+05          1.00000000E+30          6.84715322E+04          4.54168005E+03
        680.0000          1.00000000E+30          3.00480401E+04          2.01726530E+04          1.02824274E+04          1.89852466E+05          2.29775704E+05          1.16844237E+05          1.00000000E+30          7.12891016E+04          4.71008235E+03
        690.0000          1.00000000E+30          3.05730310E+04          2.10174099E+04          1.06688589E+04          1.94498425E+05          2.38812745E+05          1.21130192E+05          1.00000000E+30          7.37600510E+04          4.87422620E+03
        693.9990          1.00000000E+30          3.08612145E+04          2.13753692E+04          1.08433706E+04          1.96742808E+05          2.42628811E+05          1.22973850E+05          1.00000000E+30          7.49600914E+04          4.94841921E+03
        694.0010          1.00000000E+30          3.08613600E+04          2.13755513E+04          1.08434593E+04          1.96743944E+05          2.42630750E+05          1.22974786E+05          5.69970777E+03          7.49607013E+04          2.64879057E+03
        700.0000          1.00000000E+30          3.13040096E+04          2.17710283E+04          1.11162285E+04          1.99763390E+05          2.46905665E+05          1.25848252E+05          5.65807345E+03          7.67367888E+04          2.66945533E+03
        710.0000          1.00000000E+30          3.20707988E+04          2.25763351E+04          1.15142782E+04          2.05499503E+05          2.55518826E+05          1.30061567E+05          5.68869011E+03          7.95387659E+04          2.72366598E+03
        720.0000          1.00000000E+30          3.25678056E+04          2.34775611E+04          1.19952319E+04          2.11574775E+05          2.65100675E+05          1.35104358E+05          5.77999609E+03          8.26822257E+04          2.79586716E+03
        730.0000          1.00000000E+30          3.33082233E+04          2.42850418E+04          1.23867482E+04          2.16395314E+05          2.73717561E+05          1.39469559E+05          5.88346536E+03          8.54967300E+04          2.86499726E+03
        740.0000          1.00000000E+30          3.40830906E+04          2.52547700E+04          1.28974702E+04          2.22610658E+05          2.83972154E+05          1.44155023E+05          5.97991656E+03          8.85170535E+04          2.94164890E+03
        750.0000          1.00000000E+30          3.47549673E+04          2.60652289E+04          1.32876413E+04          2.27639819E+05          2.92602970E+05          1.48853588E+05          6.15393301E+03          9.18149086E+04          3.02742465E+03
        760.0000          1.00000000E+30          3.55563344E+04          2.70882833E+04          1.38172730E+04          2.33188269E+05          3.02445813E+05          1.54164034E+05          6.31104789E+03          9.49276972E+04          3.12030127E+03
        770.0000          1.00000000E+30          3.63955289E+04          2.80051029E+04          1.42767695E+04          2.39351834E+05          3.13434971E+05          1.58932882E+05          6.51574919E+03          9.84462657E+04          3.22040422E+03
        780.0000          1.00000000E+30          3.69717091E+04          2.89411579E+04          1.47561192E+04          2.44802338E+05          3.22852618E+05          1.64194135E+05          6.71309504E+03          1.01543246E+05          3.31727389E+03
        790.0000          1.00000000E+30          3.77882609E+04          3.00353212E+04          1.52650693E+04          2.51123528E+05          3.34450969E+05          1.69886367E+05          6.95660566E+03          1.05172431E+05          3.43192989E+03
        800.0000          1.00000000E+30          3.86416958E+04          3.09602934E+04          1.58266286E+04          2.57779819E+05          3.44223782E+05          1.75987446E+05          7.18872609E+03          1.08647449E+05          3.54433662E+03
        810.0000          1.00000000E+30          3.94077797E+04          3.21075509E+04          1.63381756E+04          2.63032486E+05          3.54824136E+05          1.81026730E+05          7.43957084E+03          1.12255281E+05          3.66037377E+03
        820.0000          1.00000000E+30          4.02976418E+04          3.30541927E+04          1.69397027E+04          2.69728464E+05          3.66872113E+05          1.86434431E+05          7.66489270E+03          1.16101085E+05          3.77391591E+03
        830.0000          1.00000000E+30          4.10344259E+04          3.42307399E+04          1.74551912E+04          2.75803373E+05          3.77400889E+05          1.92663865E+05          7.92863768E+03          1.19718542E+05          3.89382786E+03
        840.0000          1.00000000E+30          4.19299363E+04          3.53324110E+04          1.80304648E+04          2.82012470E+05          3.90128660E+05          1.98398006E+05          8.21118014E+03          1.23740542E+05          4.02204412E+03
        850.0000          1.00000000E+30          4.28654049E+04          3.64734218E+04          1.86718900E+04          2.88891002E+05          4.00657787E+05          2.05012528E+05          8.43101584E+03          1.27390162E+05          4.13912028E+03
        860.0000          1.00000000E+30          4.35451402E+04          3.77356199E+04          1.92241989E+04          2.96113470E+05          4.12749535E+05          2.10690761E+05          8.72171507E+03          1.31382738E+05          4.26809693E+03
        870.0000          1.00000000E+30          4.44765772E+04          3.90883087E+04          1.98960176E+04          3.01825235E+05          4.26140884E+05          2.17652246E+05          8.90878454E+03          1.35530964E+05          4.38193652E+03
        880.0000          1.00000000E+30          4.54487323E+04          4.01734609E+04          2.04802032E+04          3.09127446E+05          4.37672052E+05          2.23324080E+05          9.18815234E+03          1.39939105E+05          4.51056309E+03
        890.0000          1.00000000E+30          4.60934475E+04          4.13520015E+04          2.11758343E+04          3.15196643E+05          4.51597029E+05          2.29889252E+05          9.41809612E+03          1.43863641E+05          4.63031923E+03
        900.0000          1.00000000E+30          4.70418665E+04          4.27228726E+04          2.18036210E+04          3.22507099E+05          4.63761079E+05          2.37169063E+05          9.70627287E+03          1.48494432E+05          4.76730599E+03
        910.0000          1.00000000E+30          4.78958976E+04          4.39802500E+04          2.25400308E+04          3.30164715E+05          4.78085722E+05          2.43419610E+05          9.92402683E+03          1.52546087E+05          4.88923086E+03
        920.0000          1.00000000E+30          4.88725762E+04          4.54315363E+04          2.31609538E+04          3.38194820E+05          4.91087945E+05          2.50962601E+05          1.01763046E+04          1.56915397E+05          5.01839699E+03
        930.0000          1.00000000E+30          4.98899163E+04          4.66782068E+04          2.39332329E+04          3.43406841E+05          5.06137005E+05          2.57591090E+05          1.04590421E+04          1.61766620E+05          5.15961331E+03
        940.0000          1.00000000E+30          5.06338155E+04          4.82008967E+04          2.45579611E+04          3.51332802E+05          5.18986293E+05          2.65324449E+05          1.07579398E+04          1.66692163E+05          5.29908196E+03
        950.0000          1.00000000E+30          5.16392008E+04          4.94573253E+04          2.52853257E+04          3.59633275E+05          5.34659220E+05          2.72404662E+05          1.09997630E+04          1.71011463E+05          5.42847507E+03
        960.0000          1.00000000E+30          5.26853208E+04          5.09055922E+04          2.60858871E+04          3.64711761E+05          5.47613042E+05          2.80502684E+05          1.13068587E+04          1.76171713E+05          5.58001675E+03
        970.0000          1.00000000E+30          5.34200503E+04          5.24888639E+04          2.68334337E+04          3.72722178E+05          5.63651661E+05          2.87512451E+05          1.15516700E+04          1.80729092E+05          5.71186723E+03
        980.0000          1.00000000E+30          5.44336880E+04          5.39754024E+04          2.76855598E+04          3.79773516E+05          5.78651559E+05          2.95919565E+05          1.18615496E+04          1.85869065E+05          5.86700913E+03
        990.0000          1.00000000E+30          5.54865370E+04          5.56578721E+04          2.84072882E+04          3.87917981E+05          5.95740863E+05          3.03044702E+05          1.21640423E+04          1.90756278E+05          6.01686060E+03
       1000.0000          1.00000000E+30          5.64360597E+04          5.70964810E+04          2.92951753E+04          3.95199344E+05          6.09680125E+05          3.11623420E+05          1.24973635E+04          1.96198232E+05          6.17810106E+03
       1100.0000          1.00000000E+30          6.70791509E+04          7.47298565E+04          3.82633073E+04          4.78042318E+05          7.85328501E+05          4.02904085E+05          1.59081170E+04          2.52625148E+05          7.86840158E+03
       1200.0000          1.00000000E+30          7.89180033E+04          9.57090962E+04          4.92243475E+04          5.67789951E+05          9.94988330E+05          5.08876022E+05          1.98175572E+04          3.19550233E+05          9.82743722E+03
       1300.0000          1.00000000E+30          9.18205874E+04          1.21080497E+05          6.22343445E+04          6.67395032E+05          1.23627885E+06          6.32197152E+05          2.43864599E+04          3.95820376E+05          1.21006985E+04
       1400.0000          1.00000000E+30          1.06096998E+05          1.49607759E+05          7.70681651E+04          7.75869761E+05          1.51311418E+06          7.77670699E+05          2.97143484E+04          4.82304520E+05          1.46955481E+04
       1500.0000          1.00000000E+30          1.21196401E+05          1.84309323E+05          9.45556532E+04          8.93770949E+05          1.84167002E+06          9.45370349E+05          3.56436998E+04          5.82523127E+05          1.76229280E+04
       1600.0000          1.00000000E+30          1.38517924E+05          2.22652843E+05          1.14503379E+05          1.01999957E+06          2.20776262E+06          1.13883481E+06          4.23781308E+04          6.94271622E+05          2.09236488E+04
       1700.0000          1.00000000E+30          1.56103142E+05          2.67098505E+05          1.37903568E+05          1.16159744E+06          2.63094854E+06          1.35266591E+06          4.98930784E+04          8.18569642E+05          2.46025696E+04
       1800.0000          1.00000000E+30          1.75356097E+05          3.17821759E+05          1.63547619E+05          1.30793052E+06          3.10375160E+06          1.59819304E+06          5.83644432E+04          9.57422752E+05          2.86909628E+04
       1900.0000          1.00000000E+30          1.96380605E+05          3.75208249E+05          1.93467507E+05          1.46974123E+06          3.64277193E+06          1.87255080E+06          6.76581619E+04          1.11410051E+06          3.32304600E+04
       2000.0000          1.00000000E+30          2.18888569E+05          4.39152213E+05          2.26544132E+05          1.64072348E+06          4.23327188E+06          2.17859270E+06          7.79010804E+04          1.28103293E+06          3.81942727E+04
       2100.0000          1.00000000E+30          2.43015826E+05          5.09966458E+05          2.64172948E+05          1.82391073E+06          4.89505290E+06          2.52699113E+06          8.93838220E+04          1.47063095E+06          4.37115560E+04
       2200.0000          1.00000000E+30          2.68230067E+05          5.89966161E+05          3.05859821E+05          2.01906302E+06          5.62089895E+06          2.90303277E+06          1.01525284E+05          1.66868638E+06          4.96048528E+04
       2300.0000          1.00000000E+30          2.96115030E+05          6.78677784E+05          3.50758197E+05          2.23516847E+06          6.42735094E+06          3.32859743E+06          1.15018160E+05          1.88728111E+06          5.60882894E+04
       2400.0000          1.00000000E+30          3.23899258E+05          7.73951234E+05          4.01411289E+05          2.45238854E+06          7.34417743E+06          3.78529971E+06          1.29795764E+05          2.12736398E+06          6.30785640E+04
       2500.0000          1.00000000E+30          3.53736457E+05          8.82001540E+05          4.56529330E+05          2.67779644E+06          8.29487628E+06          4.29203678E+06          1.45665783E+05          2.38603713E+06          7.06099473E+04
       2600.0000          1.00000000E+30          3.85491495E+05          1.00223583E+06          5.18048096E+05          2.93917894E+06          9.40414515E+06          4.84903103E+06          1.62761933E+05          2.66277080E+06          7.87744699E+04
       2700.0000          1.00000000E+30          4.19685984E+05          1.12626465E+06          5.85405241E+05          3.18821293E+06          1.05313254E+07          5.45502721E+06          1.80855146E+05          2.95609805E+06          8.74252653E+04
       2800.0000          1.00000000E+30          4.55132421E+05          1.26448873E+06          6.57764189E+05          3.47364138E+06          1.17846990E+07          6.12940613E+06          2.01527346E+05          3.27815408E+06          9.69806114E+04
       2900.0000          1.00000000E+30          4.93562578E+05          1.41655555E+06          7.34789860E+05          3.74637354E+06          1.31493966E+07          6.83779728E+06          2.22008034E+05          3.61974096E+06          1.06805876E+05
       3000.0000          1.00000000E+30          5.31997832E+05          1.58265713E+06          8.20154671E+05          4.05173894E+06          1.46688903E+07          7.57875013E+06          2.45234336E+05          3.98302698E+06          1.17556297E+05
       3100.0000          1.00000000E+30          5.73600887E+05          1.75761313E+06          9.12534631E+05          4.37497475E+06          1.62299058E+07          8.41621523E+06          2.69187605E+05          4.37951512E+06          1.28859379E+05
       3200.0000          1.00000000E+30          6.19680498E+05          1.94803971E+06          1.01077496E+06          4.71683463E+06          1.79959436E+07          9.35780387E+06          2.94378555E+05          4.78581340E+06          1.40908855E+05
       3300.0000          1.00000000E+30          6.62128368E+05          2.15110101E+06          1.12174015E+06          5.06703857E+06          1.98248216E+07          1.02986437E+07          3.22510700E+05          5.22553071E+06          1.53761756E+05
       3400.0000          1.00000000E+30          7.10842930E+05          2.37212024E+06          1.23676112E+06          5.42582472E+06          2.17560425E+07          1.13249245E+07          3.51321155E+05          5.69408275E+06          1.67294128E+05
       3500.0000          1.00000000E+30          7.61306845E+05          2.61806892E+06          1.35929394E+06          5.80346061E+06          2.38788086E+07          1.24151775E+07          3.83464483E+05          6.19463822E+06          1.81979089E+05
       3600.0000          1.00000000E+30          8.10413118E+05          2.86427773E+06          1.49056900E+06          6.20518933E+06          2.62284142E+07          1.36014793E+07          4.14811437E+05          6.70534625E+06          1.96594065E+05
       3700.0000          1.00000000E+30          8.64301375E+05          3.13174109E+06          1.63590962E+06          6.62578496E+06          2.85709565E+07          1.48853347E+07          4.50347628E+05          7.25736494E+06          2.12811238E+05
       3800.0000          1.00000000E+30          9.20697340E+05          3.42476329E+06          1.78285520E+06          7.04218237E+06          3.12276999E+07          1.62103936E+07          4.87958828E+05          7.85075534E+06          2.29807668E+05
       3900.0000          1.00000000E+30          9.80102972E+05          3.72821795E+06          1.94926932E+06          7.48944046E+06          3.38599829E+07          1.76672146E+07          5.24153158E+05          8.44687225E+06          2.47070887E+05
       4000.0000          1.00000000E+30          1.04078797E+06          4.05525903E+06          2.11955081E+06          7.96679038E+06          3.68447757E+07          1.92180959E+07          5.65293667E+05          9.10349531E+06          2.65763910E+05
       4040.9990          1.00000000E+30          1.06931187E+06          4.20290867E+06          2.18824728E+06          8.15783531E+06          3.80406219E+07          1.98369276E+07          5.81813512E+05          9.40265258E+06          2.73635611E+05
       4041.0010          6.99540690E+04          1.06931330E+06          4.20291614E+06          2.18825108E+06          8.15784535E+06          3.80406866E+07          1.98369625E+07          5.81814392E+05          9.40266775E+06          5.57115985E+04
       4100.0000          7.20474669E+04          1.10276287E+06          4.40522782E+06          2.30638205E+06          8.46511350E+06          3.98886698E+07          2.07960995E+07          6.08983470E+05          9.78349505E+06          5.75284106E+04
       4200.0000          7.58970998E+04          1.17076963E+06          4.78111334E+06          2.49361792E+06          8.96499281E+06          4.32734032E+07          2.25016694E+07          6.52831369E+05          1.04655671E+07          6.08032523E+04
       4300.0000          8.04873493E+04          1.23833175E+06          5.16224976E+06          2.70357919E+06          9.48630693E+06          4.68191399E+07          2.43302823E+07          7.00157761E+05          1.12096816E+07          6.45962371E+04
       4400.0000          8.52794602E+04          1.30838575E+06          5.57864212E+06          2.91142547E+06          1.00345285E+07          5.03320276E+07          2.62822784E+07          7.47886959E+05          1.19831482E+07          6.85339591E+04
       4500.0000          9.02453948E+04          1.38254204E+06          6.02845234E+06          3.14567907E+06          1.05905412E+07          5.42719041E+07          2.82501299E+07          7.99499636E+05          1.28000862E+07          7.26473128E+04
       4600.0000          9.52870545E+04          1.45762245E+06          6.47775118E+06          3.38583428E+06          1.11584113E+07          5.84003784E+07          3.03943990E+07          8.53355068E+05          1.36550370E+07          7.68338484E+04
       4700.0000          1.00446840E+05          1.53366785E+06          6.97922680E+06          3.64241043E+06          1.17707658E+07          6.25256321E+07          3.27005627E+07          9.10011249E+05          1.45204437E+07          8.11381514E+04
       4800.0000          1.06168967E+05          1.61700526E+06          7.49836273E+06          3.91528887E+06          1.24051729E+07          6.71586591E+07          3.51339797E+07          9.69137279E+05          1.55053653E+07          8.58630718E+04
       4900.0000          1.12059916E+05          1.69843246E+06          8.01913571E+06          4.20733948E+06          1.30375875E+07          7.21099020E+07          3.75677035E+07          1.03120162E+06          1.64628300E+07          9.07224477E+04
       5000.0000          1.18175465E+05          1.78328850E+06          8.58990782E+06          4.51229888E+06          1.36964602E+07          7.67734771E+07          4.02006162E+07          1.09642368E+06          1.74061448E+07          9.57743713E+04
       5100.0000          1.24530118E+05          1.87253995E+06          9.18713532E+06          4.82864638E+06          1.43850026E+07          8.20978940E+07          4.29809490E+07          1.16520300E+06          1.84390402E+07          1.01034788E+05
       5200.0000          1.30781492E+05          1.96255690E+06          9.82713081E+06          5.14315322E+06          1.50815080E+07          8.76331325E+07          4.59514128E+07          1.23436783E+06          1.95046328E+07          1.06236571E+05
       5300.0000          1.37231900E+05          2.06623162E+06          1.05003930E+07          5.49699616E+06          1.58739182E+07          9.33801263E+07          4.90288712E+07          1.30216409E+06          2.07103115E+07          1.11627084E+05
       5400.0000          1.44724065E+05          2.15865216E+06          1.11750181E+07          5.87238206E+06          1.65933776E+07          9.95261260E+07          5.21999171E+07          1.37682441E+06          2.18795111E+07          1.17727245E+05
       5500.0000          1.51549435E+05          2.25505797E+06          1.18998658E+07          6.25484001E+06          1.73331130E+07          1.05935343E+08          5.53680375E+07          1.45406393E+06          2.30835639E+07          1.23424676E+05
       5600.0000          1.58707566E+05          2.36678507E+06          1.26632565E+07          6.63646337E+06          1.81865140E+07          1.12332252E+08          5.89154827E+07          1.54117604E+06          2.42870896E+07          1.29467387E+05
       5700.0000          1.65724199E+05          2.47062779E+06          1.34438051E+07          7.05348223E+06          1.89781987E+07          1.19865851E+08          6.26642905E+07          1.62404322E+06          2.55947489E+07          1.35375788E+05
       5800.0000          1.73922943E+05          2.57825880E+06          1.43595151E+07          7.48807736E+06          1.98064395E+07          1.27047312E+08          6.64768037E+07          1.70954351E+06          2.70397798E+07          1.42125121E+05
       5900.0000          1.81558950E+05          2.70337383E+06          1.51854484E+07          7.98141232E+06          2.06735268E+07          1.34021174E+08          7.04641167E+07          1.79937770E+06          2.84125518E+07          1.48591229E+05
       6000.0000          1.89492443E+05          2.81068988E+06          1.60956030E+07          8.42945358E+06          2.16329680E+07          1.41834638E+08          7.45137704E+07          1.89313647E+06          2.97657651E+07          1.55223671E+05
       6100.0000          1.98664307E+05          2.92133515E+06          1.69932270E+07          8.93381650E+06          2.25178495E+07          1.49931243E+08          7.87019536E+07          1.99077848E+06          3.13346412E+07          1.62741292E+05
       6200.0000          2.06588145E+05          3.05364306E+06          1.79922986E+07          9.46306108E+06          2.34167652E+07          1.59143398E+08          8.36190126E+07          2.10187146E+06          3.28714529E+07          1.69594575E+05
       6300.0000          2.16577459E+05          3.17159642E+06          1.90096605E+07          9.99994583E+06          2.43851341E+07          1.68106631E+08          8.83056811E+07          2.20121264E+06          3.44297324E+07          1.77720563E+05
       6400.0000          2.24492036E+05          3.30942087E+06          2.00780798E+07          1.05638565E+07          2.54602355E+07          1.77347060E+08          9.31907560E+07          2.30478949E+06          3.60628931E+07          1.84556621E+05
       6500.0000          2.34159587E+05          3.43715619E+06          2.12007678E+07          1.11578397E+07          2.64691574E+07          1.86465216E+08          9.80114326E+07          2.41533041E+06          3.79103657E+07          1.92601528E+05
       6600.0000          2.43513845E+05          3.57093172E+06          2.23520277E+07          1.17662063E+07          2.75161319E+07          1.97284897E+08          1.03737597E+08          2.52685753E+06          3.96260912E+07          2.00467302E+05
       6700.0000          2.54545353E+05          3.71042120E+06          2.35403754E+07          1.23939932E+07          2.85439347E+07          2.07420341E+08          1.09100607E+08          2.64106909E+06          4.13983008E+07          2.09509228E+05
       6800.0000          2.64126029E+05          3.86175082E+06          2.48959958E+07          1.31128859E+07          2.97463264E+07          2.18021707E+08          1.14712179E+08          2.76381187E+06          4.32497121E+07          2.17707847E+05
       6900.0000          2.74339135E+05          4.00354549E+06          2.61898084E+07          1.37980616E+07          3.08151154E+07          2.29285194E+08          1.20676901E+08          2.89066055E+06          4.51787386E+07          2.26309149E+05
       7000.0000          2.85006876E+05          4.14837543E+06          2.75217804E+07          1.45041260E+07          3.19542734E+07          2.40726478E+08          1.26737048E+08          3.03171837E+06          4.71187069E+07          2.35325438E+05
       7100.0000          2.96775441E+05          4.31172942E+06          2.89216696E+07          1.52464719E+07          3.30970118E+07          2.52479663E+08          1.32964038E+08          3.15960639E+06          4.93111628E+07          2.45091317E+05
       7200.0000          3.07945183E+05          4.46888479E+06          3.03873383E+07          1.60239770E+07          3.43981104E+07          2.66053351E+08          1.40161856E+08          3.29185815E+06          5.13206430E+07          2.54475891E+05
       7300.0000          3.20860680E+05          4.62937852E+06          3.18436850E+07          1.67965992E+07          3.55581747E+07          2.78877045E+08          1.46961720E+08          3.44652495E+06          5.34637277E+07          2.65186342E+05
       7400.0000          3.31678719E+05          4.81011905E+06          3.33791616E+07          1.76115144E+07          3.68173170E+07          2.92083249E+08          1.53965846E+08          3.58640723E+06          5.56449560E+07          2.74462715E+05
       7500.0000          3.43188225E+05          4.96637120E+06          3.49949613E+07          1.84693791E+07          3.82169801E+07          3.05938955E+08          1.61317224E+08          3.73353470E+06          5.78574217E+07          2.84196926E+05
       7600.0000          3.55462105E+05          5.15818218E+06          3.67894793E+07          1.94227486E+07          3.95133268E+07          3.20397149E+08          1.68990931E+08          3.88670623E+06          6.03612530E+07          2.94639805E+05
       7700.0000          3.68999775E+05          5.32118724E+06          3.84712747E+07          2.03160508E+07          4.08603746E+07          3.34798822E+08          1.76635363E+08          4.06088496E+06          6.26628985E+07          3.05950338E+05
       7800.0000          3.81322199E+05          5.49805373E+06          4.01918874E+07          2.12301728E+07          4.23764220E+07          3.51512828E+08          1.85515223E+08          4.21212350E+06          6.53208725E+07          3.16368354E+05
       7900.0000          3.95823864E+05          5.69842949E+06          4.22214666E+07          2.23094703E+07          4.36880581E+07          3.66783751E+08          1.93625504E+08          4.37238878E+06          6.77431736E+07          3.28448003E+05
       8000.0000          4.08277824E+05          5.87451763E+06          4.40638397E+07          2.32975577E+07          4.52933320E+07          3.83107126E+08          2.02298851E+08          4.54254700E+06          7.02862975E+07          3.39079986E+05
       8100.0000          4.23521641E+05          6.08728397E+06          4.59783286E+07          2.43215454E+07          4.66567381E+07          3.99608257E+08          2.11068125E+08          4.73062723E+06          7.31449632E+07          3.51861192E+05
       8200.0000          4.37356154E+05          6.26408617E+06          4.79983518E+07          2.53982084E+07          4.81329550E+07          4.18682485E+08          2.21213781E+08          4.90315883E+06          7.58006638E+07          3.63485608E+05
       8300.0000          4.51542374E+05          6.46232474E+06          5.01041294E+07          2.65204148E+07          4.98085659E+07          4.35699244E+08          2.30260536E+08          5.10747090E+06          7.86155736E+07          3.75619786E+05
       8400.0000          4.67689274E+05          6.68391693E+06          5.22865703E+07          2.77836292E+07          5.12781976E+07          4.53955752E+08          2.39982620E+08          5.28240317E+06          8.16760772E+07          3.89055862E+05
       8500.0000          4.82508354E+05          6.88767427E+06          5.46709320E+07          2.89086214E+07          5.30540675E+07          4.75050764E+08          2.51221134E+08          5.47669556E+06          8.44319359E+07          4.01615638E+05
