#Energy      Co-K-shell   Co-L1-shell   Co-L2-shell   Co-L3-shell   Co-M1-shell   Co-M2-shell   Co-M3-shell   Valence  Total
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67975451E+02          1.74795057E+02          8.37100864E+01          8.72959823E+00          7.41084609E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67880969E+02          1.76116063E+02          8.43711257E+01          8.85099087E+00          7.50579217E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67977007E+02          1.77465435E+02          8.50447266E+01          8.97205330E+00          7.60062160E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68246396E+02          1.78840720E+02          8.57297951E+01          9.09279355E+00          7.69533257E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68673855E+02          1.80239705E+02          8.64253488E+01          9.21321940E+00          7.78992362E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69245788E+02          1.81660400E+02          8.71305016E+01          9.33333838E+00          7.88439356E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69950026E+02          1.83101005E+02          8.78444548E+01          9.45315781E+00          7.97874151E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70775692E+02          1.84559898E+02          8.85664819E+01          9.57268473E+00          8.07296678E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71712957E+02          1.86035598E+02          8.92959266E+01          9.69576133E+00          8.16979216E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72753056E+02          1.87526770E+02          9.00321910E+01          9.81466217E+00          8.26372327E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.73887985E+02          1.89032187E+02          9.07747316E+01          9.93329133E+00          8.35753184E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75110566E+02          1.90550740E+02          9.15230527E+01          1.00553556E+01          8.45383379E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76414261E+02          1.92081412E+02          9.22767005E+01          1.01734001E+01          8.54735199E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.77793134E+02          1.93623273E+02          9.30352604E+01          1.02911918E+01          8.64074902E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79241802E+02          1.95175467E+02          9.37983518E+01          1.04123058E+01          8.73653841E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80755319E+02          1.96737215E+02          9.45656255E+01          1.05295505E+01          8.82965065E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82329190E+02          1.98307797E+02          9.53367618E+01          1.06465593E+01          8.92264383E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83959295E+02          1.99886549E+02          9.61114637E+01          1.07667793E+01          9.01793337E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.85641855E+02          2.01472864E+02          9.68894604E+01          1.08832754E+01          9.11064855E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87373400E+02          2.03066175E+02          9.76705005E+01          1.10029239E+01          9.20560839E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89150740E+02          2.04665964E+02          9.84543517E+01          1.11189287E+01          9.29805090E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90970929E+02          2.06271752E+02          9.92407991E+01          1.12380270E+01          9.39268753E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92831257E+02          2.07883090E+02          1.00029644E+02          1.13568510E+01          9.48715909E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94729213E+02          2.09499566E+02          1.00820703E+02          1.14721291E+01          9.57918289E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96662492E+02          2.11120797E+02          1.01613804E+02          1.15904331E+01          9.67334141E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98628928E+02          2.12746427E+02          1.02408789E+02          1.17052682E+01          9.76510673E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00626543E+02          2.14376124E+02          1.03205511E+02          1.18230708E+01          9.85895881E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02653478E+02          2.16009581E+02          1.04003831E+02          1.19406227E+01          9.95265465E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.04708012E+02          2.17646511E+02          1.04803623E+02          1.20547989E+01          1.00440236E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06788549E+02          2.19286646E+02          1.05604766E+02          1.21718754E+01          1.01374230E+01
        784.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07837894E+02          2.20107672E+02          1.06005730E+02          1.22287721E+01          1.01829886E+01
        785.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70092240E+12          4.07838315E+02          2.20108000E+02          1.06005890E+02          1.22287961E+01          1.01830077E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28665055E+07          4.08893601E+02          2.20929737E+02          1.06407150E+02          1.22887133E+01          1.02306678E+01
        799.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30629925E+06          4.11021559E+02          2.22575385E+02          1.07210591E+02          1.24053039E+01          1.03237424E+01
        800.0000          1.00000000E+30          1.00000000E+30          3.59866908E+12          6.30577089E+06          4.11021772E+02          2.22575550E+02          1.07210671E+02          1.24053159E+01          1.03237519E+01
        800.0010          1.00000000E+30          1.00000000E+30          3.59868610E+12          6.30524261E+06          4.11021986E+02          2.22575715E+02          1.07210752E+02          1.24053278E+01          1.03237614E+01
        810.0000          1.00000000E+30          1.00000000E+30          2.48096546E+07          2.90610022E+06          4.13171756E+02          2.24223868E+02          1.08015233E+02          1.25186539E+01          1.04145772E+01
        820.0000          1.00000000E+30          1.00000000E+30          8.71438072E+06          1.73883369E+06          4.15342347E+02          2.25874487E+02          1.08820743E+02          1.26348133E+01          1.05073577E+01
        830.0000          1.00000000E+30          1.00000000E+30          4.70226349E+06          1.18217553E+06          4.17532408E+02          2.27527218E+02          1.09627119E+02          1.27507486E+01          1.05999846E+01
        840.0000          1.00000000E+30          1.00000000E+30          3.02782439E+06          8.67747772E+05          4.19740876E+02          2.29181880E+02          1.10434279E+02          1.28664635E+01          1.06924602E+01
        850.0000          1.00000000E+30          1.00000000E+30          2.14829181E+06          6.70088869E+05          4.21966754E+02          2.30838308E+02          1.11173698E+02          1.29819622E+01          1.07841430E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.62123791E+06          5.36736558E+05          4.24209099E+02          2.32496344E+02          1.11993880E+02          1.30943228E+01          1.08744133E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.27702596E+06          4.41884155E+05          4.26467044E+02          2.33952759E+02          1.12813020E+02          1.32094125E+01          1.09661051E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.03798379E+06          3.71668174E+05          4.28739755E+02          2.35632274E+02          1.13631131E+02          1.33242952E+01          1.10581241E+01
        890.0000          1.00000000E+30          1.00000000E+30          8.64300638E+05          3.18026832E+05          4.31026461E+02          2.37309807E+02          1.14448225E+02          1.34389746E+01          1.11499799E+01
        900.0000          1.00000000E+30          1.00000000E+30          7.33543206E+05          2.75969498E+05          4.33326429E+02          2.38985378E+02          1.15264313E+02          1.35534538E+01          1.12416749E+01
        910.0000          1.00000000E+30          1.00000000E+30          6.32313361E+05          2.42346459E+05          4.35638973E+02          2.40659012E+02          1.16079409E+02          1.36677356E+01          1.13332112E+01
        920.0000          1.00000000E+30          1.00000000E+30          5.52144413E+05          2.14970220E+05          4.37963443E+02          2.42330729E+02          1.16893526E+02          1.37818225E+01          1.14245907E+01
        930.0000          1.00000000E+30          1.00000000E+30          4.87411441E+05          1.92336912E+05          4.40299229E+02          2.44000555E+02          1.17706674E+02          1.38929265E+01          1.15138986E+01
        930.9990          1.00000000E+30          1.00000000E+30          4.81609838E+05          1.90296416E+05          4.40533176E+02          2.44191640E+02          1.17799211E+02          1.39045723E+01          1.15233576E+01
        931.0010          1.00000000E+30          5.64964343E+12          4.81594151E+05          1.90292476E+05          4.40533644E+02          2.44192023E+02          1.17799396E+02          1.39045956E+01          1.15233766E+01
        940.0000          1.00000000E+30          4.92223844E+07          4.34259454E+05          1.73385665E+05          4.42645758E+02          2.45668511E+02          1.18518868E+02          1.40066460E+01          1.16049785E+01
        950.0000          1.00000000E+30          1.59748258E+07          3.90036927E+05          1.57344849E+05          4.45002479E+02          2.47334622E+02          1.19330119E+02          1.41201792E+01          1.16959049E+01
        960.0000          1.00000000E+30          8.41215987E+06          3.52805156E+05          1.43623480E+05          4.47368874E+02          2.48998909E+02          1.20140440E+02          1.42335287E+01          1.17866807E+01
        970.0000          1.00000000E+30          5.35326123E+06          3.21103424E+05          1.31783773E+05          4.49744467E+02          2.50661397E+02          1.20949843E+02          1.43466972E+01          1.18773079E+01
        980.0000          1.00000000E+30          3.77249026E+06          2.93871534E+05          1.21492741E+05          4.52128787E+02          2.52322108E+02          1.21758341E+02          1.44596870E+01          1.19677886E+01
        990.0000          1.00000000E+30          2.83448380E+06          2.70285636E+05          1.12478649E+05          4.54521401E+02          2.53981066E+02          1.22565946E+02          1.45725006E+01          1.20581245E+01
       1000.0000          1.00000000E+30          2.22604753E+06          2.49700262E+05          1.04537032E+05          4.56921896E+02          2.55638294E+02          1.23372670E+02          1.46851402E+01          1.21483176E+01
       1100.0000          1.00000000E+30          5.52659554E+05          1.34650326E+05          5.86423617E+04          4.81283186E+02          2.72332348E+02          1.31493017E+02          1.58049927E+01          1.30459461E+01
       1200.0000          1.00000000E+30          2.69229170E+05          8.82383550E+04          3.92587953E+04          5.06104211E+02          2.89044087E+02          1.39615832E+02          1.69094788E+01          1.39320363E+01
       1300.0000          1.00000000E+30          1.66947712E+05          6.45160542E+04          2.91044276E+04          5.30716163E+02          3.05569765E+02          1.47646864E+02          1.80026364E+01          1.48075740E+01
       1400.0000          1.00000000E+30          1.17546509E+05          5.06311971E+04          2.30711728E+04          5.55933268E+02          3.22109863E+02          1.55680494E+02          1.90833247E+01          1.56739584E+01
       1500.0000          1.00000000E+30          8.95781255E+04          4.17659885E+04          1.91812799E+04          5.81528290E+02          3.38656707E+02          1.63632675E+02          2.01549062E+01          1.65325737E+01
       1600.0000          1.00000000E+30          7.20776365E+04          3.57570922E+04          1.65275096E+04          6.06915499E+02          3.54872075E+02          1.71588638E+02          2.12181385E+01          1.73836502E+01
       1700.0000          1.00000000E+30          6.03539190E+04          3.15052009E+04          1.46415577E+04          6.32112451E+02          3.71271264E+02          1.79471596E+02          2.22716697E+01          1.82268692E+01
       1800.0000          1.00000000E+30          5.21059293E+04          2.83983362E+04          1.32595186E+04          6.57610201E+02          3.87366749E+02          1.87360202E+02          2.33162536E+01          1.90629193E+01
       1900.0000          1.00000000E+30          4.60876252E+04          2.60714705E+04          1.22226296E+04          6.82909334E+02          4.03486928E+02          1.95112447E+02          2.43545150E+01          1.98925857E+01
       2000.0000          1.00000000E+30          4.15715384E+04          2.42949356E+04          1.14302848E+04          7.08024967E+02          4.19481393E+02          2.02876033E+02          2.53849405E+01          2.07161440E+01
       2100.0000          1.00000000E+30          3.81073631E+04          2.29179437E+04          1.08160954E+04          7.32970825E+02          4.35359210E+02          2.10649445E+02          2.64080423E+01          2.15340557E+01
       2200.0000          1.00000000E+30          3.54028633E+04          2.18381071E+04          1.03347887E+04          7.58175800E+02          4.51267602E+02          2.18301713E+02          2.74242769E+01          2.23460729E+01
       2300.0000          1.00000000E+30          3.32611640E+04          2.09838690E+04          9.95462887E+03          7.82802862E+02          4.66931371E+02          2.25968086E+02          2.84340247E+01          2.31525340E+01
       2400.0000          1.00000000E+30          3.15454120E+04          2.03040293E+04          9.65283951E+03          8.07685751E+02          4.82632676E+02          2.33585253E+02          2.94395161E+01          2.39557312E+01
       2500.0000          1.00000000E+30          3.01580490E+04          1.97611868E+04          9.41273799E+03          8.32417778E+02          4.98238335E+02          2.41156077E+02          3.04391496E+01          2.47539982E+01
       2600.0000          1.00000000E+30          2.90279161E+04          1.93274965E+04          9.22188393E+03          8.57384764E+02          5.13753753E+02          2.48683170E+02          3.14332547E+01          2.55479757E+01
       2700.0000          1.00000000E+30          2.81021980E+04          1.89819023E+04          9.07084434E+03          8.81831502E+02          5.29309361E+02          2.56168919E+02          3.24220950E+01          2.63375487E+01
       2800.0000          1.00000000E+30          2.73409859E+04          1.87082326E+04          8.95236483E+03          9.06152247E+02          5.44655908E+02          2.63615513E+02          3.34075378E+01          2.71237293E+01
       2900.0000          1.00000000E+30          2.67137107E+04          1.84938990E+04          8.86078893E+03          9.30706298E+02          5.60047131E+02          2.71081297E+02          3.43867122E+01          2.79062158E+01
       3000.0000          1.00000000E+30          2.61966219E+04          1.83289846E+04          8.79165137E+03          9.55132965E+02          5.75241450E+02          2.78509820E+02          3.53627181E+01          2.86855499E+01
       3100.0000          1.00000000E+30          2.57710496E+04          1.82056000E+04          8.74138928E+03          9.79096392E+02          5.90483515E+02          2.85847768E+02          3.63328732E+01          2.94597174E+01
       3200.0000          1.00000000E+30          2.54221490E+04          1.81173738E+04          8.70713243E+03          1.00329116E+03          6.05655272E+02          2.93207375E+02          3.73004133E+01          3.02323841E+01
       3300.0000          1.00000000E+30          2.51380050E+04          1.80591398E+04          8.68654049E+03          1.02737531E+03          6.20759717E+02          3.00534423E+02          3.82636992E+01          3.10016047E+01
       3400.0000          1.00000000E+30          2.49089573E+04          1.80266576E+04          8.67769378E+03          1.05135368E+03          6.35799643E+02          3.07830257E+02          3.92231925E+01          3.17677161E+01
       3500.0000          1.00000000E+30          2.47270971E+04          1.80164234E+04          8.67900344E+03          1.07555095E+03          6.50777663E+02          3.15096135E+02          4.01789858E+01          3.25311023E+01
       3600.0000          1.00000000E+30          2.45859212E+04          1.80255174E+04          8.68914410E+03          1.09932557E+03          6.65696221E+02          3.22384565E+02          4.11313188E+01          3.32919056E+01
       3700.0000          1.00000000E+30          2.44800099E+04          1.80514906E+04          8.70700252E+03          1.12300711E+03          6.80666309E+02          3.29593243E+02          4.20814355E+01          3.40504326E+01
       3800.0000          1.00000000E+30          2.44048379E+04          1.80922748E+04          8.73163771E+03          1.14690673E+03          6.95471043E+02          3.36775285E+02          4.30266691E+01          3.48052509E+01
       3900.0000          1.00000000E+30          2.43565938E+04          1.81461140E+04          8.76224961E+03          1.17040756E+03          7.10222786E+02          3.43981181E+02          4.39685561E+01          3.55576229E+01
       4000.0000          1.00000000E+30          2.43320470E+04          1.82115061E+04          8.79815366E+03          1.19412580E+03          7.25028168E+02          3.51112041E+02          4.49090095E+01          3.63085812E+01
       4100.0000          1.00000000E+30          2.43284503E+04          1.82871624E+04          8.83876201E+03          1.21745912E+03          7.39677841E+02          3.58267487E+02          4.58447318E+01          3.70559551E+01
       4200.0000          1.00000000E+30          2.43434391E+04          1.83719704E+04          8.88356615E+03          1.24100828E+03          7.54382291E+02          3.65350602E+02          4.67790479E+01          3.78019670E+01
       4300.0000          1.00000000E+30          2.43749861E+04          1.84649642E+04          8.93212513E+03          1.26447598E+03          7.69038519E+02          3.72458801E+02          4.77103836E+01          3.85460985E+01
       4400.0000          1.00000000E+30          2.44213341E+04          1.85653035E+04          8.98405434E+03          1.28757694E+03          7.83546495E+02          3.79544409E+02          4.86377563E+01          3.92866829E+01
       4500.0000          1.00000000E+30          2.44809558E+04          1.86722528E+04          9.03901713E+03          1.31089163E+03          7.98110921E+02          3.86608018E+02          4.95635047E+01          4.00263082E+01
       4600.0000          1.00000000E+30          2.45525180E+04          1.87851658E+04          9.09671772E+03          1.33413223E+03          8.12631312E+02          3.93603649E+02          5.04868715E+01          4.07634674E+01
       4700.0000          1.00000000E+30          2.46348550E+04          1.89034744E+04          9.15689540E+03          1.35730096E+03          8.27108849E+02          4.00625482E+02          5.14072394E+01          4.14987738E+01
       4800.0000          1.00000000E+30          2.47269377E+04          1.90266747E+04          9.21931911E+03          1.38039993E+03          8.41544681E+02          4.07627185E+02          5.23258190E+01          4.22325252E+01
       4900.0000          1.00000000E+30          2.48278597E+04          1.91543200E+04          9.28378447E+03          1.40343113E+03          8.55939956E+02          4.14609289E+02          5.32399778E+01          4.29630178E+01
       5000.0000          1.00000000E+30          2.49368186E+04          1.92860133E+04          9.35010844E+03          1.42639645E+03          8.70295794E+02          4.21572319E+02          5.41532739E+01          4.36925796E+01
       5100.0000          1.00000000E+30          2.50530996E+04          1.94213991E+04          9.41812842E+03          1.44929772E+03          8.84613261E+02          4.28516780E+02          5.50642533E+01          4.44202739E+01
       5200.0000          1.00000000E+30          2.51760672E+04          1.95601604E+04          9.48769828E+03          1.47213669E+03          8.98893371E+02          4.35443157E+02          5.59730400E+01          4.51461910E+01
       5300.0000          1.00000000E+30          2.53051532E+04          1.97020117E+04          9.55868707E+03          1.49491501E+03          9.13137084E+02          4.42351908E+02          5.68812740E+01          4.58714066E+01
       5400.0000          1.00000000E+30          2.54398472E+04          1.98466967E+04          9.63097680E+03          1.51763429E+03          9.27345305E+02          4.49287017E+02          5.77853223E+01          4.65940348E+01
       5500.0000          1.00000000E+30          2.55796923E+04          1.99939843E+04          9.70446106E+03          1.54029605E+03          9.41518880E+02          4.56161463E+02          5.86869599E+01          4.73142984E+01
       5600.0000          1.00000000E+30          2.57242748E+04          2.01436648E+04          9.77904365E+03          1.56315976E+03          9.55750400E+02          4.63019605E+02          5.95877686E+01          4.80341815E+01
       5700.0000          1.00000000E+30          2.58732230E+04          2.02955491E+04          9.85463728E+03          1.58570825E+03          9.69856330E+02          4.69861847E+02          6.04857672E+01          4.87514492E+01
       5800.0000          1.00000000E+30          2.60261992E+04          2.04494654E+04          9.93116272E+03          1.60820346E+03          9.83930237E+02          4.76688494E+02          6.13831480E+01          4.94680126E+01
       5900.0000          1.00000000E+30          2.61828978E+04          2.06052565E+04          1.00085480E+04          1.63064662E+03          9.97972800E+02          4.83541766E+02          6.22776928E+01          5.01828885E+01
       6000.0000          1.00000000E+30          2.63430410E+04          2.07627807E+04          1.00867274E+04          1.65328900E+03          1.01207359E+03          4.90337830E+02          6.31701859E+01          5.08961483E+01
       6100.0000          1.00000000E+30          2.65063750E+04          2.09219074E+04          1.01656409E+04          1.67562922E+03          1.02605417E+03          4.97119542E+02          6.40600171E+01          5.16069314E+01
       6200.0000          1.00000000E+30          2.66726691E+04          2.10825172E+04          1.02452337E+04          1.69816836E+03          1.04000583E+03          5.03928014E+02          6.49508470E+01          5.23187627E+01
       6300.0000          1.00000000E+30          2.68417125E+04          2.12445018E+04          1.03254554E+04          1.72040995E+03          1.05401581E+03          5.10680946E+02          6.58379555E+01          5.30274415E+01
       6400.0000          1.00000000E+30          2.70133114E+04          2.14077606E+04          1.04062599E+04          1.74260556E+03          1.06790929E+03          5.17461428E+02          6.67239514E+01          5.37353527E+01
       6500.0000          1.00000000E+30          2.71872885E+04          2.15722018E+04          1.04876047E+04          1.76499756E+03          1.08186242E+03          5.24186771E+02          6.76067541E+01          5.44409319E+01
       6600.0000          1.00000000E+30          2.73634809E+04          2.17377405E+04          1.05694510E+04          1.78710087E+03          1.09570007E+03          5.30940174E+02          6.84898133E+01          5.51464087E+01
       6700.0000          1.00000000E+30          2.75417391E+04          2.19042991E+04          1.06517627E+04          1.80939989E+03          1.10959828E+03          5.37639149E+02          6.93701096E+01          5.58498423E+01
       6800.0000          1.00000000E+30          2.77219246E+04          2.20718055E+04          1.07345065E+04          1.83141473E+03          1.12338251E+03          5.44366387E+02          7.02498476E+01          5.65526548E+01
       6900.0000          1.00000000E+30          2.79039104E+04          2.22401930E+04          1.08176518E+04          1.85362431E+03          1.13722766E+03          5.51040054E+02          7.11268202E+01          5.72534324E+01
       7000.0000          1.00000000E+30          2.80875782E+04          2.24094004E+04          1.09011703E+04          1.87579041E+03          1.15096065E+03          5.57742081E+02          7.20034506E+01          5.79539640E+01
       7100.0000          1.00000000E+30          2.82728193E+04          2.25793706E+04          1.09850356E+04          1.89767770E+03          1.16475452E+03          5.64391408E+02          7.28778346E+01          5.86523545E+01
       7200.0000          1.00000000E+30          2.84595326E+04          2.27500507E+04          1.10692233E+04          1.91975935E+03          1.17852346E+03          5.71069100E+02          7.37526073E+01          5.93514205E+01
       7300.0000          1.00000000E+30          2.86476247E+04          2.29213918E+04          1.11537109E+04          1.94156659E+03          1.19218259E+03          5.77734787E+02          7.46233930E+01          6.00472290E+01
       7400.0000          1.00000000E+30          2.88370090E+04          2.30933481E+04          1.12384773E+04          1.96356681E+03          1.20590328E+03          5.84349162E+02          7.54934376E+01          6.07423389E+01
       7500.0000          1.00000000E+30          2.90276041E+04          2.32658775E+04          1.13235030E+04          1.98552684E+03          1.21951562E+03          5.90991988E+02          7.63619289E+01          6.14364322E+01
       7600.0000          1.00000000E+30          2.92193352E+04          2.34389403E+04          1.14087696E+04          2.00721859E+03          1.23318927E+03          5.97623171E+02          7.72303426E+01          6.21302430E+01
       7700.0000          1.00000000E+30          2.94121318E+04          2.36124999E+04          1.14942603E+04          2.02910175E+03          1.24684020E+03          6.04204506E+02          7.80961079E+01          6.28219212E+01
       7714.9990          1.00000000E+30          2.94411373E+04          2.36385728E+04          1.15071014E+04          2.03241478E+03          1.24889809E+03          6.05202503E+02          7.82269729E+01          6.29264917E+01
       7715.0010          3.15025815E+15          2.94411412E+04          2.36385763E+04          1.15071032E+04          2.03241522E+03          1.24889836E+03          6.05202636E+02          7.82269900E+01          6.29265054E+01
       7800.0000          2.71529705E+09          2.96059291E+04          2.37865220E+04          1.15799592E+04          2.05094659E+03          1.26046785E+03          6.10814170E+02          7.89605045E+01          6.35129175E+01
       7900.0000          8.39410880E+08          2.98006661E+04          2.39609743E+04          1.16658517E+04          2.07275381E+03          1.27399125E+03          6.17412855E+02          7.98244538E+01          6.42031977E+01
       8000.0000          4.34714630E+08          2.99962853E+04          2.41358270E+04          1.17519237E+04          2.09430085E+03          1.28757592E+03          6.23962463E+02          8.06850661E+01          6.48906876E+01
       8100.0000          2.74231228E+08          3.01927340E+04          2.43110522E+04          1.18381624E+04          2.11603654E+03          1.30113888E+03          6.30540601E+02          8.15486507E+01          6.55805276E+01
       8200.0000          1.92166661E+08          3.03899619E+04          2.44866237E+04          1.19245558E+04          2.13773628E+03          1.31467969E+03          6.37108459E+02          8.24062728E+01          6.62663029E+01
       8300.0000          1.43813072E+08          3.05879228E+04          2.46625169E+04          1.20110925E+04          2.15940108E+03          1.32811999E+03          6.43665968E+02          8.32655103E+01          6.69527152E+01
       8400.0000          1.12579628E+08          3.07865722E+04          2.48387087E+04          1.20977619E+04          2.18081258E+03          1.34162099E+03          6.50213136E+02          8.41212569E+01          6.76366626E+01
       8500.0000          9.10808834E+07          3.09858696E+04          2.50151777E+04          1.21845540E+04          2.20241041E+03          1.35510174E+03          6.56714050E+02          8.49787427E+01          6.83213546E+01
       8600.0000          7.55510976E+07          3.11857761E+04          2.51919036E+04          1.22714596E+04          2.22397457E+03          1.36856218E+03          6.63242683E+02          8.58348501E+01          6.90053646E+01
       8700.0000          6.39286861E+07          3.13862554E+04          2.53688673E+04          1.23584699E+04          2.24550569E+03          1.38200225E+03          6.69761866E+02          8.66859152E+01          6.96859231E+01
       8800.0000          5.49669312E+07          3.15872734E+04          2.55460510E+04          1.24374166E+04          2.26700458E+03          1.39542325E+03          6.76271529E+02          8.75398453E+01          7.03678826E+01
       8900.0000          4.78930338E+07          3.17887983E+04          2.57234380E+04          1.25253464E+04          2.28847194E+03          1.40874853E+03          6.82771621E+02          8.83913552E+01          7.10481770E+01
       9000.0000          4.21998094E+07          3.19907995E+04          2.58953481E+04          1.26131816E+04          2.30990819E+03          1.42213302E+03          6.89262644E+02          8.92399449E+01          7.17265514E+01
       9100.0000          3.75406843E+07          3.21932486E+04          2.60737926E+04          1.27009232E+04          2.33110089E+03          1.43549908E+03          6.95744990E+02          9.00889024E+01          7.24048241E+01
       9200.0000          3.36721402E+07          3.23961191E+04          2.62520593E+04          1.27885725E+04          2.35247622E+03          1.44884694E+03          7.02182998E+02          9.09382625E+01          7.30829916E+01
       9300.0000          3.04211090E+07          3.25993849E+04          2.64301505E+04          1.28761304E+04          2.37382135E+03          1.46217656E+03          7.08648207E+02          9.17861114E+01          7.37603875E+01
       9400.0000          2.76585439E+07          3.28030229E+04          2.66080681E+04          1.29635983E+04          2.39513677E+03          1.47548811E+03          7.15104871E+02          9.26324436E+01          7.44366224E+01
       9500.0000          2.52895120E+07          3.30070099E+04          2.67858146E+04          1.30509773E+04          2.41642300E+03          1.48878202E+03          7.21553130E+02          9.34760183E+01          7.51108984E+01
       9600.0000          2.32401947E+07          3.32113247E+04          2.69633919E+04          1.31382685E+04          2.43768047E+03          1.50205874E+03          7.27993054E+02          9.43183093E+01          7.57841700E+01
       9700.0000          2.14547184E+07          3.34159473E+04          2.71408021E+04          1.32254732E+04          2.45890962E+03          1.51531860E+03          7.34424711E+02          9.51608391E+01          7.64574224E+01
       9800.0000          1.98882612E+07          3.36208583E+04          2.73180475E+04          1.33125925E+04          2.48011080E+03          1.52856184E+03          7.40848196E+02          9.60031059E+01          7.71303334E+01
       9900.0000          1.85053649E+07          3.38260399E+04          2.74951303E+04          1.33996276E+04          2.50128437E+03          1.54178862E+03          7.47263634E+02          9.68443892E+01          7.78024405E+01
      10000.0000          1.72770543E+07          3.40314747E+04          2.76720527E+04          1.34865796E+04          2.52243069E+03          1.55499912E+03          7.53671155E+02          9.76844762E+01          7.84736085E+01
      11000.0000          9.99639940E+06          3.60770969E+04          2.94600052E+04          1.43645985E+04          2.73266972E+03          1.68625233E+03          8.17365701E+02          1.06031422E+02          8.51428961E+01
      12000.0000          6.81119237E+06          3.81586950E+04          3.12554601E+04          1.52456136E+04          2.94050941E+03          1.81621184E+03          8.80366305E+02          1.14287247E+02          9.17398589E+01
      13000.0000          5.11126431E+06          4.02218557E+04          3.30318617E+04          1.61286765E+04          3.14639820E+03          1.94488308E+03          9.42776975E+02          1.22469481E+02          9.82769863E+01
      14000.0000          4.09033280E+06          4.23027584E+04          3.48143385E+04          1.69911579E+04          3.35052571E+03          2.07238515E+03          1.00465621E+03          1.30580910E+02          1.04756901E+02
      15000.0000          3.42788491E+06          4.43978811E+04          3.66015272E+04          1.78670755E+04          3.55288350E+03          2.19889438E+03          1.06601901E+03          1.38624020E+02          1.11183163E+02
      16000.0000          2.97428515E+06          4.64733150E+04          3.83712775E+04          1.87344260E+04          3.75362555E+03          2.32449439E+03          1.12690846E+03          1.46611352E+02          1.17563510E+02
      17000.0000          2.65128758E+06          4.85308985E+04          4.01252119E+04          1.95940045E+04          3.95303705E+03          2.44918617E+03          1.18739555E+03          1.54543439E+02          1.23899440E+02
      18000.0000          2.41441435E+06          5.06015465E+04          4.18647538E+04          2.04465085E+04          4.15122733E+03          2.57304971E+03          1.24747102E+03          1.62421934E+02          1.30192514E+02
