#Energy      C-K-shell   N-K-shell   O-K-shell   Valence  Total
       7500.0000          9.16254452E+07          1.80425984E+08          1.09905380E+08          7.26569493E+08          3.71312345E+07
       7600.0000          9.55151280E+07          1.87489084E+08          1.14366538E+08          7.57760825E+08          3.86597686E+07
       7700.0000          9.94404305E+07          1.95058309E+08          1.19037189E+08          7.88561374E+08          4.02385145E+07
       7800.0000          1.03921114E+08          2.03002143E+08          1.24226737E+08          8.20265632E+08          4.19856629E+07
       7900.0000          1.07959285E+08          2.11247702E+08          1.29155571E+08          8.56214299E+08          4.36546579E+07
       8000.0000          1.12344734E+08          2.20299204E+08          1.34001026E+08          8.88296833E+08          4.53950488E+07
       8100.0000          1.16872140E+08          2.28530404E+08          1.39706091E+08          9.24491202E+08          4.72328525E+07
       8200.0000          1.21539413E+08          2.38308979E+08          1.44806592E+08          9.61057177E+08          4.90910776E+07
       8300.0000          1.26343745E+08          2.46974891E+08          1.50273605E+08          9.99009877E+08          5.09698822E+07
       8400.0000          1.31562396E+08          2.56293035E+08          1.56408647E+08          1.03572170E+09          5.30173257E+07
       8500.0000          1.36365940E+08          2.66794184E+08          1.61928562E+08          1.07461198E+09          5.49826719E+07
       8600.0000          1.42006146E+08          2.76195856E+08          1.68565175E+08          1.11640149E+09          5.71731543E+07
       8700.0000          1.46975791E+08          2.87550139E+08          1.74143229E+08          1.15666630E+09          5.92120682E+07
       8800.0000          1.52947748E+08          2.97049231E+08          1.80360952E+08          1.20091326E+09          6.14184106E+07
       8900.0000          1.58221269E+08          3.07648422E+08          1.86779242E+08          1.24194497E+09          6.35734816E+07
       9000.0000          1.63813726E+08          3.18603781E+08          1.93386169E+08          1.28625172E+09          6.58256662E+07
       9100.0000          1.69642548E+08          3.29885799E+08          2.00673128E+08          1.33246830E+09          6.82136858E+07
       9200.0000          1.76057786E+08          3.42314682E+08          2.07159699E+08          1.37904102E+09          7.06535161E+07
       9300.0000          1.82977293E+08          3.53395341E+08          2.14915610E+08          1.42812712E+09          7.32704975E+07
       9400.0000          1.88627657E+08          3.66615377E+08          2.21618587E+08          1.47598466E+09          7.56494056E+07
       9500.0000          1.94730209E+08          3.78096099E+08          2.29707912E+08          1.52512782E+09          7.81911102E+07
       9600.0000          2.01875126E+08          3.91874514E+08          2.36841258E+08          1.57906521E+09          8.09001405E+07
       9700.0000          2.08424331E+08          4.04100116E+08          2.44438448E+08          1.62928745E+09          8.34911782E+07
       9800.0000          2.15029327E+08          4.18603593E+08          2.52885807E+08          1.68394532E+09          8.62989920E+07
       9900.0000          2.22617821E+08          4.31499226E+08          2.60813835E+08          1.73690025E+09          8.91313629E+07
      10000.0000          2.29395342E+08          4.45086356E+08          2.69857557E+08          1.79504770E+09          9.20065755E+07
      11000.0000          3.12282097E+08          6.02135222E+08          3.63784802E+08          2.43093739E+09          1.24638063E+08
      12000.0000          4.16082842E+08          7.99245722E+08          4.77961526E+08          3.20370847E+09          1.65046349E+08
      13000.0000          5.36565920E+08          1.02996669E+09          6.17410363E+08          4.13923904E+09          2.12953189E+08
      14000.0000          6.82781442E+08          1.30666577E+09          7.78750094E+08          5.24016665E+09          2.69916696E+08
      15000.0000          8.54303967E+08          1.63349458E+09          9.73282798E+08          6.54541729E+09          3.37500649E+08
      16000.0000          1.05479037E+09          2.00988470E+09          1.19642551E+09          8.05237245E+09          4.15695551E+08
      17000.0000          1.28470984E+09          2.44425307E+09          1.45320686E+09          9.80418762E+09          5.05653373E+08
      18000.0000          1.55076867E+09          2.94579537E+09          1.74023382E+09          1.17761239E+10          6.08323790E+08
      19000.0000          1.85591146E+09          3.51392713E+09          2.07320589E+09          1.40186704E+10          7.26174808E+08
      20000.0000          2.20083202E+09          4.14260039E+09          2.45383072E+09          1.65881579E+10          8.59418158E+08
      21000.0000          2.57745404E+09          4.85922155E+09          2.86104069E+09          1.94096130E+10          1.00520892E+09
      22000.0000          2.99805589E+09          5.66774648E+09          3.32876676E+09          2.26154212E+10          1.17011668E+09
      23000.0000          3.47952668E+09          6.54013378E+09          3.84628709E+09          2.61031693E+10          1.35391648E+09
      24000.0000          4.00813230E+09          7.53462764E+09          4.41335407E+09          3.00183774E+10          1.55736244E+09
      25000.0000          4.59197575E+09          8.61983247E+09          5.06279405E+09          3.42861969E+10          1.78422201E+09
      26000.0000          5.21147482E+09          9.76332876E+09          5.74701558E+09          3.90123846E+10          2.02451859E+09
      27000.0000          5.90155440E+09          1.10674578E+10          6.47418421E+09          4.41038000E+10          2.28866854E+09
      28000.0000          6.69217124E+09          1.24620328E+10          7.29691905E+09          4.97360897E+10          2.58516617E+09
      29000.0000          7.50034628E+09          1.40540912E+10          8.17017990E+09          5.57592366E+10          2.90013605E+09
      30000.0000          8.36819871E+09          1.56733995E+10          9.15513787E+09          6.22804152E+10          3.24057622E+09
      31000.0000          9.32220097E+09          1.74715819E+10          1.01632460E+10          6.93386601E+10          3.60591221E+09
      32000.0000          1.03840415E+10          1.93415971E+10          1.12647427E+10          7.70804842E+10          4.00400937E+09
      33000.0000          1.14689905E+10          2.13891745E+10          1.24569454E+10          8.53508248E+10          4.42601051E+09
      34000.0000          1.26658193E+10          2.35831283E+10          1.37395511E+10          9.41471421E+10          4.88376400E+09
      35000.0000          1.39496582E+10          2.59672508E+10          1.51175244E+10          1.03505652E+11          5.37616795E+09
      36000.0000          1.53240170E+10          2.85225288E+10          1.66161521E+10          1.13744130E+11          5.90698460E+09
      37000.0000          1.67931251E+10          3.12929878E+10          1.81273818E+10          1.24220203E+11          6.46330507E+09
      38000.0000          1.83621055E+10          3.42403037E+10          1.97778100E+10          1.35786873E+11          7.06256927E+09
      39000.0000          2.00559880E+10          3.71473549E+10          2.15471409E+10          1.47902750E+11          7.69519001E+09
      40000.0000          2.18500952E+10          4.04620157E+10          2.34512360E+10          1.60814271E+11          8.37935290E+09
      41000.0000          2.36262186E+10          4.38243599E+10          2.53820573E+10          1.74621823E+11          9.06874924E+09
      42000.0000          2.56328943E+10          4.75555765E+10          2.74952421E+10          1.88740906E+11          9.83201055E+09
      43000.0000          2.77785430E+10          5.13546163E+10          2.97389117E+10          2.04245099E+11          1.06390323E+10
      44000.0000          2.99238925E+10          5.55905428E+10          3.21061360E+10          2.20315178E+11          1.14820542E+10
      45000.0000          3.22247004E+10          5.99656671E+10          3.46154514E+10          2.37497493E+11          1.23750569E+10
      46000.0000          3.47475478E+10          6.41397697E+10          3.70818491E+10          2.55210708E+11          1.32880366E+10
      47000.0000          3.73562301E+10          6.89524776E+10          3.98546932E+10          2.73614410E+11          1.42820489E+10
      48000.0000          4.00793295E+10          7.40849921E+10          4.26573713E+10          2.93560112E+11          1.53145004E+10
      49000.0000          4.27894606E+10          7.93238569E+10          4.57211617E+10          3.14601924E+11          1.63861577E+10
      50000.0000          4.58264326E+10          8.45138056E+10          4.89869318E+10          3.35878053E+11          1.75301024E+10
