#Energy      C-K-shell   N-K-shell   O-K-shell   Valence  Total
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60411802E+00          5.60411802E+00
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62496043E+00          5.62496043E+00
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64724897E+00          5.64724897E+00
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67087043E+00          5.67087043E+00
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69572195E+00          5.69572195E+00
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72170996E+00          5.72170996E+00
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74874928E+00          5.74874928E+00
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77676216E+00          5.77676216E+00
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80567759E+00          5.80567759E+00
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83543061E+00          5.83543061E+00
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86596171E+00          5.86596171E+00
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.89721631E+00          5.89721631E+00
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92914427E+00          5.92914427E+00
         67.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96169948E+00          5.96169948E+00
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.99483947E+00          5.99483947E+00
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02852509E+00          6.02852509E+00
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.06272019E+00          6.06272019E+00
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.09739138E+00          6.09739138E+00
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.13250774E+00          6.13250774E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.16804064E+00          6.16804064E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20396353E+00          6.20396353E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.24025177E+00          6.24025177E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.27688246E+00          6.27688246E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31383429E+00          6.31383429E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.35108744E+00          6.35108744E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38862341E+00          6.38862341E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.42642497E+00          6.42642497E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46447602E+00          6.46447602E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50276152E+00          6.50276152E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54126740E+00          6.54126740E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57998048E+00          6.57998048E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.61888845E+00          6.61888845E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.65797974E+00          6.65797974E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.69724349E+00          6.69724349E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.73666953E+00          6.73666953E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.77624829E+00          6.77624829E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.81597077E+00          6.81597077E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.85582852E+00          6.85582852E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.89581356E+00          6.89581356E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.93591840E+00          6.93591840E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.97613595E+00          6.97613595E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01645956E+00          7.01645956E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.05688293E+00          7.05688293E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09740011E+00          7.09740011E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.13800549E+00          7.13800549E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.17869377E+00          7.17869377E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.21945993E+00          7.21945993E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.63047448E+00          7.63047448E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04534105E+00          8.04534105E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46186356E+00          8.46186356E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.87520361E+00          8.87520361E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.29126528E+00          9.29126528E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.70918023E+00          9.70918023E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01233881E+01          1.01233881E+01
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05341932E+01          1.05341932E+01
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09418659E+01          1.09418659E+01
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13510937E+01          1.13510937E+01
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17572742E+01          1.17572742E+01
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21648081E+01          1.21648081E+01
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25653416E+01          1.25653416E+01
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29673370E+01          1.29673370E+01
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33667574E+01          1.33667574E+01
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37637465E+01          1.37637465E+01
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41584359E+01          1.41584359E+01
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45509463E+01          1.45509463E+01
        287.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48676587E+01          1.48676587E+01
        288.0010          5.27982939E+11          1.00000000E+30          1.00000000E+30          1.48677395E+01          1.48677395E+01
        290.0000          2.44873586E+07          1.00000000E+30          1.00000000E+30          1.49448974E+01          1.49448883E+01
        300.0000          1.64217897E+06          1.00000000E+30          1.00000000E+30          1.53332797E+01          1.53331365E+01
        310.0000          6.48146814E+05          1.00000000E+30          1.00000000E+30          1.57231538E+01          1.57227724E+01
        320.0000          3.63166189E+05          1.00000000E+30          1.00000000E+30          1.61110992E+01          1.61103845E+01
        330.0000          2.38232223E+05          1.00000000E+30          1.00000000E+30          1.64971979E+01          1.64960556E+01
        340.0000          1.71082376E+05          1.00000000E+30          1.00000000E+30          1.68815265E+01          1.68798609E+01
        350.0000          1.30344861E+05          1.00000000E+30          1.00000000E+30          1.72641566E+01          1.72618703E+01
        360.0000          1.03547416E+05          1.00000000E+30          1.00000000E+30          1.76451553E+01          1.76421489E+01
        370.0000          8.48649688E+04          1.00000000E+30          1.00000000E+30          1.80245851E+01          1.80207577E+01
        380.0000          7.12581176E+04          1.00000000E+30          1.00000000E+30          1.84055269E+01          1.84007740E+01
        390.0000          6.10010912E+04          1.00000000E+30          1.00000000E+30          1.87819378E+01          1.87761568E+01
        400.0000          5.30546695E+04          1.00000000E+30          1.00000000E+30          1.91598938E+01          1.91529770E+01
        402.9990          5.10158306E+04          1.00000000E+30          1.00000000E+30          1.92717811E+01          1.92645037E+01
        403.0010          5.10145284E+04          1.41498661E+12          1.00000000E+30          1.92718576E+01          1.92645800E+01
        410.0000          4.67569598E+04          1.18277242E+07          1.00000000E+30          1.95334947E+01          1.95253055E+01
        420.0000          4.16702838E+04          3.07782982E+06          1.00000000E+30          1.99086604E+01          1.98990246E+01
        430.0000          3.74960736E+04          1.51364133E+06          1.00000000E+30          2.02796374E+01          2.02684037E+01
        440.0000          3.40227288E+04          9.30460449E+05          1.00000000E+30          2.06521880E+01          2.06392016E+01
        450.0000          3.10981736E+04          6.42088775E+05          1.00000000E+30          2.10234794E+01          2.10085890E+01
        460.0000          2.86096286E+04          4.75803770E+05          1.00000000E+30          2.13935487E+01          2.13766027E+01
        470.0000          2.64728350E+04          3.70113704E+05          1.00000000E+30          2.17597068E+01          2.17405587E+01
        480.0000          2.46229815E+04          2.98221193E+05          1.00000000E+30          2.21274603E+01          2.21059546E+01
        490.0000          2.30099653E+04          2.46837208E+05          1.00000000E+30          2.24940927E+01          2.24700787E+01
        500.0000          2.15942848E+04          2.08676543E+05          1.00000000E+30          2.28596345E+01          2.28329623E+01
        510.0000          2.03445635E+04          1.79452112E+05          1.00000000E+30          2.32241147E+01          2.31946354E+01
        520.0000          1.92354972E+04          1.56523353E+05          1.00000000E+30          2.35875614E+01          2.35551272E+01
        530.0000          1.82465885E+04          1.38158857E+05          1.00000000E+30          2.39500010E+01          2.39144659E+01
        537.9990          1.75306493E+04          1.25956324E+05          1.00000000E+30          2.42407368E+01          2.42026124E+01
        538.0010          1.75304782E+04          1.25953539E+05          3.31990351E+12          2.42408100E+01          2.42026850E+01
        540.0000          1.73609907E+04          1.23191046E+05          2.09114176E+08          2.43114591E+01          2.42726759E+01
        550.0000          1.65647642E+04          1.10812346E+05          1.42293782E+07          2.46744832E+01          2.46322640E+01
        560.0000          1.58462985E+04          1.00443522E+05          5.66222019E+06          2.50340237E+01          2.49882089E+01
        570.0000          1.51958733E+04          9.16604183E+04          3.18771699E+06          2.53926529E+01          2.53430813E+01
        580.0000          1.46052382E+04          8.41473643E+04          2.09600276E+06          2.57503925E+01          2.56969071E+01
        590.0000          1.40673713E+04          7.76637472E+04          1.50577604E+06          2.61097105E+01          2.60521463E+01
        600.0000          1.35763188E+04          7.20251477E+04          1.14590718E+06          2.64657036E+01          2.64039198E+01
        610.0000          1.31269150E+04          6.70873965E+04          9.08132827E+05          2.68208666E+01          2.67547150E+01
        620.0000          1.27147120E+04          6.27360888E+04          7.41693439E+05          2.71776139E+01          2.71069369E+01
        630.0000          1.23358502E+04          5.88795272E+04          6.20119905E+05          2.75311433E+01          2.74558106E+01
        640.0000          1.19869642E+04          5.54428231E+04          5.28228242E+05          2.78838958E+01          2.78037680E+01
        650.0000          1.16650968E+04          5.23671007E+04          4.56854690E+05          2.82382293E+01          2.81531564E+01
        660.0000          1.13676645E+04          4.96012975E+04          4.00189849E+05          2.85894479E+01          2.84993101E+01
        670.0000          1.10923791E+04          4.71049026E+04          3.54353791E+05          2.89422518E+01          2.88469041E+01
        680.0000          1.08372188E+04          4.48431567E+04          3.16675973E+05          2.92919985E+01          2.91913288E+01
        690.0000          1.06003800E+04          4.27870201E+04          2.85288248E+05          2.96433306E+01          2.95371988E+01
        700.0000          1.03802749E+04          4.09119289E+04          2.58828664E+05          2.99916624E+01          2.98799638E+01
        710.0000          1.01754647E+04          3.91969468E+04          2.36286840E+05          3.03415777E+01          3.02241771E+01
        720.0000          9.98467943E+03          3.76241526E+04          2.16910579E+05          3.06907958E+01          3.05675779E+01
        730.0000          9.80676882E+03          3.61780948E+04          2.00111428E+05          3.10370971E+01          3.09079679E+01
        740.0000          9.64069499E+03          3.48454105E+04          1.85443859E+05          3.13849763E+01          3.12498083E+01
        750.0000          9.48553726E+03          3.36145397E+04          1.72553120E+05          3.17299859E+01          3.15886924E+01
        760.0000          9.34044553E+03          3.24752914E+04          1.61152894E+05          3.20765735E+01          3.19290318E+01
        770.0000          9.20466205E+03          3.14188842E+04          1.51017441E+05          3.24225220E+01          3.22686316E+01
        780.0000          9.07749558E+03          3.04374535E+04          1.41961463E+05          3.27656730E+01          3.26053574E+01
        790.0000          8.95831690E+03          2.95241651E+04          1.33831611E+05          3.31103970E+01          3.29435406E+01
        800.0000          8.84655469E+03          2.86729106E+04          1.26503410E+05          3.34545138E+01          3.32810244E+01
        810.0000          8.74168600E+03          2.78782170E+04          1.19871081E+05          3.37980325E+01          3.36178207E+01
        820.0000          8.64323591E+03          2.71354489E+04          1.13848206E+05          3.41388455E+01          3.39518479E+01
        830.0000          8.55077021E+03          2.64399948E+04          1.08358763E+05          3.44812206E+01          3.42873301E+01
        840.0000          8.46388391E+03          2.57882076E+04          1.03341420E+05          3.48230256E+01          3.46221608E+01
        850.0000          8.38221415E+03          2.51765435E+04          9.87413859E+04          3.51642696E+01          3.49563514E+01
        860.0000          8.30542327E+03          2.46018964E+04          9.45132417E+04          3.55049653E+01          3.52899172E+01
        870.0000          8.23320236E+03          2.40614169E+04          9.06162341E+04          3.58430537E+01          3.56208270E+01
        880.0000          8.16526270E+03          2.35525586E+04          8.70164830E+04          3.61826904E+01          3.59531882E+01
        890.0000          8.10134274E+03          2.30729999E+04          8.36836384E+04          3.65217999E+01          3.62849526E+01
        900.0000          8.04119870E+03          2.26206277E+04          8.05914726E+04          3.68603893E+01          3.66161298E+01
        910.0000          7.98460456E+03          2.21935236E+04          7.77169892E+04          3.71984672E+01          3.69467303E+01
        920.0000          7.93135064E+03          2.17899259E+04          7.50397179E+04          3.75360426E+01          3.72767654E+01
        930.0000          7.88124804E+03          2.14082394E+04          7.25419162E+04          3.78731239E+01          3.76062456E+01
        940.0000          7.83411197E+03          2.10470029E+04          7.02076486E+04          3.82097183E+01          3.79351800E+01
        950.0000          7.78977712E+03          2.07048505E+04          6.80226617E+04          3.85458319E+01          3.82635767E+01
        960.0000          7.74809072E+03          2.03805631E+04          6.59745215E+04          3.88814706E+01          3.85914439E+01
        970.0000          7.70890471E+03          2.00729969E+04          6.40518454E+04          3.92166406E+01          3.89187892E+01
        980.0000          7.67208585E+03          1.97811048E+04          6.22444757E+04          3.95513476E+01          3.92456204E+01
        990.0000          7.63751014E+03          1.95039166E+04          6.05434252E+04          3.98855977E+01          3.95719454E+01
       1000.0000          7.60505794E+03          1.92405410E+04          5.89404827E+04          4.02174396E+01          3.98958458E+01
       1100.0000          7.37637383E+03          1.72110544E+04          4.69697344E+04          4.35337771E+01          4.31301633E+01
       1200.0000          7.27363452E+03          1.59380935E+04          3.96912324E+04          4.68105428E+01          4.63217539E+01
       1300.0000          7.25207947E+03          1.51218685E+04          3.49833033E+04          5.00536845E+01          4.94776271E+01
       1400.0000          7.28537970E+03          1.45979658E+04          3.18062758E+04          5.32665356E+01          5.26019080E+01
       1500.0000          7.35717209E+03          1.42701844E+04          2.95984901E+04          5.64500819E+01          5.56961896E+01
       1600.0000          7.45681324E+03          1.40791746E+04          2.80342747E+04          5.96067699E+01          5.87633112E+01
       1700.0000          7.57711319E+03          1.39866709E+04          2.69142924E+04          6.27404390E+01          6.18073271E+01
       1800.0000          7.71305935E+03          1.39670597E+04          2.61110610E+04          6.58510897E+01          6.48284652E+01
       1900.0000          7.86106055E+03          1.40026379E+04          2.55400292E+04          6.89420238E+01          6.78300892E+01
       2000.0000          8.01848510E+03          1.40808249E+04          2.51433059E+04          7.20129662E+01          7.08120485E+01
       2100.0000          8.18336414E+03          1.41924658E+04          2.48801609E+04          7.50650406E+01          7.37755166E+01
       2200.0000          8.35419997E+03          1.43307563E+04          2.47212385E+04          7.80995185E+01          7.67217852E+01
       2300.0000          8.52983487E+03          1.44905444E+04          2.46449323E+04          8.11188936E+01          7.96533062E+01
       2400.0000          8.70936254E+03          1.46678660E+04          2.46350289E+04          8.41221449E+01          8.25691281E+01
       2500.0000          8.89206445E+03          1.48596264E+04          2.46791585E+04          8.71093825E+01          8.54693848E+01
       2600.0000          9.07736526E+03          1.50633774E+04          2.47677351E+04          9.00836667E+01          8.83570432E+01
       2700.0000          9.26479954E+03          1.52771598E+04          2.48932341E+04          9.30455238E+01          9.12326231E+01
       2800.0000          9.45398777E+03          1.54993900E+04          2.50496719E+04          9.59936987E+01          9.40949291E+01
       2900.0000          9.64461803E+03          1.57287747E+04          2.52322385E+04          9.89289880E+01          9.69447378E+01
       3000.0000          9.83643216E+03          1.59642495E+04          2.54370274E+04          1.01853994E+02          9.97845557E+01
       3100.0000          1.00292153E+04          1.62049308E+04          2.56608370E+04          1.04767004E+02          1.02612745E+02
       3200.0000          1.02227875E+04          1.64500798E+04          2.59010201E+04          1.07669910E+02          1.05431125E+02
       3300.0000          1.04085869E+04          1.66990754E+04          2.61553719E+04          1.10561958E+02          1.08238070E+02
       3400.0000          1.06005968E+04          1.69513918E+04          2.64220420E+04          1.13443874E+02          1.11035787E+02
       3500.0000          1.08042675E+04          1.72065813E+04          2.66994679E+04          1.16316227E+02          1.13825469E+02
       3600.0000          1.09952544E+04          1.74642612E+04          2.69863216E+04          1.19178757E+02          1.16604192E+02
       3700.0000          1.11974446E+04          1.77241021E+04          2.72814689E+04          1.22032577E+02          1.19375696E+02
       3800.0000          1.13874839E+04          1.79858199E+04          2.75839342E+04          1.24877319E+02          1.22136997E+02
       3900.0000          1.15882864E+04          1.82491687E+04          2.78928766E+04          1.27715289E+02          1.24892926E+02
       4000.0000          1.17774522E+04          1.85139340E+04          2.82075657E+04          1.30543970E+02          1.27638493E+02
       4100.0000          1.19769572E+04          1.87799287E+04          2.85273669E+04          1.33364991E+02          1.30377829E+02
       4200.0000          1.21757731E+04          1.90469890E+04          2.88517239E+04          1.36177600E+02          1.33108936E+02
       4300.0000          1.23636123E+04          1.93149709E+04          2.91801491E+04          1.38982912E+02          1.35831643E+02
       4400.0000          1.25612587E+04          1.95837477E+04          2.95122133E+04          1.41781809E+02          1.38549292E+02
       4500.0000          1.27582793E+04          1.98532073E+04          2.98475370E+04          1.44572803E+02          1.41259217E+02
       4600.0000          1.29546942E+04          2.01219847E+04          3.01857839E+04          1.47357458E+02          1.43962854E+02
       4700.0000          1.31505226E+04          2.03922791E+04          3.05266553E+04          1.50134756E+02          1.46659351E+02
       4800.0000          1.33457831E+04          2.06620823E+04          3.08698847E+04          1.52906849E+02          1.49350669E+02
       4900.0000          1.35404937E+04          2.09314056E+04          3.12152339E+04          1.55672179E+02          1.52035327E+02
       5000.0000          1.37346714E+04          2.12002608E+04          3.15624902E+04          1.58431075E+02          1.54713648E+02
       5100.0000          1.39283328E+04          2.14686597E+04          3.19114618E+04          1.61183814E+02          1.57385903E+02
       5200.0000          1.41214939E+04          2.17366140E+04          3.22619769E+04          1.63930492E+02          1.60052190E+02
       5300.0000          1.43230966E+04          2.20041355E+04          3.26138801E+04          1.66671154E+02          1.62713712E+02
       5400.0000          1.45151706E+04          2.22927116E+04          3.29670311E+04          1.69405718E+02          1.65369263E+02
       5500.0000          1.47067896E+04          2.25590195E+04          3.33213031E+04          1.72135717E+02          1.68019098E+02
       5600.0000          1.48979671E+04          2.28249359E+04          3.36765813E+04          1.74861189E+02          1.70664450E+02
       5700.0000          1.50972386E+04          2.31111204E+04          3.40327610E+04          1.77579312E+02          1.73304923E+02
       5800.0000          1.52874434E+04          2.33759168E+04          3.43897475E+04          1.80294970E+02          1.75940579E+02
       5900.0000          1.54772455E+04          2.36403598E+04          3.47474540E+04          1.83001716E+02          1.78567595E+02
       6000.0000          1.56749079E+04          2.39243067E+04          3.51058020E+04          1.85707347E+02          1.81195639E+02
       6100.0000          1.58638131E+04          2.41877169E+04          3.54622332E+04          1.88407410E+02          1.83815902E+02
       6200.0000          1.60604577E+04          2.44702280E+04          3.58003483E+04          1.91099445E+02          1.86430090E+02
       6300.0000          1.62485121E+04          2.47326619E+04          3.61808720E+04          1.93791535E+02          1.89043082E+02
       6400.0000          1.64441834E+04          2.50137976E+04          3.65185601E+04          1.96476550E+02          1.91650223E+02
       6500.0000          1.66314305E+04          2.52753083E+04          3.68975371E+04          1.99157798E+02          1.94252549E+02
       6600.0000          1.68261701E+04          2.55551260E+04          3.72348187E+04          2.01834507E+02          1.96851437E+02
       6700.0000          1.70126500E+04          2.58157635E+04          3.76123004E+04          2.04506827E+02          1.99444938E+02
       6800.0000          1.72064971E+04          2.60943178E+04          3.79491968E+04          2.07174494E+02          2.02034890E+02
       6900.0000          1.73922475E+04          2.63722207E+04          3.83252348E+04          2.09838062E+02          2.04620842E+02
       7000.0000          1.75852389E+04          2.66314716E+04          3.87004550E+04          2.12497016E+02          2.07202210E+02
       7100.0000          1.77778035E+04          2.69081876E+04          3.90364126E+04          2.15153046E+02          2.09780615E+02
       7200.0000          1.79624650E+04          2.71666804E+04          3.94102666E+04          2.17802762E+02          2.12351847E+02
       7300.0000          1.81542247E+04          2.74422573E+04          3.97833424E+04          2.20449291E+02          2.14922014E+02
       7400.0000          1.83455811E+04          2.77172417E+04          4.01556526E+04          2.23096711E+02          2.17492875E+02
       7500.0000          1.85292270E+04          2.79916440E+04          4.04902258E+04          2.25735445E+02          2.20053206E+02
       7600.0000          1.87198249E+04          2.82484270E+04          4.08612702E+04          2.28369892E+02          2.22610381E+02
