#Energy      C-K-shell   Valence  Total
          0.1000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.2000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.3000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.4000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.5000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.6000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.7000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.8000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          0.9000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          1.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          2.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          3.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          4.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          5.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          6.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          7.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          8.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
          9.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         10.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         11.0000          1.00000000E+30          3.33333333E+29          1.00000000E+30
         12.0000          1.00000000E+30          2.41251596E+02          2.41251596E+02
         13.0000          1.00000000E+30          2.58312032E+02          2.58312032E+02
         14.0000          1.00000000E+30          2.77062339E+02          2.77062339E+02
         15.0000          1.00000000E+30          2.96775200E+02          2.96775200E+02
         16.0000          1.00000000E+30          3.17908872E+02          3.17908872E+02
         17.0000          1.00000000E+30          3.09589904E+02          3.09589904E+02
         18.0000          1.00000000E+30          3.25053948E+02          3.25053948E+02
         19.0000          1.00000000E+30          3.39676592E+02          3.39676592E+02
         20.0000          1.00000000E+30          3.56638826E+02          3.56638826E+02
         21.0000          1.00000000E+30          3.72801460E+02          3.72801460E+02
         22.0000          1.00000000E+30          3.89468063E+02          3.89468063E+02
         23.0000          1.00000000E+30          4.08929403E+02          4.08929403E+02
         24.0000          1.00000000E+30          4.28022357E+02          4.28022357E+02
         25.0000          1.00000000E+30          4.48413832E+02          4.48413832E+02
         26.0000          1.00000000E+30          4.69445593E+02          4.69445593E+02
         27.0000          1.00000000E+30          4.92732949E+02          4.92732949E+02
         28.0000          1.00000000E+30          5.15768220E+02          5.15768220E+02
         29.0000          1.00000000E+30          5.40091505E+02          5.40091505E+02
         30.0000          1.00000000E+30          5.65067441E+02          5.65067441E+02
         31.0000          1.00000000E+30          5.92396186E+02          5.92396186E+02
         32.0000          1.00000000E+30          6.18440885E+02          6.18440885E+02
         33.0000          1.00000000E+30          6.47658611E+02          6.47658611E+02
         34.0000          1.00000000E+30          6.75790239E+02          6.75790239E+02
         35.0000          1.00000000E+30          7.07194679E+02          7.07194679E+02
         36.0000          1.00000000E+30          7.40082311E+02          7.40082311E+02
         37.0000          1.00000000E+30          7.70356406E+02          7.70356406E+02
         38.0000          1.00000000E+30          8.05166472E+02          8.05166472E+02
         39.0000          1.00000000E+30          8.38760667E+02          8.38760667E+02
         40.0000          1.00000000E+30          8.74060908E+02          8.74060908E+02
         41.0000          1.00000000E+30          9.11736938E+02          9.11736938E+02
         42.0000          1.00000000E+30          9.50913934E+02          9.50913934E+02
         43.0000          1.00000000E+30          9.87157805E+02          9.87157805E+02
         44.0000          1.00000000E+30          1.02952505E+03          1.02952505E+03
         45.0000          1.00000000E+30          1.07006009E+03          1.07006009E+03
         46.0000          1.00000000E+30          1.11066301E+03          1.11066301E+03
         47.0000          1.00000000E+30          1.15359731E+03          1.15359731E+03
         48.0000          1.00000000E+30          1.19768898E+03          1.19768898E+03
         49.0000          1.00000000E+30          1.24184539E+03          1.24184539E+03
         50.0000          1.00000000E+30          1.28778043E+03          1.28778043E+03
         51.0000          1.00000000E+30          1.33352015E+03          1.33352015E+03
         52.0000          1.00000000E+30          1.38139870E+03          1.38139870E+03
         53.0000          1.00000000E+30          1.43310682E+03          1.43310682E+03
         54.0000          1.00000000E+30          1.48272576E+03          1.48272576E+03
         55.0000          1.00000000E+30          1.53189040E+03          1.53189040E+03
         56.0000          1.00000000E+30          1.58412875E+03          1.58412875E+03
         57.0000          1.00000000E+30          1.63831826E+03          1.63831826E+03
         58.0000          1.00000000E+30          1.69542573E+03          1.69542573E+03
         59.0000          1.00000000E+30          1.74574720E+03          1.74574720E+03
         60.0000          1.00000000E+30          1.80211076E+03          1.80211076E+03
         61.0000          1.00000000E+30          1.86097614E+03          1.86097614E+03
         62.0000          1.00000000E+30          1.91991227E+03          1.91991227E+03
         63.0000          1.00000000E+30          1.98247010E+03          1.98247010E+03
         64.0000          1.00000000E+30          2.04010651E+03          2.04010651E+03
         65.0000          1.00000000E+30          2.09999978E+03          2.09999978E+03
         66.0000          1.00000000E+30          2.16587132E+03          2.16587132E+03
         67.0000          1.00000000E+30          2.23100653E+03          2.23100653E+03
         68.0000          1.00000000E+30          2.29656851E+03          2.29656851E+03
         69.0000          1.00000000E+30          2.36424003E+03          2.36424003E+03
         70.0000          1.00000000E+30          2.42635050E+03          2.42635050E+03
         71.0000          1.00000000E+30          2.49693745E+03          2.49693745E+03
         72.0000          1.00000000E+30          2.56716681E+03          2.56716681E+03
         73.0000          1.00000000E+30          2.63960879E+03          2.63960879E+03
         74.0000          1.00000000E+30          2.71337642E+03          2.71337642E+03
         75.0000          1.00000000E+30          2.77917018E+03          2.77917018E+03
         76.0000          1.00000000E+30          2.85443067E+03          2.85443067E+03
         77.0000          1.00000000E+30          2.93196182E+03          2.93196182E+03
         78.0000          1.00000000E+30          3.01462345E+03          3.01462345E+03
         79.0000          1.00000000E+30          3.08846819E+03          3.08846819E+03
         80.0000          1.00000000E+30          3.17294591E+03          3.17294591E+03
         81.0000          1.00000000E+30          3.25781340E+03          3.25781340E+03
         82.0000          1.00000000E+30          3.32650714E+03          3.32650714E+03
         83.0000          1.00000000E+30          3.41480241E+03          3.41480241E+03
         84.0000          1.00000000E+30          3.50282677E+03          3.50282677E+03
         85.0000          1.00000000E+30          3.58504110E+03          3.58504110E+03
         86.0000          1.00000000E+30          3.67250472E+03          3.67250472E+03
         87.0000          1.00000000E+30          3.76511858E+03          3.76511858E+03
         88.0000          1.00000000E+30          3.86465880E+03          3.86465880E+03
         89.0000          1.00000000E+30          3.93718936E+03          3.93718936E+03
         90.0000          1.00000000E+30          4.03324002E+03          4.03324002E+03
         91.0000          1.00000000E+30          4.12766246E+03          4.12766246E+03
         92.0000          1.00000000E+30          4.22390464E+03          4.22390464E+03
         93.0000          1.00000000E+30          4.32942996E+03          4.32942996E+03
         94.0000          1.00000000E+30          4.41373625E+03          4.41373625E+03
         95.0000          1.00000000E+30          4.51704490E+03          4.51704490E+03
         96.0000          1.00000000E+30          4.62332835E+03          4.62332835E+03
         97.0000          1.00000000E+30          4.71051970E+03          4.71051970E+03
         98.0000          1.00000000E+30          4.81769718E+03          4.81769718E+03
         99.0000          1.00000000E+30          4.91847891E+03          4.91847891E+03
        100.0000          1.00000000E+30          5.03093791E+03          5.03093791E+03
        110.0000          1.00000000E+30          6.17334904E+03          6.17334904E+03
        120.0000          1.00000000E+30          7.45333440E+03          7.45333440E+03
        130.0000          1.00000000E+30          8.89232557E+03          8.89232557E+03
        140.0000          1.00000000E+30          1.04745071E+04          1.04745071E+04
        150.0000          1.00000000E+30          1.22215781E+04          1.22215781E+04
        160.0000          1.00000000E+30          1.41788588E+04          1.41788588E+04
        170.0000          1.00000000E+30          1.62590938E+04          1.62590938E+04
        180.0000          1.00000000E+30          1.85791196E+04          1.85791196E+04
        190.0000          1.00000000E+30          2.09892709E+04          2.09892709E+04
        200.0000          1.00000000E+30          2.36855342E+04          2.36855342E+04
